date_t,date_t1,open_t,close_t,open_t1,r_day_bps,r_night_bps,band_price_t,tick_yen,cost_cons_bps,net_opt_bps,net_cons_bps,flag_null_t,flag_null_t1,flag_ghost_t,flag_ghost_t1,flag_split_t,flag_split_t1,flag_badprint_t,flag_badprint_t1,excluded,valid_raw,clean,weekday,month,era,vol20,vol_tercile
2022-03-22,2022-03-23,580.0,558.2999877929688,574.5999755859375,-374.1381415005385,291.957516556729,558.2999877929688,1.0,35.82303499425561,291.957516556729,256.1344815624734,False,False,False,False,False,False,False,False,False,True,True,1,3,era1,,
2022-03-23,2022-03-24,574.5999755859375,582.0999755859375,565.5,130.5255885601464,-285.17396121221395,582.0999755859375,1.0,34.35835911153947,-285.17396121221395,-319.5323203237534,False,False,False,False,False,False,False,False,False,True,True,2,3,era1,,
2022-03-24,2022-03-25,565.5,589.0,599.0,415.5614500442084,169.7792869269943,589.0,1.0,33.95585738539898,169.7792869269943,135.82342954159532,False,False,False,False,False,False,False,False,False,True,True,3,3,era1,,
2022-03-25,2022-03-28,599.0,588.0,580.0,-183.63939899833093,-136.05442176870764,588.0,1.0,34.01360544217687,-136.05442176870764,-170.0680272108845,False,False,False,False,False,False,False,False,False,True,True,4,3,era1,,
2022-03-28,2022-03-29,580.0,564.0,574.0,-275.8620689655178,177.3049645390068,564.0,1.0,35.46099290780142,177.3049645390068,141.84397163120536,False,False,False,False,False,False,False,False,False,True,True,0,3,era1,,
2022-03-29,2022-03-30,574.0,584.7000122070312,601.5,186.41136249183398,287.32661950108263,584.7000122070312,1.0,34.205574794683564,287.32661950108263,253.12104470639906,False,False,False,False,False,False,False,False,False,True,True,1,3,era1,,
2022-03-30,2022-03-31,601.5,609.0,603.0,124.68827930174564,-98.52216748768461,609.0,1.0,32.84072249589491,-98.52216748768461,-131.36288998357952,False,False,False,False,False,False,False,False,False,True,True,2,3,era1,,
2022-03-31,2022-04-01,603.0,610.2000122070312,602.0,119.40318751295642,-134.382367141761,610.2000122070312,1.0,32.776138315143655,-134.382367141761,-167.15850545690466,False,False,False,False,False,False,False,False,False,True,True,3,3,era1,,
2022-04-01,2022-04-04,602.0,610.7000122070312,617.7000122070312,144.51847519985517,114.62256197936505,610.7000122070312,1.0,32.74930342267599,114.62256197936505,81.87325855668905,False,False,False,False,False,False,False,False,False,True,True,4,4,era1,,
2022-04-04,2022-04-05,617.7000122070312,636.0999755859375,651.7000122070312,297.87863065055654,245.24504354404232,636.0999755859375,1.0,31.441598439894904,245.24504354404232,213.80344510414741,False,False,False,False,False,False,False,False,False,True,True,0,4,era1,227.98746874833662,high
2022-04-05,2022-04-06,651.7000122070312,651.7000122070312,631.7000122070312,0.0,-306.8896674141297,651.7000122070312,1.0,30.688966741412955,-306.8896674141297,-337.57863415554266,False,False,False,False,False,False,False,False,False,True,True,1,4,era1,226.26788627146007,high
2022-04-06,2022-04-07,631.7000122070312,637.9000244140625,617.9000244140625,98.14804633879515,-313.528754264758,637.9000244140625,1.0,31.35287542647584,-313.528754264758,-344.88162969123385,False,False,False,False,False,False,False,False,False,True,True,2,4,era1,226.58540063313222,high
2022-04-07,2022-04-08,617.9000244140625,607.5,613.0,-168.31241306268896,90.53497942386856,607.5,1.0,32.92181069958848,90.53497942386856,57.61316872428009,False,False,False,False,False,False,False,False,False,True,True,3,4,era1,217.9188977808785,high
2022-04-08,2022-04-11,613.0,606.9000244140625,595.0,-99.51020531708821,-196.07882575967128,606.9000244140625,1.0,32.95435688820279,-196.07882575967128,-229.03318264787407,False,False,False,False,False,False,False,False,False,True,True,4,4,era1,217.03037082392217,high
2022-04-11,2022-04-12,595.0,586.0,574.0,-151.26050420168013,-204.77815699658674,586.0,1.0,34.129692832764505,-204.77815699658674,-238.90784982935125,False,False,False,False,False,False,False,False,False,True,True,0,4,era1,208.7505714796581,high
2022-04-12,2022-04-13,574.0,580.0,585.0,104.52961672473782,86.20689655172376,580.0,1.0,34.48275862068965,86.20689655172376,51.72413793103411,False,False,False,False,False,False,False,False,False,True,True,1,4,era1,209.11959107238448,high
2022-04-13,2022-04-14,585.0,606.5999755859375,615.0,369.230351896368,138.47716373461162,606.5999755859375,1.0,32.970657443039386,138.47716373461162,105.50650629157224,False,False,False,False,False,False,False,False,False,True,True,2,4,era1,221.16856550049428,high
2022-04-14,2022-04-15,615.0,602.9000244140625,586.7000122070312,-196.7475705030486,-268.7014687513978,602.9000244140625,1.0,33.172995836975296,-268.7014687513978,-301.8744645883731,False,False,False,False,False,False,False,False,False,True,True,3,4,era1,226.67756809014625,high
2022-04-15,2022-04-18,586.7000122070312,588.9000244140625,580.0,37.49807672161598,-151.1296322821132,588.9000244140625,1.0,33.961621957647885,-151.1296322821132,-185.09125423976107,False,False,False,False,False,False,False,False,False,True,True,4,4,era1,225.9675666281123,high
2022-04-18,2022-04-19,580.0,577.9000244140625,587.9000244140625,-36.20647561961232,173.04031108389628,577.9000244140625,1.0,34.60806221677904,173.04031108389628,138.43224886711724,False,False,False,False,False,False,False,False,False,True,True,0,4,era1,212.55375223151782,high
2022-04-19,2022-04-20,587.9000244140625,575.0,583.2000122070312,-219.42547845476668,142.60890794836945,575.0,1.0,34.78260869565217,142.60890794836945,107.82629925271728,False,False,False,False,False,False,False,False,False,True,True,1,4,era1,199.60193771107348,high
2022-04-20,2022-04-21,583.2000122070312,561.0999755859375,557.2000122070312,-378.9443785753632,-69.50567721614398,561.0999755859375,1.0,35.64427173448847,-69.50567721614398,-105.14994895063245,False,False,False,False,False,False,False,False,False,True,True,2,4,era1,218.37842312882677,high
2022-04-21,2022-04-22,557.2000122070312,558.2999877929688,543.0999755859375,19.74112637902703,-272.255284602797,558.2999877929688,1.0,35.82303499425561,-272.255284602797,-308.07831959705265,False,False,False,False,False,False,False,False,False,True,True,3,4,era1,196.46857034154505,high
2022-04-22,2022-04-25,543.0999755859375,542.0999755859375,525.5999755859375,-18.41281614717638,-304.37190081341936,542.0999755859375,1.0,36.89356373495991,-304.37190081341936,-341.26546454837927,False,False,False,False,False,False,False,False,False,True,True,4,4,era1,192.22836161278502,high
2022-04-25,2022-04-26,525.5999755859375,536.7000122070312,544.7000122070312,211.18792116988638,149.05906126407854,536.7000122070312,1.0,37.26476531601983,149.05906126407854,111.7942959480587,False,False,False,False,False,False,False,False,False,True,True,0,4,era1,186.49103481996963,high
2022-04-26,2022-04-27,544.7000122070312,549.5999755859375,534.2000122070312,89.95710058922856,-280.20313069497706,549.5999755859375,1.0,36.390103508788684,-280.20313069497706,-316.59323420376575,False,False,False,False,False,False,False,False,False,True,True,1,4,era1,183.24038026988697,high
2022-04-27,2022-04-28,534.2000122070312,542.7000122070312,536.2000122070312,159.11643215586136,-119.77151011230092,542.7000122070312,1.0,36.85277234224628,-119.77151011230092,-156.6242824545472,False,False,False,False,False,False,False,False,False,True,True,2,4,era1,184.45900186628495,high
2022-04-28,2022-05-02,536.2000122070312,537.7000122070312,529.0,27.974635692862293,-161.80048371807533,537.7000122070312,1.0,37.19546130919442,-161.80048371807533,-198.99594502726976,False,False,False,False,False,False,False,False,False,True,True,3,4,era1,182.96979509845787,high
2022-05-02,2022-05-06,529.0,535.2000122070312,530.0,117.2024991877363,-97.16016607674737,535.2000122070312,1.0,37.3692069204651,-97.16016607674737,-134.52937299721248,False,False,False,False,False,False,False,False,False,True,True,0,5,era1,182.0481844346477,high
2022-05-06,2022-05-09,530.0,520.2000122070312,513.9000244140625,-184.90543005601378,-121.10702893373792,520.2000122070312,1.0,38.44675034732664,-121.10702893373792,-159.55377928106458,False,False,False,False,False,False,False,False,False,True,True,4,5,era1,174.14784183671753,high
2022-05-09,2022-05-10,513.9000244140625,503.7000122070313,497.0,-198.48242308727282,-133.01592306250498,503.7000122070313,1.0,39.706173347837,-133.01592306250498,-172.72209641034198,False,False,False,False,False,False,False,False,False,True,True,0,5,era1,179.076273218964,high
2022-05-10,2022-05-11,497.0,506.0,504.6000061035156,181.0865191146882,-27.667863566884776,506.0,1.0,39.52569169960474,-27.667863566884776,-67.19355526648951,False,False,False,False,False,False,False,False,False,True,True,1,5,era1,182.89729099627542,high
2022-05-11,2022-05-12,504.6000061035156,511.0,495.8999938964844,126.83301266491532,-295.4991409689944,511.0,1.0,39.138943248532286,-295.4991409689944,-334.63808421752674,False,False,False,False,False,False,False,False,False,True,True,2,5,era1,181.9278332237134,high
2022-05-12,2022-05-13,495.8999938964844,479.2000122070313,490.0,-336.76107874562877,225.37536556453074,479.2000122070313,1.0,41.73622598189604,225.37536556453074,183.6391395826347,False,False,False,False,False,False,False,False,False,True,True,3,5,era1,195.8262247394499,high
2022-05-13,2022-05-16,490.0,500.0,520.0,204.08163265306146,400.00000000000034,500.0,1.0,40.0,400.00000000000034,360.00000000000034,False,False,False,False,False,False,False,False,False,True,True,4,5,era1,198.7992826907929,high
2022-05-16,2022-05-17,520.0,509.5,505.3999938964844,-201.9230769230773,-80.47116984329028,509.5,1.0,39.25417075564278,-80.47116984329028,-119.72534059893306,False,False,False,False,False,False,False,False,False,True,True,0,5,era1,202.41438124384692,high
2022-05-17,2022-05-18,505.3999938964844,498.2999877929688,507.8999938964844,-140.48290837474386,192.65515429842006,498.2999877929688,1.0,40.13646496076074,192.65515429842006,152.5186893376593,False,False,False,False,False,False,False,False,False,True,True,1,5,era1,183.1389653153733,high
2022-05-18,2022-05-19,507.8999938964844,505.7000122070313,487.0,-43.31525331542796,-369.7846896506618,505.7000122070313,1.0,39.54913885153732,-369.7846896506618,-409.33382850219914,False,False,False,False,False,False,False,False,False,True,True,2,5,era1,179.2623224660225,high
2022-05-19,2022-05-20,487.0,493.7000122070313,501.7000122070313,137.57725271111408,162.04172173780006,493.7000122070313,1.0,40.51043043444989,162.04172173780006,121.53129130335017,False,False,False,False,False,False,False,False,False,True,True,3,5,era1,182.58835733192495,high
2022-05-20,2022-05-23,501.7000122070313,507.3999938964844,517.4000244140625,113.61334564012226,197.0837729181807,507.3999938964844,1.0,39.41663429361459,197.0837729181807,157.66713862456612,False,False,False,False,False,False,False,False,False,True,True,4,5,era1,185.12573767568784,high
2022-05-23,2022-05-24,517.4000244140625,518.9000244140625,515.7999877929688,28.991108025142598,-59.74246435224706,518.9000244140625,1.0,38.54307006939117,-59.74246435224706,-98.28553442163823,False,False,False,False,False,False,False,False,False,True,True,0,5,era1,179.0428857118514,high
2022-05-24,2022-05-25,515.7999877929688,503.8999938964844,501.1000061035156,-230.709464484532,-55.56633909275188,503.8999938964844,1.0,39.690415245586564,-55.56633909275188,-95.25675433833845,False,False,False,False,False,False,False,False,False,True,True,1,5,era1,165.25465115439147,high
2022-05-25,2022-05-26,501.1000061035156,491.5,492.7999877929688,-191.57864670894642,26.449395584309254,491.5,1.0,40.69175991861648,26.449395584309254,-14.242364334307222,False,False,False,False,False,False,False,False,False,True,True,2,5,era1,170.79855209984188,high
2022-05-26,2022-05-27,492.7999877929688,499.7000122070313,513.7999877929688,140.01673264978365,282.1688061135297,499.7000122070313,1.0,40.024013430909775,282.1688061135297,242.1447926826199,False,False,False,False,False,False,False,False,False,True,True,3,5,era1,173.90881193639677,high
2022-05-27,2022-05-30,513.7999877929688,497.7999877929688,515.2000122070312,-311.40522343583666,349.5384660655909,497.7999877929688,1.0,40.17677880763197,349.5384660655909,309.3616872579589,False,False,False,False,False,False,False,False,False,True,True,4,5,era1,179.74460412602681,high
2022-05-30,2022-05-31,515.2000122070312,523.7000122070312,522.0,164.98446814058542,-32.4615651595439,523.7000122070312,1.0,38.189802432338915,-32.4615651595439,-70.65136759188282,False,False,False,False,False,False,False,False,False,True,True,0,5,era1,183.03727324520798,high
2022-05-31,2022-06-01,522.0,517.9000244140625,526.0,-78.54359360033536,156.40037080711932,517.9000244140625,1.0,38.61749190420957,156.40037080711932,117.78287890290974,False,False,False,False,False,False,False,False,False,True,True,1,5,era1,178.3204710381111,high
2022-06-01,2022-06-02,526.0,522.4000244140625,515.7000122070312,-68.44060049310818,-128.25443901053,522.4000244140625,1.0,38.284837414455566,-128.25443901053,-166.5392764249856,False,False,False,False,False,False,False,False,False,True,True,2,6,era1,177.86558172998534,high
2022-06-02,2022-06-03,515.7000122070312,510.0,522.2999877929688,-110.52961163675378,241.176231234681,510.0,1.0,39.21568627450981,241.176231234681,201.9605449601712,False,False,False,False,False,False,False,False,False,True,True,3,6,era1,174.62588933110266,high
2022-06-03,2022-06-06,522.2999877929688,517.5999755859375,506.8999938964844,-89.98683356075898,-206.7229944773563,517.5999755859375,1.0,38.63987817495441,-206.7229944773563,-245.36287265231073,False,False,False,False,False,False,False,False,False,True,True,4,6,era1,172.03699184715435,high
2022-06-06,2022-06-07,506.8999938964844,520.5999755859375,519.7000122070312,270.26991229853525,-17.28704228027178,520.5999755859375,1.0,38.41721271210187,-17.28704228027178,-55.70425499237365,False,False,False,False,False,False,False,False,False,True,True,0,6,era1,181.72026189224223,high
2022-06-07,2022-06-08,519.7000122070312,510.0,516.0999755859375,-186.64637250705107,119.60736443014764,510.0,1.0,39.21568627450981,119.60736443014764,80.39167815563783,False,False,False,False,False,False,False,False,False,True,True,1,6,era1,178.68888811785925,high
2022-06-08,2022-06-09,516.0999755859375,523.2000122070312,523.9000244140625,137.57095440729117,13.379437895622015,523.2000122070312,1.0,38.22629880231341,13.379437895622015,-24.846860906691393,False,False,False,False,False,False,False,False,False,True,True,2,6,era1,179.23247585679982,high
2022-06-09,2022-06-10,523.9000244140625,538.2999877929688,524.0,274.86090299406516,-265.65090316272745,538.2999877929688,1.0,37.1540041864018,-265.65090316272745,-302.8049073491292,False,False,False,False,False,False,False,False,False,True,True,3,6,era1,178.04680906205613,high
2022-06-10,2022-06-13,524.0,529.2999877929688,510.2000122070313,101.14480520932779,-360.8535051281403,529.2999877929688,1.0,37.7857556418891,-360.8535051281403,-398.6392607700294,False,False,False,False,False,False,False,False,False,True,True,4,6,era1,172.97619752358094,high
2022-06-13,2022-06-14,510.2000122070313,503.2999877929688,490.0,-135.24155721232222,-264.2556748568758,503.2999877929688,1.0,39.7377319393597,-264.2556748568758,-303.99340679623555,False,False,False,False,False,False,False,False,False,True,True,0,6,era1,169.78110755003624,high
2022-06-14,2022-06-15,490.0,503.7999877929688,506.2999877929688,281.632403938139,49.62286741911015,503.7999877929688,1.0,39.69829393528843,49.62286741911015,9.924573483821717,False,False,False,False,False,False,False,False,False,True,True,1,6,era1,178.81995773377832,high
2022-06-15,2022-06-16,506.2999877929688,497.7999877929688,511.7000122070313,-167.88465741531365,279.22910315223646,497.7999877929688,1.0,40.17677880763197,279.22910315223646,239.0523243446045,False,False,False,False,False,False,False,False,False,True,True,2,6,era1,182.9053036777909,high
2022-06-16,2022-06-17,511.7000122070313,490.8999938964844,477.0,-406.48852480643205,-283.15327091683497,490.8999938964844,1.0,40.74149571942627,-283.15327091683497,-323.89476663626124,False,False,False,False,False,False,False,False,False,True,True,3,6,era1,201.50403468236425,high
2022-06-17,2022-06-20,477.0,479.3999938964844,485.0,50.31433745250169,116.81281132274623,479.3999938964844,1.0,41.718815716794836,116.81281132274623,75.09399560595139,False,False,False,False,False,False,False,False,False,True,True,4,6,era1,199.73105957079343,high
2022-06-20,2022-06-21,485.0,473.8999938964844,477.1000061035156,-228.8661052271268,67.52505271671706,473.8999938964844,1.0,42.202996956291734,67.52505271671706,25.32205576042532,False,False,False,False,False,False,False,False,False,True,True,0,6,era1,204.24002674582007,high
2022-06-21,2022-06-22,477.1000061035156,494.7000122070313,496.7000122070313,368.89553297756675,40.42854155344111,494.7000122070313,1.0,40.42854155344153,40.42854155344111,-4.263256414560601e-13,False,False,False,False,False,False,False,False,False,True,True,1,6,era1,218.1919849357002,high
2022-06-22,2022-06-23,496.7000122070313,484.8999938964844,483.2000122070313,-237.56831126528155,-35.0583978315322,484.8999938964844,1.0,41.2456181722897,-35.0583978315322,-76.3040160038219,False,False,False,False,False,False,False,False,False,True,True,2,6,era1,220.44484071268457,high
2022-06-23,2022-06-24,483.2000122070313,487.8999938964844,494.2999877929688,97.26783051982491,131.17429753119137,487.8999938964844,1.0,40.992007071521535,131.17429753119137,90.18229045966984,False,False,False,False,False,False,False,False,False,True,True,3,6,era1,219.1005782761717,high
2022-06-24,2022-06-27,494.2999877929688,516.5,523.0,449.12022567820566,125.84704743465736,516.5,1.0,38.72216844143272,125.84704743465736,87.12487899322463,False,False,False,False,False,False,False,False,False,True,True,4,6,era1,230.42302414812406,high
2022-06-27,2022-06-28,523.0,517.5999755859375,512.2000122070312,-103.25094481955065,-104.32696355507586,517.5999755859375,1.0,38.63987817495441,-104.32696355507586,-142.96684173003027,False,False,False,False,False,False,False,False,False,True,True,0,6,era1,229.6079756945582,high
2022-06-28,2022-06-29,512.2000122070312,520.2000122070312,509.8999938964844,156.18898495391775,-198.0011162792439,520.2000122070312,1.0,38.44675034732664,-198.0011162792439,-236.44786662657054,False,False,False,False,False,False,False,False,False,True,True,1,6,era1,230.79257958694677,high
2022-06-29,2022-06-30,509.8999938964844,514.5999755859375,513.5999755859375,92.17457826460107,-19.43256990755482,514.5999755859375,1.0,38.86513981511067,-19.43256990755482,-58.297709722665495,False,False,False,False,False,False,False,False,False,True,True,2,6,era1,230.25107920652664,high
2022-06-30,2022-07-01,513.5999755859375,508.7999877929688,509.6000061035156,-93.45771069191878,15.723630694588486,508.7999877929688,1.0,39.30817704370311,15.723630694588486,-23.584546349114625,False,False,False,False,False,False,False,False,False,True,True,3,6,era1,229.73120872546806,high
2022-07-01,2022-07-04,509.6000061035156,498.3999938964844,502.3999938964844,-219.78045668932356,80.25682281269874,498.3999938964844,1.0,40.12841140634909,80.25682281269874,40.128411406349656,False,False,False,False,False,False,False,False,False,True,True,4,7,era1,235.11400110392685,high
2022-07-04,2022-07-05,502.3999938964844,502.5,506.7000122070313,1.9905673712306005,83.58233247823588,502.5,1.0,39.80099502487562,83.58233247823588,43.781337453360265,False,False,False,False,False,False,False,False,False,True,True,0,7,era1,227.9281458671744,high
2022-07-05,2022-07-06,506.7000122070313,511.8999938964844,517.2000122070312,102.62446347304221,103.53620577730815,511.8999938964844,1.0,39.07013135078171,103.53620577730815,64.46607442652645,False,False,False,False,False,False,False,False,False,True,True,1,7,era1,223.8272574149217,high
2022-07-06,2022-07-07,517.2000122070312,523.0,522.9000244140625,112.14206604943212,-1.9115790810231292,523.0,1.0,38.24091778202677,-1.9115790810231292,-40.1524968630499,False,False,False,False,False,False,False,False,False,True,True,2,7,era1,223.23193038530312,high
2022-07-07,2022-07-08,522.9000244140625,519.2999877929688,523.5,-68.84751296632241,80.87834210975808,519.2999877929688,1.0,38.51338430605447,80.87834210975808,42.36495780370361,False,False,False,False,False,False,False,False,False,True,True,3,7,era1,216.08280420126044,high
2022-07-08,2022-07-11,523.5,524.5999755859375,533.9000244140625,21.011950065663587,177.2788650578483,524.5999755859375,1.0,38.12428694389769,177.2788650578483,139.1545781139506,False,False,False,False,False,False,False,False,False,True,True,4,7,era1,214.99728943668603,high
2022-07-11,2022-07-12,533.9000244140625,523.0,517.0,-204.158529979932,-114.7227533460804,523.0,1.0,38.24091778202677,-114.7227533460804,-152.96367112810717,False,False,False,False,False,False,False,False,False,True,True,0,7,era1,217.87271135882284,high
2022-07-12,2022-07-13,517.0,515.5,515.2000122070312,-29.01353965183762,-5.819355828685646,515.5,1.0,38.797284190106694,-5.819355828685646,-44.61664001879234,False,False,False,False,False,False,False,False,False,True,True,1,7,era1,207.57964123223223,high
2022-07-13,2022-07-14,515.2000122070312,515.2999877929688,512.0,1.940519867404955,-64.04012946133797,515.2999877929688,1.0,38.81234324429165,-64.04012946133797,-102.85247270562962,False,False,False,False,False,False,False,False,False,True,True,2,7,era1,204.46295508942796,high
2022-07-14,2022-07-15,512.0,526.0,527.5999755859375,273.4375,30.41778680489493,526.0,1.0,38.02281368821293,30.41778680489493,-7.605026883317997,False,False,False,False,False,False,False,False,False,True,True,3,7,era1,190.57858940258686,high
2022-07-15,2022-07-19,527.5999755859375,522.2000122070312,523.2000122070312,-102.3495759814852,19.149750605589322,522.2000122070312,1.0,38.299501211177315,19.149750605589322,-19.149750605587993,False,False,False,False,False,False,False,False,False,True,True,4,7,era1,192.64629103264323,high
2022-07-19,2022-07-20,523.2000122070312,526.0999755859375,536.0999755859375,55.42743331891753,190.07794077280815,526.0999755859375,1.0,38.01558815456177,190.07794077280815,152.0623526182464,False,False,False,False,False,False,False,False,False,True,True,1,7,era1,183.63541741936695,high
2022-07-20,2022-07-21,536.0999755859375,536.5,539.0999755859375,7.461750275687962,48.46180029706382,536.5,1.0,37.27865796831314,48.46180029706382,11.183142328750677,False,False,False,False,False,False,False,False,False,True,True,2,7,era1,165.8329277659073,high
2022-07-21,2022-07-22,539.0999755859375,549.7999877929688,550.0999755859375,198.47918181412626,5.456307741529276,549.7999877929688,1.0,36.37686512195985,5.456307741529276,-30.920557380430576,False,False,False,False,False,False,False,False,False,True,True,3,7,era1,159.33060883687855,high
2022-07-22,2022-07-25,550.0999755859375,548.2000122070312,540.0,-34.53851051133938,-149.58066443702455,548.2000122070312,1.0,36.48303457615917,-149.58066443702455,-186.06369901318374,False,False,False,False,False,False,False,False,False,True,True,4,7,era1,159.45075958493038,high
2022-07-25,2022-07-26,540.0,537.5,535.0,-46.296296296296504,-46.51162790697661,537.5,1.0,37.2093023255814,-46.51162790697661,-83.720930232558,False,False,False,False,False,False,False,False,False,True,True,0,7,era1,126.02763835468768,mid
2022-07-26,2022-07-27,535.0,539.4000244140625,538.7000122070312,82.24344699182318,-12.977607996804696,539.4000244140625,1.0,37.07823339779328,-12.977607996804696,-50.05584139459798,False,False,False,False,False,False,False,False,False,True,True,1,7,era1,124.37448431845833,mid
2022-07-27,2022-07-28,538.7000122070312,543.0,553.0,79.82156479543923,184.1620626151008,543.0,1.0,36.83241252302026,184.1620626151008,147.32965009208056,False,False,False,False,False,False,False,False,False,True,True,2,7,era1,120.94760872919252,mid
2022-07-28,2022-07-29,553.0,546.5,553.5,-117.54068716094079,128.08783165599192,546.5,1.0,36.596523330283624,128.08783165599192,91.4913083257083,False,False,False,False,False,False,False,False,False,True,True,3,7,era1,122.66531393161877,mid
2022-07-29,2022-08-01,553.5,553.7000122070312,552.2000122070312,3.6135900095990436,-27.090481613338824,553.7000122070312,1.0,36.12064215111828,-27.090481613338824,-63.211123764457106,False,False,False,False,False,False,False,False,False,True,True,4,7,era1,120.63351071796531,mid
2022-08-01,2022-08-02,552.2000122070312,557.5999755859375,557.0,97.78999021248902,-10.759964350913753,557.5999755859375,1.0,35.86800730933245,-10.759964350913753,-46.6279716602462,False,False,False,False,False,False,False,False,False,True,True,0,8,era1,109.77884480249872,low
2022-08-02,2022-08-03,557.0,551.7000122070312,554.9000244140625,-95.1523840748425,58.00275758976126,551.7000122070312,1.0,36.251585204777534,58.00275758976126,21.751172384983725,False,False,False,False,False,False,False,False,False,True,True,1,8,era1,112.80694278240668,mid
2022-08-03,2022-08-04,554.9000244140625,556.5,564.2999877929688,28.833582907605848,140.1615057137251,556.5,1.0,35.93890386343217,140.1615057137251,104.22260185029293,False,False,False,False,False,False,False,False,False,True,True,2,8,era1,111.04880482600784,low
2022-08-04,2022-08-05,564.2999877929688,566.2000122070312,568.0,33.670467041717615,31.79067033136418,566.2000122070312,1.0,35.323206585673816,31.79067033136418,-3.532536254309637,False,False,False,False,False,False,False,False,False,True,True,3,8,era1,108.73166382028235,low
2022-08-05,2022-08-08,568.0,561.4000244140625,554.2999877929688,-116.1967532735475,-126.47018725202463,561.4000244140625,1.0,35.62522110837838,-126.47018725202463,-162.095408360403,False,False,False,False,False,False,False,False,False,True,True,4,8,era1,111.01409040928824,low
2022-08-08,2022-08-09,554.2999877929688,554.2000122070312,552.2000122070312,-1.8036368056861818,-36.08805405895366,554.2000122070312,1.0,36.08805405895344,-36.08805405895366,-72.17610811790709,False,False,False,False,False,False,False,False,False,True,True,0,8,era1,110.97892678099002,low
2022-08-09,2022-08-10,552.2000122070312,560.5,554.0,150.30763508670387,-115.96788581623497,560.5,1.0,35.68242640499554,-115.96788581623497,-151.6503122212305,False,False,False,False,False,False,False,False,False,True,True,1,8,era1,103.7556363934595,low
2022-08-10,2022-08-12,554.0,545.0,555.0,-162.45487364620948,183.48623853210898,545.0,1.0,36.69724770642202,183.48623853210898,146.78899082568697,False,False,False,False,False,False,False,False,False,True,True,2,8,era1,111.32513511643346,low
2022-08-12,2022-08-15,555.0,557.4000244140625,563.7000122070312,43.24368313626037,113.02453385414246,557.4000244140625,1.0,35.88087392178346,113.02453385414246,77.143659932359,False,False,False,False,False,False,False,False,False,True,True,4,8,era1,111.41735878119148,low
2022-08-15,2022-08-16,563.7000122070312,562.4000244140625,565.7000122070312,-23.06169531341662,58.67687855111381,562.4000244140625,1.0,35.56187612338217,58.67687855111381,23.11500242773164,False,False,False,False,False,False,False,False,False,True,True,0,8,era1,94.15510705093803,low
