date_t,date_t1,open_t,close_t,open_t1,r_day_bps,r_night_bps,band_price_t,tick_yen,cost_cons_bps,net_opt_bps,net_cons_bps,flag_null_t,flag_null_t1,flag_ghost_t,flag_ghost_t1,flag_split_t,flag_split_t1,flag_badprint_t,flag_badprint_t1,excluded,valid_raw,clean,weekday,month,era,vol20,vol_tercile
2022-03-22,2022-03-23,17465.0,17550.0,17745.0,48.668766103636685,111.11111111111072,17550.0,5.0,5.698005698005698,111.11111111111072,105.41310541310501,False,False,False,False,False,False,False,False,False,True,True,1,3,era1,,
2022-03-23,2022-03-24,17745.0,17950.0,17735.0,115.52550014088503,-119.77715877437345,17950.0,5.0,5.571030640668524,-119.77715877437345,-125.34818941504197,False,False,False,False,False,False,False,False,False,True,True,2,3,era1,,
2022-03-24,2022-03-25,17735.0,17845.0,18045.0,62.02424584155652,112.07621182403926,17845.0,5.0,5.603810591202018,112.07621182403926,106.47240123283724,False,False,False,False,False,False,False,False,False,True,True,3,3,era1,,
2022-03-25,2022-03-28,18045.0,17870.0,17955.0,-96.97977279024661,47.56575265808527,17870.0,5.0,5.595970900951316,47.56575265808527,41.96978175713396,False,False,False,False,False,False,False,False,False,True,True,4,3,era1,,
2022-03-28,2022-03-29,17955.0,17870.0,17975.0,-47.34057365636368,58.75769445998991,17870.0,5.0,5.595970900951316,58.75769445998991,53.16172355903859,False,False,False,False,False,False,False,False,False,True,True,0,3,era1,,
2022-03-29,2022-03-30,17975.0,17925.0,18165.0,-27.816411682892728,133.89121338912125,17925.0,5.0,5.578800557880056,133.89121338912125,128.3124128312412,False,False,False,False,False,False,False,False,False,True,True,1,3,era1,,
2022-03-30,2022-03-31,18165.0,18055.0,17900.0,-60.556014313239984,-85.84879534754953,18055.0,5.0,5.538631957906397,-85.84879534754953,-91.38742730545593,False,False,False,False,False,False,False,False,False,True,True,2,3,era1,,
2022-03-31,2022-04-01,17900.0,17830.0,17685.0,-39.10614525139633,-81.32361189007287,17830.0,5.0,5.608524957936063,-81.32361189007287,-86.93213684800894,False,False,False,False,False,False,False,False,False,True,True,3,3,era1,,
2022-04-01,2022-04-04,17685.0,17670.0,17780.0,-8.481764206954567,62.252405206564276,17670.0,5.0,5.659309564233164,62.252405206564276,56.593095642331114,False,False,False,False,False,False,False,False,False,True,True,4,4,era1,,
2022-04-04,2022-04-05,17780.0,17850.0,18010.0,39.37007874015741,89.63585434173638,17850.0,5.0,5.602240896358543,89.63585434173638,84.03361344537784,False,False,False,False,False,False,False,False,False,True,True,0,4,era1,107.17194253480388,high
2022-04-05,2022-04-06,18010.0,17845.0,17450.0,-91.61576901721259,-221.35051835247998,17845.0,5.0,5.603810591202018,-221.35051835247998,-226.954328943682,False,False,False,False,False,False,False,False,False,True,True,1,4,era1,90.60316166302704,high
2022-04-06,2022-04-07,17450.0,17340.0,17140.0,-63.03724928366727,-115.34025374855817,17340.0,5.0,5.767012687427912,-115.34025374855817,-121.10726643598608,False,False,False,False,False,False,False,False,False,True,True,2,4,era1,76.1220631295832,mid
2022-04-07,2022-04-08,17140.0,17160.0,17210.0,11.66861143523823,29.13752913752843,17160.0,5.0,5.827505827505828,29.13752913752843,23.3100233100226,False,False,False,False,False,False,False,False,False,True,True,3,4,era1,75.8541833846716,mid
2022-04-08,2022-04-11,17210.0,17280.0,17105.0,40.67402672864651,-101.2731481481477,17280.0,5.0,5.787037037037036,-101.2731481481477,-107.06018518518474,False,False,False,False,False,False,False,False,False,True,True,4,4,era1,65.91657428707458,mid
2022-04-11,2022-04-12,17105.0,17035.0,16995.0,-40.92370651856192,-23.481068388612194,17035.0,5.0,5.87026709715292,-23.481068388612194,-29.351335485765112,False,False,False,False,False,False,False,False,False,True,True,0,4,era1,61.02865569041325,low
