date_t,date_t1,open_t,close_t,open_t1,r_day_bps,r_night_bps,band_price_t,tick_yen,cost_cons_bps,net_opt_bps,net_cons_bps,flag_null_t,flag_null_t1,flag_ghost_t,flag_ghost_t1,flag_split_t,flag_split_t1,flag_badprint_t,flag_badprint_t1,excluded,valid_raw,clean,weekday,month,era,vol20,vol_tercile
2022-05-19,2022-05-20,194.1000061035156,196.25,196.3999938964844,110.76732760831432,7.643001094745916,1962.5,1.0,10.19108280254777,7.643001094745916,-2.5480817078018543,False,False,False,False,False,False,False,False,False,True,True,3,5,era1,73.81732485941009,high
2022-05-20,2022-05-23,196.3999938964844,197.9499969482422,199.6499938964844,78.92072810219864,85.88011995204647,1979.4999694824219,1.0,10.10356166119537,85.88011995204647,75.7765582908511,False,False,False,False,False,False,False,False,False,True,True,4,5,era1,74.22411117566705,high
2022-05-23,2022-05-24,199.6499938964844,199.8999938964844,199.9499969482422,12.521913731167178,2.501403365908761,1998.999938964844,1.0,10.00500280673182,2.501403365908761,-7.503599440823059,False,False,False,False,False,False,False,False,False,True,True,0,5,era1,74.1142262426354,high
2022-05-24,2022-05-25,199.9499969482422,198.25,197.8999938964844,-85.02110398542429,-17.654784540509503,1982.5,1.0,10.08827238335435,-17.654784540509503,-27.743056923863854,False,False,False,False,False,False,False,False,False,True,True,1,5,era1,78.38039547234769,high
2022-05-25,2022-05-26,197.8999938964844,197.8500061035156,198.1000061035156,-2.5259117994191893,12.635834838903293,1978.500061035156,1.0,10.108667871122506,12.635834838903293,2.5271669677807864,False,False,False,False,False,False,False,False,False,True,True,2,5,era1,77.94748702152158,high
2022-05-26,2022-05-27,198.1000061035156,198.0,200.4499969482422,-5.048263525208041,123.73721960819096,1980.0,1.0,10.1010101010101,123.73721960819096,113.63620950718085,False,False,False,False,False,False,False,False,False,True,True,3,5,era1,77.94866741359311,high
2022-05-27,2022-05-30,200.4499969482422,199.0500030517578,201.1000061035156,-69.8425501520894,102.98935043094426,1990.5000305175781,1.0,10.047726547785844,102.98935043094426,92.94162388315841,False,False,False,False,False,False,False,False,False,True,True,4,5,era1,80.52886907381456,high
2022-05-30,2022-05-31,201.1000061035156,202.5500030517578,202.1000061035156,72.10327718716326,-22.216585606628094,2025.5000305175781,1.0,9.874105010449878,-22.216585606628094,-32.09069061707797,False,False,False,False,False,False,False,False,False,True,True,0,5,era1,81.09597907167112,high
2022-05-31,2022-06-01,202.1000061035156,201.5,202.0,-29.68857424023419,24.81389578163684,2015.0,1.0,9.925558312655086,24.81389578163684,14.888337468981755,False,False,False,False,False,False,False,False,False,True,True,1,5,era1,80.90205484183112,high
2022-06-01,2022-06-02,202.0,204.4499969482422,203.5500030517578,121.2869776357528,-44.02024504369217,2044.4999694824219,1.0,9.782343017135444,-44.02024504369217,-53.80258806082762,False,False,False,False,False,False,False,False,False,True,True,2,6,era1,73.82577700883458,high
2022-06-02,2022-06-03,203.5500030517578,203.1499938964844,204.6999969482422,-19.65164083891913,76.29845426171178,2031.499938964844,1.0,9.844942456749987,76.29845426171178,66.45351180496179,False,False,False,False,False,False,False,False,False,True,True,3,6,era1,73.96788961628117,high
2022-06-03,2022-06-06,204.6999969482422,203.8500061035156,202.1999969482422,-41.523735095194695,-80.94231571597498,2038.500061035156,1.0,9.811135345192948,-80.94231571597498,-90.75345106116794,False,False,False,False,False,False,False,False,False,True,True,4,6,era1,72.9076528516391,high
2022-06-06,2022-06-07,202.1999969482422,204.3999938964844,205.1999969482422,108.80301589744067,39.13909372046831,2043.999938964844,1.0,9.784736104311593,39.13909372046831,29.35435761615672,False,False,False,False,False,False,False,False,False,True,True,0,6,era1,71.06730894315889,mid
2022-06-07,2022-06-08,205.1999969482422,205.1000061035156,206.3500061035156,-4.8728482560267405,60.94587824483577,2051.000061035156,1.0,9.751340519173775,60.94587824483577,51.194537725661995,False,False,False,False,False,False,False,False,False,True,True,1,6,era1,71.18630959180373,mid
2022-06-08,2022-06-09,206.3500061035156,207.6499938964844,207.1000061035156,62.99916426058427,-26.486289869239734,2076.499938964844,1.0,9.631591903619414,-26.486289869239734,-36.11788177285915,False,False,False,False,False,False,False,False,False,True,True,2,6,era1,71.59103677258246,mid
2022-06-09,2022-06-10,207.1000061035156,207.5,205.75,19.3140456154528,-84.33734939759074,2075.0,1.0,9.638554216867469,-84.33734939759074,-93.97590361445822,False,False,False,False,False,False,False,False,False,True,True,3,6,era1,71.20134019407139,mid
2022-06-10,2022-06-13,205.75,204.6999969482422,200.6499938964844,-51.03295512796202,-197.85066497982507,2046.9999694824219,1.0,9.770395846687258,-197.85066497982507,-207.62106082651232,False,False,False,False,False,False,False,False,False,True,True,4,6,era1,67.34673668217893,mid
2022-06-13,2022-06-14,200.6499938964844,200.3500061035156,197.1499938964844,-14.950800004687181,-159.72109356352294,2003.500061035156,1.0,9.982530267389421,-159.72109356352294,-169.70362383091236,False,False,False,False,False,False,False,False,False,True,True,0,6,era1,60.54986450130496,mid
2022-06-14,2022-06-15,197.1499938964844,197.9499969482422,197.5500030517578,40.578395968799974,-20.20681498615895,1979.4999694824219,1.0,10.10356166119537,-20.20681498615895,-30.310376647354317,False,False,False,False,False,False,False,False,False,True,True,1,6,era1,60.7959836980805,mid
2022-06-15,2022-06-16,197.5500030517578,195.3999938964844,198.3500061035156,-108.83366854264831,150.97299381667372,1953.999938964844,1.0,10.23541485400212,150.97299381667372,140.7375789626716,False,False,False,False,False,False,False,False,False,True,True,2,6,era1,66.62135737362523,mid
2022-06-16,2022-06-17,198.3500061035156,196.8500061035156,191.6000061035156,-75.62389482444365,-266.7005251317711,1968.500061035156,1.0,10.160020005019861,-266.7005251317711,-276.86054513679096,False,False,False,False,False,False,False,False,False,True,True,3,6,era1,64.75208659855689,mid
2022-06-17,2022-06-20,191.6000061035156,193.3999938964844,194.5500030517578,93.945080147666,59.46272965700938,1933.999938964844,1.0,10.34126196027949,59.46272965700938,49.121467696729894,False,False,False,False,False,False,False,False,False,True,True,4,6,era1,65.78987493536907,mid
2022-06-20,2022-06-21,194.5500030517578,191.8999938964844,194.1000061035156,-136.21223920353253,114.64368301220107,1918.999938964844,1.0,10.422095172545182,114.64368301220107,104.22158783965588,False,False,False,False,False,False,False,False,False,True,True,0,6,era1,72.50040440274489,mid
2022-06-21,2022-06-22,194.1000061035156,195.6000061035156,197.3000030517578,77.27975027471246,86.91190670733207,1956.000061035156,1.0,10.224948556195638,86.91190670733207,76.68695815113642,False,False,False,False,False,False,False,False,False,True,True,1,6,era1,72.30712036308213,mid
2022-06-22,2022-06-23,197.3000030517578,195.25,195.0500030517578,-103.90283933346068,-10.243121548895173,1952.5,1.0,10.243277848911651,-10.243121548895173,-20.486399397806824,False,False,False,False,False,False,False,False,False,True,True,2,6,era1,76.08294696853277,high
2022-06-23,2022-06-24,195.0500030517578,195.25,195.25,10.253624461062927,0.0,1952.5,1.0,10.243277848911651,0.0,-10.243277848911651,False,False,False,False,False,False,False,False,False,True,True,3,6,era1,76.14076159897442,high
2022-06-24,2022-06-27,195.25,196.8000030517578,198.8000030517578,79.38555962908156,101.62601468425736,1968.0000305175781,1.0,10.162601468425821,101.62601468425736,91.46341321583154,False,False,False,False,False,False,False,False,False,True,True,4,6,era1,76.5029375271557,high
2022-06-27,2022-06-28,198.8000030517578,199.1499938964844,198.75,17.60517300573028,-20.08505692911666,1991.499938964844,1.0,10.042681703719127,-20.08505692911666,-30.127738632835786,False,False,False,False,False,False,False,False,False,True,True,0,6,era1,74.9410124420759,high
2022-06-28,2022-06-29,198.75,200.9499969482422,199.8999938964844,110.69167035180794,-52.251956591381486,2009.4999694824219,1.0,9.952724709496419,-52.251956591381486,-62.20468130087791,False,False,False,False,False,False,False,False,False,True,True,1,6,era1,78.29059632625511,high
2022-06-29,2022-06-30,199.8999938964844,199.5500030517578,199.3000030517578,-17.50829691909983,-12.528188232358017,1995.5000305175781,1.0,10.022550585886258,-12.528188232358017,-22.550738818244277,False,False,False,False,False,False,False,False,False,True,True,2,6,era1,73.86577890921431,high
2022-06-30,2022-07-01,199.3000030517578,197.4499969482422,197.6000061035156,-92.8251919311407,7.597323757504437,1974.4999694824219,1.0,10.1291467759519,7.597323757504437,-2.5318230184474633,False,False,False,False,False,False,False,False,False,True,True,3,6,era1,76.76743941926388,high
2022-07-01,2022-07-04,197.6000061035156,194.6499938964844,196.5,-149.29211112907458,95.04270030953333,1946.499938964844,1.0,10.274852621180186,95.04270030953333,84.76784768835314,False,False,False,False,False,False,False,False,False,True,True,4,7,era1,83.24659802987148,high
2022-07-04,2022-07-05,196.5,197.3999938964844,198.6999969482422,45.801216106076126,65.85628631982088,1973.999938964844,1.0,10.131712572639644,65.85628631982088,55.72457374718124,False,False,False,False,False,False,False,False,False,True,True,0,7,era1,79.76466676556797,high
2022-07-05,2022-07-06,198.6999969482422,198.3500061035156,196.6000061035156,-17.614033724305813,-88.22787729518389,1983.500061035156,1.0,10.083185976592475,-88.22787729518389,-98.31106327177636,False,False,False,False,False,False,False,False,False,True,True,1,7,era1,79.77361857862155,high
2022-07-06,2022-07-07,196.6000061035156,195.9499969482422,192.8000030517578,-33.06251958767326,-160.75498573834724,1959.4999694824219,1.0,10.206685537883807,-160.75498573834724,-170.96167127623104,False,False,False,False,False,False,False,False,False,True,True,2,7,era1,77.9874739524333,high
2022-07-07,2022-07-08,192.8000030517578,194.0,194.4499969482422,62.24050462904085,23.195718981556812,1940.0,1.0,10.309278350515465,23.195718981556812,12.886440631041348,False,False,False,False,False,False,False,False,False,True,True,3,7,era1,79.56498726002205,high
2022-07-08,2022-07-11,194.4499969482422,194.6499938964844,197.4499969482422,10.285263634921549,143.84809347832928,1946.499938964844,1.0,10.274852621180186,143.84809347832928,133.5732408571491,False,False,False,False,False,False,False,False,False,True,True,4,7,era1,79.20916000045176,high
2022-07-11,2022-07-12,197.4499969482422,197.5500030517578,196.3500061035156,5.064882505003698,-60.74395999517201,1975.5000305175781,1.0,10.124019079240425,-60.74395999517201,-70.86797907441243,False,False,False,False,False,False,False,False,False,True,True,0,7,era1,79.2709078817525,high
2022-07-12,2022-07-13,196.3500061035156,194.1999969482422,194.5,-109.49880766186082,15.448149148928891,1941.9999694824219,1.0,10.29866133588579,15.448149148928891,5.149487813043102,False,False,False,False,False,False,False,False,False,True,True,1,7,era1,81.39679482719302,high
2022-07-13,2022-07-14,194.5,194.8999938964844,193.8500061035156,20.565238893799354,-53.873156790681385,1948.999938964844,1.0,10.261672973998364,-53.873156790681385,-64.13482976467975,False,False,False,False,False,False,False,False,False,True,True,2,7,era1,78.77950897213222,high
2022-07-14,2022-07-15,193.8500061035156,195.0500030517578,195.75,61.9033742821462,35.88807676442096,1950.5000305175781,1.0,10.253780921342958,35.88807676442096,25.634295843078,False,False,False,False,False,False,False,False,False,True,True,3,7,era1,78.76321293299445,high
2022-07-15,2022-07-19,195.75,194.9499969482422,196.3999938964844,-40.868610562340145,74.37789027650909,1949.4999694824219,1.0,10.25904094028268,74.37789027650909,64.11884933622642,False,False,False,False,False,False,False,False,False,True,True,4,7,era1,75.71768540601225,high
2022-07-19,2022-07-20,196.3999938964844,196.1999969482422,199.1000061035156,-10.18314432064682,147.80882774623194,1961.9999694824219,1.0,10.193680077006334,147.80882774623194,137.61514766922562,False,False,False,False,False,False,False,False,False,True,True,1,7,era1,69.66190994825726,mid
2022-07-20,2022-07-21,199.1000061035156,200.5,199.75,70.31611519672687,-37.406483790524135,2005.0,1.0,9.97506234413965,-37.406483790524135,-47.381546134663786,False,False,False,False,False,False,False,False,False,True,True,2,7,era1,69.25213898437723,mid
2022-07-21,2022-07-22,199.75,200.9499969482422,200.8999938964844,60.074941088470446,-2.4883330438996154,2009.4999694824219,1.0,9.952724709496419,-2.4883330438996154,-12.441057753396034,False,False,False,False,False,False,False,False,False,True,True,3,7,era1,66.45633474748473,mid
2022-07-22,2022-07-25,200.8999938964844,201.5500030517578,200.25,32.35486187263659,-64.5002744765022,2015.5000305175781,1.0,9.923095855703869,-64.5002744765022,-74.42337033220606,False,False,False,False,False,False,False,False,False,True,True,4,7,era1,66.74599962184327,mid
2022-07-25,2022-07-26,200.25,200.1000061035156,200.3999938964844,-7.490331909333348,14.991893244302723,2001.000061035156,1.0,9.995002193879802,14.991893244302723,4.996891050422921,False,False,False,False,False,False,False,False,False,True,True,0,7,era1,64.45651051368449,mid
2022-07-26,2022-07-27,200.3999938964844,200.1499938964844,199.8000030517578,-12.475050280148503,-17.486427949011674,2001.499938964844,1.0,9.992505925502952,-17.486427949011674,-27.478933874514624,False,False,False,False,False,False,False,False,False,True,True,1,7,era1,64.39780416865075,mid
2022-07-27,2022-07-28,199.8000030517578,200.5,201.6999969482422,35.03488175927938,59.8502218574648,2005.0,1.0,9.97506234413965,59.8502218574648,49.87515951332515,False,False,False,False,False,False,False,False,False,True,True,2,7,era1,59.55798111763346,mid
2022-07-28,2022-07-29,201.6999969482422,200.6999969482422,201.3000030517578,-49.578582802686235,29.89567078420796,2006.9999694824219,1.0,9.96512222427075,29.89567078420796,19.93054855993721,False,False,False,False,False,False,False,False,False,True,True,3,7,era1,60.35700843772886,mid
2022-07-29,2022-08-01,201.3000030517578,199.8500061035156,200.1000061035156,-72.03164064877865,12.50938165448412,1998.500061035156,1.0,10.007505323587868,12.50938165448412,2.501876330896252,False,False,False,False,False,False,False,False,False,True,True,4,7,era1,58.94456823747817,low
2022-08-01,2022-08-02,200.1000061035156,201.8999938964844,200.75,89.95440969840062,-56.95858995785841,2018.999938964844,1.0,9.905894306393169,-56.95858995785841,-66.86448426425157,False,False,False,False,False,False,False,False,False,True,True,0,8,era1,51.9675829397681,low
2022-08-02,2022-08-03,200.75,198.6999969482422,199.0500030517578,-102.11721303899468,17.614801655321255,1986.9999694824219,1.0,10.065425418808458,17.614801655321255,7.549376236512797,False,False,False,False,False,False,False,False,False,True,True,1,8,era1,56.48974384885209,low
2022-08-03,2022-08-04,199.0500030517578,198.8500061035156,199.8000030517578,-10.0475732316474,47.77454961442995,1988.500061035156,1.0,10.057832228372462,47.77454961442995,37.71671738605749,False,False,False,False,False,False,False,False,False,True,True,2,8,era1,56.39333689250115,low
2022-08-04,2022-08-05,199.8000030517578,198.9499969482422,198.5500030517578,-42.542847374003046,-20.10524768132793,1989.4999694824219,1.0,10.05277723387103,-20.10524768132793,-30.15802491519896,False,False,False,False,False,False,False,False,False,True,True,3,8,era1,56.724935751397794,low
2022-08-05,2022-08-08,198.5500030517578,200.8000030517578,200.1499938964844,113.32157972384849,-32.37097337622341,2008.0000305175781,1.0,9.96015921117533,-32.37097337622341,-42.33113258739874,False,False,False,False,False,False,False,False,False,True,True,4,8,era1,60.706480382249964,mid
2022-08-08,2022-08-09,200.1499938964844,201.0500030517578,201.1000061035156,44.96673408538321,2.4870952996169926,2010.5000305175781,1.0,9.947774034527743,2.4870952996169926,-7.460678734910751,False,False,False,False,False,False,False,False,False,True,True,0,8,era1,61.44339791274993,mid
2022-08-09,2022-08-10,201.1000061035156,199.8000030517578,199.6999969482422,-64.64460528601946,-5.0053104098157775,1998.0000305175781,1.0,10.010009857116488,-5.0053104098157775,-15.015320266932266,False,False,False,False,False,False,False,False,False,True,True,1,8,era1,63.31860404062312,mid
2022-08-10,2022-08-12,199.6999969482422,199.1999969482422,202.3000030517578,-25.037556717117937,155.62279874537842,1991.9999694824219,1.0,10.040160796386239,155.62279874537842,145.5826379489922,False,False,False,False,False,False,False,False,False,True,True,2,8,era1,58.21766467330062,low
