series,n_clean,mean_opt_bps,opt_ci_lo,opt_ci_hi,opt_sharpe,mean_cons_bps,cons_ci_lo,cons_ci_hi,cons_sharpe,mean_cost_cons_bps,median_cost_cons_bps,mean_day_bps,night_minus_day_bps,night_minus_day_ci_lo,night_minus_day_ci_hi,max_dd_opt_bps,max_dd_cons_bps,hit_rate_opt,hit_rate_cons,sd_opt_bps,mde_bps_registered
1306.T,1098,7.495033537848948,2.5259076797026316,12.569831076898923,1.1647665958110762,-4.271052914774287,-9.867686279915384,1.0300009085365796,-0.6626714880192245,11.766086452623238,8.036973031739972,0.6604126025751875,6.834620935273762,0.04918495706922889,13.769334177400848,-2050.537978744196,-5319.682753455462,0.5628415300546448,0.4936247723132969,100.59506261060089,5.1
1591.T,1099,12.177647417507366,6.331747526086577,18.266416869552486,1.9057749748756112,7.288796202066246,1.3446209492587875,13.362892995499852,1.1408149839920574,4.888851215441121,4.815795810257645,-4.224772638821913,16.40242005632928,7.298562848400414,25.499341800389793,-2195.9426399890162,-2332.747117066961,0.565059144676979,0.5423111919927207,99.93818176793728,5.64
2516.T,1099,5.897188264460169,-0.2294439046998338,11.805995132636957,0.7397861985649159,-30.335173870450035,-36.66165102809018,-24.3062425215564,-3.811250714109111,36.232362134910204,35.733427843131906,-2.8480012227753897,8.74518948723556,-0.8950458768967939,17.255522396196735,-2586.0049645707104,-34527.03625879781,0.5241128298453139,0.35850773430391264,124.67472981714799,12.82
1321.T,1099,7.469749791425504,1.7351804205177903,13.494080277619737,0.994455074395745,3.0264285554361137,-2.7042690041690345,9.039322169284173,0.402978669031677,4.443321235989392,4.710315591144607,1.8208753739615775,5.648874417463928,-0.9316801672778783,11.905051130320711,-2121.0269428056463,-2686.3487589278084,0.5523202911737943,0.535031847133758,117.47908481930654,5.26
