end_date,n,mean,ci_lo,ci_hi
1991-01-30,250,4.2738250616478055,3.9076386215271137,4.6605536734561435
1991-01-31,250,4.281842057596647,3.9144378049032524,4.665042155921101
1991-02-01,250,4.289969023117205,3.923703485974518,4.6722002086328045
1991-02-04,250,4.2981200517090725,3.9336445781767124,4.680224081152182
1991-02-05,250,4.306041756981051,3.944283600579427,4.68789703042628
1991-02-06,250,4.313522535439898,3.9514938206110757,4.6914367211416925
1991-02-07,250,4.321054250102046,3.961050498966299,4.699855209334106
1991-02-08,250,4.32828940573898,3.967642106861794,4.704625379481649
1991-02-12,250,4.3351044106526535,3.973766762033462,4.712962399852729
1991-02-13,250,4.341485761425057,3.977034140015426,4.72019003544941
1991-02-14,250,4.347605424348798,3.9815542408567124,4.726060255862806
1991-02-15,250,4.3537437394189205,3.986834022990001,4.733262518918642
1991-02-18,250,4.3600644742565065,3.994570858423063,4.735789523991261
1991-02-19,250,4.365650734407254,4.006127159582079,4.739942072063986
1991-02-20,250,4.370982360319403,4.014282434742182,4.74006750510552
1991-02-21,250,4.376471576807928,4.01665506051293,4.741260021668733
1991-02-22,250,4.381982449674898,4.025208963211372,4.745857854230274
1991-02-25,250,4.387647796888133,4.029422270764565,4.75226782612576
1991-02-26,250,4.393056458263718,4.037181271960822,4.758210864417074
1991-02-27,250,4.39840619990442,4.042741842652753,4.75861110747136
1991-02-28,250,4.404031937381889,4.05226929716995,4.765851234006519
1991-03-01,250,4.40958543694427,4.058018033178669,4.771623036019891
1991-03-04,250,4.415521633622399,4.065409795432783,4.775564964375082
1991-03-05,250,4.421312949143294,4.076914017569548,4.778325037741887
1991-03-06,250,4.42702598017148,4.086061763956779,4.777820806669191
1991-03-12,250,4.431967123740863,4.0963080731812855,4.77857658063872
1991-03-13,250,4.436896324216949,4.101446356775286,4.780550358067181
1991-03-14,250,4.441898110951695,4.108202558669725,4.781949752611692
1991-03-15,250,4.446829423386027,4.115970784355124,4.785483749323024
1991-03-18,250,4.4515941259993355,4.121899845171051,4.788676708043404
1991-03-19,250,4.456247761023569,4.128596492606505,4.791201229452814
1991-03-20,250,4.460820013275821,4.133068569941621,4.793457143748524
1991-03-22,250,4.465571154643322,4.143517802390603,4.792598791231865
1991-03-25,250,4.469881231725518,4.151884723183715,4.7946490882706225
1991-03-26,250,4.474168454963381,4.157537305463337,4.799200203293744
1991-03-27,250,4.478259721014532,4.156070128339772,4.799601900374645
1991-03-28,250,4.482069863421075,4.161213341570518,4.80192452438178
1991-03-29,250,4.486030874575787,4.167050172121212,4.804633642744894
1991-04-01,250,4.490301041379178,4.170786714530894,4.804516141106667
1991-04-02,250,4.494466631289529,4.176960099712378,4.808416948310315
1991-04-03,250,4.498369333962541,4.1827251540974135,4.809303549770918
1991-04-04,250,4.50184663220059,4.18991035746548,4.809470798164359
1991-04-05,250,4.50540522728999,4.195290950889144,4.8108171680050305
1991-04-08,250,4.508872654459808,4.2015140968396105,4.812571108884212
1991-04-09,250,4.512140903291163,4.207428846178338,4.821744283902264
1991-04-10,250,4.515505631181455,4.212404441549423,4.8212410229036236
1991-04-11,250,4.519041950992287,4.216748247388329,4.823027693817516
1991-04-12,250,4.522686947221664,4.219954432990613,4.82390148923739
1991-04-15,250,4.525521257604644,4.222689715574438,4.8241548457700745
1991-04-16,250,4.527986476510693,4.225298453253557,4.8276765716686185
1991-04-17,250,4.529757073565785,4.226888035667432,4.829642472989477
1991-04-18,250,4.531873067933134,4.22911156083194,4.833046715617316
1991-04-19,250,4.5347086409060875,4.233890650584738,4.835412733215156
1991-04-22,250,4.537614309089313,4.239403522109013,4.835458348578111
1991-04-23,250,4.540521465122573,4.243101595839268,4.840305913313402
1991-04-24,250,4.543194525806956,4.24512882223817,4.8417659625538985
1991-04-25,250,4.545437516461161,4.250177354116062,4.84522403536939
1991-04-26,250,4.547134990555839,4.250702541138783,4.845152145849925
1991-04-30,250,4.5491537544316545,4.252583866777345,4.846090982654602
1991-05-01,250,4.550835113706355,4.255057840202683,4.845213494935103
1991-05-02,250,4.552243839525196,4.258479385924475,4.844152561892247
1991-05-07,250,4.554152269526441,4.259422152326949,4.844701678584248
1991-05-08,250,4.55666189483912,4.2624907571476305,4.845737315159949
1991-05-09,250,4.558773265186809,4.26757700894376,4.848253550333127
1991-05-10,250,4.5608789589204095,4.269696390321408,4.848248448517698
1991-05-13,250,4.562851401486148,4.273679083793671,4.849508750316968
1991-05-14,250,4.564705953696802,4.274600985550503,4.8514801577540965
1991-05-15,250,4.56635398774235,4.278847391042674,4.853644743386031
1991-05-16,250,4.568274198587375,4.282579140327636,4.854353021081936
1991-05-17,250,4.57085851868244,4.286145458641331,4.8541972676078515
1991-05-20,250,4.573539092477772,4.2856691815235655,4.86022031434895
1991-05-21,250,4.576504387633042,4.289921941185002,4.862113025691714
1991-05-22,250,4.579132374395476,4.290215570511958,4.865436366301632
1991-05-23,250,4.581971470140157,4.291634970538395,4.864798384095261
1991-05-24,250,4.584588129134569,4.29407822430622,4.861274556511007
1991-05-27,250,4.587239699920002,4.299302501100295,4.8646673151609034
1991-05-28,250,4.5900152282707225,4.301267638681624,4.86493106017631
1991-05-29,250,4.592823183766186,4.3050842514986245,4.864991742054466
1991-05-30,250,4.595752586403889,4.306122780551912,4.866507384462033
1991-05-31,250,4.5989897038963266,4.311880295670354,4.868249910873802
1991-06-03,250,4.602120712740556,4.316001066007681,4.871608885720577
1991-06-04,250,4.605454343083008,4.32605439037028,4.873373631919898
1991-06-05,250,4.608864129277609,4.332153730243057,4.877742960893748
1991-06-06,250,4.61284663179049,4.334848396106435,4.876883580834007
1991-06-07,250,4.617093619478678,4.340871154132882,4.881280329881928
1991-06-10,250,4.621270401302519,4.347259276910273,4.884802001809972
1991-06-11,250,4.625897246758297,4.353458661225144,4.887288768774268
1991-06-12,250,4.630559992155897,4.359614799235998,4.891408024024185
1991-06-18,250,4.634583311567339,4.366172980980894,4.895983233538397
1991-06-19,250,4.63860158569065,4.369756272812743,4.899304470021081
1991-06-20,250,4.643330624931506,4.379290660393621,4.90030118884673
1991-06-21,250,4.6480411935677495,4.386513426633119,4.8995973575620235
1991-06-24,250,4.652711474569394,4.390510545664616,4.903907885182266
1991-06-25,250,4.658146911727796,4.395854212601122,4.909174048713299
1991-06-26,250,4.663527421621384,4.40386500962137,4.911915690867483
1991-06-27,250,4.668804832190237,4.409719624781739,4.913642666094837
1991-06-28,250,4.674386494413053,4.418885816019691,4.916790242513195
1991-07-01,250,4.6801430381910345,4.4250642007265135,4.921880102623417
1991-07-02,250,4.6850537587452,4.429265536117814,4.927280567954216
1991-07-03,250,4.690229699946365,4.434115216222883,4.926710395271598
1991-07-04,250,4.695852115873472,4.440303731887119,4.933523295627862
1991-07-05,250,4.701647368212299,4.448442408272153,4.936364901721933
1991-07-08,250,4.707758866650082,4.459424192158936,4.941323346833611
1991-07-09,250,4.714605325332493,4.4682865929424755,4.945314151129507
1991-07-10,250,4.7213278215088215,4.477004721043959,4.946429652820606
1991-07-11,250,4.7275364156923985,4.488179969706636,4.950304513179178
1991-07-12,250,4.733710487171751,4.493867167826054,4.9557336623875505
1991-07-15,250,4.73955774317751,4.5010640442086745,4.961075137384069
1991-07-16,250,4.7450593313601965,4.505549267975075,4.96625164398081
1991-07-17,250,4.7507214890926575,4.515256457262196,4.96916312432864
1991-07-18,250,4.756398267614172,4.522812138842156,4.972711323280249
1991-07-19,250,4.7620187359513855,4.527468615901391,4.975140862618342
1991-07-22,250,4.767847062052171,4.535990042142841,4.976312992621742
1991-07-23,250,4.774085476881191,4.542258022426805,4.977415844765661
1991-07-24,250,4.780174279541219,4.549988617244439,4.979758803608294
1991-07-25,250,4.785716644486193,4.553855164262203,4.981994600170674
1991-07-26,250,4.791504219141023,4.563612409567511,4.983535909674367
1991-07-29,250,4.797099731690948,4.571357309262514,4.986529228510244
1991-07-30,250,4.802783126496493,4.580627248253758,4.990343679423277
1991-07-31,250,4.808095455236319,4.589840432627807,4.997614079201218
1991-08-01,250,4.813434550543383,4.597521768088841,4.999903769218062
1991-08-02,250,4.818842883504399,4.606670226538634,4.9999602779767605
