world,null,p50,p95,p99,n_draws
先物(主系列、9規則の最大),A(主指標1: 保守ネット平均),0.034911317112850254,15.492598907421607,26.050960428507963,2000
先物(主系列、9規則の最大),B(主指標2: 規則日−非規則日のグロス差),9.828758724733092,24.912368788152197,35.16214201948269,2000
1321.T(9規則の最大),A(主指標1: 保守ネット平均),21.011401188177814,53.57774263377926,69.88493013697764,2000
1321.T(9規則の最大),B(主指標2: 規則日−非規則日のグロス差),20.120440570908215,50.83085528337222,67.42227258625012,2000
