date_prev,date,close_prev,close,r,r_bps,nights,tick_yen,cost_bps_cons,cost_bps_opt,r_net_bps_cons,r_net_bps_opt,pnl_yen_cons,price_scale_splice,is_TOM,is_WD-Mon,is_WD-Tue,is_WD-Wed,is_WD-Thu,is_WD-Fri,is_PH,is_SQm,is_SQq,split,decade,year
2011-12-20,2011-12-21,730.0,737.0,0.009589041095890316,95.89041095890316,1,,,,,,,False,False,False,False,True,False,False,False,False,False,val,2010s,2011
2011-12-21,2011-12-22,737.0,734.0,-0.004070556309362261,-40.70556309362261,1,,,,,,,False,False,False,False,False,True,False,True,False,False,val,2010s,2011
2011-12-22,2011-12-26,734.0,738.0,0.005449591280654031,54.49591280654032,4,,,,,,,False,False,True,False,False,False,False,False,False,False,val,2010s,2011
2011-12-26,2011-12-27,738.0,734.0,-0.005420054200542035,-54.200542005420346,1,,,,,,,False,False,False,True,False,False,False,False,False,False,val,2010s,2011
2011-12-27,2011-12-28,734.0,733.0,-0.0013623978201634523,-13.623978201634523,1,,,,,,,False,False,False,False,True,False,False,False,False,False,val,2010s,2011
2011-12-28,2011-12-29,733.0,735.0,0.0027285129604366354,27.285129604366354,1,,,,,,,False,False,False,False,False,True,False,False,False,False,val,2010s,2011
2011-12-29,2011-12-30,735.0,740.0,0.006802721088435382,68.02721088435382,1,,,,,,,False,True,False,False,False,False,True,True,False,False,val,2010s,2011
2011-12-30,2012-01-04,740.0,753.0,0.0175675675675675,175.675675675675,5,,,,,,,False,True,False,False,True,False,False,False,False,False,val,2010s,2012
2012-01-04,2012-01-05,753.0,748.0,-0.006640106241699861,-66.40106241699861,1,,,,,,,False,True,False,False,False,True,False,False,False,False,val,2010s,2012
2012-01-05,2012-01-06,748.0,740.0,-0.010695187165775444,-106.95187165775444,1,,,,,,,False,True,False,False,False,False,True,True,False,False,val,2010s,2012
2012-01-06,2012-01-10,740.0,743.0,0.004054054054054124,40.54054054054124,4,,,,,,,False,False,False,True,False,False,False,False,False,False,val,2010s,2012
2012-01-10,2012-01-11,743.0,743.0,0.0,0.0,1,,,,,,,False,False,False,False,True,False,False,False,False,False,val,2010s,2012
2012-01-11,2012-01-12,743.0,738.0,-0.006729475100942128,-67.29475100942128,1,,,,,,,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-01-12,2012-01-13,738.0,747.0,0.012195121951219523,121.95121951219522,1,,,,,,,False,False,False,False,False,False,True,False,True,False,val,2010s,2012
2012-01-13,2012-01-16,747.0,738.0,-0.012048192771084376,-120.48192771084376,3,,,,,,,False,False,True,False,False,False,False,False,False,False,val,2010s,2012
2012-01-16,2012-01-17,738.0,742.0,0.005420054200542035,54.200542005420346,1,,,,,,,False,False,False,True,False,False,False,False,False,False,val,2010s,2012
2012-01-17,2012-01-18,742.0,747.0,0.006738544474393482,67.38544474393481,1,,,,,,,False,False,False,False,True,False,False,False,False,False,val,2010s,2012
2012-01-18,2012-01-19,747.0,752.0,0.006693440428380271,66.9344042838027,1,,,,,,,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-01-19,2012-01-20,752.0,768.0,0.02127659574468077,212.7659574468077,1,,,,,,,False,False,False,False,False,False,True,False,False,False,val,2010s,2012
2012-01-20,2012-01-23,768.0,770.0,0.0026041666666667407,26.041666666667407,3,,,,,,,False,False,True,False,False,False,False,False,False,False,val,2010s,2012
2012-01-23,2012-01-24,770.0,769.0,-0.0012987012987012436,-12.987012987012436,1,,,,,,,False,False,False,True,False,False,False,False,False,False,val,2010s,2012
2012-01-24,2012-01-25,769.0,778.0,0.011703511053315907,117.03511053315907,1,,,,,,,False,False,False,False,True,False,False,False,False,False,val,2010s,2012
2012-01-25,2012-01-26,778.0,775.0,-0.003856041131105381,-38.56041131105381,1,,,,,,,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-01-26,2012-01-27,775.0,774.0,-0.001290322580645209,-12.90322580645209,1,,,,,,,False,False,False,False,False,False,True,False,False,False,val,2010s,2012
2012-01-27,2012-01-30,774.0,770.0,-0.0051679586563307955,-51.67958656330796,3,,,,,,,False,False,True,False,False,False,False,False,False,False,val,2010s,2012
2012-01-30,2012-01-31,770.0,764.0,-0.007792207792207795,-77.92207792207795,1,,,,,,,False,True,False,True,False,False,False,False,False,False,val,2010s,2012
2012-01-31,2012-02-01,764.0,770.0,0.007853403141361293,78.53403141361292,1,,,,,,,False,True,False,False,True,False,False,False,False,False,val,2010s,2012
2012-02-01,2012-02-02,770.0,775.0,0.006493506493506551,64.93506493506551,1,,,,,,,False,True,False,False,False,True,False,False,False,False,val,2010s,2012
2012-02-02,2012-02-03,775.0,773.0,-0.002580645161290307,-25.806451612903068,1,,,,,,,False,True,False,False,False,False,True,False,False,False,val,2010s,2012
2012-02-03,2012-02-06,773.0,782.0,0.011642949547218562,116.42949547218562,3,,,,,,,False,False,True,False,False,False,False,False,False,False,val,2010s,2012
2012-02-06,2012-02-07,782.0,785.0,0.0038363171355497716,38.36317135549771,1,,,,,,,False,False,False,True,False,False,False,False,False,False,val,2010s,2012
2012-02-07,2012-02-08,785.0,794.0,0.01146496815286624,114.6496815286624,1,,,,,,,False,False,False,False,True,False,False,False,False,False,val,2010s,2012
2012-02-08,2012-02-09,794.0,797.0,0.0037783375314861534,37.78337531486153,1,,,,,,,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-02-09,2012-02-10,797.0,792.0,-0.006273525721455453,-62.73525721455453,1,,,,,,,False,False,False,False,False,False,True,False,True,False,val,2010s,2012
2012-02-10,2012-02-13,792.0,794.0,0.002525252525252597,25.25252525252597,3,,,,,,,False,False,True,False,False,False,False,False,False,False,val,2010s,2012
2012-02-13,2012-02-14,794.0,799.0,0.006297229219143663,62.97229219143663,1,,,,,,,False,False,False,True,False,False,False,False,False,False,val,2010s,2012
2012-02-14,2012-02-15,799.0,816.0,0.02127659574468077,212.7659574468077,1,,,,,,,False,False,False,False,True,False,False,False,False,False,val,2010s,2012
2012-02-15,2012-02-16,816.0,813.0,-0.003676470588235281,-36.764705882352814,1,,,,,,,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-02-16,2012-02-17,813.0,822.0,0.011070110701107083,110.70110701107083,1,,,,,,,False,False,False,False,False,False,True,False,False,False,val,2010s,2012
2012-02-17,2012-02-20,822.0,832.0,0.012165450121654597,121.65450121654598,3,,,,,,,False,False,True,False,False,False,False,False,False,False,val,2010s,2012
2012-02-20,2012-02-21,832.0,828.0,-0.004807692307692291,-48.07692307692291,1,,,,,,,False,False,False,True,False,False,False,False,False,False,val,2010s,2012
2012-02-21,2012-02-22,828.0,839.0,0.013285024154589431,132.8502415458943,1,,,,,,,False,False,False,False,True,False,False,False,False,False,val,2010s,2012
2012-02-22,2012-02-23,839.0,840.0,0.0011918951132301459,11.918951132301459,1,,,,,,,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-02-23,2012-02-24,840.0,848.0,0.00952380952380949,95.2380952380949,1,,,,,,,False,False,False,False,False,False,True,False,False,False,val,2010s,2012
2012-02-24,2012-02-27,848.0,850.0,0.002358490566037652,23.58490566037652,3,,,,,,,False,False,True,False,False,False,False,False,False,False,val,2010s,2012
2012-02-27,2012-02-28,850.0,852.0,0.0023529411764706687,23.529411764706687,1,,,,,,,False,False,False,True,False,False,False,False,False,False,val,2010s,2012
2012-02-28,2012-02-29,852.0,847.0,-0.005868544600938996,-58.68544600938996,1,,,,,,,False,True,False,False,True,False,False,False,False,False,val,2010s,2012
2012-02-29,2012-03-01,847.0,843.0,-0.0047225501770956635,-47.22550177095663,1,,,,,,,False,True,False,False,False,True,False,False,False,False,val,2010s,2012
2012-03-01,2012-03-02,843.0,852.0,0.01067615658362997,106.7615658362997,1,,,,,,,False,True,False,False,False,False,True,False,False,False,val,2010s,2012
2012-03-02,2012-03-05,852.0,844.0,-0.009389671361502372,-93.89671361502371,3,,,,,,,False,True,True,False,False,False,False,False,False,False,val,2010s,2012
2012-03-05,2012-03-06,844.0,839.0,-0.005924170616113722,-59.241706161137216,1,,,,,,,False,False,False,True,False,False,False,False,False,False,val,2010s,2012
2012-03-06,2012-03-07,839.0,835.0,-0.004767580452920139,-47.67580452920139,1,,,,,,,False,False,False,False,True,False,False,False,False,False,val,2010s,2012
2012-03-07,2012-03-08,835.0,853.0,0.021556886227544814,215.56886227544814,1,,,,,,,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-03-08,2012-03-09,853.0,862.0,0.010550996483001063,105.50996483001063,1,,,,,,,False,False,False,False,False,False,True,False,True,True,val,2010s,2012
2012-03-09,2012-03-12,862.0,858.0,-0.004640371229698403,-46.40371229698403,3,,,,,,,False,False,True,False,False,False,False,False,False,False,val,2010s,2012
2012-03-12,2012-03-13,858.0,858.0,0.0,0.0,1,,,,,,,False,False,False,True,False,False,False,False,False,False,val,2010s,2012
2012-03-13,2012-03-14,858.0,872.0,0.01631701631701632,163.1701631701632,1,,,,,,,False,False,False,False,True,False,False,False,False,False,val,2010s,2012
2012-03-14,2012-03-15,872.0,877.0,0.005733944954128489,57.33944954128489,1,,,,,,,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-03-15,2012-03-16,877.0,880.0,0.003420752565564511,34.207525655645114,1,,,,,,,False,False,False,False,False,False,True,False,False,False,val,2010s,2012
2012-03-16,2012-03-19,880.0,881.0,0.001136363636363713,11.36363636363713,3,,,,,,,False,False,True,False,False,False,False,True,False,False,val,2010s,2012
2012-03-19,2012-03-21,881.0,873.0,-0.009080590238365494,-90.80590238365494,2,,,,,,,False,False,False,False,True,False,False,False,False,False,val,2010s,2012
2012-03-21,2012-03-22,873.0,875.0,0.002290950744558984,22.90950744558984,1,,,,,,,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-03-22,2012-03-23,875.0,865.0,-0.011428571428571455,-114.28571428571455,1,,,,,,,False,False,False,False,False,False,True,False,False,False,val,2010s,2012
2012-03-23,2012-03-26,865.0,866.0,0.0011560693641619046,11.560693641619046,3,,,,,,,False,False,True,False,False,False,False,False,False,False,val,2010s,2012
2012-03-26,2012-03-27,866.0,884.0,0.020785219399538146,207.85219399538147,1,,,,,,,False,False,False,True,False,False,False,False,False,False,val,2010s,2012
2012-03-27,2012-03-28,884.0,885.0,0.0011312217194570096,11.312217194570096,1,,,,,,,False,False,False,False,True,False,False,False,False,False,val,2010s,2012
2012-03-28,2012-03-29,885.0,881.0,-0.004519774011299438,-45.19774011299438,1,,,,,,,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-03-29,2012-03-30,881.0,874.0,-0.007945516458569779,-79.45516458569779,1,,,,,,,False,True,False,False,False,False,True,False,False,False,val,2010s,2012
2012-03-30,2012-04-02,874.0,877.0,0.003432494279176135,34.324942791761345,3,,,,,,,False,True,True,False,False,False,False,False,False,False,val,2010s,2012
2012-04-02,2012-04-03,877.0,872.0,-0.005701254275940704,-57.01254275940704,1,,,,,,,False,True,False,True,False,False,False,False,False,False,val,2010s,2012
2012-04-03,2012-04-04,872.0,858.0,-0.016055045871559592,-160.55045871559594,1,,,,,,,False,True,False,False,True,False,False,False,False,False,val,2010s,2012
2012-04-04,2012-04-05,858.0,855.0,-0.0034965034965035446,-34.96503496503544,1,,,,,,,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-04-05,2012-04-06,855.0,848.0,-0.008187134502923965,-81.87134502923965,1,,,,,,,False,False,False,False,False,False,True,False,False,False,val,2010s,2012
2012-04-06,2012-04-09,848.0,835.0,-0.015330188679245293,-153.30188679245293,3,,,,,,,False,False,True,False,False,False,False,False,False,False,val,2010s,2012
2012-04-09,2012-04-10,835.0,835.0,0.0,0.0,1,,,,,,,False,False,False,True,False,False,False,False,False,False,val,2010s,2012
2012-04-10,2012-04-11,835.0,826.0,-0.010778443113772407,-107.78443113772407,1,,,,,,,False,False,False,False,True,False,False,False,False,False,val,2010s,2012
2012-04-11,2012-04-12,826.0,832.0,0.007263922518159882,72.63922518159882,1,,,,,,,False,False,False,False,False,True,False,False,False,False,val,2010s,2012
2012-04-12,2012-04-13,832.0,837.0,0.006009615384615419,60.09615384615419,1,,,,,,,False,False,False,False,False,False,True,False,True,False,val,2010s,2012
2012-04-13,2012-04-16,837.0,825.0,-0.014336917562724039,-143.3691756272404,3,,,,,,,False,False,True,False,False,False,False,False,False,False,val,2010s,2012
2012-04-16,2012-04-17,825.0,825.0,0.0,0.0,1,,,,,,,False,False,False,True,False,False,False,False,False,False,val,2010s,2012
