date_prev,date,close_prev,close,r,r_bps,nights,close_prev_day_session,cost_bps_cons,cost_bps_opt,r_net_bps_cons,r_net_bps_opt,pnl_yen_cons,cost_bps_cons_fullday_base,sq_adjacent_excluded,is_TOM,is_WD-Mon,is_WD-Tue,is_WD-Wed,is_WD-Thu,is_WD-Fri,is_PH,is_SQm,is_SQq,split,decade,year,vol20,state_vol,state_prev_sign,state_regime,state_nights
1995-05-09,1995-05-10,17030.0,16910.0,-0.007046388725778008,-70.46388725778007,1,17030.0,7.163828537874339,1.291837933059307,-77.62771579565441,-71.75572519083939,-1322.0,7.163828537874339,False,False,False,False,True,False,False,False,False,False,train,1990s,1995,0.012116182167203985,2_中,1_非正,1990s,1_1泊
1995-05-10,1995-05-11,16910.0,16550.0,-0.021289178001182685,-212.89178001182685,1,16910.0,7.214665878178592,1.3010053222945004,-220.10644589000543,-214.19278533412137,-3722.0,7.214665878178592,False,False,False,False,False,True,False,False,False,False,train,1990s,1995,0.012297483958132037,2_中,1_非正,1990s,1_1泊
1995-05-11,1995-05-12,16550.0,16470.0,-0.004833836858006091,-48.33836858006091,1,16550.0,7.371601208459214,1.3293051359516617,-55.70996978852013,-49.66767371601257,-922.0,7.371601208459214,False,False,False,False,False,False,True,False,True,False,train,1990s,1995,0.01169258531445838,2_中,1_非正,1990s,1_1泊
1995-05-12,1995-05-15,16470.0,16650.0,0.010928961748633892,109.28961748633893,3,16470.0,7.407407407407407,1.3357619914996965,101.88221007893152,107.95385549483923,1678.0,7.407407407407407,False,False,True,False,False,False,False,False,False,False,train,1990s,1995,0.011742669200478362,2_中,1_非正,1990s,2_2〜3泊
1995-05-15,1995-05-16,16650.0,16400.0,-0.01501501501501501,-150.1501501501501,1,16650.0,7.327327327327327,1.3213213213213215,-157.47747747747744,-151.47147147147143,-2622.0,7.327327327327327,False,False,False,True,False,False,False,False,False,False,train,1990s,1995,0.011936688459599496,2_中,2_正,1990s,1_1泊
1995-05-16,1995-05-17,16400.0,16500.0,0.0060975609756097615,60.97560975609761,1,16400.0,7.439024390243903,1.3414634146341464,53.53658536585371,59.63414634146346,878.0,7.439024390243903,False,False,False,False,True,False,False,False,False,False,train,1990s,1995,0.01241315955463407,2_中,1_非正,1990s,1_1泊
1995-05-17,1995-05-18,16500.0,16340.0,-0.009696969696969648,-96.96969696969649,1,16500.0,7.393939393939394,1.3333333333333335,-104.36363636363588,-98.30303030302981,-1722.0,7.393939393939394,False,False,False,False,False,True,False,False,False,False,train,1990s,1995,0.011302844771297364,2_中,2_正,1990s,1_1泊
1995-05-18,1995-05-19,16340.0,16080.0,-0.01591187270501837,-159.1187270501837,1,16340.0,7.466340269277846,1.346389228886169,-166.58506731946156,-160.4651162790699,-2722.0,7.466340269277846,False,False,False,False,False,False,True,False,False,False,train,1990s,1995,0.011034475817498822,1_低,1_非正,1990s,1_1泊
1995-05-19,1995-05-22,16080.0,15850.0,-0.014303482587064709,-143.0348258706471,3,16080.0,7.587064676616915,1.3681592039800996,-150.621890547264,-144.4029850746272,-2422.0,7.587064676616915,False,False,True,False,False,False,False,False,False,False,train,1990s,1995,0.011492665657438972,2_中,1_非正,1990s,2_2〜3泊
1995-05-22,1995-05-23,15850.0,15950.0,0.006309148264984188,63.09148264984188,1,15850.0,7.697160883280757,1.3880126182965298,55.39432176656112,61.70347003154535,878.0,7.697160883280757,False,False,False,True,False,False,False,False,False,False,train,1990s,1995,0.011522016622362666,2_中,1_非正,1990s,1_1泊
1995-05-23,1995-05-24,15950.0,16000.0,0.0031347962382444194,31.347962382444194,1,15950.0,7.648902821316614,1.3793103448275863,23.69905956112758,29.968652037616607,378.0,7.648902821316614,False,False,False,False,True,False,False,False,False,False,train,1990s,1995,0.010887393466494744,1_低,2_正,1990s,1_1泊
1995-05-24,1995-05-25,16000.0,15590.0,-0.02562500000000001,-256.2500000000001,1,16000.0,7.625000000000001,1.375,-263.8750000000001,-257.6250000000001,-4222.0,7.625000000000001,False,False,False,False,False,True,False,False,False,False,train,1990s,1995,0.00983251233099589,1_低,2_正,1990s,1_1泊
1995-05-25,1995-05-26,15590.0,15650.0,0.0038486209108403724,38.48620910840373,1,15590.0,7.825529185375241,1.4111610006414368,30.660679923028486,37.07504810776229,478.0,7.825529185375241,False,False,False,False,False,False,True,False,False,False,train,1990s,1995,0.01100574648902943,1_低,1_非正,1990s,1_1泊
1995-05-26,1995-05-29,15650.0,15620.0,-0.00191693290734829,-19.1693290734829,3,15650.0,7.795527156549521,1.4057507987220446,-26.96485623003242,-20.575079872204945,-422.0,7.795527156549521,False,False,True,False,False,False,False,False,False,False,train,1990s,1995,0.011036076002696085,1_低,2_正,1990s,2_2〜3泊
1995-05-29,1995-05-30,15620.0,15790.0,0.010883482714468595,108.83482714468596,1,15620.0,7.810499359795134,1.4084507042253522,101.02432778489083,107.4263764404606,1578.0,7.810499359795134,False,False,False,True,False,False,False,False,False,False,train,1990s,1995,0.011028220834084375,1_低,1_非正,1990s,1_1泊
1995-05-30,1995-05-31,15790.0,15400.0,-0.024699176694110148,-246.99176694110147,1,15790.0,7.72640911969601,1.3932868904369855,-254.71817606079748,-248.38505383153847,-4022.0,7.72640911969601,False,True,False,False,True,False,False,False,False,False,train,1990s,1995,0.011381361351799851,2_中,2_正,1990s,1_1泊
1995-05-31,1995-06-01,15400.0,15690.0,0.018831168831168865,188.31168831168864,1,15400.0,7.922077922077921,1.4285714285714286,180.3896103896107,186.88311688311722,2778.0,7.922077922077921,False,True,False,False,False,True,False,False,False,False,train,1990s,1995,0.012310658002847419,2_中,1_非正,1990s,1_1泊
1995-06-01,1995-06-02,15690.0,15930.0,0.015296367112810794,152.96367112810793,1,15690.0,7.775653282345443,1.4021669853409815,145.1880178457625,151.56150414276695,2278.0,7.775653282345443,False,True,False,False,False,False,True,False,False,False,train,1990s,1995,0.013317653345650075,2_中,2_正,1990s,1_1泊
1995-06-02,1995-06-05,15930.0,15950.0,0.0012554927809165228,12.554927809165228,3,15930.0,7.658505963590709,1.3810420590081607,4.896421845574519,11.173885750157067,78.0,7.658505963590709,False,True,True,False,False,False,False,False,False,False,train,1990s,1995,0.01321501880454017,2_中,2_正,1990s,2_2〜3泊
1995-06-05,1995-06-06,15950.0,15680.0,-0.01692789968652042,-169.2789968652042,1,15950.0,7.648902821316614,1.3793103448275863,-176.92789968652082,-170.65830721003178,-2822.0,7.648902821316614,False,False,False,True,False,False,False,False,False,False,train,1990s,1995,0.013192029428818313,2_中,2_正,1990s,1_1泊
1995-06-06,1995-06-07,15680.0,15690.0,0.0006377551020408934,6.377551020408934,1,15680.0,7.780612244897959,1.403061224489796,-1.4030612244890257,4.974489795919138,-22.0,7.780612244897959,False,False,False,False,True,False,False,False,False,False,train,1990s,1995,0.01350369297578542,2_中,1_非正,1990s,1_1泊
1995-06-07,1995-06-08,15690.0,15480.0,-0.013384321223709361,-133.8432122370936,1,15690.0,7.775653282345443,1.4021669853409815,-141.61886551943905,-135.2453792224346,-2222.0,7.775653282345443,True,False,False,False,False,True,False,False,False,False,train,1990s,1995,0.013522774902244279,2_中,2_正,1990s,1_1泊
1995-06-08,1995-06-09,15480.0,15140.0,-0.021963824289405687,-219.63824289405687,1,15480.0,7.881136950904393,1.4211886304909562,-227.51937984496126,-221.05943152454782,-3522.0,7.881136950904393,True,False,False,False,False,False,True,False,True,True,train,1990s,1995,0.013088629651077644,2_中,1_非正,1990s,1_1泊
1995-06-09,1995-06-12,15140.0,14870.0,-0.017833553500660515,-178.33553500660514,3,15140.0,8.058124174372523,1.453104359313078,-186.39365918097766,-179.78863936591821,-2822.0,8.058124174372523,True,False,True,False,False,False,False,False,False,False,train,1990s,1995,0.013741606067820294,2_中,1_非正,1990s,2_2〜3泊
1995-06-12,1995-06-13,14870.0,14650.0,-0.01479488903833226,-147.9488903833226,1,14870.0,8.2044384667115,1.4794889038332213,-156.15332885003411,-149.42837928715582,-2322.0,8.2044384667115,False,False,False,True,False,False,False,False,False,False,train,1990s,1995,0.013588973162975377,2_中,1_非正,1990s,1_1泊
1995-06-13,1995-06-14,14650.0,14700.0,0.0034129692832765013,34.129692832765016,1,14650.0,8.327645051194539,1.5017064846416384,25.80204778157048,32.62798634812338,378.0,8.327645051194539,False,False,False,False,True,False,False,False,False,False,train,1990s,1995,0.013580989659299332,2_中,1_非正,1990s,1_1泊
1995-06-14,1995-06-15,14700.0,14850.0,0.010204081632652962,102.04081632652961,1,14700.0,8.299319727891156,1.4965986394557822,93.74149659863845,100.54421768707383,1378.0,8.299319727891156,False,False,False,False,False,True,False,False,False,False,train,1990s,1995,0.013472769017852937,2_中,2_正,1990s,1_1泊
1995-06-15,1995-06-16,14850.0,14720.0,-0.008754208754208737,-87.54208754208736,1,14850.0,8.215488215488216,1.4814814814814814,-95.75757575757558,-89.02356902356884,-1422.0,8.215488215488216,False,False,False,False,False,False,True,False,False,False,train,1990s,1995,0.013888385438593023,2_中,2_正,1990s,1_1泊
1995-06-16,1995-06-19,14720.0,14770.0,0.0033967391304348116,33.96739130434811,3,14720.0,8.28804347826087,1.4945652173913042,25.679347826087245,32.47282608695681,378.0,8.28804347826087,False,False,True,False,False,False,False,False,False,False,train,1990s,1995,0.013674221753839751,2_中,1_非正,1990s,2_2〜3泊
1995-06-19,1995-06-20,14770.0,14680.0,-0.0060934326337169775,-60.93432633716978,1,14770.0,8.259986459038592,1.4895057549085984,-69.19431279620837,-62.42383209207838,-1022.0,8.259986459038592,False,False,False,True,False,False,False,False,False,False,train,1990s,1995,0.01356639998932688,2_中,2_正,1990s,1_1泊
1995-06-20,1995-06-21,14680.0,14950.0,0.018392370572207106,183.92370572207108,1,14680.0,8.310626702997276,1.4986376021798364,175.6130790190738,182.42506811989125,2578.0,8.310626702997276,False,False,False,False,True,False,False,False,False,False,train,1990s,1995,0.013379753001545924,2_中,1_非正,1990s,1_1泊
1995-06-21,1995-06-22,14950.0,14960.0,0.0006688963210701449,6.6889632107014485,1,14950.0,8.160535117056856,1.4715719063545152,-1.4715719063554076,5.2173913043469335,-22.0,8.160535117056856,False,False,False,False,False,True,False,False,False,False,train,1990s,1995,0.014219847229858744,2_中,2_正,1990s,1_1泊
1995-06-22,1995-06-23,14960.0,15230.0,0.018048128342246006,180.48128342246005,1,14960.0,8.155080213903743,1.4705882352941175,172.3262032085563,179.01069518716594,2578.0,8.155080213903743,False,False,False,False,False,False,True,False,False,False,train,1990s,1995,0.013227203101788437,2_中,2_正,1990s,1_1泊
1995-06-23,1995-06-26,15230.0,15170.0,-0.003939592908732803,-39.39592908732803,3,15230.0,8.010505581089955,1.4445173998686804,-47.40643466841799,-40.84044648719671,-722.0,8.010505581089955,False,False,True,False,False,False,False,False,False,False,train,1990s,1995,0.013919328022815399,2_中,2_正,1990s,2_2〜3泊
1995-06-26,1995-06-27,15170.0,14760.0,-0.027027027027026973,-270.27027027026975,1,15170.0,8.042188529993409,1.4502307185234014,-278.31245880026313,-271.72050098879316,-4222.0,8.042188529993409,False,False,False,True,False,False,False,False,False,False,train,1990s,1995,0.013931640971017945,2_中,1_非正,1990s,1_1泊
1995-06-27,1995-06-28,14760.0,14700.0,-0.004065040650406471,-40.650406504064705,1,14760.0,8.265582655826558,1.4905149051490514,-48.91598915989126,-42.14092140921375,-722.0,8.265582655826558,False,False,False,False,True,False,False,False,False,False,train,1990s,1995,0.01473294771161885,2_中,1_非正,1990s,1_1泊
1995-06-28,1995-06-29,14700.0,14520.0,-0.01224489795918371,-122.44897959183709,1,14700.0,8.299319727891156,1.4965986394557822,-130.74829931972823,-123.94557823129287,-1922.0,8.299319727891156,False,False,False,False,False,True,False,False,False,False,train,1990s,1995,0.013848825211356613,2_中,1_非正,1990s,1_1泊
1995-06-29,1995-06-30,14520.0,14550.0,0.0020661157024792765,20.661157024792765,1,14520.0,8.402203856749312,1.5151515151515151,12.258953168043453,19.14600550964125,178.0,8.402203856749312,False,True,False,False,False,False,True,False,False,False,train,1990s,1995,0.01308338588967489,2_中,1_非正,1990s,1_1泊
1995-06-30,1995-07-03,14550.0,14490.0,-0.004123711340206171,-41.23711340206171,3,14550.0,8.384879725085911,1.5120274914089347,-49.62199312714762,-42.749140893470646,-722.0,8.384879725085911,False,True,True,False,False,False,False,False,False,False,train,1990s,1995,0.012383539004946582,2_中,2_正,1990s,2_2〜3泊
1995-07-03,1995-07-04,14490.0,14830.0,0.02346445824706689,234.6445824706689,1,14490.0,8.41959972394755,1.5182884748102141,226.22498274672134,233.12629399585867,3278.0,8.41959972394755,False,True,False,True,False,False,False,False,False,False,train,1990s,1995,0.012311365577037162,2_中,1_非正,1990s,1_1泊
1995-07-04,1995-07-05,14830.0,14830.0,0.0,0.0,1,14830.0,8.22656776803776,1.4834794335805799,-8.22656776803776,-1.4834794335805799,-122.0,8.22656776803776,False,True,False,False,True,False,False,False,False,False,train,1990s,1995,0.013461987243782874,2_中,2_正,1990s,1_1泊
1995-07-05,1995-07-06,14830.0,15310.0,0.03236682400539448,323.66824005394477,1,14830.0,8.22656776803776,1.4834794335805799,315.44167228590703,322.1847606203642,4678.0,8.22656776803776,False,False,False,False,False,True,False,False,False,False,train,1990s,1995,0.013454426465314001,2_中,1_非正,1990s,1_1泊
1995-07-06,1995-07-07,15310.0,16270.0,0.06270411495754402,627.0411495754402,1,15310.0,7.968647942521228,1.4369693011103855,619.0725016329189,625.6041802743298,9478.0,7.968647942521228,False,False,False,False,False,False,True,False,False,False,train,1990s,1995,0.015308907797885534,3_高,2_正,1990s,1_1泊
1995-07-07,1995-07-10,16270.0,16240.0,-0.0018438844499077955,-18.438844499077955,3,16270.0,7.498463429625077,1.352181929932391,-25.93730792870303,-19.791026429010348,-422.0,7.498463429625077,False,False,True,False,False,False,False,False,False,False,train,1990s,1995,0.020024363649679477,3_高,2_正,1990s,2_2〜3泊
1995-07-10,1995-07-11,16240.0,16630.0,0.02401477832512322,240.1477832512322,1,16240.0,7.512315270935961,1.3546798029556648,232.63546798029623,238.79310344827653,3778.0,7.512315270935961,False,False,False,True,False,False,False,False,False,False,train,1990s,1995,0.01942574182425846,3_高,1_非正,1990s,1_1泊
1995-07-11,1995-07-12,16630.0,16600.0,-0.0018039687312086938,-18.03968731208694,1,16630.0,7.336139506915213,1.3229104028863499,-25.375826819002153,-19.36259771497329,-422.0,7.336139506915213,False,False,False,False,True,False,False,False,False,False,train,1990s,1995,0.019325359001326828,3_高,2_正,1990s,1_1泊
1995-07-12,1995-07-13,16600.0,16530.0,-0.004216867469879482,-42.16867469879482,1,16600.0,7.349397590361446,1.3253012048192772,-49.518072289156265,-43.49397590361409,-822.0,7.349397590361446,False,False,False,False,False,True,False,False,False,False,train,1990s,1995,0.01940472503101989,3_高,1_非正,1990s,1_1泊
1995-07-13,1995-07-14,16530.0,16570.0,0.002419842710223774,24.19842710223774,1,16530.0,7.380520266182698,1.3309134906231097,16.817906836055045,22.86751361161463,278.0,7.380520266182698,False,False,False,False,False,False,True,False,True,False,train,1990s,1995,0.019518503034511903,3_高,1_非正,1990s,1_1泊
1995-07-14,1995-07-17,16570.0,16920.0,0.02112251056125536,211.2251056125536,3,16570.0,7.3627036813518405,1.3277006638503321,203.86240193120176,209.89740494870327,3378.0,7.3627036813518405,False,False,True,False,False,False,False,False,False,False,train,1990s,1995,0.019245506427294452,3_高,2_正,1990s,2_2〜3泊
1995-07-17,1995-07-18,16920.0,16650.0,-0.015957446808510634,-159.57446808510633,1,16920.0,7.210401891252956,1.3002364066193854,-166.7848699763593,-160.8747044917257,-2822.0,7.210401891252956,False,False,False,True,False,False,False,False,False,False,train,1990s,1995,0.01952020951558121,3_高,2_正,1990s,1_1泊
1995-07-18,1995-07-19,16650.0,16450.0,-0.012012012012011963,-120.12012012011964,1,16650.0,7.327327327327327,1.3213213213213215,-127.44744744744696,-121.44144144144096,-2122.0,7.327327327327327,False,False,False,False,True,False,False,False,False,False,train,1990s,1995,0.019987345080301838,3_高,1_非正,1990s,1_1泊
1995-07-19,1995-07-20,16450.0,16480.0,0.0018237082066869803,18.237082066869803,1,16450.0,7.416413373860182,1.3373860182370823,10.82066869300962,16.89969604863272,178.0,7.416413373860182,False,False,False,False,False,True,False,False,False,False,train,1990s,1995,0.020190629329875722,3_高,1_非正,1990s,1_1泊
1995-07-20,1995-07-21,16480.0,16700.0,0.013349514563106846,133.49514563106845,1,16480.0,7.402912621359223,1.3349514563106797,126.09223300970923,132.16019417475778,2078.0,7.402912621359223,False,False,False,False,False,False,True,False,False,False,train,1990s,1995,0.020179293536886224,3_高,2_正,1990s,1_1泊
1995-07-21,1995-07-24,16700.0,16600.0,-0.005988023952095856,-59.880239520958554,3,16700.0,7.305389221556886,1.3173652694610778,-67.18562874251543,-61.19760479041963,-1122.0,7.305389221556886,False,False,True,False,False,False,False,False,False,False,train,1990s,1995,0.02004679365554495,3_高,2_正,1990s,2_2〜3泊
1995-07-24,1995-07-25,16600.0,16170.0,-0.025903614457831292,-259.0361445783129,1,16600.0,7.349397590361446,1.3253012048192772,-266.38554216867436,-260.3614457831322,-4422.0,7.349397590361446,False,False,False,True,False,False,False,False,False,False,train,1990s,1995,0.020098986502302622,3_高,1_非正,1990s,1_1泊
1995-07-25,1995-07-26,16170.0,16450.0,0.017316017316017396,173.16017316017397,1,16170.0,7.544836116264688,1.3605442176870748,165.61533704390928,171.7996289424869,2678.0,7.544836116264688,False,False,False,False,True,False,False,False,False,False,train,1990s,1995,0.020007004402205413,3_高,1_非正,1990s,1_1泊
1995-07-26,1995-07-27,16450.0,16630.0,0.01094224924012166,109.4224924012166,1,16450.0,7.416413373860182,1.3373860182370823,102.00607902735642,108.08510638297952,1678.0,7.416413373860182,False,False,False,False,False,True,False,False,False,False,train,1990s,1995,0.020081803804910037,3_高,2_正,1990s,1_1泊
1995-07-27,1995-07-28,16630.0,16720.0,0.0054119061936259705,54.119061936259705,1,16630.0,7.336139506915213,1.3229104028863499,46.782922429344495,52.796151533373354,778.0,7.336139506915213,False,False,False,False,False,False,True,False,False,False,train,1990s,1995,0.019648164401198976,3_高,2_正,1990s,1_1泊
1995-07-28,1995-07-31,16720.0,16650.0,-0.004186602870813405,-41.86602870813405,3,16720.0,7.296650717703349,1.3157894736842104,-49.1626794258374,-43.181818181818265,-822.0,7.296650717703349,False,True,True,False,False,False,False,False,False,False,train,1990s,1995,0.019618282051822162,3_高,2_正,1990s,2_2〜3泊
1995-07-31,1995-08-01,16650.0,16360.0,-0.017417417417417425,-174.17417417417425,1,16650.0,7.327327327327327,1.3213213213213215,-181.5015015015016,-175.4954954954956,-3022.0,7.327327327327327,False,True,False,True,False,False,False,False,False,False,train,1990s,1995,0.019620189877139517,3_高,1_非正,1990s,1_1泊
1995-08-01,1995-08-02,16360.0,16760.0,0.02444987775061125,244.49877750611248,1,16360.0,7.45721271393643,1.3447432762836184,237.04156479217605,243.15403422982885,3878.0,7.45721271393643,False,True,False,False,True,False,False,False,False,False,train,1990s,1995,0.019957865241919545,3_高,1_非正,1990s,1_1泊
1995-08-02,1995-08-03,16760.0,16930.0,0.010143198090692085,101.43198090692084,1,16760.0,7.279236276849642,1.3126491646778042,94.1527446300712,100.11933174224303,1578.0,7.279236276849642,False,True,False,False,False,True,False,False,False,False,train,1990s,1995,0.020373076892947723,3_高,2_正,1990s,1_1泊
1995-08-03,1995-08-04,16930.0,16790.0,-0.008269344359125852,-82.69344359125851,1,16930.0,7.206142941523922,1.299468399291199,-89.89958653278244,-83.99291199054971,-1522.0,7.206142941523922,False,False,False,False,False,False,True,False,False,False,train,1990s,1995,0.01946399361314848,3_高,2_正,1990s,1_1泊
1995-08-04,1995-08-07,16790.0,16670.0,-0.007147111375818915,-71.47111375818915,3,16790.0,7.2662298987492555,1.3103037522334724,-78.7373436569384,-72.78141751042261,-1322.0,7.2662298987492555,False,False,True,False,False,False,False,False,False,False,train,1990s,1995,0.014185877473074215,2_中,1_非正,1990s,2_2〜3泊
1995-08-07,1995-08-08,16670.0,16900.0,0.013797240551889578,137.97240551889578,1,16670.0,7.3185362927414515,1.319736052789442,130.65386922615434,136.65266946610635,2178.0,7.3185362927414515,False,False,False,True,False,False,False,False,False,False,train,1990s,1995,0.01430408144415989,2_中,1_非正,1990s,1_1泊
1995-08-08,1995-08-09,16900.0,16790.0,-0.0065088757396449815,-65.08875739644981,1,16900.0,7.218934911242603,1.301775147928994,-72.3076923076924,-66.3905325443788,-1222.0,7.218934911242603,False,False,False,False,True,False,False,False,False,False,train,1990s,1995,0.013620156930210207,2_中,2_正,1990s,1_1泊
1995-08-09,1995-08-10,16790.0,16780.0,-0.0005955926146515855,-5.955926146515855,1,16790.0,7.2662298987492555,1.3103037522334724,-13.22215604526511,-7.2662298987493275,-222.0,7.2662298987492555,False,False,False,False,False,True,False,False,False,False,train,1990s,1995,0.01370954059422889,2_中,1_非正,1990s,1_1泊
1995-08-10,1995-08-11,16780.0,16850.0,0.004171632896305066,41.716328963050664,1,16780.0,7.270560190703218,1.3110846245530392,34.44576877234745,40.405244338497624,578.0,7.270560190703218,False,False,False,False,False,False,True,False,True,False,train,1990s,1995,0.013665605836426264,2_中,1_非正,1990s,1_1泊
1995-08-11,1995-08-14,16850.0,16870.0,0.001186943620178127,11.86943620178127,3,16850.0,7.240356083086054,1.3056379821958457,4.6290801186952155,10.563798219585424,78.0,7.240356083086054,False,False,True,False,False,False,False,False,False,False,train,1990s,1995,0.013681872483881707,2_中,2_正,1990s,2_2〜3泊
1995-08-14,1995-08-15,16870.0,17490.0,0.036751630112626055,367.51630112626054,1,16870.0,7.231772377000593,1.3040901007705987,360.28452874925995,366.2122110254899,6078.0,7.231772377000593,False,False,False,True,False,False,False,False,False,False,train,1990s,1995,0.012832976142631692,2_中,2_正,1990s,1_1泊
1995-08-15,1995-08-16,17490.0,18240.0,0.04288164665523153,428.8164665523153,1,17490.0,6.975414522584334,1.2578616352201257,421.841052029731,427.5586049170952,7378.0,6.975414522584334,False,False,False,False,True,False,False,False,False,False,train,1990s,1995,0.014678119177188266,2_中,2_正,1990s,1_1泊
1995-08-16,1995-08-17,18240.0,18230.0,-0.0005482456140351033,-5.482456140351033,1,18240.0,6.68859649122807,1.206140350877193,-12.171052631579103,-6.6885964912282265,-222.0,6.68859649122807,False,False,False,False,False,True,False,False,False,False,train,1990s,1995,0.016789234303748277,3_高,2_正,1990s,1_1泊
1995-08-17,1995-08-18,18230.0,18070.0,-0.008776741634668128,-87.76741634668129,1,18230.0,6.692265496434449,1.206801974766868,-94.45968184311573,-88.97421832144815,-1722.0,6.692265496434449,False,False,False,False,False,False,True,False,False,False,train,1990s,1995,0.016823503319937413,3_高,1_非正,1990s,1_1泊
1995-08-18,1995-08-21,18070.0,17950.0,-0.006640841173215284,-66.40841173215284,3,18070.0,6.751521859435528,1.2174875484228003,-73.15993359158837,-67.62589928057564,-1322.0,6.751521859435528,False,False,True,False,False,False,False,False,False,False,train,1990s,1995,0.01698555203212598,3_高,1_非正,1990s,2_2〜3泊
1995-08-21,1995-08-22,17950.0,17940.0,-0.0005571030640668662,-5.571030640668662,1,17950.0,6.796657381615598,1.2256267409470751,-12.36768802228426,-6.796657381615737,-222.0,6.796657381615598,False,False,False,True,False,False,False,False,False,False,train,1990s,1995,0.017006543370656983,3_高,1_非正,1990s,1_1泊
1995-08-22,1995-08-23,17940.0,17760.0,-0.010033444816053505,-100.33444816053505,1,17940.0,6.800445930880714,1.2263099219620959,-107.13489409141576,-101.56075808249714,-1922.0,6.800445930880714,False,False,False,False,True,False,False,False,False,False,train,1990s,1995,0.015537670746604098,3_高,1_非正,1990s,1_1泊
1995-08-23,1995-08-24,17760.0,18000.0,0.013513513513513598,135.13513513513598,1,17760.0,6.86936936936937,1.2387387387387387,128.26576576576662,133.89639639639725,2278.0,6.86936936936937,False,False,False,False,False,True,False,False,False,False,train,1990s,1995,0.015629596470036304,3_高,1_非正,1990s,1_1泊
1995-08-24,1995-08-25,18000.0,17730.0,-0.015000000000000013,-150.00000000000014,1,18000.0,6.777777777777778,1.222222222222222,-156.7777777777779,-151.22222222222237,-2822.0,6.777777777777778,False,False,False,False,False,False,True,False,False,False,train,1990s,1995,0.015700529589967104,3_高,2_正,1990s,1_1泊
1995-08-25,1995-08-28,17730.0,17910.0,0.010152284263959421,101.52284263959422,3,17730.0,6.880992667794698,1.2408347433728144,94.64184997179952,100.2820078962214,1678.0,6.880992667794698,False,False,True,False,False,False,False,False,False,False,train,1990s,1995,0.016262840608199405,3_高,1_非正,1990s,2_2〜3泊
1995-08-28,1995-08-29,17910.0,18160.0,0.013958682300390768,139.58682300390768,1,17910.0,6.811836962590731,1.2283640424343942,132.77498604131696,138.35845896147327,2378.0,6.811836962590731,False,False,False,True,False,False,False,False,False,False,train,1990s,1995,0.01624257915215023,3_高,2_正,1990s,1_1泊
1995-08-29,1995-08-30,18160.0,17960.0,-0.011013215859030812,-110.13215859030811,1,18160.0,6.718061674008811,1.211453744493392,-116.85022026431692,-111.3436123348015,-2122.0,6.718061674008811,False,False,False,False,True,False,False,False,False,False,train,1990s,1995,0.015589816081539507,3_高,2_正,1990s,1_1泊
1995-08-30,1995-08-31,17960.0,18040.0,0.00445434298440972,44.543429844097204,1,17960.0,6.7928730512249444,1.2249443207126949,37.75055679287226,43.31848552338451,678.0,6.7928730512249444,False,True,False,False,False,True,False,False,False,False,train,1990s,1995,0.015317039612624704,3_高,1_非正,1990s,1_1泊
1995-08-31,1995-09-01,18040.0,18140.0,0.005543237250554389,55.432372505543896,1,18040.0,6.762749445676275,1.2195121951219512,48.66962305986762,54.212860310421945,878.0,6.762749445676275,False,True,False,False,False,False,True,False,False,False,train,1990s,1995,0.015241247730197695,3_高,2_正,1990s,1_1泊
