kind,day,cascade_id,side,direction,start_ms,end_ms,time_ms,profile_ts_ms,bundle_width_ms,bundle_n_events_dedup,bundle_total_qty_accum,bundle_total_notional,p_liq,p0,bin_pct,dist_node_bp,dist_gap_bp,vol_between_ratio,dist_vwap_bp,n_bins,total_qty,node_up_bp,node_dn_bp,oi_dist_vwap_bp,oi_dist_node_bp,oi_side_dist_vwap_bp,oi_side_dist_node_bp,oi_n_bins,oi_n_buckets,oi_total_delta,oi_side_total_delta,dist_vwap_bp_liqdir,dist_node_bp_liqdir,oi_dist_vwap_bp_liqdir,oi_dist_node_bp_liqdir,oi_side_dist_vwap_bp_liqdir,oi_side_dist_node_bp_liqdir,implied_leverage,implied_leverage_side,oi_covered,anchor_ts_ms,anchor_price,anchor_before_ts_ms,anchor_before_price,anchor_lag_ms,anchor_price_diff_bp,p_tgt_back_vwap,p_tgt_back_node,p_tgt_fwd_node,p_tgt_node_up,p_tgt_node_dn,bp_1m,bp_1m_reactdir,bp_1m_abs,bp_5m,bp_5m_reactdir,bp_5m_abs,bp_15m,bp_15m_reactdir,bp_15m_abs,bp_30m,bp_30m_reactdir,bp_30m_abs,bp_60m,bp_60m_reactdir,bp_60m_abs,bp_240m,bp_240m_reactdir,bp_240m_abs,mfe_1m_reactdir,mae_1m_reactdir,mfe_5m_reactdir,mae_5m_reactdir,mfe_15m_reactdir,mae_15m_reactdir,mfe_30m_reactdir,mae_30m_reactdir,mfe_60m_reactdir,mae_60m_reactdir,mfe_240m_reactdir,mae_240m_reactdir,reach_back_vwap_sec,reach_back_vwap_1m,reach_back_vwap_5m,reach_back_vwap_15m,reach_back_vwap_30m,reach_back_vwap_60m,reach_back_vwap_240m,reach_back_node_sec,reach_back_node_1m,reach_back_node_5m,reach_back_node_15m,reach_back_node_30m,reach_back_node_60m,reach_back_node_240m,reach_fwd_node_sec,reach_fwd_node_1m,reach_fwd_node_5m,reach_fwd_node_15m,reach_fwd_node_30m,reach_fwd_node_60m,reach_fwd_node_240m,reach_node_up_sec,reach_node_up_1m,reach_node_up_5m,reach_node_up_15m,reach_node_up_30m,reach_node_up_60m,reach_node_up_240m,reach_node_dn_sec,reach_node_dn_1m,reach_node_dn_5m,reach_node_dn_15m,reach_node_dn_30m,reach_node_dn_60m,reach_node_dn_240m,doi_post_1m,doi_post_1m_n,doi_post_5m,doi_post_5m_n,doi_post_15m,doi_post_15m_n,doi_post_30m,doi_post_30m_n,doi_post_60m,doi_post_60m_n,doi_post_240m,doi_post_240m_n,bf_bp_1m,bf_bp_1m_reactdir,bf_bp_5m,bf_bp_5m_reactdir,bf_bp_15m,bf_bp_15m_reactdir,bf_bp_30m,bf_bp_30m_reactdir,bf_bp_60m,bf_bp_60m_reactdir,bf_bp_240m,bf_bp_240m_reactdir,doi_pre_1h,doi_pre_1h_n,doi_pre_4h,doi_pre_4h_n,doi_in,doi_in_n,m_ts_ms,m_count_long_short_ratio,m_sum_toptrader_long_short_ratio,m_sum_taker_long_short_vol_ratio,bf_anchor_ts_ms,bf_anchor_close,bf_xcorr_best_lag_min,bf_xcorr_best_r,bf_xcorr_n,matched_liq_id
liq,2023-06-26,binance_cm_real_000035,,mixed,1687742459856,1687742669146,1687742669146,1687742459856,209290,7,321.0,9631917.4,30032.7,30032.8,28.5714,133.8592,63.2051,0.02158,111.2199,21,4902321.0,133.85923128603972,,138.5955,133.8592,,,16,55,222278.0,,,,,,,,,,1,1687742669146,30172.9,1687742669146,30173.8,0,-0.2983,30366.7234,30434.7153,,30434.7154,,4.2754,4.2754,4.2754,30.4909,30.4909,30.4909,40.9971,40.9971,40.9971,9.081,9.081,9.081,-8.4182,-8.4182,8.4182,5.8662,5.8662,5.8662,8.9153,-0.0663,30.5241,-3.5794,52.862,-3.5794,52.862,-3.5794,52.862,-10.6387,52.862,-17.2009,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,-10143.0,1,-10143.0,1,11752.0,3,9147.0,6,12019.0,12,882.0,48,-4.0522,-4.0522,18.5306,18.5306,11.2245,11.2245,-27.9433,-27.9433,-61.0273,-61.0273,-45.0771,-45.0771,28531.0,12,28260.0,48,,0,1687742400000,,,1.08969178,1687742640000,4409997.0,0.0,0.7227,20,
liq,2024-02-20,binance_cm_real_006953,,mixed,1708392084571,1708392301269,1708392301269,1708392084571,216698,8,73.0,3752900.3,51537.9,51538.0,20.0,60.1817,10.0313,0.033615,71.0968,15,5422111.0,60.181662961130755,,71.4445,60.1817,,,12,57,275638.0,,,,,,,,,,1,1708392301269,51339.9,1708392301269,51339.9,0,0.0,51904.318,51848.0638,,51848.0637,,10.1481,10.1481,10.1481,25.3409,25.3409,25.3409,27.5614,27.5614,27.5614,58.064,58.064,58.064,61.1805,61.1805,61.1805,102.5908,102.5908,102.5908,16.4395,0.0,32.2167,0.0,38.9561,0.0,61.57,0.0,77.9316,0.0,102.5908,0.0,,0,0,0,0,0,0,11837.991,0,0,0,0,0,1,,,,,,,,11837.991,0,0,0,0,0,1,,,,,,,,,0,190.0,1,43548.0,3,48603.0,6,74959.0,12,74526.0,48,4.1562,4.1562,23.34,23.34,,,,,42.6365,42.6365,82.4027,82.4027,-50063.0,12,31968.0,48,30350.0,1,1708392300000,,,0.66187077,1708392300000,8507726.0,0.0,0.7086,12,
