period,n,mean,ci_lo,ci_hi
2020-W38,91,3.8202876295472423,3.7983096075692204,3.864243673503286
2020-W39,71,3.7983096075692195,3.7983096075692195,3.7983096075692195
2020-W40,50,3.838309607569221,3.798309607569221,3.918309607569221
2020-W41,35,3.8554524647120787,3.798309607569221,3.9125953218549356
2020-W42,39,3.798309607569221,3.798309607569221,3.798309607569221
2020-W43,112,3.85188103614065,3.7983096075692218,3.9054524647120794
2020-W44,180,3.842754052013665,3.8094207186803315,3.88719849645811
2020-W45,244,3.847489935438074,3.8147030501921724,3.8802768206839753
2020-W46,171,3.8567891397329634,3.8217014204347177,3.8918768590312087
2020-W47,257,3.829438012238482,3.806091708736536,3.860566416907742
2020-W48,300,3.8583096075692205,3.8316429409025536,3.8916429409025537
2020-W49,254,3.84555370205741,3.8140576390652843,3.8770497650495357
2020-W50,174,3.855780871937037,3.8212981133163466,3.8902636305577265
2020-W51,230,3.8852661293083512,3.8504835206126993,3.920048738004004
2020-W52,310,3.882180575311156,3.8563741236982527,3.9079870269240597
2020-W53,316,3.8805880885818786,3.8552716328856764,3.905904544278082
2021-W01,462,3.854586663846278,3.8329416422012565,3.8762316854912995
2021-W02,461,3.867723924272041,3.8460319503024096,3.8894158982416727
2021-W03,444,3.861372670632284,3.8388501481097617,3.8838951931548067
2021-W04,442,3.870707797614471,3.8480833632253306,3.893332232003611
2021-W05,341,3.862825736601479,3.833500223404998,3.89215124979796
2021-W06,351,3.8609876702472836,3.8381956474552608,3.889477698737312
2021-W07,336,3.8697381789977925,3.8399762742358883,3.899500083759698
2021-W08,476,3.869738178997793,3.8487297756364485,3.886544901686869
2021-W09,372,3.852073048429436,3.8251913279993293,3.8789547688595443
2021-W10,337,3.851722070477233,3.822048479972782,3.8813956609816844
2021-W11,321,3.860614903519377,3.8356927851393148,3.8855370218994394
2021-W12,283,3.883115261279468,3.854846710042719,3.9113838125162173
2021-W13,158,3.861600746809726,3.823626063265422,3.912233658202132
2021-W14,174,3.90175788343129,3.855780871937037,3.9477348949255426
2021-W15,244,3.855686656749549,3.8228997715036472,3.8966702633069263
2021-W16,360,3.8705318297914433,3.8427540520136656,3.8983096075692214
2021-W17,231,3.8762316854912986,3.8415996508592642,3.910863720123334
2021-W18,275,3.8928550621146742,3.8637641530237654,3.9219459712055844
2021-W19,366,3.8638833780610247,3.8420254545637564,3.8857413015582924
2021-W20,550,3.856491425751039,3.83830960756922,3.874673243932857
2021-W21,452,3.860256510224089,3.8381326164187795,3.8823804040293988
2021-W22,304,3.824625397042905,3.804888554937642,3.85094118651659
2021-W23,354,3.8661062177387127,3.8435073476822152,3.8887050877952105
2021-W24,305,3.857326001011844,3.831096492815123,3.8901128862577457
2021-W25,423,3.85977532860941,3.836134666670876,3.883415990547944
2021-W26,267,3.8582347012021794,3.8282721543857,3.888197248018659
2021-W27,205,3.86660229049605,3.8275779002521477,3.9056266807399522
2021-W28,163,3.822849484869834,3.7983096075692204,3.8596593008207543
2021-W29,175,3.8554524647120774,3.8211667504263627,3.9011667504263627
2021-W30,283,3.883115261279468,3.8477795722335317,3.9184509503254046
2021-W31,315,3.8554524647120783,3.830055639315253,3.88719849645811
2021-W32,246,3.871480339276538,3.8389600140732862,3.9040006644797907
2021-W33,223,3.843152656896575,3.8072782174346913,3.8790270963584588
2021-W34,179,3.8318291606418464,3.798309607569221,3.865348713714472
2021-W35,168,3.857833417093031,3.822119131378745,3.893547702807317
2021-W36,207,3.894927965057143,3.8562806220619743,3.9335753080523124
2021-W37,170,3.8571331369809863,3.8100743134515738,3.904191960510398
2021-W38,295,3.852546895704813,3.825428251637016,3.886445200789559
2021-W39,217,3.8628257366014793,3.825959377154475,3.899692096048484
2021-W40,230,3.8591791727866123,3.8243965640909603,3.8939617814822647
2021-W41,214,3.8637301683168848,3.826346990746791,3.9011133458869782
2021-W42,218,3.86252979105546,3.825832543349038,3.8992270387618824
2021-W43,173,3.821430994852457,3.7983096075692204,3.8445523821356944
2021-W44,155,3.849922510795027,3.7983096075692204,3.914438639827285
2021-W45,167,3.8462137991859864,3.79830960756922,3.9060940387069443
2021-W46,233,3.8412280625048436,3.806893298556346,3.8755628264533417
2021-W47,228,3.8772569759902744,3.8421692566920282,3.9123446952885197
2021-W48,258,3.8448212354761977,3.8215654215227093,3.8758289874141822
2021-W49,267,3.8507440644980595,3.82078151768158,3.880706611314539
2021-W50,247,3.846892603520638,3.8145039395530267,3.879281267488249
2021-W51,155,3.8628257366014784,3.8241160591821237,3.914438639827285
2021-W52,152,3.8772569759902735,3.837783291779747,3.9167306602008005
2022-W01,204,3.8669370585496132,3.827721372275103,3.9063978428633375
2022-W02,149,3.852000882737005,3.811732426361166,3.9056921579047903
2022-W03,246,3.855220176674912,3.830829932772473,3.8796104205773516
2022-W04,290,3.8810682282588767,3.853482021362324,3.9155509868795653
2022-W05,151,3.8512897400195505,3.8115546406818024,3.891024839357299
2022-W06,196,3.869738178997792,3.8289218524671798,3.9105545055284043
2022-W07,132,3.8286126378722503,3.7983096075692204,3.8740671833267957
2022-W08,292,3.8462548130486733,3.8188575527746997,3.880501388391139
2022-W09,249,3.878630892709783,3.846502378653558,3.910759406766009
2022-W10,218,3.853355479128855,3.816658231422432,3.8900527268352767
2022-W11,154,3.8632446725042855,3.8242836335432466,3.9022057114653252
2022-W12,113,3.8868051827904604,3.833707837657717,3.957601642967451
2022-W13,122,3.8474899354380736,3.814703050192172,3.8802768206839757
2022-W14,125,3.8463096075692205,3.7983096075692204,3.894309607569221
2022-W15,120,3.8649762742358886,3.8149762742358884,3.914976274235889
2022-W16,115,3.8504835206126993,3.815700911917047,3.8852661293083517
2022-W17,153,3.850597189268567,3.8113815029940574,3.8898128755430768
2022-W18,153,3.8636690846934036,3.824453398418894,3.9159566663927503
2022-W19,427,3.8638833780610247,3.840464174313952,3.8873025818080973
2022-W20,223,3.8610898766275166,3.834184047031104,3.8879957062239296
2022-W21,163,3.822849484869834,3.7983096075692204,3.8596593008207543
2022-W22,131,3.8288439587142586,3.798309607569221,3.8593783098592964
2022-W23,184,3.820048738004004,3.7983096075692213,3.852657433656178
2022-W24,437,3.862382834113844,3.839499538919336,3.8852661293083517
2022-W25,266,3.8885351714789955,3.858459983509071,3.9261291564414016
2022-W26,194,3.839546720971283,3.8086188859197363,3.8704745560228297
2022-W27,188,3.840862799058583,3.808947905441561,3.872777692675604
2022-W28,220,3.834673243932858,3.80740051666013,3.8710368802964936
2022-W29,285,3.8544499584464127,3.826379783007816,3.88252013388501
2022-W30,180,3.8871984964581094,3.8538651631247762,3.9205318297914435
2022-W31,118,3.8661062177387118,3.832207912653966,3.900004522823458
2022-W32,135,3.916828126087738,3.8575688668284784,3.961272570532183
2022-W33,140,3.9125953218549347,3.855452464712077,3.9697381789977912
2022-W34,133,3.8283847955391446,3.7983096075692204,3.858835923358692
2022-W35,138,3.8417878684387854,3.8128023611924085,3.885266129308351
2022-W36,129,3.8758289874141814,3.8293173595072045,3.9223406153211586
2022-W37,178,3.8432534277939405,3.8095455626254004,3.8769612929624797
2022-W38,210,3.8173572266168403,3.7983096075692213,3.8459286551882688
2022-W39,175,3.8554524647120774,3.8097381789977915,3.9011667504263627
2022-W40,98,3.839125934099833,3.798309607569221,3.9003504238957514
2022-W41,65,3.859848069107682,3.7983096075692204,3.9213865306461435
2022-W42,42,3.845928655188268,3.798309607569221,3.893547702807316
2022-W43,86,3.844821235476196,3.798309607569219,3.891332863383173
2022-W44,63,3.8300556393152525,3.798309607569221,3.893547702807316
2022-W45,289,3.867513759818356,3.839832098918702,3.8882750054930963
2022-W46,119,3.831923052947371,3.79830960756922,3.865536498325523
2022-W47,86,3.844821235476196,3.798309607569219,3.914588677336661
2022-W48,40,3.8483096075692202,3.798309607569221,3.898309607569221
2022-W49,17,3.9159566663927508,,
2022-W50,34,3.8571331369809854,3.7983096075692204,3.9159566663927508
2022-W51,22,3.7983096075692213,3.7983096075692213,3.7983096075692213
2022-W52,12,3.7983096075692213,,
2023-W01,11,3.7983096075692213,,
2023-W02,103,3.817727083297375,3.7983096075692195,3.8565620347536855
2023-W03,104,3.875232684492299,3.7983096075692213,3.952155761415376
2023-W04,97,3.9014023910743756,3.839546720971283,3.9838766178784994
2023-W05,71,3.8546476357382327,3.7983096075692195,3.9109856639072467
2023-W06,55,3.8346732439328575,3.798309607569221,3.90740051666013
2023-W07,110,3.834673243932856,3.79830960756922,3.871036880296493
2023-W08,132,3.8437641530237654,3.813461122720735,3.8892186984783113
2023-W09,71,3.8546476357382327,3.7983096075692195,3.9109856639072467
2023-W10,110,3.834673243932856,3.79830960756922,3.889218698478311
2023-W11,280,3.855452464712078,3.8268810361406493,3.8840238932835063
2023-W12,167,3.8462137991859864,3.8102856554734115,3.8821419428985613
2023-W13,91,3.8422656515252642,3.7983096075692204,3.886221695481309
2023-W14,56,3.8340238932835065,3.7983096075692204,3.9054524647120776
2023-W15,51,3.9159566663927503,3.8375252938437305,3.99438803894177
2023-W16,81,3.8476923236186034,3.7983096075692204,3.897075039667986
2023-W17,98,3.839125934099833,3.798309607569221,3.9207585871610573
2023-W18,94,3.8621393948032625,3.8195862033139005,3.9046925862926245
2023-W19,74,3.825336634596247,3.79830960756922,3.879390688650301
2023-W20,41,3.798309607569221,3.798309607569221,3.798309607569221
2023-W21,35,3.9125953218549347,3.798309607569221,4.026881036140649
2023-W22,48,3.8399762742358874,3.798309607569221,3.923309607569221
2023-W23,77,3.824283633543245,3.798309607569219,3.876231685491297
2023-W24,48,3.923309607569221,3.798309607569221,4.04830960756922
2023-W25,102,3.896348823255495,3.8375252938437296,3.9551723526672595
2023-W26,70,3.8268810361406476,3.79830960756922,3.884023893283505
2023-W27,34,3.8571331369809863,3.7983096075692204,3.9159566663927508
2023-W28,50,3.958309607569221,3.878309607569221,3.9983096075692206
2023-W29,31,3.8628257366014793,3.7983096075692213,3.9273418656337373
2023-W30,14,3.7983096075692218,,
2023-W31,17,3.9159566663927508,,
2023-W32,19,3.798309607569221,,
2023-W33,47,3.840862799058583,3.7983096075692213,3.925969182037306
2023-W34,36,3.798309607569221,3.798309607569221,3.798309607569221
2023-W35,50,3.958309607569221,3.878309607569221,4.078309607569221
2023-W36,26,3.875232684492298,3.798309607569221,3.9521557614153746
2023-W37,55,3.8346732439328575,3.798309607569221,3.90740051666013
2023-W38,46,3.7983096075692213,3.7983096075692213,3.7983096075692213
2023-W39,30,3.7983096075692213,3.7983096075692213,3.7983096075692213
2023-W40,60,3.8316429409025545,3.798309607569221,3.8983096075692205
2023-W41,23,3.9722226510474825,3.8852661293083517,4.059179172786613
2023-W42,77,3.902205711465323,3.824283633543245,4.0061018153614265
2023-W43,142,3.896901156864994,3.84056312869598,3.9673236920762616
2023-W44,72,3.9094207186803325,3.8538651631247762,3.992754052013666
2023-W45,82,3.895870583178977,3.8226998514716595,3.969041314886294
2023-W46,90,3.842754052013665,3.7983096075692204,3.9094207186803325
2023-W47,78,3.900873710133322,3.823950633210244,3.977796787056399
2023-W48,55,3.8346732439328575,3.798309607569221,3.90740051666013
2023-W49,109,3.8717041029820645,3.8350068552756422,3.9084013506884867
2023-W50,121,3.814838533189056,3.7983096075692213,3.8478963844287257
