period,n,mean,ci_lo,ci_hi
2017-W33,214,-3.549327113596798,-8.31976988000407,0.652290408563875
2017-W34,629,1.1663789414220795,-1.6907565809454863,4.31357681842049
2017-W35,551,3.4244268896984926,-0.34265306017623043,7.655120390307407
2017-W36,503,1.4194890982831339,-3.2876429250899992,6.264852668322014
2017-W37,644,4.803910085856564,-2.408636380811797,12.509399123018968
2017-W38,599,1.2698195473041693,-2.0008133170264957,4.843211939049917
2017-W39,603,-0.5670882901920342,-2.1645400709906037,0.9867345119560859
2017-W40,441,-0.3591375270820308,-2.204689154924765,1.400855039684948
2017-W41,422,1.0960959296193622,-2.4762705769903715,5.02095595835075
2017-W42,416,3.642950559043191,0.5882631188484682,7.455924118147175
2017-W43,434,-1.7590644844755596,-5.275210506931042,1.8346158662062173
2017-W44,380,2.137073185827995,-2.48098574341845,8.013747937517815
2017-W45,486,1.9667012774408303,-5.630732762678935,13.135121815904288
2017-W46,457,-2.2218918303650343,-6.025025541490924,1.6659204795891824
2017-W47,312,1.6969924838639872,-0.8627420691611033,4.584263697462979
2017-W48,501,-5.989143442885722,-11.850011421519717,0.21655235429024447
2017-W49,16,-6.931927316142437,,
2017-W51,467,9.861565768603075,0.11878800880746743,19.573058434597506
2017-W52,493,-0.8001853883154324,-6.684938449434064,5.38502512781892
2018-W01,384,1.0542141993673575,-2.5428723059914664,4.544644335991923
2018-W02,418,3.993582254725669,-0.6682876643766543,8.3694627423852
2018-W03,503,4.130551904833654,-5.3600433122224835,13.870686358561317
2018-W04,416,9.751445066511504,2.976579997547699,17.03850349020309
2018-W05,509,1.5192859267234011,-5.3425382674484885,8.365036141984087
2018-W06,429,1.1944577535356553,-8.8681314791686,13.052275570708684
2018-W07,419,0.6614263493673952,-3.9050036265585395,5.354292061100277
2018-W08,480,6.476314351814817,0.9499828232217313,12.076711418152039
2018-W09,342,0.14485337731170564,-4.3009957329547195,4.476950856175475
2018-W10,410,2.940101726790479,-4.140691654434106,9.950221402105049
2018-W11,467,1.6438498990635586,-5.376397020072012,8.656139458474366
2018-W12,402,0.20558748887292627,-2.976986274796243,3.152748618892983
2018-W13,439,2.170711997328873,-4.767924617148637,9.399648092614118
2018-W14,300,2.390960172201102,-2.7014245986202408,7.146995806197001
2018-W15,245,8.385497819264735,-1.7047437330322048,21.01435790576353
2018-W16,182,4.196407095172174,-2.9393827135309096,11.51405487925207
2018-W17,277,0.15647919466886018,-5.21712377396302,5.773918705065933
2018-W18,212,2.1518778011735114,-2.8276974139958266,7.590990075512796
