draw,mean_net_bps,sharpe,n
334,-4.57026438666667,-4.452746872313831,24348
335,-4.467376960959426,-4.306776366122149,24369
336,-4.806999143630369,-4.3375222913444835,24386
337,-5.132600954421399,-5.330097893809817,24369
338,-4.164185465471765,-3.864018057176302,24364
339,-5.229868386425636,-4.942647725596478,24369
340,-4.709502527934112,-4.464053119953286,24367
341,-4.3659219530601465,-4.081552473517419,24352
342,-3.4428060337601862,-3.441251879643113,24373
343,-4.994170363646096,-4.787194323752193,24337
344,-4.8903669797985625,-4.920364994871036,24370
345,-4.4571623166306775,-4.109811974169925,24352
346,-3.9563477179915463,-4.171175124199606,24362
347,-4.495643165843029,-4.51414764960764,24388
348,-4.168935705387063,-3.6066412093479374,24377
349,-4.142469613544934,-4.0776254324361085,24371
350,-5.035671460186783,-4.8171602000071765,24351
351,-3.8458511069452284,-4.177307143986079,24346
352,-4.294936974620183,-4.18940103679986,24372
353,-4.079760525218345,-3.8872628211251383,24352
354,-4.457926894321,-4.0092127374406425,24359
355,-4.580978361063234,-4.241218903322623,24383
356,-3.613906638353366,-3.115593011746807,24358
357,-4.304020343709665,-4.204156019404224,24371
358,-4.329650026513361,-4.396577353725623,24343
359,-3.8320173821831673,-3.677739611928254,24376
360,-4.3734491356174265,-3.8624754428730323,24376
361,-3.636316706747965,-3.2458965695795787,24388
362,-4.228875573780728,-4.000743498595473,24353
363,-5.052507696228393,-4.866585784122166,24383
364,-4.8448194203762895,-3.9392013915494135,24343
365,-4.9784145640512865,-4.899792691044294,24381
366,-4.2922698705902835,-3.9746439480893505,24382
367,-4.639841542347822,-4.412754635430442,24357
368,-4.474736077431365,-4.520935299470777,24353
369,-5.162169421523029,-5.1900267774944835,24386
370,-4.759070485344342,-3.7711565278271997,24388
371,-4.016739257255387,-3.6433823952715185,24343
372,-4.55197596124561,-4.134439813715028,24383
373,-4.552227072333523,-4.595077437071598,24384
374,-3.851260464562589,-3.8681132997557075,24388
375,-4.720983133861177,-4.383214084075724,24383
376,-3.9614445790177637,-3.669186946460951,24376
377,-4.35084186156605,-4.057682395537085,24361
378,-4.697903185401379,-4.249661807580543,24353
379,-4.208032074862233,-4.3495438995182925,24353
380,-4.433953703284508,-4.313615569487882,24354
381,-4.145442078067654,-3.8708644306643865,24362
382,-4.261751172574361,-4.211116043885023,24374
383,-4.39545432848642,-4.061961841005795,24367
384,-4.672146320380488,-4.344508945742019,24352
385,-3.8371628255621593,-3.665112162440263,24393
386,-4.568372778611492,-4.3416698180820275,24353
387,-3.8270709343434732,-3.572658913482848,24359
388,-4.696404868368757,-4.109995705934445,24364
389,-4.733878005243622,-4.755153284094139,24354
390,-5.1366585090695365,-4.638039368500727,24352
391,-4.702899318935879,-4.505242414314565,24365
392,-4.643533381792117,-4.785536808397219,24365
393,-4.186712200548889,-4.117194608861476,24355
394,-4.644918349134638,-4.355243237885518,24342
395,-4.374489573429001,-4.261974886712785,24380
396,-3.8700624506528087,-3.483010398257711,24383
397,-4.186903843745383,-3.835603723218266,24382
398,-4.167709941952016,-4.113971275586103,24364
399,-4.303449303791929,-4.045252596336987,24337
400,-4.4133209697881775,-4.183500220349104,24366
401,-4.134703081802971,-4.250726454182149,24365
402,-4.542957197394778,-4.0376586644538,24348
403,-4.277542721531761,-4.076622225590006,24375
404,-4.1425414085941705,-4.031660776340509,24368
405,-4.389975777179521,-3.9130647893943022,24370
406,-4.528341050985587,-4.235918583555665,24367
407,-4.146016207894465,-3.74386976241278,24343
408,-4.3229747890196535,-4.430677006518958,24355
409,-5.097062003181927,-4.723931634636382,24358
410,-4.093104515235742,-3.848096517562847,24364
411,-3.910442682100539,-3.5739169910851065,24368
412,-4.282891615712099,-4.26331155956024,24358
413,-4.806143361785395,-4.701927360712254,24385
414,-4.457823122464308,-3.7290668325803704,24377
415,-3.8296885134521745,-3.431356362024581,24363
416,-5.074700063752233,-4.746928304857022,24388
417,-4.498647995060684,-4.337684501831891,24354
418,-4.551432880194105,-4.64244559178705,24353
419,-4.224412235998994,-4.140081406623309,24365
420,-4.7483669350982245,-4.743628672891445,24360
421,-4.588496790617293,-4.2732032364749974,24367
422,-4.14493861541498,-3.92424797653264,24349
423,-4.257485402054058,-4.360283797621063,24362
424,-4.384886579239609,-4.2606808317529925,24360
425,-4.958226207748472,-4.89005757702872,24354
426,-4.253974378818404,-3.9460123331525807,24352
427,-4.652918560317229,-4.488833434267614,24361
428,-4.033523621033183,-3.885379615074972,24361
429,-4.849324137458586,-4.645292609494425,24364
430,-4.4858157831980625,-4.292106882021781,24383
431,-4.644000017896697,-4.39404727937026,24380
432,-4.317512638358541,-4.212645460293961,24397
433,-4.521807433989137,-4.1965347465929685,24372
434,-4.739456825924327,-4.311880147499985,24382
435,-3.9413604462192233,-3.5452127578985855,24356
