period,n,mean,ci_lo,ci_hi
2019-W30,219,-3.468856007360787,-11.23473545850723,4.015044609149797
2019-W31,146,-9.949040455761523,-14.34135045470989,-5.643511225977119
2019-W32,247,-5.332034982068522,-11.393017691661665,1.2077309544926726
2019-W33,216,-4.204193231395271,-11.152287347378383,2.851931834960324
2019-W34,176,-2.9659663701252117,-9.764433643991055,3.8061656359896
2019-W35,110,-5.392853155987355,-14.175080211700022,4.097791673734526
2019-W36,111,-3.438671865360154,-11.202230887620308,4.033924325555408
2019-W37,86,-7.622421747489957,-11.20024461575487,-3.644585653979317
2019-W38,39,0.7557193517535562,-8.254772923819777,10.050249928081845
2019-W39,234,-7.271059390096288,-14.536346488280543,1.7668398805506675
2019-W40,155,-3.933249953557012,-8.754297435245697,1.515334990799974
2019-W41,111,0.3238620223492136,-5.611524789876066,6.24726299148286
2019-W42,58,-10.128222299184491,-16.895199034945616,-3.8675695937047148
2019-W43,188,3.2342934994094517,-12.959292342902861,23.977556146339822
2019-W44,169,-6.46116534494124,-12.821655835110183,0.23546569756843047
2019-W45,70,-3.378438445373563,-12.18386206034016,4.663886835789932
2019-W46,53,-12.96605394123063,-19.657308195692703,-6.06364831694518
2019-W47,157,-1.093553767394492,-9.367345332358859,10.816150969800866
2019-W48,242,0.6304329123347238,-7.170064715710722,9.201384340439702
2019-W49,135,-8.087430951533506,-16.933597778189174,4.988088060846686
2019-W50,58,-10.338162626650123,-14.967934739163098,-5.182975527644895
2019-W51,109,2.013581989200781,-8.275115265512975,12.844292779158163
2019-W52,91,-2.190390541483765,-7.68631704920279,3.227495082604423
2020-W01,65,-0.5462996985660176,-10.306501541590206,13.112958694117914
2020-W02,198,-4.741792529791477,-8.792481106896203,-0.011049992763759238
2020-W03,192,-2.7413932697162195,-10.0880911316284,6.2036786065852665
2020-W04,88,-8.170993167168866,-13.695460925343998,-3.542789429815181
2020-W05,129,-6.385077339867716,-12.218829340657196,-1.0011538493250103
2020-W06,92,-2.7568911879903895,-8.950926220773434,2.975615961746891
2020-W07,128,-0.8145986492029689,-8.129893546381123,6.1864320194870706
2020-W08,133,-1.4363857189494473,-8.647728300530275,7.6447703370159
2020-W09,238,-7.569248794984556,-11.169480746770148,-3.639228629990911
2020-W10,94,-0.5477146574496341,-9.202130661226672,9.300411504875896
2020-W11,468,-0.3236640150533584,-14.701104103870469,16.019285244321512
2020-W12,520,-4.356231040576023,-11.056658037250616,2.6141704985620935
2020-W13,321,-5.4583571972335685,-11.578735915795885,0.6814535311815834
2020-W14,289,-9.092243640848727,-15.08841274580678,-3.08494074643391
2020-W15,206,-5.830173219485468,-9.63448370728636,-2.3772850442545574
2020-W16,175,-6.572717336772619,-14.36895810261876,2.9508857270084996
2020-W17,128,-9.120371393199301,-15.90568153521896,-1.322557037328278
2020-W18,201,0.9763335906198557,-6.735316656124147,8.82595818592569
2020-W19,279,-3.0763317169499254,-8.73839508688274,3.866474132272605
2020-W20,287,-6.230290727000964,-10.675163804805138,-1.7293520845944195
2020-W21,172,-2.9121694082923075,-6.755998935036283,1.0678767711142572
2020-W22,113,-1.9817736301153963,-7.277144488208533,3.6088361716411366
2020-W23,100,-6.943146968959102,-14.967703140099045,4.523735088132696
2020-W24,62,-4.736583880973652,-18.44356524711486,8.008688841607084
2020-W25,67,-4.006540769519391,-12.846072510033023,4.286250501921938
2020-W26,65,4.0143939840642755,-4.166031193378458,14.248273196430548
2020-W27,24,-3.162943269543827,-8.656701988564373,2.3115875804907766
2020-W28,22,2.6859327461402307,-4.283084992604137,9.248934838689733
2020-W29,12,-16.770475087684186,,
2020-W30,27,0.515359994877047,-7.732340235907338,8.99230287510858
2020-W31,250,-5.380877333699118,-11.504478045030709,1.7877983609172394
2020-W32,120,-7.559286151846978,-10.17210066588726,-5.097574367719249
2020-W33,132,-5.192751227976148,-10.440008188881501,0.3936431032510185
2020-W34,81,-3.8085867608923762,-8.784850855839444,1.8232515068600674
2020-W35,48,-1.687848646736521,-6.153102496508295,2.8794544935564677
2020-W36,216,-2.5059581092878496,-6.1636697755062935,1.5537988890462109
2020-W37,120,-6.57134549196011,-12.270301561514714,-1.437338589306369
2020-W38,91,-7.644982048447648,-11.095546711982019,-3.966792448500441
2020-W39,71,-6.595248055159418,-11.337792859592643,-1.5406518653698733
2020-W40,50,1.6744639765005647,-6.65362654330549,10.067040891939392
2020-W41,35,-7.39042116736061,-16.786723983121583,1.9741013450563734
2020-W42,39,-2.0876859826273266,-6.948946389821963,2.7827238981095315
2020-W43,112,-9.227161368613679,-13.786324944244448,-3.9456036662739002
2020-W44,180,-6.436560281674931,-10.189455090929807,-2.3543270276122596
2020-W45,244,-5.496885375767977,-10.175074498954103,-0.9581169257508095
2020-W46,171,-6.375092961124831,-10.827065754694189,-2.280190331888193
2020-W47,257,-4.716290514867365,-10.115332435921507,2.563407436348619
2020-W48,300,-3.6327269705045486,-8.98243200848292,2.4551617033905355
2020-W49,254,-4.6078196814637975,-9.314132978152001,0.7242910234251733
2020-W50,174,-6.6818821194012825,-10.026327949047744,-3.4436349912995476
2020-W51,230,-4.574136693219986,-8.961351108071554,-0.13316893099219831
2020-W52,310,-5.068017723044412,-9.07097654928781,-1.3530890610739175
2020-W53,316,-4.600656961980833,-10.37281255997162,2.4481344587879525
2021-W01,462,-3.734170023553551,-10.082589596779226,3.486588033571084
2021-W02,461,-3.616429514752819,-8.951526715387608,2.2423666530650146
2021-W03,444,-5.945767159307272,-10.730872664118754,-1.112828199380005
2021-W04,442,-0.7554686192666522,-7.2408513930533,7.274345156867816
2021-W05,341,-3.8447745708188843,-8.111653180616958,0.7430558146757372
