draw,mean_net_bps,sharpe,n
350,-4.198381970207807,-4.275682136626528,24208
351,-4.172790902472158,-4.55711597354118,24192
352,-4.426376559520359,-4.888688403442544,24208
353,-4.888901196698015,-5.051438351620159,24195
354,-4.580460126548286,-4.929432275518777,24221
355,-3.947587509938722,-4.110854659509305,24265
356,-3.9677983059775883,-4.426262425771146,24207
357,-4.565415182971353,-5.209349433795342,24163
358,-4.318774106262521,-4.879788196572498,24204
359,-4.103744217763401,-4.59015631564798,24211
360,-4.389034079296606,-4.459761778040284,24215
361,-4.292557371834771,-4.671572455903285,24227
362,-4.228678682951336,-4.99660243178508,24206
363,-4.134007723701414,-4.562574578413074,24188
364,-4.207603083965387,-4.4804045534950765,24206
365,-3.8658856965747384,-4.314151295564885,24184
366,-4.496581333737393,-5.154355781487578,24218
367,-4.688268776325818,-5.63264215767173,24195
368,-4.200580837477516,-5.1155092224717436,24225
369,-4.4085380914355925,-4.839129500218062,24224
370,-4.5003670834020655,-5.040399508851269,24212
371,-4.774122661469085,-5.609566041229766,24228
372,-4.909332015612921,-5.548158910052934,24195
373,-4.652018038930955,-4.799276886513425,24248
374,-4.479528971861628,-4.950271534548092,24198
375,-4.727273292110823,-4.8460761368992005,24181
376,-4.598545567962683,-5.573947360280559,24163
377,-4.577921845196884,-5.126147326499067,24204
378,-4.317370197512728,-4.518880957045304,24189
379,-4.820153125662475,-5.111765206512069,24190
380,-4.364516255118853,-4.780784440722467,24162
381,-4.273735813882713,-4.380521287189716,24192
382,-4.346505570169794,-5.198792030205551,24186
383,-4.2087962572955355,-4.699202376208699,24189
384,-4.944032949223941,-5.248839387302721,24232
385,-5.204955050395888,-5.918090891547442,24176
386,-4.3355627405619614,-5.265343577735503,24179
387,-5.123482171424908,-5.929838754923475,24165
388,-4.129142322271746,-4.582383301458631,24201
389,-3.597114162250746,-3.934729713273059,24180
390,-4.129566552247722,-4.535792681373105,24192
391,-4.911963507249942,-5.157153706843704,24189
392,-4.24527071206167,-4.543699852176314,24218
393,-4.471079012755575,-5.056084520775945,24174
394,-3.9911043632368535,-4.316666408571875,24191
395,-5.104294680334032,-5.325844645962461,24177
396,-4.903511684706908,-5.5337418467878,24243
397,-3.9249228941530254,-4.387574820820629,24205
398,-4.374725254945408,-4.924513788440882,24178
399,-4.1876943636899515,-4.723121954847893,24212
400,-4.655559485047564,-5.072034962212022,24228
401,-3.9967247910726202,-4.417218187872115,24221
402,-4.529284653037781,-5.366638697397521,24232
403,-4.844289154173611,-5.452914743618742,24229
404,-4.744082316600342,-5.417390757488413,24233
405,-4.215253723808993,-4.767872352023508,24222
406,-4.610724686059325,-5.3112412937767655,24190
407,-4.268106733622931,-5.088448110038876,24175
408,-4.557310835807486,-4.880613928729729,24163
409,-4.387510787953626,-4.9255125165784275,24184
410,-4.835917350643319,-5.807600436967595,24219
411,-4.569737609148124,-5.017119037962007,24186
412,-4.940164555700954,-5.522846576554642,24189
413,-4.977108983979074,-5.577477395221764,24197
414,-4.396362033037608,-4.840316247352492,24243
415,-4.297915472188031,-4.706305040228921,24199
416,-4.08051978813335,-4.803817313910094,24200
417,-3.7413164768686737,-4.087636267055487,24212
418,-4.222171937637495,-4.635285610253303,24212
419,-4.796342920434522,-5.647809358601163,24243
420,-4.332068938771333,-4.49946746632071,24215
421,-4.005128168243985,-4.4778046319968565,24199
422,-4.644704594552951,-5.2067107880880075,24197
423,-4.256376489812693,-4.582085764309827,24210
424,-4.813967017108987,-5.5563816621192545,24213
425,-4.84030444799985,-5.243534519170103,24219
426,-5.073758722940111,-5.355947783668249,24214
427,-4.762798787030773,-5.328420749722925,24205
428,-4.403410428543722,-5.225773617651513,24213
429,-5.44714542480331,-6.008375479922895,24217
430,-4.211364800124631,-4.639402928655604,24186
431,-4.502161989100074,-4.721643873588904,24180
432,-3.7766553544807313,-4.369868300943399,24222
433,-4.858291117704792,-5.151209162608684,24194
434,-4.628062384929694,-5.337559464219479,24157
435,-4.472846914964332,-5.133993289563652,24181
436,-4.271287474915627,-4.868479869197817,24192
437,-4.237457865016091,-4.764376000095095,24184
438,-4.261345866671705,-4.5463066835407036,24193
439,-4.61119912831036,-4.77425375183091,24183
440,-4.1530416441014335,-4.566115544853106,24216
441,-4.417847257361206,-4.71301372119023,24223
442,-4.786469367752569,-5.52961032781816,24198
443,-3.806978783177639,-4.614537191242709,24232
444,-4.1445075367697575,-4.540003310129068,24195
445,-4.076147529991044,-4.52676784389837,24155
446,-4.3079754038764415,-4.59951447452259,24180
447,-5.04750480353901,-5.3673224098767305,24228
448,-4.191734299525793,-4.7400693828101526,24195
449,-4.738011627021951,-5.320809504886105,24192
450,-4.7548643528224686,-5.217060503506354,24214
451,-4.82761094574486,-5.387410354916712,24172
452,-4.208998340640959,-4.487904103362372,24209
453,-4.703336572053984,-5.435663311024423,24197
454,-4.7560835114318065,-5.359149461687077,24209
455,-4.6155253724358865,-4.938614442125582,24175
456,-4.515104570271098,-4.764001100946696,24179
