end_date,n,mean,ci_lo,ci_hi
2017-08-18 03:59:00+00:00,50,-7.879843702599155,-21.04270172633834,2.903898975315482
2017-08-21 13:45:00+00:00,50,1.0540441353854115,-2.2949189637130085,4.2251618396535155
2017-08-23 15:10:00+00:00,50,1.1600396350794246,-5.9053067629399605,7.247578464719702
2017-08-25 12:38:00+00:00,50,2.9989461448735493,-1.4293821644961864,8.23747567514048
2017-08-27 21:45:00+00:00,50,-2.3904983065325736,-5.216080491347856,-0.09212525954250053
2017-08-30 00:46:00+00:00,50,2.831016058652258,-1.9849358941400115,8.367831230928456
2017-09-01 17:41:00+00:00,50,3.2854344425733206,-1.0627683454782948,7.566656210038272
2017-09-04 04:25:00+00:00,50,-8.338305503691943,-25.51944792262696,9.605321937416258
2017-09-06 07:09:00+00:00,50,-9.616306686644084,-15.32409401901759,-5.0277534759776605
2017-09-09 20:24:00+00:00,50,-0.027489315967231604,-10.694371267226325,12.796982588812588
2017-09-12 19:15:00+00:00,50,-4.576909380747906,-11.15234813983839,0.9806005005225655
2017-09-15 01:52:00+00:00,50,35.279340721418755,-19.058585597936624,93.51291428768053
2017-09-16 15:10:00+00:00,50,-17.05005803363364,-28.37354046883699,-6.283798805747158
2017-09-18 15:14:00+00:00,50,19.26314862717571,9.488392458865087,28.50385257961271
2017-09-20 13:45:00+00:00,50,-4.632954560607216,-12.17122544018797,2.350089286382191
2017-09-23 00:53:00+00:00,50,3.39401816294158,-2.6430771072271737,9.484638230232012
2017-09-25 11:27:00+00:00,50,-0.7445213831688064,-3.981027197851843,3.07079600979515
2017-09-27 22:23:00+00:00,50,5.921423827942228,-1.3152230821054962,14.288170440414598
2017-09-30 00:03:00+00:00,50,1.2924899692651644,-3.478483495279792,5.849383386077885
2017-10-02 02:18:00+00:00,50,0.8532031205217063,-2.569287353307289,3.9956509631357333
2017-10-04 22:56:00+00:00,50,-1.2060960670570162,-4.016855730714712,2.106993866194665
2017-10-08 08:28:00+00:00,50,0.6783012001365435,-4.278868684447254,6.701661407369069
2017-10-11 17:48:00+00:00,50,-1.3491514390278068,-7.533774334991967,3.4720077026416587
2017-10-14 16:41:00+00:00,50,-5.900253138702928,-12.176217881123074,0.43492552354158637
2017-10-17 23:49:00+00:00,50,1.387720952607574,-5.353315159836837,9.477071794013034
2017-10-21 02:38:00+00:00,50,13.306435316771337,-1.3288097428288208,32.82713254693274
2017-10-24 10:50:00+00:00,50,-5.639002510514145,-13.041953594698317,1.4796691773623487
2017-10-27 10:51:00+00:00,50,0.20551172151861508,-11.495841071611979,13.783309236994956
2017-10-31 13:14:00+00:00,50,-5.940309318178348,-10.654081065236323,-1.711161184394363
2017-11-03 15:58:00+00:00,50,-4.253577483861126,-14.133954897701534,6.867205728407805
2017-11-06 20:59:00+00:00,50,0.82551658012151,-6.875200587129612,11.15497542760242
2017-11-10 06:21:00+00:00,50,-3.975898195152828,-11.316015593127284,3.3614332300659657
2017-11-12 14:35:00+00:00,50,35.77953000553534,-18.95606254939419,115.54485960894453
2017-11-14 22:45:00+00:00,50,-0.08830210920971553,-5.490755993605678,4.37223273199667
2017-11-18 00:46:00+00:00,50,-2.64158380916606,-13.986881095519527,7.675871306385585
2017-11-22 15:37:00+00:00,50,2.7902379950641705,-4.923420281336669,9.535135305401294
2017-11-26 13:48:00+00:00,50,3.7130898101775496,-2.320317446455155,9.371472447549788
2017-11-29 20:40:00+00:00,50,-15.52955344513882,-36.57438190944824,9.527349396511482
2017-12-01 18:51:00+00:00,50,3.1182378847824497,-13.424058799162518,21.09923575971355
2017-12-19 13:17:00+00:00,50,14.06507728342667,4.480756309086358,24.738677015656236
2017-12-22 03:59:00+00:00,50,17.32650212435811,-6.0367567202947505,38.40890290381495
