draw,mean_net_bps,sharpe,n
186,-4.12969525019709,-9.686347403226618,63637
187,-3.9998390285633416,-9.085522803009518,63683
188,-3.863867208669395,-8.737687168017372,63655
189,-4.1057813443518,-9.446334510619083,63679
190,-3.676020408341578,-7.533492930634811,63664
191,-3.8015534225427636,-8.165268146371973,63678
192,-3.950678356153861,-9.032093740192796,63720
193,-3.889392958479307,-9.033731027083489,63718
194,-3.842038548763873,-9.090483649686858,63675
195,-4.09926003447394,-8.646084897624949,63611
196,-3.6175164795265617,-8.076333556384963,63659
197,-3.9354305241848637,-9.089577335374909,63665
198,-3.7181822287947304,-7.758821748576347,63692
199,-4.0439877169934215,-8.943197950330461,63657
200,-3.6901395367788403,-7.849577434484053,63638
201,-3.844086401237975,-8.510291122070853,63703
202,-3.8447032356961266,-9.237833662797875,63658
203,-3.992053802574757,-9.202722680338177,63631
204,-3.987267391777571,-8.887108781256803,63673
205,-3.679180855932858,-8.645487290879366,63704
206,-3.97728033145392,-8.897430828766632,63656
207,-3.6471636261953577,-8.438564704107641,63637
208,-3.8784740230253623,-9.232919962861281,63650
209,-3.82875820774494,-8.441887767979608,63682
210,-3.743436514139569,-8.614597823730668,63688
211,-3.695735564551774,-8.104060039122292,63654
212,-3.9607524100616147,-9.016499297766075,63694
213,-3.999800489613691,-9.511408605743592,63719
214,-4.358770748363524,-8.659896746596898,63709
215,-3.423474864657261,-7.950132188386826,63684
216,-3.84449182971535,-8.722205191244253,63655
217,-3.441286641771631,-7.073591323194587,63654
218,-3.7159361969173945,-7.801420783409902,63713
219,-4.579004973976063,-9.42648486519331,63676
220,-3.598527074207537,-8.167766476058333,63715
221,-3.8274108470228665,-8.170590770197155,63695
222,-3.860745253031746,-9.029256306289765,63692
223,-4.106258483398439,-9.90917578701768,63688
224,-3.82743053167394,-8.7159347163204,63671
225,-4.088323640252661,-9.1279601283734,63700
226,-3.823122140917759,-8.952700198956475,63653
227,-4.20760448554604,-9.256257544645672,63697
228,-3.8059542829459123,-8.920993775595937,63672
229,-3.65360458730053,-8.5593578680493,63696
230,-3.909166943471947,-9.218360800227723,63721
231,-3.8405191962392387,-8.375737024382149,63694
232,-3.9160313083450844,-8.781512811464955,63685
233,-3.8026149160748655,-8.900360954786995,63661
234,-3.806353173664849,-7.880922134129272,63697
235,-3.88051691474452,-8.379912598578075,63648
236,-3.96758500311204,-9.194474983591018,63662
237,-4.095349414808168,-9.246801367022666,63664
238,-4.089772357686987,-9.207672997503622,63678
239,-3.684388257980487,-8.431819723958947,63713
240,-3.6713052892392617,-8.605381673752603,63700
241,-3.6200878824832627,-7.924058517926813,63648
242,-3.8842450189956588,-8.625565639832248,63654
243,-4.055855041689049,-9.603502031206387,63700
244,-3.8812123107102985,-9.056020246252427,63604
245,-3.59771337642834,-8.042328022514608,63692
246,-4.016119026924224,-9.136811681718923,63632
247,-3.985920885843586,-9.152105510627237,63687
248,-4.143940142304937,-9.343878278301695,63694
249,-3.797117166600829,-8.157174241148777,63631
250,-3.7805955882855806,-8.575630905156272,63650
251,-3.876508300656104,-8.436629482682948,63664
252,-3.760947226173399,-8.433966690568818,63672
253,-4.1079984184834615,-8.917275825460045,63666
254,-3.839481982477162,-8.5504738418516,63685
255,-3.6264703787890618,-8.249603537011382,63662
256,-3.860855965178703,-8.812532795378244,63662
257,-4.076132447024333,-8.926261021891245,63652
258,-4.221468237695684,-9.286204568186662,63581
259,-4.038398883567488,-9.27422186364557,63663
260,-3.8622881262865256,-8.567235140250347,63633
261,-3.7224915574313546,-8.661171222297611,63657
262,-3.7252223104166133,-8.35707328901285,63658
263,-3.7552198058405657,-8.544738294695632,63683
264,-3.7754985121831433,-9.055940205895187,63681
265,-3.6669451883943545,-8.53235297231134,63676
266,-3.6305877001943228,-8.464327536828785,63669
267,-4.148953303763198,-9.1692584804638,63658
268,-3.8387585448283708,-9.058829843765633,63620
269,-4.069773496781847,-9.043400702795013,63707
270,-4.4012095361393895,-9.90315836270012,63726
271,-3.9217313059371497,-8.898621081550662,63671
272,-3.9222755646430794,-8.550258209544067,63668
273,-4.086443876757243,-9.145288988475425,63651
274,-3.726971779021019,-8.125749027165504,63626
275,-3.946440786184294,-9.212674899883353,63620
276,-3.901113809447397,-9.345962149448725,63660
277,-4.162207960167369,-9.6684195561976,63711
278,-3.8777715052573165,-8.631625913160185,63618
279,-3.9842411720887605,-9.497769264061173,63667
280,-3.9179426513490143,-9.660851929198193,63685
281,-3.875742139528392,-8.368967742640498,63674
282,-3.8514935245349546,-9.44522816051065,63671
283,-3.954586566366224,-7.847329848136723,63617
284,-3.946036914746495,-8.55365025347297,63687
285,-3.863773166057046,-8.60797425524926,63612
286,-3.73836468034303,-9.10077042722165,63679
287,-3.9224932294,-9.195747862119866,63681
288,-3.9133819508387098,-8.616234348627984,63665
289,-4.198945525958032,-9.795516918117658,63696
290,-4.103485831265771,-9.899737120694443,63713
291,-3.9996423504135774,-9.126913721662923,63683
292,-4.0257225557794944,-9.908673822696452,63705
293,-3.8063865132353576,-8.682483234519552,63658
294,-3.877918417532783,-8.431969870280028,63648
295,-3.839906156385466,-8.305282819364171,63652
296,-3.7945838210174205,-8.335967312190592,63664
297,-3.741664785239229,-9.028997682009733,63666
298,-3.793097553270123,-8.484135417368357,63641
299,-3.749869865947316,-7.933880515569526,63638
300,-3.8553924751012465,-8.482251999844692,63669
301,-3.7443465063006474,-8.104614622785016,63688
302,-3.8224693951273303,-9.168776343127892,63703
303,-3.7464256496213206,-8.364334584755154,63703
304,-3.65806753959989,-8.264762476755811,63662
305,-4.067652916383662,-9.195213589323084,63664
306,-3.9785778013553186,-8.625250965244536,63696
307,-4.207212383182624,-9.485606474742983,63703
308,-3.8795701161576366,-8.629234758526838,63663
309,-4.14885366573965,-8.60982176380599,63683
310,-4.20851476159679,-9.430086691017783,63679
311,-3.722477293937132,-7.829615581921266,63706
312,-3.8824797073149164,-8.07179369997588,63665
313,-4.245626323342666,-9.782190879861028,63681
314,-3.743663854421511,-8.670062012373778,63687
315,-4.022563974311975,-8.872041190376326,63686
316,-3.877920702982413,-8.934531446233956,63633
317,-3.903414257757486,-9.037277801737776,63690
318,-3.747682162548879,-8.900138042163162,63669
319,-4.194090572382913,-10.018060829760797,63700
320,-4.14549169117061,-9.142479626957623,63743
321,-3.9571893280760113,-8.799728102101096,63700
322,-4.103550255815345,-8.997917750901577,63671
323,-3.8312564033170906,-8.421855805641538,63692
324,-3.741626586080831,-7.774451699516138,63656
325,-4.152598983710891,-9.040307775220048,63644
326,-3.911390080933167,-9.273946258729628,63684
327,-3.8224527664490386,-8.168395300050289,63662
328,-3.9042064735254294,-9.016595061423384,63741
329,-3.8348686643336762,-8.718033862979146,63641
330,-3.920352428374503,-9.369388297276068,63660
331,-4.026089900672472,-8.621126321880476,63731
332,-4.448889708975265,-9.41645993117289,63668
333,-3.928724943170609,-9.010274858050916,63644
334,-3.804668035417285,-8.255433725518436,63693
335,-3.8243158108237236,-9.013760052864379,63664
336,-4.03138533883432,-9.0975615290287,63632
337,-4.07750566932775,-9.34326918407569,63666
338,-3.9538989019924404,-8.61408157303836,63675
339,-3.7801364280425678,-8.647173880236572,63632
340,-3.9364059587618594,-9.100584514926863,63643
341,-4.052689521298099,-8.770867252370609,63630
342,-3.896862371983404,-8.597225167979007,63676
343,-3.7882084174739883,-8.266486621641302,63653
344,-3.8898233930658237,-8.997546934133954,63663
345,-4.049472282754503,-9.304542115925816,63642
346,-3.8061834983262566,-8.802020014965112,63677
347,-3.8232416500644395,-9.36318681093378,63659
348,-4.024274119982756,-8.916426994011756,63670
349,-3.983841760198689,-8.974245572965353,63647
350,-3.970195780549658,-9.219074877256743,63673
351,-3.977954881616199,-9.284980317387703,63716
352,-3.8876145519921774,-8.083669980895907,63693
353,-3.8426567249562025,-8.542480033192616,63716
354,-4.188530926494911,-9.384369004781048,63681
355,-4.01501235297297,-8.747024968744402,63656
356,-3.9538424112252835,-8.759322724560755,63777
357,-3.698006068173156,-8.719096178353402,63670
358,-3.811448195909635,-8.802668434912297,63683
359,-4.025427035539849,-8.366071252235942,63645
360,-3.5084688516316422,-7.4141188688449535,63675
361,-3.7858829254551227,-9.15800407448261,63649
362,-3.6311354355503593,-8.675004938273297,63648
363,-3.6311932022438733,-8.481087342439691,63634
364,-3.947033247056963,-8.807707672515443,63669
365,-3.6614678948002126,-8.583685014594227,63658
366,-4.217683116570325,-8.860219049006824,63643
367,-3.7972787061679076,-8.78854705022644,63652
368,-3.911946269850015,-8.249195601248845,63725
369,-4.002389379648683,-9.370712163343162,63662
370,-3.968981064167034,-9.180103552753021,63659
371,-3.8706540158386797,-8.712532287600077,63670
372,-4.111181388449175,-9.581592295372065,63718
373,-4.001215341638241,-9.132944133876792,63682
374,-3.7749473522141366,-9.002442255131022,63710
375,-4.004550135875069,-8.909293905266953,63656
376,-3.6380082223971453,-8.443429287238239,63723
377,-3.6410193448894144,-8.492450755074424,63632
378,-3.7835882730962385,-8.675380068967366,63724
379,-3.5226367385251396,-7.718826242118798,63683
380,-4.017052768701664,-9.388842547332167,63665
381,-3.961413778872202,-8.794505344442296,63667
382,-3.838162289667925,-8.898018676708531,63631
383,-4.143318072914237,-8.750929050584748,63647
384,-3.7597708427276033,-8.216186943152762,63636
385,-4.022838898253121,-9.691543459378362,63672
386,-3.7603948621582783,-8.483619983548431,63622
387,-3.6054925928508643,-8.09586500119996,63627
388,-4.024503706537514,-9.837939546223431,63648
389,-3.929377124728234,-8.593735570177,63695
390,-3.873319605629599,-9.602771603962669,63684
391,-3.753832870245414,-8.468556911187946,63679
392,-3.538333014748518,-6.613901038066421,63690
393,-3.890161241612004,-8.628765182546715,63699
394,-3.702701832623072,-8.165212790857746,63683
395,-3.9343478873395785,-8.8959794660628,63679
396,-3.817787081953016,-8.561907061385375,63657
397,-4.067672698787027,-9.626716813116863,63628
398,-3.6022176296632624,-9.027583215242169,63666
399,-3.8663181675975813,-8.456451124155187,63612
400,-3.7609056798477227,-8.584801347283298,63662
401,-3.790092407485944,-8.465163817388126,63674
402,-3.7912554012629087,-8.460933367754176,63623
403,-3.798343535617359,-8.723678182661793,63741
404,-3.694411665398374,-8.070713164493787,63697
405,-3.8446538083206314,-8.66130883380213,63644
406,-3.7859317120573337,-8.380109853700487,63701
407,-3.9893802773162945,-9.585951161877029,63626
408,-3.946501138483862,-9.314402419151175,63689
409,-3.633755210417015,-8.230450861405778,63649
410,-3.971394064090821,-9.051385004193383,63722
411,-3.956777836926622,-8.704829143223774,63687
412,-3.5235645306041263,-8.055485336803645,63703
413,-4.109376692488415,-8.628287845375397,63628
414,-3.4326159595014243,-8.09122071107482,63651
415,-3.8716952794512878,-8.562599315891331,63702
416,-4.0560025541427285,-9.541606244415304,63679
417,-3.8150264411164136,-8.80083712507211,63641
418,-3.763414945971844,-8.959022031077222,63644
419,-3.8549382548846816,-8.887002855099063,63693
420,-3.7904097556831053,-8.92477239259997,63653
421,-3.497425777479115,-7.916086246882976,63669
422,-3.6863385309090315,-8.792862367177126,63694
423,-4.077322756775921,-9.212748269240523,63660
424,-3.87227446348834,-8.899432732859411,63670
425,-3.8922069570950604,-8.995750704379622,63659
426,-4.2339288965917135,-9.955961120172738,63709
427,-3.7886533878470083,-9.06959476653264,63676
428,-3.892232650072315,-8.692203690767741,63664
429,-3.839254467086956,-8.524670254969967,63712
430,-3.919831095918415,-8.72531956143732,63660
431,-3.7373984199816666,-8.362965130846108,63709
432,-3.8932639094849573,-8.79370882503241,63671
433,-3.9045322016629385,-8.837638936848379,63682
434,-3.69009437200228,-7.961349460702445,63690
435,-3.9931242515897707,-9.514779016437705,63683
436,-3.5684040979519196,-7.989131660001985,63673
437,-3.8051108164058407,-8.835067779342195,63731
438,-3.7600662645413894,-8.481646399349708,63715
439,-3.928035578209734,-8.457652714378225,63684
440,-3.9785988454005534,-9.237274566997868,63698
441,-3.9178115373877804,-9.457904168699423,63651
442,-3.7476095857267633,-8.507382803764132,63670
443,-4.148982250602625,-9.469278957536137,63672
444,-4.151686081511574,-9.763771348179315,63692
445,-4.01742934669754,-9.128608915818749,63648
446,-3.782930166452198,-9.26431154202817,63657
447,-4.272289916635296,-9.82899796719588,63646
448,-3.790648319810503,-9.343263024233591,63705
449,-3.87633375655092,-8.394084764143614,63715
450,-3.7355956480376764,-8.113500968565539,63682
451,-3.732437203414543,-7.925288646628243,63628
452,-3.7505678445778083,-8.36152105063657,63717
453,-3.9595852109383194,-8.352397311831705,63703
454,-3.731361875274933,-8.253365880024917,63687
455,-3.856144877543851,-8.531370692898545,63667
456,-3.6320163830692427,-8.148968854020168,63636
457,-3.713215526137399,-8.988441417849497,63681
458,-3.784214762008804,-8.635551758830857,63675
459,-3.8533994254196373,-8.946988869692973,63658
460,-3.6995375478613415,-8.361614498429143,63671
461,-4.016329164599226,-9.059480272915044,63695
462,-3.954530141452312,-9.445886090704958,63680
463,-3.8150709727811223,-8.892375201273534,63699
464,-3.9945536698118747,-9.154580306248349,63729
465,-3.701259668218147,-8.259347906028587,63633
466,-3.9942096250777,-8.512442986809342,63689
467,-3.8038182909611127,-8.546358538952699,63686
468,-3.976030542075164,-9.22410408874697,63638
469,-4.0913976018108995,-9.200531523662725,63666
470,-3.8608637260132515,-8.5279944275851,63625
471,-3.7418567046763274,-8.483734246909165,63646
472,-3.672153829615635,-8.056790883665117,63633
473,-3.5629325620778496,-8.166734863130495,63613
474,-4.142744966793392,-8.96322651432864,63706
475,-3.741547183224586,-9.090129040587346,63682
476,-3.9281900319831684,-8.473082717396466,63695
477,-4.080816934606325,-9.543055427470545,63654
478,-4.129824159022646,-9.611667446346175,63651
479,-3.994581244093849,-9.064465848327515,63623
480,-4.009311176517308,-9.145511977592918,63668
481,-3.980830086417247,-8.84721314106244,63698
482,-4.026402026392668,-9.330003281771827,63646
483,-3.9065031259023892,-8.634639453840794,63720
484,-3.8145750455698924,-8.614124500261322,63675
485,-3.550263809855915,-8.504316931241245,63662
486,-4.085618372779978,-8.949590977039088,63711
487,-3.948687472149949,-8.966378085531533,63661
488,-3.8036998545391083,-7.683740436318457,63596
489,-3.9084748056595298,-9.076924771792719,63686
490,-4.027875381621373,-9.236192394959227,63651
491,-3.88699205819644,-8.826333306171554,63725
492,-4.004127032651043,-9.340163708659862,63668
493,-3.584724017816799,-7.985637929201416,63651
494,-3.6758493206180862,-8.134883365538409,63664
495,-3.727544280812195,-8.036676091590934,63638
496,-3.820911396468955,-8.746114129169053,63697
497,-3.950123526297628,-8.676722838452447,63675
498,-3.662948177580039,-7.995370232796054,63645
499,-3.8573957598392603,-8.815741266429757,63655
500,-3.865535661834373,-8.650631348538635,63668
501,-3.8056966989021976,-8.61897041847168,63676
502,-3.6369330188926643,-8.536161858625881,63715
503,-3.5274928041228732,-8.477158200797751,63648
504,-3.800658239740522,-8.756322245679659,63699
505,-4.0365593008009615,-8.88022043147226,63675
506,-4.036717090769566,-8.908418408801134,63697
507,-3.9804270501634007,-9.23004055810753,63658
508,-3.705661047108923,-8.285459979215407,63639
509,-3.4398612608352614,-8.256250486512341,63668
510,-3.7188090109639487,-8.130953047548635,63626
511,-3.9536566431475744,-8.927209261434394,63659
512,-3.5531009739732733,-8.305329106067315,63695
513,-3.742522400422578,-8.204994637528413,63739
514,-3.9079237863028893,-8.900530181826666,63690
515,-4.060115334635993,-9.62266309340855,63639
516,-3.6789693744787115,-8.422735696397462,63711
517,-3.882446813673443,-8.853657607597885,63704
518,-3.6619340716139512,-8.332333943713481,63649
519,-3.758932592815501,-8.394221784552487,63699
520,-3.736627577768188,-8.470639820180452,63678
521,-4.123097998727594,-9.956613362064775,63639
522,-3.7452351395171166,-8.688710969495972,63625
523,-4.0049975789670595,-9.303515020399113,63680
524,-3.812136788744192,-8.30063121986555,63676
525,-3.7508272341545608,-8.461131362362579,63702
526,-3.9473003517652168,-8.567232378775536,63649
527,-3.65807663104262,-8.328420485410636,63719
528,-3.922808451481519,-8.454150740114624,63626
529,-3.6313018178882985,-8.59369083493925,63673
530,-3.6159225246107876,-8.750522440925213,63622
531,-3.967594192785321,-9.321588476556721,63626
532,-3.8766530577487477,-8.825432470470556,63725
533,-3.724212001555852,-8.817769147030514,63639
534,-4.00495556273297,-9.059936929978369,63691
535,-4.000364531765084,-9.217646544236313,63690
536,-4.180367845149804,-9.608109593203055,63673
537,-3.354620615414013,-7.862456381771813,63601
538,-3.930790684683998,-8.756396194264177,63653
539,-3.7696256410638784,-8.233281925451053,63670
540,-4.027218883871004,-9.098631512679844,63627
541,-3.6298953958157405,-8.328528959284407,63686
542,-3.7013932486573546,-8.577369945610453,63623
543,-4.225621717186,-9.389298852849468,63646
544,-3.5769266465034812,-7.7282528846912335,63669
545,-3.7069127893600937,-7.992446629941763,63704
546,-3.877747833369231,-8.67612172901867,63679
547,-3.848356232604413,-8.904062638707918,63686
548,-3.70159207255828,-8.67339374238116,63773
549,-3.8396193079129968,-8.49164994474913,63681
550,-3.731578424992627,-8.361079215830129,63649
551,-4.036376384975323,-9.655866109236777,63654
552,-4.222855572362028,-9.919829508836333,63646
553,-3.924164346484263,-9.07229871650045,63704
554,-3.5765092919335153,-7.9979410629176115,63652
555,-4.027340416161749,-8.783774814438035,63674
556,-4.220926557743546,-9.545841973837733,63653
557,-3.794670064678952,-8.710133866609004,63682
558,-3.722332492432311,-8.224790453830842,63664
559,-4.055269322308743,-9.034689569133455,63681
560,-3.8171079013292517,-8.970865562180432,63682
561,-3.6774686384056445,-8.670810456844592,63641
562,-4.110438932967638,-9.635201062667104,63697
563,-3.990431800930958,-8.64952594612018,63699
564,-3.907749682086867,-8.625486970290275,63675
565,-4.115255383141601,-9.580945507943262,63652
566,-3.8624934767510775,-9.017227242232199,63741
567,-3.7114592408351887,-8.597128462495244,63675
568,-3.632247227072429,-8.25688543981302,63703
569,-3.960160480190974,-9.053653220301427,63695
570,-3.6106191551045645,-8.004920399204062,63718
571,-3.6999703367779255,-7.929485976558928,63692
572,-3.874817728538909,-8.419630145660427,63688
573,-3.906604522704494,-9.439064956795091,63630
574,-3.8038982415349936,-9.059962801342937,63657
575,-3.7940892980404164,-8.283900550198451,63669
576,-4.249665487665411,-9.88717263671367,63611
577,-3.841225793787343,-9.046030276282735,63693
578,-3.586130685024185,-8.557952907080253,63662
579,-3.6497790755732273,-7.836540820090688,63610
580,-3.67432527286785,-8.23557011517658,63640
581,-3.6999631366588104,-8.321974220049823,63657
582,-3.9282091105425216,-8.972285422087824,63721
583,-4.314646017640759,-10.248509262607165,63664
584,-3.8447123068931504,-8.495361479660897,63674
585,-3.798157552127056,-8.352329528245217,63641
586,-3.684352035792997,-8.899127132198293,63622
587,-3.8438874497694706,-8.626313383442227,63639
588,-3.5821492258088874,-8.41962370921445,63693
589,-4.031986994582728,-9.095535159454368,63684
590,-3.806598494255775,-8.59075624811757,63644
591,-3.922988346917615,-8.704312157507848,63699
592,-3.990541926679247,-8.92851529431847,63656
593,-4.009220984573631,-8.93432687679195,63705
594,-3.9857504894226548,-9.547207776470195,63632
