label,n,mean,sd,t,hit_rate,ci_lo,ci_hi,sharpe
主指標1 平均ネット夜間リターン(保守コスト、四半期ロール除外+誤プリント除外、反復1: 限月確認によりラージ=四半期限月のみと判明),3078,-4.587011884902883,111.6842198426363,-2.2786223784729525,0.48180636777128005,-8.54870436113701,-0.9240587287090276,-0.6260220920454247
主指標2 夜間−日中の差(同集合),3078,4.871841842385757,151.20518236074983,1.7875607597642664,0.4980506822612086,0.3123894818718515,9.219234925316266,0.49110924963173663
参考 グロス夜間リターン(同集合),3078,4.295851803265485,111.66569315767339,2.1343411244493398,0.5172189733593242,0.37773310733678855,7.950103363196936,0.5863826795038298
参考 楽観コスト後(手数料のみ),3078,2.6940239250711895,111.6623668608536,1.3385325197219986,0.5172189733593242,-1.212631174364176,6.320489012499473,0.3677445355508018
"四半期ロール除外後 n=3,081(誤プリント含む)",3081,-4.8255899544611065,119.2610180562133,-2.245937945116063,0.4816617981174943,-8.742120961975049,-1.20875087088414,-0.6170424657849682
同上 夜間−日中の差,3081,4.642404647811133,158.2139017119613,1.6287116419924679,0.4978902953586498,0.31355186558762027,9.127378723668524,0.44746750452884065
"ロール隣接ペアを含む n=3,240(誤プリント含む)",3240,-5.880733936896495,120.96455415569228,-2.7672341398614666,0.47932098765432096,-9.78302797936175,-2.1180504220258025,-0.7602618677766837
同上 夜間−日中の差,3240,3.2142198127514545,159.27080415442555,1.1487139788647673,0.49444444444444446,-1.1896884331812578,7.424160069895043,0.3155943411267087
