date_t,date_t1,open_t,close_t,open_t1,r_day_bps,r_night_bps,band_price_t,tick_yen,cost_cons_bps,net_opt_bps,net_cons_bps,flag_null_t,flag_null_t1,flag_ghost_t,flag_ghost_t1,flag_split_t,flag_split_t1,flag_badprint_t,flag_badprint_t1,excluded,valid_raw,clean,weekday,month,era,vol20,vol_tercile
2011-11-28,2011-11-29,724.0,727.0,733.0,41.43646408839796,82.53094910591452,727.0,1.0,27.51031636863824,82.53094910591452,55.02063273727627,False,False,False,False,False,False,False,False,False,True,True,0,11,era1,51.43983644026374,low
2011-11-29,2011-11-30,733.0,741.0,735.0,109.1405184174632,-80.971659919028,741.0,1.0,26.99055330634278,-80.971659919028,-107.96221322537077,False,False,False,False,False,False,False,False,False,True,True,1,11,era1,54.911857304783666,low
2011-11-30,2011-12-01,735.0,740.0,757.0,68.02721088435382,229.7297297297307,740.0,1.0,27.027027027027028,229.7297297297307,202.70270270270368,False,False,False,False,False,False,False,False,False,True,True,2,11,era1,55.59082535856902,low
2011-12-01,2011-12-02,757.0,750.0,752.0,-92.47027741083214,26.66666666666595,750.0,1.0,26.666666666666664,26.66666666666595,-7.140954494389007e-13,False,False,False,False,False,False,False,False,False,True,True,3,12,era1,60.03501336709452,mid
2011-12-02,2011-12-05,752.0,756.0,759.0,53.19148936170137,39.68253968253954,756.0,1.0,26.455026455026452,39.68253968253954,13.22751322751309,False,False,False,False,False,False,False,False,False,True,True,4,12,era1,59.358908720471966,low
2011-12-05,2011-12-06,759.0,760.0,756.0,13.175230566535578,-52.63157894736858,760.0,1.0,26.31578947368421,-52.63157894736858,-78.94736842105279,False,False,False,False,False,False,False,False,False,True,True,0,12,era1,58.771362850558965,low
2011-12-06,2011-12-07,756.0,750.0,751.0,-79.36507936507908,13.333333333334085,750.0,1.0,26.666666666666664,13.333333333334085,-13.333333333332579,False,False,False,False,False,False,False,False,False,True,True,1,12,era1,62.36710293535205,mid
2011-12-07,2011-12-08,751.0,761.0,757.0,133.1557922769644,-52.56241787122251,761.0,1.0,26.281208935611037,-52.56241787122251,-78.84362680683354,False,False,False,False,False,False,False,False,False,True,True,2,12,era1,63.27030419441598,mid
2011-12-08,2011-12-09,757.0,757.0,748.0,0.0,-118.89035667106972,757.0,1.0,26.42007926023778,-118.89035667106972,-145.3104359313075,False,False,False,False,False,False,False,False,False,True,True,3,12,era1,61.9029028640017,mid
2011-12-09,2011-12-12,748.0,748.0,760.0,0.0,160.42780748663165,748.0,1.0,26.7379679144385,160.42780748663165,133.68983957219314,False,False,False,False,False,False,False,False,False,True,True,4,12,era1,61.9029028640017,mid
2011-12-12,2011-12-13,760.0,758.0,746.0,-26.31578947368429,-158.311345646438,758.0,1.0,26.385224274406333,-158.311345646438,-184.69656992084435,False,False,False,False,False,False,False,False,False,True,True,0,12,era1,61.28760968370886,mid
2011-12-13,2011-12-14,746.0,752.0,747.0,80.42895442359254,-66.48936170212782,752.0,1.0,26.595744680851062,-66.48936170212782,-93.08510638297889,False,False,False,False,False,False,False,False,False,True,True,1,12,era1,61.853126242558524,mid
2011-12-14,2011-12-15,747.0,749.0,742.0,26.773761713521083,-93.45794392523365,749.0,1.0,26.7022696929239,-93.45794392523365,-120.16021361815754,False,False,False,False,False,False,False,False,False,True,True,2,12,era1,61.61038633269021,mid
2011-12-15,2011-12-16,742.0,736.0,738.0,-80.86253369272268,27.173913043478937,736.0,1.0,27.17391304347826,27.173913043478937,6.750155989720952e-13,False,False,False,False,False,False,False,False,False,True,True,3,12,era1,62.72693301671514,mid
2011-12-16,2011-12-19,738.0,734.0,730.0,-54.200542005420346,-54.4959128065392,734.0,1.0,27.247956403269754,-54.4959128065392,-81.74386920980896,False,False,False,False,False,False,False,False,False,True,True,4,12,era1,63.49757006292626,mid
2011-12-19,2011-12-20,730.0,727.0,728.0,-41.09589041095929,13.755158184318717,727.0,1.0,27.51031636863824,13.755158184318717,-13.755158184319523,False,False,False,False,False,False,False,False,False,True,True,0,12,era1,64.75428101986513,mid
2011-12-20,2011-12-21,728.0,730.0,740.0,27.472527472527375,136.98630136986355,730.0,1.0,27.397260273972602,136.98630136986355,109.58904109589095,False,False,False,False,False,False,False,False,False,True,True,1,12,era1,64.82644942019301,mid
2011-12-21,2011-12-22,740.0,737.0,736.0,-40.54054054054013,-13.568521031207537,737.0,1.0,27.137042062415194,-13.568521031207537,-40.70556309362273,False,False,False,False,False,False,False,False,False,True,True,2,12,era1,62.871284297599544,mid
2011-12-22,2011-12-26,736.0,734.0,743.0,-27.173913043477825,122.61580381471404,734.0,1.0,27.247956403269754,122.61580381471404,95.36784741144429,False,False,False,False,False,False,False,False,False,True,True,3,12,era1,63.17866990049262,mid
2011-12-26,2011-12-27,743.0,738.0,735.0,-67.29475100942128,-40.650406504064705,738.0,1.0,27.100271002710027,-40.650406504064705,-67.75067750677474,False,False,False,False,False,False,False,False,False,True,True,0,12,era1,65.07223695837735,mid
2011-12-27,2011-12-28,735.0,734.0,735.0,-13.605442176870541,13.623978201635634,734.0,1.0,27.247956403269754,13.623978201635634,-13.62397820163412,False,False,False,False,False,False,False,False,False,True,True,1,12,era1,64.48561979960853,mid
2011-12-28,2011-12-29,735.0,733.0,730.0,-27.210884353741083,-40.92769440654842,733.0,1.0,27.285129604365622,-40.92769440654842,-68.21282401091403,False,False,False,False,False,False,False,False,False,True,True,2,12,era1,59.272381937427724,low
2011-12-29,2011-12-30,730.0,735.0,738.0,68.49315068493178,40.816326530612734,735.0,1.0,27.210884353741495,40.816326530612734,13.60544217687124,False,False,False,False,False,False,False,False,False,True,True,3,12,era1,59.303670389811096,low
2011-12-30,2012-01-04,738.0,740.0,748.0,27.100271002709064,108.108108108107,740.0,1.0,27.027027027027028,108.108108108107,81.08108108107997,False,False,False,False,False,False,False,False,False,True,True,4,12,era1,56.22015119160263,low
2012-01-04,2012-01-05,748.0,753.0,751.0,66.84491978609542,-26.560424966799445,753.0,1.0,26.560424966799467,-26.560424966799445,-53.12084993359891,False,False,False,False,False,False,False,False,False,True,True,2,1,era1,56.99540534673285,low
2012-01-05,2012-01-06,751.0,748.0,746.0,-39.946737683089765,-26.73796791443861,748.0,1.0,26.7379679144385,-26.73796791443861,-53.47593582887711,False,False,False,False,False,False,False,False,False,True,True,3,1,era1,57.54932113156101,low
2012-01-06,2012-01-10,746.0,740.0,744.0,-80.42895442359254,54.0540540540535,740.0,1.0,27.027027027027028,54.0540540540535,27.027027027026474,False,False,False,False,False,False,False,False,False,True,True,4,1,era1,57.623708005705254,low
2012-01-10,2012-01-11,744.0,743.0,745.0,-13.440860215053752,26.917900403768957,743.0,1.0,26.917900403768506,26.917900403768957,4.511946372076636e-13,False,False,False,False,False,False,False,False,False,True,True,1,1,era1,47.827644320870874,low
2012-01-11,2012-01-12,745.0,743.0,743.0,-26.845637583892135,0.0,743.0,1.0,26.917900403768506,0.0,-26.917900403768506,False,False,False,False,False,False,False,False,False,True,True,2,1,era1,47.88673674484698,low
2012-01-12,2012-01-13,743.0,738.0,742.0,-67.29475100942128,54.200542005420346,738.0,1.0,27.100271002710027,54.200542005420346,27.10027100271032,False,False,False,False,False,False,False,False,False,True,True,3,1,era1,49.334673303526884,low
2012-01-13,2012-01-16,742.0,747.0,740.0,67.38544474393481,-93.70816599732268,747.0,1.0,26.77376171352075,-93.70816599732268,-120.48192771084342,False,False,False,False,False,False,False,False,False,True,True,4,1,era1,52.5909163749622,low
2012-01-16,2012-01-17,740.0,738.0,740.0,-27.02702702702675,27.100271002709064,738.0,1.0,27.100271002710027,27.100271002709064,-9.627854069549358e-13,False,False,False,False,False,False,False,False,False,True,True,0,1,era1,48.07862625979829,low
2012-01-17,2012-01-18,740.0,742.0,741.0,27.02702702702675,-13.477088948786742,742.0,1.0,26.954177897574127,-13.477088948786742,-40.43126684636087,False,False,False,False,False,False,False,False,False,True,True,1,1,era1,48.090557296248164,low
2012-01-18,2012-01-19,741.0,747.0,751.0,80.97165991902911,53.547523427042165,747.0,1.0,26.77376171352075,53.547523427042165,26.773761713521417,False,False,False,False,False,False,False,False,False,True,True,2,1,era1,50.194872205021916,low
2012-01-19,2012-01-20,751.0,752.0,763.0,13.315579227697327,146.276595744681,752.0,1.0,26.595744680851062,146.276595744681,119.68085106382995,False,False,False,False,False,False,False,False,False,True,True,3,1,era1,49.187287785042514,low
2012-01-20,2012-01-23,763.0,768.0,766.0,65.53079947575257,-26.041666666666295,768.0,1.0,26.041666666666664,-26.041666666666295,-52.08333333333296,False,False,False,False,False,False,False,False,False,True,True,4,1,era1,50.783399125491826,low
2012-01-23,2012-01-24,766.0,770.0,771.0,52.21932114882533,12.987012987013546,770.0,1.0,25.974025974025974,12.987012987013546,-12.987012987012427,False,False,False,False,False,False,False,False,False,True,True,0,1,era1,51.76293345865048,low
2012-01-24,2012-01-25,771.0,769.0,773.0,-25.940337224383825,52.01560468140354,769.0,1.0,26.007802340702213,52.01560468140354,26.007802340701325,False,False,False,False,False,False,False,False,False,True,True,1,1,era1,51.23307733837225,low
2012-01-25,2012-01-26,773.0,778.0,780.0,64.68305304010435,25.706940874035134,778.0,1.0,25.706940874035986,25.706940874035134,-8.526512829121202e-13,False,False,False,False,False,False,False,False,False,True,True,2,1,era1,52.52139141289743,low
2012-01-26,2012-01-27,780.0,775.0,776.0,-64.10256410256387,12.90322580645098,775.0,1.0,25.806451612903224,12.90322580645098,-12.903225806452244,False,False,False,False,False,False,False,False,False,True,True,3,1,era1,52.28733454800171,low
2012-01-27,2012-01-30,776.0,774.0,773.0,-25.77319587628857,-12.919896640827266,774.0,1.0,25.839793281653748,-12.919896640827266,-38.759689922481016,False,False,False,False,False,False,False,False,False,True,True,4,1,era1,52.61420681395422,low
2012-01-30,2012-01-31,773.0,770.0,769.0,-38.80983182406261,-12.987012987012436,770.0,1.0,25.974025974025974,-12.987012987012436,-38.96103896103841,False,False,False,False,False,False,False,False,False,True,True,0,1,era1,53.0705191762177,low
2012-01-31,2012-02-01,769.0,764.0,765.0,-65.01950585175553,13.089005235602524,764.0,1.0,26.17801047120419,13.089005235602524,-13.089005235601665,False,False,False,False,False,False,False,False,False,True,True,1,1,era1,53.21906253260389,low
2012-02-01,2012-02-02,765.0,770.0,774.0,65.35947712418277,51.94805194805197,770.0,1.0,25.974025974025974,51.94805194805197,25.974025974025995,False,False,False,False,False,False,False,False,False,True,True,2,2,era1,54.922861963788066,low
2012-02-02,2012-02-03,774.0,775.0,774.0,12.919896640826156,-12.90322580645209,775.0,1.0,25.806451612903224,-12.90322580645209,-38.709677419355316,False,False,False,False,False,False,False,False,False,True,True,3,2,era1,52.826422258330645,low
2012-02-03,2012-02-06,774.0,773.0,782.0,-12.919896640827266,116.42949547218562,773.0,1.0,25.8732212160414,116.42949547218562,90.55627425614422,False,False,False,False,False,False,False,False,False,True,True,4,2,era1,52.12575897721761,low
2012-02-06,2012-02-07,782.0,782.0,781.0,0.0,-12.787723785165905,782.0,1.0,25.575447570332482,-12.787723785165905,-38.36317135549839,False,False,False,False,False,False,False,False,False,True,True,0,2,era1,48.567905519586304,low
2012-02-07,2012-02-08,781.0,785.0,788.0,51.21638924455718,38.21656050955413,785.0,1.0,25.477707006369425,38.21656050955413,12.738853503184703,False,False,False,False,False,False,False,False,False,True,True,1,2,era1,49.481356827295755,low
2012-02-08,2012-02-09,788.0,794.0,792.0,76.14213197969511,-25.188916876573984,794.0,1.0,25.188916876574307,-25.188916876573984,-50.377833753148295,False,False,False,False,False,False,False,False,False,True,True,2,2,era1,51.06932988982568,low
2012-02-09,2012-02-10,792.0,797.0,797.0,63.13131313131271,0.0,797.0,1.0,25.09410288582183,0.0,-25.09410288582183,False,False,False,False,False,False,False,False,False,True,True,3,2,era1,48.612728227724226,low
2012-02-10,2012-02-13,797.0,792.0,788.0,-62.73525721455453,-50.50505050505083,792.0,1.0,25.252525252525256,-50.50505050505083,-75.75757575757609,False,False,False,False,False,False,False,False,False,True,True,4,2,era1,50.4702679576599,low
2012-02-13,2012-02-14,788.0,794.0,793.0,76.14213197969511,-12.594458438287548,794.0,1.0,25.188916876574307,-12.594458438287548,-37.78337531486186,False,False,False,False,False,False,False,False,False,True,True,0,2,era1,51.4789185805194,low
2012-02-14,2012-02-15,793.0,799.0,803.0,75.66204287515754,50.06257822277816,799.0,1.0,25.03128911138924,50.06257822277816,25.03128911138892,False,False,False,False,False,False,False,False,False,True,True,1,2,era1,53.06845642883383,low
2012-02-15,2012-02-16,803.0,816.0,813.0,161.89290161892967,-36.764705882352814,816.0,1.0,24.509803921568626,-36.764705882352814,-61.27450980392144,False,False,False,False,False,False,False,False,False,True,True,2,2,era1,60.51597042657068,mid
2012-02-16,2012-02-17,813.0,813.0,824.0,0.0,135.30135301353053,813.0,1.0,24.600246002460025,135.30135301353053,110.7011070110705,False,False,False,False,False,False,False,False,False,True,True,3,2,era1,60.71431355311813,mid
2012-02-17,2012-02-20,824.0,822.0,836.0,-24.271844660194162,170.31630170316393,822.0,1.0,24.330900243309003,170.31630170316393,145.98540145985493,False,False,False,False,False,False,False,False,False,True,True,4,2,era1,60.76142412382154,mid
2012-02-20,2012-02-21,836.0,832.0,831.0,-47.84688995215336,-12.019230769231282,832.0,1.0,24.03846153846154,-12.019230769231282,-36.05769230769282,False,False,False,False,False,False,False,False,False,True,True,0,2,era1,61.98868510619166,mid
2012-02-21,2012-02-22,831.0,828.0,829.0,-36.10108303249149,12.077294685990392,828.0,1.0,24.154589371980673,12.077294685990392,-12.077294685990282,False,False,False,False,False,False,False,False,False,True,True,1,2,era1,62.37357578280792,mid
2012-02-22,2012-02-23,829.0,839.0,839.0,120.62726176115702,0.0,839.0,1.0,23.837902264600714,0.0,-23.837902264600714,False,False,False,False,False,False,False,False,False,True,True,2,2,era1,65.9430629309599,mid
2012-02-23,2012-02-24,839.0,840.0,844.0,11.918951132301459,47.61904761904745,840.0,1.0,23.80952380952381,47.61904761904745,23.80952380952364,False,False,False,False,False,False,False,False,False,True,True,3,2,era1,63.200024892416295,mid
2012-02-24,2012-02-27,844.0,848.0,852.0,47.393364928909335,47.16981132075526,848.0,1.0,23.58490566037736,47.16981132075526,23.5849056603779,False,False,False,False,False,False,False,False,False,True,True,4,2,era1,62.52028406436896,mid
2012-02-27,2012-02-28,852.0,850.0,842.0,-23.474178403756206,-94.11764705882342,850.0,1.0,23.52941176470588,-94.11764705882342,-117.6470588235293,False,False,False,False,False,False,False,False,False,True,True,0,2,era1,61.802751391941456,mid
2012-02-28,2012-02-29,842.0,852.0,856.0,118.76484560570111,46.94835680751241,852.0,1.0,23.474178403755868,46.94835680751241,23.474178403756543,False,False,False,False,False,False,False,False,False,True,True,1,2,era1,61.453714936122786,mid
2012-02-29,2012-03-01,856.0,847.0,852.0,-105.14018691588744,59.031877213695516,847.0,1.0,23.612750885478157,59.031877213695516,35.41912632821736,False,False,False,False,False,False,False,False,False,True,True,2,2,era1,68.27666177539504,mid
2012-03-01,2012-03-02,852.0,843.0,853.0,-105.63380281690127,118.62396204033176,843.0,1.0,23.72479240806643,118.62396204033176,94.89916963226533,False,False,False,False,False,False,False,False,False,True,True,3,3,era1,74.27836802133439,mid
