ts,oi,volume
2026-09-05 00:20:00+00:00,2885954608.5768,7913219.7822
2026-09-05 00:25:00+00:00,2884744683.6425,6084435.5878
2026-09-05 00:30:00+00:00,2882412282.7313,8425630.0685
2026-09-05 00:35:00+00:00,2880997005.0745,8880860.1105
2026-09-05 00:40:00+00:00,2879821987.5539,7403166.9798
2026-09-05 00:45:00+00:00,2876014950.1656,8185251.5495
2026-09-05 00:50:00+00:00,2876851030.3286,13457916.2528
2026-09-05 00:55:00+00:00,2875516345.7267,9085512.4404
2026-09-05 01:00:00+00:00,2872399695.9233,11342288.155
2026-09-05 01:05:00+00:00,2871768030.153,12973010.0675
2026-09-05 01:10:00+00:00,2871523538.0866,7602902.8429
2026-09-05 01:15:00+00:00,2872552936.0074,11049730.1466
2026-09-05 01:20:00+00:00,2872012702.9972,4514411.968
2026-09-05 01:25:00+00:00,2871684639.172,3325514.3523
2026-09-05 01:30:00+00:00,2870406552.8809,7404758.8003
2026-09-05 01:35:00+00:00,2870567402.0884,6322124.2267
2026-09-05 01:40:00+00:00,2869498363.1761,4682838.9374
2026-09-05 01:45:00+00:00,2870402083.0971,4554468.7408
2026-09-05 01:50:00+00:00,2869266376.8809,7074737.5714
2026-09-05 01:55:00+00:00,2868215500.2067,4397923.0649
2026-09-05 02:00:00+00:00,2864081705.6323,7518039.4187
2026-09-05 02:05:00+00:00,2868196348.3616,21558095.4491
2026-09-05 02:10:00+00:00,2868788930.7033,4633010.6248
2026-09-05 02:15:00+00:00,2868769359.2369,4059619.3781
2026-09-05 02:20:00+00:00,2868270159.712,2307490.4141
2026-09-05 02:25:00+00:00,2867764417.671,4437289.1481
2026-09-05 02:30:00+00:00,2866486559.7034,10174183.0012
2026-09-05 02:35:00+00:00,2869092073.2788,6576627.3507
2026-09-05 02:40:00+00:00,2869287552.6344,2251934.6534
2026-09-05 02:45:00+00:00,2867479629.9061,1717790.7574
2026-09-05 02:50:00+00:00,2867380371.373,9171904.9241
2026-09-05 02:55:00+00:00,2867404243.6544,3822303.3966
2026-09-05 03:00:00+00:00,2869580315.9174,3871919.8381
2026-09-05 03:05:00+00:00,2868069936.8935,6340790.3682
2026-09-05 03:10:00+00:00,2869223728.2743,4451581.8097
2026-09-05 03:15:00+00:00,2867600349.7581,4885940.6645
2026-09-05 03:20:00+00:00,2868560907.661,9439108.4267
2026-09-05 03:25:00+00:00,2867892520.7208,3976425.3568
2026-09-05 03:30:00+00:00,2867623750.0266,1713572.8616
2026-09-05 03:35:00+00:00,2868005167.2392,1544656.6474
2026-09-05 03:40:00+00:00,2867902081.9328,6762258.2854
2026-09-05 03:45:00+00:00,2867802539.2663,1998106.8751
2026-09-05 03:50:00+00:00,2866196469.3123,2889310.2341
2026-09-05 03:55:00+00:00,2865618989.5242,3000693.7449
2026-09-05 04:00:00+00:00,2865305663.5648,1855588.5785
2026-09-05 04:05:00+00:00,2866402994.778,7637629.7524
2026-09-05 04:10:00+00:00,2866936859.2722,5270294.405
2026-09-05 04:15:00+00:00,2867998479.7223,5642301.4907
2026-09-05 04:20:00+00:00,2868376797.8332,3860749.4444
2026-09-05 04:25:00+00:00,2868318559.1869,2148620.1182
2026-09-05 04:30:00+00:00,2868048346.7197,1289439.221
2026-09-05 04:35:00+00:00,2868684233.8133,3928456.125
2026-09-05 04:40:00+00:00,2870660821.1286,2086206.7871
2026-09-05 04:45:00+00:00,2871381739.0763,3686196.7352
2026-09-05 04:50:00+00:00,2871715358.1628,10474371.1115
2026-09-05 04:55:00+00:00,2872715150.6238,6816122.6073
2026-09-05 05:00:00+00:00,2865111506.5336,3339615.6896
