kind,day,cascade_id,side,direction,start_ms,end_ms,time_ms,profile_ts_ms,bundle_width_ms,bundle_n_events_dedup,bundle_total_qty_accum,bundle_total_notional,p_liq,p0,bin_pct,dist_node_bp,dist_gap_bp,vol_between_ratio,dist_vwap_bp,n_bins,total_qty,node_up_bp,node_dn_bp,oi_dist_vwap_bp,oi_dist_node_bp,oi_side_dist_vwap_bp,oi_side_dist_node_bp,oi_n_bins,oi_n_buckets,oi_total_delta,oi_side_total_delta,dist_vwap_bp_liqdir,dist_node_bp_liqdir,oi_dist_vwap_bp_liqdir,oi_dist_node_bp_liqdir,oi_side_dist_vwap_bp_liqdir,oi_side_dist_node_bp_liqdir,implied_leverage,implied_leverage_side,oi_covered,anchor_ts_ms,anchor_price,anchor_before_ts_ms,anchor_before_price,anchor_lag_ms,anchor_price_diff_bp,p_tgt_back_vwap,p_tgt_back_node,p_tgt_fwd_node,p_tgt_node_up,p_tgt_node_dn,bp_1m,bp_1m_reactdir,bp_1m_abs,bp_5m,bp_5m_reactdir,bp_5m_abs,bp_15m,bp_15m_reactdir,bp_15m_abs,bp_30m,bp_30m_reactdir,bp_30m_abs,bp_60m,bp_60m_reactdir,bp_60m_abs,bp_240m,bp_240m_reactdir,bp_240m_abs,mfe_1m_reactdir,mae_1m_reactdir,mfe_5m_reactdir,mae_5m_reactdir,mfe_15m_reactdir,mae_15m_reactdir,mfe_30m_reactdir,mae_30m_reactdir,mfe_60m_reactdir,mae_60m_reactdir,mfe_240m_reactdir,mae_240m_reactdir,reach_back_vwap_sec,reach_back_vwap_1m,reach_back_vwap_5m,reach_back_vwap_15m,reach_back_vwap_30m,reach_back_vwap_60m,reach_back_vwap_240m,reach_back_node_sec,reach_back_node_1m,reach_back_node_5m,reach_back_node_15m,reach_back_node_30m,reach_back_node_60m,reach_back_node_240m,reach_fwd_node_sec,reach_fwd_node_1m,reach_fwd_node_5m,reach_fwd_node_15m,reach_fwd_node_30m,reach_fwd_node_60m,reach_fwd_node_240m,reach_node_up_sec,reach_node_up_1m,reach_node_up_5m,reach_node_up_15m,reach_node_up_30m,reach_node_up_60m,reach_node_up_240m,reach_node_dn_sec,reach_node_dn_1m,reach_node_dn_5m,reach_node_dn_15m,reach_node_dn_30m,reach_node_dn_60m,reach_node_dn_240m,doi_post_1m,doi_post_1m_n,doi_post_5m,doi_post_5m_n,doi_post_15m,doi_post_15m_n,doi_post_30m,doi_post_30m_n,doi_post_60m,doi_post_60m_n,doi_post_240m,doi_post_240m_n,bf_bp_1m,bf_bp_1m_reactdir,bf_bp_5m,bf_bp_5m_reactdir,bf_bp_15m,bf_bp_15m_reactdir,bf_bp_30m,bf_bp_30m_reactdir,bf_bp_60m,bf_bp_60m_reactdir,bf_bp_240m,bf_bp_240m_reactdir,doi_pre_1h,doi_pre_1h_n,doi_pre_4h,doi_pre_4h_n,doi_in,doi_in_n,m_ts_ms,m_count_long_short_ratio,m_sum_toptrader_long_short_ratio,m_sum_taker_long_short_vol_ratio,bf_anchor_ts_ms,bf_anchor_close,bf_xcorr_best_lag_min,bf_xcorr_best_r,bf_xcorr_n,matched_liq_id
liq,2023-06-30,binance_cm_real_000268,,mixed,1688132300577,1688132342904,1688132342904,1688132300577,42327,13,4852.0,146758493.8,30330.2,30330.3,11.1111,135.2565,-5.5785,0.013432,147.4331,27,9207257.0,135.2565391716231,,179.4878,155.5372,,,14.0,49.0,266307.0,,,,,,,,,,1,1688132342904,30058.4,1688132342904,30058.4,0,0.0,30777.3675,30740.4357,,30740.4358,,66.1046,66.1046,66.1046,58.5527,58.5527,58.5527,-31.6717,-31.6717,31.6717,21.6246,21.6246,21.6246,19.2958,19.2958,19.2958,152.6362,152.6362,152.6362,66.1046,-1.0313,82.8387,-45.9772,82.8387,-229.5864,82.8387,-229.5864,82.8387,-229.5864,220.371,-229.5864,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,-84846.0,1,-84846.0,1,-167780.0,3,-154807.0,6,-207144.0,12,-171004.0,48,-15.0082,-15.0082,-54.7821,-54.7821,-297.5481,-297.5481,-246.9932,-246.9932,-235.396,-235.396,-136.3596,-136.3596,-28810.0,12,-4531.0,48,,0,1688132100000,,,0.93477894,1688132340000,4582150.0,0.0,0.8013,20,
liq,2023-06-30,binance_cm_real_000272,,mixed,1688132796298,1688132905990,1688132905990,1688132796298,109692,36,16368.0,486892619.4,30011.7,30011.8,37.5,242.8172,-19.9341,0.02114,191.8264,40,13096692.0,242.8172307594426,,288.1366,263.3131,,,14.0,47.0,260690.0,,,,,,,,,,1,1688132905990,29753.9,1688132905990,29753.9,0,0.0,30587.4036,30740.4357,,30740.4358,,31.0211,31.0211,31.0211,49.9766,49.9766,49.9766,102.2051,102.2051,102.2051,155.4754,155.4754,155.4754,93.6348,93.6348,93.6348,253.8491,253.8491,253.8491,32.2647,-25.3076,66.2098,-29.9457,144.1156,-29.9457,178.3968,-29.9457,178.3968,-29.9457,324.9658,-29.9457,12671.963,0,0,0,0,0,1,,0,0,0,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,-49140.0,1,-43973.0,3,-67910.0,6,-84683.0,12,-44924.0,48,8.0166,8.0166,-90.2461,-90.2461,-39.5088,-39.5088,8.9793,8.9793,-35.1733,-35.1733,87.7824,87.7824,-164246.0,12,-120085.0,48,,0,1688132700000,,,0.99544899,1688132880000,4476980.0,0.0,0.8497,20,
liq,2023-08-16,binance_cm_real_001570,,mixed,1692189609287,1692189636751,1692189636751,1692189609287,27464,5,148.0,4298362.1,29032.3,29032.3,0.0,32.0201,1.9841,0.011033,32.7657,6,2117802.0,32.02008846182428,,33.483,32.0201,,,5.0,53.0,191780.0,,,,,,,,,,1,1692189636751,29085.3,1692189636751,29085.3,0,0.0,29127.4264,29125.2617,,29125.2617,,17.294,17.294,17.294,24.4797,24.4797,24.4797,19.3912,19.3912,19.3912,13.7183,13.7183,13.7183,-6.7388,-6.7388,6.7388,-40.4672,-40.4672,40.4672,17.294,0.0,24.5141,0.0,30.8403,0.0,30.8403,0.0,30.8403,-7.9422,30.8403,-60.2366,55.139,1,1,1,1,1,1,54.758,1,1,1,1,1,1,,,,,,,,54.758,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0,-4937.0,1,-5543.0,3,-2820.0,6,13808.0,12,35952.0,48,10.0475,10.0475,14.9278,14.9278,8.294,8.294,5.7981,5.7981,-18.6535,-18.6535,-61.1256,-61.1256,23247.0,12,44571.0,48,,0,1692189600000,,,0.15018336,1692189600000,4391123.0,0.0,0.8599,20,
liq,2023-08-17,binance_cm_real_001658,,mixed,1692308481633,1692308748555,1692308748555,1692308481633,266922,122,30947.0,815997222.2,27500.0,27500.0,27.027,155.607,-5.5098,0.015682,166.1462,37,18661159.0,155.60704256116483,,174.9491,104.981,,,32.0,52.0,424569.0,,,,,,,,,,1,1692308748580,25268.9,1692308748524,25269.0,25,-0.0396,27956.902,27927.9192,,27927.9194,,83.5414,83.5414,83.5414,190.59,190.59,190.59,373.186,373.186,373.186,396.4161,396.4161,396.4161,412.7999,412.7999,412.7999,539.9523,539.9523,539.9523,84.0163,-54.2168,327.3589,-54.2168,443.47,-54.2168,492.9775,-54.2168,492.9775,-54.2168,685.0318,-54.2168,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,516493.0,1,438234.0,3,314789.0,6,-45974.0,12,-377819.0,48,73.0614,73.0614,103.6682,103.6682,129.1738,129.1738,-28.5613,-28.5613,28.4727,28.4727,147.2038,147.2038,-43888.0,12,-99423.0,48,-741583.0,1,1692308700000,,,0.53321921,1692308700000,3950103.0,0.0,0.8467,20,
liq,2023-08-17,binance_cm_real_001659,,mixed,1692308808572,1692308813429,1692308813429,1692308808572,4857,2,22455.0,570534755.0,25480.0,25480.0,54.1401,830.0442,37.8416,0.001552,839.8931,157,21968393.0,830.0441854735511,,979.7405,906.0823,,,32.0,51.0,419899.0,,,,,,,,,,1,1692308813429,25367.1,1692308813429,25356.2,0,4.2988,27620.0476,27594.9526,,27594.9526,,28.4226,28.4226,28.4226,127.6851,127.6851,127.6851,432.3711,432.3711,432.3711,390.7029,390.7029,390.7029,385.3811,385.3811,385.3811,495.5237,495.5237,495.5237,119.6037,-26.8064,287.3801,-26.8064,452.3576,-26.8064,452.3576,-26.8064,452.3576,-26.8064,643.6684,-26.8064,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,516493.0,1,438234.0,3,314789.0,6,-45974.0,12,-377819.0,48,-64.5193,-64.5193,44.1673,44.1673,51.5536,51.5536,-87.4122,-87.4122,-38.3693,-38.3693,70.9004,70.9004,-774966.0,12,-840112.0,48,,0,1692308700000,,,0.53321921,1692308760000,3978963.0,0.0,0.848,20,
liq,2023-08-17,binance_cm_real_001661,,mixed,1692308997726,1692309004478,1692309004478,1692308997726,6752,3,3647.0,94270047.2,25849.4,25858.5,50.9554,675.2778,114.3738,0.001722,657.2841,157,22739895.0,675.2777954562221,,822.8349,750.2293,,,32.0,51.0,419899.0,,,,,,,,,,1,1692309004510,25535.1,1692309004405,25535.1,32,0.0,27548.44,27594.9526,,27594.9526,,68.7289,68.7289,68.7289,265.3211,265.3211,265.3211,290.8545,290.8545,290.8545,304.4045,304.4045,304.4045,339.0235,339.0235,339.0235,409.3581,409.3581,409.3581,110.8278,-52.9076,326.4134,-52.9076,383.5896,-52.9076,383.5896,-52.9076,383.5896,-52.9076,573.6418,-52.9076,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,-30976.0,1,-115844.0,3,-248651.0,6,-580661.0,12,-889257.0,48,13.7407,13.7407,43.4697,43.4697,-43.7879,-43.7879,-130.765,-130.765,-45.3414,-45.3414,12.0319,12.0319,-774966.0,12,-840112.0,48,516493.0,1,1692309000000,,,1.14322658,1692309000000,3991053.0,0.0,0.8484,20,
liq,2023-08-17,binance_cm_real_001665,,mixed,1692309211522,1692309299114,1692309299114,1692309211522,87592,9,6449.0,169269030.4,25885.4,25885.4,77.0701,660.4312,100.3073,0.006578,618.2734,157,23379589.0,660.4312023714552,,257.7855,-188.253,,,114.0,51.0,935587.0,,,,,,,,,,1,1692309299114,26204.2,1692309299114,26204.2,0,0.0,27485.8254,27594.9526,,27594.9526,,10.838,10.838,10.838,2.9766,2.9766,2.9766,-19.5389,-19.5389,19.5389,81.1702,81.1702,81.1702,86.0167,86.0167,86.0167,135.0547,135.0547,135.0547,12.6697,-18.5848,70.7139,-62.5854,118.4543,-62.5854,118.4543,-104.6397,118.4543,-104.6397,303.6536,-104.6397,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,-30976.0,1,-30976.0,1,-115844.0,3,-248651.0,6,-580661.0,12,-889257.0,48,-19.3393,-19.3393,-28.9057,-28.9057,-194.2199,-194.2199,-101.7387,-101.7387,-122.3479,-122.3479,-57.8437,-57.8437,-263629.0,12,-315755.0,48,,0,1692309000000,,,1.14322658,1692309240000,4016169.0,0.0,0.5599,20,
liq,2023-08-17,binance_cm_real_001681,,mixed,1692312956234,1692313011138,1692313011138,1692312956234,54904,9,764.0,20400739.5,26517.9,26517.8,13.3758,-41.5645,18.3357,0.000545,236.5314,157,28907119.0,406.1605875980401,-41.564506371458826,-37.5874,-422.281,,,114.0,44.0,870324.0,,,,,,,,,,1,1692313011138,26673.6,1692313011138,26673.6,0,0.0,27145.1316,26407.6797,,27594.9526,26407.6797,37.6402,37.6402,37.6402,30.667,30.667,30.667,57.4351,57.4351,57.4351,-4.6488,-4.6488,4.6488,-5.736,-5.736,5.736,-65.8704,-65.8704,65.8704,87.5022,-2.9992,102.1984,-2.9992,122.3307,-2.9992,122.3307,-12.5592,122.3307,-84.503,122.3307,-84.503,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0,-19170.0,1,-45310.0,3,-93898.0,6,-285432.0,12,-283581.0,48,29.4423,29.4423,231.3168,231.3168,210.4354,210.4354,178.5385,178.5385,176.0739,176.0739,39.5442,39.5442,-570202.0,12,-884022.0,48,,0,1692312900000,,,0.83903025,1692312960000,3984406.0,2.0,0.6043,18,
liq,2023-08-29,binance_cm_real_002092,,mixed,1693325615245,1693325669520,1693325669520,1693325615245,54275,11,341.0,9429961.1,27569.9,27569.9,69.1176,-40.8087,39.1442,0.017667,-200.967,68,15920003.0,,-40.8087145556327,-185.202,-40.8087,,,59.0,53.0,547588.0,,,,,,,,,,1,1693325669520,27665.9,1693325669520,27665.9,0,0.0,27015.836,27457.3908,,,27457.3908,1.3374,1.3374,1.3374,2.1687,2.1687,2.1687,86.3156,86.3156,86.3156,63.5801,63.5801,63.5801,90.4362,90.4362,90.4362,65.9657,65.9657,65.9657,15.5065,-30.8322,15.5065,-30.8322,169.4143,-30.8322,169.4143,-30.8322,169.4143,-30.8322,169.4143,-30.8322,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-18244.0,1,-18244.0,1,-19657.0,3,21478.0,6,32746.0,12,-31902.0,48,5.8898,5.8898,52.1966,52.1966,107.1821,107.1821,81.085,81.085,102.0054,102.0054,83.2007,83.2007,20551.0,12,333980.0,48,,0,1693325400000,,,1.17040862,1693325640000,4263305.0,9.0,0.5351,11,
liq,2023-08-29,binance_cm_real_002097,,mixed,1693326438091,1693326485406,1693326485406,1693326438091,47315,12,1083.0,30355472.9,27932.0,27931.9,32.0513,-169.9159,8.5376,0.006468,-288.3652,78,18577406.0,,-169.91594513201073,-307.5989,-169.9159,,,66.0,53.0,554999.0,,,,,,,,,,1,1693326485406,27986.8,1693326485406,27986.8,0,0.0,27126.5383,27457.3909,,,27457.3908,-15.3644,-15.3644,15.3644,-47.1294,-47.1294,47.1294,-57.5986,-57.5986,57.5986,-30.5501,-30.5501,30.5501,-29.2638,-29.2638,29.2638,-45.057,-45.057,45.057,5.3597,-15.9361,5.3597,-49.8449,5.3597,-85.1473,5.3597,-85.1473,33.5158,-85.1473,33.5158,-85.1473,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,14158.0,1,41135.0,3,72217.0,6,49578.0,12,-31621.0,48,-53.4308,-53.4308,-57.6065,-57.6065,-80.5213,-80.5213,-80.5998,-80.5998,-17.878,-17.878,,,-61542.0,12,312372.0,48,,0,1693326300000,,,1.02260018,1693326480000,4332147.0,1.0,0.5685,19,
