series,variable,state,n,mean,ci_lo,ci_hi,cost_mean,net_mean,net_ci_lo,net_ci_hi
1343,月,03,381,11.437670709755754,-7.407596021141119,27.647978671313993,12.914650848414798,-1.4769801386590438,-19.267977639433433,14.942845671541194
1343,月,04,368,11.827257478078218,-0.04924870208160518,26.554159073465545,12.666051530792258,-0.8387940527140395,-12.674489725428757,13.953681800258098
1343,月,05,347,-1.6022763793303991,-7.060975780593047,4.241026694612179,12.772600200513354,-14.37487657984375,-21.282595961966518,-7.492889891189286
1343,月,06,385,5.937818684602273,-0.09661709104757944,11.654133203167557,12.829499964573474,-6.891681279971199,-12.847450044467148,-1.4453792090070314
1343,月,07,376,8.518466556321563,2.841292094488448,14.812570299222708,12.589058377394549,-4.070591821072985,-9.791572167381815,1.667619563680391
1343,月,08,385,0.9271819938600582,-4.277264863053204,6.113373379219922,12.732450457856674,-11.805268463996615,-17.78073566416656,-6.179760500384931
1343,月,09,329,4.490377922815878,-0.34962898791604613,10.503639871049343,12.710942337078379,-8.220564414262501,-13.447864948422126,-2.421808426160274
1343,月,10,356,5.782769825647998,-0.21801257090483872,12.089617547138674,12.718171746002097,-6.9354019203541,-12.583801516737553,-0.7088462398120149
1343,月,11,332,10.52461161875477,5.151697564536174,16.172071491055483,12.859685471561331,-2.3350738528065667,-8.507022780416989,3.671171628364861
1343,月,12,353,7.7874432631436274,2.3284032411751907,14.015235414922987,12.664862352659142,-4.877419089515515,-9.657187200632393,0.5368625349708669
1343,泊数,1_1泊,3331,5.514706832818675,2.880571653505542,8.430537021157564,12.78376743260173,-7.269060599783057,-9.950045908188558,-4.157492582070716
1343,泊数,2_2-3泊,816,7.117096453301458,-0.9833920425883946,13.549567430575218,12.817023524335138,-5.69992707103368,-13.435506022561428,0.6685691147246322
1343,泊数,3_4泊以上,146,20.610413262916726,9.070385203057128,31.306026609367912,12.78984388479717,7.8205693781195595,-3.081656030661386,18.821477085824657
1343,制度区分,2009-01-05..2019-07-15,2553,3.775256547769849,0.06886224191119215,7.196658598080728,14.715082189810426,-10.939825642040576,-14.593111167879766,-7.416518098257115
1343,制度区分,2019-07-16..2024-11-04,1295,10.104925758963871,5.39765793152897,16.54716867321318,9.89559969377182,0.20932606519205194,-4.692420749879808,6.317798822216612
1343,制度区分,2024-11-05..2026-09-02,445,10.027080175470102,6.291402930065704,13.456192815360176,10.171530982053257,-0.1444508065831547,-4.361062739790894,3.423116651673333
1321,実現ボラ三分位,1_低,1348,3.944158676331533,-0.5104282151737712,8.411187195843294,4.942558415169869,-0.9983997388383363,-5.294172576621486,3.2968293615815396
1321,実現ボラ三分位,2_中,1347,3.1310999370731882,-1.3138891750562642,8.057559606000156,4.671945127483801,-1.5408451904106133,-6.619294385875653,2.984953126189604
1321,実現ボラ三分位,3_高,1347,10.452725577110035,4.319041777395491,16.522140548212537,4.910025628523628,5.542699948586406,-0.9013937818935815,11.557159652393384
1321,直前リターン符号,1_上昇,2081,4.488886189266981,0.4921716075723557,8.262190103314497,4.890384010958989,-0.4014978216920088,-4.124267809113661,3.424683757042718
1321,直前リターン符号,2_非上昇,1961,7.278310404607404,2.707295840529724,11.544431210494347,4.789696188263811,2.4886142163435925,-2.0652188562446767,6.593420548595896
1321,直前リターン三分位,1_下位,1348,5.591274727761775,-0.5104247722248045,11.27319270366729,4.779160876120266,0.812113851641508,-5.292365120897487,6.573716685441178
1321,直前リターン三分位,2_中位,1348,2.6245594805166155,-1.673883747204764,7.124900758419318,4.859494081859497,-2.2349346013428804,-6.40225172912592,2.314106608520155
1321,直前リターン三分位,3_上位,1346,9.315894762660056,4.5053939498655495,13.906115542446603,4.886015207009116,4.429879555650941,-0.2348298133126335,9.14877581633241
1321,SQまでの日数,1_0-2日,581,7.649340145394108,-2.6701860590006787,18.157358275102517,4.823424863866949,2.8259152815271587,-7.224235074055339,13.139176815473721
1321,SQまでの日数,2_3-9日,897,3.2908914108248277,-5.162173679247809,11.829161275858215,4.865048051284446,-1.5741566404596157,-9.38178778482206,6.93239355034838
1321,SQまでの日数,3_10日以上,2564,6.325250640918821,3.254252227327421,9.351757611618945,4.837412404088201,1.4878382368306204,-1.8477979901789388,4.377987385997422
1321,曜日,1_月,746,6.747730925793672,-1.3341780672833727,14.455039303321357,4.844483502916471,1.9032474228772005,-6.076491678899275,9.898881796974468
1321,曜日,2_火,824,5.619782401834063,-0.3307371207890577,11.828218881101423,4.812160663408918,0.8076217384251451,-5.165952286815099,7.059907962757385
1321,曜日,3_水,827,5.455060056316321,-0.558480050935011,11.257348316268242,4.858575074033363,0.5964849822829588,-5.109166371232436,6.002510867163082
1321,曜日,4_木,830,5.207254595708107,-2.315373103942752,13.06404843379323,4.831636912494911,0.3756176832131954,-6.776858483696115,7.818834555252203
1321,曜日,5_金,815,6.277637929490839,-2.859700990491551,14.894463162571109,4.861322758981581,1.416315170509257,-8.051154732821495,10.311696660545891
1321,月,01,303,3.4939781728848844,-6.213748689865623,13.264520047505407,5.091809618974177,-1.5978314460892922,-11.821741232547009,8.31495215011063
1321,月,02,321,7.8379509429689245,-2.799310254187547,17.56754234796773,5.38526822534631,2.4526827176226127,-9.157724609278654,12.453597275630653
1321,月,03,360,2.1442625319494306,-9.620894923707887,13.457114838990078,5.456166769567254,-3.3119042376178247,-15.221583019727703,7.6170087495962
1321,月,04,350,4.958100468063314,-7.1318962195030045,17.36711511509278,5.049577040293605,-0.09147657223029097,-12.069920561306281,13.504021798220878
1321,月,05,332,8.79148617148117,-2.0436122421125806,19.927755378362644,4.798465741243512,3.9930204302376575,-7.047976691208839,15.276071547119434
1321,月,06,364,7.836484593923706,-0.6494855490517766,15.236220047365334,4.730346688597827,3.10613790532588,-5.0963803323532835,10.472999938199282
1321,月,07,356,-3.694082038056648,-11.018178920597954,3.6486154042166286,4.694393105155317,-8.388475143211965,-15.637966167549036,-1.0693130323621418
1321,月,08,365,-6.993506452717472,-18.016693423927293,2.4338535675087725,4.431506672293227,-11.425013125010702,-22.4572063470866,-1.4637437640375126
1321,月,09,311,9.14894717298816,0.07445590977609413,18.169675611656672,4.621222257446751,4.527724915541406,-4.562829740996401,14.080733976861058
1321,月,10,335,10.78024933642367,1.7751934523687138,19.266685959623615,4.444465603079396,6.335783733344274,-2.4862687298276973,14.424863879477995
1321,月,11,313,20.282917041908476,9.799951705172315,30.585058733223004,4.584268875046041,15.698648166862437,5.077491427010307,26.08089743161248
1321,月,12,332,8.50428215647612,0.9705505185685596,16.09377804863835,4.82472583556311,3.679556320913009,-3.8863926128607953,11.150692327430296
1321,泊数,1_1泊,3140,5.363931743027243,2.499797235055343,8.26231433870601,4.826609810750902,0.5373219322763414,-2.3720467748973895,3.511456315375987
1321,泊数,2_2-3泊,765,6.88182797940069,-1.4531441498572146,15.770503255798562,4.880906562870431,2.0009214165302605,-6.269136511268956,10.57994155255881
1321,泊数,3_4泊以上,137,10.998502087245507,-17.254795463418194,38.32387416137946,4.963759311221018,6.034742776024485,-18.967465848954554,33.07270867578877
1321,制度区分,2009-02-05..2019-07-15,2302,5.47775785615746,1.8534728551477424,9.159676558297955,5.14457037958349,0.33318747657396985,-3.3984931481331317,3.8709373985021487
1321,制度区分,2019-07-16..2024-11-04,1295,4.049853739350139,-1.8373936379264209,9.440063930056876,4.538556663224606,-0.4887029238744663,-6.041615157118452,4.993667745480584
1321,制度区分,2024-11-05..2026-09-02,445,12.943325137004049,2.463803223717143,22.78566086125818,4.1556212568852375,8.787703880118812,-2.802475015681586,19.320454707140204
