series,variable,state_a,state_b,n_a,n_b,mean_a,mean_b,diff,ci_lo,ci_hi,se,mde,null_p95,verdict
1591T,月,06,08,279,275,12.484623211068167,3.823461889948237,8.66116132111993,-3.0750736483824705,21.035631150898823,6.144928409607078,17.215540601710394,27.270123506600626,判定不能
1591T,月,06,09,279,235,12.484623211068167,5.061685543112468,7.422937667955699,-5.224034330823496,20.038783181667668,6.544127295902262,18.333930300836563,27.270123506600626,判定不能
1591T,月,06,10,279,250,12.484623211068167,9.527648869337405,2.9569743417307617,-12.108735043479152,16.69462839211013,7.390367660929372,20.704744798879183,27.270123506600626,判定不能
1591T,月,06,11,279,232,12.484623211068167,22.426546828928497,-9.941923617860331,-22.31950111331327,2.7138631496241663,6.394854848941325,17.915730819886548,27.270123506600626,判定不能
1591T,月,06,12,279,251,12.484623211068167,6.045963295844072,6.438659915224094,-4.142393950228638,17.29498391006705,5.471405672600717,15.32860925732236,27.270123506600626,判定不能
1591T,月,07,08,272,275,8.597947026538876,3.823461889948237,4.774485136590639,-6.151139137340609,16.67337719491627,5.8365652335214655,16.351634885628393,27.270123506600626,判定不能
1591T,月,07,09,272,235,8.597947026538876,5.061685543112468,3.536261483426408,-8.681798619654195,15.675047771123124,6.210808536474187,17.40010939134078,27.270123506600626,判定不能
1591T,月,07,10,272,250,8.597947026538876,9.527648869337405,-0.9297018427985293,-15.291729260492993,13.085984577775331,7.164546707040407,20.072088152413706,27.270123506600626,判定不能
1591T,月,07,11,272,232,8.597947026538876,22.426546828928497,-13.828599802389622,-25.143262413213055,-2.2670427013565426,5.879514319117459,16.471960408986515,27.270123506600626,判定不能
1591T,月,07,12,272,251,8.597947026538876,6.045963295844072,2.551983730694803,-6.802236617525657,12.318119050771562,4.87071398054058,13.645720291910854,27.270123506600626,判定不能
1591T,月,08,09,275,235,3.823461889948237,5.061685543112468,-1.2382236531642308,-15.576554775570536,12.212408664279362,7.122061810000938,19.953063092854187,27.270123506600626,判定不能
1591T,月,08,10,275,250,3.823461889948237,9.527648869337405,-5.704186979389168,-22.06299932073346,8.872580226912643,7.6719801058501655,21.493706061943083,27.270123506600626,判定不能
1591T,月,08,11,275,232,3.823461889948237,22.426546828928497,-18.60308493898026,-31.650750354964163,-5.159060554198067,6.8641975418733585,19.23063437086285,27.270123506600626,判定不能
1591T,月,08,12,275,251,3.823461889948237,6.045963295844072,-2.2225014058958354,-13.862368580418329,9.531164731689412,5.906654457622579,16.547995819853213,27.270123506600626,判定不能
1591T,月,09,10,235,250,5.061685543112468,9.527648869337405,-4.465963326224937,-21.55849940224961,11.215590120116483,8.167178491110594,22.88104653836329,27.270123506600626,判定不能
1591T,月,09,11,235,232,5.061685543112468,22.426546828928497,-17.36486128581603,-31.146826600797272,-2.557984232397157,7.299175974512855,20.449263518155462,27.270123506600626,判定不能
1591T,月,09,12,235,251,5.061685543112468,6.045963295844072,-0.9842777527316047,-13.22032808060963,11.056871917777942,6.244437659711794,17.49432424591774,27.270123506600626,判定不能
1591T,月,10,11,250,232,9.527648869337405,22.426546828928497,-12.898897959591093,-27.87980941814827,3.7358870039275707,8.056436031717071,22.570792101054984,27.270123506600626,判定不能
1591T,月,10,12,250,251,9.527648869337405,6.045963295844072,3.4816855734933325,-10.524519935952583,17.792626103903263,7.2788652129181735,20.392361188693293,27.270123506600626,判定不能
1591T,月,11,12,232,251,22.426546828928497,6.045963295844072,16.380583533084426,3.846359431958086,28.283465893749657,6.184655046225811,17.32683815964613,27.270123506600626,判定不能
1591T,泊数,1_1泊,2_2-3泊,2381,583,7.9044087288321405,11.140001800535622,-3.235593071703481,-12.83158524229845,6.239313071704547,4.841647474367416,13.564287997859772,27.270123506600626,判定不能
1591T,泊数,1_1泊,3_4泊以上,2381,97,7.9044087288321405,5.443594280036113,2.460814448796028,-17.613411318797993,22.024439743855403,10.319379411199307,28.910620823541148,27.270123506600626,判定不能
1591T,泊数,2_2-3泊,3_4泊以上,583,97,11.140001800535622,5.443594280036113,5.696407520499509,-16.445926404117856,26.348459823274887,11.130814105583083,31.18392426918594,27.270123506600626,判定不能
1591T,制度区分,2014-01-23..2024-11-04,2024-11-05..2026-09-03,2616,445,6.607359994723427,19.231894678715985,-12.624534683992557,-23.06357501959976,-0.810842902730655,5.708825862705799,15.993762152517958,27.270123506600626,判定不能
2516T,実現ボラ三分位,1_低,2_中,682,682,4.623946938419103,1.8766988860069658,2.7472480524121377,-6.619858774721714,12.72140755296597,4.897264117656208,13.720102763605801,44.6147887965698,判定不能
2516T,実現ボラ三分位,1_低,3_高,682,682,4.623946938419103,14.726136407360885,-10.10218946894178,-22.7129721071371,2.8466497481455324,6.57932386246651,18.432536481468432,44.6147887965698,判定不能
2516T,実現ボラ三分位,2_中,3_高,682,682,1.8766988860069658,14.726136407360885,-12.84943752135392,-26.097101658199215,0.7775005077620687,7.088996257547914,19.86042712985695,44.6147887965698,判定不能
2516T,直前リターン符号,1_上昇,2_非上昇,1026,1056,7.494936530190406,5.938182209293107,1.5567543208972996,-8.177718643693954,11.46727716527304,5.018678009721956,14.060254128949898,44.6147887965698,判定不能
2516T,直前リターン三分位,1_下位,2_中位,694,695,6.145846029680962,2.484883556892019,3.660962472788943,-9.036002527455434,15.75137995200133,6.444879660503535,18.055879592522487,44.6147887965698,判定不能
2516T,直前リターン三分位,1_下位,3_上位,694,693,6.145846029680962,11.498288710462246,-5.352442680781284,-17.41173908049413,6.201403280806839,6.166151015276446,17.27499754005387,44.6147887965698,判定不能
2516T,直前リターン三分位,2_中位,3_上位,695,693,2.484883556892019,11.498288710462246,-9.013405153570227,-20.120328001710625,1.644906446650406,5.546596404525401,15.539262500458268,44.6147887965698,判定不能
2516T,SQまでの日数,1_0-2日,2_3-9日,299,461,5.285294793562949,5.85707245134463,-0.5717776577816807,-18.906725400516205,17.76856328835702,9.390455988496427,26.30816269328544,44.6147887965698,判定不能
2516T,SQまでの日数,1_0-2日,3_10日以上,299,1324,5.285294793562949,7.313123626889351,-2.027828833326402,-18.131431972171832,13.142244557037461,8.136475079147885,22.79502831324798,44.6147887965698,判定不能
2516T,SQまでの日数,2_3-9日,3_10日以上,461,1324,5.85707245134463,7.313123626889351,-1.4560511755447214,-13.563573321325691,11.486081633557973,6.289575398174584,17.62078146679612,44.6147887965698,判定不能
2516T,曜日,1_月,2_火,385,426,21.373310845712012,4.991198013523862,16.38211283218815,0.39189590345414077,32.826093189114154,8.26664033875621,23.15969738054189,44.6147887965698,判定不能
2516T,曜日,1_月,3_水,385,429,21.373310845712012,9.095292758703817,12.278018087008196,-5.4457027280361165,29.95249433741761,8.79977131361843,24.653309239293698,44.6147887965698,判定不能
2516T,曜日,1_月,4_木,385,426,21.373310845712012,-5.854428087818194,27.227738933530205,11.078450810276522,43.52696601450346,8.453713264309474,23.683798123572174,44.6147887965698,差なし
2516T,曜日,1_月,5_金,385,418,21.373310845712012,5.263444899313438,16.109865946398575,-2.9687495347412605,35.535313873752386,10.05097280797395,28.158656851370353,44.6147887965698,判定不能
2516T,曜日,2_火,3_水,426,429,4.991198013523862,9.095292758703817,-4.104094745179955,-17.81921548866889,9.709778717711984,7.138448016270618,19.998970446128254,44.6147887965698,判定不能
2516T,曜日,2_火,4_木,426,426,4.991198013523862,-5.854428087818194,10.845626101342056,-2.9422893633965432,23.915498729124998,6.905901305656765,19.34747101903843,44.6147887965698,判定不能
2516T,曜日,2_火,5_金,426,418,4.991198013523862,5.263444899313438,-0.2722468857895759,-17.3225453187862,16.453323221281458,8.589661632015346,24.064669061029743,44.6147887965698,判定不能
2516T,曜日,3_水,4_木,429,426,9.095292758703817,-5.854428087818194,14.94972084652201,-0.18833026896205537,30.262289700029875,7.722364074658588,21.634861044211167,44.6147887965698,判定不能
2516T,曜日,3_水,5_金,429,418,9.095292758703817,5.263444899313438,3.831847859390379,-14.013716169276483,22.134495497417262,9.133525111709304,25.588348946676696,44.6147887965698,判定不能
2516T,曜日,4_木,5_金,426,418,-5.854428087818194,5.263444899313438,-11.117872987131632,-28.758131531640547,7.286108501678428,9.09844556637879,25.49007061100352,44.6147887965698,判定不能
2516T,月,01,02,154,165,-1.773388390839063,2.413824735430845,-4.187213126269908,-35.526085567023394,26.977996972965755,15.704848942846981,43.998472658625936,44.6147887965698,判定不能
2516T,月,01,03,154,188,-1.773388390839063,7.9418262593090345,-9.715214650148098,-42.819651206577795,22.642719679173286,16.744089517303383,46.90999369059236,44.6147887965698,判定不能
2516T,月,01,04,154,184,-1.773388390839063,9.574338958819547,-11.34772734965861,-45.64679774047053,24.34587604383327,17.55366445233358,49.17808686192202,44.6147887965698,判定不能
2516T,月,01,05,154,173,-1.773388390839063,16.930676001493847,-18.70406439233291,-48.22811566894957,9.221335507253873,14.864962840081219,41.645460167809816,44.6147887965698,判定不能
2516T,月,01,06,154,192,-1.773388390839063,8.028542486749538,-9.801930877588601,-36.688686368204486,17.392651154382033,14.093838791586148,39.48509043183903,44.6147887965698,判定不能
2516T,月,01,07,154,189,-1.773388390839063,9.865480359938646,-11.638868750777709,-37.44316638399946,13.20356068558811,13.07368693992267,36.62704808349121,44.6147887965698,判定不能
2516T,月,01,08,154,190,-1.773388390839063,0.44087751918695306,-2.214265910026016,-30.879889480533844,26.783227895705075,14.82682777672777,41.538621538008414,44.6147887965698,判定不能
2516T,月,01,09,154,157,-1.773388390839063,0.06113624698135825,-1.8345246378204214,-29.303810702418136,24.539535150832748,13.701996152143384,38.38730988515898,44.6147887965698,判定不能
2516T,月,01,10,154,167,-1.773388390839063,1.2993189630399764,-3.0727073538790393,-31.465709959410077,26.15619962137797,14.844525640937837,41.58820361278013,44.6147887965698,判定不能
2516T,月,01,11,154,157,-1.773388390839063,20.791031618757344,-22.564420009596407,-49.26157061876457,4.048650952302539,13.514758942453174,37.86274888611897,44.6147887965698,判定不能
2516T,月,01,12,154,168,-1.773388390839063,4.008702421904788,-5.782090812743851,-33.34355254232328,20.760574548881475,14.099516822241052,39.50099791859257,44.6147887965698,判定不能
2516T,月,02,03,165,188,2.413824735430845,7.9418262593090345,-5.528001523878189,-35.924083752283245,23.689313139728192,15.18351280151482,42.53790503114779,44.6147887965698,判定不能
2516T,月,02,04,165,184,2.413824735430845,9.574338958819547,-7.160514223388702,-39.211999838780905,25.645777066030362,16.142232125255404,45.2238389173256,44.6147887965698,判定不能
2516T,月,02,05,165,173,2.413824735430845,16.930676001493847,-14.516851266063002,-40.9667911624934,10.231395223052937,13.086322596670563,36.66244795266341,44.6147887965698,判定不能
2516T,月,02,06,165,192,2.413824735430845,8.028542486749538,-5.614717751318693,-30.761801620321055,18.16843842420223,12.223336505226154,34.24471887501537,44.6147887965698,判定不能
2516T,月,02,07,165,189,2.413824735430845,9.865480359938646,-7.451655624507801,-29.867777733689106,14.460211423720411,11.412460137293815,31.972979628504074,44.6147887965698,判定不能
2516T,月,02,08,165,190,2.413824735430845,0.44087751918695306,1.9729472162438921,-24.852235950467627,27.746252450290232,13.702896083443596,38.38983111938741,44.6147887965698,判定不能
2516T,月,02,09,165,157,2.413824735430845,0.06113624698135825,2.3526884884494867,-20.700087160880063,24.753173003719677,11.605364684124527,32.51341815550573,44.6147887965698,判定不能
2516T,月,02,10,165,167,2.413824735430845,1.2993189630399764,1.1145057723908687,-23.59516243933801,26.236766713080552,12.60966218665587,35.327043193674434,44.6147887965698,判定不能
2516T,月,02,11,165,157,2.413824735430845,20.791031618757344,-18.3772068833265,-41.00090122405673,4.570753905282528,11.495892104698909,32.2067213951449,44.6147887965698,判定不能
2516T,月,02,12,165,168,2.413824735430845,4.008702421904788,-1.594877686473943,-26.954572216403495,20.38357443271621,12.034114242978557,33.71459658207245,44.6147887965698,判定不能
2516T,月,03,04,188,184,7.9418262593090345,9.574338958819547,-1.6325126995105128,-35.77799482155265,31.372720846268297,17.18864727099812,48.15546012215756,44.6147887965698,判定不能
2516T,月,03,05,188,173,7.9418262593090345,16.930676001493847,-8.988849742184811,-37.42012458042741,20.126452557288786,14.13527555657653,39.60117906014269,44.6147887965698,判定不能
2516T,月,03,06,188,192,7.9418262593090345,8.028542486749538,-0.08671622744050378,-27.18095985135182,27.68464411409294,13.74011901143146,38.49411432423122,44.6147887965698,判定不能
2516T,月,03,07,188,189,7.9418262593090345,9.865480359938646,-1.9236541006296113,-26.48031090896369,24.162986437599837,12.809344532781628,35.886470302995725,44.6147887965698,判定不能
2516T,月,03,08,188,190,7.9418262593090345,0.44087751918695306,7.500948740122081,-23.044757020567516,36.77536863678913,14.908420964144302,41.767211805813034,44.6147887965698,判定不能
2516T,月,03,09,188,157,7.9418262593090345,0.06113624698135825,7.880690012327676,-17.67546950543101,33.23597613687721,13.044714874678329,36.54588037375035,44.6147887965698,判定不能
2516T,月,03,10,188,167,7.9418262593090345,1.2993189630399764,6.642507296269058,-19.261508612204185,34.27070179282265,13.76088695048194,38.55229747529583,44.6147887965698,判定不能
2516T,月,03,11,188,157,7.9418262593090345,20.791031618757344,-12.849205359448309,-37.458920997279655,14.409639230288647,13.288960286589523,37.23015470947162,44.6147887965698,判定不能
2516T,月,03,12,188,168,7.9418262593090345,4.008702421904788,3.9331238374042465,-21.32187919492864,31.45066672930069,13.390846454495593,37.515597491457065,44.6147887965698,判定不能
2516T,月,04,05,184,173,9.574338958819547,16.930676001493847,-7.3563370426742996,-37.74256053450593,21.693180867113647,14.911924256302457,41.777026577339754,44.6147887965698,判定不能
2516T,月,04,06,184,192,9.574338958819547,8.028542486749538,1.545796472070009,-27.131636557841954,29.857582048329327,14.61322279425275,40.940188976487086,44.6147887965698,判定不能
2516T,月,04,07,184,189,9.574338958819547,9.865480359938646,-0.2911414011190985,-27.069790149647382,27.215904570329396,13.7332434957379,38.47485198109389,44.6147887965698,判定不能
2516T,月,04,08,184,190,9.574338958819547,0.44087751918695306,9.133461439632594,-22.40037657718935,37.93997112031066,15.456538829768952,43.302810716197634,44.6147887965698,判定不能
2516T,月,04,09,184,157,9.574338958819547,0.06113624698135825,9.51320271183819,-17.80510694293831,36.39187846189239,13.866537948845396,38.84828775064122,44.6147887965698,判定不能
2516T,月,04,10,184,167,9.574338958819547,1.2993189630399764,8.275019995779571,-22.503154673030895,37.82415488683548,15.09294458711685,42.284170460415446,44.6147887965698,判定不能
2516T,月,04,11,184,157,9.574338958819547,20.791031618757344,-11.216692659937797,-39.616446913429115,15.090182061111138,13.819176348179544,38.71560019028654,44.6147887965698,判定不能
2516T,月,04,12,184,168,9.574338958819547,4.008702421904788,5.565636536914759,-21.864890120305063,33.65632593070304,14.378999152062223,40.283991482679454,44.6147887965698,判定不能
2516T,月,05,06,173,192,16.930676001493847,8.028542486749538,8.902133514744309,-12.305400099402418,30.291270776616436,10.901338654253031,30.541029236708106,44.6147887965698,判定不能
2516T,月,05,07,173,189,16.930676001493847,9.865480359938646,7.065195641555201,-11.558188933865031,26.777917901551398,10.015788845293768,28.06008598159378,44.6147887965698,判定不能
2516T,月,05,08,173,190,16.930676001493847,0.44087751918695306,16.489798482306895,-7.76707047368087,40.61926913150904,12.324116053977875,34.52706136913537,44.6147887965698,判定不能
2516T,月,05,09,173,157,16.930676001493847,0.06113624698135825,16.869539754512488,-3.523788769049837,37.125855282382986,10.365238364085478,29.039098588087516,44.6147887965698,判定不能
2516T,月,05,10,173,167,16.930676001493847,1.2993189630399764,15.63135703845387,-5.734912551307348,38.640614165711554,11.479749611803426,32.16149682565756,44.6147887965698,判定不能
2516T,月,05,11,173,157,16.930676001493847,20.791031618757344,-3.8603556172634974,-23.240317894497796,17.18984089476402,10.324269429567087,28.924320626719002,44.6147887965698,判定不能
2516T,月,05,12,173,168,16.930676001493847,4.008702421904788,12.921973579589059,-7.214873554925362,34.230814621120125,10.566121813252945,29.601890689936475,44.6147887965698,判定不能
2516T,月,06,07,192,189,8.028542486749538,9.865480359938646,-1.8369378731891075,-19.46282734897744,15.579470367232547,9.105102391965739,25.508720275170713,44.6147887965698,判定不能
2516T,月,06,08,192,190,8.028542486749538,0.44087751918695306,7.587664967562585,-15.78380685013882,29.011166511209595,11.65177752224777,32.64344767674508,44.6147887965698,判定不能
2516T,月,06,09,192,157,8.028542486749538,0.06113624698135825,7.96740623976818,-11.331079933571447,26.12586967185543,9.549475793095125,26.753670227313812,44.6147887965698,判定不能
2516T,月,06,10,192,167,8.028542486749538,1.2993189630399764,6.729223523709562,-14.637860222602034,28.150763558656983,10.938502367075966,30.645146545221134,44.6147887965698,判定不能
2516T,月,06,11,192,157,8.028542486749538,20.791031618757344,-12.762489132007806,-30.52807810002946,4.875772932305188,9.21437008168331,25.814843019554033,44.6147887965698,判定不能
2516T,月,06,12,192,168,8.028542486749538,4.008702421904788,4.01984006484475,-15.191794151878819,22.71191311067945,9.737885524360028,27.28151614546596,44.6147887965698,判定不能
2516T,月,07,08,189,190,9.865480359938646,0.44087751918695306,9.424602840751692,-12.664223782507175,29.639851559364804,10.676298702393018,29.910560633982634,44.6147887965698,判定不能
2516T,月,07,09,189,157,9.865480359938646,0.06113624698135825,9.804344112957288,-6.462777465155069,25.944219292345668,8.318767448448838,23.3057359205451,44.6147887965698,判定不能
2516T,月,07,10,189,167,9.865480359938646,1.2993189630399764,8.56616139689867,-10.435409459764948,27.663896590436686,9.93197593118299,27.82527696029323,44.6147887965698,判定不能
2516T,月,07,11,189,157,9.865480359938646,20.791031618757344,-10.925551258818698,-27.01601678672497,5.404286833271819,8.234394100656345,23.069356796525856,44.6147887965698,判定不能
2516T,月,07,12,189,168,9.865480359938646,4.008702421904788,5.856777938033858,-12.016775656062753,22.740341671416665,8.741090861529875,24.488910952101634,44.6147887965698,判定不能
2516T,月,08,09,190,157,0.44087751918695306,0.06113624698135825,0.37974127220559484,-19.96831867756568,22.668468320006227,11.228371110232333,31.45723853138217,44.6147887965698,判定不能
2516T,月,08,10,190,167,0.44087751918695306,1.2993189630399764,-0.8584414438530233,-23.14499585828841,23.941009699436357,12.219948587870181,34.23522733582904,44.6147887965698,判定不能
2516T,月,08,11,190,157,0.44087751918695306,20.791031618757344,-20.350154099570393,-41.53823409737544,1.1351368654945448,10.905156480299661,30.55172520172753,44.6147887965698,判定不能
2516T,月,08,12,190,168,0.44087751918695306,4.008702421904788,-3.567824902717835,-25.479925551370968,18.800829077503998,11.194669308577714,31.3628200620264,44.6147887965698,判定不能
2516T,月,09,10,157,167,0.06113624698135825,1.2993189630399764,-1.238182716058618,-20.41566957310946,19.306248672337922,10.1273249534159,28.372563893448916,44.6147887965698,判定不能
2516T,月,09,11,157,157,0.06113624698135825,20.791031618757344,-20.729895371775985,-37.691102307880904,-3.341214452335812,8.71040162001105,24.40293242669245,44.6147887965698,判定不能
2516T,月,09,12,157,168,0.06113624698135825,4.008702421904788,-3.9475661749234296,-21.535635529242494,13.03625517724038,8.955198435325016,25.08875156603641,44.6147887965698,判定不能
2516T,月,10,11,167,157,1.2993189630399764,20.791031618757344,-19.491712655717368,-38.82370954376601,0.44293736719884125,10.034452177988543,28.112372898601276,44.6147887965698,判定不能
2516T,月,10,12,167,168,1.2993189630399764,4.008702421904788,-2.709383458864812,-22.942220638586857,17.2477319117582,10.40933870824335,29.162649460415384,44.6147887965698,判定不能
2516T,月,11,12,157,168,20.791031618757344,4.008702421904788,16.782329196852558,-1.4508612088981223,34.03589576067253,8.984504079598462,25.170853825854447,44.6147887965698,判定不能
2516T,泊数,1_1泊,2_2-3泊,1621,393,6.780955021620146,9.914688346110147,-3.1337333244900005,-20.084263991491706,14.14770981066323,8.66265458896638,24.269165050285665,44.6147887965698,判定不能
2516T,泊数,1_1泊,3_4泊以上,1621,70,6.780955021620146,-13.220162638869242,20.00111766048939,-20.264240925282383,55.062469970729644,19.264355185678674,53.97073273405763,44.6147887965698,判定不能
2516T,泊数,2_2-3泊,3_4泊以上,393,70,9.914688346110147,-13.220162638869242,23.134850984979387,-20.21854547910873,62.12610391163766,20.970854549023045,58.751636125953524,44.6147887965698,判定不能
2516T,制度区分,2018-01-30..2024-11-04,2024-11-05..2026-09-03,1639,445,6.713858121803469,6.649383738675983,0.06447438312748588,-8.989745044938989,9.000852265390643,4.717002775026383,13.215085250609095,44.6147887965698,判定不能
1321T,実現ボラ三分位,1_低,2_中,1196,1195,3.9210313355518718,3.9531719216818617,-0.032140586129989934,-6.067518431904174,6.8011396627576355,3.2638344528102348,9.143910358950572,25.885693120381998,判定不能
1321T,実現ボラ三分位,1_低,3_高,1196,1196,3.9210313355518718,11.597756281121208,-7.676724945569337,-15.621100145542327,0.7893152878761266,4.156182602844184,11.643899745930739,25.885693120381998,判定不能
1321T,実現ボラ三分位,2_中,3_高,1195,1196,3.9531719216818617,11.597756281121208,-7.644584359439347,-16.387519993168684,0.7377934193165135,4.199084144059613,11.764092069655044,25.885693120381998,判定不能
1321T,直前リターン符号,1_上昇,2_非上昇,1890,1752,5.051784402379269,7.933454470421589,-2.88167006804232,-8.835346236954068,2.9035445272706863,3.068326612719274,8.596178484031324,25.885693120381998,判定不能
1321T,直前リターン三分位,1_下位,2_中位,1214,1214,7.178730926847438,2.0154618722044195,5.163269054643019,-3.115978901219372,13.039678389405202,4.153706551939485,11.636962878315632,25.885693120381998,判定不能
1321T,直前リターン三分位,1_下位,3_上位,1214,1214,7.178730926847438,10.119880308588534,-2.9411493817410967,-11.518733119302082,5.18219576006988,4.217207702061901,11.814866761862694,25.885693120381998,判定不能
1321T,直前リターン三分位,2_中位,3_上位,1214,1214,2.0154618722044195,10.119880308588534,-8.104418436384115,-14.664470446290618,-1.2951005135666755,3.414999432674263,9.5674119321076,25.885693120381998,判定不能
1321T,SQまでの日数,1_0-2日,2_3-9日,523,803,8.355393886566969,4.328365726450036,4.027028160116933,-9.813475010163714,16.96979365798149,6.898390838278668,19.326429804647177,25.885693120381998,判定不能
1321T,SQまでの日数,1_0-2日,3_10日以上,523,2319,8.355393886566969,6.666095113370281,1.689298773196688,-10.094354847248725,12.280103718547075,5.718958566331784,16.02214978522097,25.885693120381998,判定不能
1321T,SQまでの日数,2_3-9日,3_10日以上,803,2319,4.328365726450036,6.666095113370281,-2.3377293869202447,-11.714747518080815,6.566379744288543,4.660973610297311,13.05811477089362,25.885693120381998,判定不能
1321T,曜日,1_月,2_火,674,745,10.530543912980747,4.473055768407144,6.057488144573603,-4.304179040734438,15.99603755593811,5.130278724398252,14.372913041572204,25.885693120381998,判定不能
1321T,曜日,1_月,3_水,674,748,10.530543912980747,5.388134887424484,5.142409025556263,-4.6639204472251965,15.069034583897821,4.936678445867367,13.830525362923233,25.885693120381998,判定不能
1321T,曜日,1_月,4_木,674,745,10.530543912980747,3.9472501818283807,6.5832937311523665,-4.570508121006621,17.801611140221947,5.700120559620975,15.969373504072083,25.885693120381998,判定不能
1321T,曜日,1_月,5_金,674,733,10.530543912980747,8.053456784244995,2.477087128735752,-9.753930566851528,14.660140564502973,6.236336082321824,17.471626986454652,25.885693120381998,判定不能
1321T,曜日,2_火,3_水,745,748,4.473055768407144,5.388134887424484,-0.9150791190173404,-9.273023572836308,7.991816686680447,4.5037587586549614,12.617663966388022,25.885693120381998,判定不能
1321T,曜日,2_火,4_木,745,745,4.473055768407144,3.9472501818283807,0.525805586578763,-9.912210107156994,11.036592458733004,5.327209675383103,14.924631882936204,25.885693120381998,判定不能
1321T,曜日,2_火,5_金,745,733,4.473055768407144,8.053456784244995,-3.580401015837851,-15.414923786470116,7.792721363607745,5.965787986883014,16.7136634413529,25.885693120381998,判定不能
1321T,曜日,3_水,4_木,748,745,5.388134887424484,3.9472501818283807,1.4408847055961034,-8.690775388568767,11.162853460482598,5.109234556273142,14.313956011215163,25.885693120381998,判定不能
1321T,曜日,3_水,5_金,748,733,5.388134887424484,8.053456784244995,-2.665321896820511,-14.043527087667377,8.833633039934197,5.776585258330047,16.18359587372012,25.885693120381998,判定不能
1321T,曜日,4_木,5_金,745,733,3.9472501818283807,8.053456784244995,-4.106206602416615,-16.671640133187594,8.126608026705588,6.43081775465068,18.016483964939784,25.885693120381998,判定不能
1321T,月,01,02,284,283,3.417169667959858,6.696910738327928,-3.2797410703680696,-19.001235105514304,11.937302913629189,8.02468691969959,22.481844258123136,25.885693120381998,判定不能
1321T,月,01,03,284,315,3.417169667959858,2.620490135626451,0.7966795323334068,-15.307720174798574,16.7735540051717,8.408488695736516,23.55709764074061,25.885693120381998,判定不能
1321T,月,01,04,284,307,3.417169667959858,5.537668284697381,-2.1204986167375233,-19.733375854066573,15.057160483711028,8.874656510434264,24.863106499784887,25.885693120381998,判定不能
1321T,月,01,05,284,292,3.417169667959858,12.78287651428426,-9.365706846324402,-23.827056687242145,6.2020045401571355,7.763509594002882,21.75013372301776,25.885693120381998,判定不能
1321T,月,01,06,284,320,3.417169667959858,10.049849355585224,-6.632679687625366,-20.01803800982707,6.429280780424132,6.854225528710276,19.202696926185478,25.885693120381998,判定不能
1321T,月,01,07,284,315,3.417169667959858,-4.936894596541045,8.354064264500902,-4.436424382725895,21.52519824771895,6.7828658005593025,19.002776566594395,25.885693120381998,判定不能
1321T,月,01,08,284,320,3.417169667959858,-3.343891441916037,6.761061109875895,-7.45269595221349,21.262205289824188,7.26466013211407,20.352564444283498,25.885693120381998,判定不能
1321T,月,01,09,284,291,3.417169667959858,7.37545489910581,-3.9582852311459518,-18.76313776925115,10.39107342616562,7.331387951398764,20.539508116460908,25.885693120381998,判定不能
1321T,月,01,10,284,314,3.417169667959858,10.066366414129494,-6.649196746169636,-20.436820472563912,7.633871657110289,7.089142038815353,19.86083554850096,25.885693120381998,判定不能
1321T,月,01,11,284,293,3.417169667959858,19.678128203918018,-16.26095853595816,-31.006266995229872,-0.26305494861990075,7.831401519307582,21.940338737413704,25.885693120381998,判定不能
1321T,月,01,12,284,311,3.417169667959858,8.092701280027676,-4.675531612067818,-18.92513022976322,8.117883095969008,6.975140770664678,19.541451280748372,25.885693120381998,判定不能
1321T,月,02,03,283,315,6.696910738327928,2.620490135626451,4.076420602701477,-12.780600341464165,20.665827321820455,8.76466437276951,24.554954152741093,25.885693120381998,判定不能
1321T,月,02,04,283,307,6.696910738327928,5.537668284697381,1.1592424536305463,-16.600891667234578,17.653752268649377,8.912578354260251,24.96934777690983,25.885693120381998,判定不能
1321T,月,02,05,283,292,6.696910738327928,12.78287651428426,-6.085965775956332,-21.531936720725206,10.099460404429902,8.055294499090005,22.567594000120447,25.885693120381998,判定不能
1321T,月,02,06,283,320,6.696910738327928,10.049849355585224,-3.352938617257296,-17.414377043369416,10.462428149723864,7.0302482403801,19.695839553337546,25.885693120381998,判定不能
1321T,月,02,07,283,315,6.696910738327928,-4.936894596541045,11.633805334868972,-1.9415206191289727,24.726297669087675,6.822498859555184,19.113811958845158,25.885693120381998,判定不能
1321T,月,02,08,283,320,6.696910738327928,-3.343891441916037,10.040802180243965,-4.728425607696738,24.55750322910838,7.439251566421106,20.841697225932265,25.885693120381998,判定不能
1321T,月,02,09,283,291,6.696910738327928,7.37545489910581,-0.6785441607778822,-15.334850613774924,14.179116006124035,7.467417954864881,20.92060776345769,25.885693120381998,判定不能
1321T,月,02,10,283,314,6.696910738327928,10.066366414129494,-3.369455675801566,-17.96353587035797,11.402704231662291,7.519194630948015,21.06566453384044,25.885693120381998,判定不能
1321T,月,02,11,283,293,6.696910738327928,19.678128203918018,-12.98121746559009,-28.491983018663337,2.6484367498434325,7.9729878836676304,22.337005002960126,25.885693120381998,判定不能
1321T,月,02,12,283,311,6.696910738327928,8.092701280027676,-1.395790541699748,-15.573287914312601,12.143818487377425,7.1206151738847066,19.94901021849426,25.885693120381998,判定不能
1321T,月,03,04,315,307,2.620490135626451,5.537668284697381,-2.91717814907093,-21.846282942032644,15.718673218192384,9.480684218925564,26.560944769956144,25.885693120381998,判定不能
