ts,oi,volume
2026-09-20 00:20:00+00:00,3177434798.0806,4655710.6772
2026-09-20 00:25:00+00:00,3182670731.3969,5193773.5399
2026-09-20 00:30:00+00:00,3179225835.6397,13260547.9798
2026-09-20 00:35:00+00:00,3177389982.8485,7547727.1626
2026-09-20 00:40:00+00:00,3179450845.1719,5556235.2361
2026-09-20 00:45:00+00:00,3178423615.9417,3977675.0862
2026-09-20 00:50:00+00:00,3178933387.6652,2574536.9619
2026-09-20 00:55:00+00:00,3178393201.6491,1336415.6431
2026-09-20 01:00:00+00:00,3178958232.1867,4444470.3558
2026-09-20 01:05:00+00:00,3178195385.9794,2355055.8703
2026-09-20 01:10:00+00:00,3173968870.8133,2809588.4425
2026-09-20 01:15:00+00:00,3177104849.0662,14089432.5569
2026-09-20 01:20:00+00:00,3179560000.7646,13693461.7004
2026-09-20 01:25:00+00:00,3179508875.3213,4647278.3576
2026-09-20 01:30:00+00:00,3174460789.8737,6163966.4114
2026-09-20 01:35:00+00:00,3171911416.9946,9773912.4236
2026-09-20 01:40:00+00:00,3171872166.7691,18214870.5654
2026-09-20 01:45:00+00:00,3172231995.2946,8825245.4689
2026-09-20 01:50:00+00:00,3179425597.8485,15396102.0134
2026-09-20 01:55:00+00:00,3186768797.2987,5682678.4467
2026-09-20 02:00:00+00:00,3188410856.1173,9523359.8145
2026-09-20 02:05:00+00:00,3188049897.349,6502269.781
2026-09-20 02:10:00+00:00,3189407271.2013,1905304.3834
2026-09-20 02:15:00+00:00,3190161311.9023,5116309.1583
2026-09-20 02:20:00+00:00,3191152541.8544,13102045.5646
2026-09-20 02:25:00+00:00,3189451676.7433,5158310.7648
2026-09-20 02:30:00+00:00,3191486416.1829,13814492.1388
2026-09-20 02:35:00+00:00,3195054907.2572,32255808.1953
2026-09-20 02:40:00+00:00,3192695728.2109,19722505.0865
2026-09-20 02:45:00+00:00,3167130434.7283,168874328.0038
2026-09-20 02:50:00+00:00,3166098577.8101,129542761.8203
2026-09-20 02:55:00+00:00,3150777030.1758,70004900.5552
2026-09-20 03:00:00+00:00,3139755095.6612,176626100.2954
2026-09-20 03:05:00+00:00,3133341956.0265,109735648.8527
2026-09-20 03:10:00+00:00,3124755992.3058,44108375.8229
2026-09-20 03:15:00+00:00,3135181008.1848,35855812.6416
2026-09-20 03:20:00+00:00,3137776332.05,72192494.0662
2026-09-20 03:25:00+00:00,3133763411.7485,42991133.2142
2026-09-20 03:30:00+00:00,3134446845.2892,25524012.7957
2026-09-20 03:35:00+00:00,3135066077.3892,13769554.792
2026-09-20 03:40:00+00:00,3139008277.4616,16851847.2811
2026-09-20 03:45:00+00:00,3141002930.5735,34792281.3056
2026-09-20 03:50:00+00:00,3143268428.3567,15416286.0691
2026-09-20 03:55:00+00:00,3144660354.0363,17021705.5147
2026-09-20 04:00:00+00:00,3141189110.9765,22680829.3772
2026-09-20 04:05:00+00:00,3142598537.0624,22521271.8645
2026-09-20 04:10:00+00:00,3143294257.674,9024378.1891
2026-09-20 04:15:00+00:00,3147551012.8985,12006742.3623
2026-09-20 04:20:00+00:00,3147789910.1638,14156789.9687
2026-09-20 04:25:00+00:00,3152028600.5471,10950546.2556
2026-09-20 04:30:00+00:00,3151624985.5012,5467361.4795
2026-09-20 04:35:00+00:00,3153013575.5977,2672700.74
2026-09-20 04:40:00+00:00,3144902506.0798,4771270.1429
2026-09-20 04:45:00+00:00,3145925405.1235,16575337.4952
2026-09-20 04:50:00+00:00,3149319640.2963,17135378.5232
2026-09-20 04:55:00+00:00,3151422138.3355,6850006.9193
2026-09-20 05:00:00+00:00,3152170593.7371,13554943.4993
2026-09-20 05:05:00+00:00,3153536397.8083,6348964.9073
2026-09-20 05:10:00+00:00,3149680511.9602,10792446.0694
2026-09-20 05:15:00+00:00,3149111241.3824,36587851.5115
2026-09-20 05:20:00+00:00,3140477696.0702,26233489.6028
2026-09-20 05:25:00+00:00,3151755245.3667,22732802.2278
2026-09-20 05:30:00+00:00,3151844695.6509,26410125.1399
2026-09-20 05:35:00+00:00,3146702225.094,17930663.783
2026-09-20 05:40:00+00:00,3150633046.5751,12753490.6889
2026-09-20 05:45:00+00:00,3149232142.9587,4757613.2804
2026-09-20 05:50:00+00:00,3150001517.0019,7950604.9799
2026-09-20 05:55:00+00:00,3152553637.8893,6233452.2888
2026-09-20 06:00:00+00:00,3149499201.4718,3736226.9618
2026-09-20 06:05:00+00:00,3151556249.8631,9956613.3019
2026-09-20 06:10:00+00:00,3157085270.1322,10411970.4709
2026-09-20 06:15:00+00:00,3157327122.7162,10391187.307
2026-09-20 06:20:00+00:00,3156710581.0498,18776306.889
2026-09-20 06:25:00+00:00,3156964732.8755,6139263.889
2026-09-20 06:30:00+00:00,3153552282.6469,5999689.5469
2026-09-20 06:35:00+00:00,3152309519.4164,9822663.7607
2026-09-20 06:40:00+00:00,3134354699.4118,10169594.8681
2026-09-20 06:45:00+00:00,3129229386.8342,51670159.9176
2026-09-20 06:50:00+00:00,3128733281.8577,25551346.3096
2026-09-20 06:55:00+00:00,3159135664.1907,11787719.9676
2026-09-20 07:00:00+00:00,3162017882.5279,96196236.5311
2026-09-20 07:05:00+00:00,3163967009.9069,13699953.4658
2026-09-20 07:10:00+00:00,3169053504.3442,16315537.4235
2026-09-20 07:15:00+00:00,3168972776.7982,12554031.877
2026-09-20 07:20:00+00:00,3171983908.86,14496671.0638
2026-09-20 07:25:00+00:00,3172268268.6487,9418970.9971
2026-09-20 07:30:00+00:00,3171145928.4413,10663703.1519
2026-09-20 07:35:00+00:00,3168767670.3197,5153873.0469
2026-09-20 07:40:00+00:00,3172321687.8776,7338049.4491
2026-09-20 07:45:00+00:00,3171455114.3969,5593035.2616
2026-09-20 07:50:00+00:00,3171662163.9383,5293121.307
2026-09-20 07:55:00+00:00,3172316780.7576,7592345.5947
2026-09-20 08:00:00+00:00,3175201700.5498,7767252.0952
2026-09-20 08:05:00+00:00,3172725008.5731,17823836.3897
2026-09-20 08:10:00+00:00,3173865388.224,12535969.1303
2026-09-20 08:15:00+00:00,3173419005.4848,5064130.3684
2026-09-20 08:20:00+00:00,3166096660.2087,23217492.2111
2026-09-20 08:25:00+00:00,3165960993.2591,3007428.4769
2026-09-20 08:30:00+00:00,3163999355.2651,3233869.2055
2026-09-20 08:35:00+00:00,3163856952.5662,11008512.0778
2026-09-20 08:40:00+00:00,3159006286.3675,3978492.1091
2026-09-20 08:45:00+00:00,3156197169.0499,14010066.7997
2026-09-20 08:50:00+00:00,3157333035.6153,14955222.2913
2026-09-20 08:55:00+00:00,3159977020.7508,26620045.4926
2026-09-20 09:00:00+00:00,3162532379.8363,6979407.6366
2026-09-20 09:05:00+00:00,3161273403.9249,7347853.1708
2026-09-20 09:10:00+00:00,3160959417.3721,7392411.3249
2026-09-20 09:15:00+00:00,3160751410.1354,3178896.4653
2026-09-20 09:20:00+00:00,3163026631.8908,3350984.0849
2026-09-20 09:25:00+00:00,3164809251.5292,7368692.695
2026-09-20 09:30:00+00:00,3162994532.9186,11554892.2978
2026-09-20 09:35:00+00:00,3163457533.3185,17553312.8314
2026-09-20 09:40:00+00:00,3160177586.1498,18699838.982
2026-09-20 09:45:00+00:00,3158058461.7229,30150396.3628
2026-09-20 09:50:00+00:00,3157024794.9815,7543891.4522
2026-09-20 09:55:00+00:00,3158184274.5547,3759530.2053
2026-09-20 10:00:00+00:00,3158474637.5685,6370862.5699
2026-09-20 10:05:00+00:00,3153193408.6247,5610299.435
2026-09-20 10:10:00+00:00,3151476593.2312,18378821.7697
2026-09-20 10:15:00+00:00,3154073005.3804,12085690.9541
2026-09-20 10:20:00+00:00,3151491109.6747,6928759.2061
2026-09-20 10:25:00+00:00,3152066033.7961,5403910.7024
2026-09-20 10:30:00+00:00,3150282266.5223,3132645.0998
2026-09-20 10:35:00+00:00,3148623210.7704,7971425.8769
2026-09-20 10:40:00+00:00,3152006126.9761,6651112.9283
2026-09-20 10:45:00+00:00,3151414771.9569,8053928.9752
2026-09-20 10:50:00+00:00,3152753883.6414,2893904.0241
2026-09-20 10:55:00+00:00,3151669186.4596,4828515.5236
2026-09-20 11:00:00+00:00,3149527165.3083,4462924.4159
2026-09-20 11:05:00+00:00,3153966459.1642,10083803.3898
2026-09-20 11:10:00+00:00,3150930388.8666,11571478.886
2026-09-20 11:15:00+00:00,3153334593.4639,7833263.2482
2026-09-20 11:20:00+00:00,3154094739.7384,13491905.734
2026-09-20 11:25:00+00:00,3154422337.056,4539572.3336
2026-09-20 11:30:00+00:00,3157359105.5044,2503106.475
2026-09-20 11:35:00+00:00,3156942829.3245,16700362.7538
2026-09-20 11:40:00+00:00,3156708472.6473,5974145.5869
2026-09-20 11:45:00+00:00,3157342802.4124,4731732.4137
