ts,oi,volume
2026-09-21 00:05:00+00:00,3144840131.394,43589865.9988
2026-09-21 00:10:00+00:00,3148520112.1653,93976098.4643
2026-09-21 00:15:00+00:00,3147651557.0606,68758489.2923
2026-09-21 00:20:00+00:00,3155905940.0312,60109795.0627
2026-09-21 00:25:00+00:00,3160119412.281,54351183.3922
2026-09-21 00:30:00+00:00,3161243445.4349,23545387.8484
2026-09-21 00:35:00+00:00,3165308400.7868,32918224.5049
2026-09-21 00:40:00+00:00,3164880363.7399,19919196.3393
2026-09-21 00:45:00+00:00,3177434191.1604,31083069.8191
2026-09-21 00:50:00+00:00,3158563819.6859,59108683.6972
2026-09-21 00:55:00+00:00,3155420155.1859,24289565.5044
2026-09-21 01:00:00+00:00,3154973224.6939,17524482.5575
2026-09-21 01:05:00+00:00,3156746290.6299,19197682.3014
2026-09-21 01:10:00+00:00,3162357788.0932,22967264.237
2026-09-21 01:15:00+00:00,3163245373.2206,29125114.065
2026-09-21 01:20:00+00:00,3163747500.4354,16275387.9758
2026-09-21 01:25:00+00:00,3157257061.5252,169549095.1209
2026-09-21 01:30:00+00:00,3153841640.3023,107390042.3227
2026-09-21 01:35:00+00:00,3152287072.0,79829665.4589
2026-09-21 01:40:00+00:00,3159824208.4063,19960517.0056
2026-09-21 01:45:00+00:00,3157700188.2276,18131392.235
2026-09-21 01:50:00+00:00,3129194739.7014,33697922.4784
2026-09-21 01:55:00+00:00,3139230216.9749,149205828.4879
2026-09-21 02:00:00+00:00,3142227211.6826,80677329.8202
2026-09-21 02:05:00+00:00,3141825691.009,56751282.129
2026-09-21 02:10:00+00:00,3146331147.8701,20369234.7251
2026-09-21 02:15:00+00:00,3147707432.8133,20266240.8543
2026-09-21 02:20:00+00:00,3149302918.0047,26356752.8397
2026-09-21 02:25:00+00:00,3149765450.1143,21978557.5677
2026-09-21 02:30:00+00:00,3140446533.5247,14697627.4536
2026-09-21 02:35:00+00:00,3145659758.9007,48140537.3989
2026-09-21 02:40:00+00:00,3148953467.5891,15348186.6827
2026-09-21 02:45:00+00:00,3150649558.4054,10111083.7525
2026-09-21 02:50:00+00:00,3156657871.6332,11548903.7663
2026-09-21 02:55:00+00:00,3157354739.3845,24614054.7718
2026-09-21 03:00:00+00:00,3157069208.3557,18965510.7961
2026-09-21 03:05:00+00:00,3156473917.8612,10501055.061
2026-09-21 03:10:00+00:00,3156264710.1167,11651248.3379
2026-09-21 03:15:00+00:00,3161422784.5754,10755359.4818
2026-09-21 03:20:00+00:00,3165085243.8592,10675858.3072
2026-09-21 03:25:00+00:00,3165548180.3501,9448299.784
2026-09-21 03:30:00+00:00,3163374144.3532,15399179.2461
2026-09-21 03:35:00+00:00,3164196231.5765,30478648.5559
2026-09-21 03:40:00+00:00,3164699622.9669,9791073.0198
2026-09-21 03:45:00+00:00,3165623940.2846,5659860.4403
2026-09-21 03:50:00+00:00,3162167920.7212,6720942.4225
2026-09-21 03:55:00+00:00,3164615952.3245,10093975.0176
2026-09-21 04:00:00+00:00,3164822273.1177,8747723.442
2026-09-21 04:05:00+00:00,3161412908.8548,7375741.7834
2026-09-21 04:10:00+00:00,3168101792.3542,23237689.6747
2026-09-21 04:15:00+00:00,3168607542.8507,20586394.3149
2026-09-21 04:20:00+00:00,3168424450.4632,15567461.463
2026-09-21 04:25:00+00:00,3169963184.0579,14460703.601
2026-09-21 04:30:00+00:00,3171156825.7087,7432820.1582
2026-09-21 04:35:00+00:00,3175845810.7922,11857399.8293
2026-09-21 04:40:00+00:00,3177466740.4801,8768538.102
2026-09-21 04:45:00+00:00,3173506888.5723,12404420.2171
2026-09-21 04:50:00+00:00,3172847074.5197,10593230.6668
2026-09-21 04:55:00+00:00,3171276548.2729,9248257.4135
2026-09-21 05:00:00+00:00,3171499726.1397,15308200.3012
2026-09-21 05:05:00+00:00,3171525204.4541,4112345.323
2026-09-21 05:10:00+00:00,3173454504.5912,6334378.5951
2026-09-21 05:15:00+00:00,3175833815.3677,6914932.9352
2026-09-21 05:20:00+00:00,3180505484.9409,5441924.6559
2026-09-21 05:25:00+00:00,3181895068.8771,11939191.4964
2026-09-21 05:30:00+00:00,3179754108.0887,38692387.3404
2026-09-21 05:35:00+00:00,3177892141.3318,41862022.8439
2026-09-21 05:40:00+00:00,3175557093.6332,15552192.6289
2026-09-21 05:45:00+00:00,3177831234.6056,19713323.5669
2026-09-21 05:50:00+00:00,3180169236.6293,20234050.1337
2026-09-21 05:55:00+00:00,3178161015.0734,5694002.409
2026-09-21 06:00:00+00:00,3182385899.4055,9860673.1946
2026-09-21 06:05:00+00:00,3181929234.2982,15249096.9232
2026-09-21 06:10:00+00:00,3183601367.7857,10366059.138
2026-09-21 06:15:00+00:00,3187270505.9933,9234991.0921
2026-09-21 06:20:00+00:00,3187925976.6348,27957079.0052
2026-09-21 06:25:00+00:00,3192124015.2044,17035772.5478
2026-09-21 06:30:00+00:00,3188840427.1673,24041930.6668
2026-09-21 06:35:00+00:00,3181627028.8431,12968559.093
2026-09-21 06:40:00+00:00,3181255423.6481,23050717.8968
2026-09-21 06:45:00+00:00,3193627266.5008,42509897.3772
2026-09-21 06:50:00+00:00,3195995373.6391,52364007.3968
2026-09-21 06:55:00+00:00,3197493043.3162,11301449.8216
2026-09-21 07:00:00+00:00,3198924809.9317,6338576.1409
2026-09-21 07:05:00+00:00,3197015450.2311,11284167.445
2026-09-21 07:10:00+00:00,3195462693.5304,11639890.1097
2026-09-21 07:15:00+00:00,3200389164.213,14234694.0103
2026-09-21 07:20:00+00:00,3201367537.7239,5773485.2994
2026-09-21 07:25:00+00:00,3201288091.609,7637904.3529
2026-09-21 07:30:00+00:00,3197121915.0773,8120868.5379
2026-09-21 07:35:00+00:00,3198193953.5192,14826882.1366
2026-09-21 07:40:00+00:00,3194349008.0176,8640535.0996
2026-09-21 07:45:00+00:00,3197082498.2003,14198303.8684
2026-09-21 07:50:00+00:00,3202817327.1936,14072314.0323
2026-09-21 07:55:00+00:00,3205864717.9085,19872305.0085
2026-09-21 08:00:00+00:00,3205935097.0006,12955280.5203
2026-09-21 08:05:00+00:00,3212131282.5877,67342652.1459
2026-09-21 08:10:00+00:00,3216896111.6748,41550084.2187
2026-09-21 08:15:00+00:00,3215541367.8617,26388813.9591
2026-09-21 08:20:00+00:00,3216952242.4592,21606761.6167
2026-09-21 08:25:00+00:00,3223514125.1107,146648018.9759
2026-09-21 08:30:00+00:00,3235621193.4877,68392872.6982
2026-09-21 08:35:00+00:00,3257732293.9929,318655475.529
2026-09-21 08:40:00+00:00,3178850290.2911,960501079.6567
2026-09-21 08:45:00+00:00,3191432169.5206,285364494.4883
2026-09-21 08:50:00+00:00,3203891565.7233,187082238.4783
2026-09-21 08:55:00+00:00,3207083880.3754,72145995.8838
2026-09-21 09:00:00+00:00,3225045222.8726,57973949.6649
2026-09-21 09:05:00+00:00,3233939445.2528,91258376.5821
2026-09-21 09:10:00+00:00,3251724628.1645,81487713.2009
2026-09-21 09:15:00+00:00,3267529061.5089,52242624.4809
2026-09-21 09:20:00+00:00,3272541276.5653,76171997.87
2026-09-21 09:25:00+00:00,3266641537.6063,43656865.3114
2026-09-21 09:30:00+00:00,3272627490.0159,297354397.8654
2026-09-21 09:35:00+00:00,3286515057.8074,175627662.5413
2026-09-21 09:40:00+00:00,3235861996.8428,488535197.2608
2026-09-21 09:45:00+00:00,3248716716.3127,158088216.8352
2026-09-21 09:50:00+00:00,3229021950.2886,93593937.0555
2026-09-21 09:55:00+00:00,3227846630.2916,80510256.3675
2026-09-21 10:00:00+00:00,3239440507.5916,56779399.8439
2026-09-21 10:05:00+00:00,3237650322.4564,86820373.4755
2026-09-21 10:10:00+00:00,3236800732.1427,45291677.6093
2026-09-21 10:15:00+00:00,3238076464.8336,23345990.9185
2026-09-21 10:20:00+00:00,3241405647.2228,24500437.6924
2026-09-21 10:25:00+00:00,3241688903.357,28567781.999
2026-09-21 10:30:00+00:00,3215642009.4004,66392065.359
2026-09-21 10:35:00+00:00,3184142917.2036,90563474.9434
2026-09-21 10:40:00+00:00,3190386436.0071,47767666.1087
2026-09-21 10:45:00+00:00,3188394650.9495,38868332.7258
2026-09-21 10:50:00+00:00,3185601341.2537,20635618.5174
2026-09-21 10:55:00+00:00,3188474478.6855,35310935.5663
2026-09-21 11:00:00+00:00,3203470383.3336,55092611.5313
2026-09-21 11:05:00+00:00,3217289161.9099,66329230.9727
2026-09-21 11:10:00+00:00,3226926694.6821,37214598.6119
2026-09-21 11:15:00+00:00,3225801239.4101,30129797.1202
2026-09-21 11:20:00+00:00,3228177433.9202,28783079.9811
2026-09-21 11:25:00+00:00,3229891765.2724,11361515.9175
2026-09-21 11:30:00+00:00,3228905357.133,21904910.2471
2026-09-21 11:35:00+00:00,3229909740.5758,44919368.3858
2026-09-21 11:40:00+00:00,3229939508.2814,18138605.1896
2026-09-21 11:45:00+00:00,3229106160.7001,53554464.0951
2026-09-21 11:50:00+00:00,3233908918.1412,27310031.6702
2026-09-21 11:55:00+00:00,3229627056.9671,19438830.1163
2026-09-21 12:00:00+00:00,3255183337.6305,28206679.4294
2026-09-21 12:05:00+00:00,3265434891.6354,111495095.7949
2026-09-21 12:10:00+00:00,3266243442.8136,105878183.1308
2026-09-21 12:15:00+00:00,3268465454.6108,32567179.8845
2026-09-21 12:20:00+00:00,3290864025.0226,107448782.8625
2026-09-21 12:25:00+00:00,3282939028.3963,126451989.5596
2026-09-21 12:30:00+00:00,3284408313.0849,43226053.3484
2026-09-21 12:35:00+00:00,3290939696.8609,38125906.0484
2026-09-21 12:40:00+00:00,3288175944.5209,63400345.7368
2026-09-21 12:45:00+00:00,3292961013.6139,40890373.537
2026-09-21 12:50:00+00:00,3292312862.0216,29927768.5193
2026-09-21 12:55:00+00:00,3298055025.9068,16546024.1874
2026-09-21 13:00:00+00:00,3284424559.5034,33970262.8761
2026-09-21 13:05:00+00:00,3287949397.0047,56202991.4819
2026-09-21 13:10:00+00:00,3280245037.0958,45620615.602
2026-09-21 13:15:00+00:00,3273168007.6114,52264552.8478
2026-09-21 13:20:00+00:00,3280713287.9424,37270125.6964
2026-09-21 13:25:00+00:00,3276866624.4432,38728658.7167
2026-09-21 13:30:00+00:00,3279040624.056,91673752.6326
2026-09-21 13:35:00+00:00,3279260220.3339,79091992.1735
2026-09-21 13:40:00+00:00,3284079049.1337,87226281.4722
2026-09-21 13:45:00+00:00,3292188745.9678,31823629.3396
2026-09-21 13:50:00+00:00,3288235641.0443,183510188.139
2026-09-21 13:55:00+00:00,3297308331.4383,226819114.8747
2026-09-21 14:00:00+00:00,3292593492.3301,68787183.6939
2026-09-21 14:05:00+00:00,3267126740.6794,61433716.7
2026-09-21 14:10:00+00:00,3283015157.6435,95686332.4418
2026-09-21 14:15:00+00:00,3289415704.1036,49247471.9995
2026-09-21 14:20:00+00:00,3297301243.2817,49726255.9525
2026-09-21 14:25:00+00:00,3309516142.2212,86890422.3214
2026-09-21 14:30:00+00:00,3305990709.9847,51603819.6402
2026-09-21 14:35:00+00:00,3319245388.8109,111940586.5416
2026-09-21 14:40:00+00:00,3318581511.3486,69929130.2316
2026-09-21 14:45:00+00:00,3327518105.1926,69957828.919
2026-09-21 14:50:00+00:00,3331725787.7694,52809871.0444
2026-09-21 14:55:00+00:00,3329059239.6197,147545707.7729
2026-09-21 15:00:00+00:00,3333013939.0944,78245504.4517
2026-09-21 15:05:00+00:00,3341165169.6847,53014057.4256
2026-09-21 15:10:00+00:00,3356913516.684,161018268.659
2026-09-21 15:15:00+00:00,3355972267.18,84797021.551
2026-09-21 15:20:00+00:00,3359779341.9358,54172279.1742
2026-09-21 15:25:00+00:00,3364824714.2107,86642924.2557
2026-09-21 15:30:00+00:00,3374457931.6831,60085626.3509
2026-09-21 15:35:00+00:00,3384054657.9286,43978526.3227
2026-09-21 15:40:00+00:00,3391625231.1181,43452302.4728
