財務省,,,,,,,,
Ministry of Finance,,,,,,,,
,,,,,,,,
外国為替平衡操作の実施状況,,,,,,,,
Foreign Exchange Intervention Operations,,,,,,,,
,,,,,,,,
(データ期間:平成3年4月～),,,,,,,,
(period:April 1991-),,,,,,,,
,,,,,,,,
(単位:億円),,,,,,,,
(amount:100 million Yen),,,,,,,,
,,,,,,,,
実施年月日,,,Intervention Date,,,,,
年,月,日,Year,Month,Day,金額(amount),売買通貨,Currency pairs
,,,,,,,,
平成14年10～12月期計,,,October- December 2002,,,0,,
平成15年,1月,15日,2003,Jan,15,83,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,16日,,,16,570,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,17日,,,17,"1,376",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,20日,,,20,59,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,23日,,,23,990,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,24日,,,24,"1,484",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,27日,,,27,"2,066",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,29日,,,29,153,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,2月,24日,,Feb,24,927,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,24日,,,24,66,ユーロ買い・日本円売り,the Euro (bought) the Japanese yen (sold)
,,25日,,,25,"3,178",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,25日,,,25,562,ユーロ買い・日本円売り,the Euro (bought) the Japanese yen (sold)
,,26日,,,26,258,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,26日,,,26,137,ユーロ買い・日本円売り,the Euro (bought) the Japanese yen (sold)
,,27日,,,27,"3,615",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,28日,,,28,"2,636",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,28日,,,28,45,ユーロ買い・日本円売り,the Euro (bought) the Japanese yen (sold)
,3月,3日,,Mar,3,"2,155",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,3日,,,3,47,ユーロ買い・日本円売り,the Euro (bought) the Japanese yen (sold)
,,4日,,,4,928,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,4日,,,4,13,ユーロ買い・日本円売り,the Euro (bought) the Japanese yen (sold)
,,7日,,,7,"2,431",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,7日,,,7,86,ユーロ買い・日本円売り,the Euro (bought) the Japanese yen (sold)
,,10日,,,10,4,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
平成15年1～3月期計,,,January - March 2003,,,"23,867",,
平成15年,5月,8日,2003,May,8,"6,914",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,8日,,,8,53,ユーロ買い・日本円売り,the Euro (bought) the Japanese yen (sold)
,,9日,,,9,"2,166",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,9日,,,9,776,ユーロ買い・日本円売り,the Euro (bought) the Japanese yen (sold)
,,12日,,,12,"3,302",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,13日,,,13,"3,037",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,14日,,,14,"3,971",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,15日,,,15,"2,257",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,16日,,,16,698,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,19日,,,19,"10,401",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,20日,,,20,"2,283",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,21日,,,21,"2,882",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,27日,,,27,"1,086",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,6月,5日,,Jun,5,126,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,6日,,,6,"1,502",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,12日,,,12,70,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,13日,,,13,869,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,16日,,,16,"1,464",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,23日,,,23,177,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,25日,,,25,"2,081",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
平成15年4～6月期計,,,April - June 2003,,,"46,116",,
平成15年,7月,3日,2003,Jul,3,"1,508",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,7日,,,7,"2,340",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,8日,,,8,"2,221",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,9日,,,9,236,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,10日,,,10,"1,744",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,11日,,,11,412,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,14日,,,14,"3,618",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,15日,,,15,"6,466",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,16日,,,16,"1,726",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,8月,29日,,Aug,29,"4,124",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,9月,2日,,Sep,2,"2,733",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,4日,,,4,"7,055",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,5日,,,5,"3,953",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,8日,,,8,"2,231",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,9日,,,9,"2,633",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,10日,,,10,"5,436",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,11日,,,11,"4,872",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,12日,,,12,"10,178",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,15日,,,15,271,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,16日,,,16,"1,087",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,30日,,,30,"10,667",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
平成15年7～9月期計,,,July - September 2003,,,"75,512",,
平成15年,10月,1日,2003,Oct,1,"2,998",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,2日,,,2,"3,332",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,7日,,,7,"2,831",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,9日,,,9,"3,446",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,10日,,,10,549,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,13日,,,13,"1,404",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,14日,,,14,310,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,28日,,,28,108,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,29日,,,29,"1,585",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,30日,,,30,124,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,11月,10日,,Nov,10,"3,665",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,11日,,,11,"1,425",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,14日,,,14,38,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,18日,,,18,216,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,19日,,,19,"9,487",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,20日,,,20,"1,040",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,21日,,,21,1,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,12月,8日,,Dec,8,876,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,9日,,,9,"2,914",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,10日,,,10,"12,838",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,11日,,,11,"1,049",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,12日,,,12,"2,925",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,26日,,,26,"1,917",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,29日,,,29,"1,725",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,30日,,,30,371,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,31日,,,31,"1,581",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
平成15年10～12月期計,,,October - December 2003,,,"58,755",,
平成16年,1月,2日,2004,Jan,2,"3,804",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,5日,,,5,"8,951",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,6日,,,6,"8,185",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,7日,,,7,"5,822",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,8日,,,8,"7,922",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,9日,,,9,"16,664",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,12日,,,12,571,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,13日,,,13,"1,882",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,14日,,,14,"2,071",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,15日,,,15,"1,623",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,16日,,,16,"4,386",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,22日,,,22,243,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,23日,,,23,"1,575",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,26日,,,26,21,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,27日,,,27,"1,881",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,28日,,,28,"2,264",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,29日,,,29,112,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,30日,,,30,238,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,2月,2日,,Feb,2,"2,512",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,3日,,,3,"8,893",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,4日,,,4,884,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,6日,,,6,"1,090",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,9日,,,9,30,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,10日,,,10,"1,160",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,11日,,,11,"4,021",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,12日,,,12,"1,336",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,13日,,,13,"3,863",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,16日,,,16,842,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,17日,,,17,"1,584",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,18日,,,18,"2,410",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,19日,,,19,"1,000",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,20日,,,20,107,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,23日,,,23,"1,181",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,24日,,,24,"1,211",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,25日,,,25,947,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,27日,,,27,"1,695",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,3月,1日,,Mar,1,"1,493",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,2日,,,2,"4,219",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,3日,,,3,799,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,4日,,,4,"1,974",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,5日,,,5,"12,446",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,8日,,,8,"8,090",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,9日,,,9,"7,236",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,10日,,,10,693,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,11日,,,11,"3,629",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,15日,,,15,"4,075",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,16日,,,16,678,米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
平成16年1～3月期計,,,January - March 2004,,,"148,314",,
平成16年4～6月期計,,,April - June 2004,,,0,,
平成16年7～9月期計,,,July - September 2004,,,0,,
平成16年10～12月期計,,,October - December 2004,,,0,,
平成17年1～3月期計,,,January - March 2005,,,0,,
平成17年4～6月期計,,,April - June 2005,,,0,,
平成17年7～9月期計,,,July - September 2005,,,0,,
平成17年10～12月期計,,,October - December 2005,,,0,,
平成18年1～3月期計,,,January - March 2006,,,0,,
平成18年4～6月期計,,,April - June 2006,,,0,,
平成18年7～9月期計,,,July - September 2006,,,0,,
平成18年10～12月期計,,,October - December 2006,,,0,,
平成19年1～3月期計,,,January - March 2007,,,0,,
平成19年4～6月期計,,,April - June 2007,,,0,,
平成19年7～9月期計,,,July - September 2007,,,0,,
平成19年10～12月期計,,,October - December 2007,,,0,,
平成20年1～3月期計,,,January - March 2008,,,0,,
平成20年4～6月期計,,,April - June 2008,,,0,,
平成20年7～9月期計,,,July - September 2008,,,0,,
平成20年10～12月期計,,,October - December 2008,,,0,,
平成21年1～3月期計,,,January - March 2009,,,0,,
平成21年4～6月期計,,,April - June 2009,,,0,,
平成21年7～9月期計,,,July - September 2009,,,0,,
平成21年10～12月期計,,,October - December 2009,,,0,,
平成22年1～3月期計,,,January - March 2010,,,0,,
平成22年4～6月期計,,,April - June 2010,,,0,,
平成22年,9月,15日,2010,Sep,15,"21,249",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
平成22年7～9月期計,,,July - September 2010,,,"21,249",,
平成22年10～12月期計,,,October - December 2010,,,0,,
平成23年,3月,18日,2011,Mar,18,"6,925",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
平成23年1～3月期計,,,January - March 2011,,,"6,925",,
平成23年4～6月期計,,,April - June 2011,,,0,,
平成23年,8月,4日,2011,Aug,4,"45,129",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
平成23年7～9月期計,,,July - September 2011,,,"45,129",,
平成23年,10月,31日,2011,Oct,31,"80,722",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,11月,1日,,Nov,1,"2,826",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,2日,,,2,"2,279",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,3日,,,3,"2,028",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
,,4日,,,4,"3,062",米ドル買い・日本円売り,the US dollar (bought) the Japanese yen (sold)
平成23年10～12月期計,,,October - December 2011,,,"90,916",,
平成24年1～3月期計,,,January - March 2012,,,0,,
平成24年4～6月期計,,,April - June 2012,,,0,,
平成24年7～9月期計,,,July - September 2012,,,0,,
平成24年10～12月期計,,,October - December 2012,,,0,,
平成25年1～3月期計,,,January - March 2013,,,0,,
平成25年4～6月期計,,,April - June 2013,,,0,,
平成25年7～9月期計,,,July - September 2013,,,0,,
平成25年10～12月期計,,,October - December 2013,,,0,,
平成26年1～3月期計,,,January - March 2014,,,0,,
平成26年4～6月期計,,,April - June 2014,,,0,,
平成26年7～9月期計,,,July - September 2014,,,0,,
平成26年10～12月期計,,,October - December 2014,,,0,,
平成27年1～3月期計,,,January - March 2015,,,0,,
平成27年4～6月期計,,,April - June 2015,,,0,,
平成27年7～9月期計,,,July - September 2015,,,0,,
平成27年10～12月期計,,,October - December 2015,,,0,,
平成28年1～3月期計,,,January - March 2016,,,0,,
平成28年4～6月期計,,,April - June 2016,,,0,,
平成28年7～9月期計,,,July - September 2016,,,0,,
平成28年10～12月期計,,,October - December 2016,,,0,,
平成29年1～3月期計,,,January - March 2017,,,0,,
平成29年4～6月期計,,,April - June 2017,,,0,,
平成29年7～9月期計,,,July - September 2017,,,0,,
平成29年10～12月期計,,,October - December 2017,,,0,,
平成30年1～3月期計,,,January - March 2018,,,0,,
平成30年4～6月期計,,,April - June 2018,,,0,,
平成30年7～9月期計,,,July - September 2018,,,0,,
平成30年10～12月期計,,,October - December 2018,,,0,,
平成31年1～3月期計,,,January - March 2019,,,0,,
平成31年4月～令和元年6月期計,,,April - June 2019,,,0,,
令和元年7月～9月期計,,,July - September 2019,,,0,,
令和元年10月～12月期計,,,October - December 2019,,,0,,
令和2年1月～3月期計,,,January - March 2020,,,0,,
令和2年4月～6月期計,,,April - June 2020,,,0,,
令和2年7月～9月期計,,,July - September 2020,,,0,,
令和2年10月～12月期計,,,October - December 2020,,,0,,
令和3年1月～3月期計,,,January - March 2021,,,0,,
令和3年4月～6月期計,,,April - June 2021,,,0,,
令和3年7月～9月期計,,,July - September 2021,,,0,,
令和3年10月～12月期計,,,October - December 2021,,,0,,
令和4年1月～3月期計,,,January - March 2022,,,0,,
令和4年4月～6月期計,,,April - June 2022,,,0,,
令和4年,9月,22日,2022,Sep,22,"28,382",米ドル売り・日本円買い,the US dollar (sold) the Japanese yen (bought)
令和4年7月～9月期計,,,July - September 2022,,,"28,382",,
令和4年,10月,21日,2022,Oct,21,"56,202",米ドル売り・日本円買い,the US dollar (sold) the Japanese yen (bought)
,,24日,,,24,"7,296",米ドル売り・日本円買い,the US dollar (sold) the Japanese yen (bought)
令和4年10月～12月期計,,,October - December 2022,,,"63,499",,
令和5年1月～3月期計,,,January - March 2023,,,0,,
令和5年4月～6月期計,,,April - June 2023,,,0,,
令和5年7月～9月期計,,,July - September 2023,,,0,,
令和5年10月～12月期計,,,October - December 2023,,,0,,
令和6年1月～3月期計,,,January - March 2024,,,0,,
令和6年,4月,29日,2024,Apr,29,"59,185",米ドル売り・日本円買い,the US dollar (sold) the Japanese yen (bought)
,5月,1日,,May,1,"38,700",米ドル売り・日本円買い,the US dollar (sold) the Japanese yen (bought)
令和6年4月～6月期計,,,April - June 2024,,,"97,885",,
令和6年,7月,11日,2024,Jul,11,"31,678",米ドル売り・日本円買い,the US dollar (sold) the Japanese yen (bought)
,7月,12日,,Jul,12,"23,670",米ドル売り・日本円買い,the US dollar (sold) the Japanese yen (bought)
令和6年7月～9月期計,,,July - September 2024,,,"55,348",,
令和6年10月～12月期計,,,October - December 2024,,,0,,
令和7年1月～3月期計,,,January - March 2025,,,0,,
令和7年4月～6月期計,,,April - June 2025,,,0,,
令和7年7月～9月期計,,,July - September 2025,,,0,,
令和7年10月～12月期計,,,October - December 2025,,,0,,
令和8年1月～3月期計,,,January - March 2026,,,0,,
令和8年,4月,30日,2026,Apr,30,"62,787",米ドル売り・日本円買い,the US dollar (sold) the Japanese yen (bought)
,5月,4日,,May,4,"7,802",米ドル売り・日本円買い,the US dollar (sold) the Japanese yen (bought)
,5月,6日,,May,6,"46,759",米ドル売り・日本円買い,the US dollar (sold) the Japanese yen (bought)
令和8年4月～6月期計,,,April - June 2026,,,"117,349",,
,,,,,,,,
(注1) 日本円を対価としない外国為替平衡操作の場合、実施日（東京市場が休場の場合は前営業日）の日本銀行発表の円の対ドル中心相場を用いて円換算した。,,,,,,,,
,,,,,,,,
"(note1)  In case that the Japanese yen is not the intervention currency, the yen amount is calculated based on the central rate (or the most traded rate) of the dollar/yen transactions of the day of concerned, which is published by Bank of Japan (the central rate of the previous business day is used in case that the intervention concerned was conducted when Tokyo foreign exchange market is closed).",,,,,,,,
,,,,,,,,
(注2)各日の数値については、四捨五入しているため、合計が総額の値と一致しないことがある。,,,,,,,,
,,,,,,,,
"(note2) As the figures in each days are rounded off, they do not necessarily add up to the total.",,,,,,,,
