exchange,symbol,timestamp,local_timestamp,id,side,price,amount
bitflyer,FX_BTC_JPY,1785542510623194,1785542510670821,2648754618,buy,9958219,0.001
bitflyer,FX_BTC_JPY,1785542510623194,1785542510670821,2648754619,buy,9958219,0.0002
bitflyer,FX_BTC_JPY,1785542510759750,1785542510817128,2648754620,buy,9958220,0.01
bitflyer,FX_BTC_JPY,1785542511923138,1785542511973859,2648754621,buy,9958750,0.001
bitflyer,FX_BTC_JPY,1785542512411908,1785542512458282,2648754622,buy,9959833,0.01
bitflyer,FX_BTC_JPY,1785542513667953,1785542513717631,2648754623,sell,9959090,0.001
bitflyer,FX_BTC_JPY,1785542515509854,1785542515542174,2648754624,buy,9960185,0.02
bitflyer,FX_BTC_JPY,1785542515509854,1785542515542174,2648754625,buy,9960194,0.294
bitflyer,FX_BTC_JPY,1785542516300436,1785542516348417,2648754626,buy,9960194,0.188
bitflyer,FX_BTC_JPY,1785542525717070,1785542525766471,2648754627,buy,9961338,0.002
bitflyer,FX_BTC_JPY,1785542528508937,1785542528573079,2648754628,sell,9961361,0.001
bitflyer,FX_BTC_JPY,1785542534160532,1785542534228044,2648754629,sell,9963082,0.001
bitflyer,FX_BTC_JPY,1785542543132812,1785542543201253,2648754630,buy,9963556,0.01
bitflyer,FX_BTC_JPY,1785542543132812,1785542543201253,2648754631,buy,9963712,0.001
bitflyer,FX_BTC_JPY,1785542543132812,1785542543201253,2648754632,buy,9964510,0.008
bitflyer,FX_BTC_JPY,1785542543132812,1785542543201253,2648754633,buy,9964529,0.04653985
bitflyer,FX_BTC_JPY,1785542543132812,1785542543201253,2648754634,buy,9964985,0.1595
bitflyer,FX_BTC_JPY,1785542543132812,1785542543201253,2648754635,buy,9965270,0.04
bitflyer,FX_BTC_JPY,1785542543132812,1785542543201253,2648754636,buy,9965280,0.0190794
bitflyer,FX_BTC_JPY,1785542543132812,1785542543201253,2648754637,buy,9965353,0.00155133
bitflyer,FX_BTC_JPY,1785542543132812,1785542543201253,2648754638,buy,9965711,0.01432942
bitflyer,FX_BTC_JPY,1785542549224775,1785542549279228,2648754639,buy,9964711,0.001
bitflyer,FX_BTC_JPY,1785542549224775,1785542549279228,2648754640,buy,9965202,0.01
bitflyer,FX_BTC_JPY,1785542549224775,1785542549279228,2648754641,buy,9965992,0.02
bitflyer,FX_BTC_JPY,1785542549224775,1785542549279228,2648754642,buy,9966465,0.04
bitflyer,FX_BTC_JPY,1785542549224775,1785542549279228,2648754643,buy,9966468,0.05000945
bitflyer,FX_BTC_JPY,1785542549224775,1785542549279228,2648754644,buy,9966810,0.02899055
bitflyer,FX_BTC_JPY,1785542553350624,1785542553420553,2648754645,sell,9964506,0.004
bitflyer,FX_BTC_JPY,1785542553350624,1785542553420553,2648754646,sell,9964336,0.04504619
bitflyer,FX_BTC_JPY,1785542553350624,1785542553420553,2648754647,sell,9964281,0.02
bitflyer,FX_BTC_JPY,1785542553350624,1785542553420553,2648754648,sell,9963801,0.01541846
bitflyer,FX_BTC_JPY,1785542553350624,1785542553420553,2648754649,sell,9963760,0.01553535
bitflyer,FX_BTC_JPY,1785542553969163,1785542554021112,2648754650,buy,9965801,0.002
bitflyer,FX_BTC_JPY,1785542553969163,1785542554021112,2648754651,buy,9966540,0.02
bitflyer,FX_BTC_JPY,1785542553969163,1785542554021112,2648754652,buy,9966878,0.018
bitflyer,FX_BTC_JPY,1785542553969163,1785542554021112,2648754653,buy,9967225,0.01
bitflyer,FX_BTC_JPY,1785542554839392,1785542554905560,2648754654,sell,9964581,0.002
bitflyer,FX_BTC_JPY,1785542555123268,1785542555174247,2648754655,sell,9964581,0.018
bitflyer,FX_BTC_JPY,1785542555123268,1785542555174247,2648754656,sell,9964030,0.002
bitflyer,FX_BTC_JPY,1785542555123268,1785542555174247,2648754657,sell,9963985,0.08
bitflyer,FX_BTC_JPY,1785542565961625,1785542566007029,2648754658,buy,9966154,0.005
bitflyer,FX_BTC_JPY,1785542565971729,1785542566007029,2648754659,buy,9966533,0.01
bitflyer,FX_BTC_JPY,1785542565971729,1785542566007029,2648754660,buy,9967759,0.065
bitflyer,FX_BTC_JPY,1785542569273336,1785542569322362,2648754661,sell,9966473,0.085
bitflyer,FX_BTC_JPY,1785542575001684,1785542575058042,2648754662,buy,9967410,0.008
bitflyer,FX_BTC_JPY,1785542575001684,1785542575058042,2648754663,buy,9967428,0.002
bitflyer,FX_BTC_JPY,1785542583733397,1785542583787602,2648754664,buy,9968477,0.0200654
bitflyer,FX_BTC_JPY,1785542583733397,1785542583787602,2648754665,buy,9968487,0.0299346
bitflyer,FX_BTC_JPY,1785542584168597,1785542584232493,2648754666,buy,9968474,0.018
bitflyer,FX_BTC_JPY,1785542584168597,1785542584232493,2648754667,buy,9968591,0.082
bitflyer,FX_BTC_JPY,1785542600216469,1785542600278070,2648754668,sell,9965575,0.01
bitflyer,FX_BTC_JPY,1785542636568800,1785542636620078,2648754669,sell,9967397,0.04982318
bitflyer,FX_BTC_JPY,1785542636715094,1785542636771537,2648754670,sell,9967397,0.06224477
bitflyer,FX_BTC_JPY,1785542651085904,1785542651136698,2648754671,sell,9963934,0.001
bitflyer,FX_BTC_JPY,1785542651898168,1785542651966225,2648754672,buy,9966119,0.002
bitflyer,FX_BTC_JPY,1785542651898168,1785542651966225,2648754673,buy,9966201,0.0041
bitflyer,FX_BTC_JPY,1785542651898168,1785542651966225,2648754674,buy,9966214,0.01
bitflyer,FX_BTC_JPY,1785542651898168,1785542651966225,2648754675,buy,9966255,0.008
bitflyer,FX_BTC_JPY,1785542651898168,1785542651966225,2648754676,buy,9966255,0.008
bitflyer,FX_BTC_JPY,1785542651898168,1785542651966225,2648754677,buy,9966346,0.0029
bitflyer,FX_BTC_JPY,1785542666944328,1785542667001463,2648754678,sell,9966347,0.01
bitflyer,FX_BTC_JPY,1785542667767371,1785542667831514,2648754679,sell,9966348,0.008
bitflyer,FX_BTC_JPY,1785542667767371,1785542667831514,2648754680,sell,9966348,0.002
bitflyer,FX_BTC_JPY,1785542668500049,1785542668551050,2648754681,sell,9966348,0.006
bitflyer,FX_BTC_JPY,1785542668500049,1785542668551050,2648754682,sell,9966347,0.004
bitflyer,FX_BTC_JPY,1785542669080413,1785542669135241,2648754683,sell,9966347,0.002
bitflyer,FX_BTC_JPY,1785542683856980,1785542683911781,2648754684,buy,9965950,0.01
bitflyer,FX_BTC_JPY,1785542684037574,1785542684076125,2648754685,sell,9966347,0.006
bitflyer,FX_BTC_JPY,1785542686522763,1785542686575139,2648754686,sell,9965135,0.02
bitflyer,FX_BTC_JPY,1785542686522763,1785542686575139,2648754687,sell,9965126,0.001
bitflyer,FX_BTC_JPY,1785542686522763,1785542686575139,2648754688,sell,9965126,0.001
bitflyer,FX_BTC_JPY,1785542686522763,1785542686575139,2648754689,sell,9965092,0.04
bitflyer,FX_BTC_JPY,1785542686522763,1785542686575139,2648754690,sell,9964819,0.038
bitflyer,FX_BTC_JPY,1785542688516486,1785542688565950,2648754691,sell,9964819,0.001
bitflyer,FX_BTC_JPY,1785542688516486,1785542688565950,2648754692,sell,9964819,0.08346342
bitflyer,FX_BTC_JPY,1785542688516597,1785542688565950,2648754693,sell,9964816,0.01553658
bitflyer,FX_BTC_JPY,1785542690397654,1785542690460526,2648754694,sell,9964816,0.00346342
bitflyer,FX_BTC_JPY,1785542690397654,1785542690460526,2648754695,sell,9964315,0.04
bitflyer,FX_BTC_JPY,1785542690397654,1785542690460526,2648754696,sell,9964310,0.02
bitflyer,FX_BTC_JPY,1785542690397654,1785542690460526,2648754697,sell,9964287,0.03653658
bitflyer,FX_BTC_JPY,1785542717133645,1785542717192981,2648754698,sell,9962582,0.01
bitflyer,FX_BTC_JPY,1785542717133645,1785542717192981,2648754699,sell,9962486,0.01
bitflyer,FX_BTC_JPY,1785542717432309,1785542717481278,2648754700,sell,9961079,0.0200794
bitflyer,FX_BTC_JPY,1785542725922794,1785542725972611,2648754701,buy,9962016,0.015
bitflyer,FX_BTC_JPY,1785542725938485,1785542725999008,2648754702,buy,9962097,0.03727003
bitflyer,FX_BTC_JPY,1785542726373991,1785542726432935,2648754703,buy,9962311,0.001
bitflyer,FX_BTC_JPY,1785542734180982,1785542734233231,2648754704,buy,9962549,0.004
bitflyer,FX_BTC_JPY,1785542734196618,1785542734233231,2648754705,buy,9962568,0.046
bitflyer,FX_BTC_JPY,1785542740138076,1785542740203372,2648754706,sell,9961603,0.001
bitflyer,FX_BTC_JPY,1785542741681038,1785542741733186,2648754707,sell,9961604,0.06
bitflyer,FX_BTC_JPY,1785542741681038,1785542741733186,2648754708,sell,9961576,0.005
bitflyer,FX_BTC_JPY,1785542741681038,1785542741733186,2648754709,sell,9961552,0.01
bitflyer,FX_BTC_JPY,1785542741681038,1785542741733186,2648754710,sell,9961004,0.025
bitflyer,FX_BTC_JPY,1785542743691721,1785542743768010,2648754711,sell,9961329,0.008
bitflyer,FX_BTC_JPY,1785542743691721,1785542743768010,2648754712,sell,9961329,0.008
bitflyer,FX_BTC_JPY,1785542743691721,1785542743768010,2648754713,sell,9961004,0.02582086
bitflyer,FX_BTC_JPY,1785542743691721,1785542743768010,2648754714,sell,9960997,0.05817914
bitflyer,FX_BTC_JPY,1785542746832969,1785542746907820,2648754715,buy,9963993,0.002
bitflyer,FX_BTC_JPY,1785542759045780,1785542759096191,2648754716,buy,9963319,0.008
bitflyer,FX_BTC_JPY,1785542759045780,1785542759096191,2648754717,buy,9963319,0.008
bitflyer,FX_BTC_JPY,1785542759045780,1785542759096191,2648754718,buy,9963416,0.004
bitflyer,FX_BTC_JPY,1785542759045780,1785542759096191,2648754719,buy,9963439,0.021
bitflyer,FX_BTC_JPY,1785542759692453,1785542759751988,2648754720,buy,9963460,0.05
bitflyer,FX_BTC_JPY,1785542806005672,1785542806068044,2648754721,sell,9962330,0.001
bitflyer,FX_BTC_JPY,1785542816631740,1785542816701219,2648754722,sell,9960684,0.1
bitflyer,FX_BTC_JPY,1785542818535258,1785542818600830,2648754723,sell,9960684,0.1
bitflyer,FX_BTC_JPY,1785542820615000,1785542820683470,2648754724,sell,9960684,0.1
bitflyer,FX_BTC_JPY,1785542828512548,1785542828554499,2648754725,buy,9961964,0.001
bitflyer,FX_BTC_JPY,1785542828512548,1785542828554499,2648754726,buy,9962217,0.049
bitflyer,FX_BTC_JPY,1785542828863268,1785542828927986,2648754727,buy,9962217,0.00165665
bitflyer,FX_BTC_JPY,1785542873731435,1785542873802252,2648754728,buy,9962213,0.001
bitflyer,FX_BTC_JPY,1785542882324362,1785542882376147,2648754729,buy,9962217,0.016
bitflyer,FX_BTC_JPY,1785542882324362,1785542882376147,2648754730,buy,9962217,0.1
bitflyer,FX_BTC_JPY,1785542882324362,1785542882376147,2648754731,buy,9962217,0.001
bitflyer,FX_BTC_JPY,1785542883041232,1785542883130454,2648754732,buy,9963743,0.006
bitflyer,FX_BTC_JPY,1785542883041232,1785542883130454,2648754733,buy,9964458,0.02818154
bitflyer,FX_BTC_JPY,1785542883580987,1785542883651411,2648754734,buy,9965055,0.02792533
bitflyer,FX_BTC_JPY,1785542883580987,1785542883651411,2648754735,buy,9965128,0.02
bitflyer,FX_BTC_JPY,1785542883580987,1785542883651411,2648754736,buy,9965545,0.04
bitflyer,FX_BTC_JPY,1785542883880715,1785542883945660,2648754737,sell,9966207,0.613
bitflyer,FX_BTC_JPY,1785542883896337,1785542883993127,2648754738,sell,9966207,0.044
bitflyer,FX_BTC_JPY,1785542883922159,1785542884027152,2648754739,sell,9966207,0.05507467
bitflyer,FX_BTC_JPY,1785542884714775,1785542884770395,2648754740,buy,9965834,0.005
bitflyer,FX_BTC_JPY,1785542884987439,1785542885067854,2648754741,sell,9966207,0.04
bitflyer,FX_BTC_JPY,1785542885013258,1785542885096938,2648754742,sell,9966207,0.05
bitflyer,FX_BTC_JPY,1785542885028955,1785542885096938,2648754743,sell,9966207,0.06915734
bitflyer,FX_BTC_JPY,1785542885165652,1785542885252198,2648754744,sell,9966207,0.04705972
bitflyer,FX_BTC_JPY,1785542885654210,1785542885744614,2648754745,sell,9966207,0.02
bitflyer,FX_BTC_JPY,1785542887012255,1785542887074679,2648754746,sell,9966207,0.05
bitflyer,FX_BTC_JPY,1785542887616434,1785542887679841,2648754747,sell,9966207,0.3
bitflyer,FX_BTC_JPY,1785542893219843,1785542893272560,2648754748,buy,9966203,0.02
bitflyer,FX_BTC_JPY,1785542899015249,1785542899068614,2648754749,sell,9965469,0.198
bitflyer,FX_BTC_JPY,1785542901451953,1785542901503338,2648754750,buy,9966207,0.039
bitflyer,FX_BTC_JPY,1785542901468254,1785542901503338,2648754751,buy,9966207,0.159
bitflyer,FX_BTC_JPY,1785542903283525,1785542903335808,2648754752,sell,9966338,0.01
bitflyer,FX_BTC_JPY,1785542914709177,1785542914749338,2648754753,buy,9967860,0.02
bitflyer,FX_BTC_JPY,1785542918672629,1785542918724365,2648754754,sell,9966338,0.002
bitflyer,FX_BTC_JPY,1785542940334528,1785542940386528,2648754755,sell,9966365,0.008
bitflyer,FX_BTC_JPY,1785542948171772,1785542948235957,2648754756,buy,9967133,0.00409823
bitflyer,FX_BTC_JPY,1785542952098269,1785542952152137,2648754757,buy,9966802,0.00590177
bitflyer,FX_BTC_JPY,1785542952098269,1785542952152137,2648754758,buy,9966875,0.01
bitflyer,FX_BTC_JPY,1785542952098269,1785542952152137,2648754759,buy,9967836,0.008
bitflyer,FX_BTC_JPY,1785542952098269,1785542952152137,2648754760,buy,9967866,0.004
bitflyer,FX_BTC_JPY,1785542952098269,1785542952152137,2648754761,buy,9967888,0.01
bitflyer,FX_BTC_JPY,1785542952098269,1785542952152137,2648754762,buy,9967897,0.05105066
bitflyer,FX_BTC_JPY,1785542952098269,1785542952152137,2648754763,buy,9967901,0.07104757
bitflyer,FX_BTC_JPY,1785542963637987,1785542963708004,2648754764,buy,9967510,0.01
bitflyer,FX_BTC_JPY,1785542963653565,1785542963708004,2648754765,buy,9967510,0.01
bitflyer,FX_BTC_JPY,1785542968016455,1785542968069852,2648754766,buy,9967510,0.0000644
bitflyer,FX_BTC_JPY,1785542968225000,1785542968290025,2648754767,sell,9967901,0.01
bitflyer,FX_BTC_JPY,1785542968661662,1785542968706606,2648754768,sell,9967902,0.008
bitflyer,FX_BTC_JPY,1785542968661662,1785542968706606,2648754769,sell,9967901,0.001
bitflyer,FX_BTC_JPY,1785542968677346,1785542968735752,2648754770,sell,9967901,0.025
bitflyer,FX_BTC_JPY,1785542968823241,1785542968870026,2648754771,sell,9967901,0.025
bitflyer,FX_BTC_JPY,1785542968991045,1785542969074131,2648754772,buy,9968234,0.01
bitflyer,FX_BTC_JPY,1785542969006789,1785542969074131,2648754773,buy,9968234,0.02
bitflyer,FX_BTC_JPY,1785542969006789,1785542969074131,2648754774,buy,9968234,0.01
bitflyer,FX_BTC_JPY,1785542969016815,1785542969074131,2648754775,buy,9968234,0.01
bitflyer,FX_BTC_JPY,1785542972089280,1785542972142791,2648754776,sell,9967901,0.0389
bitflyer,FX_BTC_JPY,1785542978387005,1785542978427902,2648754777,sell,9967901,0.0000356
bitflyer,FX_BTC_JPY,1785542978388844,1785542978427902,2648754778,sell,9967111,0.09850889
bitflyer,FX_BTC_JPY,1785542978393119,1785542978458754,2648754779,sell,9967111,0.11018111
bitflyer,FX_BTC_JPY,1785542978393119,1785542978458754,2648754780,sell,9967111,0.03531
bitflyer,FX_BTC_JPY,1785543022938073,1785543023012670,2648754781,sell,9966283,0.001
bitflyer,FX_BTC_JPY,1785543022938073,1785543023012670,2648754782,sell,9966254,0.05388791
bitflyer,FX_BTC_JPY,1785543022938073,1785543023012670,2648754783,sell,9966241,0.04
bitflyer,FX_BTC_JPY,1785543023210223,1785543023268839,2648754784,buy,9966241,0.10511209
bitflyer,FX_BTC_JPY,1785543023693579,1785543023741734,2648754785,sell,9966408,0.001
bitflyer,FX_BTC_JPY,1785543030612043,1785543030658332,2648754786,sell,9966378,0.1
bitflyer,FX_BTC_JPY,1785543032600287,1785543032674388,2648754787,sell,9966378,0.02008456
bitflyer,FX_BTC_JPY,1785543032600287,1785543032674388,2648754788,sell,9965808,0.006
bitflyer,FX_BTC_JPY,1785543032600287,1785543032674388,2648754789,sell,9965807,0.04
bitflyer,FX_BTC_JPY,1785543032600287,1785543032674388,2648754790,sell,9965271,0.02
bitflyer,FX_BTC_JPY,1785543032600287,1785543032674388,2648754791,sell,9964012,0.01391544
bitflyer,FX_BTC_JPY,1785543034675521,1785543034765355,2648754792,sell,9965968,0.02
bitflyer,FX_BTC_JPY,1785543034675521,1785543034765355,2648754793,sell,9965968,0.001
bitflyer,FX_BTC_JPY,1785543034675521,1785543034765355,2648754794,sell,9964161,0.03606407
bitflyer,FX_BTC_JPY,1785543034675521,1785543034765355,2648754795,sell,9964159,0.005
bitflyer,FX_BTC_JPY,1785543034675521,1785543034765355,2648754796,sell,9964156,0.03793593
bitflyer,FX_BTC_JPY,1785543036693601,1785543036740262,2648754797,sell,9964783,0.08346342
bitflyer,FX_BTC_JPY,1785543036693601,1785543036740262,2648754798,sell,9964780,0.01653658
bitflyer,FX_BTC_JPY,1785543043453625,1785543043505945,2648754799,sell,9965332,0.001
bitflyer,FX_BTC_JPY,1785543043453625,1785543043505945,2648754800,sell,9964950,0.129
bitflyer,FX_BTC_JPY,1785543053210852,1785543053270491,2648754801,buy,9967987,0.006
bitflyer,FX_BTC_JPY,1785543053210852,1785543053270491,2648754802,buy,9967989,0.005
bitflyer,FX_BTC_JPY,1785543053210852,1785543053270491,2648754803,buy,9968006,0.004
bitflyer,FX_BTC_JPY,1785543053210852,1785543053270491,2648754804,buy,9968047,0.015
bitflyer,FX_BTC_JPY,1785543062017867,1785543062087652,2648754805,buy,9967241,0.03793593
bitflyer,FX_BTC_JPY,1785543062017867,1785543062087652,2648754806,buy,9967243,0.0011
bitflyer,FX_BTC_JPY,1785543062033556,1785543062132058,2648754807,buy,9967215,0.0011
bitflyer,FX_BTC_JPY,1785543089556543,1785543089609065,2648754808,buy,9967012,0.00986407
bitflyer,FX_BTC_JPY,1785543089719469,1785543089780228,2648754809,sell,9964996,0.006
bitflyer,FX_BTC_JPY,1785543089719469,1785543089780228,2648754810,sell,9964592,0.008
bitflyer,FX_BTC_JPY,1785543089719469,1785543089780228,2648754811,sell,9964454,0.008
bitflyer,FX_BTC_JPY,1785543089719469,1785543089780228,2648754812,sell,9964333,0.00155133
bitflyer,FX_BTC_JPY,1785543089719469,1785543089780228,2648754813,sell,9964263,0.04
bitflyer,FX_BTC_JPY,1785543089719469,1785543089780228,2648754814,sell,9964263,0.02346342
bitflyer,FX_BTC_JPY,1785543089719469,1785543089780228,2648754815,sell,9964258,0.01298525
bitflyer,FX_BTC_JPY,1785543091444372,1785543091490819,2648754816,sell,9964571,0.01
bitflyer,FX_BTC_JPY,1785543091444372,1785543091490819,2648754817,sell,9964562,0.09
bitflyer,FX_BTC_JPY,1785543093599000,1785543093678125,2648754818,sell,9964803,0.01
bitflyer,FX_BTC_JPY,1785543093599000,1785543093678125,2648754819,sell,9964726,0.01
bitflyer,FX_BTC_JPY,1785543093599000,1785543093678125,2648754820,sell,9964571,0.01
bitflyer,FX_BTC_JPY,1785543093599000,1785543093678125,2648754821,sell,9964562,0.001
bitflyer,FX_BTC_JPY,1785543093599000,1785543093678125,2648754822,sell,9964251,0.04090147
bitflyer,FX_BTC_JPY,1785543093599000,1785543093678125,2648754823,sell,9963727,0.02809853
bitflyer,FX_BTC_JPY,1785543100169085,1785543100222038,2648754824,sell,9964528,0.005
bitflyer,FX_BTC_JPY,1785543100169085,1785543100222038,2648754825,sell,9964040,0.01
bitflyer,FX_BTC_JPY,1785543100348082,1785543100412015,2648754826,buy,9964040,0.085
bitflyer,FX_BTC_JPY,1785543100526184,1785543100575847,2648754827,sell,9964049,0.008
bitflyer,FX_BTC_JPY,1785543122453286,1785543122500541,2648754828,buy,9966048,0.008
bitflyer,FX_BTC_JPY,1785543122453286,1785543122500541,2648754829,buy,9966049,0.042
bitflyer,FX_BTC_JPY,1785543133904472,1785543133988184,2648754830,sell,9965651,0.0200164
bitflyer,FX_BTC_JPY,1785543133904472,1785543133988184,2648754831,sell,9964049,0.002
bitflyer,FX_BTC_JPY,1785543133904472,1785543133988184,2648754832,sell,9963727,0.01190147
bitflyer,FX_BTC_JPY,1785543133904472,1785543133988184,2648754833,sell,9963421,0.04
bitflyer,FX_BTC_JPY,1785543133904472,1785543133988184,2648754834,sell,9963409,0.01342114
bitflyer,FX_BTC_JPY,1785543133920186,1785543133988184,2648754835,sell,9963326,0.01266099
bitflyer,FX_BTC_JPY,1785543136239415,1785543136302947,2648754836,buy,9966015,0.03167852
bitflyer,FX_BTC_JPY,1785543136239415,1785543136302947,2648754837,buy,9966278,0.05142086
bitflyer,FX_BTC_JPY,1785543181153303,1785543181215257,2648754838,buy,9966351,0.006
bitflyer,FX_BTC_JPY,1785543181153303,1785543181215257,2648754839,buy,9966351,0.001
bitflyer,FX_BTC_JPY,1785543181153303,1785543181215257,2648754840,buy,9966352,0.02
bitflyer,FX_BTC_JPY,1785543181153303,1785543181215257,2648754841,buy,9966418,0.06
bitflyer,FX_BTC_JPY,1785543181153303,1785543181215257,2648754842,buy,9966431,0.04
bitflyer,FX_BTC_JPY,1785543181469238,1785543181532121,2648754843,sell,9966750,0.027
bitflyer,FX_BTC_JPY,1785543181469238,1785543181532121,2648754844,sell,9966750,0.017
bitflyer,FX_BTC_JPY,1785543181469238,1785543181532121,2648754845,sell,9966750,0.2058
bitflyer,FX_BTC_JPY,1785543181484918,1785543181532121,2648754846,sell,9966750,0.006
bitflyer,FX_BTC_JPY,1785543181605465,1785543181680530,2648754847,sell,9966750,0.196
bitflyer,FX_BTC_JPY,1785543181768771,1785543181819771,2648754848,sell,9966750,0.06
bitflyer,FX_BTC_JPY,1785543181962547,1785543181993080,2648754849,sell,9966750,0.001
bitflyer,FX_BTC_JPY,1785543231139176,1785543231197326,2648754850,buy,9966855,0.001
bitflyer,FX_BTC_JPY,1785543231139176,1785543231197326,2648754851,buy,9967215,0.0015
bitflyer,FX_BTC_JPY,1785543231139176,1785543231197326,2648754852,buy,9967497,0.08341812
bitflyer,FX_BTC_JPY,1785543231139176,1785543231197326,2648754853,buy,9967500,0.005
bitflyer,FX_BTC_JPY,1785543231139176,1785543231197326,2648754854,buy,9967547,0.00908188
bitflyer,FX_BTC_JPY,1785543246587185,1785543246637843,2648754855,buy,9968601,0.001
