1788566400000000,79660.77000000,79660.77000000,79660.76000000,79660.77000000,0.01367000,1788566400999999,1088.96271990,5,0.01307000,1041.16626390,0
1788566401000000,79660.77000000,79660.77000000,79660.76000000,79660.77000000,0.02475000,1788566401999999,1971.60384750,5,0.00375000,298.72788750,0
1788566402000000,79660.77000000,79660.77000000,79660.77000000,79660.77000000,0.00581000,1788566402999999,462.82907370,2,0.00581000,462.82907370,0
1788566403000000,79660.77000000,79660.77000000,79660.76000000,79660.76000000,0.00723000,1788566403999999,575.94729650,2,0.00017000,13.54233090,0
1788566404000000,79660.77000000,79660.77000000,79660.77000000,79660.77000000,0.00052000,1788566404999999,41.42360040,3,0.00052000,41.42360040,0
