exchange,symbol,timestamp,local_timestamp,id,side,price,amount
bitflyer,FX_BTC_JPY,1577836805118101,1577836805288801,1489358043,buy,792817,0.002
bitflyer,FX_BTC_JPY,1577836805118101,1577836805288801,1489358044,buy,792827,0.008
bitflyer,FX_BTC_JPY,1577836805243095,1577836805417183,1489358045,buy,792827,0.01
bitflyer,FX_BTC_JPY,1577836805321218,1577836805505591,1489358046,buy,792827,0.002
bitflyer,FX_BTC_JPY,1577836805321218,1577836805505591,1489358047,buy,792842,0.0138
bitflyer,FX_BTC_JPY,1577836805321218,1577836805505591,1489358048,buy,792849,0.0042
bitflyer,FX_BTC_JPY,1577836805321218,1577836805505591,1489358049,buy,792849,0.02
bitflyer,FX_BTC_JPY,1577836805967335,1577836806144450,1489358050,buy,792848,0.1
bitflyer,FX_BTC_JPY,1577836806232949,1577836806502834,1489358051,buy,792841,0.01
bitflyer,FX_BTC_JPY,1577836806232949,1577836806502834,1489358052,buy,792847,0.02300399
bitflyer,FX_BTC_JPY,1577836806232949,1577836806502834,1489358053,buy,792848,0.4
bitflyer,FX_BTC_JPY,1577836806232949,1577836806502834,1489358054,buy,792848,0.01320304
bitflyer,FX_BTC_JPY,1577836806391305,1577836806578079,1489358055,buy,792849,0.01
bitflyer,FX_BTC_JPY,1577836806736150,1577836806914720,1489358056,sell,792848,0.01
bitflyer,FX_BTC_JPY,1577836807035275,1577836807338791,1489358057,sell,792848,0.59573969
bitflyer,FX_BTC_JPY,1577836807035275,1577836807338791,1489358058,sell,792848,0.04285088
bitflyer,FX_BTC_JPY,1577836807035275,1577836807338791,1489358059,sell,792782,0.01003288
bitflyer,FX_BTC_JPY,1577836807035275,1577836807338791,1489358060,sell,792782,0.06
bitflyer,FX_BTC_JPY,1577836807035275,1577836807338791,1489358061,sell,792781,0.04
bitflyer,FX_BTC_JPY,1577836807035275,1577836807338791,1489358062,sell,792781,0.01
bitflyer,FX_BTC_JPY,1577836807035275,1577836807338791,1489358063,sell,792781,0.04
bitflyer,FX_BTC_JPY,1577836807035275,1577836807338791,1489358064,sell,792781,0.00137655
bitflyer,FX_BTC_JPY,1577836807238392,1577836807526775,1489358065,buy,792849,0.0258
bitflyer,FX_BTC_JPY,1577836807238392,1577836807526775,1489358066,buy,792849,0.02
bitflyer,FX_BTC_JPY,1577836807238392,1577836807526775,1489358067,buy,792867,0.05
bitflyer,FX_BTC_JPY,1577836807238392,1577836807526775,1489358068,buy,792869,0.00191305
bitflyer,FX_BTC_JPY,1577836807238392,1577836807526775,1489358069,buy,792869,0.01
bitflyer,FX_BTC_JPY,1577836807238392,1577836807526775,1489358070,buy,792871,0.05928695
bitflyer,FX_BTC_JPY,1577836807474852,1577836807825023,1489358071,sell,792783,0.03974182
bitflyer,FX_BTC_JPY,1577836807474852,1577836807825023,1489358072,sell,792781,0.02558242
bitflyer,FX_BTC_JPY,1577836807474852,1577836807825023,1489358073,sell,792780,0.02
bitflyer,FX_BTC_JPY,1577836807474852,1577836807825023,1489358074,sell,792780,0.01
bitflyer,FX_BTC_JPY,1577836807474852,1577836807825023,1489358075,sell,792780,0.05
bitflyer,FX_BTC_JPY,1577836807474852,1577836807825023,1489358076,sell,792779,0.01
bitflyer,FX_BTC_JPY,1577836807474852,1577836807825023,1489358077,sell,792779,0.01
bitflyer,FX_BTC_JPY,1577836807474852,1577836807825023,1489358078,sell,792778,0.07615942
bitflyer,FX_BTC_JPY,1577836807474852,1577836807825023,1489358079,sell,792778,0.01
bitflyer,FX_BTC_JPY,1577836807474852,1577836807825023,1489358080,sell,792778,0.01
bitflyer,FX_BTC_JPY,1577836807474852,1577836807825023,1489358081,sell,792778,0.05
bitflyer,FX_BTC_JPY,1577836807474852,1577836807825023,1489358082,sell,792778,0.01
bitflyer,FX_BTC_JPY,1577836807474852,1577836807825023,1489358083,sell,792778,0.01
bitflyer,FX_BTC_JPY,1577836807474852,1577836807825023,1489358084,sell,792778,0.05
bitflyer,FX_BTC_JPY,1577836807649822,1577836807946768,1489358085,buy,792778,0.01119394
bitflyer,FX_BTC_JPY,1577836807649822,1577836807946768,1489358086,buy,792778,0.01
bitflyer,FX_BTC_JPY,1577836807649822,1577836807946768,1489358087,buy,792778,0.01
bitflyer,FX_BTC_JPY,1577836807665446,1577836807946768,1489358088,buy,792778,0.01
bitflyer,FX_BTC_JPY,1577836807665446,1577836807946768,1489358089,buy,792778,0.1
bitflyer,FX_BTC_JPY,1577836807665446,1577836807946768,1489358090,buy,792778,0.01
bitflyer,FX_BTC_JPY,1577836807900924,1577836808215996,1489358091,sell,792771,0.02
bitflyer,FX_BTC_JPY,1577836807900924,1577836808215996,1489358092,sell,792769,0.01
bitflyer,FX_BTC_JPY,1577836807900924,1577836808215996,1489358093,sell,792768,0.01
bitflyer,FX_BTC_JPY,1577836807900924,1577836808215996,1489358094,sell,792767,0.2
bitflyer,FX_BTC_JPY,1577836807900924,1577836808215996,1489358095,sell,792765,0.012
bitflyer,FX_BTC_JPY,1577836807900924,1577836808215996,1489358096,sell,792763,0.01
bitflyer,FX_BTC_JPY,1577836807900924,1577836808215996,1489358097,sell,792763,0.07
bitflyer,FX_BTC_JPY,1577836807900924,1577836808215996,1489358098,sell,792763,0.012
bitflyer,FX_BTC_JPY,1577836807900924,1577836808215996,1489358099,sell,792762,0.07
bitflyer,FX_BTC_JPY,1577836807964534,1577836808237324,1489358100,sell,792792,0.01
bitflyer,FX_BTC_JPY,1577836808183276,1577836808354807,1489358101,buy,792776,0.04
bitflyer,FX_BTC_JPY,1577836809088376,1577836809326367,1489358102,buy,792775,0.01054957
bitflyer,FX_BTC_JPY,1577836809088376,1577836809326367,1489358103,buy,792776,0.04
bitflyer,FX_BTC_JPY,1577836809088376,1577836809326367,1489358104,buy,792777,0.0017917
bitflyer,FX_BTC_JPY,1577836809104002,1577836809343241,1489358105,sell,792786,0.01
bitflyer,FX_BTC_JPY,1577836809369617,1577836809547844,1489358106,sell,792786,0.2
bitflyer,FX_BTC_JPY,1577836809559000,1577836809745202,1489358107,sell,792786,0.00765873
bitflyer,FX_BTC_JPY,1577836809806774,1577836810018133,1489358109,sell,792763,0.01
bitflyer,FX_BTC_JPY,1577836809806774,1577836810018133,1489358110,sell,792751,0.01
bitflyer,FX_BTC_JPY,1577836809822000,1577836810156366,1489358111,sell,792751,0.02
bitflyer,FX_BTC_JPY,1577836809822000,1577836810156366,1489358112,sell,792751,0.01
bitflyer,FX_BTC_JPY,1577836809822000,1577836810156366,1489358113,sell,792751,0.1
bitflyer,FX_BTC_JPY,1577836809822000,1577836810156366,1489358114,sell,792751,0.01
bitflyer,FX_BTC_JPY,1577836809838025,1577836810156366,1489358115,sell,792751,0.02
bitflyer,FX_BTC_JPY,1577836809853651,1577836810156366,1489358116,sell,792751,0.01
bitflyer,FX_BTC_JPY,1577836809853651,1577836810156366,1489358117,sell,792751,0.00286448
bitflyer,FX_BTC_JPY,1577836809853651,1577836810156366,1489358118,sell,792750,0.00713552
bitflyer,FX_BTC_JPY,1577836809963019,1577836810324711,1489358119,sell,792750,0.00286448
bitflyer,FX_BTC_JPY,1577836809963019,1577836810324711,1489358120,sell,792750,0.00713552
bitflyer,FX_BTC_JPY,1577836809963019,1577836810324711,1489358121,sell,792750,0.00286448
bitflyer,FX_BTC_JPY,1577836809963019,1577836810324711,1489358122,sell,792747,0.00713552
bitflyer,FX_BTC_JPY,1577836809963019,1577836810324711,1489358123,sell,792747,0.05382685
bitflyer,FX_BTC_JPY,1577836809963019,1577836810324711,1489358124,sell,792744,0.04617315
bitflyer,FX_BTC_JPY,1577836809979821,1577836810324711,1489358125,sell,792744,0.01
bitflyer,FX_BTC_JPY,1577836810011000,1577836810324711,1489358126,sell,792744,0.02
bitflyer,FX_BTC_JPY,1577836810011000,1577836810324711,1489358127,sell,792764,0.01100776
bitflyer,FX_BTC_JPY,1577836810011000,1577836810324711,1489358128,sell,792744,0.00899224
bitflyer,FX_BTC_JPY,1577836810011000,1577836810373264,1489358129,sell,792744,0.01
bitflyer,FX_BTC_JPY,1577836810136068,1577836810373264,1489358130,sell,792744,0.00783461
bitflyer,FX_BTC_JPY,1577836810151692,1577836810373264,1489358131,sell,792741,0.01216539
bitflyer,FX_BTC_JPY,1577836810261062,1577836810552779,1489358132,sell,792741,0.00783461
bitflyer,FX_BTC_JPY,1577836810261062,1577836810552779,1489358133,sell,792736,0.08
bitflyer,FX_BTC_JPY,1577836810261062,1577836810552779,1489358134,sell,792736,0.01
