date,funding_3d_mean,premium_1d,ls_ratio,toptrader_ls,tone_7d_mean,ret_28d,close
2020-05-31,7.099000000000001e-05,-0.00075092,,,-0.7446285714285714,0.05776631324300501,9446.19
2020-06-01,7.558555555555557e-05,0.00324793,,,-0.7277285714285714,0.13861981638996884,10203.64
2020-06-02,0.00017868555555555557,-0.00048247,,,-0.8073857142857143,0.052907236692542735,9525.73
2020-06-03,0.0001771811111111111,-0.00016595,,,-0.7357428571428571,0.05469795825163072,9668.99
2020-06-04,0.00020159555555555558,2.1e-07,,,-0.7162714285714286,-0.021027537192089975,9791.92
2020-06-05,9.849555555555555e-05,-0.00039622,,,-0.6857714285714286,-0.018676906115168986,9619.99
2020-06-06,0.0001,-0.00037834,,,-0.6509142857142857,0.012831917274884272,9669.85
2020-06-07,0.0001,-0.00031427,,,-0.7339714285714286,0.11037200607533611,9750.04
2020-06-08,0.0001,-0.00018362,,,-0.7443285714285713,0.13214744104447118,9783.0
2020-06-09,0.0001,-6.007e-05,,,-0.702342857142857,0.10237559734469649,9776.84
2020-06-10,0.0001,0.00027135,,,-0.6764285714285714,0.0602811756382681,9894.32
2020-06-11,0.0001,-0.00048436,,,-0.5707714285714286,-0.055554914245456506,9264.26
2020-06-12,8.433111111111112e-05,-0.00058886,,,-0.7118000000000001,0.0167149354758159,9463.07
2020-06-13,6.797e-05,-0.00046378,,,-0.7774428571428571,0.008947957995354543,9473.46
2020-06-14,6.475e-05,-0.0003122,,,-0.6645571428571427,-0.03534959327071423,9329.99
2020-06-15,3.3350000000000004e-05,-0.00047016,,,-0.6548714285714287,-0.029940024280630365,9435.15
2020-06-16,2.169444444444445e-05,-0.00056663,,,-0.6443,-0.026645190161042137,9530.3
2020-06-17,-6.922222222222222e-07,-0.00044179,,,-0.6144142857142858,-0.0058194475481684995,9461.29
2020-06-18,-2.478888888888894e-06,-0.00066913,,,-0.5881857142857143,0.03388139508397515,9374.78
2020-06-19,5.296666666666663e-06,-0.00032325,,,-0.48357142857142854,0.014327804546872823,9304.32
2020-06-20,2.1110000000000003e-05,-0.00063946,,,-0.4038142857142857,0.018556090144040555,9355.46
2020-06-21,4.291333333333334e-05,-0.00017155,,,-0.3963857142857143,0.06270982920064103,9283.03
2020-06-22,5.958111111111112e-05,2.488e-05,,,-0.5695571428571429,0.08393296664663674,9683.12
2020-06-23,7.183555555555556e-05,0.00084696,,,-0.5900428571428572,0.08474650928893293,9622.81
2020-06-24,0.00010031666666666667,0.00026205,,,-0.6787571428571428,0.008224500649291209,9286.06
2020-06-25,0.00010389,-9.708e-05,,,-0.8615285714285713,-0.03591846113477012,9239.48
2020-06-26,0.00010076333333333333,-0.00015406,,,-1.0514,-0.028289281581120748,9158.26
2020-06-27,9.933444444444444e-05,-0.00015122,,,-1.0503,-0.0743941433867464,9009.3
2020-06-28,9.36311111111111e-05,-0.00043852,,,-0.998742857142857,-0.03535990708335686,9118.01
2020-06-29,9.429666666666666e-05,-7.639e-05,,,-0.8434142857142858,-0.10475046203387478,9188.88
2020-06-30,9.429666666666666e-05,3.031e-05,,,-0.8088428571428571,-0.042106710517922044,9132.96
2020-07-01,0.0001,4.667e-05,,,-0.7360857142857143,-0.04609867860372407,9233.38
2020-07-02,0.0001,0.00012323,,,-0.6800142857142857,-0.07406146707334767,9092.92
2020-07-03,0.0001,-0.00012627,,,-0.5613142857142857,-0.05963420704315481,9063.08
2020-07-04,0.0001,7.039e-05,,,-0.6328428571428572,-0.056514350699498964,9138.52
2020-07-05,0.0001,-9.253e-05,,,-0.6437428571428571,-0.07154747655799744,9076.82
2020-07-06,0.0001,-0.00035044,,,-0.8311714285714286,-0.04546023462974028,9348.22
2020-07-07,0.0001,3.29e-05,,,-0.8382428571428572,-0.054619017298454205,9257.16
2020-07-08,0.0001,9.898e-05,,,-0.9583142857142857,-0.047305767680432195,9437.16
2020-07-09,0.0001,0.00014928,,,-0.9682857142857142,-0.0031742008449585466,9234.9
2020-07-10,0.0001,-8.98e-06,,,-0.8669999999999999,-0.019154992330061946,9283.53
2020-07-11,0.0001,-0.00014464,,,-0.7369285714285715,-0.025136318734323364,9238.3
2020-07-12,0.0001,-0.00019555,,,-0.8837428571428572,-0.002556322007488772,9306.17
2020-07-13,0.0001,-3.808e-05,,,-0.7600857142857143,-0.021647223497580574,9233.1
2020-07-14,0.0001,-0.00011103,,,-0.7474714285714285,-0.02968076806443333,9251.59
2020-07-15,0.0001,-0.00015217,,,-0.8779571428571428,-0.029085184089915728,9190.07
2020-07-16,0.0001,-0.00028165,,,-1.1934000000000002,-0.026143111402359972,9132.87
2020-07-17,0.0001,-0.00029888,,,-1.5795285714285716,-0.016014798835157926,9156.5
2020-07-18,0.0001,0.00023033,,,-2.1165285714285718,-0.019212921072910633,9177.43
2020-07-19,0.0001,0.00017421,,,-2.4359428571428574,-0.007682105709208902,9211.99
2020-07-20,0.0001,2.1e-07,,,-2.6028,-0.055272736058760895,9162.43
2020-07-21,0.0001,-0.00044188,,,-2.7462857142857144,-0.02435791711564305,9391.25
2020-07-22,0.0001,0.0001036,,,-2.753614285714286,0.026927770541142575,9539.51
2020-07-23,0.0001,2.1e-07,,,-2.667314285714286,0.04006755500658474,9617.2
2020-07-24,0.0001,4.003e-05,,,-2.4549428571428575,0.041666078064172836,9547.91
2020-07-25,0.0001,1.183e-05,,,-2.0314714285714284,0.07499982694179529,9710.98
2020-07-26,0.00016159666666666668,0.00081582,,,-1.641142857142857,0.08678313959963435,9944.65
2020-07-27,0.00033495111111111114,0.00167842,,,-1.3826142857142858,0.1840915147866482,11046.19
2020-07-28,0.000700631111111111,0.00117211,,,-1.1702857142857142,0.1804692191842676,10939.27
2020-07-29,0.0008431288888888889,0.00108048,,,-1.0744285714285715,0.18512572997379156,11111.17
2020-07-30,0.0008622877777777777,0.00097802,,,-0.7968142857142857,0.20054031580119364,11112.12
2020-07-31,0.0006407388888888889,0.00066727,,,-1.2770142857142857,0.22560238214484368,11356.74
2020-08-01,0.0005229677777777778,0.00062199,,,-1.9209571428571428,0.25708219072928834,11817.49
2020-08-02,0.00047795333333333336,0.00048927,,,-2.2141428571428574,0.19866477930387955,11071.66
2020-08-03,0.0004288333333333333,0.00053596,,,-2.470871428571429,0.183971667655233,11236.39
2020-08-04,0.00042070666666666666,0.00057349,,,-2.781657142857143,0.18983945731087493,11192.42
2020-08-05,0.0002982688888888889,0.00089681,,,-3.1408857142857145,0.2196440111914008,11755.24
2020-08-06,0.0002962155555555556,0.00074649,,,-3.4744428571428574,0.24257093296821688,11770.08
2020-08-07,0.0002700655555555556,0.00036849,,,-2.742771428571428,0.22283650888984693,11600.85
2020-08-08,0.00024500444444444446,0.00056046,,,-2.0151857142857144,0.2427820996538693,11776.9
2020-08-09,0.00016942444444444443,0.00022289,,,-1.6427857142857145,0.2274597405254908,11683.03
2020-08-10,0.00027528444444444445,0.00047914,,,-1.3676285714285716,0.2533333785286687,11895.12
2020-08-11,0.00034853333333333337,7.12e-05,,,-1.3534428571428572,0.2081721042223691,11392.64
2020-08-12,0.0003311555555555556,4.879e-05,,,-1.0320285714285713,0.22989000563866763,11565.35
2020-08-13,0.0001732488888888889,0.00130868,,,-0.8870142857142856,0.2556481883297209,11793.26
2020-08-14,0.00016563222222222223,0.00058447,,,-1.1071571428571427,0.25191964381596993,11779.77
2020-08-15,0.00020847,0.00034005,,,-1.1777714285714285,0.2557662953477385,11852.2
2020-08-16,0.0002817377777777778,0.0008255,,,-1.1878571428571427,0.25720996148516734,11914.02
2020-08-17,0.00035155888888888884,0.00137078,,,-1.1073857142857142,0.29435611903983133,12298.38
2020-08-18,0.0006067955555555555,0.00146933,,,-0.8305285714285715,0.241630468324955,11958.1
2020-08-19,0.0006738255555555555,0.00060642,,,-0.5923142857142859,0.20905346597509478,11757.55
2020-08-20,0.0005651055555555555,0.0002682,,,-0.6202714285714286,0.20956511040820378,11859.37
2020-08-21,0.0002670311111111112,0.00063177,,,-0.7284857142857143,0.18878095118857652,11531.74
2020-08-22,0.00012673333333333334,0.00046831,,,-0.7178714285714286,0.18356713623769383,11667.7
2020-08-23,0.0001,0.00038229,,,-0.778557142857143,0.1578121289446493,11644.65
2020-08-24,0.0001,7.355e-05,,,-0.9085142857142857,0.06277141985456432,11761.8
2020-08-25,0.0001362,0.00039367,,,-1.0100285714285715,0.03499615038763656,11328.88
2020-08-26,0.00015437111111111113,0.00041709,,,-1.0566857142857142,0.03172299187041492,11469.3
2020-08-27,0.0001543711111111111,0.00046135,,,-0.7606571428571429,0.01941767051011341,11330.0
2020-08-28,0.00011817111111111112,0.00028022,,,-0.8182285714285714,0.015711456393513807,11536.58
2020-08-29,0.0001,-0.00015119,,,-0.9852142857142858,-0.029696632884512002,11471.71
2020-08-30,0.0001,0.00044471,,,-0.9440285714285714,0.055966524420286545,11708.97
2020-08-31,0.00010606777777777778,0.00054387,,,-0.8235142857142856,0.03657765398693593,11655.0
2020-09-01,0.00016142444444444443,0.00112711,,,-0.7716142857142857,0.06331305776727017,11923.96
2020-09-02,0.00025365444444444443,0.00082414,,,-0.8737857142857143,-0.03082259469605656,11398.44
2020-09-03,0.00028417666666666667,-0.00037121,,,-1.0511714285714286,-0.14710227604012677,10160.0
2020-09-04,0.00022882000000000002,-0.00026916,,,-0.7681857142857142,-0.10387179099858511,10456.32
2020-09-05,0.00013659,0.0,,,-0.7838,-0.14697411666631013,10167.19
2020-09-06,0.0001,0.00028451,,,-1.0461857142857143,-0.1298679527591834,10260.17
2020-09-07,0.0001,0.00060203,,,-1.2241,-0.13652292206912808,10377.14
2020-09-08,0.0001,0.00037849,,,-1.2450857142857144,-0.118062641199311,10123.96
2020-09-09,0.0001,4.564e-05,,,-1.1282285714285716,-0.12241531164918075,10232.8
2020-09-10,0.0001,-0.00010266,,,-0.9678714285714285,-0.13125786056831393,10342.59
2020-09-11,0.0001,-0.00019141,,,-0.9062857142857143,-0.12524730207161078,10393.04
2020-09-12,0.0001,-0.00022685,,,-0.6135,-0.12655000724495838,10443.33
2020-09-13,0.0001,-0.00047423,,,-0.2230714285714286,-0.14220095188446646,10334.78
2020-09-14,8.985333333333334e-05,-0.00042638,,,0.03870000000000002,-0.14154893584891354,10675.15
2020-09-15,2.294000000000001e-05,-0.00068197,,,0.13965714285714287,-0.10336108307544711,10783.83
2020-09-16,-2.8023333333333323e-05,-0.00059655,,,0.04334285714285713,-0.07101550178960261,10951.54
2020-09-17,-4.84411111111111e-05,-0.00043897,,,0.05248571428571426,-0.08064951474870442,10940.47
2020-09-18,7.328888888888888e-06,-0.00049276,,,0.013642857142857132,-0.05348214783091702,10931.2
2020-09-19,-6.462222222222225e-06,-0.00056413,,,-0.06251428571428573,-0.051933593016901224,11077.22
2020-09-20,-3.6230000000000004e-05,-0.00025821,,,-0.24082857142857145,-0.0639304152826611,10923.5
2020-09-21,-6.906111111111111e-05,-0.00051632,,,-0.2941142857142857,-0.12196619772442482,10411.29
2020-09-22,-4.306666666666664e-06,-0.00032993,,,-0.9084000000000001,-0.07271766840459751,10534.31
2020-09-23,1.8482222222222225e-05,-0.00042977,,,-0.8393428571428572,-0.11401506556368776,10233.42
2020-09-24,4.244555555555556e-05,-0.00078755,,,-0.8480428571428572,-0.05310475431661568,10744.02
2020-09-25,-2.7511111111111083e-06,-0.00035023,,,-0.7734285714285715,-0.07623190541244251,10689.81
2020-09-26,3.4792222222222227e-05,-0.00027745,,,-0.8734142857142857,-0.06692526049847163,10729.09
2020-09-27,5.4803333333333345e-05,-0.00069136,,,-0.8707142857142857,-0.08260142663510732,10780.66
2020-09-28,0.0001,-0.00023352,,,-0.9255714285714286,-0.08647519222604674,10689.48
2020-09-29,0.0001,-0.0002006,,,-0.5306428571428571,-0.0956371380695642,10836.42
2020-09-30,0.0001,-0.00054434,,,-0.40878571428571425,-0.05594907267819865,10778.22
2020-10-01,9.712444444444444e-05,-0.00050204,,,-0.41307142857142853,0.044535720018578445,10622.71
2020-10-02,7.277444444444444e-05,-0.00024836,,,-0.4940571428571428,0.011620840397259457,10578.54
2020-10-03,7.249555555555556e-05,-0.00046565,,,-0.41800000000000004,0.03730685016044435,10553.66
2020-10-04,4.441444444444444e-05,-0.00047513,,,-0.48079999999999995,0.03913197924273429,10669.63
2020-10-05,1.3835555555555563e-05,-0.00060846,,,-0.4922142857142857,0.039477754059480466,10795.0
2020-10-06,-2.0887777777777772e-05,-0.00045195,,,-0.4974714285714286,0.04654610102683926,10606.33
2020-10-07,-2.192444444444444e-05,-0.0006057,,,-0.7019857142857144,0.04175721494971769,10669.14
2020-10-08,1.6112222222222222e-05,-0.00050375,,,-0.7699,0.054801726176736835,10925.2
2020-10-09,4.681222222222222e-05,0.0,,,-0.7788571428571428,0.06147505571794467,11052.0
2020-10-10,7.880555555555555e-05,0.00012973,,,-0.7677428571428572,0.07894541765725553,11301.2
2020-10-11,9.569777777777779e-05,0.00015251,,,-0.6793428571428571,0.09572106423707571,11372.93
2020-10-12,0.0001,0.0,,,-1.0556714285714286,0.07755223629968569,11535.98
2020-10-13,0.0001,-0.00024189,,,-0.9269857142857142,0.05801694432874974,11427.98
2020-10-14,0.0001,-0.00023082,,,-0.8430428571428571,0.04265989969930626,11428.84
2020-10-15,0.0001,-6.97e-05,,,-0.9430571428571428,0.050843898284275366,11511.11
2020-10-16,0.0001,0.00011977,,,-1.1465857142857143,0.035114284499529774,11321.86
2020-10-17,0.0001,-0.00038194,,,-1.3193714285714286,0.025718099069394033,11365.8
2020-10-18,0.0001,-0.00021836,,,-1.360257142857143,0.053165619313677144,11519.97
2020-10-19,0.0001,-0.0003931,,,-1.125742857142857,0.12216512707710685,11764.14
2020-10-20,9.304666666666666e-05,-0.00058712,,,-1.2532833333333333,0.12367322896173012,11921.11
2020-10-21,8.168888888888888e-05,0.00078608,,,-1.1363166666666669,0.22399490797836605,12802.67
2020-10-22,8.168888888888888e-05,0.0,,,-0.8839499999999999,0.1893115146423879,12983.26
2020-10-23,8.864222222222223e-05,0.00030018,,,-0.9946999999999999,0.19115520507226907,12941.59
2020-10-24,0.0001,-0.00019465,,,-0.8971999999999999,0.2013870970395002,13122.73
2020-10-25,0.0001,-0.00038267,,,-1.3277833333333333,0.19019798069082314,13039.09
2020-10-26,0.0001,-0.00060718,,,-1.2889333333333333,0.20080922479366253,13066.73
2020-10-27,9.489e-05,-0.00078959,,,-1.2855,0.23067298047995527,13647.9
2020-10-28,8.791777777777779e-05,-0.00075213,,,-1.3091000000000002,0.20833479668485888,13274.73
2020-10-29,1.3198888888888891e-05,-0.00064248,,,-1.2835857142857143,0.23735500862893,13468.44
2020-10-30,-4.7968888888888885e-05,-0.00076759,,,-0.9368571428571428,0.24845392913403386,13562.13
2020-10-31,-0.00011028,-0.00046253,,,-0.6802714285714284,0.269360412024846,13816.08
2020-11-01,-8.614444444444444e-05,-0.00030852,,,-0.3024857142857143,0.2545097827314183,13762.0
2020-11-02,-3.839666666666667e-05,-0.00075865,,,-0.07145714285714284,0.22831551720534732,13563.72
2020-11-03,-3.146e-05,-0.00032194,,,0.08145714285714288,0.280571935184139,14041.58
2020-11-04,-5.227111111111111e-05,-0.00066764,,,0.08077142857142859,0.28310729181144506,14160.59
2020-11-05,-3.37411111111111e-05,0.00054633,,,-0.08345714285714283,0.3565218915502122,15605.04
2020-11-06,7.038888888888889e-05,0.00084876,,,-0.23972857142857143,0.3445370638009991,15598.09
2020-11-07,0.00021817444444444445,0.0001402,,,-0.6851285714285714,0.2723479135520667,14838.97
2020-11-08,0.00021817444444444445,-7.035e-05,,,-0.44668571428571424,0.30890380855578065,15489.15
2020-11-09,0.00017639111111111111,7.423e-05,,,-0.6663285714285714,0.2844739095995201,15332.04
2020-11-10,0.0001,-0.00015744,,,-0.7250714285714285,0.29267985324625423,15313.65
2020-11-11,0.0001,0.00031275,,,-0.8182999999999999,0.31802314854767527,15707.89
2020-11-12,0.0001,0.0,,,-0.7640142857142858,0.34785245184865454,16300.0
2020-11-13,0.0001,0.0,,,-0.4938714285714286,0.3666101807721166,16335.58
2020-11-14,9.364111111111112e-05,-0.00037321,,,0.3669571428571428,0.34736161827024936,16086.34
2020-11-15,9.364111111111112e-05,-0.0003183,,,0.11518571428571431,0.32697362162195387,15975.49
2020-11-16,9.364111111111112e-05,-0.00028996,,,0.13691428571428577,0.3518259639428738,16724.62
2020-11-17,0.0001,0.00076167,,,0.13401428571428572,0.394158911951703,17680.63
2020-11-18,0.00017799555555555557,0.00012754,,,0.1642857142857144,0.3287550768507566,17785.95
2020-11-19,0.00024157555555555558,0.00057167,,,0.11421428571428574,0.31696749804848773,17825.47
2020-11-20,0.00033592444444444444,0.00015751,,,0.09878571428571432,0.36741672154347943,18687.65
2020-11-21,0.00031286000000000004,0.00112417,,,-0.4823857142857143,0.3555136882645359,18725.0
2020-11-22,0.0004758188888888889,0.00141228,,,-0.3326571428571429,0.34631011176859927,18435.2
2020-11-23,0.0006656355555555555,0.00080774,,,-0.24042857142857144,0.34137605859396825,18383.35
2020-11-24,0.0007910855555555555,0.0011767,,,-0.18481428571428574,0.3392834711738902,19160.85
2020-11-25,0.0007507755555555555,0.00108714,,,-0.08425714285714284,0.3443940184902021,18732.43
2020-11-26,0.0005192100000000001,0.00053588,,,-0.14107142857142857,0.242237168003463,17160.09
2020-11-27,0.00033968777777777776,0.00016788,,,-0.3887285714285714,0.23497276770934278,17154.39
2020-11-28,0.00015345888888888888,3.284e-05,,,-0.41705714285714285,0.2500897424921811,17741.79
2020-11-29,0.00010085888888888889,-0.00027722,,,-0.4725428571428571,0.27907241530304955,18192.03
2020-11-30,0.00012164555555555557,0.00119976,,,-0.4775,0.37322969919536597,19700.19
2020-12-01,0.00020027,0.00040757,,,-0.537442857142857,0.29031310522015114,18771.43
2020-12-02,0.00020027000000000003,0.0,,,-0.5323999999999999,0.3058293822647998,19226.55
2020-12-03,0.00019579666666666668,0.00047418,,,-0.4216285714285714,0.2201708654694799,19448.4
2020-12-04,0.00012017555555555555,0.00072845,,,-0.2306857142857143,0.1799708590231557,18673.76
2020-12-05,0.00012017555555555555,-0.00020031,,,-0.17902857142857145,0.2556806727305476,19162.16
2020-12-06,0.00010300333333333334,0.0004643,,,-0.27295714285714284,0.22413175496456408,19380.58
2020-12-07,0.0001,0.00019552,,,-0.4441285714285715,0.22358436089813138,19173.5
2020-12-08,0.0001,-6.986e-05,,,-0.4576428571428572,0.17905388373517642,18316.43
2020-12-09,0.0001,-0.0002407,,,-0.5652714285714285,0.166664542596453,18556.64
2020-12-10,0.0001,-4.368e-05,,,-0.5010428571428572,0.11301641043683991,18250.3
2020-12-11,0.0001,8.51e-05,,,-0.696,0.0992470722776623,18040.02
2020-12-12,8.01988888888889e-05,3.937e-05,,,-0.7054999999999999,0.1567174427568285,18815.63
2020-12-13,8.01988888888889e-05,-0.00022568,,,-0.5899,0.18189226551552945,19162.36
2020-12-14,8.01988888888889e-05,-4.468e-05,,,-0.48761428571428567,0.14189227351551584,19274.33
2020-12-15,0.0001,-7.304e-05,,,-0.5163285714285715,0.09459918525980175,19434.87
2020-12-16,0.00014006,0.00029913,,,-0.4532571428571429,0.18337801265172401,21365.7
2020-12-17,0.00020225222222222225,0.00073427,,,-0.45124285714285717,0.2467565689924266,22814.24
2020-12-18,0.0003101544444444444,0.00052642,,,-0.26058571428571425,0.21353301925915888,23136.14
2020-12-19,0.0003685122222222222,0.00062131,,,-0.2901714285714285,0.24163072439258987,23842.99
2020-12-20,0.0004447755555555555,0.00041755,,,-0.37707142857142856,0.24149734509773288,23470.85
2020-12-21,0.00040996777777777774,0.00091167,,,-0.3232,0.2123286996939729,22732.01
2020-12-22,0.0003226122222222222,0.00058095,,,-0.3056571428571428,0.21829014934331203,23835.1
2020-12-23,0.00018585,-0.00013892,,,-0.38365714285714286,0.2159503861304815,23247.71
2020-12-24,0.00013188444444444444,0.00066924,,,-0.4772571428571428,0.32399695576727705,23726.28
2020-12-25,0.00015797,0.00050009,,,-0.5200857142857143,0.36475760639280286,24705.15
2020-12-26,0.00016401555555555555,0.00031142,,,-0.42667142857142865,0.39994859619872086,26466.28
2020-12-27,0.00024107777777777778,0.00075559,,,-0.38031428571428566,0.3670480503828399,26259.6
2020-12-28,0.0003382344444444444,0.00072562,,,-0.5037714285714285,0.316611674920621,27037.91
2020-12-29,0.0004377588888888889,0.0009699,,,-0.4589,0.377111489953893,27370.0
2020-12-30,0.0005178955555555555,0.00093998,,,-0.4198142857142857,0.40690219053293936,28881.3
2020-12-31,0.0005173477777777777,0.00082526,,,-0.36817142857142865,0.3992823739156344,28992.79
2021-01-01,0.00046958,0.00030875,1.6057217765972218,1.2038661488194435,-0.40499999999999997,0.45396513634626623,29402.64
2021-01-02,0.0004217211111111111,0.00022777,1.3696385031597251,1.2108846914583347,-0.4655285714285714,0.5195421738136058,32216.53
2021-01-03,0.0006921955555555556,0.0016545,1.7934304321875025,1.1980727000000007,-0.42432857142857144,0.5351961875461795,33097.83
2021-01-04,0.0011068611111111112,0.00107243,1.9415376517013887,1.2073593083333307,-0.3011714285714286,0.5123905185842114,32005.88
2021-01-05,0.0011655122222222225,0.00137275,1.9706565269791665,1.2287234208333357,-0.3163,0.6197099237116813,34039.05
2021-01-06,0.0012684522222222222,0.00217334,2.0914713686458333,1.2293166463194447,-0.3141857142857143,0.6860263139249205,36849.94
2021-01-07,0.0011419588888888887,0.00149744,2.0287885974305566,1.1950927965972213,-0.3190857142857143,0.7723846880204032,39510.49
2021-01-08,0.0014075644444444442,0.00140299,2.2002483101736123,1.43318784704861,-0.3104142857142857,0.8128260507674371,40667.07
2021-01-09,0.0011746311111111112,0.00093779,2.6587123085416664,1.3632434326388898,-0.30358571428571424,0.7601502582704551,40239.06
2021-01-10,0.0011483233333333335,0.00129827,2.6565750976388873,1.531836193750001,-0.44577142857142854,0.6891996444706896,38173.73
2021-01-11,0.0009083566666666667,0.00022493,2.3492672442361124,1.2818474262152784,-0.6103714285714286,0.6095064865934202,35455.58
2021-01-12,0.0007555922222222222,0.00017379,2.0944650520486134,1.2773068617708339,-0.7223285714285714,0.560321119211518,34035.02
2021-01-13,0.0005207744444444444,0.00127384,2.0897341388541673,1.161497934305556,-0.9015714285714286,0.5597097926730364,37393.49
2021-01-14,0.0005185277777777778,0.0005705,2.1380671409027805,1.1690185889930538,-0.9746142857142858,0.5396156955388918,39134.35
2021-01-15,0.0006284944444444445,-0.00018846,1.9523802736111076,1.168044852847222,-1.132242857142857,0.4629210880569097,36756.57
2021-01-16,0.0006320288888888889,0.00052984,2.2322281215972257,1.1266635364236113,-1.1905999999999999,0.41202868466023695,36000.0
2021-01-17,0.00046972222222222223,0.00130561,2.049473987743053,1.1522455910763911,-1.3122,0.42272623273625176,35819.25
2021-01-18,0.00043633333333333333,0.00165549,2.4128967065625,1.1679692425694448,-1.2448714285714286,0.47673718461360115,36616.95
2021-01-19,0.0007131755555555556,-0.00044815,2.5151551881249996,1.1999121702430555,-1.0734857142857144,0.4100686987281331,35917.62
2021-01-20,0.0007678888888888888,0.00096412,2.3023287823247265,1.1378758549815504,-0.8996857142857143,0.423239017880657,35496.91
2021-01-21,0.0006665311111111112,0.0017035,2.219578529999999,1.1013188297569445,-0.8679571428571429,0.2615214810164435,30818.18
2021-01-22,0.0002996122222222222,0.00083194,2.029089401805554,1.039403102881944,-0.8538142857142856,0.28925520253089515,32992.06
2021-01-23,0.00019911777777777777,0.0004377,1.9076398420486105,1.0243097806249997,-0.8913285714285714,0.1935292716603712,32117.49
2021-01-24,0.00014215333333333333,0.00056492,1.831815429201388,1.0277525753125003,-0.7506714285714287,0.20668971351932147,32288.83
2021-01-25,0.00022511666666666665,0.00016724,1.811487463368059,1.0755599320833311,-0.7016,0.17662593442482163,32261.22
2021-01-26,0.00022658777777777775,6.317e-05,1.9059632846527785,1.1247254669097213,-0.7910285714285713,0.1719319411853558,32504.53
2021-01-27,0.00018685888888888888,-0.00012188,1.8321977653124994,1.1271746285763888,-0.8270999999999998,0.05205782220480408,30424.62
2021-01-28,0.00011752000000000001,0.00095857,1.7520486352777793,1.139439052673609,-0.8500571428571428,0.14404651663353166,33484.87
2021-01-29,0.0003487266666666667,0.00020252,1.9291183866319455,1.2308334022569447,-0.7058857142857142,0.1525915874724976,34249.64
2021-01-30,0.00045410000000000003,0.00083499,2.607474989340281,1.3007327632986103,-0.7171142857142856,0.06333600852039283,34323.0
2021-01-31,0.0005685811111111112,0.00095623,2.604896839131944,1.2851479850694472,-0.7758999999999999,0.0013149313307023811,33141.38
2021-02-01,0.0004316355555555556,0.00081635,2.4368298464236116,1.2856067514236118,-0.7268857142857141,0.046602639084250115,33532.74
2021-02-02,0.0005187577777777777,0.00125935,2.4973425332986134,1.3632328156249978,-0.6645285714285715,0.04264833211327513,35522.16
2021-02-03,0.0006166399999999999,0.0006317,2.121002696423611,1.3927745112152787,-0.6029714285714285,0.022584063478167632,37691.63
2021-02-04,0.0006687999999999999,0.00063274,1.8378045410763901,1.3787097637847232,-0.5506142857142857,-0.06574775803161478,36996.32
2021-02-05,0.0006992233333333333,0.0017225,1.9397371827240109,1.3665004864516137,-0.633842857142857,-0.05944672094609055,38320.0
2021-02-06,0.00066988,0.00152448,1.9931816685069452,1.367199985451388,-0.6265285714285714,-0.024069221298685783,39282.1
2021-02-07,0.0008494222222222222,0.0010917,2.264171727421603,1.3222069812543553,-0.5486285714285714,0.017776429608006298,38858.39
2021-02-08,0.001,0.0011172,2.2015982141319483,1.372314619027777,-0.47224285714285713,0.2693732768780462,46416.45
2021-02-09,0.0013020855555555555,0.00186391,2.194576910763889,1.4390662338194433,-0.35448571428571435,0.3121741397678974,46505.2
2021-02-10,0.001396737777777778,0.00105279,2.4366624406620225,1.4395952518466901,-0.3941857142857143,0.18193019107709366,44854.63
2021-02-11,0.0013609322222222222,0.00200401,2.681158507536232,1.4182757855434787,-0.3459714285714286,0.20381450517623215,47981.48
2021-02-12,0.0012287966666666668,0.00170573,2.7733493252430583,1.3996060640625003,-0.21815714285714286,0.254217475945878,47395.84
2021-02-13,0.0011682344444444446,0.00125333,2.6862608786111117,1.3965766881597212,-0.055999999999999994,0.27147816199945857,47228.48
2021-02-14,0.0012202344444444445,0.00132738,2.5450616254861114,1.3993382010416668,0.09734285714285715,0.30642325454666247,48662.5
2021-02-15,0.0010720955555555557,0.00168538,2.199409221508767,1.3552620117192982,-0.002142857142857133,0.2694925882899796,47942.57
2021-02-16,0.001080328888888889,0.0011386,2.2042588653310102,1.4058763646341472,-0.05482857142857143,0.31398512455996036,49166.53
2021-02-17,0.0010402088888888889,0.00150487,1.8547564758680555,1.3686468870138904,-0.011199999999999993,0.38514400271608923,52174.28
2021-02-18,0.0012466355555555556,0.00062978,2.044512896236936,1.3525547072125432,-0.03938571428571428,0.5150203066430604,51579.54
2021-02-19,0.0011795333333333331,0.00181396,2.0611935346330266,1.3410657223394502,-0.04295714285714285,0.5288808149118702,55988.58
2021-02-20,0.001235871111111111,0.0009889,2.1879075282720626,1.3550287587867635,-0.057514285714285705,0.5548081535689472,55936.04
2021-02-21,0.0011389877777777777,0.00112504,2.213079933784725,1.3522858029861118,-0.09891428571428572,0.5769402858673737,57492.91
2021-02-22,0.0011191244444444443,0.0008566,2.385203856736113,1.331482125416666,-0.14618571428571428,0.5183287381558134,54173.65
2021-02-23,0.000755268888888889,0.00050379,2.1324917021180587,1.2655771945833332,-0.2731857142857143,0.40815107150943053,48887.93
2021-02-24,0.0005040255555555556,0.00091177,2.092575793379789,1.328011021358885,-0.34595714285714285,0.4918387133158315,49754.0
2021-02-25,0.00026326,-0.00094936,2.257526678819447,1.2660429290277762,-0.4076142857142857,0.34093681375939044,47088.58
