cascade_id,origin_t_ms,origin_t_utc,direction,first_price,in_band_a,distance_bp_a,in_band_b,distance_bp_b,in_band_c,distance_bp_c
binance_cm_real_001539,1721261100000,2024-07-18T00:05:00.000Z,long,63555.0,False,172.29171583667687,False,329.6357485642357,True,0.0
binance_cm_real_001540,1721261100000,2024-07-18T00:05:00.000Z,short,63926.4,False,113.19267157230792,False,269.62256595084324,False,41.69987868861811
binance_cm_real_001541,1721261100000,2024-07-18T00:05:00.000Z,long,63688.0,False,151.0488632081397,False,308.0643135284512,False,4.423488333753019
binance_cm_real_001542,1721261100000,2024-07-18T00:05:00.000Z,long,63600.1,False,165.0783567950367,False,322.3108139767078,True,0.0
binance_cm_real_001543,1721261100000,2024-07-18T00:05:00.000Z,long,63345.5,False,205.93412318159932,False,363.79853343962867,True,0.0
binance_cm_real_001544,1721261100000,2024-07-18T00:05:00.000Z,short,63733.5,False,143.8019252041705,False,300.70528058242525,False,11.559433029726318
binance_cm_real_001545,1721261100000,2024-07-18T00:05:00.000Z,long,63525.7,False,176.98348857234205,False,334.4000931906304,True,0.0
binance_cm_real_001546,1721261100000,2024-07-18T00:05:00.000Z,long,63372.7,False,201.55366585296238,False,359.35031961712264,True,0.0
binance_cm_real_001547,1721261100000,2024-07-18T00:05:00.000Z,long,63311.2,False,211.46337456879715,False,369.41331075702294,False,4.915767273405546
binance_cm_real_001548,1721261100000,2024-07-18T00:05:00.000Z,long,63278.2,False,216.78872028597573,False,374.8210284110488,False,10.13339704669275
binance_cm_real_001549,1721261100000,2024-07-18T00:05:00.000Z,long,63246.9,False,221.844865123824,False,379.9553812123596,False,15.087271075736352
binance_cm_real_001550,1721261100000,2024-07-18T00:05:00.000Z,long,63227.6,False,224.96504690989403,False,383.1238256710679,False,18.144340841658053
binance_cm_real_001551,1721261100000,2024-07-18T00:05:00.000Z,long,63211.3,False,227.6017104536684,False,385.8012728736788,False,20.727672504757454
binance_cm_real_001552,1721261100000,2024-07-18T00:05:00.000Z,short,63697.7,False,149.50304328099804,False,306.4945830069222,False,5.945632652356886
binance_cm_real_001553,1721261100000,2024-07-18T00:05:00.000Z,short,63769.1,False,138.13900462763337,False,294.95476649349,False,17.13562093553222
binance_cm_real_001554,1721261100000,2024-07-18T00:05:00.000Z,short,63817.2,False,130.49773415317546,False,287.19530158013873,False,24.659858549106406
binance_cm_real_001555,1721261100000,2024-07-18T00:05:00.000Z,short,63994.2,False,102.47803707211011,False,258.7421985117406,False,52.25040902144309
binance_cm_real_001556,1721347500000,2024-07-19T00:05:00.000Z,long,63755.3,True,0.0,False,148.17591635518883,False,53.3940146936818
binance_cm_real_001557,1721347500000,2024-07-19T00:05:00.000Z,long,63713.5,True,0.0,False,154.83374794980656,False,46.86842545143591
binance_cm_real_001558,1721347500000,2024-07-19T00:05:00.000Z,long,63519.9,False,28.35331919603125,False,185.78429751935982,False,16.532636622539965
binance_cm_real_001559,1721347500000,2024-07-19T00:05:00.000Z,long,63480.1,False,34.640777188441966,False,192.17045971887276,False,10.273320694202551
binance_cm_real_001560,1721347500000,2024-07-19T00:05:00.000Z,short,64200.0,False,62.30529595015576,False,77.88161993769471,False,26.996940420560854
binance_cm_real_001561,1721347500000,2024-07-19T00:05:00.000Z,short,64363.7,False,60.01830224179203,False,52.249948340447006,False,1.4946868343497335
binance_cm_real_001562,1721347500000,2024-07-19T00:05:00.000Z,long,64081.9,False,43.990580803628085,False,96.45469313487872,False,45.476235489272206
binance_cm_real_001563,1721347500000,2024-07-19T00:05:00.000Z,short,64328.8,False,65.47611645172879,False,57.70354802203634,False,6.920750503662087
binance_cm_real_001564,1721347500000,2024-07-19T00:05:00.000Z,long,63883.7,False,13.101933670090665,False,127.7790735351902,False,73.38572163165303
binance_cm_real_001565,1721347500000,2024-07-19T00:05:00.000Z,long,63750.0,True,0.0,False,149.01960784313727,False,52.567081176471554
binance_cm_real_001566,1721347500000,2024-07-19T00:05:00.000Z,long,63602.9,False,15.266599478954348,False,172.4921347925957,False,29.56078142663426
binance_cm_real_001567,1721347500000,2024-07-19T00:05:00.000Z,long,63573.3,False,19.929750382628725,False,177.2284905770185,False,24.918502342966168
binance_cm_real_001568,1721347500000,2024-07-19T00:05:00.000Z,short,64019.2,False,34.23972808157507,False,106.3430970708792,False,55.31471144594178
binance_cm_real_001569,1721347500000,2024-07-19T00:05:00.000Z,short,63987.0,False,29.224686264397455,False,111.42888399206089,False,60.37481949458494
binance_cm_real_001570,1721347500000,2024-07-19T00:05:00.000Z,short,64138.9,False,52.83844905353872,False,87.48201169648972,False,36.548858415095864
binance_cm_real_001571,1721347500000,2024-07-19T00:05:00.000Z,short,64195.4,False,61.593198266542686,False,78.60376288643712,False,27.71543716527963
binance_cm_real_001572,1721347500000,2024-07-19T00:05:00.000Z,short,64282.2,False,72.77286713895961,False,64.99466415275191,False,14.175052736216806
binance_cm_real_001573,1721347500000,2024-07-19T00:05:00.000Z,short,64411.9,False,52.49030070530423,False,44.72775993255882,True,0.0
binance_cm_real_001574,1721347500000,2024-07-19T00:05:00.000Z,long,64084.0,False,44.316834155171335,False,96.12383746332938,False,45.14705035578314
binance_cm_real_001575,1721347500000,2024-07-19T00:05:00.000Z,short,64566.0,False,28.497971068364155,False,20.75395719109129,True,0.0
binance_cm_real_001576,1721347500000,2024-07-19T00:05:00.000Z,short,64747.9,False,0.32433484329199014,True,0.0,False,8.016685869349221
binance_cm_real_001577,1721347500000,2024-07-19T00:05:00.000Z,short,64850.0,False,7.710100231303007,True,0.0,False,23.748089051658013
binance_cm_real_001578,1721347500000,2024-07-19T00:05:00.000Z,short,64886.0,False,13.254014733532658,False,5.548192214036926,False,19.215233640539253
binance_cm_real_001579,1721347500000,2024-07-19T00:05:00.000Z,short,65115.1,False,48.39123336983258,False,40.71252290175375,True,0.0
binance_cm_real_001580,1721347500000,2024-07-19T00:05:00.000Z,short,65316.4,False,79.06130772669674,False,71.40626243944881,True,0.0
binance_cm_real_001581,1721347500000,2024-07-19T00:05:00.000Z,short,65346.1,False,83.57040435465905,False,75.91883830863641,False,1.461749821335741
binance_cm_real_001582,1721347500000,2024-07-19T00:05:00.000Z,short,65711.0,False,138.63736665094123,False,131.02829054496203,False,56.98466999436932
binance_cm_real_001583,1721347500000,2024-07-19T00:05:00.000Z,short,65828.1,False,156.17950388967716,False,148.5839633834192,False,69.46868890337132
binance_cm_real_001584,1721347500000,2024-07-19T00:05:00.000Z,short,65815.4,False,154.2800013370722,False,146.6829951652644,False,71.41173342409428
binance_cm_real_001585,1721347500000,2024-07-19T00:05:00.000Z,long,65373.9,False,87.787327970337,False,80.13901572340055,False,5.7135898271331
binance_cm_real_001586,1721347500000,2024-07-19T00:05:00.000Z,long,65267.7,False,71.65872246149277,False,63.99796530289824,True,0.0
binance_cm_real_001587,1721347500000,2024-07-19T00:05:00.000Z,short,65850.1,False,159.4682468211902,False,151.8752439252189,False,66.10455868707895
binance_cm_real_001588,1721347500000,2024-07-19T00:05:00.000Z,short,66400.6,False,241.05203868639825,False,233.5219862471131,True,0.0
binance_cm_real_001589,1721347500000,2024-07-19T00:05:00.000Z,short,66542.5,False,261.8627193147237,False,254.34872449938013,True,0.0
binance_cm_real_001590,1721347500000,2024-07-19T00:05:00.000Z,short,66565.0,False,265.1543603996094,False,257.642905430782,True,0.0
binance_cm_real_001591,1721347500000,2024-07-19T00:05:00.000Z,long,66398.6,False,240.75808827294637,False,233.22780902007057,True,0.0
binance_cm_real_001592,1721347500000,2024-07-19T00:05:00.000Z,short,66823.4,False,302.79812161607975,False,295.315712759302,False,30.7890918450708
binance_cm_real_001593,1721347500000,2024-07-19T00:05:00.000Z,short,66830.8,False,303.8718674623082,False,296.3902871131279,False,31.892956540995936
binance_cm_real_001594,1721347500000,2024-07-19T00:05:00.000Z,short,66783.4,False,296.9899705615459,False,289.5030801067323,False,24.81802064584768
binance_cm_real_001595,1721347500000,2024-07-19T00:05:00.000Z,short,66916.5,False,316.2897043330121,False,308.8177056480838,False,44.65911695919485
binance_cm_real_001596,1721347500000,2024-07-19T00:05:00.000Z,short,66946.0,False,320.55686672840795,False,313.08816060705647,False,49.04597436740003
binance_cm_real_001597,1721347500000,2024-07-19T00:05:00.000Z,short,67021.6,False,331.4752258973235,False,324.01494443582453,False,60.270596345059204
binance_cm_real_001598,1721347500000,2024-07-19T00:05:00.000Z,short,67075.0,False,339.1725680208722,False,331.71822586656725,False,68.18385091315635
binance_cm_real_001599,1721347500000,2024-07-19T00:05:00.000Z,short,67169.8,False,352.807362832702,False,345.3635413534063,False,82.2011052586131
binance_cm_real_001600,1721347500000,2024-07-19T00:05:00.000Z,short,67200.0,False,357.1428571428571,False,349.70238095238096,False,86.65821130952324
binance_cm_real_001601,1721347500000,2024-07-19T00:05:00.000Z,short,67236.0,False,362.30590754952703,False,354.8694151942412,False,91.9660866202624
binance_cm_real_001602,1721347500000,2024-07-19T00:05:00.000Z,short,67362.0,False,380.3331255010243,False,372.9105430361331,False,110.49897271458629
binance_cm_real_001603,1721347500000,2024-07-19T00:05:00.000Z,long,66968.1,False,323.7511591339766,False,316.28491774441943,False,52.329867504080596
binance_cm_real_001604,1721347500000,2024-07-19T00:05:00.000Z,long,66977.1,False,325.0513981644481,False,317.5861600457478,False,53.66657857685716
binance_cm_real_001605,1721347500000,2024-07-19T00:05:00.000Z,short,67187.4,False,355.3344823582985,False,347.8926108169083,False,84.79911114286168
binance_cm_real_001606,1721347500000,2024-07-19T00:05:00.000Z,short,67213.9,False,359.1370237406243,False,351.6980862589426,False,88.70831479797936
binance_cm_real_001607,1721347500000,2024-07-19T00:05:00.000Z,long,66875.0,False,310.2803738317757,False,302.803738317757,False,38.481223177569525
binance_cm_real_001608,1721347500000,2024-07-19T00:05:00.000Z,long,66702.0,False,285.1488710983179,False,277.65284399268387,False,12.644775269106804
binance_cm_real_001609,1721347500000,2024-07-19T00:05:00.000Z,long,66628.3,False,274.40291887981573,False,266.8986001443835,False,1.5973963015714223
binance_cm_real_001610,1721433900000,2024-07-20T00:05:00.000Z,long,66606.5,False,51.57154331784436,False,44.06476845352931,False,59.38089000323015
binance_cm_real_001611,1721433900000,2024-07-20T00:05:00.000Z,long,66545.5,False,60.78547760554809,False,53.27182153564103,False,50.26866204326586
binance_cm_real_001612,1721433900000,2024-07-20T00:05:00.000Z,long,66453.8,False,74.6684162530957,False,67.1443920437954,False,36.53896767378506
binance_cm_real_001613,1721433900000,2024-07-20T00:05:00.000Z,long,66432.4,False,77.91378905473923,False,70.38734111668491,False,33.329418325998915
binance_cm_real_001614,1721433900000,2024-07-20T00:05:00.000Z,long,66315.5,False,95.67898907495231,False,88.13927362381342,False,15.760316215668261
binance_cm_real_001615,1721433900000,2024-07-20T00:05:00.000Z,long,66260.7,False,92.16624635719168,False,92.16624635719168,False,7.502988196625141
binance_cm_real_001616,1721433900000,2024-07-20T00:05:00.000Z,short,66673.1,False,41.53099225924611,False,34.03171593941097,False,69.31061027611145
binance_cm_real_001617,1721433900000,2024-07-20T00:05:00.000Z,short,66712.5,False,35.60052463931047,False,28.10567734682406,False,74.82550871276098
binance_cm_real_001618,1721433900000,2024-07-20T00:05:00.000Z,long,66399.1,False,82.96799203603575,False,75.43776948783857,False,28.33100523953196
binance_cm_real_001619,1721433900000,2024-07-20T00:05:00.000Z,long,66242.3,False,89.41416587286415,False,89.41416587286415,False,4.727390957140342
binance_cm_real_001620,1721433900000,2024-07-20T00:05:00.000Z,long,66319.4,False,95.08529932418054,False,87.54602725597726,False,16.34745263075496
binance_cm_real_001621,1721433900000,2024-07-20T00:05:00.000Z,short,66733.0,False,32.51764494328143,False,25.02510002547465,False,71.73057932357405
binance_cm_real_001622,1721433900000,2024-07-20T00:05:00.000Z,short,66856.1,False,14.045090874279861,False,6.566341739945072,False,53.18582373186603
binance_cm_real_001623,1721433900000,2024-07-20T00:05:00.000Z,short,66900.0,False,7.473841554559043,True,0.0,False,46.58889013453015
binance_cm_real_001624,1721433900000,2024-07-20T00:05:00.000Z,short,66928.9,False,3.152599250847664,True,0.0,False,42.25075789382651
binance_cm_real_001625,1721433900000,2024-07-20T00:05:00.000Z,short,67024.7,False,3.6852085872815676,False,11.145144998783596,False,27.897129714867745
binance_cm_real_001626,1721433900000,2024-07-20T00:05:00.000Z,short,67209.0,False,31.09702569596334,False,38.536505527533514,False,0.3987077623542505
binance_cm_real_001627,1721433900000,2024-07-20T00:05:00.000Z,short,67254.2,False,37.79689595593987,False,45.23137588433096,True,0.0
binance_cm_real_001628,1721433900000,2024-07-20T00:05:00.000Z,short,67539.2,False,79.83511797593059,False,87.23822609684407,True,0.0
binance_cm_real_001629,1721433900000,2024-07-20T00:05:00.000Z,short,67604.8,False,89.46110335360845,False,96.85702790334457,False,8.315929490213755
binance_cm_real_001630,1721433900000,2024-07-20T00:05:00.000Z,long,67244.3,False,36.33021683622298,False,43.765791301270575,True,0.0
binance_cm_real_001631,1721433900000,2024-07-20T00:05:00.000Z,long,67044.4,False,6.622477045061808,False,14.080221465177434,False,24.95058125660197
binance_cm_real_001632,1721433900000,2024-07-20T00:05:00.000Z,long,66913.0,False,5.529568245333493,True,0.0,False,44.637017470447695
binance_cm_real_001633,1721433900000,2024-07-20T00:05:00.000Z,long,66799.6,False,22.51510488086668,False,15.030030119939964,False,61.68894349666777
binance_cm_real_001634,1721433900000,2024-07-20T00:05:00.000Z,long,66860.3,False,13.41603313176834,False,5.937753794104586,False,52.55430726455067
binance_cm_real_001635,1721520300000,2024-07-21T00:05:00.000Z,long,67017.7,False,54.86610253709051,False,12.280337880888618,False,60.10024217482712
binance_cm_real_001636,1721520300000,2024-07-21T00:05:00.000Z,short,67293.9,False,95.68475002934801,False,21.383810419665704,False,48.714965249450564
binance_cm_real_001637,1721520300000,2024-07-21T00:05:00.000Z,short,67379.1,False,108.20862849162512,False,34.00164145855403,False,36.00849521587383
binance_cm_real_001638,1721520300000,2024-07-21T00:05:00.000Z,long,66966.5,False,47.262437188743625,False,19.93534080473072,False,52.50057864753184
binance_cm_real_001639,1721520300000,2024-07-21T00:05:00.000Z,long,66767.7,False,17.628284335089738,False,17.628284335089738,False,22.88202229521028
binance_cm_real_001640,1721520300000,2024-07-21T00:05:00.000Z,long,66717.0,False,10.042417974429306,False,10.042417974429306,False,15.300148387966194
binance_cm_real_001641,1721520300000,2024-07-21T00:05:00.000Z,long,66684.4,False,5.158627805002997,False,5.158627805002997,False,10.418928564999947
binance_cm_real_001642,1721520300000,2024-07-21T00:05:00.000Z,long,66652.2,False,0.3300716255423061,False,0.3300716255423061,False,5.592913662263384
binance_cm_real_001643,1721520300000,2024-07-21T00:05:00.000Z,long,66612.1,True,0.0,True,0.0,True,0.0
binance_cm_real_001644,1721520300000,2024-07-21T00:05:00.000Z,short,66989.7,False,50.70928814429638,False,16.4652177872125,False,55.94561551999653
binance_cm_real_001645,1721520300000,2024-07-21T00:05:00.000Z,short,67078.5,False,63.88037895898089,False,3.205199877755167,False,69.10977436883563
binance_cm_real_001646,1721520300000,2024-07-21T00:05:00.000Z,long,66680.9,False,4.634010638727759,False,4.634010638727759,False,9.894587505565799
binance_cm_real_001647,1721520300000,2024-07-21T00:05:00.000Z,short,66952.9,False,45.2407588020824,False,21.970668932937308,False,50.47996427339044
binance_cm_real_001648,1721520300000,2024-07-21T00:05:00.000Z,short,67170.4,False,77.47460190798242,False,3.037052034823997,False,67.19060776770723
binance_cm_real_001649,1721520300000,2024-07-21T00:05:00.000Z,short,67250.1,False,89.23406805343126,False,14.884736230876356,False,55.25969478112128
binance_cm_real_001650,1721520300000,2024-07-21T00:05:00.000Z,short,67310.0,False,98.0537810132224,False,23.770613578963008,False,46.31139503788357
binance_cm_real_001651,1721520300000,2024-07-21T00:05:00.000Z,short,67400.0,False,111.2759643916914,False,37.0919881305638,False,32.89643916913862
binance_cm_real_001652,1721520300000,2024-07-21T00:05:00.000Z,short,67499.5,False,125.852784094697,False,51.778161319713476,False,18.107097089607226
binance_cm_real_001653,1721520300000,2024-07-21T00:05:00.000Z,short,67347.0,False,103.49384530862548,False,29.251488559252824,False,40.79201746180146
binance_cm_real_001654,1721520300000,2024-07-21T00:05:00.000Z,short,67597.2,False,140.1241471540237,False,66.15658636748225,False,3.6276650512147257
binance_cm_real_001655,1721520300000,2024-07-21T00:05:00.000Z,short,67617.2,False,143.04052814964197,False,69.09484569014941,False,0.6687647521632375
binance_cm_real_001656,1721520300000,2024-07-21T00:05:00.000Z,short,67720.0,False,158.0035440047253,False,84.1701122268163,True,0.0
binance_cm_real_001657,1721520300000,2024-07-21T00:05:00.000Z,long,67253.7,False,89.76457800834706,False,15.419226005408936,False,54.721450269650184
binance_cm_real_001658,1721520300000,2024-07-21T00:05:00.000Z,long,67152.9,False,74.88879854779083,False,0.43185029983726386,False,69.81411078300418
binance_cm_real_001659,1721520300000,2024-07-21T00:05:00.000Z,long,66947.1,False,44.378322586042685,False,22.83892804916033,False,49.61798195888991
binance_cm_real_001660,1721520300000,2024-07-21T00:05:00.000Z,long,66457.0,False,6.470349248386174,False,6.470349248386174,True,0.0
binance_cm_real_001661,1721520300000,2024-07-21T00:05:00.000Z,long,66359.5,False,21.17255253580874,False,21.17255253580874,True,0.0
binance_cm_real_001662,1721520300000,2024-07-21T00:05:00.000Z,long,66005.8,False,74.87220819988502,False,74.87220819988502,False,9.659151165502719
binance_cm_real_001663,1721520300000,2024-07-21T00:05:00.000Z,short,66188.6,False,47.047376738591566,False,47.047376738591566,False,14.213625911409828
binance_cm_real_001664,1721520300000,2024-07-21T00:05:00.000Z,short,66478.2,False,3.279270497697427,False,3.279270497697427,True,0.0
binance_cm_real_001665,1721520300000,2024-07-21T00:05:00.000Z,short,66555.4,True,0.0,False,0.8113541500756032,True,0.0
binance_cm_real_001666,1721520300000,2024-07-21T00:05:00.000Z,short,66734.8,False,12.707013432272653,False,12.707013432272653,False,17.963341465022292
binance_cm_real_001667,1721520300000,2024-07-21T00:05:00.000Z,short,66940.8,False,43.441369090301116,False,23.78220756250255,False,48.68152158324922
binance_cm_real_001668,1721520300000,2024-07-21T00:05:00.000Z,short,67187.8,False,80.04429375571203,False,5.626021390788641,False,64.5834511622633
binance_cm_real_001669,1721520300000,2024-07-21T00:05:00.000Z,long,66918.5,False,40.123433729088376,False,27.12254458781951,False,45.36533245664414
binance_cm_real_001670,1721520300000,2024-07-21T00:05:00.000Z,short,67351.9,False,104.21383806544348,False,29.97688261207096,False,40.06152758867978
binance_cm_real_001671,1721520300000,2024-07-21T00:05:00.000Z,short,67573.1,False,136.60761456851998,False,62.613673192439855,False,7.195466835173829
binance_cm_real_001672,1721520300000,2024-07-21T00:05:00.000Z,short,67797.7,False,169.28302877531203,False,95.53421428750491,True,0.0
binance_cm_real_001673,1721520300000,2024-07-21T00:05:00.000Z,short,67841.5,False,175.62996101206488,False,101.92876041950724,True,0.0
binance_cm_real_001674,1721520300000,2024-07-21T00:05:00.000Z,short,68041.0,False,204.43556091180318,False,130.95045634249936,False,11.804941138431257
binance_cm_real_001675,1721520300000,2024-07-21T00:05:00.000Z,short,68158.2,False,221.2793178223599,False,147.92057301982697,False,19.519881687015562
binance_cm_real_001676,1721520300000,2024-07-21T00:05:00.000Z,short,68219.0,False,229.9945762910626,False,156.70121227224087,False,10.590011580350268
binance_cm_real_001677,1721520300000,2024-07-21T00:05:00.000Z,long,67781.9,False,166.99148297701808,False,93.22547759800098,True,0.0
binance_cm_real_001678,1721520300000,2024-07-21T00:05:00.000Z,long,67575.2,False,136.91413417940268,False,62.922492275272155,False,6.884478329327505
binance_cm_real_001679,1721520300000,2024-07-21T00:05:00.000Z,short,67910.7,False,185.64084893838483,False,112.01474878038321,True,0.0
binance_cm_real_001680,1721520300000,2024-07-21T00:05:00.000Z,short,68174.8,False,223.66035543925364,False,150.31947288440932,False,17.08021145643091
binance_cm_real_001681,1721520300000,2024-07-21T00:05:00.000Z,short,68316.4,False,243.92386015656479,False,170.73499189067257,True,0.0
binance_cm_real_001682,1721520300000,2024-07-21T00:05:00.000Z,short,68364.2,False,250.74527311077978,False,177.6075782353918,True,0.0
binance_cm_real_001683,1721520300000,2024-07-21T00:05:00.000Z,short,68218.9,False,229.98025473878855,False,156.68678328146515,False,10.604685798216817
binance_cm_real_001684,1721606700000,2024-07-22T00:05:00.000Z,short,68354.1,False,146.896821112414,False,154.21167128233796,False,51.06433483872704
binance_cm_real_001685,1721606700000,2024-07-22T00:05:00.000Z,short,68484.5,False,165.6579225956238,False,172.95884470208588,False,31.926299381610303
binance_cm_real_001686,1721606700000,2024-07-22T00:05:00.000Z,short,68450.5,False,160.7731134177252,False,168.07766196010255,False,36.909250480272476
binance_cm_real_001687,1721606700000,2024-07-22T00:05:00.000Z,short,68499.6,False,167.82579752290607,False,175.12511021962257,False,29.71486913791953
binance_cm_real_001688,1721606700000,2024-07-22T00:05:00.000Z,long,68173.4,False,120.78024566766425,False,128.11448453502308,False,72.33838051204768
binance_cm_real_001689,1721606700000,2024-07-22T00:05:00.000Z,long,67967.9,False,90.91056219185738,False,98.26697602838902,False,42.322233730923436
binance_cm_real_001690,1721606700000,2024-07-22T00:05:00.000Z,long,67812.0,False,68.12953459564679,False,75.50286085058691,False,19.429501415679958
binance_cm_real_001691,1721606700000,2024-07-22T00:05:00.000Z,long,67764.8,False,61.21172053927745,False,68.59018251363582,False,12.477766480534411
binance_cm_real_001692,1721606700000,2024-07-22T00:05:00.000Z,short,68136.0,False,115.35752025361043,False,122.69578490078666,False,66.88906525185055
binance_cm_real_001693,1721606700000,2024-07-22T00:05:00.000Z,long,67701.9,False,51.977861773450115,False,59.36317887681058,False,3.19863031909047
binance_cm_real_001694,1721606700000,2024-07-22T00:05:00.000Z,long,67634.2,False,42.02016139763568,False,49.41287100313113,True,0.0
binance_cm_real_001695,1721606700000,2024-07-22T00:05:00.000Z,long,67553.2,False,30.079996210393748,False,37.48157008106161,True,0.0
binance_cm_real_001696,1721606700000,2024-07-22T00:05:00.000Z,long,67504.1,False,22.828243025239328,False,30.23520052856135,True,0.0
binance_cm_real_001697,1721606700000,2024-07-22T00:05:00.000Z,long,67423.5,False,10.90124363167145,False,18.317055626005768,True,0.0
binance_cm_real_001698,1721606700000,2024-07-22T00:05:00.000Z,long,67358.6,False,1.2767486260114997,False,8.69970575398031,True,0.0
binance_cm_real_001699,1721606700000,2024-07-22T00:05:00.000Z,long,67150.0,False,7.4460163812360385,False,7.4460163812360385,False,22.84351005212422
binance_cm_real_001700,1721606700000,2024-07-22T00:05:00.000Z,long,67052.1,True,0.0,True,0.0,False,8.276276209100079
binance_cm_real_001701,1721606700000,2024-07-22T00:05:00.000Z,long,67028.0,False,3.282210419526168,False,3.282210419526168,False,4.68373963120101
binance_cm_real_001702,1721606700000,2024-07-22T00:05:00.000Z,short,67397.9,False,7.107046361977774,False,14.525675132310383,True,0.0
binance_cm_real_001703,1721606700000,2024-07-22T00:05:00.000Z,short,67676.1,False,48.18540075447695,False,55.573533344859676,True,0.0
binance_cm_real_001704,1721606700000,2024-07-22T00:05:00.000Z,short,67736.4,False,57.0446613637563,False,64.42621692324869,False,8.290274505288606
binance_cm_real_001705,1721606700000,2024-07-22T00:05:00.000Z,short,67833.7,False,71.30673986528777,False,78.67770739322744,False,22.622285825482912
binance_cm_real_001706,1721606700000,2024-07-22T00:05:00.000Z,long,67555.4,False,30.404675273922468,False,37.80600810593886,True,0.0
binance_cm_real_001707,1721606700000,2024-07-22T00:05:00.000Z,long,67230.7,False,10.307790934796591,False,2.870712338262566,False,16.657172244229574
binance_cm_real_001708,1721606700000,2024-07-22T00:05:00.000Z,long,67209.9,False,13.405763139062227,False,5.9663829287063095,False,19.757109443700326
binance_cm_real_001709,1721606700000,2024-07-22T00:05:00.000Z,long,67148.2,False,7.178152206611212,False,7.178152206611212,False,22.57605862852783
binance_cm_real_001710,1721606700000,2024-07-22T00:05:00.000Z,long,67037.7,False,1.8347884846889007,False,1.8347884846889007,False,6.130008935272425
binance_cm_real_001711,1721606700000,2024-07-22T00:05:00.000Z,long,66964.0,True,0.0,True,0.0,True,0.0
binance_cm_real_001712,1721606700000,2024-07-22T00:05:00.000Z,long,66848.2,False,15.228532705443515,False,15.228532705443515,True,0.0
binance_cm_real_001713,1721606700000,2024-07-22T00:05:00.000Z,long,66823.3,False,18.960452417045712,False,18.960452417045712,True,0.0
binance_cm_real_001714,1721606700000,2024-07-22T00:05:00.000Z,long,66708.3,False,36.23237288313405,False,36.23237288313405,True,0.0
binance_cm_real_001715,1721606700000,2024-07-22T00:05:00.000Z,long,66612.8,False,50.620901688563926,False,50.620901688563926,False,7.454748937140482
binance_cm_real_001716,1721606700000,2024-07-22T00:05:00.000Z,long,66565.0,False,57.83820325997145,False,57.83820325997145,False,14.64105310598634
binance_cm_real_001717,1721606700000,2024-07-22T00:05:00.000Z,short,67066.8,True,0.0,True,0.0,False,10.46630672702694
binance_cm_real_001718,1721606700000,2024-07-22T00:05:00.000Z,long,66860.3,False,13.41603313176834,False,13.41603313176834,True,0.0
binance_cm_real_001719,1721606700000,2024-07-22T00:05:00.000Z,short,67205.6,False,14.046448510242326,False,6.606592307783008,False,20.39820119156793
binance_cm_real_001720,1721606700000,2024-07-22T00:05:00.000Z,short,67386.2,False,5.372019790401757,False,12.791936627973843,True,0.0
binance_cm_real_001721,1721606700000,2024-07-22T00:05:00.000Z,short,67623.0,False,40.37087973026929,False,47.76481374680212,True,0.0
binance_cm_real_001722,1721606700000,2024-07-22T00:05:00.000Z,short,67737.7,False,57.23548334236284,False,64.6168972374316,False,8.482032162297513
binance_cm_real_001723,1721606700000,2024-07-22T00:05:00.000Z,short,67776.1,False,62.86876937445586,False,70.24600117150526,False,14.142940505578624
binance_cm_real_001724,1721606700000,2024-07-22T00:05:00.000Z,short,67850.0,False,73.69196757553426,False,81.06116433308769,False,25.01920928518923
binance_cm_real_001725,1721606700000,2024-07-22T00:05:00.000Z,short,67900.0,False,81.00147275405008,False,88.36524300441826,False,32.36455596465522
binance_cm_real_001726,1721606700000,2024-07-22T00:05:00.000Z,short,67991.9,False,94.40830451862564,False,101.76212166449153,False,45.83712692247211
binance_cm_real_001727,1721606700000,2024-07-22T00:05:00.000Z,short,68047.6,False,102.51647376248476,False,109.86427148055269,False,53.98505384466384
binance_cm_real_001728,1721606700000,2024-07-22T00:05:00.000Z,short,68148.2,False,117.12708479460896,False,124.46403573388544,False,68.66730669335449
binance_cm_real_001729,1721606700000,2024-07-22T00:05:00.000Z,short,68210.0,False,126.08121976249816,False,133.411523237062,False,72.29814763231037
binance_cm_real_001730,1721606700000,2024-07-22T00:05:00.000Z,long,67963.2,False,90.22529839677901,False,97.58222096664035,False,41.633609806484394
binance_cm_real_001731,1721606700000,2024-07-22T00:05:00.000Z,long,67951.8,False,88.56277537901909,False,95.92093219017052,False,39.962934756696924
binance_cm_real_001732,1721606700000,2024-07-22T00:05:00.000Z,long,67700.4,False,51.75744899586918,False,59.14292973158123,False,2.9771367672869156
binance_cm_real_001733,1721606700000,2024-07-22T00:05:00.000Z,long,67592.4,False,35.862019990412264,False,43.25930134157009,True,0.0
binance_cm_real_001734,1721606700000,2024-07-22T00:05:00.000Z,long,67571.8,False,32.824343883099594,False,40.223880376133664,True,0.0
binance_cm_real_001735,1721606700000,2024-07-22T00:05:00.000Z,long,67338.7,True,0.0,False,5.747066694188794,False,0.5921312707273136
binance_cm_real_001736,1721693100000,2024-07-23T00:05:00.000Z,long,67307.6,True,0.0,True,0.0,False,41.29142882824824
binance_cm_real_001737,1721693100000,2024-07-23T00:05:00.000Z,long,67269.4,True,0.0,True,0.0,False,35.63621758184383
