ts,oi,volume
2026-09-19 03:10:00+00:00,3254122556.6199,8411905.0922
2026-09-19 03:15:00+00:00,3256403763.3343,6655638.1425
2026-09-19 03:20:00+00:00,3258627464.0556,14165297.9884
2026-09-19 03:25:00+00:00,3257846090.6263,14255870.2805
2026-09-19 03:30:00+00:00,3255016823.0978,8174547.6931
2026-09-19 03:35:00+00:00,3255278449.7386,9085521.4711
2026-09-19 03:40:00+00:00,3256384704.92,5475084.2523
2026-09-19 03:45:00+00:00,3256751293.9695,3727349.0817
2026-09-19 03:50:00+00:00,3255165501.441,3567532.2971
2026-09-19 03:55:00+00:00,3255076072.6492,3626257.6476
2026-09-19 04:00:00+00:00,3256573111.2342,5597272.5537
2026-09-19 04:05:00+00:00,3258345757.4997,8409451.6102
2026-09-19 04:10:00+00:00,3259875407.9532,11460875.0583
2026-09-19 04:15:00+00:00,3258695527.4694,2937472.9196
2026-09-19 04:20:00+00:00,3255260465.376,5373701.5199
2026-09-19 04:25:00+00:00,3254831447.831,5880420.2563
2026-09-19 04:30:00+00:00,3251263509.8965,6687824.989
2026-09-19 04:35:00+00:00,3250938656.2554,24013435.4581
2026-09-19 04:40:00+00:00,3251493779.3923,24394410.9877
2026-09-19 04:45:00+00:00,3251261653.208,19846893.4414
2026-09-19 04:50:00+00:00,3254411591.445,11097091.8034
2026-09-19 04:55:00+00:00,3258952042.854,9375689.3842
2026-09-19 05:00:00+00:00,3263109878.814,10094573.0469
2026-09-19 05:05:00+00:00,3266068994.5243,9348333.0135
2026-09-19 05:10:00+00:00,3265556697.9974,11660528.6828
2026-09-19 05:15:00+00:00,3266383136.6753,7606396.8162
2026-09-19 05:20:00+00:00,3267501181.7898,9302901.9988
2026-09-19 05:25:00+00:00,3270001246.1189,6573742.6705
2026-09-19 05:30:00+00:00,3268124164.3973,8945528.6421
2026-09-19 05:35:00+00:00,3268606981.9003,6915825.3861
2026-09-19 05:40:00+00:00,3266825413.6839,7339137.0927
2026-09-19 05:45:00+00:00,3267512228.8738,6213371.2705
2026-09-19 05:50:00+00:00,3267649348.0387,4800027.5293
2026-09-19 05:55:00+00:00,3266523716.5797,6526928.502
2026-09-19 06:00:00+00:00,3265637894.1414,7627846.2482
2026-09-19 06:05:00+00:00,3266330706.4265,4637511.6034
2026-09-19 06:10:00+00:00,3264846848.0354,4230950.089
2026-09-19 06:15:00+00:00,3264197268.6626,4842191.3309
2026-09-19 06:20:00+00:00,3263211027.5501,6703155.9838
