t_send,t_recv,rtt_ms,endpoint,http_status,ws_lag_ms,ws_note
1789414492.668694,1789414492.7261302,57.436227798461914,private:getpermissions,200,8762.140035629272,ok
1789414522.6344733,1789414522.6742895,39.81614112854004,public:getticker,200,38796.35953903198,unchanged
1789414522.7059233,1789414522.7603507,54.427385330200195,private:getpermissions,200,38796.35953903198,unchanged
1789414552.6349616,1789414552.670283,35.32147407531738,public:getticker,200,8918.751239776611,ok
1789414552.6702988,1789414552.7066891,36.39030456542969,private:getpermissions,200,8918.751239776611,ok
1789414582.6388192,1789414583.037391,398.5717296600342,public:getticker,200,39299.89552497864,unchanged
1789414583.0374098,1789414583.0878208,50.41098594665527,private:getpermissions,200,39299.89552497864,unchanged
1789414612.6392949,1789414612.6551368,15.841960906982422,public:getticker,200,7460.978746414185,ok
1789414612.6551528,1789414612.6985285,43.37573051452637,private:getpermissions,200,7460.978746414185,ok
1789414642.6400082,1789414642.6955605,55.55224418640137,public:getticker,200,37509.44757461548,unchanged
1789414642.6955776,1789414642.7470088,51.43117904663086,private:getpermissions,200,37509.44757461548,unchanged
1789414672.640679,1789414672.6848445,44.165611267089844,public:getticker,200,6855.416059494019,ok
1789414672.6848605,1789414672.728767,43.906450271606445,private:getpermissions,200,6855.416059494019,ok
1789414702.6432564,1789414702.6801534,36.89694404602051,public:getticker,200,36861.021518707275,unchanged
1789414702.6801696,1789414702.7343726,54.203033447265625,private:getpermissions,200,36861.021518707275,unchanged
1789414732.6435533,1789414732.6597855,16.23225212097168,public:getticker,200,6231.315612792969,ok
1789414732.6598036,1789414732.704716,44.91233825683594,private:getpermissions,200,6231.315612792969,ok
1789414762.64677,1789414762.684121,37.35089302062988,public:getticker,200,36267.72904396057,unchanged
1789414762.6841383,1789414762.7411418,57.00349807739258,private:getpermissions,200,36267.72904396057,unchanged
1789414792.647395,1789414792.6902654,42.870521545410156,public:getticker,200,5981.516122817993,ok
1789414792.6902835,1789414792.7392175,48.933982849121094,private:getpermissions,200,5981.516122817993,ok
1789414822.648253,1789414822.68729,39.03698921203613,public:getticker,200,35985.880851745605,unchanged
1789414822.6873066,1789414822.743593,56.28633499145508,private:getpermissions,200,35985.880851745605,unchanged
1789414852.6485116,1789414852.692176,43.66445541381836,public:getticker,200,6288.918256759644,ok
1789414852.6921928,1789414852.7483714,56.17856979370117,private:getpermissions,200,6288.918256759644,ok
1789414882.6521165,1789414882.6686013,16.484737396240234,public:getticker,200,36302.33979225159,unchanged
1789414882.6686196,1789414882.7617922,93.17255020141602,private:getpermissions,200,36302.33979225159,unchanged
1789414912.6530898,1789414912.6703875,17.297744750976562,public:getticker,200,6163.403749465942,ok
1789414912.670405,1789414912.7261586,55.75370788574219,private:getpermissions,200,6163.403749465942,ok
1789414942.6568763,1789414942.6728842,16.00790023803711,public:getticker,200,36148.282289505005,unchanged
1789414942.672903,1789414942.711037,38.133859634399414,private:getpermissions,200,36148.282289505005,unchanged
1789414972.6573749,1789414972.7179508,60.57596206665039,public:getticker,200,6300.567865371704,ok
1789414972.7179706,1789414972.7732065,55.235862731933594,private:getpermissions,200,6300.567865371704,ok
1789415002.658598,1789415003.359371,700.7730007171631,public:getticker,200,37727.46157646179,unchanged
1789415003.359388,1789415004.2001002,840.7120704650879,private:getpermissions,200,37727.46157646179,unchanged
1789415032.659029,1789415032.686606,27.576923370361328,public:getticker,200,5755.023717880249,ok
1789415032.6866229,1789415032.7349622,48.3393669128418,private:getpermissions,200,5755.023717880249,ok
1789415062.661266,1789415062.7065458,45.279741287231445,public:getticker,200,35767.1332359314,unchanged
1789415062.7066057,1789415062.747071,40.465354919433594,private:getpermissions,200,35767.1332359314,unchanged
1789415092.6608715,1789415092.677132,16.260385513305664,public:getticker,200,5426.982164382935,ok
1789415092.6771474,1789415092.7115738,34.42645072937012,private:getpermissions,200,5426.982164382935,ok
1789415122.661531,1789415122.6984966,36.96560859680176,public:getticker,200,35511.150598526,unchanged
1789415122.7368972,1789415122.795733,58.835744857788086,private:getpermissions,200,35511.150598526,unchanged
1789415152.662018,1789415152.7030437,41.025638580322266,public:getticker,200,5206.354856491089,ok
1789415152.7030647,1789415152.753412,50.347328186035156,private:getpermissions,200,5206.354856491089,ok
1789415182.6637247,1789415182.6800692,16.344547271728516,public:getticker,200,35186.76447868347,unchanged
1789415182.680085,1789415182.7338126,53.72762680053711,private:getpermissions,200,35186.76447868347,unchanged
1789415212.6639707,1789415212.6792085,15.237808227539062,public:getticker,200,4858.013153076172,ok
1789415212.6792243,1789415212.7221086,42.88434982299805,private:getpermissions,200,4858.013153076172,ok
1789415242.6660244,1789415242.705558,39.53361511230469,public:getticker,200,35105.252504348755,unchanged
1789415242.7055826,1789415242.9693456,263.7629508972168,private:getpermissions,200,35105.252504348755,unchanged
1789415272.6661782,1789415272.6825414,16.363143920898438,public:getticker,200,4688.655138015747,ok
1789415272.6825829,1789415272.728506,45.92323303222656,private:getpermissions,200,4688.655138015747,ok
1789415302.6667426,1789415302.7024796,35.737037658691406,public:getticker,200,34712.21160888672,unchanged
1789415302.7024956,1789415302.7520616,49.566030502319336,private:getpermissions,200,34712.21160888672,unchanged
1789415332.667152,1789415332.702775,35.62307357788086,public:getticker,200,5153.095483779907,ok
1789415332.7027912,1789415332.7446384,41.84722900390625,private:getpermissions,200,5153.095483779907,ok
1789415362.6720064,1789415362.713086,41.07952117919922,public:getticker,200,35167.221784591675,unchanged
1789415362.7131023,1789415362.7587678,45.66550254821777,private:getpermissions,200,35167.221784591675,unchanged
1789415392.672285,1789415392.7069056,34.62052345275879,public:getticker,200,3207.921266555786,ok
1789415392.706921,1789415392.7462118,39.290666580200195,private:getpermissions,200,3207.921266555786,ok
1789415422.6726046,1789415422.7089849,36.38029098510742,public:getticker,200,33224.425077438354,unchanged
1789415422.709003,1789415422.7627156,53.71260643005371,private:getpermissions,200,33224.425077438354,unchanged
1789415452.8168335,1789415452.8341343,17.300844192504883,public:getticker,200,3685.2800846099854,ok
1789415452.834151,1789415452.8988378,64.68677520751953,private:getpermissions,200,3685.2800846099854,ok
1789415482.8179762,1789415482.8337677,15.79141616821289,public:getticker,200,33673.26331138611,unchanged
1789415482.833802,1789415482.8868241,53.022146224975586,private:getpermissions,200,33673.26331138611,unchanged
1789415512.8193896,1789415512.8363955,17.00592041015625,public:getticker,200,3245.612382888794,ok
1789415512.8364155,1789415512.8784802,42.064666748046875,private:getpermissions,200,3245.612382888794,ok
1789415542.8196044,1789415542.8547974,35.19296646118164,public:getticker,200,33264.679193496704,unchanged
1789415542.8548133,1789415542.897547,42.73366928100586,private:getpermissions,200,33264.679193496704,unchanged
1789415572.8205411,1789415572.8391957,18.654584884643555,public:getticker,200,3389.789819717407,ok
1789415572.839212,1789415572.911414,72.20196723937988,private:getpermissions,200,3389.789819717407,ok
1789415602.8209944,1789415602.8366725,15.678167343139648,public:getticker,200,33358.32357406616,unchanged
1789415602.8366883,1789415602.8799467,43.2584285736084,private:getpermissions,200,33358.32357406616,unchanged
1789415632.822114,1789415632.8572555,35.1414680480957,public:getticker,200,3242.5427436828613,ok
1789415632.857278,1789415632.9059281,48.65002632141113,private:getpermissions,200,3242.5427436828613,ok
1789415662.8228312,1789415662.8604474,37.61625289916992,public:getticker,200,33252.85768508911,unchanged
1789415662.8604631,1789415662.9162424,55.779218673706055,private:getpermissions,200,33252.85768508911,unchanged
1789415692.8244812,1789415692.8420637,17.582416534423828,public:getticker,200,3014.7716999053955,ok
1789415692.8420823,1789415692.8838782,41.795969009399414,private:getpermissions,200,3014.7716999053955,ok
1789415722.825084,1789415722.8421376,17.053604125976562,public:getticker,200,33017.74549484253,unchanged
1789415722.8421543,1789415722.886852,44.69776153564453,private:getpermissions,200,33017.74549484253,unchanged
1789415752.8269472,1789415752.8682864,41.33915901184082,public:getticker,200,2488.1014823913574,ok
1789415752.8683035,1789415752.9170825,48.77901077270508,private:getpermissions,200,2488.1014823913574,ok
1789415782.8278537,1789415782.8647373,36.88359260559082,public:getticker,200,32491.621255874634,unchanged
1789415782.8647542,1789415782.9206002,55.84597587585449,private:getpermissions,200,32491.621255874634,unchanged
1789415812.8305595,1789415812.847988,17.42839813232422,public:getticker,200,2631.14333152771,ok
1789415812.8480065,1789415812.9042096,56.20312690734863,private:getpermissions,200,2631.14333152771,ok
1789415842.830771,1789415842.8649685,34.19756889343262,public:getticker,200,32635.123252868652,unchanged
1789415842.8649843,1789415842.90682,41.835784912109375,private:getpermissions,200,32635.123252868652,unchanged
1789415872.831951,1789415872.8503637,18.41282844543457,public:getticker,200,2549.891948699951,ok
1789415872.850396,1789415872.900702,50.306081771850586,private:getpermissions,200,2549.891948699951,ok
1789415902.8331537,1789415902.8493066,16.15285873413086,public:getticker,200,32544.121026992798,unchanged
1789415902.8493237,1789415902.894934,45.61018943786621,private:getpermissions,200,32544.121026992798,unchanged
1789415932.834382,1789415932.851506,17.123937606811523,public:getticker,200,62543.187618255615,unchanged
1789415932.8515232,1789415932.894001,42.47784614562988,private:getpermissions,200,62543.187618255615,unchanged
1789415962.835374,1789415962.8514779,16.103744506835938,public:getticker,200,30055.077075958252,ok
1789415962.8514934,1789415962.8939297,42.43636131286621,private:getpermissions,200,30055.077075958252,ok
1789415992.8371453,1789415992.8543944,17.249107360839844,public:getticker,200,60055.307149887085,unchanged
1789415992.8544157,1789415992.8941607,39.74509239196777,private:getpermissions,200,60055.307149887085,unchanged
1789416022.83776,1789416022.8534117,15.651702880859375,public:getticker,200,29811.749935150146,ok
1789416022.853428,1789416022.9043665,50.93860626220703,private:getpermissions,200,29811.749935150146,ok
