year,n,mean_r_net_bps,sd_bps,mean_gross_bps,mean_r_day_bps,hit_rate
2020,8,8.623478073573914,51.38907756931657,13.172793063421924,27.90954719164643,0.5
2021,233,6.995335909043954,80.70003632947457,11.236071226101897,-8.97708367371406,0.5450643776824035
2022,236,-11.356649402183717,96.50546527073975,-6.871797309189819,2.6353018974598035,0.4533898305084746
2023,245,4.465785244449596,71.37581198704373,8.479357207414946,4.417690528650285,0.5387755102040817
2024,243,0.5254813087055783,121.37414534763896,3.71059445666634,5.603427540604795,0.5267489711934157
2025,243,1.0209189120317241,121.04142203051164,3.983476020228371,2.7572052189470884,0.5349794238683128
2026,162,18.02950504244347,158.3670133979142,20.060501796231932,-2.977218302234624,0.5555555555555556
