day,t_ms,side,n_nodes,n_band_bins,n_band_bins_in_range,n_profile_bins,band_coverage,band_coverage_log,n_liq,n_liq_in_band,in_band_rate,n_trades,n_trades_in_band,trade_in_band_rate,p0,total_qty
2023-06-25,1687651200000,SELL,2,5,5,20,0.249622,0.25,0,0,,3022,2201,0.728326,30543.1,10315602.0
2023-06-25,1687651200000,BUY,2,5,1,20,0.050476,0.05,0,0,,3022,0,0.0,30543.1,10315602.0
2023-06-25,1687654800000,SELL,2,5,5,20,0.249622,0.25,0,0,,2875,668,0.232348,30526.2,9999216.0
2023-06-25,1687654800000,BUY,2,5,1,20,0.050476,0.05,4,0,0.0,2875,0,0.0,30526.2,9999216.0
2023-06-25,1687658400000,SELL,2,5,5,20,0.249622,0.25,0,0,,2443,0,0.0,30614.2,9621401.0
2023-06-25,1687658400000,BUY,2,5,1,20,0.050476,0.05,4,0,0.0,2443,0,0.0,30614.2,9621401.0
2023-06-25,1687662000000,SELL,2,5,5,20,0.249622,0.25,0,0,,2745,0,0.0,30635.3,9312041.0
2023-06-25,1687662000000,BUY,2,5,1,20,0.050476,0.05,10,0,0.0,2745,0,0.0,30635.3,9312041.0
2023-06-25,1687665600000,SELL,2,5,5,20,0.249622,0.25,2,0,0.0,10538,0,0.0,30755.4,9260292.0
2023-06-25,1687665600000,BUY,2,5,1,20,0.050476,0.05,30,16,0.533333,10538,5623,0.533593,30755.4,9260292.0
2023-06-25,1687669200000,SELL,3,5,5,28,0.177587,0.178571,4,0,0.0,4231,0,0.0,30898.3,10371072.0
2023-06-25,1687669200000,BUY,3,5,5,28,0.179909,0.178571,0,0,,4231,4159,0.982983,30898.3,10371072.0
2023-06-25,1687672800000,SELL,3,5,5,28,0.177587,0.178571,4,0,0.0,7317,0,0.0,30862.1,10698872.0
2023-06-25,1687672800000,BUY,3,5,5,28,0.179909,0.178571,4,2,0.5,7317,5876,0.803061,30862.1,10698872.0
2023-06-25,1687676400000,SELL,3,5,5,28,0.177587,0.178571,4,0,0.0,4842,0,0.0,30881.0,11315872.0
2023-06-25,1687676400000,BUY,3,5,5,28,0.179909,0.178571,0,0,,4842,921,0.190211,30881.0,11315872.0
2023-06-25,1687680000000,SELL,3,6,6,28,0.213211,0.214286,2,0,0.0,2898,0,0.0,30723.3,11692358.0
2023-06-25,1687680000000,BUY,3,6,6,28,0.215999,0.214286,0,0,,2898,0,0.0,30723.3,11692358.0
2023-06-25,1687683600000,SELL,3,6,6,28,0.213211,0.214286,12,0,0.0,4024,0,0.0,30745.5,11756270.0
2023-06-25,1687683600000,BUY,3,6,6,28,0.215999,0.214286,0,0,,4024,0,0.0,30745.5,11756270.0
2023-06-25,1687687200000,SELL,3,5,5,28,0.177764,0.178571,0,0,,2356,0,0.0,30681.6,12001848.0
2023-06-25,1687687200000,BUY,3,5,5,28,0.180089,0.178571,0,0,,2356,0,0.0,30681.6,12001848.0
2023-06-25,1687690800000,SELL,3,5,5,28,0.177764,0.178571,0,0,,2090,0,0.0,30621.7,11889759.0
2023-06-25,1687690800000,BUY,3,5,5,28,0.180089,0.178571,0,0,,2090,0,0.0,30621.7,11889759.0
2023-06-25,1687694400000,SELL,3,6,6,28,0.213211,0.214286,0,0,,2351,0,0.0,30718.1,11924109.0
2023-06-25,1687694400000,BUY,3,6,6,28,0.215999,0.214286,0,0,,2351,0,0.0,30718.1,11924109.0
2023-06-25,1687698000000,SELL,3,6,6,28,0.213211,0.214286,4,4,1.0,5782,1739,0.300761,30667.9,11843734.0
2023-06-25,1687698000000,BUY,3,6,6,28,0.215999,0.214286,0,0,,5782,0,0.0,30667.9,11843734.0
2023-06-25,1687701600000,SELL,3,6,6,28,0.213211,0.214286,0,0,,4376,463,0.105804,30679.9,12127353.0
2023-06-25,1687701600000,BUY,3,6,6,28,0.215999,0.214286,0,0,,4376,0,0.0,30679.9,12127353.0
2023-06-25,1687705200000,SELL,3,6,6,28,0.213211,0.214286,8,8,1.0,5826,3447,0.591658,30556.3,12391836.0
2023-06-25,1687705200000,BUY,3,6,6,28,0.215999,0.214286,2,0,0.0,5826,0,0.0,30556.3,12391836.0
2023-06-25,1687708800000,SELL,3,7,7,27,0.257702,0.259259,0,0,,3397,1990,0.585811,30586.1,11672768.0
2023-06-25,1687708800000,BUY,3,7,7,27,0.261072,0.259259,2,0,0.0,3397,0,0.0,30586.1,11672768.0
2023-06-25,1687712400000,SELL,3,5,3,22,0.135072,0.136364,2,0,0.0,2418,0,0.0,30602.7,11159929.0
2023-06-25,1687712400000,BUY,3,5,5,22,0.227837,0.227273,0,0,,2418,0,0.0,30602.7,11159929.0
2023-06-25,1687716000000,SELL,3,6,3,22,0.135072,0.136364,28,26,0.928571,6987,6524,0.933734,30536.8,10906701.0
2023-06-25,1687716000000,BUY,3,6,6,22,0.273268,0.272727,0,0,,6987,0,0.0,30536.8,10906701.0
2023-06-25,1687719600000,SELL,3,6,5,24,0.20636,0.208333,0,0,,3404,3404,1.0,30462.9,11481453.0
2023-06-25,1687719600000,BUY,3,6,6,24,0.250745,0.25,0,0,,3404,0,0.0,30462.9,11481453.0
2023-06-25,1687723200000,SELL,3,5,4,24,0.165005,0.166667,16,12,0.75,4479,1803,0.402545,30438.6,11646153.0
2023-06-25,1687723200000,BUY,3,5,5,24,0.20885,0.208333,2,0,0.0,4479,0,0.0,30438.6,11646153.0
2023-06-25,1687726800000,SELL,3,7,7,26,0.267176,0.269231,0,0,,2133,685,0.321144,30374.8,11864808.0
2023-06-25,1687726800000,BUY,3,7,7,26,0.27067,0.269231,0,0,,2133,0,0.0,30374.8,11864808.0
2023-06-25,1687730400000,SELL,3,8,8,26,0.305539,0.307692,0,0,,3204,3204,1.0,30452.8,11739382.0
2023-06-25,1687730400000,BUY,3,8,8,26,0.309535,0.307692,2,0,0.0,3204,0,0.0,30452.8,11739382.0
2023-06-25,1687734000000,SELL,3,8,8,26,0.305539,0.307692,0,0,,1936,1936,1.0,30506.4,11871648.0
2023-06-25,1687734000000,BUY,3,8,8,26,0.309535,0.307692,0,0,,1936,0,0.0,30506.4,11871648.0
2023-06-26,1687737600000,SELL,3,7,7,26,0.26748,0.269231,4,4,1.0,5703,5703,1.0,30468.6,11860725.0
2023-06-26,1687737600000,BUY,3,7,7,26,0.270979,0.269231,0,0,,5703,0,0.0,30468.6,11860725.0
2023-06-26,1687741200000,SELL,3,7,7,26,0.26748,0.269231,50,4,0.08,19544,797,0.04078,30398.4,12023198.0
2023-06-26,1687741200000,BUY,3,7,7,26,0.270979,0.269231,2,0,0.0,19544,0,0.0,30398.4,12023198.0
2023-06-26,1687744800000,SELL,4,8,8,37,0.215881,0.216216,0,0,,4320,0,0.0,30177.7,14272554.0
2023-06-26,1687744800000,BUY,4,8,8,37,0.218704,0.216216,0,0,,4320,0,0.0,30177.7,14272554.0
2023-06-26,1687748400000,SELL,4,8,8,37,0.215746,0.216216,0,0,,2731,269,0.098499,30234.0,14531718.0
2023-06-26,1687748400000,BUY,4,8,8,37,0.218568,0.216216,2,0,0.0,2731,0,0.0,30234.0,14531718.0
2023-06-26,1687752000000,SELL,4,8,8,37,0.215746,0.216216,0,0,,2349,253,0.107705,30296.7,14579778.0
2023-06-26,1687752000000,BUY,4,8,8,37,0.218568,0.216216,0,0,,2349,0,0.0,30296.7,14579778.0
2023-06-26,1687755600000,SELL,4,8,8,35,0.228304,0.228571,2,0,0.0,2833,0,0.0,30242.0,13566383.0
2023-06-26,1687755600000,BUY,4,8,8,35,0.23129,0.228571,0,0,,2833,0,0.0,30242.0,13566383.0
2023-06-26,1687759200000,SELL,4,8,8,35,0.228304,0.228571,0,0,,4223,2386,0.565001,30211.9,13434920.0
2023-06-26,1687759200000,BUY,4,8,8,35,0.23129,0.228571,14,0,0.0,4223,0,0.0,30211.9,13434920.0
2023-06-26,1687762800000,SELL,4,8,8,32,0.250084,0.25,6,4,0.666667,8616,7719,0.895891,30480.2,13096768.0
2023-06-26,1687762800000,BUY,4,8,6,32,0.189786,0.1875,6,0,0.0,8616,0,0.0,30480.2,13096768.0
2023-06-26,1687766400000,SELL,3,5,5,28,0.178477,0.178571,0,0,,3868,3864,0.998966,30395.0,13614804.0
2023-06-26,1687766400000,BUY,3,5,4,28,0.144576,0.142857,0,0,,3868,0,0.0,30395.0,13614804.0
2023-06-26,1687770000000,SELL,3,7,7,27,0.258772,0.259259,2,2,1.0,3069,2084,0.679049,30404.5,13774597.0
2023-06-26,1687770000000,BUY,3,7,5,27,0.187003,0.185185,0,0,,3069,0,0.0,30404.5,13774597.0
2023-06-26,1687773600000,SELL,3,7,7,27,0.258587,0.259259,16,10,0.625,4975,4306,0.865528,30256.4,13726963.0
2023-06-26,1687773600000,BUY,3,7,6,27,0.224411,0.222222,4,0,0.0,4975,0,0.0,30256.4,13726963.0
2023-06-26,1687777200000,SELL,3,9,9,27,0.331555,0.333333,0,0,,2802,2008,0.716631,30258.9,14094380.0
2023-06-26,1687777200000,BUY,3,9,8,27,0.298333,0.296296,0,0,,2802,0,0.0,30258.9,14094380.0
2023-06-26,1687780800000,SELL,3,8,8,27,0.29518,0.296296,0,0,,3008,2028,0.674202,30322.3,14154354.0
2023-06-26,1687780800000,BUY,3,8,7,27,0.261483,0.259259,2,0,0.0,3008,0,0.0,30322.3,14154354.0
2023-06-26,1687784400000,SELL,3,8,8,27,0.29518,0.296296,0,0,,7683,822,0.106989,30342.1,14237858.0
2023-06-26,1687784400000,BUY,3,8,7,27,0.261483,0.259259,30,22,0.733333,7683,3724,0.484706,30342.1,14237858.0
2023-06-26,1687788000000,SELL,3,7,7,27,0.258624,0.259259,16,8,0.5,13098,4540,0.346618,30630.6,14518754.0
2023-06-26,1687788000000,BUY,3,7,6,27,0.224448,0.222222,2,0,0.0,13098,2351,0.179493,30630.6,14518754.0
2023-06-26,1687791600000,SELL,3,7,7,24,0.291348,0.291667,0,0,,5149,2553,0.495824,30381.7,15652100.0
2023-06-26,1687791600000,BUY,3,7,4,24,0.168337,0.166667,0,0,,5149,0,0.0,30381.7,15652100.0
2023-06-26,1687795200000,SELL,3,5,5,24,0.207809,0.208333,36,16,0.444444,14114,2888,0.20462,30414.3,15409985.0
2023-06-26,1687795200000,BUY,3,5,4,24,0.168337,0.166667,0,0,,14114,0,0.0,30414.3,15409985.0
2023-06-26,1687798800000,SELL,3,5,5,24,0.207601,0.208333,8,0,0.0,10591,1811,0.170994,30092.3,16897958.0
2023-06-26,1687798800000,BUY,3,5,5,24,0.210316,0.208333,0,0,,10591,0,0.0,30092.3,16897958.0
2023-06-26,1687802400000,SELL,3,5,5,26,0.191823,0.192308,0,0,,4946,2275,0.459968,30082.0,17999945.0
2023-06-26,1687802400000,BUY,3,5,5,26,0.194331,0.192308,8,0,0.0,4946,0,0.0,30082.0,17999945.0
2023-06-26,1687806000000,SELL,3,6,6,26,0.230072,0.230769,0,0,,5317,4241,0.79763,30208.1,17733846.0
2023-06-26,1687806000000,BUY,3,6,6,26,0.233081,0.230769,6,0,0.0,5317,0,0.0,30208.1,17733846.0
2023-06-26,1687809600000,SELL,3,7,7,26,0.267748,0.269231,0,0,,2893,1526,0.52748,30242.1,18059369.0
2023-06-26,1687809600000,BUY,3,7,7,26,0.271249,0.269231,0,0,,2893,0,0.0,30242.1,18059369.0
2023-06-26,1687813200000,SELL,3,7,7,26,0.26748,0.269231,0,0,,2734,1815,0.663862,30151.8,17937542.0
2023-06-26,1687813200000,BUY,3,7,7,26,0.270979,0.269231,0,0,,2734,0,0.0,30151.8,17937542.0
2023-06-26,1687816800000,SELL,3,7,7,26,0.26748,0.269231,0,0,,2495,1344,0.538677,30154.9,17943702.0
2023-06-26,1687816800000,BUY,3,7,7,26,0.270979,0.269231,0,0,,2495,0,0.0,30154.9,17943702.0
2023-06-26,1687820400000,SELL,3,5,5,26,0.190866,0.192308,0,0,,2008,0,0.0,30218.2,17791630.0
2023-06-26,1687820400000,BUY,3,5,5,26,0.193363,0.192308,0,0,,2008,0,0.0,30218.2,17791630.0
2023-06-27,1687824000000,SELL,3,5,5,26,0.190866,0.192308,0,0,,4240,0,0.0,30262.4,17859321.0
2023-06-27,1687824000000,BUY,3,5,5,26,0.193363,0.192308,4,0,0.0,4240,419,0.098821,30262.4,17859321.0
2023-06-27,1687827600000,SELL,3,7,7,26,0.267595,0.269231,0,0,,2832,0,0.0,30350.2,17879125.0
2023-06-27,1687827600000,BUY,3,7,7,26,0.271095,0.269231,0,0,,2832,290,0.102401,30350.2,17879125.0
2023-06-27,1687831200000,SELL,3,7,7,26,0.267748,0.269231,0,0,,3019,0,0.0,30365.6,15628955.0
2023-06-27,1687831200000,BUY,3,7,7,26,0.271249,0.269231,6,6,1.0,3019,2224,0.736668,30365.6,15628955.0
2023-06-27,1687834800000,SELL,3,7,7,26,0.267748,0.269231,2,0,0.0,2979,0,0.0,30486.6,15522298.0
2023-06-27,1687834800000,BUY,3,7,7,26,0.271249,0.269231,0,0,,2979,2114,0.709634,30486.6,15522298.0
2023-06-27,1687838400000,SELL,3,5,5,26,0.191823,0.192308,0,0,,2086,0,0.0,30362.0,15569838.0
2023-06-27,1687838400000,BUY,3,5,5,26,0.194331,0.192308,0,0,,2086,0,0.0,30362.0,15569838.0
2023-06-27,1687842000000,SELL,3,5,5,26,0.191823,0.192308,2,2,1.0,2703,701,0.259341,30346.3,15529074.0
2023-06-27,1687842000000,BUY,3,5,5,26,0.194331,0.192308,0,0,,2703,0,0.0,30346.3,15529074.0
2023-06-27,1687845600000,SELL,3,5,5,26,0.191631,0.192308,2,2,1.0,2461,359,0.145876,30305.3,15582212.0
2023-06-27,1687845600000,BUY,3,5,5,26,0.194137,0.192308,0,0,,2461,0,0.0,30305.3,15582212.0
2023-06-27,1687849200000,SELL,3,5,5,26,0.191631,0.192308,0,0,,3120,0,0.0,30317.5,15382841.0
2023-06-27,1687849200000,BUY,3,5,5,26,0.194137,0.192308,8,0,0.0,3120,0,0.0,30317.5,15382841.0
2023-06-27,1687852800000,SELL,3,7,7,26,0.268016,0.269231,0,0,,2417,0,0.0,30395.8,14620899.0
2023-06-27,1687852800000,BUY,3,7,7,26,0.271521,0.269231,0,0,,2417,144,0.059578,30395.8,14620899.0
2023-06-27,1687856400000,SELL,3,7,7,26,0.268016,0.269231,0,0,,1997,0,0.0,30390.7,14432484.0
2023-06-27,1687856400000,BUY,3,7,7,26,0.271521,0.269231,0,0,,1997,0,0.0,30390.7,14432484.0
2023-06-27,1687860000000,SELL,3,5,5,26,0.191823,0.192308,2,0,0.0,12040,0,0.0,30365.0,14256644.0
2023-06-27,1687860000000,BUY,3,5,5,26,0.194331,0.192308,30,20,0.666667,12040,9193,0.763538,30365.0,14256644.0
2023-06-27,1687863600000,SELL,3,5,5,28,0.177942,0.178571,4,0,0.0,6985,0,0.0,30646.3,15349561.0
2023-06-27,1687863600000,BUY,3,5,5,28,0.180269,0.178571,10,0,0.0,6985,4423,0.633214,30646.3,15349561.0
2023-06-27,1687867200000,SELL,3,5,5,30,0.165913,0.166667,2,0,0.0,5957,0,0.0,30720.4,15881989.0
2023-06-27,1687867200000,BUY,3,5,5,30,0.168083,0.166667,0,0,,5957,952,0.159812,30720.4,15881989.0
2023-06-27,1687870800000,SELL,3,5,5,30,0.165913,0.166667,8,0,0.0,6302,0,0.0,30705.2,16350622.0
2023-06-27,1687870800000,BUY,3,5,5,30,0.168083,0.166667,0,0,,6302,5964,0.946366,30705.2,16350622.0
2023-06-27,1687874400000,SELL,3,5,5,30,0.165913,0.166667,8,0,0.0,22706,0,0.0,30596.2,16139490.0
2023-06-27,1687874400000,BUY,3,5,5,30,0.168083,0.166667,42,0,0.0,22706,1062,0.046772,30596.2,16139490.0
2023-06-27,1687878000000,SELL,4,8,7,37,0.187165,0.189189,26,0,0.0,11832,0,0.0,30801.0,17302449.0
2023-06-27,1687878000000,BUY,4,8,8,37,0.216477,0.216216,0,0,,11832,7095,0.599645,30801.0,17302449.0
2023-06-27,1687881600000,SELL,4,8,8,37,0.215236,0.216216,0,0,,8786,872,0.099249,30492.8,18220427.0
2023-06-27,1687881600000,BUY,4,8,8,37,0.21805,0.216216,10,0,0.0,8786,3025,0.344298,30492.8,18220427.0
2023-06-27,1687885200000,SELL,4,7,7,37,0.189368,0.189189,0,0,,5058,0,0.0,30702.8,17327929.0
2023-06-27,1687885200000,BUY,4,7,7,37,0.191845,0.189189,2,0,0.0,5058,0,0.0,30702.8,17327929.0
2023-06-27,1687888800000,SELL,4,7,7,32,0.218413,0.21875,0,0,,2607,0,0.0,30718.7,16506814.0
2023-06-27,1687888800000,BUY,4,7,7,32,0.22127,0.21875,0,0,,2607,0,0.0,30718.7,16506814.0
2023-06-27,1687892400000,SELL,4,7,7,31,0.225347,0.225806,0,0,,2391,0,0.0,30680.0,16126850.0
2023-06-27,1687892400000,BUY,4,7,7,31,0.228294,0.225806,0,0,,2391,0,0.0,30680.0,16126850.0
2023-06-27,1687896000000,SELL,3,5,5,30,0.166411,0.166667,10,4,0.4,3550,404,0.113803,30643.8,15728514.0
2023-06-27,1687896000000,BUY,3,5,5,30,0.168587,0.166667,0,0,,3550,0,0.0,30643.8,15728514.0
2023-06-27,1687899600000,SELL,3,7,7,30,0.232743,0.233333,0,0,,4805,80,0.016649,30637.4,15768024.0
2023-06-27,1687899600000,BUY,3,7,7,30,0.235787,0.233333,0,0,,4805,0,0.0,30637.4,15768024.0
2023-06-27,1687903200000,SELL,3,5,5,30,0.166245,0.166667,0,0,,2091,0,0.0,30712.1,16180997.0
2023-06-27,1687903200000,BUY,3,5,5,30,0.168419,0.166667,2,0,0.0,2091,0,0.0,30712.1,16180997.0
2023-06-27,1687906800000,SELL,3,6,6,27,0.22144,0.222222,0,0,,1965,94,0.047837,30578.3,16193904.0
2023-06-27,1687906800000,BUY,3,6,6,27,0.224336,0.222222,0,0,,1965,0,0.0,30578.3,16193904.0
2023-06-28,1687910400000,SELL,3,6,6,26,0.229842,0.230769,12,12,1.0,6425,4656,0.724669,30684.1,16151554.0
2023-06-28,1687910400000,BUY,3,6,6,26,0.232848,0.230769,0,0,,6425,0,0.0,30684.1,16151554.0
2023-06-28,1687914000000,SELL,3,6,6,26,0.229613,0.230769,4,4,1.0,3739,1648,0.44076,30609.1,16326086.0
2023-06-28,1687914000000,BUY,3,6,6,26,0.232616,0.230769,0,0,,3739,0,0.0,30609.1,16326086.0
2023-06-28,1687917600000,SELL,3,6,6,26,0.229613,0.230769,14,6,0.428571,4325,3638,0.841156,30490.3,16402804.0
2023-06-28,1687917600000,BUY,3,6,6,26,0.232616,0.230769,0,0,,4325,0,0.0,30490.3,16402804.0
2023-06-28,1687921200000,SELL,3,6,6,26,0.229613,0.230769,0,0,,1975,1975,1.0,30413.6,16625744.0
2023-06-28,1687921200000,BUY,3,6,6,26,0.232616,0.230769,0,0,,1975,0,0.0,30413.6,16625744.0
2023-06-28,1687924800000,SELL,3,6,6,26,0.229613,0.230769,0,0,,2113,2113,1.0,30448.7,16547820.0
2023-06-28,1687924800000,BUY,3,6,6,26,0.232616,0.230769,0,0,,2113,0,0.0,30448.7,16547820.0
2023-06-28,1687928400000,SELL,3,6,6,26,0.229613,0.230769,0,0,,2095,2095,1.0,30473.4,16477127.0
2023-06-28,1687928400000,BUY,3,6,6,26,0.232616,0.230769,0,0,,2095,0,0.0,30473.4,16477127.0
2023-06-28,1687932000000,SELL,3,6,6,26,0.229613,0.230769,0,0,,2889,2659,0.920388,30444.5,16318120.0
2023-06-28,1687932000000,BUY,3,6,6,26,0.232616,0.230769,0,0,,2889,0,0.0,30444.5,16318120.0
2023-06-28,1687935600000,SELL,3,6,6,23,0.259175,0.26087,40,0,0.0,11877,774,0.065168,30366.5,16249661.0
2023-06-28,1687935600000,BUY,3,6,6,23,0.262564,0.26087,0,0,,11877,0,0.0,30366.5,16249661.0
2023-06-28,1687939200000,SELL,3,6,6,29,0.206167,0.206897,4,0,0.0,4810,0,0.0,30180.2,17256378.0
2023-06-28,1687939200000,BUY,3,6,6,29,0.208863,0.206897,0,0,,4810,0,0.0,30180.2,17256378.0
2023-06-28,1687942800000,SELL,3,6,6,29,0.206167,0.206897,0,0,,1988,0,0.0,30275.4,17435164.0
2023-06-28,1687942800000,BUY,3,6,6,29,0.208863,0.206897,2,0,0.0,1988,0,0.0,30275.4,17435164.0
2023-06-28,1687946400000,SELL,3,6,6,29,0.206167,0.206897,0,0,,1398,0,0.0,30301.7,17466450.0
2023-06-28,1687946400000,BUY,3,6,6,29,0.208863,0.206897,0,0,,1398,0,0.0,30301.7,17466450.0
2023-06-28,1687950000000,SELL,3,7,7,29,0.240649,0.241379,0,0,,1837,272,0.148068,30328.1,15925511.0
2023-06-28,1687950000000,BUY,3,7,7,29,0.243796,0.241379,6,0,0.0,1837,0,0.0,30328.1,15925511.0
2023-06-28,1687953600000,SELL,3,7,7,29,0.240649,0.241379,34,0,0.0,11725,0,0.0,30302.0,15324021.0
2023-06-28,1687953600000,BUY,3,7,7,29,0.243796,0.241379,0,0,,11725,0,0.0,30302.0,15324021.0
2023-06-28,1687957200000,SELL,4,7,7,32,0.218413,0.21875,14,0,0.0,8684,0,0.0,30091.3,15982525.0
2023-06-28,1687957200000,BUY,4,7,7,32,0.22127,0.21875,2,0,0.0,8684,0,0.0,30091.3,15982525.0
2023-06-28,1687960800000,SELL,4,7,7,33,0.2119,0.212121,0,0,,10455,4231,0.404687,30191.7,16215956.0
2023-06-28,1687960800000,BUY,4,7,7,33,0.214671,0.212121,22,0,0.0,10455,0,0.0,30191.7,16215956.0
2023-06-28,1687964400000,SELL,3,8,6,27,0.222108,0.222222,0,0,,4753,1633,0.343572,30299.9,14715643.0
2023-06-28,1687964400000,BUY,3,8,4,27,0.148517,0.148148,0,0,,4753,3088,0.649695,30299.9,14715643.0
2023-06-28,1687968000000,SELL,3,9,7,25,0.27916,0.28,6,0,0.0,4888,81,0.016571,30403.9,13747573.0
2023-06-28,1687968000000,BUY,3,9,6,25,0.240716,0.24,0,0,,4888,2115,0.432692,30403.9,13747573.0
2023-06-28,1687971600000,SELL,3,8,6,25,0.238321,0.24,32,18,0.5625,10295,5169,0.502088,30252.5,13354330.0
2023-06-28,1687971600000,BUY,3,8,8,25,0.321396,0.32,0,0,,10295,0,0.0,30252.5,13354330.0
2023-06-28,1687975200000,SELL,3,7,5,25,0.198244,0.2,0,0,,3270,1846,0.564526,30144.8,13961630.0
2023-06-28,1687975200000,BUY,3,7,7,25,0.280795,0.28,4,0,0.0,3270,0,0.0,30144.8,13961630.0
2023-06-28,1687978800000,SELL,3,7,5,25,0.198244,0.2,44,20,0.454545,14041,8471,0.603305,30189.5,14036381.0
2023-06-28,1687978800000,BUY,3,7,7,25,0.280795,0.28,2,0,0.0,14041,0,0.0,30189.5,14036381.0
2023-06-28,1687982400000,SELL,4,9,9,31,0.288609,0.290323,2,2,1.0,6190,4253,0.687076,30085.9,16034207.0
2023-06-28,1687982400000,BUY,4,9,9,31,0.292383,0.290323,4,0,0.0,6190,0,0.0,30085.9,16034207.0
2023-06-28,1687986000000,SELL,4,9,9,31,0.288609,0.290323,0,0,,2908,1840,0.632737,30091.4,16288874.0
2023-06-28,1687986000000,BUY,4,9,9,31,0.292383,0.290323,2,0,0.0,2908,0,0.0,30091.4,16288874.0
2023-06-28,1687989600000,SELL,4,8,8,31,0.256064,0.258065,0,0,,2556,1676,0.655712,30114.3,15962368.0
2023-06-28,1687989600000,BUY,4,8,8,31,0.259413,0.258065,0,0,,2556,0,0.0,30114.3,15962368.0
2023-06-28,1687993200000,SELL,3,5,5,30,0.165086,0.166667,0,0,,2645,276,0.104348,30088.1,15982543.0
2023-06-28,1687993200000,BUY,3,5,5,30,0.167245,0.166667,0,0,,2645,0,0.0,30088.1,15982543.0
2023-06-29,1687996800000,SELL,3,5,5,30,0.165086,0.166667,2,2,1.0,3985,568,0.142535,30063.6,15994285.0
2023-06-29,1687996800000,BUY,3,5,5,30,0.167245,0.166667,0,0,,3985,0,0.0,30063.6,15994285.0
2023-06-29,1688000400000,SELL,3,5,5,28,0.177055,0.178571,0,0,,4472,103,0.023032,30061.3,15647038.0
2023-06-29,1688000400000,BUY,3,5,5,28,0.179371,0.178571,6,0,0.0,4472,0,0.0,30061.3,15647038.0
2023-06-29,1688004000000,SELL,3,5,5,24,0.206979,0.208333,0,0,,2174,0,0.0,30156.4,15710755.0
2023-06-29,1688004000000,BUY,3,5,5,24,0.209686,0.208333,0,0,,2174,0,0.0,30156.4,15710755.0
2023-06-29,1688007600000,SELL,3,5,5,22,0.226022,0.227273,0,0,,1637,0,0.0,30102.5,15263710.0
2023-06-29,1688007600000,BUY,3,5,5,22,0.228978,0.227273,0,0,,1637,0,0.0,30102.5,15263710.0
2023-06-29,1688011200000,SELL,3,5,5,22,0.226022,0.227273,0,0,,1457,0,0.0,30159.2,15095152.0
2023-06-29,1688011200000,BUY,3,5,5,22,0.228978,0.227273,0,0,,1457,0,0.0,30159.2,15095152.0
2023-06-29,1688014800000,SELL,3,5,5,22,0.226022,0.227273,0,0,,1348,0,0.0,30199.9,15095127.0
2023-06-29,1688014800000,BUY,3,5,5,22,0.228978,0.227273,2,0,0.0,1348,0,0.0,30199.9,15095127.0
2023-06-29,1688018400000,SELL,3,5,5,22,0.226022,0.227273,0,0,,934,0,0.0,30167.8,15038479.0
2023-06-29,1688018400000,BUY,3,5,5,22,0.228978,0.227273,0,0,,934,0,0.0,30167.8,15038479.0
2023-06-29,1688022000000,SELL,3,5,5,22,0.226022,0.227273,0,0,,4705,0,0.0,30225.5,14911037.0
2023-06-29,1688022000000,BUY,3,5,5,22,0.228978,0.227273,14,12,0.857143,4705,3948,0.839107,30225.5,14911037.0
2023-06-29,1688025600000,SELL,3,5,5,22,0.225797,0.227273,0,0,,3713,0,0.0,30326.9,14029359.0
2023-06-29,1688025600000,BUY,3,5,5,22,0.22875,0.227273,2,0,0.0,3713,3404,0.916779,30326.9,14029359.0
2023-06-29,1688029200000,SELL,3,5,5,22,0.225797,0.227273,0,0,,3474,0,0.0,30366.3,13988271.0
2023-06-29,1688029200000,BUY,3,5,5,22,0.22875,0.227273,0,0,,3474,1769,0.509211,30366.3,13988271.0
2023-06-29,1688032800000,SELL,3,5,5,22,0.225797,0.227273,0,0,,10585,0,0.0,30422.8,14075839.0
2023-06-29,1688032800000,BUY,3,5,5,22,0.22875,0.227273,34,0,0.0,10585,401,0.037884,30422.8,14075839.0
2023-06-29,1688036400000,SELL,4,6,6,31,0.191329,0.193548,2,0,0.0,6453,0,0.0,30686.5,15234708.0
2023-06-29,1688036400000,BUY,4,6,6,31,0.193831,0.193548,0,0,,6453,0,0.0,30686.5,15234708.0
2023-06-29,1688040000000,SELL,4,6,6,31,0.191329,0.193548,0,0,,4891,0,0.0,30655.2,15823731.0
2023-06-29,1688040000000,BUY,4,6,6,31,0.193831,0.193548,0,0,,4891,0,0.0,30655.2,15823731.0
2023-06-29,1688043600000,SELL,4,6,6,31,0.191329,0.193548,26,0,0.0,14310,0,0.0,30613.3,14868846.0
2023-06-29,1688043600000,BUY,4,6,6,31,0.193831,0.193548,20,0,0.0,14310,36,0.002516,30613.3,14868846.0
2023-06-29,1688047200000,SELL,4,9,9,34,0.262813,0.264706,12,6,0.5,11382,2405,0.211299,30544.1,15664908.0
2023-06-29,1688047200000,BUY,4,9,7,34,0.206362,0.205882,2,0,0.0,11382,900,0.079072,30544.1,15664908.0
2023-06-29,1688050800000,SELL,4,9,9,34,0.262813,0.264706,0,0,,4284,3116,0.727358,30431.9,15588238.0
2023-06-29,1688050800000,BUY,4,9,7,34,0.206362,0.205882,0,0,,4284,142,0.033147,30431.9,15588238.0
