kind,day,cascade_id,side,direction,start_ms,end_ms,time_ms,profile_ts_ms,bundle_width_ms,bundle_n_events_dedup,bundle_total_qty_accum,bundle_total_notional,p_liq,p0,bin_pct,dist_node_bp,dist_gap_bp,vol_between_ratio,dist_vwap_bp,n_bins,total_qty,node_up_bp,node_dn_bp,oi_dist_vwap_bp,oi_dist_node_bp,oi_side_dist_vwap_bp,oi_side_dist_node_bp,oi_n_bins,oi_n_buckets,oi_total_delta,oi_side_total_delta,dist_vwap_bp_liqdir,dist_node_bp_liqdir,oi_dist_vwap_bp_liqdir,oi_dist_node_bp_liqdir,oi_side_dist_vwap_bp_liqdir,oi_side_dist_node_bp_liqdir,implied_leverage,implied_leverage_side,oi_covered,anchor_ts_ms,anchor_price,anchor_before_ts_ms,anchor_before_price,anchor_lag_ms,anchor_price_diff_bp,p_tgt_back_vwap,p_tgt_back_node,p_tgt_fwd_node,p_tgt_node_up,p_tgt_node_dn,bp_1m,bp_1m_reactdir,bp_1m_abs,bp_5m,bp_5m_reactdir,bp_5m_abs,bp_15m,bp_15m_reactdir,bp_15m_abs,bp_30m,bp_30m_reactdir,bp_30m_abs,bp_60m,bp_60m_reactdir,bp_60m_abs,bp_240m,bp_240m_reactdir,bp_240m_abs,mfe_1m_reactdir,mae_1m_reactdir,mfe_5m_reactdir,mae_5m_reactdir,mfe_15m_reactdir,mae_15m_reactdir,mfe_30m_reactdir,mae_30m_reactdir,mfe_60m_reactdir,mae_60m_reactdir,mfe_240m_reactdir,mae_240m_reactdir,reach_back_vwap_sec,reach_back_vwap_1m,reach_back_vwap_5m,reach_back_vwap_15m,reach_back_vwap_30m,reach_back_vwap_60m,reach_back_vwap_240m,reach_back_node_sec,reach_back_node_1m,reach_back_node_5m,reach_back_node_15m,reach_back_node_30m,reach_back_node_60m,reach_back_node_240m,reach_fwd_node_sec,reach_fwd_node_1m,reach_fwd_node_5m,reach_fwd_node_15m,reach_fwd_node_30m,reach_fwd_node_60m,reach_fwd_node_240m,reach_node_up_sec,reach_node_up_1m,reach_node_up_5m,reach_node_up_15m,reach_node_up_30m,reach_node_up_60m,reach_node_up_240m,reach_node_dn_sec,reach_node_dn_1m,reach_node_dn_5m,reach_node_dn_15m,reach_node_dn_30m,reach_node_dn_60m,reach_node_dn_240m,doi_post_1m,doi_post_1m_n,doi_post_5m,doi_post_5m_n,doi_post_15m,doi_post_15m_n,doi_post_30m,doi_post_30m_n,doi_post_60m,doi_post_60m_n,doi_post_240m,doi_post_240m_n,bf_bp_1m,bf_bp_1m_reactdir,bf_bp_5m,bf_bp_5m_reactdir,bf_bp_15m,bf_bp_15m_reactdir,bf_bp_30m,bf_bp_30m_reactdir,bf_bp_60m,bf_bp_60m_reactdir,bf_bp_240m,bf_bp_240m_reactdir,doi_pre_1h,doi_pre_1h_n,doi_pre_4h,doi_pre_4h_n,doi_in,doi_in_n,m_ts_ms,m_count_long_short_ratio,m_sum_toptrader_long_short_ratio,m_sum_taker_long_short_vol_ratio,bf_anchor_ts_ms,bf_anchor_close,bf_xcorr_best_lag_min,bf_xcorr_best_r,bf_xcorr_n
liq,2024-02-17,binance_cm_real_009336,SELL,long,1708178256781,1708178256781,1708178256781,1708178256781,0,1,4.0,204612.0,51153.0,51153.0,0.0,115.638,-4.9643,0.013957,87.548,18,5440416.0,115.63796111754365,,101.5462,95.437,103.0019,95.437,16,52,290172.0,129253.86664611874,87.548,115.638,101.5462,95.437,103.0019,95.437,70.6483,69.9291,1,1708178256781,51153.0,1708178256781,51153.0,0,0.0,51600.8343,51744.5231,,51744.5229,,11.534,-11.534,11.534,24.6711,-24.6711,24.6711,25.6876,-25.6876,25.6876,27.9163,-27.9163,27.9163,-47.5045,47.5045,47.5045,26.4696,-26.4696,26.4696,1.4075,-12.5897,1.4075,-28.2486,1.4075,-40.4473,1.4075,-45.1391,92.976,-45.1391,92.976,-45.1391,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,-2629.0,1,48066.0,3,115183.0,6,408198.0,12,471833.0,48,6.278,-6.278,12.5845,-12.5845,32.4666,-32.4666,,,-24.509,24.509,,,-21307.0,12,38083.0,48,,0,1708178100000,,,1.41179974,1708178220000,8424648.0,5.0,0.3947,15
liq,2024-02-17,binance_cm_real_009337,BUY,short,1708179625372,1708179625372,1708179625372,1708179625372,0,1,2.0,102741.6,51370.8,51370.0,38.8889,-17.4531,32.5596,0.041275,38.0174,18,5979232.0,72.75005693985068,-17.453076850716414,37.5864,-17.4531,41.1964,-17.4531,16,54,399255.0,203855.78741676226,-38.0174,17.4531,-37.5864,17.4531,-41.1964,17.4531,4143.1886,,1,1708179625372,51370.8,1708179625372,51370.8,0,0.0,51566.0984,51281.142,51744.5229,51744.5229,51281.1421,-6.4628,-6.4628,6.4628,-2.4722,-2.4722,2.4722,-78.8386,-78.8386,78.8386,-107.5319,-107.5319,107.5319,-101.1664,-101.1664,101.1664,-24.6833,-24.6833,24.6833,0.0,-8.6625,2.5501,-8.6625,2.5501,-101.3806,2.5501,-134.9794,2.5501,-134.9794,2.5501,-134.9794,,0,0,0,0,0,0,360.506,0,0,1,1,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,360.506,0.0,0.0,1.0,1.0,1.0,1.0,,0,4338.0,1,-11040.0,3,279586.0,6,357422.0,12,349916.0,48,-2.5563,-2.5563,-5.6038,-5.6038,-73.5638,-73.5638,-70.1258,-70.1258,-94.9883,-94.9883,,,72417.0,12,101974.0,48,,0,1708179600000,,,1.1188843,1708179600000,8449671.0,0.0,0.5045,18
liq,2024-02-17,binance_cm_real_009338,BUY,short,1708179814314,1708179814314,1708179814314,1708179814314,0,1,24.0,1233000.0,51375.0,51375.0,38.8889,-18.2692,31.7394,0.044229,36.7154,18,6001750.0,71.92659124176566,-18.269168278009804,36.7658,-18.2692,40.3755,-18.2692,16,54,399255.0,203855.78741676226,-36.7154,18.2692,-36.7658,18.2692,-40.3755,18.2692,3091.9547,,1,1708179814314,51375.0,1708179814314,51375.0,0,0.0,51563.6254,51281.142,51744.5229,51744.5229,51281.1421,-0.7786,-0.7786,0.7786,-24.7202,-24.7202,24.7202,-81.5766,-81.5766,81.5766,-94.1898,-94.1898,94.1898,-81.2847,-81.2847,81.2847,-20.4574,-20.4574,20.4574,1.7324,-0.7981,1.7324,-24.7202,1.7324,-134.1119,1.7324,-135.7859,1.7324,-135.7859,1.7324,-135.7859,,0,0,0,0,0,0,171.564,0,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,171.564,0.0,1.0,1.0,1.0,1.0,1.0,,0,4338.0,1,-11040.0,3,279586.0,6,357422.0,12,349916.0,48,6.6454,6.6454,-18.7449,-18.7449,-41.3833,-41.3833,-68.6979,-68.6979,-110.6046,-110.6046,,,72417.0,12,101974.0,48,,0,1708179600000,,,1.1188843,1708179780000,8444947.0,0.0,0.8599,18
liq,2024-02-17,binance_cm_real_009339,SELL,long,1708180302627,1708180447611,1708180447611,1708180302627,144984,9,634.0,32322490.2,51173.8,51173.9,55.5556,20.976,-9.0269,0.052394,74.5971,18,6096446.0,20.975997086736122,,75.1297,20.976,70.5801,20.976,16,54,399818.0,194638.89561372745,74.5971,20.976,75.1297,20.976,70.5801,20.976,86.8586,90.4322,1,1708180447611,50855.3,1708180447611,50855.3,0,0.0,51555.5417,51281.1422,,51281.1421,,27.2735,-27.2735,27.2735,14.5708,-14.5708,14.5708,-26.4279,26.4279,26.4279,-5.1322,5.1322,5.1322,65.2046,-65.2046,65.2046,86.166,-86.166,86.166,1.0422,-30.2427,33.2905,-30.2427,33.2905,-30.2427,34.9816,-30.2427,34.9816,-77.0814,34.9816,-92.9303,,0,0,0,0,0,0,9251.428,0,0,0,0,0,1,,,,,,,,9251.428,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,6963.0,1,6963.0,1,212658.0,3,327074.0,6,389342.0,12,366739.0,48,-3.0548,3.0548,20.1858,-20.1858,-46.5729,46.5729,-33.4622,33.4622,28.3144,-28.3144,70.9064,-70.9064,19597.0,12,104910.0,48,,0,1708180200000,,,0.50173051,1708180440000,8390075.0,0.0,0.7266,18
liq,2024-02-17,binance_cm_real_009340,SELL,long,1708180598143,1708180623762,1708180623762,1708180598143,25619,8,228.0,11577917.9,50851.9,50852.0,43.4783,84.4102,44.1732,0.032427,122.1494,23,7064819.0,84.41024779245674,,136.7074,84.4102,132.5969,84.4102,21,54,405583.0,197065.35684943045,122.1494,84.4102,136.7074,84.4102,132.5969,84.4102,56.5907,57.9385,1,1708180623762,50774.5,1708180623762,50774.5,0,0.0,51473.0529,51281.1419,,51281.1421,,17.5679,-17.5679,17.5679,18.4935,-18.4935,18.4935,27.4547,-27.4547,27.4547,8.0355,-8.0355,8.0355,64.9145,-64.9145,64.9145,101.5273,-101.5273,101.5273,6.0463,-19.5177,6.0463,-44.5499,19.1238,-44.5499,19.1238,-44.5499,19.1238,-93.1176,19.1238,-108.9917,,0,0,0,0,0,0,9075.277,0,0,0,0,0,1,,,,,,,,9075.277,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,0,160512.0,1,290626.0,3,340965.0,6,390630.0,12,358221.0,48,26.5411,-26.5411,8.7652,-8.7652,-13.8655,13.8655,-26.193,26.193,47.0973,-47.0973,,,103939.0,12,117313.0,48,,0,1708180500000,,,0.67673211,1708180620000,8387737.0,0.0,0.6992,19
liq,2024-02-17,binance_cm_real_009341,SELL,long,1708181385258,1708181385258,1708181385258,1708181385258,0,1,22.0,1115312.0,50696.0,50696.1,40.7407,115.4218,-5.178,0.021872,134.6421,27,8254800.0,115.42175871305915,,123.1178,34.8613,121.4602,34.8613,23,55,611272.0,293306.61498165847,134.6421,115.4218,123.1178,34.8613,121.4602,34.8613,61.3054,61.9348,1,1708181385258,50696.0,1708181385258,50696.0,0,0.0,51378.5816,51281.1424,,51281.1421,,24.4792,-24.4792,24.4792,37.8728,-37.8728,37.8728,28.1679,-28.1679,28.1679,36.2948,-36.2948,36.2948,65.0742,-65.0742,65.0742,123.0669,-123.0669,123.0669,-0.0,-30.3772,-0.0,-43.3565,-0.0,-51.1677,-0.0,-51.1677,-0.0,-108.7463,-0.0,-127.4262,,0,0,0,0,0,0,8313.781,0,0,0,0,0,1,,,,,,,,8313.781,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,84931.0,1,84931.0,1,114416.0,3,151629.0,6,176401.0,12,150556.0,48,47.2003,-47.2003,39.6372,-39.6372,13.1721,-13.1721,25.6879,-25.6879,56.3406,-56.3406,,,331476.0,12,334311.0,48,,0,1708181100000,,,1.01822438,1708181340000,8351000.0,9.0,0.4713,11
liq,2024-02-17,binance_cm_real_009342,SELL,long,1708182625230,1708182625230,1708182625230,1708182625230,0,1,27.0,1369183.5,50710.5,50710.5,37.037,31.992,-8.0359,0.02417,125.3729,27,8709156.0,31.991992792507013,,101.8843,11.9581,98.1429,11.9581,25,56,745420.0,367902.4254819814,125.3729,31.992,101.8843,11.9581,98.1429,11.9581,70.48,72.3888,1,1708182625230,50710.5,1708182625230,50710.5,0,0.0,51346.2722,50872.733,,50872.733,,17.6492,-17.6492,17.6492,28.1993,-28.1993,28.1993,52.5335,-52.5335,52.5335,91.1251,-91.1251,91.1251,51.2517,-51.2517,51.2517,118.8708,-118.8708,118.8708,-0.0,-17.6492,-0.0,-28.1993,-0.0,-52.5335,-0.0,-105.8558,-0.0,-105.8558,-0.0,-124.8854,,0,0,0,0,0,0,331.817,0,0,1,1,1,1,,,,,,,,331.817,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,0,20033.0,1,37337.0,3,54705.0,6,34943.0,12,18669.0,48,7.1364,-7.1364,4.409,-4.409,-21.5346,21.5346,87.2379,-87.2379,9.3737,-9.3737,,,389030.0,12,476470.0,48,,0,1708182600000,,,0.54478003,1708182600000,8367007.0,7.0,0.7683,13
liq,2024-02-17,binance_cm_real_009343,BUY,short,1708183829236,1708183829236,1708183829236,1708183829236,0,1,2.0,102235.4,51117.7,51116.5,14.8148,31.9737,-87.6311,0.011735,40.6662,27,9067375.0,31.97368973403098,-47.9221492652358,16.1754,31.9737,20.2739,-47.9221,25,58,784722.0,391692.8484710677,-40.6662,-31.9737,-16.1754,-31.9737,-20.2739,47.9221,419.7342,506.9426,1,1708183829236,51116.6,1708183829236,51119.0,0,-0.4695,51325.5763,51281.1422,51281.1421,51281.1421,50872.733,13.0682,13.0682,13.0682,-2.4845,-2.4845,2.4845,-1.6824,-1.6824,1.6824,-18.4871,-18.4871,18.4871,-41.5912,-41.5912,41.5912,68.334,68.334,68.334,13.0682,-1.4868,25.569,-3.8735,25.569,-9.3903,25.569,-22.5954,25.569,-61.7412,72.54,-61.7412,8448.192,0,0,0,0,0,1,5869.803,0,0,0,0,0,1,5869.803,0.0,0.0,0.0,0.0,0.0,1.0,5869.803,0.0,0.0,0.0,0.0,0.0,1.0,2617.814,0.0,0.0,0.0,0.0,1.0,1.0,,0,8251.0,1,-283.0,3,2382.0,6,8856.0,12,-19761.0,48,26.063,26.063,-0.4397,-0.4397,10.7501,10.7501,-44.4785,-44.4785,-35.3159,-35.3159,58.4,58.4,389342.0,12,515306.0,48,,0,1708183800000,,,1.82213439,1708183800000,8415750.0,9.0,0.6463,11
liq,2024-02-17,binance_cm_real_009344,SELL,long,1708185670860,1708185670860,1708185670860,1708185670860,0,1,1.0,50979.9,50979.9,50980.0,84.6154,-21.0214,-60.8377,0.06315,63.9207,26,9535732.0,59.090376397702464,-21.021423139229135,40.7161,-21.0214,36.528,-21.0214,23,58,802288.0,405629.34097299475,63.9207,-21.0214,40.7161,-21.0214,36.528,-21.0214,123.891,130.6711,1,1708185670860,50979.9,1708185670860,50979.9,0,0.0,51305.7671,50872.7331,50872.733,51281.1421,50872.733,0.4904,-0.4904,0.4904,-7.3951,7.3951,7.3951,-23.5975,23.5975,23.5975,-16.8498,16.8498,16.8498,8.6309,-8.6309,8.6309,91.4282,-91.4282,91.4282,-0.0,-4.335,11.534,-4.335,23.5975,-4.335,35.0923,-4.335,35.0923,-20.0275,35.0923,-102.0206,6523.034,0,0,0,0,0,1,776.19,0,0,1,1,1,1,776.19,0.0,0.0,1.0,1.0,1.0,1.0,4028.179,0.0,0.0,0.0,0.0,0.0,1.0,776.19,0.0,0.0,1.0,1.0,1.0,1.0,,0,-2765.0,1,-2798.0,3,6474.0,6,-4344.0,12,-29046.0,48,,,-0.0239,0.0239,1.1011,-1.1011,6.966,-6.966,23.192,-23.192,,,64650.0,12,509995.0,48,,0,1708185600000,,,1.02999288,1708185660000,8373578.0,3.0,0.5952,8
liq,2024-02-17,binance_cm_real_009345,SELL,long,1708185782696,1708185782696,1708185782696,1708185782696,0,1,4.0,203820.0,50955.0,50955.0,84.6154,-16.145,-55.9808,0.066916,68.4738,26,9566420.0,64.00591658752323,-16.14503089972668,45.6227,-16.145,41.4325,-16.145,23,58,802288.0,405629.34097299475,68.4738,-16.145,45.6227,-16.145,41.4325,-16.145,116.7915,122.8011,1,1708185782696,50955.0,1708185782696,50955.0,0,0.0,51303.9082,50872.7332,50872.733,51281.1421,50872.733,-1.8055,1.8055,1.8055,-9.4005,9.4005,9.4005,-19.5663,19.5663,19.5663,-23.3932,23.3932,23.3932,24.9043,-24.9043,24.9043,91.2766,-91.2766,91.2766,4.1998,-2.9241,9.4397,-3.9054,30.2227,-7.3987,30.2227,-7.3987,30.2227,-24.924,30.2227,-106.9571,6411.197,0,0,0,0,0,1,664.354,0,0,1,1,1,1,664.354,0.0,0.0,1.0,1.0,1.0,1.0,3916.343,0.0,0.0,0.0,0.0,0.0,1.0,664.354,0.0,0.0,1.0,1.0,1.0,1.0,,0,-2765.0,1,-2798.0,3,6474.0,6,-4344.0,12,-29046.0,48,10.1316,-10.1316,3.9908,-3.9908,2.7887,-2.7887,,,16.8836,-16.8836,109.8405,-109.8405,64650.0,12,509995.0,48,,0,1708185600000,,,1.02999288,1708185780000,8376781.0,-1.0,0.6891,9
liq,2024-02-17,binance_cm_real_009346,SELL,long,1708185852192,1708185852192,1708185852192,1708185852192,0,1,75.0,3819082.5,50921.1,50921.1,69.2308,-9.4984,-49.3607,0.052603,74.7991,26,9595214.0,70.70588576675016,-9.49842107683374,52.3104,-9.4984,48.1174,-9.4984,23,58,802288.0,405629.34097299475,74.7991,-9.4984,52.3104,-9.4984,48.1174,-9.4984,108.3302,113.485,1,1708185852192,50921.1,1708185852192,50921.1,0,0.0,51301.9852,50872.7331,50872.733,51281.1421,50872.733,7.816,-7.816,7.816,3.1814,-3.1814,3.1814,-17.4977,17.4977,17.4977,-20.0899,20.0899,20.0899,40.6511,-40.6511,40.6511,99.5462,-99.5462,99.5462,-0.0,-9.0139,2.7886,-10.5654,23.5855,-14.061,23.5855,-14.061,23.5855,-41.5741,23.5855,-113.6857,6341.698,0,0,0,0,0,1,594.858,0,0,1,1,1,1,594.858,0.0,0.0,1.0,1.0,1.0,1.0,3846.847,0.0,0.0,0.0,0.0,0.0,1.0,594.858,0.0,0.0,1.0,1.0,1.0,1.0,-2765.0,1,-2765.0,1,-2798.0,3,6474.0,6,-4344.0,12,-29046.0,48,-13.965,13.965,,,-13.9518,13.9518,,,15.2661,-15.2661,,,64650.0,12,509995.0,48,,0,1708185600000,,,1.02999288,1708185840000,8385268.0,3.0,0.6049,9
liq,2024-02-17,binance_cm_real_009347,SELL,long,1708186369853,1708186369853,1708186369853,1708186369853,0,1,66.0,3359545.2,50902.2,50902.2,72.0,-5.7889,-45.666,0.058432,76.969,25,9617631.0,14.209471058921801,-5.788945261610381,55.8973,-5.7889,51.7558,-5.7889,23,57,801455.0,405369.1241590978,76.969,-5.7889,55.8973,-5.7889,51.7558,-5.7889,104.2782,108.9849,1,1708186370264,50902.2,1708186369822,50902.2,411,0.0,51293.9891,50872.7332,50872.733,50974.5293,50872.733,0.0196,-0.0196,0.0196,-9.4888,9.4888,9.4888,-7.8975,7.8975,7.8975,14.0858,-14.0858,14.0858,68.3468,-68.3468,68.3468,96.3023,-96.3023,96.3023,-0.0,-1.6306,19.8813,-1.6502,19.8813,-1.6502,19.8813,-16.6987,19.8813,-75.7924,19.8813,-117.4409,5759.004,0,0,0,0,0,1,76.786,0,1,1,1,1,1,76.786,0.0,1.0,1.0,1.0,1.0,1.0,1568.975,0.0,0.0,0.0,1.0,1.0,1.0,76.786,0.0,1.0,1.0,1.0,1.0,1.0,,0,9729.0,1,17737.0,3,6987.0,6,-1419.0,12,-9024.0,48,,,,,,,,,,,,,34943.0,12,483239.0,48,,0,1708186200000,,,1.06394182,1708186320000,,4.0,0.5957,12
liq,2024-02-17,binance_cm_real_009348,SELL,long,1708186596464,1708186630041,1708186630041,1708186596464,33577,2,5.0,254103.7,50824.7,50824.7,60.0,9.4507,-30.4872,0.048455,91.2609,25,9708013.0,9.450718853322423,,69.0697,9.4507,65.4049,9.4507,23,57,802414.0,407486.7585454961,91.2609,9.4507,69.0697,9.4507,65.4049,9.4507,91.6845,94.8722,1,1708186630041,50804.9,1708186630041,50804.7,0,0.0394,51288.5308,50872.7329,,50872.733,,9.9006,-9.9006,9.9006,13.2074,-13.2074,13.2074,11.2391,-11.2391,11.2391,35.0754,-35.0754,35.0754,85.7201,-85.7201,85.7201,119.5751,-119.5751,119.5751,0.7676,-10.8454,0.7676,-14.7624,0.7676,-25.844,0.7676,-35.8824,0.7676,-95.0893,0.7676,-136.8175,5360.083,0,0,0,0,0,1,67.474,0,1,1,1,1,1,,,,,,,,67.474,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0,9511.0,1,9272.0,3,-2892.0,6,-7136.0,12,-18590.0,48,6.6388,-6.6388,6.6388,-6.6388,3.1492,-3.1492,6.0034,-6.0034,67.405,-67.405,110.9946,-110.9946,24639.0,12,493613.0,48,,0,1708186500000,,,1.126033,1708186620000,8373558.0,1.0,0.6693,14
liq,2024-02-17,binance_cm_real_009349,BUY,short,1708189669400,1708189669400,1708189669400,1708189669400,0,1,87.0,4456070.4,51219.2,51217.8,62.5,-47.7693,62.2542,0.053,3.3661,24,9641680.0,102.56366021034573,-47.76932600010447,-11.7468,12.0935,-8.0024,-67.644,22,58,803384.0,395908.76345677505,-3.3661,47.7693,11.7468,-12.0935,8.0024,67.644,193.2487,208.3229,1,1708189669400,51218.9,1708189669400,51219.7,0,-0.1562,51236.4409,50974.5295,51744.5229,51744.5229,50974.5293,-1.3472,-1.3472,1.3472,6.072,6.072,6.072,-4.1,-4.1,4.1,0.4491,0.4491,0.4491,0.2148,0.2148,0.2148,61.9303,61.9303,61.9303,13.4911,-2.5576,13.4911,-8.3758,13.4911,-8.3758,13.4911,-23.2141,21.2812,-23.2141,79.8729,-23.2141,0.106,1,1,1,1,1,1,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0,-9876.0,1,-6708.0,3,-13543.0,6,-10292.0,12,-28816.0,48,21.8284,21.8284,19.5885,19.5885,15.5832,15.5832,,,42.0581,42.0581,95.4682,95.4682,-1305.0,12,455757.0,48,,0,1708189500000,,,1.90484164,1708189620000,8406467.0,1.0,0.6422,12
liq,2024-02-17,binance_cm_real_009350,BUY,short,1708192195477,1708192195477,1708192195477,1708192195477,0,1,10.0,513147.0,51314.7,51308.9,58.3333,-16.5231,43.5277,0.044122,-22.1259,24,9597348.0,,-16.523094603303928,-35.46,-6.5396,-34.0231,-6.5396,22,60,787373.0,379035.04087485484,22.1259,16.5231,35.46,6.5396,34.0231,6.5396,132.5205,135.093,1,1708192195477,51314.7,1708192195477,51314.7,0,0.0,51201.1616,51229.9122,,,51229.9122,-3.6637,-3.6637,3.6637,-15.8629,-15.8629,15.8629,-19.0784,-19.0784,19.0784,-16.8957,-16.8957,16.8957,1.0134,1.0134,1.0134,109.5982,109.5982,109.5982,0.0,-7.5417,2.5724,-15.8629,2.5724,-20.384,2.5724,-21.6702,5.3201,-21.6702,156.9336,-21.6702,,0,0,0,0,0,0,309.956,0,0,1,1,1,1,,,,,,,,,,,,,,,309.956,0.0,0.0,1.0,1.0,1.0,1.0,231.0,1,231.0,1,-5112.0,3,-10813.0,6,-18681.0,12,-81000.0,48,0.0,0.0,-3.4479,-3.4479,-2.8038,-2.8038,-4.3596,-4.3596,,,106.9065,106.9065,-4139.0,12,500713.0,48,,0,1708191900000,,,1.00497203,1708192140000,8445790.0,4.0,0.4648,12
liq,2024-02-17,binance_cm_real_009351,BUY,short,1708195300271,1708195300271,1708195300271,1708195300271,0,1,1.0,51337.4,51337.4,51337.4,66.6667,-10.9585,39.0867,0.052462,-35.0755,24,8967873.0,,-10.958453686450195,-47.6594,-10.9585,-49.0843,-10.9585,22,57,732268.0,342918.66742447874,35.0755,10.9585,47.6594,10.9585,49.0843,10.9585,114.0779,112.2532,1,1708195300271,51337.4,1708195300271,51337.4,0,0.0,51157.3315,51281.1419,,,51281.1421,-2.6297,-2.6297,2.6297,0.1169,0.1169,0.1169,-3.8179,-3.8179,3.8179,-2.3959,-2.3959,2.3959,27.3874,27.3874,27.3874,78.1302,78.1302,78.1302,0.0,-2.6297,0.1169,-6.1359,0.8181,-10.4018,1.2467,-10.4018,31.6728,-10.4018,152.4425,-10.4018,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,2170.0,1,2718.0,3,1879.0,6,2283.0,12,-202510.0,48,0.0,0.0,3.7015,3.7015,,,,,35.2353,35.2353,,,-16740.0,12,193569.0,48,,0,1708195200000,,,0.57584291,1708195260000,8445212.0,2.0,0.5458,6
liq,2024-02-17,binance_cm_real_009352,BUY,short,1708195599689,1708195599689,1708195599689,1708195599689,0,1,1.0,51338.0,51338.0,51337.9,66.6667,-11.0752,38.9694,0.054922,-35.4901,24,8958144.0,,-11.075198104381817,-47.9358,-11.0752,-49.5262,-11.0752,22,57,732568.0,342531.7106196001,35.4901,11.0752,47.9358,11.0752,49.5262,11.0752,113.7193,111.6991,1,1708195599689,51338.0,1708195599689,51338.0,0,0.0,51155.8009,51281.1421,,,51281.1421,-0.7986,-0.7986,0.7986,-8.9407,-8.9407,8.9407,0.3896,0.3896,0.3896,8.0642,8.0642,8.0642,20.2579,20.2579,20.2579,71.1364,71.1364,71.1364,0.7012,-0.7986,0.7012,-8.9407,1.1298,-10.5185,8.9797,-10.5185,31.5556,-10.5185,152.3238,-10.5185,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,-1186.0,1,-313.0,3,601.0,6,-2330.0,12,-324319.0,48,,,-3.6043,-3.6043,,,1.3056,1.3056,34.4944,34.4944,45.9972,45.9972,-18681.0,12,150556.0,48,,0,1708195500000,,,1.31750585,1708195560000,8448338.0,,,0
liq,2024-02-17,binance_cm_real_009353,BUY,short,1708197434476,1708197434476,1708197434476,1708197434476,0,1,11.0,566012.7,51455.7,51455.6,33.3333,-33.9239,16.0062,0.020467,-60.3164,24,8929923.0,,-33.92390969868692,-70.5883,-33.9239,-72.2003,-33.9239,22,58,736767.0,344314.68727802724,60.3164,33.9239,70.5883,33.9239,72.2003,33.9239,90.4255,89.1263,1,1708197434476,51455.7,1708197434476,51455.7,0,0.0,51145.3377,51281.1422,,,51281.1421,-2.2932,-2.2932,2.2932,-6.6465,-6.6465,6.6465,0.0389,0.0389,0.0389,-0.8551,-0.8551,0.8551,-8.415,-8.415,8.415,43.5715,43.5715,43.5715,5.1306,-2.3127,5.1306,-9.6394,6.1606,-9.6394,8.6093,-9.6394,8.6093,-12.71,129.1013,-18.4042,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,12391.0,1,5766.0,3,-2931.0,6,6521.0,12,-371246.0,48,-0.5192,-0.5192,5.2274,5.2274,14.0146,14.0146,,,13.0685,13.0685,,,-7267.0,12,-472.0,48,,0,1708197300000,,,1.91378931,1708197420000,8455450.0,-9.0,0.799,5
liq,2024-02-17,binance_cm_real_009354,BUY,short,1708198028708,1708198028708,1708198028708,1708198028708,0,1,1540.0,79270268.0,51474.2,51470.8,29.1667,-37.5058,12.4064,0.016924,-63.5575,24,9018748.0,,-37.50575084766203,-73.6497,-37.5058,-75.3788,-37.5058,22,58,745892.0,347583.8348998935,63.5575,37.5058,73.6497,37.5058,75.3788,37.5058,87.9897,86.671,1,1708198028708,51470.8,1708198028708,51478.9,0,-1.5735,51147.0429,51281.1419,,,51281.1421,0.9131,0.9131,0.9131,-3.4194,-3.4194,3.4194,1.1851,1.1851,1.1851,-4.0411,-4.0411,4.0411,1.8263,1.8263,1.8263,41.6158,41.6158,41.6158,1.5737,-0.3497,3.2251,-4.352,5.6731,-12.5314,5.6731,-12.5314,5.6731,-21.3325,126.1298,-21.3325,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,-4972.0,1,-11226.0,3,-8766.0,6,346.0,12,-382376.0,48,4.9645,4.9645,8.6288,8.6288,,,8.3333,8.3333,11.3168,11.3168,32.4031,32.4031,7013.0,12,-7038.0,48,,0,1708197900000,,,0.82250277,1708198020000,8460000.0,9.0,0.4842,11
