観測量,群,h,n1,n2,実群,対照(i),対照(ii),差(ii),差(i),対照(i)SE,走行,対照(ii)の軸の作り方,MDE(参考。族の α に入らない),MDEとの比較,検出力,隣の分位
reach_back_vwap_15m,A1_Q2,15,5132,5115,0.146921,0.116971,0.120039,0.026882,0.029950,0.004921,gap180_w8,own,0.035941,<,,Q1:差=0.001166 Q3:差=0.047648
reach_back_vwap_15m,A1_Q3,15,4932,4932,0.277372,0.224279,0.229724,0.047648,0.053093,0.004023,gap180_w8,own,0.044165,≥,,Q2:差=0.026882
reach_back_vwap_15m,A2_Q1,15,5048,8236,0.269216,,0.166586,0.102630,,,gap180_w8,partner_sign,0.036977,≥,,Q2:差=0.011813
reach_back_vwap_15m,A2_Q2,15,5047,2981,0.148009,,0.136196,0.011813,,,gap180_w8,partner_sign,0.041310,<,,Q1:差=0.102630 Q3:差=-0.000251
reach_back_vwap_15m,A2_Q3,15,5048,2651,0.041997,,0.042248,-0.000251,,,gap180_w8,partner_sign,0.017670,<,,Q2:差=0.011813
reach_back_vwap_15m,A3_Q1,15,5048,7681,0.348653,,0.202838,0.145815,,,gap180_w8,partner_sign,0.041393,≥,,Q2:差=0.015467
reach_back_vwap_15m,A3_Q2,15,5047,3765,0.099663,,0.084197,0.015467,,,gap180_w8,partner_sign,0.016823,<,,Q1:差=0.145815 Q3:差=0.004702
reach_back_vwap_15m,A3_Q3,15,5048,2422,0.010895,,0.006193,0.004702,,,gap180_w8,partner_sign,0.000000,≥,,Q2:差=0.015467
reach_back_vwap_15m,A4_Q1,15,3596,5757,0.255006,,0.152163,0.102843,,,gap180_w8,partner_sign,0.041440,≥,,Q2:差=-0.006012
reach_back_vwap_15m,A4_Q2,15,3596,2321,0.143493,,0.149505,-0.006012,,,gap180_w8,partner_sign,0.054801,<,,Q1:差=0.102843 Q3:差=-0.005953
reach_back_vwap_15m,A4_Q3,15,3596,1824,0.043938,,0.049890,-0.005953,,,gap180_w8,partner_sign,0.036337,<,,Q2:差=-0.006012
reach_back_vwap_15m,A5_Q1,15,3596,5520,0.322581,,0.187862,0.134718,,,gap180_w8,partner_sign,0.046517,≥,,Q2:差=0.010247
reach_back_vwap_15m,A5_Q2,15,3596,2630,0.101502,,0.091255,0.010247,,,gap180_w8,partner_sign,0.043841,<,,Q1:差=0.134718 Q3:差=-0.002765
reach_back_vwap_15m,A5_Q3,15,3596,1752,0.018354,,0.021119,-0.002765,,,gap180_w8,partner_sign,0.000000,≥,,Q2:差=0.010247
reach_back_vwap_15m,E_Q1,15,3158,2568,0.016149,,0.063474,-0.047324,,,gap180_w8,inherit,0.028217,≥,,Q2:差=-0.038499
reach_back_vwap_15m,E_Q2,15,3157,2907,0.063668,,0.102167,-0.038499,,,gap180_w8,inherit,0.032422,≥,,Q1:差=-0.047324 Q3:差=0.152161
reach_back_vwap_15m,E_Q3,15,3157,3141,0.378841,,0.226679,0.152161,,,gap180_w8,inherit,0.056739,≥,,Q2:差=-0.038499
reach_back_vwap_15m,B1_Q1,15,7364,7040,0.178843,,0.146449,0.032394,,,gap180_w8,inherit,0.033856,<,,Q2:差=0.017859
reach_back_vwap_15m,B1_Q2,15,2846,2633,0.159522,,0.141664,0.017859,,,gap180_w8,inherit,0.042356,<,,Q1:差=0.032394 Q3:差=-0.004966
reach_back_vwap_15m,B1_Q3,15,4933,4195,0.110886,,0.115852,-0.004966,,,gap180_w8,inherit,0.032840,<,,Q2:差=0.017859
reach_back_vwap_15m,B2_Q1,15,5088,4832,0.167846,,0.145281,0.022564,,,gap180_w8,inherit,0.036702,<,,Q2:差=0.023544
reach_back_vwap_15m,B2_Q2,15,5017,4620,0.159259,,0.135714,0.023544,,,gap180_w8,inherit,0.039100,<,,Q1:差=0.022564 Q3:差=0.004959
reach_back_vwap_15m,B2_Q3,15,5038,4416,0.131997,,0.127038,0.004959,,,gap180_w8,inherit,0.034634,<,,Q2:差=0.023544
reach_back_vwap_15m,D_Q1,15,3640,3260,0.159066,0.178276,0.146626,0.012440,-0.019210,0.006577,gap180_w8,own,0.045502,<,,Q2:差=0.008612
reach_back_vwap_15m,D_Q2,15,3640,3628,0.146429,0.201325,0.137817,0.008612,-0.054896,0.005958,gap180_w8,own,0.045237,<,,Q1:差=0.012440 Q3:差=0.023004
reach_back_vwap_15m,D_Q3,15,3640,3148,0.137363,0.183649,0.114358,0.023004,-0.046286,0.006764,gap180_w8,own,0.040124,<,,Q2:差=0.008612
reach_back_vwap_15m,C_SELL,15,8569,7962,0.166764,,0.150214,0.016550,,,gap180_w8,inherit,0.029649,<,,
reach_back_vwap_15m,C_BUY,15,6574,5906,0.135230,,0.117508,0.017722,,,gap180_w8,inherit,0.030978,<,,
reach_back_vwap_30m,全体,30,15143,13868,0.218253,0.268890,0.203274,0.014979,-0.050638,0.003551,gap180_w8,own,0.024164,<,,
reach_back_vwap_30m,A1_Q1,30,5079,3821,0.082693,0.094077,0.072232,0.010461,-0.011383,0.012196,gap180_w8,own,0.027258,<,,Q2:差=0.021378
reach_back_vwap_30m,A1_Q2,30,5132,5115,0.214731,0.182138,0.193353,0.021378,0.032593,0.005910,gap180_w8,own,0.042166,<,,Q1:差=0.010461 Q3:差=0.046431
reach_back_vwap_30m,A1_Q3,30,4932,4932,0.361517,0.312651,0.315085,0.046431,0.048865,0.004471,gap180_w8,own,0.046897,<,,Q2:差=0.021378
reach_back_vwap_30m,A2_Q1,30,5048,8236,0.350634,,0.244172,0.106462,,,gap180_w8,partner_sign,0.041061,≥,,Q2:差=0.019845
reach_back_vwap_30m,A2_Q2,30,5047,2981,0.225480,,0.205636,0.019845,,,gap180_w8,partner_sign,0.044990,<,,Q1:差=0.106462 Q3:差=0.005088
reach_back_vwap_30m,A2_Q3,30,5048,2651,0.078645,,0.073557,0.005088,,,gap180_w8,partner_sign,0.020126,<,,Q2:差=0.019845
reach_back_vwap_30m,A3_Q1,30,5048,7681,0.432448,,0.284729,0.147720,,,gap180_w8,partner_sign,0.042015,≥,,Q2:差=0.033991
reach_back_vwap_30m,A3_Q2,30,5047,3765,0.186447,,0.152457,0.033991,,,gap180_w8,partner_sign,0.024342,≥,,Q1:差=0.147720 Q3:差=0.011909
reach_back_vwap_30m,A3_Q3,30,5048,2422,0.035856,,0.023947,0.011909,,,gap180_w8,partner_sign,0.012901,<,,Q2:差=0.033991
reach_back_vwap_30m,A4_Q1,30,3596,5757,0.333426,,0.227723,0.105703,,,gap180_w8,partner_sign,0.047240,≥,,Q2:差=0.006375
reach_back_vwap_30m,A4_Q2,30,3596,2321,0.216630,,0.210254,0.006375,,,gap180_w8,partner_sign,0.058346,<,,Q1:差=0.105703 Q3:差=-0.002649
reach_back_vwap_30m,A4_Q3,30,3596,1824,0.083426,,0.086075,-0.002649,,,gap180_w8,partner_sign,0.038360,<,,Q2:差=0.006375
reach_back_vwap_30m,A5_Q1,30,3596,5520,0.408788,,0.270471,0.138317,,,gap180_w8,partner_sign,0.049500,≥,,Q2:差=0.034238
reach_back_vwap_30m,A5_Q2,30,3596,2630,0.182147,,0.147909,0.034238,,,gap180_w8,partner_sign,0.047927,<,,Q1:差=0.138317 Q3:差=0.000310
reach_back_vwap_30m,A5_Q3,30,3596,1752,0.042547,,0.042237,0.000310,,,gap180_w8,partner_sign,0.015011,<,,Q2:差=0.034238
reach_back_vwap_30m,E_Q1,30,3158,2568,0.037682,,0.099688,-0.062006,,,gap180_w8,inherit,0.033733,≥,,Q2:差=-0.036335
reach_back_vwap_30m,E_Q2,30,3157,2907,0.130504,,0.166839,-0.036335,,,gap180_w8,inherit,0.040554,<,,Q1:差=-0.062006 Q3:差=0.169139
reach_back_vwap_30m,E_Q3,30,3157,3141,0.483370,,0.314231,0.169139,,,gap180_w8,inherit,0.059493,≥,,Q2:差=-0.036335
reach_back_vwap_30m,B1_Q1,30,7364,7040,0.250815,,0.218466,0.032349,,,gap180_w8,inherit,0.037045,<,,Q2:差=0.019333
reach_back_vwap_30m,B1_Q2,30,2846,2633,0.230499,,0.211166,0.019333,,,gap180_w8,inherit,0.051025,<,,Q1:差=0.032349 Q3:差=-0.010246
reach_back_vwap_30m,B1_Q3,30,4933,4195,0.162579,,0.172825,-0.010246,,,gap180_w8,inherit,0.037598,<,,Q2:差=0.019333
reach_back_vwap_30m,B2_Q1,30,5088,4832,0.242138,,0.217508,0.024630,,,gap180_w8,inherit,0.042813,<,,Q2:差=0.024266
reach_back_vwap_30m,B2_Q2,30,5017,4620,0.226430,,0.202165,0.024266,,,gap180_w8,inherit,0.043069,<,,Q1:差=0.024630 Q3:差=-0.002872
reach_back_vwap_30m,B2_Q3,30,5038,4416,0.185987,,0.188859,-0.002872,,,gap180_w8,inherit,0.037620,<,,Q2:差=0.024266
reach_back_vwap_30m,D_Q1,30,3640,3260,0.225000,0.257379,0.209509,0.015491,-0.032379,0.007512,gap180_w8,own,0.051033,<,,Q2:差=0.006738
reach_back_vwap_30m,D_Q2,30,3640,3628,0.212912,0.288079,0.206174,0.006738,-0.075167,0.006729,gap180_w8,own,0.047253,<,,Q1:差=0.015491 Q3:差=0.020152
reach_back_vwap_30m,D_Q3,30,3640,3148,0.194231,0.249542,0.174079,0.020152,-0.055312,0.007560,gap180_w8,own,0.048091,<,,Q2:差=0.006738
reach_back_vwap_30m,C_SELL,30,8569,7962,0.234800,,0.218161,0.016639,,,gap180_w8,inherit,0.032210,<,,
reach_back_vwap_30m,C_BUY,30,6574,5906,0.196684,,0.183204,0.013480,,,gap180_w8,inherit,0.036595,<,,
reach_back_vwap_60m,全体,60,15143,13868,0.299808,0.373445,0.305596,-0.005787,-0.073636,0.003874,gap180_w8,own,0.027015,<,,
reach_back_vwap_60m,A1_Q1,60,5079,3821,0.138807,0.172474,0.149176,-0.010369,-0.033667,0.015782,gap180_w8,own,0.035466,<,,Q2:差=0.009323
reach_back_vwap_60m,A1_Q2,60,5132,5115,0.312549,0.287154,0.303226,0.009323,0.025394,0.006928,gap180_w8,own,0.046608,<,,Q1:差=-0.010369 Q3:差=0.023114
reach_back_vwap_60m,A1_Q3,60,4932,4932,0.452352,0.418419,0.429238,0.023114,0.033933,0.004758,gap180_w8,own,0.047819,<,,Q2:差=0.009323
reach_back_vwap_60m,A2_Q1,60,5048,8236,0.448891,,0.359034,0.089857,,,gap180_w8,partner_sign,0.042406,≥,,Q2:差=0.010304
reach_back_vwap_60m,A2_Q2,60,5047,2981,0.319596,,0.309292,0.010304,,,gap180_w8,partner_sign,0.049325,<,,Q1:差=0.089857 Q3:差=-0.004478
reach_back_vwap_60m,A2_Q3,60,5048,2651,0.130943,,0.135421,-0.004478,,,gap180_w8,partner_sign,0.048804,<,,Q2:差=0.010304
reach_back_vwap_60m,A3_Q1,60,5048,7681,0.520998,,0.396433,0.124566,,,gap180_w8,partner_sign,0.041405,≥,,Q2:差=0.031378
reach_back_vwap_60m,A3_Q2,60,5047,3765,0.301763,,0.270385,0.031378,,,gap180_w8,partner_sign,0.041273,<,,Q1:差=0.124566 Q3:差=0.004410
reach_back_vwap_60m,A3_Q3,60,5048,2422,0.076664,,0.072254,0.004410,,,gap180_w8,partner_sign,0.021433,<,,Q2:差=0.031378
reach_back_vwap_60m,A4_Q1,60,3596,5757,0.430478,,0.341845,0.088634,,,gap180_w8,partner_sign,0.050620,≥,,Q2:差=0.003784
reach_back_vwap_60m,A4_Q2,60,3596,2321,0.299778,,0.295993,0.003784,,,gap180_w8,partner_sign,0.061147,<,,Q1:差=0.088634 Q3:差=-0.018820
reach_back_vwap_60m,A4_Q3,60,3596,1824,0.141268,,0.160088,-0.018820,,,gap180_w8,partner_sign,0.050448,<,,Q2:差=0.003784
reach_back_vwap_60m,A5_Q1,60,3596,5520,0.501947,,0.384239,0.117707,,,gap180_w8,partner_sign,0.050172,≥,,Q2:差=0.034395
reach_back_vwap_60m,A5_Q2,60,3596,2630,0.284205,,0.249810,0.034395,,,gap180_w8,partner_sign,0.057003,<,,Q1:差=0.117707 Q3:差=-0.011089
reach_back_vwap_60m,A5_Q3,60,3596,1752,0.085373,,0.096461,-0.011089,,,gap180_w8,partner_sign,0.032862,<,,Q2:差=0.034395
reach_back_vwap_60m,E_Q1,60,3158,2568,0.075047,,0.174844,-0.099797,,,gap180_w8,inherit,0.048023,≥,,Q2:差=-0.042607
reach_back_vwap_60m,E_Q2,60,3157,2907,0.227431,,0.270038,-0.042607,,,gap180_w8,inherit,0.054858,<,,Q1:差=-0.099797 Q3:差=0.152682
reach_back_vwap_60m,E_Q3,60,3157,3141,0.589167,,0.436485,0.152682,,,gap180_w8,inherit,0.059457,≥,,Q2:差=-0.042607
reach_back_vwap_60m,B1_Q1,60,7364,7040,0.344785,,0.322869,0.021916,,,gap180_w8,inherit,0.039148,<,,Q2:差=0.010974
reach_back_vwap_60m,B1_Q2,60,2846,2633,0.319747,,0.308773,0.010974,,,gap180_w8,inherit,0.061613,<,,Q1:差=0.021916 Q3:差=-0.053449
reach_back_vwap_60m,B1_Q3,60,4933,4195,0.221164,,0.274613,-0.053449,,,gap180_w8,inherit,0.046148,≥,,Q2:差=0.010974
reach_back_vwap_60m,B2_Q1,60,5088,4832,0.338640,,0.319123,0.019517,,,gap180_w8,inherit,0.045801,<,,Q2:差=0.005634
reach_back_vwap_60m,B2_Q2,60,5017,4620,0.309747,,0.304113,0.005634,,,gap180_w8,inherit,0.047750,<,,Q1:差=0.019517 Q3:差=-0.041651
reach_back_vwap_60m,B2_Q3,60,5038,4416,0.250695,,0.292346,-0.041651,,,gap180_w8,inherit,0.046438,<,,Q2:差=0.005634
reach_back_vwap_60m,D_Q1,60,3640,3260,0.304945,0.353896,0.299693,0.005252,-0.048951,0.008216,gap180_w8,own,0.056978,<,,Q2:差=-0.007617
reach_back_vwap_60m,D_Q2,60,3640,3628,0.302747,0.404194,0.310364,-0.007617,-0.101447,0.007292,gap180_w8,own,0.052547,<,,Q1:差=0.005252 Q3:差=-0.012673
reach_back_vwap_60m,D_Q3,60,3640,3148,0.264011,0.349908,0.276684,-0.012673,-0.085897,0.008332,gap180_w8,own,0.054656,<,,Q2:差=-0.007617
reach_back_vwap_60m,C_SELL,60,8569,7962,0.319757,,0.324290,-0.004533,,,gap180_w8,inherit,0.035673,<,,
reach_back_vwap_60m,C_BUY,60,6574,5906,0.273806,,0.280393,-0.006587,,,gap180_w8,inherit,0.041319,<,,
reach_back_vwap_240m,全体,240,15143,13868,0.518589,0.621103,0.557470,-0.038881,-0.102514,0.003885,gap180_w8,own,0.026666,≥,,
reach_back_vwap_240m,A1_Q1,240,5079,3821,0.375271,0.491289,0.441246,-0.065975,-0.116018,0.020885,gap180_w8,own,0.050281,≥,,Q2:差=-0.024061
reach_back_vwap_240m,A1_Q2,240,5132,5115,0.533710,0.559072,0.557771,-0.024061,-0.025362,0.007603,gap180_w8,own,0.037248,<,,Q1:差=-0.065975 Q3:差=0.003244
reach_back_vwap_240m,A1_Q3,240,4932,4932,0.650446,0.652651,0.647202,0.003244,-0.002205,0.004592,gap180_w8,own,0.040246,<,,Q2:差=-0.024061
reach_back_vwap_240m,A2_Q1,240,5048,8236,0.650357,,0.613040,0.037316,,,gap180_w8,partner_sign,0.037615,<,,Q2:差=-0.015705
reach_back_vwap_240m,A2_Q2,240,5047,2981,0.551219,,0.566924,-0.015705,,,gap180_w8,partner_sign,0.054853,<,,Q1:差=0.037316 Q3:差=-0.019999
reach_back_vwap_240m,A2_Q3,240,5048,2651,0.354200,,0.374198,-0.019999,,,gap180_w8,partner_sign,0.052121,<,,Q2:差=-0.015705
reach_back_vwap_240m,A3_Q1,240,5048,7681,0.695127,,0.643276,0.051851,,,gap180_w8,partner_sign,0.034104,≥,,Q2:差=0.023275
reach_back_vwap_240m,A3_Q2,240,5047,3765,0.586091,,0.562815,0.023275,,,gap180_w8,partner_sign,0.051208,<,,Q1:差=0.051851 Q3:差=-0.002480
reach_back_vwap_240m,A3_Q3,240,5048,2422,0.274564,,0.277044,-0.002480,,,gap180_w8,partner_sign,0.058796,<,,Q2:差=0.023275
reach_back_vwap_240m,A4_Q1,240,3596,5757,0.628754,,0.601702,0.027052,,,gap180_w8,partner_sign,0.044969,<,,Q2:差=-0.011708
reach_back_vwap_240m,A4_Q2,240,3596,2321,0.535039,,0.546747,-0.011708,,,gap180_w8,partner_sign,0.059326,<,,Q1:差=0.027052 Q3:差=-0.058006
reach_back_vwap_240m,A4_Q3,240,3596,1824,0.353726,,0.411732,-0.058006,,,gap180_w8,partner_sign,0.067280,<,,Q2:差=-0.011708
reach_back_vwap_240m,A5_Q1,240,3596,5520,0.687709,,0.642754,0.044955,,,gap180_w8,partner_sign,0.043370,≥,,Q2:差=0.025761
reach_back_vwap_240m,A5_Q2,240,3596,2630,0.563404,,0.537643,0.025761,,,gap180_w8,partner_sign,0.058315,<,,Q1:差=0.044955 Q3:差=-0.031538
reach_back_vwap_240m,A5_Q3,240,3596,1752,0.266407,,0.297945,-0.031538,,,gap180_w8,partner_sign,0.068709,<,,Q2:差=0.025761
reach_back_vwap_240m,E_Q1,240,3158,2568,0.242875,,0.419003,-0.176128,,,gap180_w8,inherit,0.062579,≥,,Q2:差=-0.040401
reach_back_vwap_240m,E_Q2,240,3157,2907,0.513779,,0.554180,-0.040401,,,gap180_w8,inherit,0.059940,<,,Q1:差=-0.176128 Q3:差=0.093108
reach_back_vwap_240m,E_Q3,240,3157,3141,0.784289,,0.691181,0.093108,,,gap180_w8,inherit,0.048193,≥,,Q2:差=-0.040401
reach_back_vwap_240m,B1_Q1,240,7364,7040,0.573601,,0.574432,-0.000831,,,gap180_w8,inherit,0.037079,<,,Q2:差=-0.019971
