観測量,群,h,n1,n2,実群,対照(i),対照(ii),差(ii),差(i),対照(i)SE,走行,対照(ii)の軸の作り方,MDE(参考。族の α に入らない),MDEとの比較,検出力,隣の分位
mfe_15m_reactdir,E_W8h_Q2,15,4383,3788,20.195543,,16.386607,3.808935,,,gap60_w8,inherit,2.069387,≥,,Q1:差=11.940921 Q3:差=2.470255
mfe_15m_reactdir,E_W8h_Q3,15,4384,4325,17.942024,,15.471770,2.470255,,,gap60_w8,inherit,2.383463,≥,,Q2:差=3.808935
mfe_15m_reactdir,E_W24h_Q1,15,3882,2621,32.625918,,24.828328,7.797590,,,gap60_w24,inherit,2.941674,≥,,Q2:差=4.687548
mfe_15m_reactdir,E_W24h_Q2,15,3882,3372,22.685687,,17.998139,4.687548,,,gap60_w24,inherit,2.934441,≥,,Q1:差=7.797590 Q3:差=4.146241
mfe_15m_reactdir,E_W24h_Q3,15,3882,3814,18.255237,,14.108996,4.146241,,,gap60_w24,inherit,2.339939,≥,,Q2:差=4.687548
mfe_15m_reactdir,B1_Q1,15,12029,11000,23.064341,,18.559084,4.505257,,,gap60_w8,inherit,1.364223,≥,,Q2:差=7.572070
mfe_15m_reactdir,B1_Q2,15,3906,3301,26.944478,,19.372408,7.572070,,,gap60_w8,inherit,3.312988,≥,,Q1:差=4.505257 Q3:差=10.550600
mfe_15m_reactdir,B1_Q3,15,5263,3898,30.707805,,20.157205,10.550600,,,gap60_w8,inherit,2.230835,≥,,Q2:差=7.572070
mfe_15m_reactdir,B2_Q1,15,7222,6536,23.424321,,18.300600,5.123721,,,gap60_w8,inherit,2.036664,≥,,Q2:差=5.413386
mfe_15m_reactdir,B2_Q2,15,6932,6039,24.196570,,18.783183,5.413386,,,gap60_w8,inherit,1.815989,≥,,Q1:差=5.123721 Q3:差=9.239640
mfe_15m_reactdir,B2_Q3,15,7044,5624,29.443527,,20.203886,9.239640,,,gap60_w8,inherit,1.924840,≥,,Q2:差=5.413386
mfe_15m_reactdir,D_Q1,15,5048,4101,29.517303,18.118425,20.730889,8.786415,11.398878,0.269213,gap60_w8,own,2.090752,≥,,Q2:差=4.982353
mfe_15m_reactdir,D_Q2,15,5047,4910,19.656439,12.622088,14.674086,4.982353,7.034351,0.145706,gap60_w8,own,1.941546,≥,,Q1:差=8.786415 Q3:差=5.067970
mfe_15m_reactdir,D_Q3,15,5048,4064,24.312194,16.611524,19.244224,5.067970,7.700671,0.194839,gap60_w8,own,2.682892,≥,,Q2:差=4.982353
mfe_15m_reactdir,C_SELL,15,12097,10643,26.415554,,19.172508,7.243046,,,gap60_w8,inherit,1.549651,≥,,
mfe_15m_reactdir,C_BUY,15,9101,7556,24.695343,,18.874804,5.820539,,,gap60_w8,inherit,1.635404,≥,,
mfe_30m_reactdir,全体,30,21198,18199,37.915056,25.661360,29.397562,8.517494,12.253696,0.162974,gap60_w8,own,1.532396,≥,,
mfe_30m_reactdir,A1_W8h_Q1,30,7150,4297,35.679523,25.674116,24.150708,11.528815,10.005407,1.075680,gap60_w8,own,2.614317,≥,,Q2:差=9.594298
mfe_30m_reactdir,A1_W8h_Q2,30,6986,6863,39.240794,26.179285,29.646495,9.594298,13.061509,0.376921,gap60_w8,own,2.760156,≥,,Q1:差=11.528815 Q3:差=6.509149
mfe_30m_reactdir,A1_W8h_Q3,30,7062,7039,38.866975,25.496947,32.357826,6.509149,13.370029,0.181313,gap60_w8,own,2.700073,≥,,Q2:差=9.594298
mfe_30m_reactdir,A1_W24h_Q1,30,7073,4474,40.403301,30.341854,31.462835,8.940466,10.061447,0.703829,gap60_w24,own,2.752074,≥,,Q2:差=7.575116
mfe_30m_reactdir,A1_W24h_Q2,30,7128,6988,38.580615,26.571740,31.005499,7.575116,12.008875,0.320022,gap60_w24,own,2.849301,≥,,Q1:差=8.940466 Q3:差=6.702639
mfe_30m_reactdir,A1_W24h_Q3,30,6997,6979,34.721764,24.794199,28.019125,6.702639,9.927565,0.194740,gap60_w24,own,2.532956,≥,,Q2:差=7.575116
mfe_30m_reactdir,A2_W8h_Q1,30,7066,11286,36.148337,,29.213549,6.934788,,,gap60_w8,partner_sign,2.522260,≥,,Q2:差=5.150513
mfe_30m_reactdir,A2_W8h_Q2,30,7066,4075,32.081460,,26.930947,5.150513,,,gap60_w8,partner_sign,2.966313,≥,,Q1:差=6.934788 Q3:差=11.844297
mfe_30m_reactdir,A2_W8h_Q3,30,7066,2838,45.515370,,33.671073,11.844297,,,gap60_w8,partner_sign,3.849327,≥,,Q2:差=5.150513
mfe_30m_reactdir,A2_W24h_Q1,30,7066,9474,35.546334,,29.223575,6.322758,,,gap60_w24,partner_sign,2.260501,≥,,Q2:差=6.855689
mfe_30m_reactdir,A2_W24h_Q2,30,7066,4785,31.817847,,24.962158,6.855689,,,gap60_w24,partner_sign,2.681433,≥,,Q1:差=6.322758 Q3:差=8.918399
mfe_30m_reactdir,A2_W24h_Q3,30,7066,4182,46.380987,,37.462588,8.918399,,,gap60_w24,partner_sign,3.067278,≥,,Q2:差=6.855689
mfe_30m_reactdir,A3_W8h_Q1,30,7066,10644,33.991929,,28.517754,5.474176,,,gap60_w8,partner_sign,2.399820,≥,,Q2:差=4.167322
mfe_30m_reactdir,A3_W8h_Q2,30,7066,5041,30.551069,,26.383747,4.167322,,,gap60_w8,partner_sign,2.715025,≥,,Q1:差=5.474176 Q3:差=10.036383
mfe_30m_reactdir,A3_W8h_Q3,30,7066,2514,49.202169,,39.165786,10.036383,,,gap60_w8,partner_sign,4.260960,≥,,Q2:差=4.167322
mfe_30m_reactdir,A3_W24h_Q1,30,7066,8623,35.105699,,28.426349,6.679351,,,gap60_w24,partner_sign,2.153721,≥,,Q2:差=5.895034
mfe_30m_reactdir,A3_W24h_Q2,30,7066,5688,31.259918,,25.364884,5.895034,,,gap60_w24,partner_sign,2.883959,≥,,Q1:差=6.679351 Q3:差=7.771618
mfe_30m_reactdir,A3_W24h_Q3,30,7066,4130,47.379550,,39.607932,7.771618,,,gap60_w24,partner_sign,3.338907,≥,,Q2:差=5.895034
mfe_30m_reactdir,A4_W8h_Q1,30,4984,7989,34.367924,,27.881556,6.486368,,,gap60_w8,partner_sign,2.269746,≥,,Q2:差=5.245005
mfe_30m_reactdir,A4_W8h_Q2,30,4983,3004,30.947017,,25.702012,5.245005,,,gap60_w8,partner_sign,4.091875,≥,,Q1:差=6.486368 Q3:差=12.982442
mfe_30m_reactdir,A4_W8h_Q3,30,4983,1914,43.436554,,30.454112,12.982442,,,gap60_w8,partner_sign,4.422847,≥,,Q2:差=5.245005
mfe_30m_reactdir,A4_W24h_Q1,30,4976,6578,34.311520,,27.625027,6.686493,,,gap60_w24,partner_sign,3.117987,≥,,Q2:差=4.820315
mfe_30m_reactdir,A4_W24h_Q2,30,4976,3506,31.146353,,26.326039,4.820315,,,gap60_w24,partner_sign,3.483585,≥,,Q1:差=6.686493 Q3:差=9.524549
mfe_30m_reactdir,A4_W24h_Q3,30,4976,2851,43.861507,,34.336958,9.524549,,,gap60_w24,partner_sign,3.645567,≥,,Q2:差=4.820315
mfe_30m_reactdir,A5_W8h_Q1,30,4984,7655,32.110644,,26.588857,5.521786,,,gap60_w8,partner_sign,2.719895,≥,,Q2:差=4.004650
mfe_30m_reactdir,A5_W8h_Q2,30,4983,3452,28.781950,,24.777300,4.004650,,,gap60_w8,partner_sign,3.101171,≥,,Q1:差=5.521786 Q3:差=9.428899
mfe_30m_reactdir,A5_W8h_Q3,30,4983,1800,47.859355,,38.430456,9.428899,,,gap60_w8,partner_sign,6.357833,≥,,Q2:差=4.004650
mfe_30m_reactdir,A5_W24h_Q1,30,4976,6012,33.086858,,26.926301,6.160557,,,gap60_w24,partner_sign,2.555372,≥,,Q2:差=4.473442
mfe_30m_reactdir,A5_W24h_Q2,30,4976,3991,28.798233,,24.324791,4.473442,,,gap60_w24,partner_sign,3.794249,≥,,Q1:差=6.160557 Q3:差=8.911088
mfe_30m_reactdir,A5_W24h_Q3,30,4976,2932,47.434289,,38.523201,8.911088,,,gap60_w24,partner_sign,4.020856,≥,,Q2:差=4.473442
mfe_30m_reactdir,E_W8h_Q1,30,4384,3099,49.614544,,34.402050,15.212494,,,gap60_w8,inherit,4.959304,≥,,Q2:差=5.383116
mfe_30m_reactdir,E_W8h_Q2,30,4383,3788,30.411683,,25.028568,5.383116,,,gap60_w8,inherit,2.900763,≥,,Q1:差=15.212494 Q3:差=2.896332
mfe_30m_reactdir,E_W8h_Q3,30,4384,4325,26.697965,,23.801633,2.896332,,,gap60_w8,inherit,3.432560,<,,Q2:差=5.383116
mfe_30m_reactdir,E_W24h_Q1,30,3882,2621,50.288593,,40.584711,9.703881,,,gap60_w24,inherit,4.104280,≥,,Q2:差=5.212012
mfe_30m_reactdir,E_W24h_Q2,30,3882,3372,32.775154,,27.563142,5.212012,,,gap60_w24,inherit,3.745942,≥,,Q1:差=9.703881 Q3:差=4.741815
mfe_30m_reactdir,E_W24h_Q3,30,3882,3814,26.725435,,21.983620,4.741815,,,gap60_w24,inherit,4.033226,≥,,Q2:差=5.212012
mfe_30m_reactdir,B1_Q1,30,12029,11000,34.363405,,28.295746,6.067659,,,gap60_w8,inherit,1.903144,≥,,Q2:差=9.798179
mfe_30m_reactdir,B1_Q2,30,3906,3301,39.810828,,30.012649,9.798179,,,gap60_w8,inherit,4.053726,≥,,Q1:差=6.067659 Q3:差=12.639704
mfe_30m_reactdir,B1_Q3,30,5263,3898,44.625661,,31.985957,12.639704,,,gap60_w8,inherit,3.260378,≥,,Q2:差=9.798179
mfe_30m_reactdir,B2_Q1,30,7222,6536,35.083865,,28.057890,7.025974,,,gap60_w8,inherit,2.857123,≥,,Q2:差=6.776395
mfe_30m_reactdir,B2_Q2,30,6932,6039,35.956587,,29.180192,6.776395,,,gap60_w8,inherit,2.540388,≥,,Q1:差=7.025974 Q3:差=11.557232
mfe_30m_reactdir,B2_Q3,30,7044,5624,42.745120,,31.187887,11.557232,,,gap60_w8,inherit,2.477116,≥,,Q2:差=6.776395
mfe_30m_reactdir,D_Q1,30,5048,4101,43.205283,27.730710,31.892731,11.312552,15.474574,0.440987,gap60_w8,own,2.505892,≥,,Q2:差=6.921965
mfe_30m_reactdir,D_Q2,30,5047,4910,29.974954,19.301885,23.052990,6.921965,10.673069,0.223366,gap60_w8,own,3.081243,≥,,Q1:差=11.312552 Q3:差=6.724416
mfe_30m_reactdir,D_Q3,30,5048,4064,35.670350,25.298803,28.945934,6.724416,10.371547,0.310447,gap60_w8,own,3.563077,≥,,Q2:差=6.921965
mfe_30m_reactdir,C_SELL,30,12097,10643,38.847725,,29.791222,9.056502,,,gap60_w8,inherit,1.849481,≥,,
mfe_30m_reactdir,C_BUY,30,9101,7556,36.675357,,28.843071,7.832286,,,gap60_w8,inherit,2.533368,≥,,
mfe_60m_reactdir,全体,60,21198,18199,53.665450,39.157334,44.856504,8.808946,14.508116,0.259849,gap60_w8,own,1.968010,≥,,
mfe_60m_reactdir,A1_W8h_Q1,60,7150,4297,49.846588,37.683259,37.083751,12.762837,12.163329,1.616367,gap60_w8,own,3.082975,≥,,Q2:差=10.418266
mfe_60m_reactdir,A1_W8h_Q2,60,6986,6863,55.284738,39.043617,44.866472,10.418266,16.241121,0.563073,gap60_w8,own,3.534080,≥,,Q1:差=12.762837 Q3:差=6.338329
mfe_60m_reactdir,A1_W8h_Q3,60,7062,7039,55.930038,39.240680,49.591709,6.338329,16.689357,0.297216,gap60_w8,own,3.577491,≥,,Q2:差=10.418266
mfe_60m_reactdir,A1_W24h_Q1,60,7073,4474,56.786745,43.543871,47.179434,9.607311,13.242874,0.989616,gap60_w24,own,3.243912,≥,,Q2:差=8.213716
mfe_60m_reactdir,A1_W24h_Q2,60,7128,6988,54.085500,39.633956,45.871784,8.213716,14.451544,0.496556,gap60_w24,own,3.428969,≥,,Q1:差=9.607311 Q3:差=7.408424
mfe_60m_reactdir,A1_W24h_Q3,60,6997,6979,50.082337,38.518914,42.673913,7.408424,11.563423,0.319590,gap60_w24,own,2.801515,≥,,Q2:差=8.213716
mfe_60m_reactdir,A2_W8h_Q1,60,7066,11286,52.241052,,44.289430,7.951623,,,gap60_w8,partner_sign,3.236525,≥,,Q2:差=3.966155
mfe_60m_reactdir,A2_W8h_Q2,60,7066,4075,45.574194,,41.608039,3.966155,,,gap60_w8,partner_sign,3.655490,≥,,Q1:差=7.951623 Q3:差=11.405115
mfe_60m_reactdir,A2_W8h_Q3,60,7066,2838,63.181104,,51.775988,11.405115,,,gap60_w8,partner_sign,4.208488,≥,,Q2:差=3.966155
mfe_60m_reactdir,A2_W24h_Q1,60,7066,9474,50.776690,,43.942909,6.833781,,,gap60_w24,partner_sign,2.671469,≥,,Q2:差=8.429820
mfe_60m_reactdir,A2_W24h_Q2,60,7066,4785,45.460081,,37.030261,8.429820,,,gap60_w24,partner_sign,3.323969,≥,,Q1:差=6.833781 Q3:差=8.339412
mfe_60m_reactdir,A2_W24h_Q3,60,7066,4182,64.759579,,56.420168,8.339412,,,gap60_w24,partner_sign,3.263797,≥,,Q2:差=8.429820
mfe_60m_reactdir,A3_W8h_Q1,60,7066,10644,48.859701,,43.597033,5.262668,,,gap60_w8,partner_sign,3.030847,≥,,Q2:差=3.711532
mfe_60m_reactdir,A3_W8h_Q2,60,7066,5041,43.677384,,39.965852,3.711532,,,gap60_w8,partner_sign,3.764808,<,,Q1:差=5.262668 Q3:差=8.463707
mfe_60m_reactdir,A3_W8h_Q3,60,7066,2514,68.459265,,59.995559,8.463707,,,gap60_w8,partner_sign,4.649958,≥,,Q2:差=3.711532
mfe_60m_reactdir,A3_W24h_Q1,60,7066,8623,49.764549,,43.138212,6.626337,,,gap60_w24,partner_sign,2.666186,≥,,Q2:差=6.705683
mfe_60m_reactdir,A3_W24h_Q2,60,7066,5688,44.413697,,37.708014,6.705683,,,gap60_w24,partner_sign,3.339883,≥,,Q1:差=6.626337 Q3:差=7.982736
mfe_60m_reactdir,A3_W24h_Q3,60,7066,4130,66.818103,,58.835368,7.982736,,,gap60_w24,partner_sign,3.484344,≥,,Q2:差=6.705683
mfe_60m_reactdir,A4_W8h_Q1,60,4984,7989,48.821930,,41.776539,7.045391,,,gap60_w8,partner_sign,2.983761,≥,,Q2:差=3.580102
mfe_60m_reactdir,A4_W8h_Q2,60,4983,3004,44.146874,,40.566772,3.580102,,,gap60_w8,partner_sign,5.014338,<,,Q1:差=7.045391 Q3:差=11.225249
mfe_60m_reactdir,A4_W8h_Q3,60,4983,1914,59.781199,,48.555949,11.225249,,,gap60_w8,partner_sign,5.328065,≥,,Q2:差=3.580102
mfe_60m_reactdir,A4_W24h_Q1,60,4976,6578,48.362418,,41.702693,6.659725,,,gap60_w24,partner_sign,3.764244,≥,,Q2:差=6.211962
mfe_60m_reactdir,A4_W24h_Q2,60,4976,3506,45.018467,,38.806505,6.211962,,,gap60_w24,partner_sign,4.112528,≥,,Q1:差=6.659725 Q3:差=8.461428
mfe_60m_reactdir,A4_W24h_Q3,60,4976,2851,60.154402,,51.692974,8.461428,,,gap60_w24,partner_sign,4.039076,≥,,Q2:差=6.211962
mfe_60m_reactdir,A5_W8h_Q1,60,4984,7655,45.170711,,40.270745,4.899966,,,gap60_w8,partner_sign,3.555943,≥,,Q2:差=2.430351
mfe_60m_reactdir,A5_W8h_Q2,60,4983,3452,40.841149,,38.410798,2.430351,,,gap60_w8,partner_sign,3.917862,<,,Q1:差=4.899966 Q3:差=6.913979
mfe_60m_reactdir,A5_W8h_Q3,60,4983,1800,66.738876,,59.824897,6.913979,,,gap60_w8,partner_sign,7.493461,<,,Q2:差=2.430351
mfe_60m_reactdir,A5_W24h_Q1,60,4976,6012,46.102387,,40.890955,5.211432,,,gap60_w24,partner_sign,3.107066,≥,,Q2:差=4.804107
mfe_60m_reactdir,A5_W24h_Q2,60,4976,3991,41.017128,,36.213021,4.804107,,,gap60_w24,partner_sign,4.390023,≥,,Q1:差=5.211432 Q3:差=9.325047
mfe_60m_reactdir,A5_W24h_Q3,60,4976,2932,66.415771,,57.090724,9.325047,,,gap60_w24,partner_sign,4.156898,≥,,Q2:差=4.804107
mfe_60m_reactdir,E_W8h_Q1,60,4384,3099,69.184918,,53.131872,16.053045,,,gap60_w8,inherit,5.656499,≥,,Q2:差=4.319150
mfe_60m_reactdir,E_W8h_Q2,60,4383,3788,43.230155,,38.911005,4.319150,,,gap60_w8,inherit,3.814348,≥,,Q1:差=16.053045 Q3:差=1.180675
mfe_60m_reactdir,E_W8h_Q3,60,4384,4325,37.809333,,36.628658,1.180675,,,gap60_w8,inherit,4.451812,<,,Q2:差=4.319150
mfe_60m_reactdir,E_W24h_Q1,60,3882,2621,70.379196,,60.748523,9.630673,,,gap60_w24,inherit,4.283061,≥,,Q2:差=5.082786
mfe_60m_reactdir,E_W24h_Q2,60,3882,3372,46.662957,,41.580171,5.082786,,,gap60_w24,inherit,4.228168,≥,,Q1:差=9.630673 Q3:差=3.847969
mfe_60m_reactdir,E_W24h_Q3,60,3882,3814,37.318932,,33.470963,3.847969,,,gap60_w24,inherit,4.727231,<,,Q2:差=5.082786
mfe_60m_reactdir,B1_Q1,60,12029,11000,49.143271,,43.196015,5.947256,,,gap60_w8,inherit,2.532790,≥,,Q2:差=10.290993
mfe_60m_reactdir,B1_Q2,60,3906,3301,56.145962,,45.854969,10.290993,,,gap60_w8,inherit,5.074398,≥,,Q1:差=5.947256 Q3:差=13.463509
mfe_60m_reactdir,B1_Q3,60,5263,3898,62.160302,,48.696793,13.463509,,,gap60_w8,inherit,3.975368,≥,,Q2:差=10.290993
mfe_60m_reactdir,B2_Q1,60,7222,6536,49.618579,,43.020298,6.598280,,,gap60_w8,inherit,3.619964,≥,,Q2:差=6.430737
mfe_60m_reactdir,B2_Q2,60,6932,6039,51.196487,,44.765751,6.430737,,,gap60_w8,inherit,3.361603,≥,,Q1:差=6.598280 Q3:差=13.156368
mfe_60m_reactdir,B2_Q3,60,7044,5624,60.244291,,47.087923,13.156368,,,gap60_w8,inherit,3.151054,≥,,Q2:差=6.430737
mfe_60m_reactdir,D_Q1,60,5048,4101,61.568676,42.112886,49.033358,12.535318,19.455790,0.631707,gap60_w8,own,3.332777,≥,,Q2:差=6.740835
mfe_60m_reactdir,D_Q2,60,5047,4910,42.110815,30.100621,35.369980,6.740835,12.010193,0.383021,gap60_w8,own,3.999544,≥,,Q1:差=12.535318 Q3:差=5.037082
mfe_60m_reactdir,D_Q3,60,5048,4064,49.116542,38.324056,44.079459,5.037082,10.792486,0.515210,gap60_w8,own,4.496423,≥,,Q2:差=6.740835
mfe_60m_reactdir,C_SELL,60,12097,10643,55.596494,,46.022055,9.574439,,,gap60_w8,inherit,2.423143,≥,,
mfe_60m_reactdir,C_BUY,60,9101,7556,51.098717,,43.214768,7.883949,,,gap60_w8,inherit,3.211238,≥,,
mfe_240m_reactdir,全体,240,21198,18199,102.631640,89.681018,98.905008,3.726632,12.950622,0.557655,gap60_w8,own,2.979005,≥,,
mfe_240m_reactdir,A1_W8h_Q1,240,7150,4297,92.306787,84.577581,84.147008,8.159778,7.729205,3.357749,gap60_w8,own,4.613609,≥,,Q2:差=4.543474
mfe_240m_reactdir,A1_W8h_Q2,240,6986,6863,103.798509,87.644893,99.255034,4.543474,16.153616,1.101753,gap60_w8,own,4.951816,<,,Q1:差=8.159778 Q3:差=4.357998
mfe_240m_reactdir,A1_W8h_Q3,240,7062,7039,111.930840,90.489659,107.572842,4.357998,21.441182,0.657441,gap60_w8,own,5.674069,<,,Q2:差=4.543474
mfe_240m_reactdir,A1_W24h_Q1,240,7073,4474,101.894076,89.388107,96.929502,4.964574,12.505968,1.808886,gap60_w24,own,5.176673,<,,Q2:差=4.582783
mfe_240m_reactdir,A1_W24h_Q2,240,7128,6988,104.212910,86.196996,99.630127,4.582783,18.015914,0.939037,gap60_w24,own,5.466824,<,,Q1:差=4.964574 Q3:差=1.881316
mfe_240m_reactdir,A1_W24h_Q3,240,6997,6979,101.766340,91.321304,99.885024,1.881316,10.445036,0.732102,gap60_w24,own,5.211589,<,,Q2:差=4.582783
mfe_240m_reactdir,A2_W8h_Q1,240,7066,11286,105.165735,,100.322871,4.842864,,,gap60_w8,partner_sign,5.127118,<,,Q2:差=-1.101127
mfe_240m_reactdir,A2_W8h_Q2,240,7066,4075,90.173842,,91.274968,-1.101127,,,gap60_w8,partner_sign,5.077850,<,,Q1:差=4.842864 Q3:差=8.333069
mfe_240m_reactdir,A2_W8h_Q3,240,7066,2838,112.555343,,104.222274,8.333069,,,gap60_w8,partner_sign,5.396990,≥,,Q2:差=-1.101127
mfe_240m_reactdir,A2_W24h_Q1,240,7066,9474,99.962287,,99.131387,0.830899,,,gap60_w24,partner_sign,6.045694,<,,Q2:差=4.567257
mfe_240m_reactdir,A2_W24h_Q2,240,7066,4785,91.168178,,86.600921,4.567257,,,gap60_w24,partner_sign,4.935218,<,,Q1:差=0.830899 Q3:差=3.560406
mfe_240m_reactdir,A2_W24h_Q3,240,7066,4182,116.764455,,113.204048,3.560406,,,gap60_w24,partner_sign,4.062239,<,,Q2:差=4.567257
mfe_240m_reactdir,A3_W8h_Q1,240,7066,10644,97.670199,,97.382808,0.287391,,,gap60_w8,partner_sign,5.230482,<,,Q2:差=-3.328873
mfe_240m_reactdir,A3_W8h_Q2,240,7066,5041,85.777028,,89.105900,-3.328873,,,gap60_w8,partner_sign,5.018551,<,,Q1:差=0.287391 Q3:差=-0.551027
mfe_240m_reactdir,A3_W8h_Q3,240,7066,2514,124.447693,,124.998720,-0.551027,,,gap60_w8,partner_sign,5.299522,<,,Q2:差=-3.328873
mfe_240m_reactdir,A3_W24h_Q1,240,7066,8623,97.602842,,96.454487,1.148355,,,gap60_w24,partner_sign,5.887600,<,,Q2:差=1.304479
mfe_240m_reactdir,A3_W24h_Q2,240,7066,5688,85.288017,,83.983538,1.304479,,,gap60_w24,partner_sign,4.770584,<,,Q1:差=1.148355 Q3:差=-0.310733
mfe_240m_reactdir,A3_W24h_Q3,240,7066,4130,125.004061,,125.314794,-0.310733,,,gap60_w24,partner_sign,4.539617,<,,Q2:差=1.304479
mfe_240m_reactdir,A4_W8h_Q1,240,4984,7989,99.991944,,92.151311,7.840633,,,gap60_w8,partner_sign,5.647621,≥,,Q2:差=-8.498254
mfe_240m_reactdir,A4_W8h_Q2,240,4983,3004,84.110596,,92.608850,-8.498254,,,gap60_w8,partner_sign,6.683939,≥,,Q1:差=7.840633 Q3:差=10.057848
mfe_240m_reactdir,A4_W8h_Q3,240,4983,1914,107.321586,,97.263738,10.057848,,,gap60_w8,partner_sign,7.361739,≥,,Q2:差=-8.498254
mfe_240m_reactdir,A4_W24h_Q1,240,4976,6578,94.537975,,90.785546,3.752429,,,gap60_w24,partner_sign,7.114209,<,,Q2:差=0.001356
mfe_240m_reactdir,A4_W24h_Q2,240,4976,3506,87.730466,,87.729110,0.001356,,,gap60_w24,partner_sign,6.186756,<,,Q1:差=3.752429 Q3:差=2.582685
mfe_240m_reactdir,A4_W24h_Q3,240,4976,2851,110.824959,,108.242274,2.582685,,,gap60_w24,partner_sign,5.577420,<,,Q2:差=0.001356
mfe_240m_reactdir,A5_W8h_Q1,240,4984,7655,89.892241,,89.202649,0.689592,,,gap60_w8,partner_sign,6.315572,<,,Q2:差=-6.870429
mfe_240m_reactdir,A5_W8h_Q2,240,4983,3452,79.906457,,86.776886,-6.870429,,,gap60_w8,partner_sign,5.418933,≥,,Q1:差=0.689592 Q3:差=0.429392
mfe_240m_reactdir,A5_W8h_Q3,240,4983,1800,121.627454,,121.198062,0.429392,,,gap60_w8,partner_sign,8.317287,<,,Q2:差=-6.870429
mfe_240m_reactdir,A5_W24h_Q1,240,4976,6012,87.289062,,87.101751,0.187311,,,gap60_w24,partner_sign,6.982887,<,,Q2:差=-2.790922
mfe_240m_reactdir,A5_W24h_Q2,240,4976,3991,78.488002,,81.278924,-2.790922,,,gap60_w24,partner_sign,6.079204,<,,Q1:差=0.187311 Q3:差=2.717294
mfe_240m_reactdir,A5_W24h_Q3,240,4976,2932,127.316335,,124.599042,2.717294,,,gap60_w24,partner_sign,5.386841,<,,Q2:差=-2.790922
mfe_240m_reactdir,E_W8h_Q1,240,4384,3099,124.833478,,125.432148,-0.598670,,,gap60_w8,inherit,8.577862,<,,Q2:差=-0.159192
mfe_240m_reactdir,E_W8h_Q2,240,4383,3788,85.413828,,85.573020,-0.159192,,,gap60_w8,inherit,5.674634,<,,Q1:差=-0.598670 Q3:差=-0.710353
mfe_240m_reactdir,E_W8h_Q3,240,4384,4325,76.156565,,76.866918,-0.710353,,,gap60_w8,inherit,5.963993,<,,Q2:差=-0.159192
mfe_240m_reactdir,E_W24h_Q1,240,3882,2621,136.317947,,139.334746,-3.016800,,,gap60_w24,inherit,5.874341,<,,Q2:差=-2.409820
mfe_240m_reactdir,E_W24h_Q2,240,3882,3372,87.408418,,89.818237,-2.409820,,,gap60_w24,inherit,6.613390,<,,Q1:差=-3.016800 Q3:差=-1.725662
mfe_240m_reactdir,E_W24h_Q3,240,3882,3814,71.785091,,73.510753,-1.725662,,,gap60_w24,inherit,7.270577,<,,Q2:差=-2.409820
mfe_240m_reactdir,B1_Q1,240,12029,11000,97.942131,,94.252794,3.689337,,,gap60_w8,inherit,3.680069,≥,,Q2:差=3.751601
mfe_240m_reactdir,B1_Q2,240,3906,3301,104.652561,,100.900960,3.751601,,,gap60_w8,inherit,7.676686,<,,Q1:差=3.689337 Q3:差=1.506921
mfe_240m_reactdir,B1_Q3,240,5263,3898,111.850030,,110.343108,1.506921,,,gap60_w8,inherit,6.572293,<,,Q2:差=3.751601
mfe_240m_reactdir,B2_Q1,240,7222,6536,98.931017,,93.000334,5.930683,,,gap60_w8,inherit,5.334946,≥,,Q2:差=-0.509878
mfe_240m_reactdir,B2_Q2,240,6932,6039,97.294445,,97.804323,-0.509878,,,gap60_w8,inherit,4.847338,<,,Q1:差=5.930683 Q3:差=4.729008
mfe_240m_reactdir,B2_Q3,240,7044,5624,111.678109,,106.949101,4.729008,,,gap60_w8,inherit,5.201738,<,,Q2:差=-0.509878
mfe_240m_reactdir,D_Q1,240,5048,4101,115.506864,94.885296,102.341511,13.165353,20.621568,1.442875,gap60_w8,own,6.087528,≥,,Q2:差=-0.415340
mfe_240m_reactdir,D_Q2,240,5047,4910,82.095120,71.704246,82.510460,-0.415340,10.390874,0.833381,gap60_w8,own,5.061501,<,,Q1:差=13.165353 Q3:差=-2.710481
mfe_240m_reactdir,D_Q3,240,5048,4064,93.783850,83.913444,96.494331,-2.710481,9.870406,1.016748,gap60_w8,own,6.915094,<,,Q2:差=-0.415340
mfe_240m_reactdir,C_SELL,240,12097,10643,104.482114,,103.282560,1.199554,,,gap60_w8,inherit,4.088444,<,,
mfe_240m_reactdir,C_BUY,240,9101,7556,100.172000,,92.739009,7.432991,,,gap60_w8,inherit,4.361795,≥,,
mae_1m_reactdir,全体,1,21198,18199,-11.880773,-3.196053,-4.015969,-7.864804,-8.684720,0.021884,gap60_w8,own,0.291196,≥,,
mae_1m_reactdir,A1_W8h_Q1,1,7150,4297,-14.043105,-3.447947,-3.583351,-10.459754,-10.595158,0.147920,gap60_w8,own,0.522891,≥,,Q2:差=-7.451513
mae_1m_reactdir,A1_W8h_Q2,1,6986,6863,-11.591981,-3.347273,-4.140468,-7.451513,-8.244708,0.048089,gap60_w8,own,0.547122,≥,,Q1:差=-10.459754 Q3:差=-5.818504
mae_1m_reactdir,A1_W8h_Q3,1,7062,7039,-9.977181,-3.140079,-4.158677,-5.818504,-6.837102,0.024828,gap60_w8,own,0.434713,≥,,Q2:差=-7.451513
