観測量,群,h,n1,n2,実群,対照(i),対照(ii),差(ii),差(i),対照(i)SE,走行,対照(ii)の軸の作り方,MDE(参考。族の α に入らない),MDEとの比較,検出力,隣の分位
reach_back_vwap_1m,全体,1,25343,20844,0.036341,0.032763,0.023652,0.012690,0.003578,0.001116,gap30_w8,own,0.008088,≥,,
reach_back_vwap_1m,A1_Q1,1,8576,4374,0.003731,0.006637,0.003658,0.000073,-0.002906,0.003823,gap30_w8,own,0.012587,<,,Q2:差=0.012612
reach_back_vwap_1m,A1_Q2,1,8322,8085,0.029680,0.013631,0.017069,0.012612,0.016050,0.001574,gap30_w8,own,0.014417,<,,Q1:差=0.000073 Q3:差=0.035592
reach_back_vwap_1m,A1_Q3,1,8445,8385,0.076021,0.038682,0.040429,0.035592,0.037339,0.001379,gap30_w8,own,0.015797,≥,,Q2:差=0.012612
reach_back_vwap_1m,A2_Q1,1,8448,13363,0.080729,,0.030308,0.050422,,,gap30_w8,partner_sign,0.017353,≥,,Q2:差=0.006123
reach_back_vwap_1m,A2_Q2,1,8447,4703,0.023559,,0.017436,0.006123,,,gap30_w8,partner_sign,0.008130,<,,Q1:差=0.050422 Q3:差=0.002575
reach_back_vwap_1m,A2_Q3,1,8448,2778,0.004735,,0.002160,0.002575,,,gap30_w8,partner_sign,0.000000,≥,,Q2:差=0.006123
reach_back_vwap_1m,A3_Q1,1,8448,12757,0.107244,,0.038645,0.068599,,,gap30_w8,partner_sign,0.019576,≥,,Q2:差=0.001421
reach_back_vwap_1m,A3_Q2,1,8447,5562,0.001421,,0.000000,0.001421,,,gap30_w8,partner_sign,0.000000,≥,,Q1:差=0.068599 Q3:差=0.000355
reach_back_vwap_1m,A3_Q3,1,8448,2525,0.000355,,0.000000,0.000355,,,gap30_w8,partner_sign,0.000000,≥,,Q2:差=0.001421
reach_back_vwap_1m,A4_Q1,1,5910,9371,0.076988,,0.027959,0.049030,,,gap30_w8,partner_sign,0.015444,≥,,Q2:差=0.006323
reach_back_vwap_1m,A4_Q2,1,5909,3402,0.025723,,0.019400,0.006323,,,gap30_w8,partner_sign,0.018635,<,,Q1:差=0.049030 Q3:差=0.001360
reach_back_vwap_1m,A4_Q3,1,5910,1973,0.005415,,0.004055,0.001360,,,gap30_w8,partner_sign,0.000000,≥,,Q2:差=0.006323
reach_back_vwap_1m,A5_Q1,1,5910,9034,0.101354,,0.034536,0.066817,,,gap30_w8,partner_sign,0.022473,≥,,Q2:差=-0.000493
reach_back_vwap_1m,A5_Q2,1,5909,3888,0.004908,,0.005401,-0.000493,,,gap30_w8,partner_sign,0.000000,≥,,Q1:差=0.066817 Q3:差=0.000217
reach_back_vwap_1m,A5_Q3,1,5910,1824,0.001861,,0.001645,0.000217,,,gap30_w8,partner_sign,0.000000,≥,,Q2:差=-0.000493
reach_back_vwap_1m,E_Q1,1,5227,3371,0.001722,,0.009493,-0.007771,,,gap30_w8,inherit,0.000000,≥,,Q2:差=-0.013675
reach_back_vwap_1m,E_Q2,1,5226,4331,0.002488,,0.016163,-0.013675,,,gap30_w8,inherit,0.013364,≥,,Q1:差=-0.007771 Q3:差=0.069171
reach_back_vwap_1m,E_Q3,1,5227,5132,0.105414,,0.036243,0.069171,,,gap30_w8,inherit,0.022283,≥,,Q2:差=-0.013675
reach_back_vwap_1m,B1_Q1,1,15652,13745,0.039420,,0.026337,0.013083,,,gap30_w8,inherit,0.011718,≥,,Q2:差=0.021353
reach_back_vwap_1m,B1_Q2,1,4628,3663,0.040190,,0.018837,0.021353,,,gap30_w8,inherit,0.012771,≥,,Q1:差=0.013083 Q3:差=0.005262
reach_back_vwap_1m,B1_Q3,1,5063,3436,0.023306,,0.018044,0.005262,,,gap30_w8,inherit,0.009288,<,,Q2:差=0.021353
reach_back_vwap_1m,B2_Q1,1,8636,7536,0.037402,,0.021364,0.016037,,,gap30_w8,inherit,0.012356,≥,,Q2:差=0.010537
reach_back_vwap_1m,B2_Q2,1,8312,6920,0.037416,,0.026879,0.010537,,,gap30_w8,inherit,0.017361,<,,Q1:差=0.016037 Q3:差=0.011332
reach_back_vwap_1m,B2_Q3,1,8395,6388,0.034187,,0.022855,0.011332,,,gap30_w8,inherit,0.012045,<,,Q2:差=0.010537
reach_back_vwap_1m,D_Q1,1,5990,4607,0.040234,0.033080,0.027350,0.012884,0.007153,0.002495,gap30_w8,own,0.019010,<,,Q2:差=0.010904
reach_back_vwap_1m,D_Q2,1,5991,5780,0.033050,0.033444,0.022145,0.010904,-0.000395,0.002035,gap30_w8,own,0.017560,<,,Q1:差=0.012884 Q3:差=0.015164
reach_back_vwap_1m,D_Q3,1,5987,4548,0.034074,0.032385,0.018909,0.015164,0.001688,0.002488,gap30_w8,own,0.012341,≥,,Q2:差=0.010904
reach_back_vwap_1m,C_SELL,1,14509,12289,0.041009,,0.024575,0.016434,,,gap30_w8,inherit,0.009471,≥,,
reach_back_vwap_1m,C_BUY,1,10834,8555,0.030090,,0.022326,0.007764,,,gap30_w8,inherit,0.013898,<,,
reach_back_vwap_5m,全体,5,25343,20844,0.080811,0.096008,0.062560,0.018251,-0.015197,0.001848,gap30_w8,own,0.012577,≥,,
reach_back_vwap_5m,A1_Q1,5,8576,4374,0.009212,0.013274,0.011203,-0.001991,-0.004063,0.005389,gap30_w8,own,0.016818,<,,Q2:差=0.029476
reach_back_vwap_5m,A1_Q2,5,8322,8085,0.070416,0.042549,0.040940,0.029476,0.027866,0.002740,gap30_w8,own,0.020603,≥,,Q1:差=-0.001991 Q3:差=0.053569
reach_back_vwap_5m,A1_Q3,5,8445,8385,0.163766,0.112771,0.110197,0.053569,0.050994,0.002263,gap30_w8,own,0.026408,≥,,Q2:差=0.029476
reach_back_vwap_5m,A2_Q1,5,8448,13363,0.170455,,0.079174,0.091281,,,gap30_w8,partner_sign,0.024894,≥,,Q2:差=0.011022
reach_back_vwap_5m,A2_Q2,5,8447,4703,0.060140,,0.049118,0.011022,,,gap30_w8,partner_sign,0.014696,<,,Q1:差=0.091281 Q3:差=0.006438
reach_back_vwap_5m,A2_Q3,5,8448,2778,0.011837,,0.005400,0.006438,,,gap30_w8,partner_sign,0.000000,≥,,Q2:差=0.011022
reach_back_vwap_5m,A3_Q1,5,8448,12757,0.221709,,0.100180,0.121529,,,gap30_w8,partner_sign,0.027473,≥,,Q2:差=0.013202
reach_back_vwap_5m,A3_Q2,5,8447,5562,0.017876,,0.004675,0.013202,,,gap30_w8,partner_sign,0.000000,≥,,Q1:差=0.121529 Q3:差=0.002841
reach_back_vwap_5m,A3_Q3,5,8448,2525,0.002841,,0.000000,0.002841,,,gap30_w8,partner_sign,0.000000,≥,,Q2:差=0.013202
reach_back_vwap_5m,A4_Q1,5,5910,9371,0.160575,,0.071924,0.088651,,,gap30_w8,partner_sign,0.024884,≥,,Q2:差=0.001547
reach_back_vwap_5m,A4_Q2,5,5909,3402,0.060924,,0.059377,0.001547,,,gap30_w8,partner_sign,0.031149,<,,Q1:差=0.088651 Q3:差=0.004075
reach_back_vwap_5m,A4_Q3,5,5910,1973,0.013198,,0.009123,0.004075,,,gap30_w8,partner_sign,0.000000,≥,,Q2:差=0.001547
reach_back_vwap_5m,A5_Q1,5,5910,9034,0.206261,,0.088554,0.117706,,,gap30_w8,partner_sign,0.031962,≥,,Q2:差=-0.000038
reach_back_vwap_5m,A5_Q2,5,5909,3888,0.022339,,0.022377,-0.000038,,,gap30_w8,partner_sign,0.009136,<,,Q1:差=0.117706 Q3:差=0.002254
reach_back_vwap_5m,A5_Q3,5,5910,1824,0.006091,,0.003838,0.002254,,,gap30_w8,partner_sign,0.000000,≥,,Q2:差=-0.000038
reach_back_vwap_5m,E_Q1,5,5227,3371,0.005548,,0.026105,-0.020557,,,gap30_w8,inherit,0.000000,≥,,Q2:差=-0.025547
reach_back_vwap_5m,E_Q2,5,5226,4331,0.013012,,0.038559,-0.025547,,,gap30_w8,inherit,0.021148,≥,,Q1:差=-0.020557 Q3:差=0.117737
reach_back_vwap_5m,E_Q3,5,5227,5132,0.218672,,0.100935,0.117737,,,gap30_w8,inherit,0.034110,≥,,Q2:差=-0.025547
reach_back_vwap_5m,B1_Q1,5,15652,13745,0.090148,,0.068025,0.022123,,,gap30_w8,inherit,0.016758,≥,,Q2:差=0.025620
reach_back_vwap_5m,B1_Q2,5,4628,3663,0.085134,,0.059514,0.025620,,,gap30_w8,inherit,0.032199,<,,Q1:差=0.022123 Q3:差=0.004049
reach_back_vwap_5m,B1_Q3,5,5063,3436,0.047995,,0.043946,0.004049,,,gap30_w8,inherit,0.015762,<,,Q2:差=0.025620
reach_back_vwap_5m,B2_Q1,5,8636,7536,0.083835,,0.064092,0.019743,,,gap30_w8,inherit,0.017199,≥,,Q2:差=0.017621
reach_back_vwap_5m,B2_Q2,5,8312,6920,0.084095,,0.066474,0.017621,,,gap30_w8,inherit,0.025316,<,,Q1:差=0.019743 Q3:差=0.017937
reach_back_vwap_5m,B2_Q3,5,8395,6388,0.074449,,0.056512,0.017937,,,gap30_w8,inherit,0.023134,<,,Q2:差=0.017621
reach_back_vwap_5m,D_Q1,5,5990,4607,0.086644,0.089512,0.065987,0.020658,-0.002867,0.003983,gap30_w8,own,0.028987,<,,Q2:差=0.014516
reach_back_vwap_5m,D_Q2,5,5991,5780,0.076281,0.104690,0.061765,0.014516,-0.028409,0.003466,gap30_w8,own,0.027300,<,,Q1:差=0.020658 Q3:差=0.017284
reach_back_vwap_5m,D_Q3,5,5987,4548,0.071154,0.090837,0.053870,0.017284,-0.019683,0.004039,gap30_w8,own,0.021140,<,,Q2:差=0.014516
reach_back_vwap_5m,C_SELL,5,14509,12289,0.090496,,0.065994,0.024502,,,gap30_w8,inherit,0.016402,≥,,
reach_back_vwap_5m,C_BUY,5,10834,8555,0.067842,,0.057627,0.010215,,,gap30_w8,inherit,0.019577,<,,
reach_back_vwap_15m,全体,15,25343,20844,0.137355,0.187257,0.130397,0.006958,-0.049901,0.002447,gap30_w8,own,0.016463,<,,
reach_back_vwap_15m,A1_Q1,15,8576,4374,0.028102,0.039823,0.034751,-0.006649,-0.011721,0.009208,gap30_w8,own,0.022596,<,,Q2:差=0.022819
reach_back_vwap_15m,A1_Q2,15,8322,8085,0.120284,0.100939,0.097464,0.022819,0.019344,0.004089,gap30_w8,own,0.025546,<,,Q1:差=-0.006649 Q3:差=0.053082
reach_back_vwap_15m,A1_Q3,15,8445,8385,0.265127,0.214644,0.212045,0.053082,0.050483,0.002937,gap30_w8,own,0.033778,≥,,Q2:差=0.022819
reach_back_vwap_15m,A2_Q1,15,8448,13363,0.266572,,0.160518,0.106054,,,gap30_w8,partner_sign,0.029651,≥,,Q2:差=0.006276
reach_back_vwap_15m,A2_Q2,15,8447,4703,0.115781,,0.109505,0.006276,,,gap30_w8,partner_sign,0.026287,<,,Q1:差=0.106054 Q3:差=0.008833
reach_back_vwap_15m,A2_Q3,15,8448,2778,0.029711,,0.020878,0.008833,,,gap30_w8,partner_sign,0.018837,<,,Q2:差=0.006276
reach_back_vwap_15m,A3_Q1,15,8448,12757,0.333807,,0.193070,0.140736,,,gap30_w8,partner_sign,0.031438,≥,,Q2:差=0.021414
reach_back_vwap_15m,A3_Q2,15,8447,5562,0.065822,,0.044408,0.021414,,,gap30_w8,partner_sign,0.013057,≥,,Q1:差=0.140736 Q3:差=0.009261
reach_back_vwap_15m,A3_Q3,15,8448,2525,0.012429,,0.003168,0.009261,,,gap30_w8,partner_sign,0.019758,<,,Q2:差=0.021414
reach_back_vwap_15m,A4_Q1,15,5910,9371,0.253299,,0.150464,0.102835,,,gap30_w8,partner_sign,0.032944,≥,,Q2:差=-0.009839
reach_back_vwap_15m,A4_Q2,15,5909,3402,0.116263,,0.126102,-0.009839,,,gap30_w8,partner_sign,0.038619,<,,Q1:差=0.102835 Q3:差=-0.000457
reach_back_vwap_15m,A4_Q3,15,5910,1973,0.032487,,0.032945,-0.000457,,,gap30_w8,partner_sign,0.021443,<,,Q2:差=-0.009839
reach_back_vwap_15m,A5_Q1,15,5910,9034,0.317428,,0.181315,0.136113,,,gap30_w8,partner_sign,0.036614,≥,,Q2:差=0.007088
reach_back_vwap_15m,A5_Q2,15,5909,3888,0.067016,,0.059928,0.007088,,,gap30_w8,partner_sign,0.023928,<,,Q1:差=0.136113 Q3:差=-0.000495
reach_back_vwap_15m,A5_Q3,15,5910,1824,0.017597,,0.018092,-0.000495,,,gap30_w8,partner_sign,0.026260,<,,Q2:差=0.007088
reach_back_vwap_15m,E_Q1,15,5227,3371,0.017027,,0.068822,-0.051795,,,gap30_w8,inherit,0.000000,≥,,Q2:差=-0.041611
reach_back_vwap_15m,E_Q2,15,5226,4331,0.043819,,0.085431,-0.041611,,,gap30_w8,inherit,0.028391,≥,,Q1:差=-0.051795 Q3:差=0.135870
reach_back_vwap_15m,E_Q3,15,5227,5132,0.344366,,0.208496,0.135870,,,gap30_w8,inherit,0.042071,≥,,Q2:差=-0.041611
reach_back_vwap_15m,B1_Q1,15,15652,13745,0.155443,,0.137577,0.017866,,,gap30_w8,inherit,0.021850,<,,Q2:差=-0.000815
reach_back_vwap_15m,B1_Q2,15,4628,3663,0.131590,,0.132405,-0.000815,,,gap30_w8,inherit,0.035543,<,,Q1:差=0.017866 Q3:差=-0.012827
reach_back_vwap_15m,B1_Q3,15,5063,3436,0.086707,,0.099534,-0.012827,,,gap30_w8,inherit,0.031263,<,,Q2:差=-0.000815
reach_back_vwap_15m,B2_Q1,15,8636,7536,0.145322,,0.135218,0.010104,,,gap30_w8,inherit,0.026043,<,,Q2:差=0.008461
reach_back_vwap_15m,B2_Q2,15,8312,6920,0.142565,,0.134104,0.008461,,,gap30_w8,inherit,0.029811,<,,Q1:差=0.010104 Q3:差=0.003307
reach_back_vwap_15m,B2_Q3,15,8395,6388,0.124002,,0.120695,0.003307,,,gap30_w8,inherit,0.029924,<,,Q2:差=0.008461
reach_back_vwap_15m,D_Q1,15,5990,4607,0.143907,0.179802,0.134795,0.009112,-0.035895,0.005357,gap30_w8,own,0.033908,<,,Q2:差=-0.001421
reach_back_vwap_15m,D_Q2,15,5991,5780,0.133701,0.197975,0.135121,-0.001421,-0.064275,0.004511,gap30_w8,own,0.034530,<,,Q1:差=0.009112 Q3:差=0.008288
reach_back_vwap_15m,D_Q3,15,5987,4548,0.124603,0.179107,0.116315,0.008288,-0.054504,0.005389,gap30_w8,own,0.031914,<,,Q2:差=-0.001421
reach_back_vwap_15m,C_SELL,15,14509,12289,0.150527,,0.139474,0.011053,,,gap30_w8,inherit,0.022123,<,,
reach_back_vwap_15m,C_BUY,15,10834,8555,0.119716,,0.117358,0.002357,,,gap30_w8,inherit,0.024672,<,,
reach_back_vwap_30m,全体,30,25343,20844,0.195754,0.267965,0.200729,-0.004975,-0.072210,0.002778,gap30_w8,own,0.018301,<,,
reach_back_vwap_30m,A1_Q1,30,8576,4374,0.063549,0.090708,0.066072,-0.002523,-0.027159,0.013523,gap30_w8,own,0.023175,<,,Q2:差=0.012329
reach_back_vwap_30m,A1_Q2,30,8322,8085,0.178563,0.158409,0.166234,0.012329,0.020154,0.004956,gap30_w8,own,0.029388,<,,Q1:差=-0.002523 Q3:差=0.042717
reach_back_vwap_30m,A1_Q3,30,8445,8385,0.346951,0.302497,0.304234,0.042717,0.044454,0.003286,gap30_w8,own,0.035854,≥,,Q2:差=0.012329
reach_back_vwap_30m,A2_Q1,30,8448,13363,0.347538,,0.242236,0.105302,,,gap30_w8,partner_sign,0.031729,≥,,Q2:差=0.005304
reach_back_vwap_30m,A2_Q2,30,8447,4703,0.179235,,0.173932,0.005304,,,gap30_w8,partner_sign,0.030230,<,,Q1:差=0.105302 Q3:差=0.014051
reach_back_vwap_30m,A2_Q3,30,8448,2778,0.060488,,0.046436,0.014051,,,gap30_w8,partner_sign,0.019921,<,,Q2:差=0.005304
reach_back_vwap_30m,A3_Q1,30,8448,12757,0.420099,,0.279219,0.140880,,,gap30_w8,partner_sign,0.032402,≥,,Q2:差=0.030505
reach_back_vwap_30m,A3_Q2,30,8447,5562,0.134604,,0.104099,0.030505,,,gap30_w8,partner_sign,0.014283,≥,,Q1:差=0.140880 Q3:差=0.015522
reach_back_vwap_30m,A3_Q3,30,8448,2525,0.032552,,0.017030,0.015522,,,gap30_w8,partner_sign,0.021353,<,,Q2:差=0.030505
reach_back_vwap_30m,A4_Q1,30,5910,9371,0.328934,,0.226657,0.102277,,,gap30_w8,partner_sign,0.036536,≥,,Q2:差=-0.010055
reach_back_vwap_30m,A4_Q2,30,5909,3402,0.177187,,0.187243,-0.010055,,,gap30_w8,partner_sign,0.041439,<,,Q1:差=0.102277 Q3:差=0.005511
reach_back_vwap_30m,A4_Q3,30,5910,1973,0.068866,,0.063355,0.005511,,,gap30_w8,partner_sign,0.022842,<,,Q2:差=-0.010055
reach_back_vwap_30m,A5_Q1,30,5910,9034,0.402707,,0.263671,0.139037,,,gap30_w8,partner_sign,0.038150,≥,,Q2:差=0.020370
reach_back_vwap_30m,A5_Q2,30,5909,3888,0.132510,,0.112140,0.020370,,,gap30_w8,partner_sign,0.029803,<,,Q1:差=0.139037 Q3:差=0.002482
reach_back_vwap_30m,A5_Q3,30,5910,1824,0.039763,,0.037281,0.002482,,,gap30_w8,partner_sign,0.027947,<,,Q2:差=0.020370
reach_back_vwap_30m,E_Q1,30,5227,3371,0.036732,,0.114506,-0.077774,,,gap30_w8,inherit,0.015504,≥,,Q2:差=-0.040914
reach_back_vwap_30m,E_Q2,30,5226,4331,0.098546,,0.139460,-0.040914,,,gap30_w8,inherit,0.032332,≥,,Q1:差=-0.077774 Q3:差=0.140455
reach_back_vwap_30m,E_Q3,30,5227,5132,0.444041,,0.303585,0.140455,,,gap30_w8,inherit,0.045096,≥,,Q2:差=-0.040914
reach_back_vwap_30m,B1_Q1,30,15652,13745,0.218439,,0.211422,0.007016,,,gap30_w8,inherit,0.024458,<,,Q2:差=-0.009802
reach_back_vwap_30m,B1_Q2,30,4628,3663,0.185393,,0.195195,-0.009802,,,gap30_w8,inherit,0.038024,<,,Q1:差=0.007016 Q3:差=-0.028756
reach_back_vwap_30m,B1_Q3,30,5063,3436,0.135098,,0.163853,-0.028756,,,gap30_w8,inherit,0.032401,<,,Q2:差=-0.009802
reach_back_vwap_30m,B2_Q1,30,8636,7536,0.211325,,0.209528,0.001797,,,gap30_w8,inherit,0.031189,<,,Q2:差=-0.002409
reach_back_vwap_30m,B2_Q2,30,8312,6920,0.200914,,0.203324,-0.002409,,,gap30_w8,inherit,0.032443,<,,Q1:差=0.001797 Q3:差=-0.012911
reach_back_vwap_30m,B2_Q3,30,8395,6388,0.174628,,0.187539,-0.012911,,,gap30_w8,inherit,0.031111,<,,Q2:差=-0.002409
reach_back_vwap_30m,D_Q1,30,5990,4607,0.202671,0.254719,0.197308,0.005363,-0.052048,0.006078,gap30_w8,own,0.038048,<,,Q2:差=-0.013327
reach_back_vwap_30m,D_Q2,30,5991,5780,0.194458,0.284470,0.207785,-0.013327,-0.090011,0.005107,gap30_w8,own,0.036677,<,,Q1:差=0.005363 Q3:差=-0.001771
reach_back_vwap_30m,D_Q3,30,5987,4548,0.176549,0.250987,0.178320,-0.001771,-0.074438,0.006093,gap30_w8,own,0.036758,<,,Q2:差=-0.013327
reach_back_vwap_30m,C_SELL,30,14509,12289,0.211179,,0.210758,0.000422,,,gap30_w8,inherit,0.024526,<,,
reach_back_vwap_30m,C_BUY,30,10834,8555,0.175097,,0.186324,-0.011227,,,gap30_w8,inherit,0.027514,<,,
reach_back_vwap_60m,全体,60,25343,20844,0.271396,0.372153,0.301574,-0.030177,-0.100757,0.003032,gap30_w8,own,0.020702,≥,,
reach_back_vwap_60m,A1_Q1,60,8576,4374,0.115555,0.165929,0.143804,-0.028249,-0.050374,0.017518,gap30_w8,own,0.027948,≥,,Q2:差=-0.005746
reach_back_vwap_60m,A1_Q2,60,8322,8085,0.263518,0.262111,0.269264,-0.005746,0.001407,0.005969,gap30_w8,own,0.034632,<,,Q1:差=-0.028249 Q3:差=0.022392
reach_back_vwap_60m,A1_Q3,60,8445,8385,0.437419,0.407491,0.415027,0.022392,0.029928,0.003515,gap30_w8,own,0.036697,<,,Q2:差=-0.005746
reach_back_vwap_60m,A2_Q1,60,8448,13363,0.439157,,0.353289,0.085868,,,gap30_w8,partner_sign,0.032904,≥,,Q2:差=-0.004213
reach_back_vwap_60m,A2_Q2,60,8447,4703,0.268379,,0.272592,-0.004213,,,gap30_w8,partner_sign,0.036762,<,,Q1:差=0.085868 Q3:差=0.004781
reach_back_vwap_60m,A2_Q3,60,8448,2778,0.106652,,0.101872,0.004781,,,gap30_w8,partner_sign,0.030683,<,,Q2:差=-0.004213
reach_back_vwap_60m,A3_Q1,60,8448,12757,0.506984,,0.388649,0.118335,,,gap30_w8,partner_sign,0.032720,≥,,Q2:差=0.023814
reach_back_vwap_60m,A3_Q2,60,8447,5562,0.238665,,0.214851,0.023814,,,gap30_w8,partner_sign,0.028492,<,,Q1:差=0.118335 Q3:差=0.015864
reach_back_vwap_60m,A3_Q3,60,8448,2525,0.068537,,0.052673,0.015864,,,gap30_w8,partner_sign,0.025148,<,,Q2:差=0.023814
reach_back_vwap_60m,A4_Q1,60,5910,9371,0.417597,,0.334543,0.083055,,,gap30_w8,partner_sign,0.039171,≥,,Q2:差=-0.021131
reach_back_vwap_60m,A4_Q2,60,5909,3402,0.257235,,0.278366,-0.021131,,,gap30_w8,partner_sign,0.046442,<,,Q1:差=0.083055 Q3:差=-0.014012
reach_back_vwap_60m,A4_Q3,60,5910,1973,0.118274,,0.132286,-0.014012,,,gap30_w8,partner_sign,0.032548,<,,Q2:差=-0.021131
reach_back_vwap_60m,A5_Q1,60,5910,9034,0.490355,,0.376688,0.113667,,,gap30_w8,partner_sign,0.039351,≥,,Q2:差=0.027164
reach_back_vwap_60m,A5_Q2,60,5909,3888,0.228296,,0.201132,0.027164,,,gap30_w8,partner_sign,0.039778,<,,Q1:差=0.113667 Q3:差=-0.012173
reach_back_vwap_60m,A5_Q3,60,5910,1824,0.074450,,0.086623,-0.012173,,,gap30_w8,partner_sign,0.032063,<,,Q2:差=0.027164
reach_back_vwap_60m,E_Q1,60,5227,3371,0.067725,,0.193711,-0.125986,,,gap30_w8,inherit,0.032170,≥,,Q2:差=-0.045864
reach_back_vwap_60m,E_Q2,60,5226,4331,0.186184,,0.232048,-0.045864,,,gap30_w8,inherit,0.040244,≥,,Q1:差=-0.125986 Q3:差=0.122575
reach_back_vwap_60m,E_Q3,60,5227,5132,0.546776,,0.424201,0.122575,,,gap30_w8,inherit,0.046828,≥,,Q2:差=-0.045864
reach_back_vwap_60m,B1_Q1,60,15652,13745,0.301239,,0.314296,-0.013057,,,gap30_w8,inherit,0.026738,<,,Q2:差=-0.036448
reach_back_vwap_60m,B1_Q2,60,4628,3663,0.261668,,0.298116,-0.036448,,,gap30_w8,inherit,0.047034,<,,Q1:差=-0.013057 Q3:差=-0.066335
reach_back_vwap_60m,B1_Q3,60,5063,3436,0.188031,,0.254366,-0.066335,,,gap30_w8,inherit,0.040912,≥,,Q2:差=-0.036448
reach_back_vwap_60m,B2_Q1,60,8636,7536,0.297360,,0.311306,-0.013946,,,gap30_w8,inherit,0.034864,<,,Q2:差=-0.028328
reach_back_vwap_60m,B2_Q2,60,8312,6920,0.279475,,0.307803,-0.028328,,,gap30_w8,inherit,0.036650,<,,Q1:差=-0.013946 Q3:差=-0.046655
reach_back_vwap_60m,B2_Q3,60,8395,6388,0.236689,,0.283344,-0.046655,,,gap30_w8,inherit,0.036019,≥,,Q2:差=-0.028328
reach_back_vwap_60m,D_Q1,60,5990,4607,0.273289,0.351236,0.287606,-0.014317,-0.077947,0.006660,gap30_w8,own,0.044579,<,,Q2:差=-0.035226
reach_back_vwap_60m,D_Q2,60,5991,5780,0.277750,0.400051,0.312976,-0.035226,-0.122301,0.005546,gap30_w8,own,0.040759,<,,Q1:差=-0.014317 Q3:差=-0.033710
reach_back_vwap_60m,D_Q3,60,5987,4548,0.241356,0.351303,0.275066,-0.033710,-0.109947,0.006709,gap30_w8,own,0.041870,<,,Q2:差=-0.035226
reach_back_vwap_60m,C_SELL,60,14509,12289,0.289062,,0.316136,-0.027074,,,gap30_w8,inherit,0.027142,<,,
reach_back_vwap_60m,C_BUY,60,10834,8555,0.247739,,0.280655,-0.032916,,,gap30_w8,inherit,0.031923,≥,,
reach_back_vwap_240m,全体,240,25343,20844,0.484591,0.613019,0.556275,-0.071684,-0.128427,0.003055,gap30_w8,own,0.021731,≥,,
reach_back_vwap_240m,A1_Q1,240,8576,4374,0.333372,0.469027,0.444444,-0.111072,-0.135654,0.023499,gap30_w8,own,0.042129,≥,,Q2:差=-0.045830
reach_back_vwap_240m,A1_Q2,240,8322,8085,0.487503,0.531774,0.533333,-0.045830,-0.044271,0.006773,gap30_w8,own,0.034225,≥,,Q1:差=-0.111072 Q3:差=-0.001445
reach_back_vwap_240m,A1_Q3,240,8445,8385,0.635287,0.638917,0.636732,-0.001445,-0.003630,0.003436,gap30_w8,own,0.032020,<,,Q2:差=-0.045830
reach_back_vwap_240m,A2_Q1,240,8448,13363,0.639915,,0.607947,0.031967,,,gap30_w8,partner_sign,0.030185,≥,,Q2:差=-0.025198
reach_back_vwap_240m,A2_Q2,240,8447,4703,0.504676,,0.529875,-0.025198,,,gap30_w8,partner_sign,0.043131,<,,Q1:差=0.031967 Q3:差=-0.043226
reach_back_vwap_240m,A2_Q3,240,8448,2778,0.309186,,0.352412,-0.043226,,,gap30_w8,partner_sign,0.050508,<,,Q2:差=-0.025198
reach_back_vwap_240m,A3_Q1,240,8448,12757,0.688684,,0.641765,0.046918,,,gap30_w8,partner_sign,0.029325,≥,,Q2:差=0.015401
reach_back_vwap_240m,A3_Q2,240,8447,5562,0.519356,,0.503955,0.015401,,,gap30_w8,partner_sign,0.041009,<,,Q1:差=0.046918 Q3:差=0.006135
reach_back_vwap_240m,A3_Q3,240,8448,2525,0.245739,,0.239604,0.006135,,,gap30_w8,partner_sign,0.047442,<,,Q2:差=0.015401
reach_back_vwap_240m,A4_Q1,240,5910,9371,0.617766,,0.598976,0.018791,,,gap30_w8,partner_sign,0.034271,<,,Q2:差=-0.031029
reach_back_vwap_240m,A4_Q2,240,5909,3402,0.489254,,0.520282,-0.031029,,,gap30_w8,partner_sign,0.050938,<,,Q1:差=0.018791 Q3:差=-0.074362
reach_back_vwap_240m,A4_Q3,240,5910,1973,0.316920,,0.391282,-0.074362,,,gap30_w8,partner_sign,0.061785,≥,,Q2:差=-0.031029
reach_back_vwap_240m,A5_Q1,240,5910,9034,0.680711,,0.641355,0.039356,,,gap30_w8,partner_sign,0.034333,≥,,Q2:差=0.017053
reach_back_vwap_240m,A5_Q2,240,5909,3888,0.500592,,0.483539,0.017053,,,gap30_w8,partner_sign,0.048806,<,,Q1:差=0.039356 Q3:差=-0.021067
reach_back_vwap_240m,A5_Q3,240,5910,1824,0.242640,,0.263706,-0.021067,,,gap30_w8,partner_sign,0.061573,<,,Q2:差=0.017053
reach_back_vwap_240m,E_Q1,240,5227,3371,0.228812,,0.440225,-0.211414,,,gap30_w8,inherit,0.051795,≥,,Q2:差=-0.071261
reach_back_vwap_240m,E_Q2,240,5226,4331,0.449866,,0.521127,-0.071261,,,gap30_w8,inherit,0.048236,≥,,Q1:差=-0.211414 Q3:差=0.077030
reach_back_vwap_240m,E_Q3,240,5227,5132,0.754544,,0.677514,0.077030,,,gap30_w8,inherit,0.041202,≥,,Q2:差=-0.071261
reach_back_vwap_240m,B1_Q1,240,15652,13745,0.524342,,0.567625,-0.043283,,,gap30_w8,inherit,0.026063,≥,,Q2:差=-0.091651
