ts,oi,volume
2026-09-07 00:20:00+00:00,2794152326.5188,51491148.6668
2026-09-07 00:25:00+00:00,2796050751.7005,32843566.7352
2026-09-07 00:30:00+00:00,2796986898.1373,6300123.9606
2026-09-07 00:35:00+00:00,2796552742.7884,14416171.2229
2026-09-07 00:40:00+00:00,2798439386.0435,9232821.7588
2026-09-07 00:45:00+00:00,2798370279.7356,7689914.791
2026-09-07 00:50:00+00:00,2799830168.5394,9120991.0487
2026-09-07 00:55:00+00:00,2798557407.1044,9173629.7768
2026-09-07 01:00:00+00:00,2803736828.9612,15966770.8494
2026-09-07 01:05:00+00:00,2799798707.8854,10971928.5594
2026-09-07 01:10:00+00:00,2803126242.5144,29099548.8469
2026-09-07 01:15:00+00:00,2805593995.4592,38526486.3531
2026-09-07 01:20:00+00:00,2804584647.1966,28130153.2945
2026-09-07 01:25:00+00:00,2804426821.0226,8819116.348
2026-09-07 01:30:00+00:00,2804404074.2463,11138497.7594
2026-09-07 01:35:00+00:00,2806123033.0388,9406412.4989
2026-09-07 01:40:00+00:00,2807471620.8883,5519490.3709
2026-09-07 01:45:00+00:00,2808573555.0929,14762311.1969
2026-09-07 01:50:00+00:00,2808820001.8073,16835596.657
2026-09-07 01:55:00+00:00,2809167418.0988,5903783.5292
2026-09-07 02:00:00+00:00,2808621658.7827,5933774.044
2026-09-07 02:05:00+00:00,2804612985.6867,5864723.4978
2026-09-07 02:10:00+00:00,2805027911.2879,15650328.2862
2026-09-07 02:15:00+00:00,2804908144.6587,11281847.1509
2026-09-07 02:20:00+00:00,2804310163.4056,18603886.3249
2026-09-07 02:25:00+00:00,2807356374.4018,11258313.2104
2026-09-07 02:30:00+00:00,2808084458.6145,10278588.6579
2026-09-07 02:35:00+00:00,2809673322.8921,5101519.1947
2026-09-07 02:40:00+00:00,2815454194.6516,59340235.1284
2026-09-07 02:45:00+00:00,2815802022.7779,50858460.5451
2026-09-07 02:50:00+00:00,2815638137.6593,13096287.2787
2026-09-07 02:55:00+00:00,2811025237.5221,22028986.8568
2026-09-07 03:00:00+00:00,2791905309.6611,38123743.8588
2026-09-07 03:05:00+00:00,2792343791.8211,62050792.8098
2026-09-07 03:10:00+00:00,2800974484.799,20138797.5795
2026-09-07 03:15:00+00:00,2800298980.6926,32355624.0797
2026-09-07 03:20:00+00:00,2804841029.1162,12037278.4915
2026-09-07 03:25:00+00:00,2802503408.0665,12567005.6529
2026-09-07 03:30:00+00:00,2811385440.2038,15639809.4237
2026-09-07 03:35:00+00:00,2810076009.4404,25321687.7461
2026-09-07 03:40:00+00:00,2815559006.5326,15047700.4133
2026-09-07 03:45:00+00:00,2818896152.3609,34425270.7616
2026-09-07 03:50:00+00:00,2819851598.8154,12883696.1708
2026-09-07 03:55:00+00:00,2824262750.1686,14424533.948
2026-09-07 04:00:00+00:00,2821942573.4194,19487953.5456
2026-09-07 04:05:00+00:00,2823971429.2877,13460613.2546
2026-09-07 04:10:00+00:00,2823068603.5524,6394681.3625
2026-09-07 04:15:00+00:00,2822614021.1521,18436494.1156
2026-09-07 04:20:00+00:00,2824973571.6181,7112863.8887
2026-09-07 04:25:00+00:00,2824204755.1489,7057736.2223
2026-09-07 04:30:00+00:00,2823332001.3846,10585739.8552
2026-09-07 04:35:00+00:00,2824450486.0585,6149844.8444
2026-09-07 04:40:00+00:00,2826378315.8492,10897132.2282
2026-09-07 04:45:00+00:00,2827592863.7339,8388533.3918
2026-09-07 04:50:00+00:00,2827656946.5767,8843295.5475
2026-09-07 04:55:00+00:00,2829364182.3108,3648769.7329
2026-09-07 05:00:00+00:00,2831004102.5131,9577371.4331
2026-09-07 05:05:00+00:00,2831677383.823,8059697.1742
2026-09-07 05:10:00+00:00,2834409352.2284,8089398.3443
2026-09-07 05:15:00+00:00,2836598268.9255,14932271.8019
2026-09-07 05:20:00+00:00,2837385203.4593,14653574.8493
2026-09-07 05:25:00+00:00,2835265647.2156,8785100.8751
2026-09-07 05:30:00+00:00,2834636275.3387,15811795.7022
2026-09-07 05:35:00+00:00,2835073330.3508,7102577.2949
2026-09-07 05:40:00+00:00,2835005984.3879,5891276.2435
2026-09-07 05:45:00+00:00,2834367121.2807,5596929.283
2026-09-07 05:50:00+00:00,2833074909.1005,5978597.9408
2026-09-07 05:55:00+00:00,2829682582.9984,12917786.0474
2026-09-07 06:00:00+00:00,2829960182.4742,8888346.439
2026-09-07 06:05:00+00:00,2830699797.2149,6171630.1813
2026-09-07 06:10:00+00:00,2832398982.9953,4252579.9203
2026-09-07 06:15:00+00:00,2831368985.7079,2692997.0887
2026-09-07 06:20:00+00:00,2830627111.5358,4799410.2267
2026-09-07 06:25:00+00:00,2831309783.8349,7119932.5485
2026-09-07 06:30:00+00:00,2831850546.4475,6515135.3542
2026-09-07 06:35:00+00:00,2832169214.5264,9397380.9262
2026-09-07 06:40:00+00:00,2831463041.8946,6132251.5333
2026-09-07 06:45:00+00:00,2831228406.3616,7064527.0012
2026-09-07 06:50:00+00:00,2831304168.3598,3234911.6038
2026-09-07 06:55:00+00:00,2832095252.4926,2188077.1205
2026-09-07 07:00:00+00:00,2832424438.557,4123231.2317
2026-09-07 07:05:00+00:00,2834607400.5887,9980236.4676
2026-09-07 07:10:00+00:00,2833679615.7452,6922659.7923
2026-09-07 07:15:00+00:00,2833941895.4106,8907601.7055
2026-09-07 07:20:00+00:00,2828414571.3527,7526393.25
2026-09-07 07:25:00+00:00,2828296326.269,32507806.6153
2026-09-07 07:30:00+00:00,2820981885.777,39816148.4142
2026-09-07 07:35:00+00:00,2827077577.1652,186439022.9585
2026-09-07 07:40:00+00:00,2819422630.1161,44844542.4689
2026-09-07 07:45:00+00:00,2821700938.7072,153525815.4971
2026-09-07 07:50:00+00:00,2829240265.5749,31676875.0499
2026-09-07 07:55:00+00:00,2829776708.9132,20382336.0268
2026-09-07 08:00:00+00:00,2828045515.9348,12441619.3876
2026-09-07 08:05:00+00:00,2829160774.789,28964258.6791
2026-09-07 08:10:00+00:00,2828154388.4431,10741923.5954
2026-09-07 08:15:00+00:00,2828246345.006,9474565.9153
2026-09-07 08:20:00+00:00,2827224458.1417,13422854.8831
2026-09-07 08:25:00+00:00,2828858867.7782,10193916.0196
