end_date,n,mean,ci_lo,ci_hi
2017-11-28 04:35:00+00:00,50,6.553199093246859,-5.919922593009748,18.833431248132726
2018-01-14 04:11:00+00:00,50,6.271659400511048,-6.185819569268075,18.9672103473774
2018-01-15 08:50:00+00:00,50,6.975337080680398,-5.167039095526283,19.261534829076165
2018-01-28 09:46:00+00:00,50,5.500802449394914,-7.6160984628420385,19.50711055538842
2018-03-02 07:42:00+00:00,50,5.028116132159044,-8.416437845565302,20.283401868577634
2018-04-12 08:08:00+00:00,50,7.180314095013285,-3.8232890441363274,20.01495497796958
2018-04-12 12:44:00+00:00,50,33.18114475837924,4.304108922206384,75.05595341869466
2018-06-04 12:04:00+00:00,50,33.0853841895775,4.456662299548872,74.7145960102515
2018-06-12 23:55:00+00:00,50,33.149844125391716,4.372819256325136,73.95473387215229
2018-06-25 05:02:00+00:00,50,32.941960536875555,4.177507353553301,72.26042611238962
2018-06-29 05:42:00+00:00,50,31.757609519709607,3.8364833246360113,69.0341558495214
2018-06-30 03:08:00+00:00,50,35.99194549728091,6.350138084873375,76.19969162087757
2018-07-10 12:39:00+00:00,50,37.55826280705863,6.321542761107263,79.75321848922931
2018-07-22 01:37:00+00:00,50,37.102362957749605,6.789086875192324,81.72955912389976
2018-07-25 22:35:00+00:00,50,39.73264075312595,6.776240625467147,84.32295041476915
2018-07-31 10:01:00+00:00,50,39.49847485223309,6.663526195851206,85.32881431141986
2018-08-24 18:07:00+00:00,50,39.219076638326314,6.554183451901771,83.91870241343473
2018-09-05 12:00:00+00:00,50,47.36456387449316,7.9412361553740025,90.74862818569966
2018-09-22 01:14:00+00:00,50,48.73529462553804,7.697544622973028,91.45140194671434
2018-10-15 09:01:00+00:00,50,52.61114031960422,8.885778145008864,97.77610734512466
2018-10-15 13:19:00+00:00,50,51.6915331376597,8.833722896053214,96.73971930141627
2018-10-15 15:49:00+00:00,50,51.67955232646438,8.167289940740183,96.60103332990775
2018-10-15 17:17:00+00:00,50,49.03434146959927,6.873317776416149,93.44488161520532
2018-10-15 22:25:00+00:00,50,49.24562194927953,6.796993027903398,94.52298612661274
2018-10-16 00:03:00+00:00,50,49.527268828819345,6.7412047727357445,95.69615826058835
2018-10-16 06:51:00+00:00,50,48.67051631328743,5.786787455159729,94.83028388013328
2018-10-16 09:11:00+00:00,50,48.07421420520951,6.332221665656304,94.07566567903663
2018-10-29 12:24:00+00:00,50,42.26176255245551,-1.2318304277364829,94.42689891007207
2018-12-24 12:09:00+00:00,50,41.02597586850107,-3.4524282238203052,93.58843709421551
2019-01-06 22:05:00+00:00,50,40.286357494885124,-5.601053944574985,92.9769445722905
2019-01-10 17:19:00+00:00,50,48.56979551136578,8.694747921474063,93.15281773810808
2019-02-08 10:10:00+00:00,50,47.61633388594049,7.475297089114261,90.91395824538893
2019-02-18 17:24:00+00:00,50,50.78036270382765,12.380751400138065,92.35039795804373
2019-04-12 05:13:00+00:00,50,50.639552701831846,13.466761925853957,92.84096182162772
2019-04-24 09:09:00+00:00,50,52.856359203161716,16.928773909066205,94.01767007740524
2019-05-06 07:33:00+00:00,50,52.86209848858181,16.124704447615535,94.5585725113149
2020-01-28 12:09:00+00:00,50,52.588511429326424,15.93449181480936,92.94608742598388
2020-04-22 15:35:00+00:00,50,56.085676981780125,22.605917704166796,94.88887908104124
2020-04-29 02:11:00+00:00,50,54.76907853456474,20.913974448432082,94.05564517388669
2020-07-06 07:24:00+00:00,50,53.22992087122599,18.108091983960097,93.87686565122347
2020-07-21 08:51:00+00:00,50,53.706790271779745,19.253319683591837,94.95072771905518
2020-08-12 03:15:00+00:00,50,53.56605609404266,19.119601307764935,94.54573744968906
