draw,mean_net_bps,sharpe,n
0,-18.811755755802537,-0.6423269140386547,137
1,-15.363813426261677,-0.4829054356839152,137
2,-1.4268917561606689,-0.04968883924086353,137
3,8.610480077613014,0.2976772786724818,137
4,-10.653960973608486,-0.36753804774487736,137
5,-20.204717051244234,-0.6291091663936407,137
6,-16.263195741998857,-0.5078807273103543,137
7,-1.0770524045965415,-0.03753725439654377,137
8,-14.354088341734116,-0.4885799940493506,137
9,-16.564537498976843,-0.5185908770728789,137
10,-2.820746417856385,-0.09810825788854687,137
11,9.492893004885584,0.3255074356724498,137
12,16.93913594536998,0.5427383752694955,137
13,-10.597789789742066,-0.3316795039532683,137
14,-11.960334396615156,-0.4064038896838328,137
15,9.963793896178514,0.3435081900586692,137
16,-7.6996803775922915,-0.2421878079466262,137
17,-12.834744917564953,-0.4005770563177177,137
18,-21.062823168194676,-0.7198046734332377,137
19,-16.187064741473232,-0.5584537066426952,137
20,-0.7869947419408686,-0.027306791995177302,137
21,-13.060501870481316,-0.4509126925048745,137
22,-10.458468691808333,-0.36015572686059266,137
23,-5.980413189834638,-0.2092528048087365,137
24,-7.990264530596771,-0.2772321941321026,137
25,-9.102540479765715,-0.31136995352190594,137
26,10.623773734185711,0.3712558561337588,137
27,-13.712658004373045,-0.47239954826968705,137
28,-5.1853460507713365,-0.17936898606403906,137
29,-16.245328550467068,-0.554022052510402,137
30,-1.9710111320450148,-0.06206008724942508,137
31,-10.60692217193751,-0.367339743284976,137
32,-19.49728235733764,-0.6700289691886724,137
33,0.7845931608126475,0.024811347386378305,137
34,8.42258514675779,0.26544344397781816,137
35,3.3363331851642872,0.11494711902793871,137
36,-15.07475080138972,-0.4712728610792748,137
37,-17.84619479461755,-0.5596569238672456,137
38,4.514054533876509,0.1422467251235321,137
39,-24.6314618481174,-0.8355757828851813,137
40,-12.009004540408188,-0.37652697113089434,137
41,-20.64163804535231,-0.702117764016817,137
42,2.6888330069901336,0.08486919376563223,137
43,-7.703093773340487,-0.24256984183919927,137
44,-16.597944993591078,-0.5743920706810013,137
45,-18.458122932114634,-0.5852239481453625,137
46,6.961550992915227,0.22097943215013338,137
47,-0.05418402872705435,-0.0017055181304314628,137
48,-5.058064078951109,-0.17404183100802673,137
49,-14.359673900036597,-0.49832731255221036,137
50,4.719747281753707,0.16495551234952038,137
51,5.4334226436852635,0.17182797613394202,137
52,-20.123476594830187,-0.688267341970477,137
53,2.201971442011329,0.06892746163245547,137
54,-8.452230172371229,-0.29398354981348174,137
55,-11.787925143010005,-0.41061120542666524,137
56,26.477801112081,0.9333069870624588,137
57,-22.531578715019283,-0.7748015857242233,137
58,-13.839381973847102,-0.4764200975908271,137
59,-18.168027037379325,-0.558861493926741,137
60,13.623493800211614,0.47059452890627057,137
61,-22.104314629977903,-0.694435722835171,137
62,9.8085472887474,0.3102381277442201,137
63,3.596906018494049,0.11246932103802555,137
64,8.773131786428472,0.2781508148376179,137
65,12.70676782693027,0.4019238390718466,137
66,-5.186040519575959,-0.17918965616153093,137
67,15.116597683360354,0.5292541926295168,137
68,9.984306193868191,0.3502586932690569,137
69,2.4382435527619837,0.07669712620323955,137
70,6.109075578911204,0.21228060607151078,137
71,14.485773239115954,0.5050716505584718,137
72,-4.5485754511258945,-0.1437395987669738,137
73,18.604551301849966,0.644332910140858,137
74,-5.634736586712375,-0.19496779285882787,137
75,0.5031625556947632,0.015857509831702327,137
76,-25.45244819130965,-0.7921419127186229,137
77,-21.342255793218133,-0.6597528125428114,137
78,-25.07924416417133,-0.7765953742355018,137
79,-26.366732755232,-0.81972854436984,137
80,-25.649824857051417,-0.806191605445648,137
81,6.66305199267257,0.23080606997579167,137
82,-8.72362711956337,-0.30221451912215136,137
83,-0.9981481081348926,-0.031565673353179655,137
84,-2.0831958577603027,-0.06487714866943185,137
85,3.108801626347854,0.09679760208065705,137
86,-19.336120940419363,-0.6057304953055086,137
87,-9.431159006537998,-0.3233267468156536,137
88,2.205722625515556,0.07613260356255738,137
89,11.002617760698886,0.3494171393878293,137
90,20.214917766379447,0.7069864609160469,137
91,-19.06574158423936,-0.657583943947907,137
92,-27.758818320126096,-0.8599005984190251,137
93,-0.3111069052250716,-0.010887105274124485,137
94,-8.714266155763285,-0.2698118923418027,137
95,14.027652604517376,0.48886301823572154,137
96,6.967766486001053,0.21933480497294766,137
97,-1.0310046146669627,-0.03549758295413969,137
98,-19.90100981241083,-0.6903490180979964,137
99,-12.422787601905767,-0.3886570498151543,137
100,-12.100963511468349,-0.38202695851683943,137
101,8.810939861388167,0.2747115809847438,137
102,-8.019197695386,-0.27931795156789835,137
103,-12.38782466930449,-0.4285289388175237,137
104,6.697411360843638,0.2325056413357791,137
105,11.230388783258737,0.3919631447855299,137
106,-3.980292978316922,-0.13750878138573633,137
107,-14.620665628049855,-0.5023716334237424,137
108,11.174305375326151,0.35728954157313314,137
109,-11.051257207446476,-0.3829139338784802,137
110,-21.881896897722203,-0.6809532456310698,137
111,-5.5911566332572225,-0.1947534735631111,137
112,7.704242270298168,0.2709445903948357,137
113,17.810877733788622,0.5673641881558901,137
114,-22.351555452553733,-0.6994636316901617,137
115,-7.549422108514545,-0.23993355288398008,137
116,-1.4378556407412388,-0.049230951242625866,137
117,-15.60231921284974,-0.48855728046179026,137
118,-5.428847133054076,-0.17060549849097184,137
119,2.096704918537486,0.07174057936471136,137
120,-0.8144943262699844,-0.02546219058997446,137
121,-11.247454522346105,-0.3530945111563556,137
122,-19.00037436484081,-0.65256691696778,137
123,-21.13592597571402,-0.7315522427755005,137
124,-19.69565607532018,-0.6172486496805666,137
