timestamp,best_bid,best_ask,ltp
1787230708.410,11384786.0,11389829.0,11390296.0
1787230713.454,11388906.0,11389829.0,11387970.0
1787230718.517,11388919.0,11389829.0,11389712.0
1787230723.557,11389055.0,11390691.0,11389712.0
1787230728.618,11389055.0,11390421.0,11389712.0
1787230733.687,11387071.0,11389900.0,11389055.0
1787230738.761,11384455.0,11386987.0,11385806.0
1787230743.822,11382582.0,11388856.0,11386005.0
1787230748.891,11382849.0,11385036.0,11383677.0
1787230753.951,11382176.0,11384327.0,11383677.0
1787230759.072,11385589.0,11388590.0,11387488.0
1787230764.134,11386754.0,11388811.0,11386225.0
1787230769.190,11387106.0,11388962.0,11387106.0
1787230774.252,11387142.0,11388962.0,11387106.0
1787230779.297,11387597.0,11389595.0,11387605.0
1787230784.365,11388864.0,11390613.0,11387605.0
1787230789.474,11388222.0,11390723.0,11387605.0
1787230794.532,11388799.0,11390621.0,11387605.0
1787230799.596,11389448.0,11391408.0,11391447.0
1787230804.635,11390833.0,11392769.0,11392769.0
1787230809.678,11386827.0,11388658.0,11388051.0
1787230814.742,11388439.0,11390047.0,11387999.0
1787230819.784,11381501.0,11385580.0,11384651.0
1787230824.955,11381423.0,11384265.0,11384651.0
1787230830.046,11381196.0,11383016.0,11384651.0
1787230835.151,11383314.0,11386805.0,11385266.0
1787230840.389,11383199.0,11386730.0,11385266.0
1787230845.437,11381190.0,11386033.0,11385266.0
1787230850.496,11381636.0,11385438.0,11385601.0
1787230855.556,11381189.0,11384223.0,11381641.0
1787230860.641,11379169.0,11383629.0,11381189.0
1787230865.708,11380499.0,11382996.0,11381189.0
1787230870.769,11383534.0,11383958.0,11386846.0
1787230875.831,11383710.0,11385522.0,11383534.0
1787230880.893,11385921.0,11388669.0,11387005.0
1787230885.956,11386361.0,11387005.0,11387005.0
1787230891.035,11383505.0,11385063.0,11385320.0
1787230896.098,11383851.0,11385567.0,11385600.0
1787230901.192,11383477.0,11384653.0,11385337.0
1787230906.286,11383477.0,11385316.0,11385337.0
1787230911.321,11383165.0,11383743.0,11383165.0
1787230916.358,11382633.0,11383125.0,11383165.0
1787230921.401,11379736.0,11381661.0,11381629.0
1787230926.443,11378407.0,11384051.0,11381628.0
1787230931.480,11380461.0,11383880.0,11383880.0
1787230936.521,11381343.0,11384413.0,11384767.0
1787230941.560,11382600.0,11384187.0,11382600.0
1787230946.600,11382604.0,11385230.0,11382600.0
1787230951.643,11384100.0,11387005.0,11387005.0
1787230956.778,11384444.0,11387004.0,11385212.0
1787230961.838,11385000.0,11387004.0,11386117.0
1787230966.926,11385526.0,11389685.0,11388778.0
1787230972.022,11387405.0,11389598.0,11388778.0
1787230977.089,11386649.0,11389174.0,11387406.0
1787230982.262,11386335.0,11389171.0,11387406.0
1787230987.333,11386641.0,11390087.0,11387406.0
1787230992.393,11388859.0,11392194.0,11390201.0
1787230997.473,11392837.0,11395900.0,11396849.0
1787231002.514,11393855.0,11396849.0,11393700.0
1787231007.578,11388323.0,11392376.0,11390891.0
1787231012.633,11387054.0,11392891.0,11390951.0
1787231017.674,11388756.0,11390752.0,11390951.0
1787231022.742,11388054.0,11390369.0,11390852.0
1787231027.804,11388473.0,11391789.0,11388589.0
1787231032.869,11393657.0,11394693.0,11396000.0
1787231037.929,11393950.0,11395996.0,11396000.0
1787231043.004,11395461.0,11396849.0,11396849.0
1787231048.046,11395889.0,11397935.0,11396849.0
1787231053.106,11398558.0,11401048.0,11400000.0
1787231058.181,11398028.0,11400000.0,11400000.0
1787231063.251,11394973.0,11400986.0,11398356.0
1787231068.314,11396738.0,11397940.0,11397772.0
1787231073.382,11394933.0,11396960.0,11395890.0
1787231078.453,11391511.0,11394582.0,11392979.0
1787231083.557,11387870.0,11390390.0,11387865.0
1787231088.635,11388280.0,11390191.0,11389850.0
1787231093.712,11389947.0,11391065.0,11391065.0
1787231098.809,11388532.0,11392141.0,11390874.0
1787231103.877,11391487.0,11393952.0,11390874.0
1787231109.016,11391203.0,11393901.0,11390874.0
1787231114.126,11390563.0,11393005.0,11390874.0
1787231119.172,11391972.0,11394890.0,11393029.0
1787231124.243,11389887.0,11393011.0,11393029.0
1787231129.315,11392335.0,11394820.0,11393844.0
1787231134.354,11394965.0,11396566.0,11394890.0
1787231139.392,11394637.0,11396751.0,11393966.0
1787231144.430,11392172.0,11393611.0,11392385.0
1787231149.526,11394400.0,11399000.0,11396506.0
1787231154.567,11394205.0,11398825.0,11396506.0
1787231159.631,11395548.0,11398260.0,11396506.0
1787231165.237,11393482.0,11394875.0,11394724.0
1787231170.329,11395742.0,11397819.0,11396013.0
1787231175.384,11396712.0,11398967.0,11397533.0
1787231180.446,11398688.0,11400829.0,11400915.0
1787231185.507,11397854.0,11401508.0,11400573.0
1787231190.574,11396135.0,11396604.0,11399319.0
1787231195.952,11392633.0,11394873.0,11396135.0
1787231201.278,11390952.0,11393434.0,11391711.0
1787231206.316,11393192.0,11394860.0,11391711.0
1787231211.356,11392867.0,11395433.0,11391711.0
1787231216.393,11392982.0,11394920.0,11391711.0
1787231221.597,11393379.0,11394857.0,11394919.0
1787231226.636,11392547.0,11395302.0,11393888.0
1787231231.703,11394693.0,11396507.0,11394625.0
1787231236.850,11393717.0,11396325.0,11394625.0
1787231241.916,11394261.0,11395919.0,11394625.0
1787231247.121,11396593.0,11399317.0,11399317.0
1787231252.182,11395488.0,11398352.0,11396749.0
1787231257.221,11398320.0,11401120.0,11399317.0
1787231262.310,11397696.0,11400908.0,11399317.0
1787231267.375,11397864.0,11400635.0,11399317.0
1787231272.430,11401085.0,11402367.0,11402367.0
1787231277.488,11402768.0,11404316.0,11402367.0
1787231282.525,11397796.0,11400511.0,11397796.0
1787231287.573,11394529.0,11398876.0,11395626.0
1787231292.807,11398731.0,11401744.0,11398572.0
1787231297.869,11400338.0,11402742.0,11401682.0
1787231302.926,11400106.0,11401743.0,11400139.0
1787231307.991,11398225.0,11400875.0,11399666.0
1787231313.031,11401290.0,11404172.0,11402238.0
1787231318.234,11401781.0,11404317.0,11401252.0
1787231323.295,11401500.0,11402818.0,11401337.0
1787231328.464,11401799.0,11403353.0,11401944.0
1787231333.547,11400659.0,11403816.0,11403353.0
1787231338.599,11400001.0,11403029.0,11401757.0
1787231343.637,11405331.0,11406987.0,11405817.0
1787231348.702,11406255.0,11407723.0,11405405.0
1787231353.766,11406965.0,11408328.0,11408328.0
1787231358.825,11401920.0,11404626.0,11403341.0
1787231363.888,11404660.0,11406847.0,11405992.0
1787231368.942,11403571.0,11405605.0,11405992.0
1787231374.013,11407957.0,11410476.0,11409536.0
1787231379.096,11405151.0,11407228.0,11405608.0
1787231384.321,11405223.0,11407542.0,11406468.0
1787231389.380,11404147.0,11405704.0,11406468.0
1787231394.419,11394629.0,11399631.0,11397497.0
1787231399.457,11394844.0,11398480.0,11399598.0
1787231404.494,11393608.0,11396488.0,11394327.0
1787231409.585,11393778.0,11395800.0,11393618.0
1787231414.651,11393785.0,11395782.0,11395782.0
1787231419.714,11393111.0,11394914.0,11394596.0
1787231424.769,11393054.0,11394245.0,11394596.0
1787231429.830,11391772.0,11395543.0,11394221.0
1787231434.895,11391586.0,11393521.0,11394221.0
1787231439.955,11390914.0,11392304.0,11391586.0
1787231445.014,11390626.0,11393360.0,11391586.0
1787231450.079,11386626.0,11388127.0,11387022.0
1787231455.138,11389926.0,11390956.0,11391539.0
1787231460.220,11388304.0,11393022.0,11391539.0
1787231465.268,11388605.0,11389691.0,11389908.0
1787231470.327,11389310.0,11391132.0,11389908.0
1787231475.389,11387986.0,11390482.0,11388784.0
1787231480.449,11387022.0,11389801.0,11388471.0
1787231485.498,11391963.0,11394109.0,11394116.0
1787231490.579,11390834.0,11393157.0,11388554.0
1787231495.646,11390649.0,11392697.0,11388554.0
1787231500.723,11388344.0,11392121.0,11388554.0
1787231505.788,11388535.0,11391864.0,11388221.0
1787231510.849,11389830.0,11392680.0,11394071.0
1787231515.935,11389109.0,11392621.0,11394071.0
1787231521.023,11389475.0,11393170.0,11392621.0
1787231526.085,11390250.0,11394575.0,11392621.0
1787231531.153,11390846.0,11395103.0,11392621.0
1787231536.210,11392253.0,11395103.0,11392621.0
1787231541.269,11391250.0,11395103.0,11392621.0
1787231546.325,11391838.0,11395821.0,11395103.0
1787231551.366,11392787.0,11396547.0,11392749.0
1787231556.407,11392802.0,11395778.0,11392749.0
1787231561.473,11392821.0,11395631.0,11392749.0
1787231566.515,11392832.0,11396019.0,11392749.0
1787231571.554,11395238.0,11398364.0,11397106.0
1787231576.613,11393998.0,11398112.0,11397106.0
1787231581.650,11394177.0,11396569.0,11397310.0
1787231586.717,11395924.0,11397923.0,11396102.0
1787231591.784,11394360.0,11397805.0,11396102.0
1787231596.846,11395724.0,11397434.0,11396102.0
1787231601.882,11395675.0,11397644.0,11396102.0
1787231606.942,11396182.0,11397992.0,11396102.0
1787231611.982,11396480.0,11397679.0,11397023.0
1787231617.020,11396467.0,11398276.0,11396480.0
1787231622.079,11395940.0,11398138.0,11398276.0
1787231627.143,11396516.0,11398138.0,11396516.0
1787231632.183,11396839.0,11398660.0,11396516.0
1787231637.259,11396451.0,11398301.0,11396516.0
1787231642.299,11395825.0,11398358.0,11396516.0
1787231647.378,11396353.0,11397749.0,11397701.0
1787231652.441,11396530.0,11398172.0,11396627.0
1787231657.482,11399426.0,11401481.0,11400493.0
1787231662.559,11395467.0,11396809.0,11396809.0
1787231667.600,11398875.0,11401228.0,11398410.0
1787231672.640,11399581.0,11401332.0,11398410.0
1787231677.714,11398758.0,11401332.0,11398410.0
1787231682.775,11399628.0,11401251.0,11398410.0
1787231687.835,11401969.0,11403262.0,11401373.0
1787231692.902,11403004.0,11404494.0,11403919.0
1787231697.954,11403098.0,11405757.0,11405125.0
1787231703.019,11396925.0,11399456.0,11400366.0
1787231708.082,11398038.0,11399461.0,11399461.0
1787231713.121,11401500.0,11402200.0,11402200.0
1787231718.160,11400871.0,11402155.0,11398556.0
1787231723.231,11400854.0,11402155.0,11398556.0
1787231728.294,11400855.0,11401974.0,11398556.0
1787231733.357,11398062.0,11400770.0,11398597.0
1787231738.474,11398081.0,11400339.0,11398597.0
1787231743.517,11398496.0,11400300.0,11398597.0
1787231748.561,11398604.0,11400300.0,11401076.0
1787231753.604,11399178.0,11400295.0,11401063.0
1787231758.648,11399316.0,11400555.0,11400295.0
1787231763.707,11397788.0,11399687.0,11400490.0
1787231768.783,11397728.0,11399443.0,11400490.0
1787231773.874,11395789.0,11397764.0,11397597.0
1787231778.936,11396613.0,11399844.0,11397215.0
1787231783.996,11396735.0,11397939.0,11397215.0
1787231789.055,11396799.0,11399615.0,11397644.0
1787231794.098,11397325.0,11398849.0,11397644.0
1787231799.154,11394943.0,11397125.0,11397324.0
1787231804.220,11394444.0,11396172.0,11394943.0
1787231809.287,11394472.0,11396446.0,11396418.0
1787231814.329,11394444.0,11395936.0,11396418.0
1787231819.472,11394465.0,11395958.0,11395498.0
1787231824.510,11395679.0,11398509.0,11396595.0
1787231829.554,11395489.0,11396821.0,11395489.0
1787231834.615,11394402.0,11396681.0,11395489.0
1787231839.672,11394606.0,11397651.0,11395489.0
1787231844.735,11394846.0,11397548.0,11394846.0
1787231849.798,11394254.0,11396899.0,11395607.0
1787231854.838,11393298.0,11395061.0,11396233.0
1787231859.886,11394408.0,11394967.0,11394013.0
1787231864.930,11393409.0,11394370.0,11394370.0
1787231869.999,11391750.0,11393530.0,11391752.0
1787231875.043,11391698.0,11393536.0,11393536.0
1787231880.086,11391698.0,11394261.0,11393396.0
1787231885.131,11392027.0,11393511.0,11393208.0
1787231890.173,11392036.0,11393959.0,11393208.0
1787231895.241,11391706.0,11393472.0,11392045.0
1787231900.319,11391704.0,11394408.0,11392718.0
1787231905.379,11389918.0,11393012.0,11391698.0
1787231910.413,11389883.0,11390364.0,11391207.0
1787231915.457,11388512.0,11389994.0,11389883.0
1787231920.522,11390602.0,11393353.0,11390290.0
1787231925.558,11390580.0,11391183.0,11390290.0
1787231930.619,11390580.0,11391528.0,11389831.0
1787231935.687,11393468.0,11395201.0,11394408.0
1787231940.777,11393240.0,11395822.0,11394408.0
1787231945.843,11392541.0,11395144.0,11394408.0
1787231950.900,11391725.0,11394408.0,11394408.0
1787231955.999,11392054.0,11394145.0,11394408.0
1787231961.088,11391689.0,11392434.0,11392178.0
1787231966.132,11387151.0,11388483.0,11390000.0
1787231971.171,11386995.0,11391424.0,11388835.0
1787231976.239,11386388.0,11388856.0,11388835.0
1787231981.309,11378400.0,11382332.0,11381037.0
1787231986.373,11379753.0,11382250.0,11384420.0
1787231991.410,11381911.0,11385361.0,11380909.0
1787231996.472,11384271.0,11386126.0,11380909.0
1787232001.530,11381983.0,11383911.0,11383876.0
1787232006.577,11382029.0,11384205.0,11381988.0
1787232011.614,11384300.0,11385977.0,11384205.0
1787232016.650,11385330.0,11387691.0,11386048.0
1787232021.706,11386164.0,11387691.0,11386048.0
1787232026.770,11388311.0,11390111.0,11389652.0
1787232031.860,11390543.0,11392073.0,11390112.0
1787232036.933,11388386.0,11392937.0,11390574.0
1787232042.003,11391508.0,11394644.0,11394064.0
1787232047.064,11392070.0,11394646.0,11394064.0
1787232052.121,11389918.0,11393470.0,11394064.0
1787232057.175,11390391.0,11393748.0,11394064.0
1787232062.212,11390530.0,11393747.0,11393885.0
1787232067.278,11389466.0,11393350.0,11393885.0
1787232072.322,11392821.0,11396298.0,11394000.0
1787232077.388,11394759.0,11398447.0,11396921.0
1787232082.424,11395056.0,11398607.0,11396627.0
1787232087.487,11391086.0,11395656.0,11393822.0
1787232092.525,11392617.0,11395369.0,11393822.0
1787232097.564,11393541.0,11396626.0,11395272.0
1787232102.608,11391560.0,11392244.0,11395272.0
1787232107.644,11391462.0,11394374.0,11395272.0
1787232112.708,11390336.0,11391405.0,11391462.0
1787232117.747,11391904.0,11393515.0,11391462.0
1787232123.038,11390409.0,11392169.0,11393732.0
1787232128.095,11390818.0,11392576.0,11391201.0
1787232133.142,11390283.0,11392642.0,11390570.0
1787232138.188,11389638.0,11391462.0,11391462.0
1787232143.226,11389071.0,11392915.0,11388924.0
1787232148.290,11388132.0,11390033.0,11380354.0
1787232153.440,11387860.0,11390655.0,11389109.0
1787232158.744,11387969.0,11390697.0,11390698.0
1787232163.860,11387894.0,11390698.0,11390698.0
1787232168.920,11387940.0,11392698.0,11390967.0
1787232174.019,11389517.0,11392551.0,11391316.0
1787232179.136,11389691.0,11393389.0,11393658.0
1787232184.214,11389655.0,11392779.0,11393658.0
1787232189.280,11389678.0,11392527.0,11393658.0
1787232194.338,11390439.0,11394678.0,11393277.0
1787232199.407,11389663.0,11393707.0,11393277.0
1787232204.502,11390168.0,11392176.0,11393277.0
1787232209.576,11379802.0,11381293.0,11383020.0
1787232214.613,11381581.0,11383032.0,11381845.0
1787232219.658,11381616.0,11383928.0,11383033.0
1787232224.706,11382511.0,11384960.0,11384004.0
1787232229.767,11383650.0,11384880.0,11384880.0
1787232234.851,11387180.0,11389940.0,11388962.0
1787232239.899,11391922.0,11392434.0,11392602.0
1787232244.963,11391971.0,11393667.0,11392602.0
1787232250.029,11392722.0,11394510.0,11392350.0
1787232255.087,11394310.0,11394530.0,11394250.0
1787232260.124,11398171.0,11399900.0,11397521.0
1787232265.183,11397733.0,11398259.0,11397733.0
1787232270.251,11397350.0,11398113.0,11397350.0
1787232275.299,11397350.0,11398026.0,11397350.0
1787232280.354,11397350.0,11397830.0,11397350.0
1787232285.426,11397450.0,11397830.0,11397350.0
1787232290.464,11397067.0,11398735.0,11397830.0
1787232295.524,11395003.0,11397226.0,11396981.0
1787232300.588,11395350.0,11397182.0,11394999.0
1787232305.627,11376560.0,11380476.0,11380476.0
1787232310.692,11375112.0,11377390.0,11376754.0
1787232315.759,11381140.0,11382168.0,11381425.0
1787232320.817,11382750.0,11384457.0,11383227.0
1787232325.891,11378854.0,11381929.0,11380559.0
1787232330.953,11377715.0,11382547.0,11381165.0
1787232336.027,11381396.0,11384575.0,11385713.0
1787232341.151,11381455.0,11387408.0,11381455.0
1787232346.213,11382268.0,11385390.0,11385488.0
1787232351.275,11382358.0,11385337.0,11385338.0
1787232356.350,11384206.0,11387593.0,11385540.0
1787232361.396,11385742.0,11387583.0,11385540.0
1787232366.456,11390786.0,11391725.0,11390786.0
1787232371.493,11389880.0,11391044.0,11389880.0
1787232376.550,11388118.0,11389875.0,11389880.0
1787232381.591,11386080.0,11387604.0,11387049.0
1787232386.631,11386080.0,11386878.0,11386080.0
1787232391.677,11383369.0,11385941.0,11384017.0
1787232396.744,11381856.0,11385946.0,11386377.0
1787232401.838,11380770.0,11382966.0,11381856.0
1787232406.900,11382821.0,11384555.0,11382860.0
1787232411.953,11381710.0,11384452.0,11382982.0
1787232417.020,11382096.0,11384144.0,11382810.0
1787232422.058,11381865.0,11386400.0,11384144.0
1787232427.106,11385680.0,11387351.0,11386416.0
1787232432.166,11387401.0,11388954.0,11386777.0
1787232437.213,11388696.0,11392476.0,11391914.0
1787232442.250,11388502.0,11392330.0,11389188.0
1787232447.294,11383839.0,11389648.0,11387364.0
1787232452.334,11386149.0,11390012.0,11388920.0
1787232457.393,11390106.0,11391628.0,11391271.0
1787232462.434,11384770.0,11386363.0,11387564.0
1787232467.478,11384054.0,11387411.0,11386363.0
1787232472.521,11383964.0,11386629.0,11383459.0
1787232477.560,11386005.0,11389122.0,11386867.0
1787232482.604,11385528.0,11388164.0,11386867.0
1787232487.649,11387579.0,11389612.0,11388259.0
1787232492.712,11389281.0,11392228.0,11389612.0
1787232497.791,11388988.0,11391974.0,11389612.0
1787232502.858,11388987.0,11391972.0,11389612.0
1787232507.926,11389570.0,11391575.0,11389612.0
1787232512.992,11389776.0,11391575.0,11389776.0
1787232518.050,11389776.0,11390857.0,11391567.0
1787232523.112,11382930.0,11382938.0,11384686.0
1787232528.171,11382976.0,11385206.0,11385066.0
1787232533.236,11385055.0,11387887.0,11385206.0
1787232538.312,11382930.0,11384793.0,11385206.0
1787232543.349,11381721.0,11384004.0,11381792.0
1787232548.419,11385347.0,11388312.0,11384004.0
1787232553.454,11386569.0,11389791.0,11384004.0
1787232558.498,11386852.0,11389899.0,11384004.0
1787232563.621,11386377.0,11389016.0,11386575.0
1787232568.662,11386961.0,11388773.0,11388502.0
1787232573.720,11393577.0,11395078.0,11393709.0
1787232578.779,11393713.0,11395717.0,11393709.0
1787232583.816,11392617.0,11396627.0,11393709.0
1787232588.880,11391528.0,11396752.0,11393709.0
1787232593.945,11391358.0,11395840.0,11391326.0
1787232599.010,11391130.0,11393280.0,11391326.0
1787232604.074,11380273.0,11384602.0,11383766.0
1787232609.153,11371000.0,11374469.0,11374472.0
1787232614.193,11365002.0,11368467.0,11368467.0
1787232619.252,11362063.0,11364412.0,11366100.0
1787232624.311,11357834.0,11361671.0,11362784.0
1787232629.370,11363224.0,11368017.0,11359674.0
1787232634.442,11359790.0,11362641.0,11361330.0
1787232639.497,11353878.0,11360201.0,11359992.0
1787232644.552,11357232.0,11360194.0,11359992.0
1787232649.612,11353204.0,11357186.0,11354150.0
1787232654.669,11344513.0,11344628.0,11345108.0
1787232659.729,11349361.0,11353153.0,11345236.0
1787232664.792,11359439.0,11359519.0,11360655.0
1787232669.870,11355678.0,11359452.0,11358608.0
1787232674.924,11347693.0,11355975.0,11351309.0
1787232680.001,11342167.0,11344154.0,11345288.0
1787232685.069,11342554.0,11345824.0,11339095.0
1787232690.127,11335077.0,11338484.0,11334922.0
1787232695.198,11331407.0,11332405.0,11332550.0
1787232700.258,11326977.0,11333142.0,11330221.0
1787232705.325,11327460.0,11330616.0,11328512.0
1787232710.365,11330015.0,11331763.0,11330473.0
1787232715.444,11320888.0,11325996.0,11325605.0
1787232720.485,11322490.0,11325794.0,11323028.0
1787232725.555,11326857.0,11331061.0,11329118.0
1787232730.611,11325529.0,11327772.0,11328906.0
1787232735.681,11341685.0,11347106.0,11341685.0
1787232740.747,11343055.0,11343103.0,11343055.0
1787232745.805,11337271.0,11342263.0,11340040.0
1787232750.842,11342491.0,11343650.0,11342491.0
1787232755.905,11345154.0,11348799.0,11346088.0
1787232760.949,11349070.0,11352855.0,11348581.0
1787232766.006,11345824.0,11349922.0,11345976.0
1787232771.074,11346051.0,11350825.0,11345835.0
1787232776.144,11339415.0,11343670.0,11341092.0
1787232781.183,11342466.0,11345415.0,11341092.0
1787232786.243,11338450.0,11342658.0,11341306.0
1787232791.323,11339622.0,11345462.0,11343260.0
1787232796.396,11345096.0,11354418.0,11354766.0
1787232801.434,11341092.0,11343619.0,11341058.0
1787232806.500,11341770.0,11348101.0,11343354.0
1787232811.542,11341612.0,11344896.0,11344261.0
1787232816.580,11340729.0,11343362.0,11340728.0
1787232821.663,11341210.0,11344251.0,11344743.0
1787232826.772,11340810.0,11343023.0,11340810.0
1787232831.832,11337834.0,11340908.0,11338596.0
1787232836.873,11339660.0,11343289.0,11340595.0
1787232841.926,11345824.0,11348990.0,11346680.0
1787232846.993,11350058.0,11352330.0,11350000.0
1787232852.090,11345918.0,11349334.0,11346481.0
1787232857.150,11343617.0,11348713.0,11344152.0
1787232862.187,11338958.0,11342463.0,11340029.0
1787232867.252,11339362.0,11345328.0,11340152.0
1787232872.312,11339428.0,11343211.0,11340152.0
1787232877.395,11330195.0,11332582.0,11333159.0
1787232882.436,11330746.0,11338176.0,11335480.0
1787232887.473,11322003.0,11327284.0,11326907.0
1787232892.553,11327076.0,11331478.0,11329850.0
1787232897.621,11328287.0,11330652.0,11329850.0
1787232902.687,11325846.0,11329589.0,11327489.0
1787232907.757,11326635.0,11330253.0,11327533.0
1787232912.798,11324573.0,11328249.0,11325412.0
1787232917.856,11332965.0,11340961.0,11337102.0
1787232922.896,11335372.0,11339854.0,11333025.0
1787232927.964,11336064.0,11340014.0,11337679.0
1787232933.023,11332138.0,11337741.0,11332583.0
1787232938.084,11339034.0,11341753.0,11338777.0
1787232943.162,11337105.0,11339032.0,11339034.0
1787232948.252,11334985.0,11335994.0,11334985.0
1787232953.312,11336783.0,11337776.0,11335693.0
1787232958.368,11333318.0,11335483.0,11334659.0
1787232963.410,11340938.0,11344621.0,11341600.0
1787232968.451,11333318.0,11339408.0,11336110.0
1787232973.509,11325814.0,11329695.0,11330012.0
1787232978.565,11331206.0,11335047.0,11334384.0
1787232983.603,11329317.0,11335454.0,11331947.0
1787232988.659,11327575.0,11330911.0,11329188.0
1787232993.744,11325800.0,11330489.0,11327920.0
1787232998.804,11322000.0,11326175.0,11322997.0
1787233003.868,11321734.0,11323492.0,11323472.0
1787233008.937,11321452.0,11322784.0,11323472.0
1787233013.976,11303443.0,11307288.0,11307707.0
1787233019.031,11284573.0,11289421.0,11287925.0
1787233024.226,11283707.0,11285036.0,11284610.0
1787233032.219,11275566.0,11281630.0,11280914.0
1787233037.259,11276286.0,11283596.0,11278805.0
1787233042.319,11276277.0,11283538.0,11284585.0
1787233047.357,11279004.0,11281212.0,11276963.0
1787233052.395,11276678.0,11280573.0,11278345.0
1787233057.440,11277146.0,11280265.0,11276636.0
1787233062.504,11280161.0,11285243.0,11284310.0
1787233067.544,11282876.0,11284621.0,11282158.0
1787233072.583,11285098.0,11286011.0,11285054.0
1787233077.621,11280847.0,11285473.0,11279973.0
1787233082.664,11283294.0,11284850.0,11283574.0
1787233087.776,11286991.0,11293157.0,11288982.0
1787233092.842,11288353.0,11293637.0,11290369.0
1787233097.971,11294483.0,11295006.0,11293601.0
1787233103.030,11299044.0,11300592.0,11300592.0
1787233108.094,11300204.0,11301153.0,11298101.0
1787233113.154,11285655.0,11289313.0,11286766.0
1787233118.193,11284554.0,11288385.0,11284928.0
1787233123.253,11288616.0,11290942.0,11289180.0
1787233128.474,11289867.0,11293329.0,11287956.0
1787233133.532,11288645.0,11292576.0,11289071.0
1787233138.596,11289026.0,11293069.0,11289071.0
1787233143.634,11292020.0,11295962.0,11294676.0
1787233148.707,11296806.0,11303688.0,11300788.0
1787233153.761,11297376.0,11300316.0,11297192.0
1787233158.821,11301560.0,11301918.0,11297348.0
1787233163.900,11298553.0,11304560.0,11299838.0
1787233168.962,11294403.0,11300893.0,11296160.0
1787233174.022,11294403.0,11297722.0,11295643.0
1787233179.111,11292316.0,11296512.0,11292155.0
1787233184.154,11293740.0,11297567.0,11298774.0
1787233189.286,11295618.0,11298662.0,11298774.0
1787233194.363,11298395.0,11306324.0,11304379.0
1787233199.419,11299224.0,11302386.0,11304379.0
1787233204.487,11297327.0,11297862.0,11297910.0
1787233209.558,11292616.0,11295643.0,11293023.0
1787233214.621,11297647.0,11299475.0,11298875.0
1787233219.683,11292291.0,11298159.0,11293827.0
1787233224.750,11293399.0,11297922.0,11295637.0
1787233229.842,11292246.0,11293663.0,11292291.0
1787233234.907,11290911.0,11293581.0,11293594.0
1787233239.974,11294312.0,11298979.0,11293594.0
1787233245.036,11298716.0,11302439.0,11300329.0
1787233250.074,11298721.0,11300863.0,11302406.0
1787233255.139,11300086.0,11302439.0,11302439.0
1787233260.199,11307884.0,11309114.0,11306754.0
1787233265.242,11307682.0,11310499.0,11308617.0
1787233270.320,11314370.0,11320889.0,11317302.0
1787233275.361,11316056.0,11317939.0,11317302.0
1787233280.398,11314711.0,11318999.0,11317587.0
1787233285.441,11323512.0,11324162.0,11321579.0
1787233290.479,11320061.0,11322013.0,11319851.0
1787233295.527,11320084.0,11325404.0,11322804.0
1787233300.603,11321060.0,11325063.0,11325223.0
1787233305.647,11322477.0,11325555.0,11322697.0
1787233310.723,11324310.0,11327199.0,11325015.0
1787233315.790,11323157.0,11326347.0,11320893.0
1787233320.827,11323157.0,11328498.0,11322028.0
1787233325.910,11322092.0,11324788.0,11323253.0
1787233330.971,11318237.0,11321389.0,11320000.0
1787233336.033,11318320.0,11320667.0,11320103.0
1787233341.079,11324413.0,11326632.0,11324715.0
1787233346.116,11320557.0,11323638.0,11324715.0
1787233351.176,11321262.0,11324561.0,11322477.0
1787233356.284,11325785.0,11329312.0,11328087.0
1787233361.339,11331399.0,11334756.0,11331283.0
1787233366.403,11334864.0,11337080.0,11334864.0
1787233371.444,11335403.0,11337555.0,11334178.0
1787233376.525,11335667.0,11337402.0,11337552.0
1787233381.583,11338793.0,11340555.0,11338792.0
1787233386.984,11340481.0,11343554.0,11340908.0
1787233392.028,11335875.0,11341212.0,11337373.0
1787233397.066,11336406.0,11341076.0,11336406.0
1787233402.124,11338659.0,11341822.0,11338659.0
1787233407.173,11347396.0,11347898.0,11347899.0
1787233412.233,11347397.0,11347628.0,11347397.0
1787233417.298,11347399.0,11347898.0,11347898.0
1787233422.362,11347397.0,11347898.0,11347397.0
1787233427.425,11347796.0,11350765.0,11350765.0
1787233432.462,11349011.0,11350765.0,11349793.0
1787233437.504,11342933.0,11349749.0,11345342.0
1787233442.568,11346388.0,11350755.0,11347556.0
1787233447.627,11344362.0,11349262.0,11344694.0
1787233452.692,11347659.0,11349721.0,11345533.0
1787233457.747,11345398.0,11349401.0,11347851.0
1787233462.835,11347391.0,11349763.0,11349764.0
1787233467.904,11344693.0,11349526.0,11344693.0
1787233472.974,11348149.0,11350851.0,11346863.0
1787233478.037,11348148.0,11350736.0,11348148.0
1787233483.075,11349693.0,11352420.0,11350905.0
1787233488.142,11353449.0,11356153.0,11353449.0
1787233493.202,11355316.0,11358092.0,11356612.0
1787233498.243,11355227.0,11358007.0,11357645.0
1787233503.281,11355424.0,11358007.0,11357645.0
1787233508.322,11359529.0,11362472.0,11356816.0
1787233513.358,11358898.0,11364216.0,11356816.0
1787233518.417,11358759.0,11363212.0,11359184.0
1787233523.477,11355305.0,11361368.0,11359058.0
1787233528.540,11352135.0,11355304.0,11355305.0
1787233533.586,11352936.0,11358394.0,11358093.0
1787233538.657,11355396.0,11357740.0,11355305.0
