date_t,date_t1,open_t,close_t,open_t1,r_day_bps,r_night_bps,tick_yen,cost_cons_bps,net_opt_bps,net_cons_bps,flag_null_t,flag_null_t1,flag_ghost_t,flag_ghost_t1,flag_split_t,flag_split_t1,flag_badprint_t,flag_badprint_t1,excluded,valid_raw,clean,weekday,month,era,vol20,vol_tercile
2011-09-22,2011-09-26,8690.0,8640.0,8600.0,-57.53739930955071,-46.296296296296504,1.0,2.314814814814815,-46.296296296296504,-48.61111111111132,False,False,False,False,False,False,False,False,False,True,True,3,9,era1,,
2011-09-26,2011-09-27,8600.0,8410.0,8550.0,-220.9302325581397,166.46848989298357,1.0,2.3781212841854935,166.46848989298357,164.0903686087981,False,False,False,False,False,False,False,False,False,True,True,0,9,era1,,
2011-09-27,2011-09-28,8550.0,8700.0,8720.0,175.43859649122862,22.988505747125743,1.0,2.2988505747126435,22.988505747125743,20.689655172413097,False,False,False,False,False,False,False,False,False,True,True,1,9,era1,,
2011-09-28,2011-09-29,8720.0,8750.0,8650.0,34.4036697247696,-114.28571428571455,1.0,2.2857142857142856,-114.28571428571455,-116.57142857142884,False,False,False,False,False,False,False,False,False,True,True,2,9,era1,,
2011-09-29,2011-09-30,8650.0,8830.0,8830.0,208.09248554913395,0.0,1.0,2.2650056625141564,0.0,-2.2650056625141564,False,False,False,False,False,False,False,False,False,True,True,3,9,era1,,
2011-09-30,2011-10-03,8830.0,8800.0,8660.0,-33.97508493771184,-159.09090909090872,1.0,2.272727272727273,-159.09090909090872,-161.363636363636,False,False,False,False,False,False,False,False,False,True,True,4,9,era1,,
2011-10-03,2011-10-04,8660.0,8650.0,8530.0,-11.547344110854896,-138.7283236994219,1.0,2.312138728323699,-138.7283236994219,-141.0404624277456,False,False,False,False,False,False,False,False,False,True,True,0,10,era1,,
2011-10-04,2011-10-05,8530.0,8580.0,8640.0,58.616647127784915,69.93006993007089,1.0,2.331002331002331,69.93006993007089,67.59906759906855,False,False,False,False,False,False,False,False,False,True,True,1,10,era1,98.85254229470321,high
2011-10-05,2011-10-06,8640.0,8480.0,8600.0,-185.1851851851849,141.50943396226356,1.0,2.358490566037736,141.50943396226356,139.1509433962258,False,False,False,False,False,False,False,False,False,True,True,2,10,era1,106.37616888047137,high
2011-10-06,2011-10-07,8600.0,8630.0,8720.0,34.88372093023217,104.28736964078755,1.0,2.317497103128621,104.28736964078755,101.96987253765893,False,False,False,False,False,False,False,False,False,True,True,3,10,era1,103.88356743334842,high
2011-10-07,2011-10-11,8720.0,8690.0,8890.0,-34.403669724770715,230.14959723820505,1.0,2.3014959723820483,230.14959723820505,227.848101265823,False,False,False,False,False,False,False,False,False,True,True,4,10,era1,103.46837881366449,high
2011-10-11,2011-10-12,8890.0,8870.0,8830.0,-22.497187851518994,-45.095828635851596,1.0,2.254791431792559,-45.095828635851596,-47.35062006764416,False,False,False,False,False,False,False,False,False,True,True,1,10,era1,102.56666757611818,high
2011-10-12,2011-10-13,8830.0,8850.0,8950.0,22.650056625141968,112.99435028248483,1.0,2.2598870056497176,112.99435028248483,110.73446327683511,False,False,False,False,False,False,False,False,False,True,True,2,10,era1,102.26572362659665,high
2011-10-13,2011-10-14,8950.0,8910.0,8880.0,-44.692737430167554,-33.67003367003352,1.0,2.244668911335578,-33.67003367003352,-35.9147025813691,False,False,False,False,False,False,False,False,False,True,True,3,10,era1,102.72907309433747,high
2011-10-14,2011-10-17,8880.0,8870.0,8990.0,-11.261261261261701,135.28748590755367,1.0,2.254791431792559,135.28748590755367,133.0326944757611,False,False,False,False,False,False,False,False,False,True,True,4,10,era1,100.78935514566282,high
2011-10-17,2011-10-18,8990.0,9010.0,8860.0,22.246941045607205,-166.4816870144281,1.0,2.219755826859046,-166.4816870144281,-168.70144284128716,False,False,False,False,False,False,False,False,False,True,True,0,10,era1,96.98788314169273,high
2011-10-18,2011-10-19,8860.0,8860.0,8950.0,0.0,101.58013544018019,1.0,2.257336343115124,101.58013544018019,99.32279909706506,False,False,False,False,False,False,False,False,False,True,True,1,10,era1,96.98788314169273,high
2011-10-19,2011-10-20,8950.0,8890.0,8860.0,-67.03910614525132,-33.74578177727794,1.0,2.249718785151856,-33.74578177727794,-35.9955005624298,False,False,False,False,False,False,False,False,False,True,True,2,10,era1,96.676567581007,high
2011-10-20,2011-10-21,8860.0,8800.0,8800.0,-67.72009029345382,0.0,1.0,2.272727272727273,0.0,-2.272727272727273,False,False,False,False,False,False,False,False,False,True,True,3,10,era1,97.45815637105548,high
2011-10-21,2011-10-24,8800.0,8800.0,8880.0,0.0,90.90909090909038,1.0,2.272727272727273,90.90909090909038,88.63636363636311,False,False,False,False,False,False,False,False,False,True,True,4,10,era1,97.20097040666923,high
2011-10-24,2011-10-25,8880.0,8950.0,8980.0,78.82882882882969,33.51955307262511,1.0,2.2346368715083798,33.51955307262511,31.28491620111673,False,False,False,False,False,False,False,False,False,True,True,0,10,era1,98.46713259021831,high
2011-10-25,2011-10-26,8980.0,8890.0,8800.0,-100.22271714922093,-101.23734533183382,1.0,2.249718785151856,-101.23734533183382,-103.48706411698568,False,False,False,False,False,False,False,False,False,True,True,1,10,era1,87.50918265886334,high
2011-10-26,2011-10-27,8800.0,8850.0,8890.0,56.818181818181216,45.19774011299438,1.0,2.2598870056497176,45.19774011299438,42.937853107344665,False,False,False,False,False,False,False,False,False,True,True,2,10,era1,78.77915048085654,mid
2011-10-27,2011-10-28,8890.0,9040.0,9200.0,168.72890888638858,176.99115044247816,1.0,2.2123893805309733,176.99115044247816,174.7787610619472,False,False,False,False,False,False,False,False,False,True,True,3,10,era1,87.39910676397788,high
2011-10-28,2011-10-31,9200.0,9140.0,9120.0,-65.21739130434744,-21.88183807439792,1.0,2.188183807439825,-21.88183807439792,-24.070021881837743,False,False,False,False,False,False,False,False,False,True,True,4,10,era1,74.10021644858334,mid
2011-10-31,2011-11-01,9120.0,9080.0,9000.0,-43.859649122807156,-88.10572687224627,1.0,2.2026431718061676,-88.10572687224627,-90.30837004405244,False,False,False,False,False,False,False,False,False,True,True,0,10,era1,74.30088485266425,mid
2011-11-01,2011-11-02,9000.0,8970.0,8830.0,-33.333333333332995,-156.07580824972155,1.0,2.229654403567447,-156.07580824972155,-158.305462653289,False,False,False,False,False,False,False,False,False,True,True,1,11,era1,74.47586645060535,mid
2011-11-02,2011-11-04,8830.0,8810.0,8900.0,-22.650056625141968,102.15664018161208,1.0,2.2701475595913734,102.15664018161208,99.8864926220207,False,False,False,False,False,False,False,False,False,True,True,2,11,era1,72.63557034908537,mid
2011-11-04,2011-11-07,8900.0,8920.0,8890.0,22.471910112360494,-33.63228699551524,1.0,2.242152466367713,-33.63228699551524,-35.87443946188295,False,False,False,False,False,False,False,False,False,True,True,4,11,era1,61.050818724471014,mid
2011-11-07,2011-11-08,8890.0,8880.0,8870.0,-11.248593925758943,-11.261261261261701,1.0,2.2522522522522523,-11.261261261261701,-13.513513513513953,False,False,False,False,False,False,False,False,False,True,True,0,11,era1,60.319261275663116,mid
2011-11-08,2011-11-09,8870.0,8770.0,8830.0,-112.73957158962844,68.415051311288,1.0,2.280501710376283,68.415051311288,66.13454960091171,False,False,False,False,False,False,False,False,False,True,True,1,11,era1,64.54528335056679,mid
2011-11-09,2011-11-10,8830.0,8870.0,8660.0,45.300113250283935,-236.7531003382184,1.0,2.254791431792559,-236.7531003382184,-239.00789177001096,False,False,False,False,False,False,False,False,False,True,True,2,11,era1,65.70919396019825,mid
2011-11-10,2011-11-11,8660.0,8630.0,8650.0,-34.64203233256357,23.17497103128563,1.0,2.317497103128621,23.17497103128563,20.85747392815701,False,False,False,False,False,False,False,False,False,True,True,3,11,era1,65.5445515793353,mid
2011-11-11,2011-11-14,8650.0,8630.0,8770.0,-23.121387283236984,162.22479721900385,1.0,2.317497103128621,162.22479721900385,159.90730011587522,False,False,False,False,False,False,False,False,False,True,True,4,11,era1,65.1373599744021,mid
2011-11-14,2011-11-15,8770.0,8740.0,8660.0,-34.207525655644,-91.53318077803175,1.0,2.288329519450801,-91.53318077803175,-93.82151029748255,False,False,False,False,False,False,False,False,False,True,True,0,11,era1,65.36367842451232,mid
2011-11-15,2011-11-16,8660.0,8690.0,8670.0,34.64203233256357,-23.014959723820503,1.0,2.3014959723820483,-23.014959723820503,-25.316455696202553,False,False,False,False,False,False,False,False,False,True,True,1,11,era1,65.75390489018,mid
2011-11-16,2011-11-17,8670.0,8580.0,8550.0,-103.80622837370291,-34.96503496503544,1.0,2.331002331002331,-34.96503496503544,-37.296037296037774,False,False,False,False,False,False,False,False,False,True,True,2,11,era1,68.9061700286308,mid
2011-11-17,2011-11-18,8550.0,8590.0,8490.0,46.78362573099504,-116.41443538998874,1.0,2.3282887077997674,-116.41443538998874,-118.74272409778851,False,False,False,False,False,False,False,False,False,True,True,3,11,era1,69.13856541506689,mid
2011-11-18,2011-11-21,8490.0,8520.0,8480.0,35.33568904593665,-46.9483568075113,1.0,2.347417840375587,-46.9483568075113,-49.29577464788689,False,False,False,False,False,False,False,False,False,True,True,4,11,era1,68.44401411033145,mid
2011-11-21,2011-11-22,8480.0,8470.0,8390.0,-11.79245283018826,-94.45100354191216,1.0,2.3612750885478158,-94.45100354191216,-96.81227863045997,False,False,False,False,False,False,False,False,False,True,True,0,11,era1,68.45121791063082,mid
2011-11-22,2011-11-24,8390.0,8450.0,8300.0,71.51370679380209,-177.5147928994081,1.0,2.366863905325444,-177.5147928994081,-179.88165680473352,False,False,False,False,False,False,False,False,False,True,True,1,11,era1,67.99551555302133,mid
2011-11-24,2011-11-25,8300.0,8270.0,8250.0,-36.14457831325302,-24.183796856106497,1.0,2.418379685610641,-24.183796856106497,-26.60217654171714,False,False,False,False,False,False,False,False,False,True,True,3,11,era1,64.74217268225047,mid
2011-11-25,2011-11-28,8250.0,8280.0,8390.0,36.3636363636366,132.8502415458943,1.0,2.4154589371980677,132.8502415458943,130.43478260869625,False,False,False,False,False,False,False,False,False,True,True,4,11,era1,63.911062908316005,mid
2011-11-28,2011-11-29,8390.0,8410.0,8480.0,23.837902264600697,83.2342449464929,1.0,2.3781212841854935,83.2342449464929,80.8561236623074,False,False,False,False,False,False,False,False,False,True,True,0,11,era1,50.06271358660395,low
2011-11-29,2011-11-30,8480.0,8600.0,8520.0,141.50943396226356,-93.02325581395321,1.0,2.3255813953488373,-93.02325581395321,-95.34883720930205,False,False,False,False,False,False,False,False,False,True,True,1,11,era1,58.81727829910026,low
2011-11-30,2011-12-01,8520.0,8520.0,8760.0,0.0,281.69014084507006,1.0,2.347417840375587,281.69014084507006,279.34272300469445,False,False,False,False,False,False,False,False,False,True,True,2,11,era1,57.92601772361068,low
2011-12-01,2011-12-02,8760.0,8720.0,8730.0,-45.66210045662156,11.467889908256534,1.0,2.293577981651376,11.467889908256534,9.174311926605158,False,False,False,False,False,False,False,False,False,True,True,3,12,era1,58.38230191971111,low
2011-12-02,2011-12-05,8730.0,8750.0,8820.0,22.90950744558984,80.00000000000007,1.0,2.2857142857142856,80.00000000000007,77.71428571428578,False,False,False,False,False,False,False,False,False,True,True,4,12,era1,58.296133573736064,low
2011-12-05,2011-12-06,8820.0,8790.0,8770.0,-34.01360544217691,-22.753128555176303,1.0,2.2753128555176336,-22.753128555176303,-25.028441410693937,False,False,False,False,False,False,False,False,False,True,True,0,12,era1,58.68870486467522,low
2011-12-06,2011-12-07,8770.0,8690.0,8730.0,-91.22006841505103,46.02991944764101,1.0,2.3014959723820483,46.02991944764101,43.72842347525896,False,False,False,False,False,False,False,False,False,True,True,1,12,era1,62.156096108328654,mid
2011-12-07,2011-12-08,8730.0,8810.0,8770.0,91.63802978235935,-45.40295119182747,1.0,2.2701475595913734,-45.40295119182747,-47.67309875141884,False,False,False,False,False,False,False,False,False,True,True,2,12,era1,60.00718535068253,mid
2011-12-08,2011-12-09,8770.0,8770.0,8670.0,0.0,-114.02508551881408,1.0,2.280501710376283,-114.02508551881408,-116.30558722919037,False,False,False,False,False,False,False,False,False,True,True,3,12,era1,59.327034394004606,low
2011-12-09,2011-12-12,8670.0,8650.0,8780.0,-23.06805074971163,150.28901734104093,1.0,2.312138728323699,150.28901734104093,147.97687861271723,False,False,False,False,False,False,False,False,False,True,True,4,12,era1,58.980608993354664,low
2011-12-12,2011-12-13,8780.0,8760.0,8640.0,-22.779043280182208,-136.98630136986355,1.0,2.2831050228310503,-136.98630136986355,-139.2694063926946,False,False,False,False,False,False,False,False,False,True,True,0,12,era1,58.97204431445264,low
2011-12-13,2011-12-14,8640.0,8670.0,8630.0,34.72222222222321,-46.13610149942326,1.0,2.306805074971165,-46.13610149942326,-48.44290657439443,False,False,False,False,False,False,False,False,False,True,True,1,12,era1,58.567222136032946,low
2011-12-14,2011-12-15,8630.0,8640.0,8540.0,11.587485515642815,-115.7407407407407,1.0,2.314814814814815,-115.7407407407407,-118.05555555555551,False,False,False,False,False,False,False,False,False,True,True,2,12,era1,58.25244344710895,low
2011-12-15,2011-12-16,8540.0,8510.0,8540.0,-35.12880562060894,35.252643948295855,1.0,2.3501762632197414,35.252643948295855,32.90246768507611,False,False,False,False,False,False,False,False,False,True,True,3,12,era1,53.153995435618874,low
2011-12-16,2011-12-19,8540.0,8510.0,8490.0,-35.12880562060894,-23.50176263219761,1.0,2.3501762632197414,-23.50176263219761,-25.85193889541735,False,False,False,False,False,False,False,False,False,True,True,4,12,era1,53.392274362647065,low
2011-12-19,2011-12-20,8490.0,8410.0,8450.0,-94.22850412249662,47.56242568370928,1.0,2.3781212841854935,47.56242568370928,45.18430439952378,False,False,False,False,False,False,False,False,False,True,True,0,12,era1,57.444435822290835,low
2011-12-20,2011-12-21,8450.0,8470.0,8570.0,23.66863905325367,118.06375442739103,1.0,2.3612750885478158,118.06375442739103,115.70247933884322,False,False,False,False,False,False,False,False,False,True,True,1,12,era1,57.60036396953854,low
2011-12-21,2011-12-22,8570.0,8560.0,8540.0,-11.66861143523934,-23.36448598130869,1.0,2.336448598130841,-23.36448598130869,-25.70093457943953,False,False,False,False,False,False,False,False,False,True,True,2,12,era1,55.27447457294917,low
2011-12-22,2011-12-26,8540.0,8500.0,8650.0,-46.83840749414525,176.4705882352935,1.0,2.3529411764705883,176.4705882352935,174.1176470588229,False,False,False,False,False,False,False,False,False,True,True,3,12,era1,55.67102428239761,low
2011-12-26,2011-12-27,8650.0,8600.0,8550.0,-57.80346820809301,-58.13953488372103,1.0,2.3255813953488373,-58.13953488372103,-60.46511627906987,False,False,False,False,False,False,False,False,False,True,True,0,12,era1,56.175366716370775,low
2011-12-27,2011-12-28,8550.0,8590.0,8560.0,46.78362573099504,-34.92433061699663,1.0,2.3282887077997674,-34.92433061699663,-37.25261932479639,False,False,False,False,False,False,False,False,False,True,True,1,12,era1,57.07369765888743,low
2011-12-28,2011-12-29,8560.0,8550.0,8500.0,-11.68224299065379,-58.479532163743244,1.0,2.339181286549708,-58.479532163743244,-60.818713450292954,False,False,False,False,False,False,False,False,False,True,True,2,12,era1,45.258490370144195,low
2011-12-29,2011-12-30,8500.0,8530.0,8560.0,35.29411764705781,35.16998827667095,1.0,2.3446658851113718,35.16998827667095,32.82532239155958,False,False,False,False,False,False,False,False,False,True,True,3,12,era1,46.49988436161013,low
2011-12-30,2012-01-04,8560.0,8570.0,8660.0,11.68224299065379,105.01750291715295,1.0,2.3337222870478413,105.01750291715295,102.6837806301051,False,False,False,False,False,False,False,False,False,True,True,4,12,era1,46.08964483062849,low
2012-01-04,2012-01-05,8660.0,8660.0,8620.0,0.0,-46.189376443418475,1.0,2.3094688221709005,-46.189376443418475,-48.498845265589374,False,False,False,False,False,False,False,False,False,True,True,2,1,era1,45.529233537789935,low
2012-01-05,2012-01-06,8620.0,8630.0,8610.0,11.600928074246841,-23.174971031286738,1.0,2.317497103128621,-23.174971031286738,-25.492468134415358,False,False,False,False,False,False,False,False,False,True,True,3,1,era1,45.42695183264648,low
2012-01-06,2012-01-10,8610.0,8510.0,8530.0,-116.14401858304313,23.5017626321965,1.0,2.3501762632197414,23.5017626321965,21.15158636897676,False,False,False,False,False,False,False,False,False,True,True,4,1,era1,48.090177161869114,low
2012-01-10,2012-01-11,8530.0,8540.0,8570.0,11.723329425556983,35.12880562060783,1.0,2.34192037470726,35.12880562060783,32.78688524590057,False,False,False,False,False,False,False,False,False,True,True,1,1,era1,42.216787383422265,low
2012-01-11,2012-01-12,8570.0,8550.0,8540.0,-23.33722287047868,-11.695906432748204,1.0,2.339181286549708,-11.695906432748204,-14.035087719297913,False,False,False,False,False,False,False,False,False,True,True,2,1,era1,42.15024863645095,low
2012-01-12,2012-01-13,8540.0,8500.0,8570.0,-46.83840749414525,82.35294117647118,1.0,2.3529411764705883,82.35294117647118,80.00000000000058,False,False,False,False,False,False,False,False,False,True,True,3,1,era1,42.73453271255907,low
2012-01-13,2012-01-16,8570.0,8630.0,8530.0,70.01166861143604,-115.87485515643148,1.0,2.317497103128621,-115.87485515643148,-118.1923522595601,False,False,False,False,False,False,False,False,False,True,True,4,1,era1,46.77449549037893,low
2012-01-16,2012-01-17,8530.0,8490.0,8540.0,-46.89331770222793,58.89281507656108,1.0,2.3557126030624262,58.89281507656108,56.53710247349865,False,False,False,False,False,False,False,False,False,True,True,0,1,era1,46.123345232712616,low
2012-01-17,2012-01-18,8540.0,8600.0,8590.0,70.25761124121787,-11.627906976744429,1.0,2.3255813953488373,-11.627906976744429,-13.953488372093267,False,False,False,False,False,False,False,False,False,True,True,1,1,era1,49.64577034085679,low
2012-01-18,2012-01-19,8590.0,8660.0,8710.0,81.49010477299213,57.73672055427337,1.0,2.3094688221709005,57.73672055427337,55.42725173210247,False,False,False,False,False,False,False,False,False,True,True,2,1,era1,53.513040325197544,low
2012-01-19,2012-01-20,8710.0,8770.0,8860.0,68.88633754305485,102.62257696693311,1.0,2.280501710376283,102.62257696693311,100.34207525655683,False,False,False,False,False,False,False,False,False,True,True,3,1,era1,55.58848935286205,low
2012-01-20,2012-01-23,8860.0,8860.0,8890.0,0.0,33.86004514672747,1.0,2.257336343115124,33.86004514672747,31.602708803612348,False,False,False,False,False,False,False,False,False,True,True,4,1,era1,51.10105834077465,low
2012-01-23,2012-01-24,8890.0,8900.0,8930.0,11.248593925758943,33.70786516853963,1.0,2.247191011235955,33.70786516853963,31.46067415730367,False,False,False,False,False,False,False,False,False,True,True,0,1,era1,50.918323933071,low
2012-01-24,2012-01-25,8930.0,8900.0,8950.0,-33.59462486002273,56.1797752808979,1.0,2.247191011235955,56.1797752808979,53.932584269661945,False,False,False,False,False,False,False,False,False,True,True,1,1,era1,51.48117500177888,low
2012-01-25,2012-01-26,8950.0,9010.0,9010.0,67.03910614525243,0.0,1.0,2.219755826859046,0.0,-2.219755826859046,False,False,False,False,False,False,False,False,False,True,True,2,1,era1,52.11308661282233,low
2012-01-26,2012-01-27,9010.0,8980.0,8970.0,-33.29633740288607,-11.135857461024301,1.0,2.2271714922048997,-11.135857461024301,-13.3630289532292,False,False,False,False,False,False,False,False,False,True,True,3,1,era1,50.76786480933875,low
2012-01-27,2012-01-30,8970.0,8970.0,8940.0,0.0,-33.44481605351169,1.0,2.229654403567447,-33.44481605351169,-35.67447045707913,False,False,False,False,False,False,False,False,False,True,True,4,1,era1,49.993221083549585,low
2012-01-30,2012-01-31,8940.0,8930.0,8920.0,-11.185682326622093,-11.198208286674616,1.0,2.2396416573348263,-11.198208286674616,-13.437849944009443,False,False,False,False,False,False,False,False,False,True,True,0,1,era1,49.983905162846156,low
2012-01-31,2012-02-01,8920.0,8950.0,8910.0,33.63228699551524,-44.692737430167554,1.0,2.2346368715083798,-44.692737430167554,-46.92737430167593,False,False,False,False,False,False,False,False,False,True,True,1,1,era1,49.93469674044909,low
2012-02-01,2012-02-02,8910.0,8920.0,8990.0,11.22334455667895,78.47533632286962,1.0,2.242152466367713,78.47533632286962,76.23318385650191,False,False,False,False,False,False,False,False,False,True,True,2,2,era1,49.93220564645454,low
2012-02-02,2012-02-03,8990.0,9010.0,8970.0,22.246941045607205,-44.39511653718142,1.0,2.219755826859046,-44.39511653718142,-46.614872364040465,False,False,False,False,False,False,False,False,False,True,True,3,2,era1,50.03237839878701,low
2012-02-03,2012-02-06,8970.0,8970.0,9080.0,0.0,122.63099219620877,1.0,2.229654403567447,122.63099219620877,120.40133779264131,False,False,False,False,False,False,False,False,False,True,True,4,2,era1,50.048399708095275,low
2012-02-06,2012-02-07,9080.0,9060.0,9040.0,-22.026431718061843,-22.075055187638082,1.0,2.207505518763797,-22.075055187638082,-24.282560706401878,False,False,False,False,False,False,False,False,False,True,True,0,2,era1,41.58719981476952,low
2012-02-07,2012-02-08,9040.0,9030.0,9080.0,-11.061946902655162,55.370985603544476,1.0,2.2148394241417497,55.370985603544476,53.156146179402725,False,False,False,False,False,False,False,False,False,True,True,1,2,era1,41.892581864624475,low
2012-02-08,2012-02-09,9080.0,9140.0,9120.0,66.07929515418442,-21.88183807439792,1.0,2.188183807439825,-21.88183807439792,-24.070021881837743,False,False,False,False,False,False,False,False,False,True,True,2,2,era1,42.86377942411258,low
2012-02-09,2012-02-10,9120.0,9130.0,9150.0,10.964912280702066,21.905805038335835,1.0,2.190580503833516,21.905805038335835,19.71522453450232,False,False,False,False,False,False,False,False,False,True,True,3,2,era1,40.360270980990826,low
2012-02-10,2012-02-13,9150.0,9100.0,9080.0,-54.64480874316946,-21.9780219780219,1.0,2.197802197802198,-21.9780219780219,-24.175824175824097,False,False,False,False,False,False,False,False,False,True,True,4,2,era1,41.47485920481073,low
2012-02-13,2012-02-14,9080.0,9140.0,9120.0,66.07929515418442,-21.88183807439792,1.0,2.188183807439825,-21.88183807439792,-24.070021881837743,False,False,False,False,False,False,False,False,False,True,True,0,2,era1,40.788263586100435,low
2012-02-14,2012-02-15,9120.0,9180.0,9240.0,65.78947368421018,65.35947712418277,1.0,2.178649237472767,65.35947712418277,63.180827886710006,False,False,False,False,False,False,False,False,False,True,True,1,2,era1,40.4933388404675,low
2012-02-15,2012-02-16,9240.0,9390.0,9370.0,162.33766233766156,-21.299254526091495,1.0,2.1299254526091587,-21.299254526091495,-23.429179978700652,False,False,False,False,False,False,False,False,False,True,True,2,2,era1,50.15810913709037,low
2012-02-16,2012-02-17,9370.0,9360.0,9540.0,-10.672358591248265,192.30769230769164,1.0,2.1367521367521367,192.30769230769164,190.1709401709395,False,False,False,False,False,False,False,False,False,True,True,3,2,era1,49.30687568490709,low
2012-02-17,2012-02-20,9540.0,9530.0,9680.0,-10.482180293500676,157.39769150052484,1.0,2.098635886673662,157.39769150052484,155.29905561385118,False,False,False,False,False,False,False,False,False,True,True,4,2,era1,49.55227681250862,low
2012-02-20,2012-02-21,9680.0,9610.0,9600.0,-72.31404958677689,-10.405827263267886,1.0,2.081165452653486,-10.405827263267886,-12.486992715921373,False,False,False,False,False,False,False,False,False,True,True,0,2,era1,53.391135704196614,low
2012-02-21,2012-02-22,9600.0,9630.0,9620.0,31.250000000000444,-10.384215991692258,1.0,2.0768431983385254,-10.384215991692258,-12.461059190030785,False,False,False,False,False,False,False,False,False,True,True,1,2,era1,52.41708246254874,low
2012-02-22,2012-02-23,9620.0,9700.0,9700.0,83.16008316008316,0.0,1.0,2.061855670103093,0.0,-2.061855670103093,False,False,False,False,False,False,False,False,False,True,True,2,2,era1,53.36593039375758,low
2012-02-23,2012-02-24,9700.0,9720.0,9730.0,20.618556701030855,10.288065843622185,1.0,2.05761316872428,10.288065843622185,8.230452674897904,False,False,False,False,False,False,False,False,False,True,True,3,2,era1,52.07192412552473,low
2012-02-24,2012-02-27,9730.0,9780.0,9860.0,51.387461459404534,81.79959100204526,1.0,2.044989775051125,81.79959100204526,79.75460122699414,False,False,False,False,False,False,False,False,False,True,True,4,2,era1,52.34954608351611,low
2012-02-27,2012-02-28,9860.0,9760.0,9700.0,-101.41987829614618,-61.47540983606592,1.0,2.0491803278688523,-61.47540983606592,-63.524590163934775,False,False,False,False,False,False,False,False,False,True,True,0,2,era1,58.81476235395727,low
2012-02-28,2012-02-29,9700.0,9910.0,9920.0,216.49484536082397,10.090817356205317,1.0,2.0181634712411705,10.090817356205317,8.072653884964147,False,False,False,False,False,False,False,False,False,True,True,1,2,era1,73.8186615635446,mid
2012-02-29,2012-03-01,9920.0,9850.0,9920.0,-70.56451612903247,71.06598984771617,1.0,2.030456852791878,71.06598984771617,69.0355329949243,False,False,False,False,False,False,False,False,False,True,True,2,2,era1,76.89622950104071,mid
2012-03-01,2012-03-02,9920.0,9850.0,9940.0,-70.56451612903247,91.37055837563412,1.0,2.030456852791878,91.37055837563412,89.34010152284225,False,False,False,False,False,False,False,False,False,True,True,3,3,era1,79.64226252157127,mid
2012-03-02,2012-03-05,9940.0,9930.0,9910.0,-10.06036217303774,-20.140986908357974,1.0,2.014098690835851,-20.140986908357974,-22.155085599193825,False,False,False,False,False,False,False,False,False,True,True,4,3,era1,79.79037866067917,mid
