date_t,date_t1,open_t,close_t,open_t1,r_day_bps,r_night_bps,tick_yen,cost_cons_bps,net_opt_bps,net_cons_bps,flag_null_t,flag_null_t1,flag_ghost_t,flag_ghost_t1,flag_split_t,flag_split_t1,flag_badprint_t,flag_badprint_t1,excluded,valid_raw,clean,weekday,month,era,vol20,vol_tercile
2011-11-22,2011-11-24,721.0,728.0,717.0,97.08737864077665,-151.09890109890057,1.0,27.472527472527474,-151.09890109890057,-178.57142857142804,False,False,False,False,False,False,False,False,False,True,True,1,11,era1,76.33538015097321,mid
2011-11-24,2011-11-25,717.0,716.0,715.0,-13.94700139469962,-13.966480446927498,1.0,27.932960893854748,-13.966480446927498,-41.899441340782246,False,False,False,False,False,False,False,False,False,True,True,3,11,era1,70.60613826203603,mid
2011-11-25,2011-11-28,715.0,717.0,724.0,27.97202797202747,97.62900976290068,1.0,27.89400278940028,97.62900976290068,69.7350069735004,False,False,False,False,False,False,False,False,False,True,True,4,11,era1,69.00352986559463,mid
2011-11-28,2011-11-29,724.0,727.0,733.0,41.43646408839796,82.53094910591452,1.0,27.51031636863824,82.53094910591452,55.02063273727627,False,False,False,False,False,False,False,False,False,True,True,0,11,era1,51.43983644026374,low
2011-11-29,2011-11-30,733.0,741.0,735.0,109.1405184174632,-80.971659919028,1.0,26.99055330634278,-80.971659919028,-107.96221322537077,False,False,False,False,False,False,False,False,False,True,True,1,11,era1,54.911857304783666,low
2011-11-30,2011-12-01,735.0,740.0,757.0,68.02721088435382,229.7297297297307,1.0,27.027027027027028,229.7297297297307,202.70270270270368,False,False,False,False,False,False,False,False,False,True,True,2,11,era1,55.59082535856902,low
2011-12-01,2011-12-02,757.0,750.0,752.0,-92.47027741083214,26.66666666666595,1.0,26.666666666666664,26.66666666666595,-7.140954494389007e-13,False,False,False,False,False,False,False,False,False,True,True,3,12,era1,60.03501336709452,mid
2011-12-02,2011-12-05,752.0,756.0,759.0,53.19148936170137,39.68253968253954,1.0,26.455026455026452,39.68253968253954,13.22751322751309,False,False,False,False,False,False,False,False,False,True,True,4,12,era1,59.358908720471966,low
2011-12-05,2011-12-06,759.0,760.0,756.0,13.175230566535578,-52.63157894736858,1.0,26.31578947368421,-52.63157894736858,-78.94736842105279,False,False,False,False,False,False,False,False,False,True,True,0,12,era1,58.771362850558965,low
2011-12-06,2011-12-07,756.0,750.0,751.0,-79.36507936507908,13.333333333334085,1.0,26.666666666666664,13.333333333334085,-13.333333333332579,False,False,False,False,False,False,False,False,False,True,True,1,12,era1,62.36710293535205,mid
2011-12-07,2011-12-08,751.0,761.0,757.0,133.1557922769644,-52.56241787122251,1.0,26.281208935611037,-52.56241787122251,-78.84362680683354,False,False,False,False,False,False,False,False,False,True,True,2,12,era1,63.27030419441598,mid
2011-12-08,2011-12-09,757.0,757.0,748.0,0.0,-118.89035667106972,1.0,26.42007926023778,-118.89035667106972,-145.3104359313075,False,False,False,False,False,False,False,False,False,True,True,3,12,era1,61.9029028640017,mid
2011-12-09,2011-12-12,748.0,748.0,760.0,0.0,160.42780748663165,1.0,26.7379679144385,160.42780748663165,133.68983957219314,False,False,False,False,False,False,False,False,False,True,True,4,12,era1,61.9029028640017,mid
