date_t,date_t1,open_t,close_t,open_t1,r_day_bps,r_night_bps,tick_yen,cost_cons_bps,net_opt_bps,net_cons_bps,flag_null_t,flag_null_t1,flag_ghost_t,flag_ghost_t1,flag_split_t,flag_split_t1,flag_badprint_t,flag_badprint_t1,excluded,valid_raw,clean,weekday,month,era,vol20,vol_tercile
2014-01-23,2014-01-24,11626.0,11626.0,11420.0,0.0,-177.18905900567682,5.0,8.60141063134354,-177.18905900567682,-185.79046963702035,False,False,False,False,False,False,False,False,False,True,True,3,1,era1,,
2014-01-24,2014-01-27,11420.0,11420.0,11104.0,0.0,-276.707530647986,5.0,8.756567425569177,-276.707530647986,-285.4640980735552,False,False,False,False,False,False,False,False,False,True,True,4,1,era1,,
2014-01-27,2014-01-28,11104.0,11104.0,11170.0,0.0,59.43804034582057,5.0,9.005763688760807,59.43804034582057,50.43227665705976,False,False,False,False,False,False,False,False,False,True,True,0,1,era1,,
2014-01-28,2014-01-29,11170.0,11120.0,11180.0,-44.76275738585444,53.95683453237376,5.0,8.992805755395684,53.95683453237376,44.964028776978076,False,False,False,False,False,False,False,False,False,True,True,1,1,era1,,
2014-01-29,2014-01-30,11180.0,11410.0,11210.0,205.72450805008913,-175.2848378615246,5.0,8.76424189307625,-175.2848378615246,-184.04907975460085,False,False,False,False,False,False,False,False,False,True,True,2,1,era1,,
2014-01-30,2014-01-31,11210.0,11150.0,11220.0,-53.5236396074934,62.7802690582957,5.0,8.968609865470851,62.7802690582957,53.81165919282485,False,False,False,False,False,False,False,False,False,True,True,3,1,era1,,
2014-01-31,2014-02-03,11220.0,11090.0,11070.0,-115.8645276292336,-18.034265103696878,5.0,9.017132551848512,-18.034265103696878,-27.05139765554539,False,False,False,False,False,False,False,False,False,True,True,4,1,era1,,
2014-02-03,2014-02-04,11070.0,10900.0,10600.0,-153.56820234869062,-275.2293577981646,5.0,9.174311926605505,-275.2293577981646,-284.4036697247701,False,False,False,False,False,False,False,False,False,True,True,0,2,era1,,
2014-02-04,2014-02-05,10600.0,10390.0,10660.0,-198.11320754717033,259.86525505293565,5.0,9.624639076034649,259.86525505293565,250.240615976901,False,False,False,False,False,False,False,False,False,True,True,1,2,era1,,
2014-02-05,2014-02-06,10660.0,10570.0,10610.0,-84.42776735459678,37.84295175023544,5.0,9.460737937559129,37.84295175023544,28.382213812676312,False,False,False,False,False,False,False,False,False,True,True,2,2,era1,,
2014-02-06,2014-02-07,10610.0,10570.0,10770.0,-37.70028275212112,189.21475875118165,5.0,9.460737937559129,189.21475875118165,179.75402081362253,False,False,False,False,False,False,False,False,False,True,True,3,2,era1,,
2014-02-07,2014-02-10,10770.0,10780.0,10960.0,9.285051067779992,166.97588126159513,5.0,9.27643784786642,166.97588126159513,157.69944341372872,False,False,False,False,False,False,False,False,False,True,True,4,2,era1,,
2014-02-10,2014-02-12,10960.0,10900.0,11070.0,-54.74452554744546,155.96330275229332,5.0,9.174311926605505,155.96330275229332,146.78899082568782,False,False,False,False,False,False,False,False,False,True,True,0,2,era1,,
2014-02-12,2014-02-13,11070.0,11050.0,11060.0,-18.066847335139748,9.049773755656076,5.0,9.049773755656108,9.049773755656076,-3.197442310920451e-14,False,False,False,False,False,False,False,False,False,True,True,2,2,era1,,
2014-02-13,2014-02-14,11060.0,10900.0,10900.0,-144.6654611211573,0.0,5.0,9.174311926605505,0.0,-9.174311926605505,False,False,False,False,False,False,False,False,False,True,True,3,2,era1,,
2014-02-14,2014-02-17,10900.0,10750.0,10750.0,-137.61467889908286,0.0,5.0,9.30232558139535,0.0,-9.30232558139535,False,False,False,False,False,False,False,False,False,True,True,4,2,era1,,
2014-02-17,2014-02-18,10750.0,10800.0,10850.0,46.511627906977715,46.296296296295395,5.0,9.25925925925926,46.296296296295395,37.037037037036136,False,False,False,False,False,False,False,False,False,True,True,0,2,era1,,
2014-02-18,2014-02-19,10850.0,11100.0,11040.0,230.4147465437789,-54.0540540540535,5.0,9.00900900900901,-54.0540540540535,-63.063063063062515,False,False,False,False,False,False,False,False,False,True,True,1,2,era1,,
2014-02-19,2014-02-20,11040.0,11030.0,11030.0,-9.057971014492239,0.0,5.0,9.066183136899365,0.0,-9.066183136899365,False,False,False,False,False,False,False,False,False,True,True,2,2,era1,,
2014-02-20,2014-02-21,11030.0,10840.0,10980.0,-172.25747960108782,129.1512915129145,5.0,9.22509225092251,129.1512915129145,119.92619926199198,False,False,False,False,False,False,False,False,False,True,True,3,2,era1,110.84809600040667,high
2014-02-21,2014-02-24,10980.0,11070.0,11040.0,81.96721311475308,-27.100271002710173,5.0,9.033423667570009,-27.100271002710173,-36.13369467028018,False,False,False,False,False,False,False,False,False,True,True,4,2,era1,113.75063594060332,high
2014-02-24,2014-02-25,11040.0,11070.0,11100.0,27.173913043478937,27.100271002709064,5.0,9.033423667570009,27.100271002709064,18.066847335139055,False,False,False,False,False,False,False,False,False,True,True,0,2,era1,114.32041826153853,high
2014-02-25,2014-02-26,11100.0,11170.0,11100.0,63.063063063062415,-62.66786034019645,5.0,8.952551477170994,-62.66786034019645,-71.62041181736744,False,False,False,False,False,False,False,False,False,True,True,1,2,era1,116.08136087327124,high
2014-02-26,2014-02-27,11100.0,11090.0,11070.0,-9.009009009008917,-18.034265103696878,5.0,9.017132551848512,-18.034265103696878,-27.05139765554539,False,False,False,False,False,False,False,False,False,True,True,2,2,era1,116.08511579982729,high
2014-02-27,2014-02-28,11070.0,11000.0,11000.0,-63.23396567298967,0.0,5.0,9.090909090909092,0.0,-9.090909090909092,False,False,False,False,False,False,False,False,False,True,True,3,2,era1,102.59583393620572,high
2014-02-28,2014-03-03,11000.0,10960.0,10860.0,-36.3636363636366,-91.24087591240837,5.0,9.124087591240876,-91.24087591240837,-100.36496350364925,False,False,False,False,False,False,False,False,False,True,True,4,2,era1,102.54563500993133,high
2014-03-03,2014-03-04,10860.0,10860.0,10780.0,0.0,-73.66482504604033,5.0,9.208103130755065,-73.66482504604033,-82.8729281767954,False,False,False,False,False,False,False,False,False,True,True,0,3,era1,101.22797563751313,high
2014-03-04,2014-03-05,10780.0,10930.0,11100.0,139.14656771799594,155.53522415370446,5.0,9.149130832570906,155.53522415370446,146.38609332113356,False,False,False,False,False,False,False,False,False,True,True,1,3,era1,104.0041841998712,high
2014-03-05,2014-03-06,11100.0,11010.0,11030.0,-81.08108108108136,18.16530426884677,5.0,9.08265213442325,18.16530426884677,9.08265213442352,False,False,False,False,False,False,False,False,False,True,True,2,3,era1,96.37213899983355,high
2014-03-06,2014-03-07,11030.0,11140.0,11200.0,99.72801450589319,53.85996409335681,5.0,8.976660682226212,53.85996409335681,44.8833034111306,False,False,False,False,False,False,False,False,False,True,True,3,3,era1,97.92645311519084,high
2014-03-07,2014-03-10,11200.0,11200.0,11160.0,0.0,-35.71428571428559,5.0,8.928571428571429,-35.71428571428559,-44.64285714285702,False,False,False,False,False,False,False,False,False,True,True,4,3,era1,97.59221335547281,high
2014-03-10,2014-03-11,11160.0,11090.0,11120.0,-62.724014336917875,27.051397655546428,5.0,9.017132551848512,27.051397655546428,18.034265103697916,False,False,False,False,False,False,False,False,False,True,True,0,3,era1,98.49979117157999,high
2014-03-11,2014-03-12,11120.0,11180.0,11050.0,53.95683453237376,-116.27906976744207,5.0,8.94454382826476,-116.27906976744207,-125.22361359570682,False,False,False,False,False,False,False,False,False,True,True,1,3,era1,98.61178607509649,high
2014-03-12,2014-03-13,11050.0,10940.0,10940.0,-99.54751131221684,0.0,5.0,9.140767824497258,0.0,-9.140767824497258,False,False,False,False,False,False,False,False,False,True,True,2,3,era1,101.06720391132662,high
2014-03-13,2014-03-14,10940.0,10920.0,10670.0,-18.28153564899404,-228.93772893772925,5.0,9.157509157509157,-228.93772893772925,-238.09523809523841,False,False,False,False,False,False,False,False,False,True,True,3,3,era1,95.59084506504351,high
2014-03-14,2014-03-17,10670.0,10600.0,10600.0,-65.6044985941895,0.0,5.0,9.433962264150944,0.0,-9.433962264150944,False,False,False,False,False,False,False,False,False,True,True,4,3,era1,91.28939264598624,high
2014-03-17,2014-03-18,10600.0,10490.0,10670.0,-103.77358490566091,171.59199237368972,5.0,9.532888465204957,171.59199237368972,162.05910390848476,False,False,False,False,False,False,False,False,False,True,True,0,3,era1,93.94657854254127,high
2014-03-18,2014-03-19,10670.0,10570.0,10620.0,-93.72071227741307,47.30368968779652,5.0,9.460737937559129,47.30368968779652,37.84295175023739,False,False,False,False,False,False,False,False,False,True,True,1,3,era1,78.57501771918847,high
2014-03-19,2014-03-20,10620.0,10580.0,10600.0,-37.664783427495685,18.90359168241984,5.0,9.45179584120983,18.90359168241984,9.45179584121001,False,False,False,False,False,False,False,False,False,True,True,2,3,era1,78.67392958354345,high
2014-03-20,2014-03-24,10600.0,10430.0,10500.0,-160.37735849056656,67.11409395973256,5.0,9.587727708533077,67.11409395973256,57.52636625119948,False,False,False,False,False,False,False,False,False,True,True,3,3,era1,77.49115230105788,high
2014-03-24,2014-03-25,10500.0,10510.0,10500.0,9.523809523810378,-9.514747859181716,5.0,9.514747859181732,-9.514747859181716,-19.02949571836345,False,False,False,False,False,False,False,False,False,True,True,0,3,era1,74.17916996237409,mid
2014-03-25,2014-03-26,10500.0,10570.0,10630.0,66.66666666666599,56.76442762535538,5.0,9.460737937559129,56.76442762535538,47.30368968779625,False,False,False,False,False,False,False,False,False,True,True,1,3,era1,76.05724139434699,high
2014-03-26,2014-03-27,10630.0,10630.0,10620.0,0.0,-9.407337723423836,5.0,9.407337723424272,-9.407337723423836,-18.814675446848106,False,False,False,False,False,False,False,False,False,True,True,2,3,era1,73.70477755852696,mid
2014-03-27,2014-03-28,10620.0,10750.0,10750.0,122.41054613935987,0.0,5.0,9.30232558139535,0.0,-9.30232558139535,False,False,False,False,False,False,False,False,False,True,True,3,3,era1,80.56753523812155,high
2014-03-28,2014-03-31,10750.0,10860.0,10960.0,102.32558139534831,92.08103130755151,5.0,9.208103130755065,92.08103130755151,82.87292817679645,False,False,False,False,False,False,False,False,False,True,True,4,3,era1,83.95235197440532,high
2014-03-31,2014-04-01,10960.0,10970.0,11020.0,9.124087591241281,45.57885141294405,5.0,9.115770282588878,45.57885141294405,36.46308113035517,False,False,False,False,False,False,False,False,False,True,True,0,3,era1,83.76712960923116,high
2014-04-01,2014-04-02,11020.0,11020.0,11100.0,0.0,72.59528130671544,5.0,9.074410163339383,72.59528130671544,63.520871143376056,False,False,False,False,False,False,False,False,False,True,True,1,4,era1,83.76712960923116,high
2014-04-02,2014-04-03,11100.0,11120.0,11100.0,18.018018018017834,-17.985611510791255,5.0,8.992805755395684,-17.985611510791255,-26.978417266186938,False,False,False,False,False,False,False,False,False,True,True,2,4,era1,76.811024860615,high
