series,n_clean,mean_gross_bps,gross_ci_lo,gross_ci_hi,mean_net_cons_bps,cons_ci_lo,cons_ci_hi,mde_bps,gate_cons_mean_gt_mde,mean_day_bps,night_minus_day_mean_bps,night_minus_day_ci_lo,night_minus_day_ci_hi,sharpe_gross_annualized,sharpe_gross_n,sharpe_gross_years,sharpe_cons_annualized,sharpe_cons_n,sharpe_cons_years,max_dd_gross_bps,max_dd_cons_bps,hit_rate_gross
1306.T,2544,5.497172803516411,1.9057824687247813,9.325991129070413,-82.62520656102492,-92.38458466352654,-73.03276618279253,5.1,False,-0.7847844764267302,6.281957279943143,1.9710823077957378,10.6067853445007,0.9325596432954156,2544,10.491444216290212,-12.298525693858151,2544,10.491444216290212,-3602.1954478121315,-210253.87734650064,0.5161163522012578
1591.T,1962,6.350566955343782,2.608873429980793,10.09941502629339,-0.7629337214968872,-4.453804178317986,2.872098583912928,5.64,False,-3.5231785281027697,9.873745483446552,4.7141075746585255,15.152185615787111,1.1072603350842203,1962,8.106776180698152,-0.13309838872706145,1962,8.106776180698152,-2376.1092779566343,-6589.397547057628,0.5214067278287462
2516.T,985,7.595918094116721,-0.8561489680140829,15.548754995378134,-18.88457233953528,-27.19468015364587,-11.136397341074533,12.82,False,-10.240274897995358,17.83619299211208,6.469776000452603,28.98471395506399,0.8204786880097886,985,4.087611225188227,-2.0420723593632926,985,4.087611225188227,-3877.530581241609,-19148.172049752407,0.5147208121827411
1321.T,2546,5.928895611996447,2.132995617862307,9.626808141881009,1.0054654881519685,-2.3923255923192173,4.576615860626571,5.26,False,-0.6438145317095395,6.572710143705986,2.5093804832615993,10.76201770953184,0.9746287441297243,2546,10.491444216290212,0.16535415343950874,2546,10.491444216290212,-3425.3274288437933,-5423.750794292591,0.5180675569520817
