draw,null_mean_bps,null_sharpe
111,0.09632137666903594,0.012570993720630549
112,-1.0628810756660927,-0.1387239499593242
113,-1.497229449124944,-0.1954226181972575
114,-4.814634702176538,-0.6289570810958798
115,1.2105982767951344,0.15800570608736728
116,2.8713039389068764,0.37486248781507814
117,-1.3676612532792696,-0.17850830870454226
118,-0.6952292813548602,-0.09073678332681578
119,1.7756463130551088,0.2317709876907362
120,0.9134835384395696,0.11922360997534803
121,1.4810782088063605,0.19331413341407197
122,0.38610135133891066,0.05039073879436958
123,-2.7271311903122624,-0.3560283189367052
124,-0.6176123596729106,-0.08060639489525369
125,0.5949359159784079,0.07764673886279858
126,2.777047336110757,0.362548960636365
127,-1.3330251947496305,-0.17398691716960504
128,0.192754862189361,0.02515664746971748
129,-2.662278779169583,-0.34755684826752464
130,-3.4507568904545995,-0.45058020587541997
131,3.729565494835,0.48702524547686415
132,0.0739859130348821,0.009655969796875394
133,0.8866618660211949,0.11572274255988833
134,0.6611202759375173,0.08628493601634143
135,2.7184691071090925,0.35489679666099544
136,-3.2053933578368423,-0.41851413364708034
137,2.468860132480095,0.32229325840728545
138,3.078957397787588,0.4019929101550472
139,0.7183507137673096,0.09375456657311429
140,-3.330126451706125,-0.43481445220463644
141,-0.9939992877180024,-0.12973296249560218
142,1.1682360090656367,0.15247601159046412
143,-2.125728514597614,-0.2774818625211324
144,0.4230533092411483,0.055213468484883906
145,1.5655260554641564,0.20433862749533044
146,1.585758469783374,0.20697998014303834
147,-1.269140066884274,-0.1656474847615345
148,0.47815786927294407,0.06240539273127927
149,-1.2209144744987046,-0.15935232575364194
150,-0.8965294933393212,-0.11701070067074949
151,0.33251648567448994,0.04339721942412832
152,-0.8683152472774516,-0.11332808338117868
153,-1.0350377226710346,-0.13508959985622293
154,1.3319055062704632,0.17384075388035838
155,2.482386389231729,0.3240599066291631
156,0.5027354177404583,0.06561312495867257
157,1.3102310972172717,0.1710114033318028
158,-0.020420864258691423,-0.002665145292650255
159,-0.7685723910523325,-0.10030948595535265
160,0.48224885759378955,0.06293932633559314
161,0.0693610591168149,0.009052375598712574
162,-2.3308570433796625,-0.3042696513337938
163,3.952034558469406,0.5161123718342645
164,0.31776500247906503,0.04147196526422567
165,-0.7057903528541196,-0.09211520095542897
166,3.2572419795097627,0.42528959639606606
167,-0.8881156794657074,-0.11591249933129291
168,3.8288049040875842,0.49999973294011435
169,3.5208504979093944,0.45974180046800794
170,1.0777539014860424,0.14066528781068585
171,-0.8408783625251862,-0.10974695105399344
172,-1.737686414547457,-0.226814936530676
173,-1.1767071018694482,-0.15358176743339705
174,-0.9165561797195059,-0.11962466421218163
175,0.07817067747859957,0.010202127531726415
176,4.719390707449933,0.6164920652547861
177,-1.5546378824489566,-0.2029171791013904
178,-1.987591204765681,-0.2594441024464887
179,-5.733543668402918,-0.7492950112548238
180,1.6014976377539738,0.20903475137404148
181,-0.28695880134871293,-0.037451375414088654
182,-4.866265911341845,-0.6357148767477232
183,0.9774643447378762,0.12757471576408036
184,7.464370258257161,0.9764025354188579
185,0.7492660962569994,0.09778962661243314
186,-0.923870457743191,-0.12057935607022022
187,0.4350521275102585,0.05677948025043617
188,3.2326689830794106,0.42207841713092636
189,-1.988673003055557,-0.25958535720493264
190,1.4316929186930383,0.1868671421446357
191,-0.24572364437316974,-0.03206969142441658
192,0.8750109895947438,0.11420203192650802
193,-1.83942556233394,-0.24009820288685293
194,-0.92792850100938,-0.1211090304724235
195,4.28568920299986,0.559748517360485
196,-2.7364990541842005,-0.35725204424645274
197,-1.4869755811948047,-0.19408401216495755
198,-3.1457767020368443,-0.41072390196088343
199,0.8708190345712259,0.11365488512796902
200,-1.2080598569926426,-0.157674355370428
201,2.184054193531141,0.2850983254511063
202,-3.4522846284481874,-0.45077988325440654
203,2.008346012714715,0.26215415430221684
204,1.337516986992139,0.17457327287689894
205,-0.5448582090622862,-0.07111079272417747
206,-1.4075043488103545,-0.18370949182191382
207,-2.313470229452863,-0.3019989849746708
208,-0.26626495537676526,-0.0347505777877453
209,1.3240409488992981,0.17281412199558138
210,-0.7937817518531083,-0.1035998278145748
211,5.464220976705531,0.7140102157163836
212,-0.8989835317375652,-0.11733101099634967
213,-1.64274169561856,-0.21441928345621872
214,0.8655087452848548,0.11296177062030321
215,3.4096461486929854,0.4452070739198023
216,4.002065163503666,0.5226545655251461
217,1.4014686282335702,0.18292157440912296
218,4.370133291518986,0.5707946929930965
219,-0.22305332624894603,-0.029110948042186526
220,-1.094748622637305,-0.14288360426027352
221,0.8510991002180869,0.11108098546417254
222,-2.346347655902156,-0.3062926983789218
223,-2.389108714993761,-0.31187731208076
224,-0.050764155309687635,-0.006625275980565333
225,1.5251591094297652,0.1990687617372805
226,-1.6089182625185234,-0.21000352910038278
227,-3.0347219255739857,-0.39621309333949273
228,1.5368405388456503,0.2005937527918509
229,0.8190433548285204,0.10689700451634218
230,2.030132331811057,0.26499892511608014
231,0.5641132460991346,0.07362387934883273
232,0.8166811923431879,0.10658869135070202
233,-1.813732612808275,-0.23674362398381923
234,0.2806391493159671,0.03662658385166979
235,-1.42723884392431,-0.18628569152583577
236,3.3161192483856823,0.43298388716156344
237,-2.926449409006506,-0.38206697770540954
238,0.34630536167608555,0.045196843321005084
239,-0.9621750419041943,-0.12557906556595477
240,-2.2493850239743427,-0.2936298388649832
241,-2.1663874938364356,-0.2827912934350629
242,1.512197260604924,0.1973766218519165
243,-0.6101758366836996,-0.07963580288561212
244,-2.280124867214084,-0.29764424192027183
245,2.0253226615336906,0.2643708948819042
246,-1.6402316618012986,-0.21409158868978442
247,1.1332487283584678,0.14790905045798222
248,0.19411498459596827,0.025334159073261073
249,-1.6815108176303342,-0.21948078680495633
250,-1.385225671004033,-0.18080118796953096
251,-0.5528536720649334,-0.07215432620374301
252,-1.124451573502332,-0.14676074691110097
253,-0.07633165503321937,-0.009962114893364253
254,-0.48184116234916075,-0.06288611615225626
255,1.2383549004454406,0.16162891241935512
256,-1.9902534793442703,-0.25979172649126814
257,0.41221993124374745,0.053799564468777816
258,-0.4983352672142426,-0.06503883977942247
259,0.5978142551688854,0.0780224098283299
260,5.104380427691842,0.6668861577473322
261,0.4128598501331937,0.05388308259383321
262,0.10786036887815258,0.014076959829994276
263,-1.689577428799698,-0.2205339334428755
264,0.5250595849325539,0.06852676611782468
265,-0.5416111403430028,-0.07068699958407741
266,1.9511482981084993,0.2546856485636938
267,0.8545385745521058,0.11152991427550579
268,-1.9430407742358762,-0.2536270374473614
269,0.5708101803198893,0.0744979366514769
270,-1.9375624371118587,-0.2529117253585842
271,-1.4179006978491902,-0.18506665995734925
272,-0.16882837321913297,-0.022033967503560258
273,-2.5292850059185557,-0.3301853918412607
274,0.12180812610580817,0.01589729703294819
275,4.173915609225013,0.5451288578537354
276,2.280576753998146,0.29770325560463606
277,0.27999586715745917,0.036542627715136444
278,2.306935267700889,0.30114554413095956
279,-3.0829926503631904,-0.40252016672204616
280,1.47675673267869,0.1927499827617468
281,-3.3448101638313545,-0.43673345087863596
282,-0.4621367208403314,-0.06031440178313868
283,-0.6350233372496223,-0.08287882619644052
284,-0.06827578028233149,-0.008910734805898464
285,-4.9473732994123,-0.6463315298933768
286,-1.8789999840549305,-0.24526528093110164
287,0.10181197691626788,0.013287577727146256
288,0.5373940815236921,0.07013660787075128
289,0.17709951753520575,0.02311344589268606
290,-2.9289655966020827,-0.3823957122376943
291,-2.21466200116125,-0.2890953427941565
292,-0.04062068993741756,-0.005301442908721339
293,-1.5538002317531683,-0.20280782424699578
294,0.8424692704215814,0.109954599860569
295,3.2621721673700352,0.4259338769167498
296,-2.3143629846933766,-0.30211557561676644
297,-1.3994380105664461,-0.18265649308483078
298,-3.00345553470478,-0.39212793438577426
299,3.7537279021523187,0.4901841113336871
300,1.167469790646754,0.15237599505278726
301,2.8239834998950757,0.3686805233773589
302,0.3566051331174979,0.04654109601198129
303,0.4594606954105623,0.05996514224019895
304,-0.9571110158220153,-0.12491808053179988
305,0.9571744821695807,0.12492636450992817
306,0.0018020743545791428,0.0002351903348084002
307,2.8435007243973565,0.37123023807803185
308,1.1708478642484312,0.1528169441914729
309,-0.8400429063390901,-0.10963790549763716
310,-0.48855016334806906,-0.0637617390865755
311,0.38440473163872657,0.05016930742037399
312,1.0637710993200151,0.1388401238103238
313,-2.0191769020956345,-0.26356840489013905
314,-2.637392509214487,-0.34430612703278374
315,-1.232683464934894,-0.16088859005694994
316,-0.6816411548507862,-0.08896328196385249
317,0.4167434410283214,0.054389944181591085
318,0.3099563443850968,0.040452838034835036
319,-3.075454550872028,-0.40153522039297596
320,-2.117787960165355,-0.2764449626722893
321,1.883240584117933,0.24581896510100512
322,-1.829657385950674,-0.23882282439897
323,2.95024883636546,0.3851763458097623
324,2.529589015489896,0.3302250994767931
325,-1.4339247966155486,-0.18715849969600373
326,3.5290176312920907,0.46080932256693724
327,0.40271813506378185,0.05255945136733969
328,-1.5969366795239033,-0.2084393103560755
329,-0.6290634524493983,-0.08210095829027791
330,-2.024492202092347,-0.26426245649053903
331,-3.0587136961746855,-0.39934783976497223
332,3.303258419165381,0.43130315711176215
333,0.013373975747521106,0.0017454495416968617
334,-0.8400517368320277,-0.10963905807266082
335,-1.8776609932269321,-0.24509045259018633
336,-0.5294198355682093,-0.06909584567783428
337,-1.851440890536392,-0.24166698765069963
338,-0.6502876761454056,-0.084871089370499
339,-4.876487555608276,-0.637052794752013
340,1.1405017553016998,0.14885579917688968
341,1.8900859705897362,0.24671275177209184
342,-0.14148275505684677,-0.01846505589725426
343,1.519283050780123,0.19830165463414293
344,-3.4291416770781824,-0.44775509643474637
345,-0.34234672497993546,-0.04468019061393958
346,2.126838270409231,0.27762677788559537
347,-1.565784152832848,-0.2043723221171214
348,-0.41148773674374156,-0.053704003127186074
349,0.38503058790649325,0.05025098996024315
350,2.0285516352817012,0.2647925230240949
351,-0.8706359459197013,-0.1136309878480114
352,-1.6732303681376617,-0.2183997258698114
353,0.7693275348261339,0.10040804757343084
354,-2.4900259186535703,-0.3250577028443687
355,-0.9526259928794915,-0.12433267088356473
356,2.4089440138864404,0.31446785837102637
357,-3.3089403610662576,-0.4320457050882763
358,1.8648004899906683,0.24341129760516886
359,2.140729696269143,0.2794407705640767
360,-2.566092671077392,-0.3349930100482231
361,-3.3645555562113265,-0.43931399155072165
362,0.00236263796045534,0.00030834999210296047
363,-1.510819306290362,-0.19719673352849168
364,-0.6230302765552054,-0.08131352535719678
365,1.9666022766808513,0.2567035082597788
366,1.2013440105987434,0.1567977086175821
367,2.821404568487615,0.36834361640609115
368,1.6019789172821093,0.2090975833143079
369,-0.20991420103146857,-0.02739613923158634
370,-1.9123440699019618,-0.2496189612091527
371,3.401939877824216,0.4441998927839971
372,4.39204195676907,0.5736607394401574
373,1.0021062937288285,0.13079114404061631
374,-2.234126562541822,-0.2916372185284364
375,3.327423012053735,0.43446114506815703
376,1.7812337423695292,0.23250049032489478
377,-0.7664903774003062,-0.10003774090915964
378,1.6374312359811756,0.21372598249726013
379,1.1599252919277265,0.1513911926416255
380,1.806971360339151,0.235860852975682
381,-1.8668503331548654,-0.24367893844244926
382,2.091784513016401,0.2730493894632544
383,2.4710867478583847,0.32258407298454433
384,0.005656337461582904,0.0007382136589192399
385,-0.4349825643819839,-0.05677040129420836
386,-1.4170737030446217,-0.18495870159128278
387,-0.7315949069044942,-0.09548318920315232
388,-2.961077184520094,-0.38659107484225813
389,2.0391221755602684,0.26617279207959677
390,0.9774067374466703,0.12756719650622617
391,1.5380919169863023,0.20075711850959307
392,1.7390450466747762,0.22699231839410208
393,-0.4531182247767252,-0.05913735964510988
394,1.1346052043481452,0.14808611320198237
395,3.4395716681652417,0.4491182903551781
396,0.5042779303437321,0.06581444590093083
397,0.35462569425930557,0.04628275368063741
398,-0.3672176397650595,-0.04792616593500064
399,-1.1629688774304188,-0.15178847926502287
400,3.0899630726144824,0.403430943955833
401,2.301535901527813,0.3004404100738795
402,1.312236565632721,0.17127319386776146
403,1.122529757036383,0.14650989019213548
404,-5.296149193198025,-0.691997106507721
405,2.3750799971431427,0.3100451398993831
406,2.347623855900375,0.3064593686792387
407,-1.9504186123221323,-0.25459037226778947
408,-1.4793890016117852,-0.19309361436767727
409,4.90928597351476,0.6413459126499612
410,1.314498260572131,0.1715684319934128
411,0.17872753109603068,0.02332592022043896
412,-0.7461984236766095,-0.09738923453686257
413,1.6392069131819968,0.21395780383045396
414,0.951899415412811,0.12423783408875985
415,3.0799559731646013,0.4021233864541901
416,0.4414920032336439,0.05761997393739019
417,-1.0277912473692123,-0.13414373279537908
418,-3.0730215665314433,-0.40121732196298643
419,-2.8965358698860375,-0.37815888300664213
420,-2.730077162349035,-0.35641315083141556
421,2.7804555224365504,0.3629941865670806
422,4.029434233523061,0.5262335855706743
423,-1.0654486354165367,-0.139059090904966
424,0.9013375306870283,0.11763826395914292
425,-1.255474858902293,-0.16386367854977946
426,0.49470036821904584,0.06456443155508715
427,0.8553088130664086,0.11163044778124219
428,3.3905604010251986,0.4427126490217332
429,-3.072361454949157,-0.40113107060991265
430,-0.15486443662038513,-0.020211515813082
431,3.6634034503878006,0.47837592380406513
432,2.0019076257001314,0.26131346120429166
433,2.235057741651628,0.29175882182069945
434,2.6132809221011284,0.3411566470793118
435,0.6407055915260443,0.08362045919464588
436,0.9508532669423534,0.12410128519769445
437,0.781621841237945,0.10201270654147757
438,-2.8907723161653576,-0.3774059053026717
439,-2.854803467505482,-0.37270683528192416
440,0.026225556697415584,0.0034227209419516536
441,-0.6926827871206463,-0.09040441850799845
442,0.27357517375442203,0.03570464942626063
443,0.49751202596478467,0.06493139456935869
444,1.6422433101629743,0.21435421725259352
445,2.1794992291956907,0.28450350664295637
446,2.5926426091931702,0.3384608883283135
447,0.11320200268294446,0.014774102274526102
448,-0.5378575476676966,-0.07019709739031135
449,3.032380417105431,0.3959071566313318
450,1.6912615345276487,0.22075380444184556
451,-4.521001365977086,-0.5905323245245334
452,-0.6201990918452173,-0.08094400744315587
453,-0.46658371489846506,-0.060894798262625977
454,2.3524368244604066,0.3070879381202222
455,0.03577760983024622,0.004669368082030006
456,0.984747953165737,0.12852541795698152
457,0.4749714303169486,0.06198951618053954
458,0.5775448793418777,0.07537692369070025
459,-4.957301243964734,-0.6476311320290865
460,1.2305304255541345,0.1606075428132629
461,1.9364952695645636,0.2527723844154346
462,-1.947913309511544,-0.2542632509340197
463,2.2035875211936866,0.28764913920108925
464,-3.8496187522311045,-0.5027210723102807
465,1.759807054478919,0.22970300141029584
466,1.7960594485886083,0.2344361640193432
467,-0.1890945582472566,-0.024678935800201016
468,-0.6146600842029109,-0.08022107289046605
469,0.03891578515351497,0.005078934218411502
470,-0.5735910340551081,-0.07486088289519548
471,1.6426811855057732,0.21441138361961165
472,-0.6811507334746255,-0.08889927299608658
473,0.6520964374667353,0.08510716467362342
474,2.0855355568556635,0.2722333971732124
475,-3.5148743295763696,-0.458960663127287
476,1.4257729237830126,0.18609432534189127
477,-4.295967488025154,-0.5610929724865891
478,-0.2746957179556293,-0.03585089399601426
479,2.361213571341109,0.30823417799460257
480,-0.8499490401810552,-0.11093087681723962
481,6.940199965045124,0.9075559861273739
482,-0.3494839379502408,-0.04561168829387987
483,2.3745925619759114,0.309981480384123
484,-0.9615302569886212,-0.12549490458538393
485,1.6545831682245078,0.21596523864941577
486,1.8827967176617308,0.24576101055647143
487,-0.5794250327652029,-0.07562231424023444
488,-1.508248451340762,-0.1968611153993053
489,-1.386984289285333,-0.18103076076896948
490,1.6417561996933572,0.21429062305582797
491,1.93039661512669,0.2519760794474718
492,5.326070945118197,0.695915735503126
493,-2.8685602393583727,-0.3745040440304924
494,-1.2340904134308623,-0.16107224633959566
495,1.9578024554391675,0.25555449457044377
496,1.642535611392698,0.2143923783392228
497,1.9058467457399824,0.24877061140965762
498,-2.3648996296018905,-0.30871557756340007
499,2.970059456839458,0.38776462158118175
500,-0.521070075622153,-0.06800607426435507
501,-0.34726131545124866,-0.045321607538136306
502,-2.7169993349712054,-0.3547048019337109
503,6.534186486486147,0.8542711156980419
504,-3.392611372127076,-0.44298070019866714
505,-1.1233926565085222,-0.1466225253488778
506,1.7165279737093548,0.22405252153480543
507,3.9830637253672037,0.520169827060944
508,-5.935976130241558,-0.7758250778866806
509,0.6725582864639069,0.08777780220413277
510,2.2800766376845014,0.29763794343591915
511,0.33812068499763137,0.04412863854781458
512,-1.4142217320684927,-0.18458639703912694
513,-0.27153759536051375,-0.03543872083212269
514,0.35519896393443584,0.0463575727712563
515,1.2673023552617744,0.16540759617675505
516,1.499926373747137,0.19577469295998143
517,1.0325037372852948,0.13475884391833984
518,1.191768355621694,0.15554776240606827
519,2.4607048532510634,0.32122811412133856
520,0.3015778263482766,0.039359337649397044
521,0.8660344409758787,0.11303038592643913
522,2.199696574867871,0.28714102705147593
523,0.2390846569114635,0.031203225007885426
524,-0.34844197365818186,-0.04547569857693747
525,-0.5120539686314767,-0.06682933566938762
526,1.6801799644137598,0.21930703591408704
527,-1.850354711399234,-0.2415251700106276
528,-1.8576836519796012,-0.24248207895240032
529,-4.621675468683305,-0.603705053358386
530,0.3319147014554734,0.04331867896739782
531,-2.3727373589783225,-0.3097391892014501
532,-1.3267350899042536,-0.17316581232021158
533,0.7807243135299604,0.10189556065311636
534,-0.34671768418431953,-0.045250656690537815
535,3.952142897661339,0.5161265383384773
536,-1.9774096825265468,-0.2581146637294775
537,-3.4062157472239334,-0.44475873232009666
538,3.9039989999978384,0.5098313563070598
539,-0.4588174445330618,-0.05988118882817399
540,3.334415335797705,0.43537495951121996
541,-0.20715093032947327,-0.02703550038383055
542,-0.9411472787889329,-0.12283440931554963
543,3.9564376088429714,0.5166881188033962
544,0.09411355140337647,0.01228284815217382
545,-0.48921193082686526,-0.06384810947702978
546,-1.7097730434635918,-0.2231706129365493
547,3.606830255904892,0.4709805539314489
548,1.3818302474126603,0.18035794441474992
549,1.284030876128697,0.16759128509603305
550,2.856635170377683,0.37294613115147657
551,4.0340983538600454,0.526843516547763
552,-3.040440034226363,-0.3969602119605415
553,2.725402585573864,0.3558025119058942
554,1.559360845596059,0.20353376008988003
555,0.3483142768794949,0.04545903250876809
556,0.7451777983236331,0.09725602274841515
557,0.2315227994969917,0.030216313552463674
558,2.2921123448380123,0.2992097391358112
559,0.10087852260181368,0.013165751617140243
560,1.5013337590426852,0.19595842268421576
561,0.34899252455566426,0.045547552535572064
562,2.7123187123575647,0.3540933785697689
563,0.21733860619352136,0.02836511039559243
564,3.016207620881528,0.39379406665135547
565,1.3308400307137613,0.17370166755463393
566,-0.29310999693573564,-0.03825418170996012
567,-0.37436136687709787,-0.04885851582720128
568,2.2636018147187174,0.2954864412695347
569,-2.819838894609646,-0.36813907987303685
570,-1.945146472951883,-0.25390198118071217
571,5.69268129676526,0.743940661457862
572,0.8890374460394691,0.11603281153147486
573,-1.6026159004990401,-0.20918074267985395
574,-0.9288378046417953,-0.1212277170160653
575,0.5506654835963332,0.0718687331346259
576,1.527266249020842,0.19934384479040473
577,-0.7025739115875871,-0.09169539486502906
578,2.336765135285037,0.3050412357421969
579,-1.6348214163511792,-0.21338526103378927
580,-2.5566731233905147,-0.33376266914016944
581,2.601585271068301,0.33962896680936755
582,1.0364212331811709,0.13527018674746807
583,-0.0489321546269967,-0.006386179861269298
584,-3.1999190144821927,-0.4177987747844667
585,-1.180180801416668,-0.15403520009619287
586,2.57145578418009,0.33569352012415193
587,-2.360248760308331,-0.3081081737489274
588,3.1167406410447147,0.4069298297984177
589,-2.4214904144561773,-0.3161064694964396
590,2.9408801911420293,0.38395233661592987
591,2.3493127919085754,0.3066799420313208
592,-0.23513528663237443,-0.030687785617572908
593,1.2207690250105083,0.15933333954926673
594,-1.3635184709643577,-0.1779675071134086
595,0.5767914433072048,0.07527858807304874
596,-0.38084522312037394,-0.049704744461816684
597,3.5620319831553333,0.46512468969065013
598,0.5302360260923704,0.06920237109083437
599,3.2811426445611365,0.4284129763171888
600,0.6446841505621302,0.08413973072936738
601,5.987636166244262,0.7825966976907495
602,0.5232370874823704,0.06828890235237166
603,-2.9138651999611964,-0.3804228865698748
604,-2.4374362183042453,-0.31818907415950337
605,3.3528039893212576,0.43777816510099626
606,0.6553327606815806,0.08552956219100928
607,0.18497244873215904,0.02414095330057297
608,0.7835748072916242,0.10226760898476661
609,-1.3745115959538379,-0.17940255869307115
610,-0.5534997710422663,-0.07223865231544516
611,0.7113716875054134,0.09284367067301273
612,-3.0963504721514665,-0.4042655458302933
613,0.8687871381806244,0.11338967596873993
614,-0.9277011733275905,-0.121079358608833
615,1.9720479017073984,0.2574145589697049
616,0.12238662030277951,0.01597279696536409
617,-3.1081651038446765,-0.40580930112194014
618,1.320159526768781,0.17230744578488882
619,-1.7959205026012168,-0.23441802289645308
620,-2.0403054124308277,-0.2663272960100933
621,0.1379752770153609,0.01800729070954413
622,1.115345048903607,0.1455720638750636
623,1.4950169883374562,0.1951337888767256
624,0.04984522874846297,0.006505346016561462
625,-1.3049513664598031,-0.17032219679969535
626,0.11464036005744999,0.014961823879166981
627,-2.579841404523483,-0.33678882370259294
628,1.131607503806403,0.14769481916738036
629,1.7352986313284997,0.2265031898179414
630,-1.583091434526501,-0.20663179606476434
631,-4.176370753637223,-0.5454499654557216
632,-5.6255496806752,-0.735144816304168
633,-1.1413837731506504,-0.14897093044845425
634,3.4277054517966947,0.44756738354103065
635,-2.9753047157892096,-0.38844992571651055
636,-1.0043495930395117,-0.13108395508993742
637,-2.2188196108866642,-0.2896382825022324
638,-0.9130933129960721,-0.11917267610687725
639,-2.7220064427478814,-0.35535887571776237
640,-0.3893210686352688,-0.05081095470398493
641,0.5389334785132827,0.07033752306620167
642,-1.6609546481019712,-0.21679706582265498
643,-3.211300535949635,-0.41928605656428153
644,-3.092390155087249,-0.4037480752910262
645,-1.0725581114159337,-0.1399870847009618
646,0.8496820390562623,0.11089602718298226
647,-0.42545101583907086,-0.05552640220648499
648,-0.1609648359709253,-0.021007686814188027
649,0.2165977647968106,0.028268421965905295
650,-2.1219887408589777,-0.2769935118540317
651,3.1446773870840268,0.41058025558285205
652,2.4523361637442394,0.3201351021962125
653,0.16332648163907212,0.021315908292603276
654,1.721125823822216,0.22465280800192677
655,0.5167972620140784,0.06744840716986868
656,-0.5842399064366032,-0.0762507337315219
657,0.14559699816924937,0.019002010796802787
658,-0.46370959032327363,-0.060519683766806824
659,-2.019821972732716,-0.26365263565625857
660,-0.31877790979435655,-0.04160416234148396
661,-0.8924938219681436,-0.11648395003300055
662,2.6674172407583887,0.3482280564983701
663,-1.0037382135036208,-0.13100415355901904
664,3.5641375517182934,0.46539991666421066
665,-2.2651883363649152,-0.2956936295743784
666,-3.747109711342732,-0.48931887696918236
667,-0.548597976310862,-0.07159889093855337
668,0.7866898686364678,0.10267418908494597
669,0.6190231937024212,0.08079053271750657
670,-1.2813620823784486,-0.1672429083211747
671,-1.348474460332203,-0.17600365811143864
672,0.11135951726367707,0.01453363748471304
673,-0.3695992749124038,-0.04823700042782556
674,-3.9029344993051733,-0.50969216800613
675,0.47954720084494384,0.0625867207229447
