ts,oi,volume
2026-09-16 08:50:00+00:00,2851016498.5754,6569277.7993
2026-09-16 08:55:00+00:00,2855119743.0837,6477972.0705
2026-09-16 09:00:00+00:00,2858867652.4025,18051925.7108
2026-09-16 09:05:00+00:00,2856494557.5188,27397141.8211
2026-09-16 09:10:00+00:00,2856731692.3569,33271075.9173
2026-09-16 09:15:00+00:00,2856415498.5758,13419602.6131
2026-09-16 09:20:00+00:00,2857156619.6309,18177468.4398
2026-09-16 09:25:00+00:00,2857408492.2051,6636612.4567
2026-09-16 09:30:00+00:00,2858384473.5051,10854488.0984
2026-09-16 09:35:00+00:00,2856943805.8744,14571536.9642
2026-09-16 09:40:00+00:00,2856741687.8929,7033201.5714
2026-09-16 09:45:00+00:00,2858523268.3727,4146923.7139
2026-09-16 09:50:00+00:00,2859716636.3209,10010298.4757
2026-09-16 09:55:00+00:00,2859567014.2072,7033545.7479
2026-09-16 10:00:00+00:00,2861125588.4243,8384849.4376
2026-09-16 10:05:00+00:00,2860818895.333,25910173.9867
2026-09-16 10:10:00+00:00,2859249568.4397,10836514.7938
2026-09-16 10:15:00+00:00,2859903177.7856,15423450.5444
2026-09-16 10:20:00+00:00,2858502070.7911,10167423.7909
2026-09-16 10:25:00+00:00,2858877711.5573,11927151.8964
2026-09-16 10:30:00+00:00,2859099515.2489,7218935.3505
2026-09-16 10:35:00+00:00,2859260956.6497,6905522.5571
2026-09-16 10:40:00+00:00,2861264575.5822,4588942.4757
2026-09-16 10:45:00+00:00,2859971497.7492,4285245.9757
2026-09-16 10:50:00+00:00,2859864020.1844,3587854.7497
2026-09-16 10:55:00+00:00,2861116965.0951,6272066.7984
2026-09-16 11:00:00+00:00,2861212767.7012,10987198.2453
2026-09-16 11:05:00+00:00,2859820171.6314,20426190.9953
2026-09-16 11:10:00+00:00,2859106185.5476,5457888.857
2026-09-16 11:15:00+00:00,2859490813.1081,5856843.9055
2026-09-16 11:20:00+00:00,2859524130.426,10790104.3839
2026-09-16 11:25:00+00:00,2862334135.0824,10342680.3048
2026-09-16 11:30:00+00:00,2863169477.6842,5533314.1564
