ts,oi,volume
2026-09-22 23:50:00+00:00,3420630941.8499,12891890.5628
2026-09-22 23:55:00+00:00,3419544866.8587,6922656.9806
2026-09-23 00:00:00+00:00,3421297996.7344,5483085.5446
2026-09-23 00:05:00+00:00,3417605815.0359,10693590.1292
2026-09-23 00:10:00+00:00,3424709631.3084,14141313.8555
2026-09-23 00:15:00+00:00,3426791517.9218,10583944.5432
2026-09-23 00:20:00+00:00,3417878134.4248,38274195.4008
2026-09-23 00:25:00+00:00,3426704244.8085,20569237.9102
2026-09-23 00:30:00+00:00,3428647615.1569,19957234.5002
2026-09-23 00:35:00+00:00,3431485950.4009,19246544.9137
2026-09-23 00:40:00+00:00,3432791619.8383,27793200.9945
2026-09-23 00:45:00+00:00,3435823364.2127,16083073.0101
2026-09-23 00:50:00+00:00,3437808058.0642,8244987.2389
2026-09-23 00:55:00+00:00,3434382287.0984,9470746.039
2026-09-23 01:00:00+00:00,3438987275.918,10184896.2736
2026-09-23 01:05:00+00:00,3441926036.0991,27900181.8259
2026-09-23 01:10:00+00:00,3433204391.1706,27395045.2113
2026-09-23 01:15:00+00:00,3433017860.9943,54483084.2159
2026-09-23 01:20:00+00:00,3430814554.9295,15760556.1508
2026-09-23 01:25:00+00:00,3428016972.9763,15987940.4267
2026-09-23 01:30:00+00:00,3428697986.7075,14622757.822
2026-09-23 01:35:00+00:00,3419911423.4101,11948077.3875
2026-09-23 01:40:00+00:00,3412256895.0057,27565854.1646
2026-09-23 01:45:00+00:00,3407067278.9789,27781956.9658
2026-09-23 01:50:00+00:00,3401919989.6238,26606162.9538
2026-09-23 01:55:00+00:00,3403889629.0023,13512643.2018
2026-09-23 02:00:00+00:00,3401094450.4735,14790896.1105
2026-09-23 02:05:00+00:00,3401067177.7564,22384481.1579
2026-09-23 02:10:00+00:00,3401465239.9542,7541103.7631
2026-09-23 02:15:00+00:00,3406703966.1178,7658639.8877
2026-09-23 02:20:00+00:00,3410446377.7072,18603063.787
2026-09-23 02:25:00+00:00,3412169226.0156,29368046.3036
2026-09-23 02:30:00+00:00,3411017363.7156,10916134.5632
2026-09-23 02:35:00+00:00,3411781049.2668,9287737.5879
2026-09-23 02:40:00+00:00,3411001848.5755,7119675.1691
2026-09-23 02:45:00+00:00,3410680577.2905,9964649.8556
2026-09-23 02:50:00+00:00,3410493710.4457,10139304.4194
2026-09-23 02:55:00+00:00,3411582943.4813,5297383.4079
2026-09-23 03:00:00+00:00,3410502122.3806,7174755.3319
2026-09-23 03:05:00+00:00,3410135203.9839,3445947.2137
2026-09-23 03:10:00+00:00,3413197059.9643,3943030.4515
2026-09-23 03:15:00+00:00,3414259168.706,4014760.7041
2026-09-23 03:20:00+00:00,3421261459.1266,6056486.0433
2026-09-23 03:25:00+00:00,3421290565.4953,32902141.3056
2026-09-23 03:30:00+00:00,3425537535.3139,14567735.7572
2026-09-23 03:35:00+00:00,3429184183.5556,10363111.2495
2026-09-23 03:40:00+00:00,3426035199.613,19854956.1903
2026-09-23 03:45:00+00:00,3423238568.9431,70900435.6488
2026-09-23 03:50:00+00:00,3422520812.7927,38955364.0599
2026-09-23 03:55:00+00:00,3422518650.0103,11572290.0371
2026-09-23 04:00:00+00:00,3420084543.9385,6526271.406
2026-09-23 04:05:00+00:00,3421226477.8073,15755941.6827
2026-09-23 04:10:00+00:00,3425445150.8614,21004760.2842
2026-09-23 04:15:00+00:00,3423077210.286,25553658.2224
2026-09-23 04:20:00+00:00,3417044747.6759,21102350.5389
2026-09-23 04:25:00+00:00,3421953318.2509,111796826.4677
2026-09-23 04:30:00+00:00,3425481191.7245,85592148.6133
2026-09-23 04:35:00+00:00,3416904615.9438,44540426.2499
2026-09-23 04:40:00+00:00,3413405601.0024,43700432.718
2026-09-23 04:45:00+00:00,3413424853.3976,24505611.6504
2026-09-23 04:50:00+00:00,3419018916.0628,14422259.6037
2026-09-23 04:55:00+00:00,3421317038.2803,22342922.3662
2026-09-23 05:00:00+00:00,3412148575.6396,13885841.782
2026-09-23 05:05:00+00:00,3413932538.0065,50857365.9997
2026-09-23 05:10:00+00:00,3412278324.5624,33030902.8703
2026-09-23 05:15:00+00:00,3410487164.062,16001678.2631
2026-09-23 05:20:00+00:00,3405730218.0946,15003740.2534
2026-09-23 05:25:00+00:00,3404599173.7413,27934550.6121
2026-09-23 05:30:00+00:00,3403199239.6316,17615896.2949
2026-09-23 05:35:00+00:00,3414956726.3305,19009155.5598
2026-09-23 05:40:00+00:00,3409471987.678,59262465.5385
2026-09-23 05:45:00+00:00,3420561171.5634,44552414.6955
2026-09-23 05:50:00+00:00,3413769101.5621,34475875.7333
2026-09-23 05:55:00+00:00,3415265542.7723,62589214.4932
2026-09-23 06:00:00+00:00,3414786404.7861,38541779.7239
2026-09-23 06:05:00+00:00,3417368475.6066,24811879.5279
2026-09-23 06:10:00+00:00,3418884948.4632,18583217.1951
2026-09-23 06:15:00+00:00,3418384563.1853,12911170.0115
2026-09-23 06:20:00+00:00,3419039297.4898,14553179.7971
2026-09-23 06:25:00+00:00,3419742174.5471,12362567.4275
2026-09-23 06:30:00+00:00,3421228846.9044,15602184.9722
2026-09-23 06:35:00+00:00,3425452274.8724,27752354.2513
2026-09-23 06:40:00+00:00,3429481408.6515,20392740.6923
2026-09-23 06:45:00+00:00,3430349368.0137,11529585.7934
2026-09-23 06:50:00+00:00,3428726204.2115,11520029.0942
2026-09-23 06:55:00+00:00,3429505330.5103,12017427.6356
2026-09-23 07:00:00+00:00,3421708978.3623,7069666.4445
2026-09-23 07:05:00+00:00,3422288660.1548,49242226.7563
2026-09-23 07:10:00+00:00,3424056360.1751,18639975.3974
2026-09-23 07:15:00+00:00,3429053537.0078,14821441.3416
2026-09-23 07:20:00+00:00,3428093636.1354,19806862.4793
2026-09-23 07:25:00+00:00,3425125759.3709,7628540.871
2026-09-23 07:30:00+00:00,3427499341.3841,25891265.2015
2026-09-23 07:35:00+00:00,3411564737.7573,29471461.837
2026-09-23 07:40:00+00:00,3410670691.5018,73981752.9618
2026-09-23 07:45:00+00:00,3398184147.2474,85615578.6165
