end_date,n,mean,ci_lo,ci_hi
2008-10-17,250,8.882202905992756,8.415729163381652,9.353262418001052
2008-10-20,250,8.906077645329853,8.436837843260664,9.39196203107217
2008-10-21,250,8.929099068351276,8.448698782177564,9.43398260369893
2008-10-22,250,8.955456253893747,8.467969766973088,9.472975647051467
2008-10-23,250,8.983505968119777,8.485750966153867,9.515789884435119
2008-10-24,250,9.017972205294678,8.50004554199248,9.592377538975315
2008-10-27,250,9.057184383137843,8.51747255614101,9.673448785115458
2008-10-28,250,9.091319202144435,8.538588305074764,9.748639721082624
2008-10-29,250,9.121152958534983,8.550300129035296,9.818844112861571
2008-10-30,250,9.14664033012711,8.563026850824837,9.871819908638475
2008-10-31,250,9.176019716393794,8.576413307522795,9.922530401119028
2008-11-04,250,9.201141417122972,8.59057064165759,9.960745326275454
2008-11-05,250,9.223913888633465,8.602368043965924,9.990762370951549
2008-11-06,250,9.250996341064756,8.614433293485824,10.051404459038771
2008-11-07,250,9.279024687348363,8.631712416350357,10.102141993863105
2008-11-10,250,9.304695467264494,8.654994645596993,10.141868760761094
2008-11-11,250,9.332133310953491,8.671037141286067,10.182507913308445
2008-11-12,250,9.359922574216597,8.685253105502271,10.226428180046177
2008-11-13,250,9.390514444673112,8.705325402440302,10.266858756008887
2008-11-14,250,9.41932192072707,8.719703883150986,10.306187619735468
2008-11-17,250,9.448296635344597,8.738360720844168,10.362913029963535
2008-11-18,250,9.477937401831383,8.758472282657143,10.423107198407797
2008-11-19,250,9.507262167863443,8.777838571685583,10.479967935208874
2008-11-20,250,9.541192184044673,8.799096034188057,10.525266314041318
2008-11-21,250,9.572765202643659,8.815355582507664,10.5683551944638
2008-11-25,250,9.601302962116671,8.834224656282696,10.625574020142647
2008-11-26,250,9.631660128920169,8.846966222655151,10.677717100994244
2008-11-27,250,9.660794436472617,8.86902117829383,10.70497409771695
2008-11-28,250,9.688797286606816,8.885671262684287,10.759096367069922
2008-12-01,250,9.717688455282543,8.899287460174914,10.806330830186408
2008-12-02,250,9.750758725779983,8.91683445476028,10.859156815616547
2008-12-03,250,9.781861550045557,8.933819025579737,10.907620849082099
2008-12-04,250,9.81385183374896,8.947373826536946,10.959692420901057
2008-12-05,250,9.845630131929193,8.966129741017701,11.01009553153756
2008-12-08,250,9.873679411935354,8.98466967273162,11.059167301771254
2008-12-09,250,9.900770838086501,8.997987261566475,11.081871775933234
2008-12-15,250,9.925935130746891,9.017636841263332,11.122088862742451
2008-12-16,250,9.950881401639839,9.031378817105193,11.182847100723928
2008-12-17,250,9.974850778100299,9.035311492035206,11.205457062560336
2008-12-18,250,9.999778765204153,9.046056183425085,11.262618557544954
2008-12-19,250,10.024814049366324,9.061366042250311,11.27795000416317
2008-12-22,250,10.048522890694247,9.06430175863695,11.306831339463544
2008-12-24,250,10.073216697762238,9.080452151412173,11.34815950507298
2008-12-25,250,10.097483581862132,9.09783091055898,11.374075584449196
2008-12-26,250,10.120454304995635,9.118062455384237,11.391839671753917
2008-12-29,250,10.14325276059409,9.134036648586509,11.424690809336777
2008-12-30,250,10.166413635601536,9.144481388799083,11.450202718561446
2009-01-05,250,10.18819638684804,9.153857680726302,11.479471026769986
