date,date_t1,open_t,close_t,open_t1,close_t1,r,r_night_bps,r_day_bps,nights,cost_bps_cons,cost_bps_opt,r_net_bps_cons,r_net_bps_opt,pnl_yen_cons,roll_quarterly,is_glitch,night_open,night_close,has_night,leg_a_bps,leg_b_bps,leg_c_bps
2007-11-01,2007-11-02,16820.0,16910.0,16540.0,16490.0,-0.02188054405677109,-218.8054405677109,53.50772889417321,1,7.214665878178592,1.3010053222945004,-226.02010644588947,-220.10644589000538,-3822.0,False,False,16900.0,16850.0,True,-5.913660555884048,-29.5857988165682,-183.97626112759636
2007-11-02,2007-11-05,16540.0,16490.0,16440.0,16300.0,-0.003032140691328067,-30.32140691328067,-30.229746070132848,3,7.398423286840509,1.334141904184354,-37.71983020012118,-31.65554881746502,-622.0,False,False,16480.0,16460.0,True,-6.064281382656134,-12.135922330097637,-12.150668286755595
2007-11-05,2007-11-06,16440.0,16300.0,16150.0,16270.0,-0.009202453987730008,-92.02453987730009,-85.15815085158196,1,7.484662576687116,1.3496932515337423,-99.5092024539872,-93.37423312883382,-1622.0,False,False,16270.0,16170.0,True,-18.404907975460016,-61.46281499692652,-12.368583797155441
2007-11-06,2007-11-07,16150.0,16270.0,16340.0,16130.0,0.004302397049784856,43.023970497848566,74.3034055727554,1,7.498463429625077,1.352181929932391,35.52550706822349,41.671788567916174,578.0,False,False,16260.0,16330.0,True,-6.146281499692652,43.05043050430557,6.1236987140222965
2007-11-07,2007-11-08,16340.0,16130.0,15780.0,15740.0,-0.021698698078115308,-216.98698078115308,-128.5189718482249,1,7.563546187228766,1.3639181649101055,-224.55052696838186,-218.35089894606318,-3622.0,False,False,16130.0,16050.0,True,0.0,-49.597024178549276,-168.22429906542035
2007-11-08,2007-11-09,15780.0,15740.0,15780.0,15550.0,0.0025412960609911828,25.412960609911828,-25.348542458808467,1,7.750952986022871,1.397712833545108,17.662007623888957,24.01524777636672,278.0,False,False,15750.0,15770.0,True,6.353240152476847,12.698412698413097,6.341154090043766
2007-11-09,2007-11-12,15780.0,15550.0,15230.0,15220.0,-0.02057877813504827,-205.7877813504827,-145.75411913814952,3,7.845659163987138,1.414790996784566,-213.63344051446984,-207.20257234726728,-3322.0,False,False,15600.0,15470.0,True,32.15434083601254,-83.33333333333303,-155.13897866838988
2007-11-12,2007-11-13,15230.0,15220.0,15180.0,15040.0,-0.0026281208935611255,-26.281208935611254,-6.565988181220783,1,8.015768725361367,1.445466491458607,-34.29697766097262,-27.72667542706986,-522.0,False,False,15200.0,15230.0,True,-13.140604467805073,19.736842105262387,-32.82994090610614
2007-11-13,2007-11-14,15180.0,15040.0,15400.0,15530.0,0.02393617021276606,239.3617021276606,-92.2266139657446,1,8.111702127659575,1.4627659574468086,231.25000000000102,237.8989361702138,3478.0,False,False,15120.0,15000.0,True,53.19148936170137,-79.36507936507908,266.6666666666662
2007-11-14,2007-11-15,15400.0,15530.0,15560.0,15390.0,0.0019317450096587585,19.317450096587585,84.41558441558472,1,7.855763039278815,1.416613007083065,11.461687057308769,17.90083708950452,178.0,False,False,15550.0,15610.0,True,12.878300064391723,38.5852090032146,-32.03074951953822
2007-11-15,2007-11-16,15560.0,15390.0,15190.0,15190.0,-0.01299545159194282,-129.9545159194282,-109.25449871465264,1,7.927225471085119,1.4294996751137103,-137.8817413905133,-131.3840155945419,-2122.0,False,False,15390.0,15280.0,True,0.0,-71.47498375568605,-58.90052356020914
2007-11-16,2007-11-19,15190.0,15190.0,15210.0,15070.0,0.0013166556945358732,13.166556945358732,0.0,3,8.031599736668861,1.448321263989467,5.134957208689871,11.718235681369265,78.0,False,False,15170.0,15200.0,True,-13.166556945358732,19.775873434411118,6.5789473684207955
2007-11-19,2007-11-20,15210.0,15070.0,14830.0,15210.0,-0.015925680159256772,-159.2568015925677,-92.04470742932291,1,8.09555408095554,1.4598540145985404,-167.35235567352325,-160.71665560716625,-2522.0,False,False,15090.0,15060.0,True,13.271400132714994,-19.88071570576566,-152.7224435590968
2007-11-20,2007-11-21,14830.0,15210.0,15090.0,14820.0,-0.007889546351084853,-78.89546351084853,256.2373567093723,1,8.021038790269559,1.4464168310322156,-86.91650230111809,-80.34188034188074,-1322.0,False,False,15230.0,15170.0,True,13.149243918475495,-39.39592908732803,-52.73566249175965
2007-11-21,2007-11-22,15090.0,14820.0,14680.0,14800.0,-0.009446693657219951,-94.46693657219951,-178.92644135188874,1,8.232118758434547,1.484480431848853,-102.69905533063407,-95.95141700404837,-1522.0,False,False,14820.0,14690.0,True,0.0,-87.71929824561431,-6.8073519400957405
2007-11-22,2007-11-26,14680.0,14800.0,14960.0,15200.0,0.0108108108108107,108.108108108107,81.74386920980936,4,8.243243243243244,1.4864864864864866,99.86486486486376,106.62162162162052,1478.0,False,False,14770.0,14770.0,True,-20.27027027027062,0.0,128.63913337846978
2007-11-26,2007-11-27,14960.0,15200.0,14830.0,15240.0,-0.024342105263157943,-243.4210526315794,160.42780748663165,1,8.026315789473683,1.4473684210526316,-251.44736842105308,-244.86842105263204,-3822.0,False,False,15160.0,15210.0,True,-26.31578947368429,32.9815303430081,-249.83563445101885
2007-11-27,2007-11-28,14830.0,15240.0,15260.0,15160.0,0.001312335958005173,13.12335958005173,276.4666217127454,1,8.005249343832022,1.4435695538057745,5.118110236219708,11.679790026245955,78.0,False,False,15230.0,15200.0,True,-6.561679790025865,-19.69796454366346,39.473684210527
2007-11-28,2007-11-29,15260.0,15160.0,15520.0,15570.0,0.0237467018469657,237.467018469657,-65.53079947575368,1,8.047493403693931,1.4511873350923483,229.4195250659631,236.01583113456465,3478.0,False,False,15170.0,15160.0,True,6.596306068602509,-6.5919578114703725,237.467018469657
2007-11-29,2007-11-30,15520.0,15570.0,15550.0,15730.0,-0.0012845215157354373,-12.845215157354373,32.216494845360714,1,7.83558124598587,1.4129736673089275,-20.680796403340242,-14.2581888246633,-322.0,False,False,15550.0,15600.0,True,-12.845215157354373,32.15434083601254,-32.05128205128194
2007-11-30,2007-12-03,15550.0,15730.0,15780.0,15700.0,0.0031786395422759295,31.786395422759295,115.75562700964603,3,7.75588048315321,1.3986013986013985,24.030514939606086,30.387794024157895,378.0,False,False,15710.0,15800.0,True,-12.714558169103496,57.28835136855403,-12.658227848101333
2007-12-03,2007-12-04,15780.0,15700.0,15650.0,15470.0,-0.0031847133757961776,-31.847133757961778,-50.697084917616934,1,7.770700636942675,1.4012738853503184,-39.617834394904456,-33.2484076433121,-622.0,False,False,15700.0,15660.0,True,0.0,-25.47770700636942,-6.3856960408681385
2007-12-04,2007-12-05,15650.0,15470.0,15430.0,15650.0,-0.0025856496444731647,-25.856496444731647,-115.01597444089407,1,7.88623141564318,1.4221073044602455,-33.74272786037483,-27.27860374919189,-522.0,False,False,15470.0,15400.0,True,0.0,-45.24886877828038,19.48051948051921
2007-12-05,2007-12-06,15430.0,15650.0,15860.0,15930.0,0.013418530351437807,134.18530351437806,142.57939079714842,1,7.795527156549521,1.4057507987220446,126.38977635782854,132.77955271565602,1978.0,False,False,15690.0,15680.0,True,25.559105431309792,-6.373486297004405,114.79591836734748
2007-12-06,2007-12-07,15860.0,15930.0,16010.0,15940.0,0.005021971123666091,50.21971123666091,44.13619167717542,1,7.658505963590709,1.3810420590081607,42.5612052730702,48.838669177652754,678.0,False,False,15900.0,15910.0,True,-18.832391713747842,6.289308176101738,62.8535512256434
2007-12-07,2007-12-10,16010.0,15940.0,16010.0,15890.0,0.004391468005018773,43.91468005018773,-43.72267332916957,3,7.653701380175658,1.3801756587202008,36.260978670012065,42.53450439146753,578.0,False,False,15900.0,15930.0,True,-25.094102885822032,18.867924528302993,50.21971123666091
2007-12-10,2007-12-11,16010.0,15890.0,16030.0,16080.0,0.008810572687224738,88.10572687224737,-74.9531542785764,1,7.6777847702957835,1.3845185651353054,80.42794210195159,86.72120830711206,1278.0,False,False,15830.0,15930.0,True,-37.759597230963,63.17119393556503,62.77463904582614
2007-12-11,2007-12-12,16030.0,16080.0,15700.0,15900.0,-0.023631840796019876,-236.31840796019875,31.19151590767366,1,7.587064676616915,1.3681592039800996,-243.90547263681566,-237.68656716417885,-3922.0,False,False,16100.0,16140.0,True,12.437810945273853,24.8447204968949,-272.6146220570014
2007-12-17,2007-12-18,15440.0,15240.0,15090.0,15170.0,-0.009842519685039353,-98.42519685039352,-129.53367875647714,1,8.005249343832022,1.4435695538057745,-106.43044619422554,-99.86876640419929,-1622.0,False,False,15250.0,15210.0,True,6.561679790026975,-26.229508196721206,-78.89546351084853
2007-12-18,2007-12-19,15090.0,15170.0,15190.0,15090.0,0.0013183915622940745,13.183915622940745,53.015241882041764,1,8.042188529993409,1.4502307185234014,5.141727092947336,11.733684904417343,78.0,False,False,15190.0,15230.0,True,13.183915622940745,26.333113890717463,-26.263952724885353
2007-12-19,2007-12-20,15190.0,15090.0,15180.0,15010.0,0.005964214711729587,59.64214711729588,-65.83278472679366,1,8.084824387011265,1.4579191517561298,51.55732273028461,58.18422796553975,778.0,False,False,15080.0,15060.0,True,-6.6269052352552205,-13.262599469495706,79.68127490039834
2007-12-20,2007-12-21,15180.0,15010.0,15090.0,15320.0,0.005329780146569041,53.29780146569041,-111.98945981554687,1,8.127914723517655,1.4656895403064623,45.16988674217276,51.83211192538395,678.0,False,False,15020.0,15070.0,True,6.662225183211579,33.2889480692411,13.271400132714994
2007-12-21,2007-12-25,15090.0,15320.0,15640.0,15640.0,0.02088772845953013,208.87728459530132,152.41882041086896,4,7.9634464751958225,1.4360313315926891,200.9138381201055,207.44125326370863,3078.0,False,False,15340.0,15450.0,True,13.054830287206887,71.70795306388422,122.9773462783168
2007-12-25,2007-12-26,15640.0,15640.0,15650.0,15710.0,0.0006393861892584063,6.393861892584063,0.0,1,7.800511508951407,1.4066496163682862,-1.4066496163673445,4.987212276215777,-22.0,False,False,15660.0,15660.0,True,12.787723785165905,0.0,-6.3856960408681385
2007-12-26,2007-12-27,15650.0,15710.0,15650.0,15600.0,-0.003819223424570306,-38.19223424570306,38.3386581469658,1,7.765754296626353,1.4003819223424572,-45.95798854232942,-39.59261616804552,-722.0,False,False,15710.0,15720.0,True,0.0,6.3653723742840285,-44.529262086514535
2007-12-27,2007-12-28,15650.0,15600.0,15430.0,15250.0,-0.010897435897435859,-108.97435897435858,-31.948881789137793,1,7.82051282051282,1.4102564102564101,-116.7948717948714,-110.38461538461499,-1822.0,False,False,15580.0,15590.0,True,-12.820512820512775,6.418485237484894,-102.62989095574105
2007-12-28,2008-01-04,15430.0,15250.0,14900.0,14660.0,-0.022950819672131195,-229.50819672131195,-116.6558651976668,7,8.0,1.4426229508196722,-237.50819672131195,-230.95081967213162,-3622.0,False,False,,,False,,,
2008-01-04,2008-01-07,14900.0,14660.0,14500.0,14460.0,-0.010914051841746208,-109.14051841746209,-161.07382550335615,3,8.321964529331513,1.500682128240109,-117.4624829467936,-110.6412005457022,-1722.0,False,False,,,False,,,
2008-01-07,2008-01-08,14500.0,14460.0,14440.0,14540.0,-0.0013831258644536604,-13.831258644536604,-27.58620689655156,1,8.437067773167358,1.5214384508990317,-22.26832641770396,-15.352697095435635,-322.0,False,False,14500.0,14520.0,True,27.662517289073207,13.793103448276334,-55.096418732781814
2008-01-08,2008-01-09,14440.0,14540.0,14310.0,14600.0,-0.015818431911966968,-158.18431911966968,69.25207756232732,1,8.390646492434664,1.513067400275103,-166.57496561210434,-159.69738651994479,-2422.0,False,False,14520.0,14560.0,True,-13.755158184318717,27.548209366390353,-171.7032967032972
2008-01-09,2008-01-10,14310.0,14600.0,14560.0,14400.0,-0.002739726027397249,-27.397260273972492,202.65548567435454,1,8.356164383561644,1.5068493150684932,-35.75342465753414,-28.904109589040985,-522.0,False,False,14610.0,14480.0,True,6.8493150684934,-88.98015058179331,55.24861878453136
2008-01-10,2008-01-11,14560.0,14400.0,14480.0,14170.0,0.005555555555555536,55.55555555555536,-109.8901098901095,1,8.472222222222221,1.5277777777777777,47.08333333333314,54.02777777777758,678.0,False,False,14380.0,14370.0,True,-13.88888888888884,-6.954102920723182,76.54836464857428
2008-01-11,2008-01-15,14480.0,14170.0,14160.0,13980.0,-0.0007057163020465218,-7.057163020465218,-214.0883977900554,4,8.609738884968243,1.5525758645024699,-15.66690190543346,-8.609738884967689,-222.0,False,False,14160.0,14270.0,True,-7.057163020465218,77.68361581920846,-77.08479327259931
2008-01-15,2008-01-16,14160.0,13980.0,13630.0,13490.0,-0.025035765379113006,-250.35765379113008,-127.11864406779627,1,8.726752503576538,1.5736766809728184,-259.08440629470664,-251.9313304721029,-3622.0,False,False,13970.0,13930.0,True,-7.153075822603494,-28.632784538296097,-215.36252692031633
2008-01-16,2008-01-17,13630.0,13490.0,13680.0,13740.0,0.014084507042253502,140.84507042253503,-102.71460014673495,1,9.04373610081542,1.630837657524092,131.80133432171962,139.21423276501093,1778.0,False,False,13510.0,13440.0,True,14.8257968865817,-51.81347150259086,178.57142857142793
2008-01-17,2008-01-18,13680.0,13740.0,13390.0,13790.0,-0.02547307132459975,-254.7307132459975,43.85964912280605,1,8.879184861717613,1.6011644832605532,-263.6098981077151,-256.33187772925805,-3622.0,False,False,13790.0,13730.0,True,36.3901018922852,-43.509789702682596,-247.63292061179888
2008-01-18,2008-01-21,13390.0,13790.0,13630.0,13310.0,-0.011602610587382212,-116.02610587382212,298.7303958177745,3,8.846990572878898,1.595358955765047,-124.87309644670101,-117.62146482958717,-1722.0,False,False,13780.0,13680.0,True,-7.2516316171133965,-72.56894049346928,-36.54970760233911
2008-01-21,2008-01-22,13630.0,13310.0,12700.0,12510.0,-0.04583020285499628,-458.3020285499628,-234.77622890682338,1,9.166040570999249,1.6528925619834711,-467.46806912096207,-459.9549211119463,-6222.0,False,False,13240.0,13080.0,True,-52.59203606311047,-120.84592145015117,-290.5198776758411
2008-01-22,2008-01-23,12700.0,12510.0,13030.0,12800.0,0.04156674660271786,415.66746602717865,-149.60629921259795,1,9.752198241406875,1.7585931254996003,405.9152677857718,413.90887290167905,5078.0,False,False,12480.0,12540.0,True,-23.980815347721673,48.07692307692291,390.7496012759171
2008-01-23,2008-01-24,13030.0,12800.0,13030.0,13060.0,0.01796875000000009,179.68750000000088,-176.5157329240219,1,9.53125,1.71875,170.15625000000088,177.96875000000088,2178.0,False,False,12840.0,12860.0,True,31.250000000000444,15.576323987538387,132.19284603421366
2008-01-24,2008-01-25,13030.0,13060.0,13320.0,13660.0,0.019908116385911168,199.08116385911168,23.0237912509601,1,9.341500765696784,1.6845329249617151,189.7396630934149,197.39663093414998,2478.0,False,False,13000.0,13010.0,True,-45.941807044410645,7.692307692308553,238.27824750192184
2008-01-25,2008-01-28,13320.0,13660.0,13430.0,13050.0,-0.0168374816983895,-168.37481698389502,255.2552552552556,3,8.931185944363104,1.610541727672035,-177.30600292825812,-169.98535871156705,-2422.0,False,False,13750.0,13690.0,True,65.88579795022031,-43.63636363636347,-189.91964937910888
2008-01-28,2008-01-29,13430.0,13050.0,13410.0,13450.0,0.02758620689655178,275.8620689655178,-282.94862248696927,1,9.348659003831417,1.685823754789272,266.51340996168636,274.1762452107285,3478.0,False,False,13080.0,13180.0,True,22.988505747125743,76.45259938837911,174.50682852807375
2008-01-29,2008-01-30,13410.0,13450.0,13490.0,13420.0,0.0029739776951673846,29.739776951673846,29.8284862043241,1,9.070631970260223,1.6356877323420074,20.669144981413623,28.10408921933184,278.0,False,False,13420.0,13500.0,True,-22.304832713754273,59.61251862891315,-7.407407407407085
2008-01-30,2008-01-31,13490.0,13420.0,13140.0,13550.0,-0.02086438152011927,-208.6438152011927,-51.89028910303928,1,9.090909090909092,1.639344262295082,-217.7347242921018,-210.28315946348778,-2922.0,False,False,13380.0,13430.0,True,-29.806259314456575,37.36920777279495,-215.9344750558456
2008-01-31,2008-02-01,13140.0,13550.0,13500.0,13490.0,-0.0036900369003689537,-36.90036900368953,312.0243531202438,1,9.00369003690037,1.6236162361623616,-45.9040590405899,-38.523985239851896,-622.0,False,False,13590.0,13460.0,True,29.52029520295163,-95.65857247976427,29.717682020802272
2008-02-01,2008-02-04,13500.0,13490.0,13740.0,13890.0,0.018532246108228234,185.32246108228233,-7.407407407407085,3,9.04373610081542,1.630837657524092,176.27872498146692,183.69162342475823,2378.0,False,False,13510.0,13580.0,True,14.8257968865817,51.81347150259086,117.8203240058906
2008-02-04,2008-02-05,13740.0,13890.0,13800.0,13750.0,-0.006479481641468721,-64.7948164146872,109.17030567685559,1,8.783297336213103,1.5838732901367891,-73.57811375090031,-66.378689704824,-1022.0,False,False,13890.0,13830.0,True,0.0,-43.19654427645814,-21.69197396963085
2008-02-05,2008-02-06,13800.0,13750.0,13330.0,13090.0,-0.030545454545454542,-305.45454545454544,-36.23188405797117,1,8.872727272727273,1.6,-314.3272727272727,-307.05454545454546,-4322.0,False,False,13800.0,13740.0,True,36.3636363636366,-43.47826086956496,-298.39883551673995
2008-02-06,2008-02-07,13330.0,13090.0,13050.0,13200.0,-0.0030557677616500634,-30.557677616500634,-180.0450112528129,1,9.32009167303285,1.680672268907563,-39.87776928953348,-32.2383498854082,-522.0,False,False,13100.0,13140.0,True,7.639419404126269,30.53435114503733,-68.49315068493178
2008-02-07,2008-02-08,13050.0,13200.0,13130.0,13050.0,-0.005303030303030254,-53.03030303030254,114.94252873563315,1,9.242424242424242,1.6666666666666665,-62.27272727272678,-54.696969696969205,-822.0,False,False,13230.0,13190.0,True,22.72727272727204,-30.234315948601818,-45.48900682335155
2008-02-08,2008-02-12,13130.0,13050.0,12990.0,12990.0,-0.0045977011494252595,-45.977011494252594,-60.92916984006047,4,9.348659003831417,1.685823754789272,-55.32567049808401,-47.66283524904186,-722.0,False,False,13050.0,13130.0,True,0.0,61.302681992336794,-106.62604722010639
2008-02-12,2008-02-13,12990.0,12990.0,13230.0,13100.0,0.018475750577367167,184.75750577367168,0.0,1,9.39183987682833,1.693610469591994,175.36566589684335,183.0638953040797,2278.0,False,False,13020.0,12960.0,True,23.09468822170979,-46.08294930875556,208.3333333333326
2008-02-13,2008-02-14,13230.0,13100.0,13470.0,13630.0,0.028244274809160252,282.44274809160254,-98.26152683295564,1,9.31297709923664,1.6793893129770991,273.1297709923659,280.76335877862545,3578.0,False,False,13060.0,13180.0,True,-30.534351145038443,91.88361408882129,220.0303490136579
2008-02-14,2008-02-15,13470.0,13630.0,13460.0,13610.0,-0.01247248716067495,-124.7248716067495,118.7824795842607,1,8.950843727072634,1.6140865737344092,-133.67571533382213,-126.33895818048391,-1822.0,False,False,13660.0,13610.0,True,22.010271460015662,-36.60322108345548,-110.2130786186628
2008-02-15,2008-02-18,13460.0,13610.0,13620.0,13590.0,0.0007347538574578039,7.347538574578039,111.44130757800852,3,8.963997060984571,1.6164584864070537,-1.6164584864065326,5.731080088170985,-22.0,False,False,13640.0,13670.0,True,22.042615723731895,21.994134897360684,-36.576444769568226
2008-02-18,2008-02-19,13620.0,13590.0,13800.0,13760.0,0.015452538631346657,154.52538631346658,-22.026431718061843,1,8.977189109639442,1.6188373804267844,145.54819720382713,152.9065489330398,1978.0,False,False,13580.0,13620.0,True,-7.358351729213064,29.45508100147265,132.15859030837106
