end_date,n,mean,ci_lo,ci_hi
2008-10-17,250,-8.513623052013743,-21.876716689176394,4.5462888321789166
2008-10-20,250,-7.7458712615628675,-21.625649634467276,4.862413478305406
2008-10-21,250,-8.269791785483394,-21.6960009954253,4.777517937816929
2008-10-22,250,-10.572560734980259,-24.561470434613312,2.0081790662140486
2008-10-23,250,-11.40028603182864,-26.435999797672316,1.8118620710455031
2008-10-24,250,-12.680553271151002,-28.696471442080604,1.4147195224437707
2008-10-27,250,-13.300446310774056,-29.56454674585585,1.1594479529691706
2008-10-28,250,-10.892130599056774,-26.01892134668626,2.391902499783276
2008-10-29,250,-10.521746987459048,-26.24566860694529,3.687027685566824
2008-10-30,250,-11.722788700700194,-26.99624546863642,2.3808103817791912
2008-10-31,250,-8.934017543413832,-24.48512311886926,5.686299741863478
2008-11-04,250,-7.413374634920452,-24.00432756890097,8.431423008027064
2008-11-05,250,-9.766389395991256,-25.013745046308113,4.44005067704657
2008-11-06,250,-11.881611383306273,-27.810604229009684,2.312088327915709
2008-11-07,250,-10.242009153455815,-26.00842735089154,4.096597800941127
2008-11-10,250,-11.092831302953918,-27.363236545014793,2.9609456217369416
2008-11-11,250,-12.416905887899775,-29.00569584175581,2.087144325572848
2008-11-12,250,-14.612439699941124,-32.970547095864106,1.428848024443353
2008-11-13,250,-12.214483040356047,-28.625168685015286,2.3941138595696834
2008-11-14,250,-13.039871399579996,-30.5394126826038,1.4784554427121128
2008-11-17,250,-13.490731675000225,-30.818218003435323,1.3541924351807657
2008-11-18,250,-12.495007720001599,-29.6638805412518,1.7515561157290203
2008-11-19,250,-14.164425220008955,-32.720791118153706,0.892298101972799
2008-11-20,250,-15.692034443309923,-35.88138071206008,0.1765845340603934
2008-11-21,250,-13.826065478759803,-32.02089925874883,1.248901416679022
2008-11-25,250,-14.841508652476353,-32.86291561633492,0.6697820111062628
2008-11-26,250,-14.074518607135794,-31.864367683188714,0.5498996813077847
2008-11-27,250,-13.71596712427604,-30.657867967048197,1.4151031792342137
2008-11-28,250,-13.948624818089392,-30.92589002947913,1.018778127627021
2008-12-01,250,-16.592892579053743,-37.904013281416866,-0.27620276926787546
2008-12-02,250,-15.057772339625542,-33.876334047216005,0.5240608684574405
2008-12-03,250,-14.936486711972417,-32.67970689873691,0.9388175072772497
2008-12-04,250,-14.010012917945456,-31.525435740852217,1.1724480802535886
2008-12-05,250,-13.827678420190013,-31.7801640056755,1.6496414446840961
2008-12-08,250,-13.055309947483561,-29.74168850247561,1.9252396998023724
2008-12-09,250,-13.299818932780353,-30.01330248663497,1.2065627403468349
2008-12-15,250,-12.662067575628706,-29.19810082524854,1.8665127865895017
2008-12-16,250,-11.66909227259654,-28.782278833479992,3.5921411441115003
2008-12-17,250,-13.135209601338397,-29.507872421635273,1.9016236484361908
2008-12-18,250,-13.212479401724746,-29.677297907458037,1.9178579404533522
2008-12-19,250,-12.878707849674942,-29.481375131054985,2.2732835376622686
2008-12-22,250,-13.663639523680638,-30.236183877586566,1.4884824955254292
2008-12-24,250,-13.07339594304136,-29.766161855134893,2.655226778433254
2008-12-25,250,-12.757814088997966,-28.510529811097303,3.2414392145926265
2008-12-26,250,-12.425765357600346,-29.117836881413957,3.12844450781117
2008-12-29,250,-13.041054932889915,-29.808403356319943,2.4431186509681124
2008-12-30,250,-10.300666305602558,-27.77611609021179,6.744856005362877
2009-01-05,250,-9.691638244474033,-27.09863504182624,7.215553637665598
2009-01-06,250,-10.20049198538684,-26.37694591241838,5.8698940138828055
2009-01-07,250,-11.101492077138372,-27.80544635895446,4.235900405486238
2009-01-08,250,-10.958062687014309,-27.696783948160615,4.269695566133729
2009-01-09,250,-12.231804095485284,-28.54967245186722,2.6963781582665747
2009-01-13,250,-12.032798659288197,-28.57014873844803,2.866302693651865
2009-01-14,250,-14.194390530454427,-30.99669471333044,1.1695494103245676
2009-01-15,250,-13.897756937590128,-30.226863019117047,1.2315772408067478
2009-01-16,250,-13.636522453907386,-30.519486623825753,1.2784297042287565
2009-01-19,250,-14.52227869472971,-32.35336792811799,0.5223983646102441
2009-01-20,250,-14.868930528727423,-32.894843853453956,0.5851213987801588
2009-01-21,250,-13.865318686687987,-30.648592838900406,0.8322518664317371
2009-01-22,250,-14.416186354161068,-31.20267155929153,0.5824603479996651
2009-01-23,250,-14.913487154790666,-33.19558435016892,0.35727938773581086
2009-01-26,250,-13.914557148532214,-32.10591837466445,1.3049846228733015
2009-01-27,250,-14.89858113839857,-32.81879078250103,0.7028384095169362
2009-01-28,250,-14.184329212356083,-31.8970096597729,1.224503061790023
2009-01-29,250,-14.909609055861074,-32.79158679944403,0.35741408490795473
2009-01-30,250,-15.027867791248275,-32.62578985947154,0.41851655687196465
2009-02-02,250,-14.211486846802673,-31.600332987059133,1.1881061029157451
2009-02-03,250,-13.157164155372202,-29.496330427109207,1.5891550205885845
2009-02-04,250,-13.40146458895885,-30.0179686915987,1.526056479604071
2009-02-05,250,-11.81034143606151,-28.76316609674832,2.757756902748519
2009-02-06,250,-10.757824355263384,-27.04865696069224,4.576746953446559
2009-02-09,250,-9.918099674830737,-27.5990785903263,5.1497823935230675
2009-02-10,250,-10.644588003880951,-27.435726403106756,4.400788257896895
2009-02-12,250,-9.488318679039013,-26.9808487120745,6.156551222087929
2009-02-13,250,-10.360579269609461,-27.189155482477666,4.797221278229097
2009-02-16,250,-9.600723774138423,-26.557991798668883,5.54366674755128
2009-02-17,250,-9.974315685721672,-26.81648696682038,5.515450457124774
2009-02-18,250,-7.930025777326568,-25.641080737376623,9.642744852411166
2009-02-19,250,-9.698375958476234,-25.741381774206317,6.13264610058853
2009-02-20,250,-11.3927357145738,-27.739184055437683,3.7201008738328136
2009-02-23,250,-13.218870668113222,-29.171366121138497,1.7662354048473379
2009-02-24,250,-11.612586763689308,-27.22228839430266,2.7416798623279495
2009-02-25,250,-12.822986911209131,-28.774013726582968,1.9660775187021187
