date,open,high,low,close,adjclose,volume
2014-01-23,11626.0,11626.0,11626.0,11626.0,8685.6279296875,0
2014-01-24,11420.0,11420.0,11420.0,11420.0,8531.7275390625,0
2014-01-27,11104.0,11104.0,11104.0,11104.0,8295.6455078125,0
2014-01-28,11170.0,11230.0,11100.0,11120.0,8307.603515625,110262
2014-01-29,11180.0,11410.0,11180.0,11410.0,8524.2578125,76365
2014-01-30,11210.0,11220.0,11060.0,11150.0,8330.013671875,150244
2014-01-31,11220.0,11240.0,10990.0,11090.0,8285.189453125,58081
2014-02-03,11070.0,11070.0,10880.0,10900.0,8143.2451171875,64888
2014-02-04,10600.0,10670.0,10390.0,10390.0,7762.22998046875,96522
2014-02-05,10660.0,10660.0,10430.0,10570.0,7896.70458984375,33893
2014-02-06,10610.0,10630.0,10530.0,10570.0,7896.70458984375,13567
2014-02-07,10770.0,10780.0,10660.0,10780.0,8053.59375,35536
2014-02-10,10960.0,10960.0,10810.0,10900.0,8143.2451171875,15253
2014-02-12,11070.0,11090.0,11010.0,11050.0,8255.3076171875,26078
2014-02-13,11060.0,11060.0,10840.0,10900.0,8143.2451171875,15971
2014-02-14,10900.0,10960.0,10620.0,10750.0,8031.181640625,30429
2014-02-17,10750.0,10800.0,10640.0,10800.0,8068.5341796875,10716
2014-02-18,10850.0,11100.0,10830.0,11100.0,8292.66015625,14585
2014-02-19,11040.0,11060.0,10990.0,11030.0,8240.36328125,5815
2014-02-20,11030.0,11030.0,10820.0,10840.0,8098.41845703125,6630
2014-02-21,10980.0,11090.0,10970.0,11070.0,8270.248046875,12011
2014-02-24,11040.0,11180.0,10930.0,11070.0,8270.248046875,15491
2014-02-25,11100.0,11180.0,11100.0,11170.0,8344.95703125,28504
2014-02-26,11100.0,11170.0,11090.0,11090.0,8285.189453125,12642
2014-02-27,11070.0,11100.0,10980.0,11000.0,8217.953125,3352
2014-02-28,11000.0,11030.0,10910.0,10960.0,8188.06787109375,10818
2014-03-03,10860.0,10890.0,10700.0,10860.0,8113.35888671875,7220
