date,open,high,low,close,adjclose,volume
2011-09-05,8880.0,8900.0,8810.0,8830.0,7138.99755859375,326743
2011-09-06,8740.0,8760.0,8640.0,8640.0,6985.3837890625,452751
2011-09-07,8790.0,8830.0,8750.0,8830.0,7138.99755859375,336166
2011-09-08,8910.0,8930.0,8800.0,8850.0,7155.16748046875,237787
2011-09-09,8820.0,8860.0,8780.0,8780.0,7098.5732421875,102004
2011-09-12,8600.0,8630.0,8570.0,8600.0,6953.0439453125,489044
2011-09-13,8620.0,8690.0,8600.0,8690.0,7025.80859375,334279
2011-09-14,8690.0,8720.0,8540.0,8580.0,6936.875,803358
2011-09-15,8710.0,8750.0,8690.0,8710.0,7041.97900390625,850166
2011-09-16,8840.0,8920.0,8830.0,8900.0,7195.59228515625,838938
2011-09-20,8800.0,8820.0,8750.0,8770.0,7090.48876953125,403982
2011-09-21,8770.0,8820.0,8760.0,8790.0,7106.6572265625,346069
2011-09-22,8690.0,8690.0,8600.0,8640.0,6985.3837890625,562892
2011-09-26,8600.0,8610.0,8410.0,8410.0,6799.43017578125,1341460
2011-09-27,8550.0,8700.0,8530.0,8700.0,7033.89404296875,1224370
2011-09-28,8720.0,8780.0,8710.0,8750.0,7074.31787109375,347718
2011-09-29,8650.0,8830.0,8620.0,8830.0,7138.99755859375,1308826
2011-09-30,8830.0,8870.0,8770.0,8800.0,7114.7421875,1027120
2011-10-03,8660.0,8680.0,8570.0,8650.0,6993.46923828125,389512
2011-10-04,8530.0,8590.0,8480.0,8580.0,6936.875,374743
2011-10-05,8640.0,8640.0,8470.0,8480.0,6856.0244140625,1000521
2011-10-06,8600.0,8670.0,8590.0,8630.0,6977.29931640625,607450
2011-10-07,8720.0,8780.0,8690.0,8690.0,7025.80859375,338053
2011-10-11,8890.0,8920.0,8870.0,8870.0,7171.337890625,524253
2011-10-12,8830.0,8890.0,8800.0,8850.0,7155.16748046875,604695
2011-10-13,8950.0,8970.0,8910.0,8910.0,7203.6767578125,1009277
2011-10-14,8880.0,8910.0,8860.0,8870.0,7171.337890625,423018
2011-10-17,8990.0,9030.0,8980.0,9010.0,7284.52587890625,596118
2011-10-18,8860.0,8890.0,8840.0,8860.0,7163.2529296875,476853
2011-10-19,8950.0,8950.0,8860.0,8890.0,7187.50732421875,100487
2011-10-20,8860.0,8860.0,8790.0,8800.0,7114.7421875,89199
2011-10-21,8800.0,8820.0,8770.0,8800.0,7114.7421875,69571
2011-10-24,8880.0,8970.0,8880.0,8950.0,7236.017578125,139783
2011-10-25,8980.0,8990.0,8870.0,8890.0,7187.50732421875,1135751
2011-10-26,8800.0,8920.0,8760.0,8850.0,7155.16748046875,531573
2011-10-27,8890.0,9040.0,8850.0,9040.0,7308.78076171875,918885
2011-10-28,9200.0,9210.0,9120.0,9140.0,7389.63232421875,1527879
2011-10-31,9120.0,9270.0,9080.0,9080.0,7341.12109375,1066749
2011-11-01,9000.0,9060.0,8950.0,8970.0,7252.1865234375,738115
2011-11-02,8830.0,8830.0,8760.0,8810.0,7122.82763671875,943444
2011-11-04,8900.0,8930.0,8850.0,8920.0,7211.76220703125,342876
2011-11-07,8890.0,8900.0,8860.0,8880.0,7179.42138671875,83634
2011-11-08,8870.0,8880.0,8760.0,8770.0,7090.48876953125,326541
2011-11-09,8830.0,8880.0,8800.0,8870.0,7171.337890625,115829
2011-11-10,8660.0,8690.0,8610.0,8630.0,6977.29931640625,712937
2011-11-11,8650.0,8680.0,8610.0,8630.0,6977.29931640625,773159
2011-11-14,8770.0,8780.0,8720.0,8740.0,7066.23388671875,236230
2011-11-15,8660.0,8710.0,8650.0,8690.0,7025.80859375,190043
2011-11-16,8670.0,8690.0,8570.0,8580.0,6936.875,380115
2011-11-17,8550.0,8610.0,8520.0,8590.0,6944.958984375,286035
2011-11-18,8490.0,8520.0,8480.0,8520.0,6888.36474609375,401682
2011-11-21,8480.0,8490.0,8460.0,8470.0,6847.939453125,179549
2011-11-22,8390.0,8470.0,8370.0,8450.0,6831.76953125,292123
2011-11-24,8300.0,8330.0,8270.0,8270.0,6686.2412109375,396677
2011-11-25,8250.0,8310.0,8250.0,8280.0,6694.32568359375,364623
2011-11-28,8390.0,8440.0,8370.0,8410.0,6799.43017578125,181802
2011-11-29,8480.0,8600.0,8470.0,8600.0,6953.0439453125,651349
2011-11-30,8520.0,8550.0,8480.0,8520.0,6888.36474609375,419040
2011-12-01,8760.0,8780.0,8700.0,8720.0,7050.06298828125,823901
2011-12-02,8730.0,8760.0,8710.0,8750.0,7074.31787109375,179533
2011-12-05,8820.0,8830.0,8790.0,8790.0,7106.6572265625,324144
2011-12-06,8770.0,8790.0,8680.0,8690.0,7025.80859375,174242
2011-12-07,8730.0,8840.0,8730.0,8810.0,7122.82763671875,459441
2011-12-08,8770.0,8800.0,8740.0,8770.0,7090.48876953125,83727
2011-12-09,8670.0,8700.0,8620.0,8650.0,6993.46923828125,185906
2011-12-12,8780.0,8800.0,8750.0,8760.0,7082.4033203125,649142
2011-12-13,8640.0,8710.0,8640.0,8670.0,7009.6396484375,608444
2011-12-14,8630.0,8650.0,8600.0,8640.0,6985.3837890625,388750
2011-12-15,8540.0,8560.0,8490.0,8510.0,6880.28125,415495
2011-12-16,8540.0,8560.0,8490.0,8510.0,6880.28125,415495
2011-12-19,8490.0,8490.0,8390.0,8410.0,6799.43017578125,287883
2011-12-20,8450.0,8480.0,8430.0,8470.0,6847.939453125,114345
2011-12-21,8570.0,8590.0,8550.0,8560.0,6920.70458984375,224963
2011-12-22,8540.0,8550.0,8500.0,8500.0,6872.1943359375,105710
2011-12-26,8650.0,8650.0,8590.0,8600.0,6953.0439453125,588518
2011-12-27,8550.0,8590.0,8540.0,8590.0,6944.958984375,55615
2011-12-28,8560.0,8590.0,8540.0,8550.0,6912.61962890625,113704
2011-12-29,8500.0,8530.0,8460.0,8530.0,6896.4501953125,142046
2011-12-30,8560.0,8580.0,8540.0,8570.0,6928.78857421875,130307
2012-01-04,8660.0,8700.0,8660.0,8660.0,7001.5537109375,348945
2012-01-05,8620.0,8640.0,8600.0,8630.0,6977.29931640625,220179
2012-01-06,8610.0,8620.0,8470.0,8510.0,6880.28125,284622
2012-01-10,8530.0,8570.0,8530.0,8540.0,6904.5341796875,245405
2012-01-11,8570.0,8580.0,8550.0,8550.0,6912.61962890625,151214
2012-01-12,8540.0,8550.0,8490.0,8500.0,6872.1943359375,79026
2012-01-13,8570.0,8640.0,8570.0,8630.0,6977.29931640625,350317
2012-01-16,8530.0,8530.0,8470.0,8490.0,6864.10888671875,290006
2012-01-17,8540.0,8600.0,8530.0,8600.0,6953.0439453125,217002
2012-01-18,8590.0,8730.0,8570.0,8660.0,7001.5537109375,213576
