date,open,high,low,close,adjclose,volume
2011-09-05,333.75,340.0,333.125,338.125,303.72027587890625,58051200
2011-09-06,335.875,338.75,332.75,335.75,301.5869140625,57913600
2011-09-07,339.0,346.25,338.0,344.625,309.558837890625,66752800
2011-09-08,348.625,348.875,337.75,340.375,305.7413024902344,40734400
2011-09-09,338.875,344.875,335.5,342.5562438964844,307.7005615234375,96348800
2011-09-12,338.75,344.375,337.75,339.625,305.067626953125,37801600
2011-09-13,337.375,337.375,330.125,335.0,300.9132385253906,52594400
2011-09-14,335.75,339.125,327.875,328.875,295.4115295410156,37488800
2011-09-15,331.25,339.25,331.25,339.0,304.5062255859375,35862400
2011-09-16,341.25,344.75,336.75,343.125,308.2115478515625,38480000
2011-09-20,339.75,341.0,337.0,339.125,304.6184997558594,33689600
2011-09-21,334.75,336.5,324.5,325.25,292.1552734375,60050400
2011-09-22,306.5,307.25,283.875,285.25,256.225341796875,253423200
2011-09-26,279.5,286.125,269.375,270.875,243.31307983398438,201096800
2011-09-27,276.125,278.0,264.0,266.625,239.4955291748047,107846400
2011-09-28,270.375,281.125,270.0,276.75,248.59024047851562,96717600
2011-09-29,277.875,284.75,273.0,282.375,253.64291381835938,92601600
2011-09-30,287.0,292.875,283.875,286.5,257.3482360839844,95915200
2011-10-03,285.0,296.875,282.125,296.0,265.8816223144531,122287200
2011-10-04,292.5,305.125,288.75,302.5,271.7202453613281,136178400
2011-10-05,300.25,303.375,286.375,289.125,259.7060852050781,120824800
2011-10-06,287.5,293.25,284.875,288.25,258.92022705078125,88514400
2011-10-07,300.75,307.625,297.125,307.0,275.7624206542969,132526400
2011-10-11,312.5,316.25,310.125,310.375,278.7939758300781,64360000
2011-10-12,307.5,312.875,305.25,311.125,279.4675598144531,32385600
2011-10-13,314.875,320.0,314.25,318.25,285.8675537109375,46988000
2011-10-14,318.25,320.375,306.25,309.75,278.23248291015625,71700000
2011-10-17,315.875,319.125,313.375,318.75,286.3166809082031,41064800
2011-10-18,313.75,314.75,304.125,309.375,277.8956604003906,47672000
2011-10-19,305.0,311.625,295.25,296.75,266.5552062988281,58963200
2011-10-20,294.75,302.0,291.25,298.375,268.01495361328125,44825600
2011-10-21,296.25,297.875,289.375,295.875,265.76934814453125,33167200
2011-10-24,301.25,307.5,300.0,306.5,275.31317138671875,35747200
2011-10-25,304.375,308.125,302.625,306.375,275.2009582519531,32506400
2011-10-26,302.25,308.125,297.5,303.5,272.6184387207031,29716000
2011-10-27,306.875,309.75,303.125,306.25,275.0885925292969,31665600
2011-10-28,322.5,332.5,318.875,331.875,298.10626220703125,101495200
2011-10-31,330.0,332.875,323.5,323.5,290.5833740234375,44836000
2011-11-01,320.25,326.125,319.875,322.125,289.3484802246094,27504800
2011-11-02,317.125,317.25,310.875,313.875,281.9377136230469,38553600
2011-11-04,318.125,323.75,315.0,322.375,289.57281494140625,42775200
2011-11-07,320.0,323.5,318.5,321.0,288.3377685546875,27930400
2011-11-08,318.75,325.5,316.5,317.25,284.96942138671875,34845600
2011-11-09,319.125,331.625,319.125,329.375,295.8606872558594,59778400
2011-11-10,323.125,328.0,321.5,321.5,288.7868957519531,54724800
2011-11-11,324.0,330.25,323.0,324.625,291.59393310546875,37169600
2011-11-14,333.75,334.25,323.5,324.0,291.0325012207031,36404800
2011-11-15,325.0,329.625,324.5,325.125,292.0430908203125,29456800
2011-11-16,330.75,337.5,329.375,333.625,299.6781311035156,84719200
