date,open,high,low,close,adjclose,volume
2011-09-05,337.0,337.0,333.0,335.0,200.7644500732422,26535000
2011-09-06,328.0,330.0,322.0,325.9277038574219,195.32740783691406,52367400
2011-09-07,328.0,331.0,326.0,329.0,197.1686553955078,46774500
2011-09-08,333.0,335.0,327.0,328.0,196.56930541992188,29119600
2011-09-09,327.0,334.0,327.0,332.0,198.96649169921875,46385700
2011-09-12,322.0,325.0,322.0,324.0,194.17218017578125,35508500
2011-09-13,326.0,334.0,323.0,332.0,198.96649169921875,40184300
2011-09-14,330.0,333.0,323.0,325.0,194.771484375,46284600
2011-09-15,329.0,332.0,328.0,330.0,197.76797485351562,27931500
2011-09-16,338.0,346.0,336.0,344.0,206.15811157226562,66678000
2011-09-20,338.0,340.0,334.0,335.0,200.7644500732422,32651200
2011-09-21,335.0,338.0,334.0,337.0,201.96304321289062,28059700
2011-09-22,330.0,333.0,327.0,332.0,198.96649169921875,34697700
2011-09-26,331.0,332.0,325.0,329.0,197.1686553955078,45303000
2011-09-27,337.0,345.0,336.0,343.0,205.5587615966797,53361700
2011-09-28,342.0,348.0,341.0,347.0,211.6584930419922,55858700
2011-09-29,341.0,355.0,341.0,355.0,216.53814697265625,70567900
2011-09-30,356.0,359.0,349.0,354.0,215.92820739746094,59497700
2011-10-03,344.0,346.0,336.0,344.0,209.8285675048828,46750500
2011-10-04,334.0,335.0,327.0,331.0,201.89898681640625,74009300
2011-10-05,332.0,333.0,324.0,325.0,198.23922729492188,56241000
2011-10-06,328.0,334.0,325.0,326.0,198.84915161132812,45413900
2011-10-07,333.0,335.0,328.0,328.0,200.06907653808594,41430100
2011-10-11,339.0,340.0,334.0,336.0,204.94883728027344,36426300
2011-10-12,334.0,336.0,332.0,333.0,203.11891174316406,30128500
2011-10-13,340.0,341.0,336.0,340.0,207.3887176513672,35110100
2011-10-14,335.0,339.0,334.0,335.0,204.3388214111328,26229000
2011-10-17,338.0,343.0,336.0,341.0,207.9987030029297,34487000
2011-10-18,334.0,336.0,333.0,335.0,204.3388214111328,22320200
2011-10-19,338.0,341.0,336.0,338.0,206.1687774658203,28755100
2011-10-20,342.0,342.0,335.0,337.0,205.5587615966797,23068400
2011-10-21,337.0,338.0,333.0,335.0,204.3388214111328,18671700
2011-10-24,338.0,341.0,335.0,338.0,206.1687774658203,29580300
2011-10-25,337.0,338.0,331.0,334.0,203.72894287109375,36572600
2011-10-26,332.0,335.0,330.0,331.0,201.89898681640625,31128900
2011-10-27,333.0,352.0,330.0,350.0,213.4883575439453,73286500
2011-10-28,359.0,362.0,352.0,353.0,215.3182373046875,78684900
2011-10-31,353.0,357.0,345.0,345.0,210.4385223388672,54845200
2011-11-01,343.0,347.0,341.0,342.0,208.60861206054688,34916300
2011-11-02,339.0,339.0,332.0,334.0,203.72894287109375,50989100
2011-11-04,340.0,343.0,335.0,339.0,206.77870178222656,41587800
2011-11-07,341.0,344.0,339.0,342.0,208.60861206054688,33422300
2011-11-08,343.0,344.0,331.0,334.0,203.72894287109375,45426800
2011-11-09,337.0,341.0,333.0,338.0,206.1687774658203,58082500
2011-11-10,327.0,329.0,323.0,329.0,200.67909240722656,68656800
2011-11-11,329.0,330.0,325.0,328.0,200.06907653808594,40613300
2011-11-14,335.0,337.0,332.0,334.0,203.72894287109375,39301800
