date,open,high,low,close,adjclose,volume
2011-09-05,9050.0,9050.0,8950.0,8950.0,7533.7119140625,714
2011-09-06,8890.0,8900.0,8780.0,8860.0,7457.9560546875,1747
2011-09-07,9040.0,9100.0,9040.0,9090.0,7651.56298828125,2786
2011-09-08,9300.0,9450.0,9210.0,9210.0,7752.56787109375,542
2011-09-09,9190.0,9290.0,9150.0,9250.0,7786.23828125,472
2011-09-12,8980.0,8980.0,8870.0,8890.0,7483.205078125,1239
2011-09-13,9050.0,9050.0,8970.0,8990.0,7567.38232421875,355
2011-09-14,9000.0,9050.0,8940.0,8940.0,7525.29248046875,933
2011-09-15,9080.0,9150.0,9080.0,9150.0,7702.06298828125,272
2011-09-16,9280.0,9370.0,9240.0,9310.0,7837.279296875,1500
2011-09-20,9210.0,9210.0,9150.0,9180.0,7727.84619140625,1232
2011-09-21,9200.0,9210.0,9170.0,9200.0,7744.6796875,318
2011-09-22,9030.0,9050.0,8830.0,8890.0,7483.71826171875,1072
2011-09-26,8750.0,8910.0,8630.0,8670.0,7298.52001953125,1778
2011-09-27,8860.0,8940.0,8860.0,8930.0,7517.39111328125,2810
2011-09-28,9020.0,9020.0,8890.0,8890.0,7483.71826171875,427
2011-09-29,8790.0,8900.0,8730.0,8890.0,7483.71826171875,610
2011-09-30,8970.0,8970.0,8840.0,8870.0,7466.88330078125,543
2011-10-03,8790.0,8790.0,8640.0,8670.0,7298.52001953125,472
2011-10-04,8480.0,8480.0,8430.0,8480.0,7138.57470703125,1049
2011-10-05,8580.0,8590.0,8510.0,8590.0,7231.17333984375,474
2011-10-06,8680.0,8750.0,8680.0,8750.0,7365.86669921875,177
2011-10-07,8930.0,8930.0,8900.0,8920.0,7508.974609375,183
2011-10-11,9100.0,9160.0,9060.0,9160.0,7711.00927734375,423
2011-10-12,9160.0,9170.0,9080.0,9150.0,7702.587890625,196
2011-10-13,9250.0,9290.0,9240.0,9280.0,7812.0263671875,388
2011-10-14,9250.0,9280.0,9220.0,9270.0,7803.6083984375,271
2011-10-17,9430.0,9510.0,9430.0,9500.0,7997.224609375,2677
2011-10-18,9300.0,9300.0,9210.0,9250.0,7786.76904296875,726
2011-10-19,9330.0,9420.0,9330.0,9420.0,7929.880859375,429
2011-10-20,9400.0,9400.0,9270.0,9270.0,7803.6083984375,139
2011-10-21,9400.0,9400.0,9320.0,9390.0,7904.625,106
2011-10-24,9500.0,9500.0,9440.0,9450.0,7955.1337890625,1151
2011-10-25,9490.0,9520.0,9460.0,9480.0,7980.3896484375,1626
2011-10-26,9480.0,9480.0,9380.0,9410.0,7921.46142578125,1036
2011-10-27,9520.0,9590.0,9470.0,9570.0,8056.15283203125,4020
2011-10-28,9750.0,9780.0,9710.0,9710.0,8174.00439453125,9259
2011-10-31,9670.0,10110.0,9670.0,10110.0,8510.732421875,6030
2011-11-01,9840.0,9910.0,9710.0,9710.0,8174.00439453125,4589
