day,t_ms,side,n_nodes,n_band_bins,n_band_bins_in_range,n_profile_bins,band_coverage,band_coverage_log,n_liq,n_liq_in_band,in_band_rate,n_trades,n_trades_in_band,trade_in_band_rate,p0,total_qty
2024-02-19,1708300800000,BUY,3,5,5,25,0.201198,0.2,3,0,0.0,10504,7357,0.7004,52182.0,12421467.0
2024-02-19,1708300800000,SELL,3,5,5,25,0.198799,0.2,0,0,,10504,0,0.0,52182.0,12421467.0
2024-02-19,1708304400000,BUY,3,5,5,26,0.193363,0.192308,0,0,,8332,7017,0.842175,52254.0,13115837.0
2024-02-19,1708304400000,SELL,3,5,5,26,0.191057,0.192308,5,0,0.0,8332,0,0.0,52254.0,13115837.0
2024-02-19,1708308000000,BUY,3,5,5,26,0.193363,0.192308,0,0,,6501,6501,1.0,52138.0,13105632.0
2024-02-19,1708308000000,SELL,3,5,5,26,0.191057,0.192308,0,0,,6501,0,0.0,52138.0,13105632.0
2024-02-19,1708311600000,BUY,3,5,5,24,0.209268,0.208333,0,0,,6301,6301,1.0,52198.5,12527888.0
2024-02-19,1708311600000,SELL,3,5,5,24,0.206773,0.208333,0,0,,6301,0,0.0,52198.5,12527888.0
2024-02-19,1708315200000,BUY,3,5,5,22,0.228065,0.227273,0,0,,5707,5707,1.0,52110.5,12537416.0
2024-02-19,1708315200000,SELL,3,5,5,22,0.225346,0.227273,0,0,,5707,0,0.0,52110.5,12537416.0
2024-02-19,1708318800000,BUY,3,5,5,22,0.228065,0.227273,0,0,,6091,6091,1.0,52149.9,12536806.0
2024-02-19,1708318800000,SELL,3,5,5,22,0.225346,0.227273,1,0,0.0,6091,0,0.0,52149.9,12536806.0
2024-02-19,1708322400000,BUY,3,5,5,22,0.228065,0.227273,11,1,0.090909,13453,814,0.060507,52179.7,12468505.0
2024-02-19,1708322400000,SELL,3,5,5,22,0.225346,0.227273,0,0,,13453,0,0.0,52179.7,12468505.0
2024-02-19,1708326000000,BUY,3,7,6,21,0.287285,0.285714,2,2,1.0,9493,6881,0.72485,52462.6,13332186.0
2024-02-19,1708326000000,SELL,3,7,7,21,0.331431,0.333333,0,0,,9493,0,0.0,52462.6,13332186.0
2024-02-19,1708329600000,BUY,2,4,4,20,0.200397,0.2,0,0,,9991,3895,0.389851,52456.0,13392711.0
2024-02-19,1708329600000,SELL,2,4,2,20,0.099103,0.1,6,0,0.0,9991,0,0.0,52456.0,13392711.0
2024-02-19,1708333200000,BUY,2,4,3,20,0.151277,0.15,1,0,0.0,8099,0,0.0,52165.9,13835966.0
2024-02-19,1708333200000,SELL,2,4,4,20,0.199398,0.2,0,0,,8099,0,0.0,52165.9,13835966.0
2024-02-19,1708336800000,BUY,2,4,3,20,0.151277,0.15,1,1,1.0,9248,2190,0.236808,52326.2,13540884.0
2024-02-19,1708336800000,SELL,2,4,4,20,0.199398,0.2,0,0,,9248,0,0.0,52326.2,13540884.0
2024-02-19,1708340400000,BUY,2,4,1,20,0.050476,0.05,0,0,,7001,0,0.0,52408.0,13670154.0
2024-02-19,1708340400000,SELL,2,4,4,20,0.199797,0.2,0,0,,7001,0,0.0,52408.0,13670154.0
2024-02-19,1708344000000,BUY,2,4,1,20,0.050476,0.05,1,0,0.0,8947,0,0.0,52392.0,13687519.0
2024-02-19,1708344000000,SELL,2,4,4,20,0.199797,0.2,0,0,,8947,0,0.0,52392.0,13687519.0
2024-02-19,1708347600000,BUY,2,4,0,20,0.0,0.0,0,0,,13676,0,0.0,52333.2,14242333.0
2024-02-19,1708347600000,SELL,2,4,4,20,0.200197,0.2,1,0,0.0,13676,4605,0.336721,52333.2,14242333.0
2024-02-19,1708351200000,BUY,2,4,0,19,0.0,0.0,0,0,,11991,0,0.0,52196.1,14637215.0
2024-02-19,1708351200000,SELL,2,4,4,19,0.210629,0.210526,4,4,1.0,11991,11888,0.99141,52196.1,14637215.0
2024-02-19,1708354800000,BUY,2,6,2,19,0.10616,0.105263,3,0,0.0,10716,0,0.0,52137.0,15063693.0
2024-02-19,1708354800000,SELL,2,6,6,19,0.315312,0.315789,0,0,,10716,5853,0.546193,52137.0,15063693.0
2024-02-19,1708358400000,BUY,2,4,3,19,0.15916,0.157895,0,0,,14985,0,0.0,52152.6,15559203.0
2024-02-19,1708358400000,SELL,2,4,4,19,0.209788,0.210526,18,9,0.5,14985,3776,0.251985,52152.6,15559203.0
2024-02-19,1708362000000,BUY,2,4,3,19,0.15916,0.157895,1,0,0.0,14040,0,0.0,51802.1,16596896.0
2024-02-19,1708362000000,SELL,2,4,4,19,0.209788,0.210526,0,0,,14040,6223,0.443234,51802.1,16596896.0
2024-02-19,1708365600000,BUY,2,4,3,19,0.15916,0.157895,0,0,,9660,0,0.0,52186.1,17255243.0
2024-02-19,1708365600000,SELL,2,4,4,19,0.209788,0.210526,2,2,1.0,9660,1385,0.143375,52186.1,17255243.0
2024-02-19,1708369200000,BUY,2,4,4,19,0.212107,0.210526,0,0,,8505,0,0.0,51968.1,17550418.0
2024-02-19,1708369200000,SELL,2,4,4,19,0.209579,0.210526,5,5,1.0,8505,8453,0.993886,51968.1,17550418.0
2024-02-19,1708372800000,BUY,2,4,4,19,0.212107,0.210526,0,0,,7035,0,0.0,51861.7,17667967.0
2024-02-19,1708372800000,SELL,2,4,4,19,0.209579,0.210526,1,1,1.0,7035,7035,1.0,51861.7,17667967.0
2024-02-19,1708376400000,BUY,2,4,4,18,0.22378,0.222222,0,0,,9070,0,0.0,51836.4,17857137.0
2024-02-19,1708376400000,SELL,2,4,4,18,0.221112,0.222222,0,0,,9070,8533,0.940794,51836.4,17857137.0
2024-02-19,1708380000000,BUY,2,4,4,18,0.22378,0.222222,2,0,0.0,8110,0,0.0,51933.9,18319400.0
2024-02-19,1708380000000,SELL,2,4,4,18,0.221112,0.222222,0,0,,8110,1642,0.202466,51933.9,18319400.0
2024-02-19,1708383600000,BUY,2,4,4,18,0.22378,0.222222,0,0,,7502,0,0.0,51973.9,17592560.0
2024-02-19,1708383600000,SELL,2,4,4,18,0.221112,0.222222,3,3,1.0,7502,4996,0.665956,51973.9,17592560.0
2024-02-20,1708387200000,BUY,2,4,4,18,0.22378,0.222222,0,0,,10902,0,0.0,51819.5,17101169.0
2024-02-20,1708387200000,SELL,2,4,4,18,0.221112,0.222222,10,0,0.0,10902,4242,0.389103,51819.5,17101169.0
2024-02-20,1708390800000,BUY,3,5,4,21,0.192098,0.190476,1,0,0.0,11729,0,0.0,51674.0,17119289.0
2024-02-20,1708390800000,SELL,3,5,5,21,0.237378,0.238095,7,0,0.0,11729,0,0.0,51674.0,17119289.0
2024-02-20,1708394400000,BUY,3,5,4,25,0.161684,0.16,0,0,,7134,0,0.0,51670.0,17486584.0
2024-02-20,1708394400000,SELL,3,5,5,25,0.199795,0.2,0,0,,7134,202,0.028315,51670.0,17486584.0
2024-02-20,1708398000000,BUY,3,7,4,25,0.161684,0.16,0,0,,5155,0,0.0,51752.7,17504832.0
2024-02-20,1708398000000,SELL,3,7,7,25,0.280234,0.28,0,0,,5155,471,0.091368,51752.7,17504832.0
2024-02-20,1708401600000,BUY,3,7,4,25,0.161684,0.16,1,0,0.0,7624,0,0.0,51611.5,17458305.0
2024-02-20,1708401600000,SELL,3,7,7,25,0.280234,0.28,1,0,0.0,7624,4142,0.543284,51611.5,17458305.0
2024-02-20,1708405200000,BUY,3,7,4,25,0.161684,0.16,2,0,0.0,8414,0,0.0,51828.0,17605480.0
2024-02-20,1708405200000,SELL,3,7,7,25,0.280234,0.28,0,0,,8414,4584,0.544806,51828.0,17605480.0
2024-02-20,1708408800000,BUY,3,9,6,25,0.241922,0.24,1,0,0.0,9797,0,0.0,51954.0,18011205.0
2024-02-20,1708408800000,SELL,3,9,9,25,0.359515,0.36,0,0,,9797,1539,0.157089,51954.0,18011205.0
2024-02-20,1708412400000,BUY,3,7,7,25,0.282282,0.28,0,0,,9181,0,0.0,51992.0,17369677.0
2024-02-20,1708412400000,SELL,3,7,7,25,0.278917,0.28,0,0,,9181,5500,0.599063,51992.0,17369677.0
2024-02-20,1708416000000,BUY,3,9,8,24,0.336002,0.333333,1,0,0.0,9879,0,0.0,51871.2,17541554.0
2024-02-20,1708416000000,SELL,3,9,9,24,0.373683,0.375,4,4,1.0,9879,9879,1.0,51871.2,17541554.0
2024-02-20,1708419600000,BUY,3,9,8,24,0.336002,0.333333,0,0,,11117,0,0.0,51814.1,17561125.0
2024-02-20,1708419600000,SELL,3,9,9,24,0.373683,0.375,2,2,1.0,11117,11117,1.0,51814.1,17561125.0
2024-02-20,1708423200000,BUY,3,9,8,24,0.336002,0.333333,4,3,0.75,11896,1469,0.123487,51798.0,18107705.0
2024-02-20,1708423200000,SELL,3,9,9,24,0.373683,0.375,0,0,,11896,4507,0.378867,51798.0,18107705.0
2024-02-20,1708426800000,BUY,3,8,8,24,0.336002,0.333333,9,9,1.0,14968,14968,1.0,52168.0,18482232.0
2024-02-20,1708426800000,SELL,3,8,8,24,0.331996,0.333333,0,0,,14968,0,0.0,52168.0,18482232.0
2024-02-20,1708430400000,BUY,3,8,8,24,0.336002,0.333333,0,0,,10784,10784,1.0,52348.0,19571266.0
2024-02-20,1708430400000,SELL,3,8,8,24,0.331996,0.333333,0,0,,10784,0,0.0,52348.0,19571266.0
2024-02-20,1708434000000,BUY,3,8,7,23,0.306785,0.304348,21,3,0.142857,28266,6978,0.246869,52240.0,19523575.0
2024-02-20,1708434000000,SELL,3,8,8,23,0.346605,0.347826,4,0,0.0,28266,0,0.0,52240.0,19523575.0
2024-02-20,1708437600000,BUY,4,9,9,35,0.257903,0.257143,1,0,0.0,37891,19353,0.510755,52906.1,21985614.0
2024-02-20,1708437600000,SELL,4,9,9,35,0.254828,0.257143,26,2,0.076923,37891,6385,0.16851,52906.1,21985614.0
2024-02-20,1708441200000,BUY,4,8,8,35,0.229132,0.228571,1,0,0.0,34267,0,0.0,52086.0,25301150.0
2024-02-20,1708441200000,SELL,4,8,8,35,0.2264,0.228571,19,12,0.631579,34267,22814,0.665772,52086.0,25301150.0
2024-02-20,1708444800000,BUY,4,6,6,37,0.162559,0.162162,0,0,,14320,0,0.0,51706.0,28226413.0
2024-02-20,1708444800000,SELL,4,6,6,37,0.160621,0.162162,5,1,0.2,14320,12390,0.865223,51706.0,28226413.0
2024-02-20,1708448400000,BUY,4,9,9,37,0.243473,0.243243,0,0,,26995,0,0.0,51424.9,28269813.0
2024-02-20,1708448400000,SELL,4,9,9,37,0.240571,0.243243,33,5,0.151515,26995,630,0.023338,51424.9,28269813.0
2024-02-20,1708452000000,BUY,5,9,9,45,0.200986,0.2,2,0,0.0,11532,0,0.0,51358.1,30197032.0
2024-02-20,1708452000000,SELL,5,9,9,45,0.19859,0.2,0,0,,11532,8229,0.71358,51358.1,30197032.0
2024-02-20,1708455600000,BUY,5,9,9,45,0.200986,0.2,10,5,0.5,15111,4567,0.30223,51532.0,30373513.0
2024-02-20,1708455600000,SELL,5,9,9,45,0.19859,0.2,0,0,,15111,6696,0.443121,51532.0,30373513.0
2024-02-20,1708459200000,BUY,5,9,9,45,0.200986,0.2,1,1,1.0,13277,13277,1.0,52130.1,31353354.0
2024-02-20,1708459200000,SELL,5,9,9,45,0.19859,0.2,0,0,,13277,0,0.0,52130.1,31353354.0
2024-02-20,1708462800000,BUY,5,11,11,45,0.245895,0.244444,3,3,1.0,9312,8849,0.950279,52031.3,32186944.0
2024-02-20,1708462800000,SELL,5,11,11,45,0.242964,0.244444,0,0,,9312,0,0.0,52031.3,32186944.0
2024-02-20,1708466400000,BUY,5,11,11,45,0.245895,0.244444,1,1,1.0,7906,7906,1.0,52077.9,32275482.0
2024-02-20,1708466400000,SELL,5,11,11,45,0.242964,0.244444,0,0,,7906,0,0.0,52077.9,32275482.0
2024-02-20,1708470000000,BUY,5,11,11,45,0.245895,0.244444,1,1,1.0,13441,13145,0.977978,52222.5,32445045.0
2024-02-20,1708470000000,SELL,5,11,11,45,0.242964,0.244444,1,0,0.0,13441,0,0.0,52222.5,32445045.0
2024-02-21,1708473600000,BUY,5,12,12,45,0.269079,0.266667,0,0,,8063,4788,0.593824,52318.1,33136948.0
2024-02-21,1708473600000,SELL,5,12,12,45,0.265871,0.266667,1,0,0.0,8063,8,0.000992,52318.1,33136948.0
2024-02-21,1708477200000,BUY,5,12,12,45,0.269079,0.266667,0,0,,7147,1678,0.234784,52233.1,32590604.0
2024-02-21,1708477200000,SELL,5,12,12,45,0.265871,0.266667,1,1,1.0,7147,3329,0.46579,52233.1,32590604.0
2024-02-21,1708480800000,BUY,5,12,12,45,0.269079,0.266667,0,0,,7566,3611,0.477267,52152.0,32061133.0
2024-02-21,1708480800000,SELL,5,12,12,45,0.265871,0.266667,0,0,,7566,7227,0.955194,52152.0,32061133.0
2024-02-21,1708484400000,BUY,5,10,10,45,0.224773,0.222222,0,0,,6849,0,0.0,52111.8,32115460.0
2024-02-21,1708484400000,SELL,5,10,10,45,0.222093,0.222222,1,1,1.0,6849,6849,1.0,52111.8,32115460.0
2024-02-21,1708488000000,BUY,5,9,9,45,0.202285,0.2,0,0,,7568,0,0.0,52039.9,32443533.0
2024-02-21,1708488000000,SELL,5,9,9,45,0.199873,0.2,7,5,0.714286,7568,5732,0.7574,52039.9,32443533.0
2024-02-21,1708491600000,BUY,5,9,9,45,0.202285,0.2,1,0,0.0,8638,0,0.0,51990.2,32754688.0
2024-02-21,1708491600000,SELL,5,9,9,45,0.199873,0.2,0,0,,8638,7864,0.910396,51990.2,32754688.0
2024-02-21,1708495200000,BUY,5,9,9,45,0.202285,0.2,0,0,,10449,0,0.0,51881.2,32831457.0
2024-02-21,1708495200000,SELL,5,9,9,45,0.199873,0.2,6,6,1.0,10449,10298,0.985549,51881.2,32831457.0
2024-02-21,1708498800000,BUY,5,11,11,45,0.24697,0.244444,0,0,,13794,0,0.0,51778.1,33521918.0
2024-02-21,1708498800000,SELL,5,11,11,45,0.244026,0.244444,2,1,0.5,13794,13285,0.9631,51778.1,33521918.0
2024-02-21,1708502400000,BUY,5,9,9,45,0.202397,0.2,0,0,,11856,0,0.0,51581.9,34476637.0
2024-02-21,1708502400000,SELL,5,9,9,45,0.199984,0.2,0,0,,11856,1636,0.137989,51581.9,34476637.0
2024-02-21,1708506000000,BUY,5,11,11,45,0.246524,0.244444,0,0,,18369,0,0.0,51690.0,35053025.0
2024-02-21,1708506000000,SELL,5,11,11,45,0.243585,0.244444,17,7,0.411765,18369,7671,0.417606,51690.0,35053025.0
2024-02-21,1708509600000,BUY,5,11,11,45,0.246524,0.244444,3,0,0.0,16541,0,0.0,51122.1,36447793.0
2024-02-21,1708509600000,SELL,5,11,11,45,0.243585,0.244444,6,0,0.0,16541,2458,0.1486,51122.1,36447793.0
2024-02-21,1708513200000,BUY,5,11,11,45,0.246524,0.244444,0,0,,16846,0,0.0,51288.7,37416815.0
2024-02-21,1708513200000,SELL,5,11,11,45,0.243585,0.244444,9,0,0.0,16846,2299,0.136472,51288.7,37416815.0
2024-02-21,1708516800000,BUY,5,9,9,45,0.201233,0.2,4,0,0.0,22008,0,0.0,50985.9,37409297.0
2024-02-21,1708516800000,SELL,5,9,9,45,0.198834,0.2,4,0,0.0,22008,4797,0.217966,50985.9,37409297.0
2024-02-21,1708520400000,BUY,5,9,9,50,0.181559,0.18,0,0,,15998,0,0.0,51349.9,39155471.0
2024-02-21,1708520400000,SELL,5,9,9,50,0.179394,0.18,5,0,0.0,15998,3126,0.195399,51349.9,39155471.0
2024-02-21,1708524000000,BUY,5,11,11,47,0.235478,0.234043,1,0,0.0,18757,0,0.0,51220.0,37813195.0
2024-02-21,1708524000000,SELL,5,11,11,47,0.23267,0.234043,7,4,0.571429,18757,4750,0.253239,51220.0,37813195.0
2024-02-21,1708527600000,BUY,4,8,8,40,0.200515,0.2,1,0,0.0,16638,0,0.0,50965.0,35662439.0
2024-02-21,1708527600000,SELL,4,8,8,40,0.198124,0.2,2,1,0.5,16638,2575,0.154766,50965.0,35662439.0
2024-02-21,1708531200000,BUY,4,6,6,40,0.149691,0.15,4,4,1.0,12262,3922,0.31985,51172.0,33770387.0
2024-02-21,1708531200000,SELL,4,6,6,40,0.147906,0.15,0,0,,12262,0,0.0,51172.0,33770387.0
2024-02-21,1708534800000,BUY,4,6,6,40,0.149691,0.15,0,0,,11635,3747,0.322046,51388.2,33521890.0
2024-02-21,1708534800000,SELL,4,6,6,40,0.147906,0.15,7,2,0.285714,11635,2637,0.226644,51388.2,33521890.0
2024-02-21,1708538400000,BUY,4,6,6,40,0.149691,0.15,0,0,,11756,0,0.0,50968.0,31505959.0
2024-02-21,1708538400000,SELL,4,6,6,40,0.147906,0.15,4,4,1.0,11756,8729,0.742514,50968.0,31505959.0
2024-02-21,1708542000000,BUY,4,6,6,40,0.149691,0.15,0,0,,15306,0,0.0,50890.9,31475028.0
2024-02-21,1708542000000,SELL,4,6,6,40,0.147906,0.15,3,3,1.0,15306,9602,0.627336,50890.9,31475028.0
2024-02-21,1708545600000,BUY,4,6,6,40,0.149541,0.15,1,0,0.0,11539,0,0.0,51113.6,31843676.0
2024-02-21,1708545600000,SELL,4,6,6,40,0.147758,0.15,1,0,0.0,11539,0,0.0,51113.6,31843676.0
2024-02-21,1708549200000,BUY,4,6,6,40,0.149541,0.15,4,4,1.0,14374,7028,0.488938,51030.0,31930040.0
2024-02-21,1708549200000,SELL,4,6,6,40,0.147758,0.15,0,0,,14374,0,0.0,51030.0,31930040.0
2024-02-21,1708552800000,BUY,4,6,6,40,0.149541,0.15,2,2,1.0,7437,7319,0.984133,51438.0,32444554.0
2024-02-21,1708552800000,SELL,4,6,6,40,0.147758,0.15,0,0,,7437,0,0.0,51438.0,32444554.0
2024-02-21,1708556400000,BUY,4,6,6,40,0.149541,0.15,10,0,0.0,13682,143,0.010452,51561.4,32421606.0
2024-02-21,1708556400000,SELL,4,6,6,40,0.147758,0.15,0,0,,13682,0,0.0,51561.4,32421606.0
2024-02-22,1708560000000,BUY,4,6,6,37,0.16191,0.162162,0,0,,9575,59,0.006162,51896.0,32735283.0
2024-02-22,1708560000000,SELL,4,6,6,37,0.15998,0.162162,2,0,0.0,9575,0,0.0,51896.0,32735283.0
2024-02-22,1708563600000,BUY,4,6,6,35,0.171334,0.171429,0,0,,10478,6631,0.63285,51590.0,33161352.0
2024-02-22,1708563600000,SELL,4,6,6,35,0.169292,0.171429,5,0,0.0,10478,0,0.0,51590.0,33161352.0
2024-02-22,1708567200000,BUY,4,6,6,33,0.181901,0.181818,0,0,,8278,8278,1.0,51271.1,33762046.0
2024-02-22,1708567200000,SELL,4,6,6,33,0.179732,0.181818,0,0,,8278,0,0.0,51271.1,33762046.0
2024-02-22,1708570800000,BUY,4,6,6,32,0.18768,0.1875,0,0,,7534,3339,0.443191,51456.7,33852921.0
2024-02-22,1708570800000,SELL,4,6,6,32,0.185442,0.1875,0,0,,7534,0,0.0,51456.7,33852921.0
2024-02-22,1708574400000,BUY,4,6,6,32,0.18768,0.1875,0,0,,8214,2814,0.342586,51622.0,33792304.0
2024-02-22,1708574400000,SELL,4,6,6,32,0.185442,0.1875,3,0,0.0,8214,0,0.0,51622.0,33792304.0
2024-02-22,1708578000000,BUY,4,6,6,32,0.18768,0.1875,0,0,,12406,5763,0.464533,51470.7,33432330.0
2024-02-22,1708578000000,SELL,4,6,6,32,0.185442,0.1875,0,0,,12406,0,0.0,51470.7,33432330.0
2024-02-22,1708581600000,BUY,3,6,6,29,0.207407,0.206897,1,0,0.0,8536,296,0.034677,51542.5,33939517.0
2024-02-22,1708581600000,SELL,3,6,6,29,0.204934,0.206897,0,0,,8536,0,0.0,51542.5,33939517.0
2024-02-22,1708585200000,BUY,3,6,6,29,0.207407,0.206897,1,0,0.0,9616,0,0.0,51793.7,33218334.0
2024-02-22,1708585200000,SELL,3,6,6,29,0.204934,0.206897,0,0,,9616,0,0.0,51793.7,33218334.0
2024-02-22,1708588800000,BUY,3,6,6,29,0.207407,0.206897,2,0,0.0,11172,0,0.0,51850.5,32216732.0
2024-02-22,1708588800000,SELL,3,6,6,29,0.204934,0.206897,3,0,0.0,11172,0,0.0,51850.5,32216732.0
2024-02-22,1708592400000,BUY,3,6,6,29,0.207407,0.206897,2,0,0.0,9349,0,0.0,51931.5,31871819.0
2024-02-22,1708592400000,SELL,3,6,6,29,0.204934,0.206897,0,0,,9349,0,0.0,51931.5,31871819.0
2024-02-22,1708596000000,BUY,3,6,6,30,0.200393,0.2,0,0,,9120,0,0.0,51990.7,30209599.0
2024-02-22,1708596000000,SELL,3,6,6,30,0.198004,0.2,4,0,0.0,9120,0,0.0,51990.7,30209599.0
2024-02-22,1708599600000,BUY,3,6,6,30,0.200393,0.2,0,0,,7694,182,0.023655,51730.1,28798821.0
2024-02-22,1708599600000,SELL,3,6,6,30,0.198004,0.2,1,0,0.0,7694,0,0.0,51730.1,28798821.0
2024-02-22,1708603200000,BUY,3,6,6,30,0.200393,0.2,0,0,,8934,4466,0.499888,51647.5,27884311.0
2024-02-22,1708603200000,SELL,3,6,6,30,0.198004,0.2,3,0,0.0,8934,0,0.0,51647.5,27884311.0
2024-02-22,1708606800000,BUY,3,6,6,28,0.214493,0.214286,0,0,,18012,7781,0.43199,51546.2,25915575.0
2024-02-22,1708606800000,SELL,3,6,6,28,0.211936,0.214286,20,0,0.0,18012,0,0.0,51546.2,25915575.0
2024-02-22,1708610400000,BUY,3,6,6,28,0.214493,0.214286,2,2,1.0,14763,4850,0.328524,51184.0,25989593.0
2024-02-22,1708610400000,SELL,3,6,6,28,0.211936,0.214286,1,0,0.0,14763,0,0.0,51184.0,25989593.0
2024-02-22,1708614000000,BUY,3,9,9,28,0.32298,0.321429,5,3,0.6,13742,8391,0.61061,51390.0,25190446.0
2024-02-22,1708614000000,SELL,3,9,9,28,0.319129,0.321429,0,0,,13742,5840,0.424975,51390.0,25190446.0
2024-02-22,1708617600000,BUY,3,9,9,28,0.32298,0.321429,0,0,,10317,4503,0.436464,51610.0,24636440.0
2024-02-22,1708617600000,SELL,3,9,9,28,0.319129,0.321429,0,0,,10317,267,0.02588,51610.0,24636440.0
2024-02-22,1708621200000,BUY,3,7,7,28,0.251662,0.25,1,0,0.0,8222,0,0.0,51501.9,24404452.0
2024-02-22,1708621200000,SELL,3,7,7,28,0.248662,0.25,0,0,,8222,0,0.0,51501.9,24404452.0
2024-02-22,1708624800000,BUY,3,5,4,28,0.144576,0.142857,0,0,,7590,0,0.0,51729.9,23971767.0
2024-02-22,1708624800000,SELL,3,5,5,28,0.178655,0.178571,0,0,,7590,0,0.0,51729.9,23971767.0
2024-02-22,1708628400000,BUY,3,5,4,28,0.144576,0.142857,0,0,,7072,0,0.0,51743.9,23522223.0
2024-02-22,1708628400000,SELL,3,5,5,28,0.178655,0.178571,0,0,,7072,1181,0.166997,51743.9,23522223.0
2024-02-22,1708632000000,BUY,3,5,4,22,0.183458,0.181818,6,4,0.666667,15401,9006,0.584767,51528.0,22059492.0
2024-02-22,1708632000000,SELL,3,5,5,22,0.226701,0.227273,0,0,,15401,326,0.021167,51528.0,22059492.0
2024-02-22,1708635600000,BUY,3,5,5,23,0.219351,0.217391,0,0,,10481,1618,0.154375,52028.0,22825542.0
2024-02-22,1708635600000,SELL,3,5,5,23,0.216736,0.217391,0,0,,10481,0,0.0,52028.0,22825542.0
2024-02-22,1708639200000,BUY,3,5,5,23,0.219351,0.217391,0,0,,11544,0,0.0,51679.8,22420976.0
2024-02-22,1708639200000,SELL,3,5,5,23,0.216736,0.217391,5,2,0.4,11544,6287,0.544612,51679.8,22420976.0
2024-02-22,1708642800000,BUY,3,5,5,23,0.219351,0.217391,0,0,,8080,0,0.0,51470.0,22961400.0
2024-02-22,1708642800000,SELL,3,5,5,23,0.216736,0.217391,0,0,,8080,7891,0.976609,51470.0,22961400.0
2024-02-23,1708646400000,BUY,3,5,5,23,0.219351,0.217391,0,0,,7044,0,0.0,51300.0,22158061.0
2024-02-23,1708646400000,SELL,3,5,5,23,0.216736,0.217391,0,0,,7044,7044,1.0,51300.0,22158061.0
2024-02-23,1708650000000,BUY,3,6,6,23,0.262827,0.26087,0,0,,7650,0,0.0,51458.8,21692564.0
2024-02-23,1708650000000,SELL,3,6,6,23,0.259694,0.26087,0,0,,7650,5746,0.751111,51458.8,21692564.0
2024-02-23,1708653600000,BUY,3,6,6,23,0.262827,0.26087,0,0,,7342,0,0.0,51310.3,21179238.0
2024-02-23,1708653600000,SELL,3,6,6,23,0.259694,0.26087,4,2,0.5,7342,5758,0.784255,51310.3,21179238.0
2024-02-23,1708657200000,BUY,3,5,5,23,0.219351,0.217391,0,0,,10722,0,0.0,51095.9,21220249.0
2024-02-23,1708657200000,SELL,3,5,5,23,0.216736,0.217391,2,0,0.0,10722,0,0.0,51095.9,21220249.0
2024-02-23,1708660800000,BUY,3,5,5,23,0.219351,0.217391,2,0,0.0,6167,0,0.0,51099.9,21796163.0
2024-02-23,1708660800000,SELL,3,5,5,23,0.216736,0.217391,0,0,,6167,903,0.146425,51099.9,21796163.0
2024-02-23,1708664400000,BUY,3,5,5,23,0.219351,0.217391,0,0,,5756,0,0.0,51225.9,21848150.0
2024-02-23,1708664400000,SELL,3,5,5,23,0.216736,0.217391,0,0,,5756,0,0.0,51225.9,21848150.0
2024-02-23,1708668000000,BUY,3,7,7,23,0.306392,0.304348,0,0,,5289,0,0.0,51246.1,20833669.0
2024-02-23,1708668000000,SELL,3,7,7,23,0.302739,0.304348,0,0,,5289,949,0.179429,51246.1,20833669.0
2024-02-23,1708671600000,BUY,3,7,7,23,0.305955,0.304348,0,0,,8888,0,0.0,51318.1,20535538.0
2024-02-23,1708671600000,SELL,3,7,7,23,0.302307,0.304348,5,4,0.8,8888,4024,0.452745,51318.1,20535538.0
2024-02-23,1708675200000,BUY,3,7,7,24,0.293353,0.291667,0,0,,11349,0,0.0,50939.4,20897302.0
2024-02-23,1708675200000,SELL,3,7,7,24,0.289855,0.291667,1,0,0.0,11349,8450,0.744559,50939.4,20897302.0
2024-02-23,1708678800000,BUY,3,7,7,25,0.281759,0.28,0,0,,9273,0,0.0,50989.9,21015486.0
2024-02-23,1708678800000,SELL,3,7,7,25,0.2784,0.28,0,0,,9273,6414,0.691686,50989.9,21015486.0
2024-02-23,1708682400000,BUY,3,7,7,25,0.281759,0.28,0,0,,6789,0,0.0,51030.3,21333965.0
2024-02-23,1708682400000,SELL,3,7,7,25,0.2784,0.28,0,0,,6789,4122,0.607159,51030.3,21333965.0
2024-02-23,1708686000000,BUY,3,7,7,25,0.280554,0.28,1,0,0.0,7043,0,0.0,51200.0,21097087.0
2024-02-23,1708686000000,SELL,3,7,6,25,0.237726,0.24,0,0,,7043,0,0.0,51200.0,21097087.0
2024-02-23,1708689600000,BUY,3,7,7,25,0.280554,0.28,0,0,,9040,0,0.0,51239.5,20911073.0
2024-02-23,1708689600000,SELL,3,7,6,25,0.237726,0.24,0,0,,9040,8391,0.928208,51239.5,20911073.0
2024-02-23,1708693200000,BUY,3,7,7,25,0.280314,0.28,0,0,,7710,0,0.0,51014.0,20933714.0
2024-02-23,1708693200000,SELL,3,7,4,25,0.158642,0.16,0,0,,7710,7710,1.0,51014.0,20933714.0
2024-02-23,1708696800000,BUY,3,7,7,25,0.280234,0.28,3,0,0.0,17298,300,0.017343,51084.0,19408943.0
2024-02-23,1708696800000,SELL,3,7,4,25,0.158563,0.16,5,5,1.0,17298,6591,0.381027,51084.0,19408943.0
2024-02-23,1708700400000,BUY,3,5,5,26,0.191823,0.192308,0,0,,14464,0,0.0,51145.0,20292305.0
2024-02-23,1708700400000,SELL,3,5,1,26,0.037983,0.038462,0,0,,14464,0,0.0,51145.0,20292305.0
