day,t_ms,side,n_nodes,n_band_bins,n_band_bins_in_range,n_profile_bins,band_coverage,band_coverage_log,n_liq,n_liq_in_band,in_band_rate,n_trades,n_trades_in_band,trade_in_band_rate,p0,total_qty
2024-02-19,1708358400000,BUY,1,3,0,10,0.0,0.0,0,0,,14985,0,0.0,52152.6,6054013.0
2024-02-19,1708358400000,SELL,1,3,3,10,0.298951,0.3,18,1,0.055556,14985,7422,0.495295,52152.6,6054013.0
2024-02-19,1708362000000,BUY,2,6,3,17,0.177708,0.176471,1,0,0.0,14040,0,0.0,51802.1,6726158.0
2024-02-19,1708362000000,SELL,2,6,6,17,0.352409,0.352941,0,0,,14040,10895,0.775997,51802.1,6726158.0
2024-02-19,1708365600000,BUY,2,4,4,17,0.236825,0.235294,0,0,,9660,0,0.0,52186.1,7356833.0
2024-02-19,1708365600000,SELL,2,4,4,17,0.234236,0.235294,2,0,0.0,9660,192,0.019876,52186.1,7356833.0
2024-02-19,1708369200000,BUY,2,4,4,17,0.236825,0.235294,0,0,,8505,0,0.0,51968.1,7370915.0
2024-02-19,1708369200000,SELL,2,4,4,17,0.234236,0.235294,5,5,1.0,8505,8453,0.993886,51968.1,7370915.0
2024-02-19,1708372800000,BUY,2,4,4,17,0.236825,0.235294,0,0,,7035,0,0.0,51861.7,7520088.0
2024-02-19,1708372800000,SELL,2,4,4,17,0.234236,0.235294,1,1,1.0,7035,7035,1.0,51861.7,7520088.0
2024-02-19,1708376400000,BUY,2,4,2,15,0.134201,0.133333,0,0,,9070,0,0.0,51836.4,6980884.0
2024-02-19,1708376400000,SELL,2,4,4,15,0.265733,0.266667,0,0,,9070,8533,0.940794,51836.4,6980884.0
2024-02-19,1708380000000,BUY,2,4,1,14,0.071894,0.071429,2,0,0.0,8110,0,0.0,51933.9,6777634.0
2024-02-19,1708380000000,SELL,2,4,4,14,0.284857,0.285714,0,0,,8110,1642,0.202466,51933.9,6777634.0
2024-02-19,1708383600000,BUY,2,4,1,14,0.071894,0.071429,0,0,,7502,0,0.0,51973.9,6287920.0
2024-02-19,1708383600000,SELL,2,4,4,14,0.284857,0.285714,3,3,1.0,7502,4996,0.665956,51973.9,6287920.0
2024-02-20,1708387200000,BUY,2,4,4,12,0.334667,0.333333,0,0,,10902,0,0.0,51819.5,5996097.0
2024-02-20,1708387200000,SELL,2,4,1,12,0.082876,0.083333,10,10,1.0,10902,4672,0.428545,51819.5,5996097.0
2024-02-20,1708390800000,BUY,2,4,4,15,0.268134,0.266667,1,0,0.0,11729,0,0.0,51674.0,5691736.0
2024-02-20,1708390800000,SELL,2,4,4,15,0.265202,0.266667,7,1,0.142857,11729,6225,0.530736,51674.0,5691736.0
2024-02-20,1708394400000,BUY,2,4,4,19,0.212107,0.210526,0,0,,7134,0,0.0,51670.0,5606104.0
2024-02-20,1708394400000,SELL,2,4,4,19,0.209788,0.210526,0,0,,7134,6113,0.856883,51670.0,5606104.0
2024-02-20,1708398000000,BUY,2,4,2,17,0.118531,0.117647,0,0,,5155,0,0.0,51752.7,5295920.0
2024-02-20,1708398000000,SELL,2,4,4,17,0.234704,0.235294,0,0,,5155,3579,0.694277,51752.7,5295920.0
2024-02-20,1708401600000,BUY,2,6,5,17,0.295884,0.294118,1,0,0.0,7624,0,0.0,51611.5,5075141.0
2024-02-20,1708401600000,SELL,2,6,6,17,0.351354,0.352941,1,1,1.0,7624,1273,0.166973,51611.5,5075141.0
2024-02-20,1708405200000,BUY,2,6,5,17,0.295884,0.294118,2,2,1.0,8414,5436,0.646066,51828.0,5138208.0
2024-02-20,1708405200000,SELL,2,6,6,17,0.351354,0.352941,0,0,,8414,0,0.0,51828.0,5138208.0
2024-02-20,1708408800000,BUY,2,6,3,17,0.177353,0.176471,1,1,1.0,9797,9757,0.995917,51954.0,5245841.0
2024-02-20,1708408800000,SELL,2,6,6,17,0.351882,0.352941,0,0,,9797,0,0.0,51954.0,5245841.0
2024-02-20,1708412400000,BUY,2,6,3,16,0.188532,0.1875,0,0,,9181,5512,0.60037,51992.0,5350041.0
2024-02-20,1708412400000,SELL,2,6,6,16,0.374062,0.375,0,0,,9181,0,0.0,51992.0,5350041.0
2024-02-20,1708416000000,BUY,2,6,3,16,0.188532,0.1875,1,0,0.0,9879,0,0.0,51871.2,5491444.0
2024-02-20,1708416000000,SELL,2,6,6,16,0.374062,0.375,4,4,1.0,9879,4923,0.49833,51871.2,5491444.0
2024-02-20,1708419600000,BUY,2,6,1,16,0.06297,0.0625,0,0,,11117,0,0.0,51814.1,5143231.0
2024-02-20,1708419600000,SELL,2,6,6,16,0.374622,0.375,2,2,1.0,11117,10565,0.950346,51814.1,5143231.0
2024-02-20,1708423200000,BUY,2,6,3,12,0.250875,0.25,4,1,0.25,11896,5378,0.452085,51798.0,5144768.0
2024-02-20,1708423200000,SELL,2,6,3,12,0.249624,0.25,0,0,,11896,284,0.023874,51798.0,5144768.0
2024-02-20,1708426800000,BUY,2,6,2,13,0.154693,0.153846,9,7,0.777778,14968,12945,0.864845,52168.0,5815397.0
2024-02-20,1708426800000,SELL,2,6,6,13,0.459924,0.461538,0,0,,14968,0,0.0,52168.0,5815397.0
2024-02-20,1708430400000,BUY,2,6,6,19,0.317209,0.315789,0,0,,10784,8338,0.773182,52348.0,6976037.0
2024-02-20,1708430400000,SELL,2,6,6,19,0.31374,0.315789,0,0,,10784,0,0.0,52348.0,6976037.0
2024-02-20,1708434000000,BUY,2,6,3,18,0.167583,0.166667,21,5,0.238095,28266,8131,0.28766,52240.0,7404483.0
2024-02-20,1708434000000,SELL,2,6,6,18,0.332665,0.333333,4,0,0.0,28266,0,0.0,52240.0,7404483.0
2024-02-20,1708437600000,BUY,3,7,7,30,0.234077,0.233333,1,0,0.0,37891,10896,0.287562,52906.1,9962139.0
2024-02-20,1708437600000,SELL,3,7,7,30,0.231517,0.233333,26,13,0.5,37891,12446,0.328469,52906.1,9962139.0
2024-02-20,1708441200000,BUY,3,7,7,30,0.234277,0.233333,1,0,0.0,34267,0,0.0,52086.0,13663189.0
2024-02-20,1708441200000,SELL,3,7,7,30,0.231715,0.233333,19,2,0.105263,34267,8095,0.236233,52086.0,13663189.0
2024-02-20,1708444800000,BUY,4,10,10,37,0.271206,0.27027,0,0,,14320,0,0.0,51706.0,16738872.0
2024-02-20,1708444800000,SELL,4,10,10,37,0.26824,0.27027,5,4,0.8,14320,11050,0.771648,51706.0,16738872.0
2024-02-20,1708448400000,BUY,4,10,10,37,0.271206,0.27027,0,0,,26995,0,0.0,51424.9,17434846.0
2024-02-20,1708448400000,SELL,4,10,10,37,0.26824,0.27027,33,5,0.151515,26995,630,0.023338,51424.9,17434846.0
2024-02-20,1708452000000,BUY,5,13,13,45,0.291142,0.288889,2,0,0.0,11532,0,0.0,51358.1,19446160.0
2024-02-20,1708452000000,SELL,5,13,13,45,0.287959,0.288889,0,0,,11532,5581,0.483958,51358.1,19446160.0
2024-02-20,1708455600000,BUY,5,11,11,45,0.245811,0.244444,10,5,0.5,15111,7079,0.468467,51532.0,19262196.0
2024-02-20,1708455600000,SELL,5,11,11,45,0.243123,0.244444,0,0,,15111,7248,0.479651,51532.0,19262196.0
2024-02-20,1708459200000,BUY,5,14,14,45,0.312178,0.311111,1,1,1.0,13277,13277,1.0,52130.1,19302176.0
2024-02-20,1708459200000,SELL,5,14,14,45,0.308764,0.311111,0,0,,13277,0,0.0,52130.1,19302176.0
2024-02-20,1708462800000,BUY,5,12,12,45,0.267581,0.266667,3,3,1.0,9312,4481,0.481207,52031.3,19644253.0
2024-02-20,1708462800000,SELL,5,12,12,45,0.264655,0.266667,0,0,,9312,0,0.0,52031.3,19644253.0
2024-02-20,1708466400000,BUY,5,11,11,42,0.263285,0.261905,1,0,0.0,7906,2591,0.327726,52077.9,17067502.0
2024-02-20,1708466400000,SELL,5,11,11,42,0.260406,0.261905,0,0,,7906,0,0.0,52077.9,17067502.0
2024-02-20,1708470000000,BUY,4,10,7,31,0.227546,0.225806,1,1,1.0,13441,8153,0.606577,52222.5,13431815.0
2024-02-20,1708470000000,SELL,4,10,10,31,0.322411,0.322581,1,0,0.0,13441,0,0.0,52222.5,13431815.0
2024-02-21,1708473600000,BUY,4,8,8,35,0.230231,0.228571,0,0,,8063,4788,0.593824,52318.1,10906632.0
2024-02-21,1708473600000,SELL,4,8,8,35,0.227714,0.228571,1,0,0.0,8063,0,0.0,52318.1,10906632.0
2024-02-21,1708477200000,BUY,4,10,8,35,0.230376,0.228571,0,0,,7147,0,0.0,52233.1,10012527.0
2024-02-21,1708477200000,SELL,4,10,10,35,0.285427,0.285714,1,1,1.0,7147,846,0.118371,52233.1,10012527.0
2024-02-21,1708480800000,BUY,3,7,5,26,0.194331,0.192308,0,0,,7566,0,0.0,52152.0,7470205.0
2024-02-21,1708480800000,SELL,3,7,7,26,0.269358,0.269231,0,0,,7566,3611,0.477267,52152.0,7470205.0
2024-02-21,1708484400000,BUY,3,5,5,23,0.219351,0.217391,0,0,,6849,0,0.0,52111.8,7037867.0
2024-02-21,1708484400000,SELL,3,5,5,23,0.216953,0.217391,1,0,0.0,6849,0,0.0,52111.8,7037867.0
2024-02-21,1708488000000,BUY,2,4,4,13,0.308769,0.307692,0,0,,7568,0,0.0,52039.9,6165320.0
2024-02-21,1708488000000,SELL,2,4,1,13,0.076463,0.076923,7,6,0.857143,7568,3536,0.46723,52039.9,6165320.0
2024-02-21,1708491600000,BUY,2,4,4,15,0.267866,0.266667,1,0,0.0,8638,0,0.0,51990.2,5705952.0
2024-02-21,1708491600000,SELL,2,4,3,15,0.198802,0.2,0,0,,8638,4646,0.537856,51990.2,5705952.0
2024-02-21,1708495200000,BUY,2,6,4,15,0.267934,0.266667,0,0,,10449,0,0.0,51881.2,5801816.0
2024-02-21,1708495200000,SELL,2,6,5,15,0.331868,0.333333,6,3,0.5,10449,7464,0.714327,51881.2,5801816.0
2024-02-21,1708498800000,BUY,2,6,6,18,0.334498,0.333333,0,0,,13794,0,0.0,51778.1,6426914.0
2024-02-21,1708498800000,SELL,2,6,4,18,0.220836,0.222222,2,1,0.5,13794,10730,0.777874,51778.1,6426914.0
2024-02-21,1708502400000,BUY,2,6,5,19,0.264843,0.263158,0,0,,11856,0,0.0,51581.9,6831133.0
2024-02-21,1708502400000,SELL,2,6,6,19,0.314525,0.315789,0,0,,11856,10549,0.88976,51581.9,6831133.0
2024-02-21,1708506000000,BUY,2,6,6,17,0.354175,0.352941,0,0,,18369,0,0.0,51690.0,7605652.0
2024-02-21,1708506000000,SELL,2,6,3,17,0.175589,0.176471,17,7,0.411765,18369,8728,0.475148,51690.0,7605652.0
2024-02-21,1708509600000,BUY,3,7,6,24,0.252086,0.25,3,0,0.0,16541,0,0.0,51122.1,9531428.0
2024-02-21,1708509600000,SELL,3,7,7,24,0.291057,0.291667,6,0,0.0,16541,2458,0.1486,51122.1,9531428.0
2024-02-21,1708513200000,BUY,3,7,5,25,0.201843,0.2,0,0,,16846,0,0.0,51288.7,11116752.0
2024-02-21,1708513200000,SELL,3,7,7,25,0.279834,0.28,9,0,0.0,16846,2299,0.136472,51288.7,11116752.0
2024-02-21,1708516800000,BUY,3,7,5,27,0.187077,0.185185,4,0,0.0,22008,0,0.0,50985.9,11941801.0
2024-02-21,1708516800000,SELL,3,7,7,27,0.259363,0.259259,4,0,0.0,22008,4797,0.217966,50985.9,11941801.0
2024-02-21,1708520400000,BUY,4,8,8,32,0.251873,0.25,0,0,,15998,1071,0.066946,51349.9,13805266.0
2024-02-21,1708520400000,SELL,4,8,8,32,0.249119,0.25,5,2,0.4,15998,6198,0.387423,51349.9,13805266.0
2024-02-21,1708524000000,BUY,3,8,7,28,0.251552,0.25,1,0,0.0,18757,0,0.0,51220.0,14943877.0
2024-02-21,1708524000000,SELL,3,8,8,28,0.28464,0.285714,7,7,1.0,18757,5422,0.289065,51220.0,14943877.0
2024-02-21,1708527600000,BUY,3,5,5,25,0.200796,0.2,1,0,0.0,16638,3676,0.22094,50965.0,15803710.0
2024-02-21,1708527600000,SELL,3,5,5,25,0.198601,0.2,2,1,0.5,16638,1158,0.0696,50965.0,15803710.0
2024-02-21,1708531200000,BUY,3,5,5,25,0.200997,0.2,4,4,1.0,12262,3922,0.31985,51172.0,16032622.0
2024-02-21,1708531200000,SELL,3,5,5,25,0.198799,0.2,0,0,,12262,0,0.0,51172.0,16032622.0
2024-02-21,1708534800000,BUY,3,5,5,24,0.209477,0.208333,0,0,,11635,3747,0.322046,51388.2,15903711.0
2024-02-21,1708534800000,SELL,3,5,5,24,0.207186,0.208333,7,2,0.285714,11635,2637,0.226644,51388.2,15903711.0
2024-02-21,1708538400000,BUY,2,4,4,19,0.212107,0.210526,0,0,,11756,0,0.0,50968.0,14504326.0
2024-02-21,1708538400000,SELL,2,4,4,19,0.209788,0.210526,4,4,1.0,11756,5763,0.490218,50968.0,14504326.0
2024-02-21,1708542000000,BUY,2,4,4,19,0.212107,0.210526,0,0,,15306,0,0.0,50890.9,13320409.0
2024-02-21,1708542000000,SELL,2,4,4,19,0.209788,0.210526,3,1,0.333333,15306,2602,0.169999,50890.9,13320409.0
2024-02-21,1708545600000,BUY,2,4,4,19,0.211684,0.210526,1,0,0.0,11539,0,0.0,51113.6,13736555.0
2024-02-21,1708545600000,SELL,2,4,4,19,0.209369,0.210526,1,0,0.0,11539,0,0.0,51113.6,13736555.0
2024-02-21,1708549200000,BUY,2,6,6,17,0.354883,0.352941,4,4,1.0,14374,8533,0.593641,51030.0,12418822.0
2024-02-21,1708549200000,SELL,2,6,6,17,0.351003,0.352941,0,0,,14374,0,0.0,51030.0,12418822.0
2024-02-21,1708552800000,BUY,2,6,6,17,0.354883,0.352941,2,0,0.0,7437,6974,0.937744,51438.0,11698861.0
2024-02-21,1708552800000,SELL,2,6,6,17,0.351003,0.352941,0,0,,7437,0,0.0,51438.0,11698861.0
2024-02-21,1708556400000,BUY,2,6,6,19,0.317209,0.315789,10,0,0.0,13682,0,0.0,51561.4,10190982.0
2024-02-21,1708556400000,SELL,2,6,6,19,0.31374,0.315789,0,0,,13682,0,0.0,51561.4,10190982.0
2024-02-22,1708560000000,BUY,3,6,6,27,0.222327,0.222222,0,0,,9575,0,0.0,51896.0,9871528.0
2024-02-22,1708560000000,SELL,3,6,6,27,0.219896,0.222222,2,0,0.0,9575,0,0.0,51896.0,9871528.0
2024-02-22,1708563600000,BUY,3,6,6,27,0.222327,0.222222,0,0,,10478,6434,0.614048,51590.0,9651989.0
2024-02-22,1708563600000,SELL,3,6,6,27,0.219896,0.222222,5,0,0.0,10478,0,0.0,51590.0,9651989.0
2024-02-22,1708567200000,BUY,3,6,6,27,0.222327,0.222222,0,0,,8278,8182,0.988403,51271.1,9726292.0
2024-02-22,1708567200000,SELL,3,6,6,27,0.219896,0.222222,0,0,,8278,0,0.0,51271.1,9726292.0
2024-02-22,1708570800000,BUY,3,9,9,27,0.334327,0.333333,0,0,,7534,2259,0.299841,51456.7,9415760.0
2024-02-22,1708570800000,SELL,3,9,9,27,0.330671,0.333333,0,0,,7534,0,0.0,51456.7,9415760.0
2024-02-22,1708574400000,BUY,3,9,9,21,0.430428,0.428571,0,0,,8214,2129,0.259192,51622.0,8113948.0
2024-02-22,1708574400000,SELL,3,9,6,21,0.28457,0.285714,3,3,1.0,8214,834,0.101534,51622.0,8113948.0
2024-02-22,1708578000000,BUY,2,6,6,20,0.301951,0.3,0,0,,12406,1247,0.100516,51470.7,7208242.0
2024-02-22,1708578000000,SELL,2,6,6,20,0.298649,0.3,0,0,,12406,0,0.0,51470.7,7208242.0
2024-02-22,1708581600000,BUY,2,4,4,17,0.236825,0.235294,1,0,0.0,8536,201,0.023547,51542.5,7296779.0
2024-02-22,1708581600000,SELL,2,4,4,17,0.234236,0.235294,0,0,,8536,0,0.0,51542.5,7296779.0
2024-02-22,1708585200000,BUY,2,4,4,17,0.236825,0.235294,1,1,1.0,9616,6693,0.696027,51793.7,7223642.0
2024-02-22,1708585200000,SELL,2,4,4,17,0.234236,0.235294,0,0,,9616,0,0.0,51793.7,7223642.0
2024-02-22,1708588800000,BUY,2,4,3,16,0.18872,0.1875,2,2,1.0,11172,7558,0.676513,51850.5,6312582.0
2024-02-22,1708588800000,SELL,2,4,4,16,0.249,0.25,3,0,0.0,11172,0,0.0,51850.5,6312582.0
2024-02-22,1708592400000,BUY,2,5,5,16,0.31422,0.3125,2,0,0.0,9349,6833,0.73088,51931.5,6316119.0
2024-02-22,1708592400000,SELL,2,5,5,16,0.310784,0.3125,0,0,,9349,0,0.0,51931.5,6316119.0
2024-02-22,1708596000000,BUY,2,5,5,16,0.313592,0.3125,0,0,,9120,7094,0.777851,51990.7,5978981.0
2024-02-22,1708596000000,SELL,2,5,3,16,0.186284,0.1875,4,0,0.0,9120,0,0.0,51990.7,5978981.0
2024-02-22,1708599600000,BUY,2,5,1,14,0.071894,0.071429,0,0,,7694,0,0.0,51730.1,6062652.0
2024-02-22,1708599600000,SELL,2,5,5,14,0.356249,0.357143,1,1,1.0,7694,7559,0.982454,51730.1,6062652.0
2024-02-22,1708603200000,BUY,2,6,3,14,0.21525,0.214286,0,0,,8934,0,0.0,51647.5,6033808.0
2024-02-22,1708603200000,SELL,2,6,5,14,0.355965,0.357143,3,0,0.0,8934,3980,0.445489,51647.5,6033808.0
2024-02-22,1708606800000,BUY,2,6,3,13,0.231924,0.230769,0,0,,18012,0,0.0,51546.2,6288511.0
2024-02-22,1708606800000,SELL,2,6,5,13,0.383309,0.384615,20,3,0.15,18012,2630,0.146014,51546.2,6288511.0
2024-02-22,1708610400000,BUY,3,5,1,22,0.045933,0.045455,2,0,0.0,14763,0,0.0,51184.0,6993953.0
2024-02-22,1708610400000,SELL,3,5,5,22,0.227609,0.227273,1,0,0.0,14763,0,0.0,51184.0,6993953.0
2024-02-22,1708614000000,BUY,3,7,3,22,0.136157,0.136364,5,1,0.2,13742,4637,0.337433,51390.0,7775822.0
2024-02-22,1708614000000,SELL,3,7,4,22,0.182178,0.181818,0,0,,13742,7160,0.52103,51390.0,7775822.0
2024-02-22,1708617600000,BUY,3,9,6,22,0.273681,0.272727,0,0,,10317,2640,0.255888,51610.0,8452330.0
2024-02-22,1708617600000,SELL,3,9,6,22,0.272723,0.272727,0,0,,10317,4782,0.463507,51610.0,8452330.0
2024-02-22,1708621200000,BUY,3,7,7,22,0.319614,0.318182,1,0,0.0,8222,1377,0.167477,51501.9,8436344.0
2024-02-22,1708621200000,SELL,3,7,4,22,0.181452,0.181818,0,0,,8222,1377,0.167477,51501.9,8436344.0
2024-02-22,1708624800000,BUY,3,6,5,21,0.240003,0.238095,0,0,,7590,0,0.0,51729.9,8266494.0
2024-02-22,1708624800000,SELL,3,6,6,21,0.284996,0.285714,0,0,,7590,0,0.0,51729.9,8266494.0
2024-02-22,1708628400000,BUY,2,4,0,17,0.0,0.0,0,0,,7072,0,0.0,51743.9,8043811.0
2024-02-22,1708628400000,SELL,2,4,4,17,0.235409,0.235294,0,0,,7072,1181,0.166997,51743.9,8043811.0
2024-02-22,1708632000000,BUY,2,5,1,17,0.059295,0.058824,6,3,0.5,15401,11141,0.723395,51528.0,7911736.0
2024-02-22,1708632000000,SELL,2,5,5,17,0.293821,0.294118,0,0,,15401,0,0.0,51528.0,7911736.0
2024-02-22,1708635600000,BUY,3,7,7,23,0.305389,0.304348,0,0,,10481,2260,0.215628,52028.0,9328789.0
2024-02-22,1708635600000,SELL,3,7,4,23,0.173302,0.173913,0,0,,10481,0,0.0,52028.0,9328789.0
2024-02-22,1708639200000,BUY,3,5,5,21,0.239763,0.238095,0,0,,11544,0,0.0,51679.8,8130244.0
2024-02-22,1708639200000,SELL,3,5,5,21,0.237141,0.238095,5,2,0.4,11544,6287,0.544612,51679.8,8130244.0
2024-02-22,1708642800000,BUY,2,4,4,19,0.211684,0.210526,0,0,,8080,0,0.0,51470.0,7961936.0
2024-02-22,1708642800000,SELL,2,4,4,19,0.209369,0.210526,0,0,,8080,7477,0.925371,51470.0,7961936.0
2024-02-23,1708646400000,BUY,2,4,4,19,0.211895,0.210526,0,0,,7044,0,0.0,51300.0,7393149.0
2024-02-23,1708646400000,SELL,2,4,4,19,0.209579,0.210526,0,0,,7044,6350,0.901476,51300.0,7393149.0
2024-02-23,1708650000000,BUY,2,6,3,19,0.157892,0.157895,0,0,,7650,0,0.0,51458.8,6940101.0
2024-02-23,1708650000000,SELL,2,6,3,19,0.158208,0.157895,0,0,,7650,0,0.0,51458.8,6940101.0
2024-02-23,1708653600000,BUY,2,6,3,19,0.157892,0.157895,0,0,,7342,0,0.0,51310.3,6933763.0
2024-02-23,1708653600000,SELL,2,6,3,19,0.158208,0.157895,4,2,0.5,7342,1584,0.215745,51310.3,6933763.0
2024-02-23,1708657200000,BUY,3,8,5,22,0.227837,0.227273,0,0,,10722,0,0.0,51095.9,7113786.0
2024-02-23,1708657200000,SELL,3,8,8,22,0.362185,0.363636,2,1,0.5,10722,10200,0.951315,51095.9,7113786.0
2024-02-23,1708660800000,BUY,3,8,5,23,0.21804,0.217391,2,0,0.0,6167,0,0.0,51099.9,7850619.0
2024-02-23,1708660800000,SELL,3,8,8,23,0.34661,0.347826,0,0,,6167,5264,0.853575,51099.9,7850619.0
2024-02-23,1708664400000,BUY,3,8,8,22,0.364085,0.363636,0,0,,5756,0,0.0,51225.9,6230850.0
2024-02-23,1708664400000,SELL,3,8,5,22,0.225571,0.227273,0,0,,5756,5756,1.0,51225.9,6230850.0
2024-02-23,1708668000000,BUY,2,5,4,16,0.251501,0.25,0,0,,5289,0,0.0,51246.1,5709472.0
2024-02-23,1708668000000,SELL,2,5,5,16,0.311095,0.3125,0,0,,5289,717,0.135564,51246.1,5709472.0
2024-02-23,1708671600000,BUY,2,4,1,12,0.083792,0.083333,0,0,,8888,0,0.0,51318.1,4797780.0
2024-02-23,1708671600000,SELL,2,4,4,12,0.332002,0.333333,5,4,0.8,8888,3855,0.433731,51318.1,4797780.0
2024-02-23,1708675200000,BUY,2,4,4,13,0.30846,0.307692,0,0,,11349,0,0.0,50939.4,5051823.0
2024-02-23,1708675200000,SELL,2,4,0,13,0.0,0.0,1,1,1.0,11349,345,0.030399,50939.4,5051823.0
2024-02-23,1708678800000,BUY,2,4,4,14,0.28657,0.285714,0,0,,9273,0,0.0,50989.9,5639041.0
2024-02-23,1708678800000,SELL,2,4,1,14,0.070965,0.071429,0,0,,9273,197,0.021244,50989.9,5639041.0
2024-02-23,1708682400000,BUY,2,5,5,12,0.417707,0.416667,0,0,,6789,2667,0.392841,51030.3,6133708.0
2024-02-23,1708682400000,SELL,2,5,0,12,0.0,0.0,0,0,,6789,0,0.0,51030.3,6133708.0
2024-02-23,1708686000000,BUY,1,3,2,10,0.2008,0.2,1,1,1.0,7043,922,0.13091,51200.0,5939490.0
2024-02-23,1708686000000,SELL,1,3,0,10,0.0,0.0,0,0,,7043,0,0.0,51200.0,5939490.0
2024-02-23,1708689600000,BUY,1,3,3,10,0.300749,0.3,0,0,,9040,649,0.071792,51239.5,5148718.0
2024-02-23,1708689600000,SELL,1,3,0,10,0.0,0.0,0,0,,9040,0,0.0,51239.5,5148718.0
2024-02-23,1708693200000,BUY,1,3,3,10,0.300749,0.3,0,0,,7710,0,0.0,51014.0,5374075.0
2024-02-23,1708693200000,SELL,1,3,0,10,0.0,0.0,0,0,,7710,0,0.0,51014.0,5374075.0
2024-02-23,1708696800000,BUY,1,3,3,10,0.300749,0.3,3,2,0.666667,17298,4907,0.283674,51084.0,5569227.0
2024-02-23,1708696800000,SELL,1,3,0,10,0.0,0.0,5,0,0.0,17298,0,0.0,51084.0,5569227.0
