cascade_id,day,start_ms,end_ms,bundle_width_ms,direction,n_events,tie_after_shift,path_after_shift,tie_before,path_before,anchor_ts_ms,anchor_price,anchor_before_ts_ms,anchor_before_price,anchor_lag_ms,anchor_price_diff_bp,bp_1m_diff,bp_5m_diff,bp_15m_diff,bp_30m_diff,bp_60m_diff,bp_240m_diff
binance_cm_real_011050,2024-03-11,1710171446054,1710171446054,0,long,1,False,,True,time_resolution,1710171479952,72390.2,1710171419979,72682.6,33898,-40.2297111000444,47.67547033264891,37.40119422998372,26.498300888479942,46.50741549783697,40.31873972157365,40.16624625248735
binance_cm_real_011051,2024-03-11,1710171511076,1710171511076,0,long,1,False,,True,time_resolution,1710171538341,72444.1,1710171479952,72390.2,27265,7.445759232604514,-7.445759232604514,-7.441278051907377,-7.424864185913496,-7.430753444031529,-7.460148344934776,-7.419026317482363
binance_cm_real_011052,2024-03-11,1710172187058,1710172191089,4031,long,2,False,,True,time_resolution,1710172199647,72170.0,1710172139718,72250.2,8558,-11.10031529324446,24.26367957203066,11.113558152420689,11.068154063816483,8.794768840450146,5.189950964153063,11.101776468182603
binance_cm_real_011053,2024-03-11,1710172800122,1710172800122,0,long,1,False,,True,time_resolution,1710172859100,72182.3,1710172799925,72111.9,58978,9.76260506241116,-9.76260506241116,-9.754855277906149,-9.805140965148105,-9.821303255695206,-9.827714072196727,-9.749120707871025
binance_cm_real_011054,2024-03-11,1710172953081,1710173016042,62961,long,5,False,,False,,1710173039127,71960.9,1710172979793,72150.0,23085,-26.209286209287015,26.209286209287015,19.89805012566025,21.830045637503005,14.865958291875117,26.433351679229084,26.241592137739328
binance_cm_real_011055,2024-03-11,1710173293053,1710173293053,0,short,1,False,,True,time_resolution,1710173338430,72251.8,1710173279766,72298.1,45377,-6.404041046722238,6.404041046722238,6.42061579884934,6.420722160895075,6.433494469887144,6.423735752190915,6.40087677586161
binance_cm_real_011056,2024-03-11,1710173767033,1710173767033,0,short,1,False,,True,time_resolution,1710173819940,72572.2,1710173759780,72542.5,52907,4.094151704173014,-4.094151704173014,-4.086389017159334,-10.112285779780152,-8.937190892949118,1.6072145681277377,-7.530870460021433
binance_cm_real_011057,2024-03-11,1710174632083,1710174632083,0,short,1,False,,True,time_resolution,1710174659996,72755.2,1710174599928,72616.3,27913,19.12793684062589,-25.120635644284086,-21.2980039697365,-21.974377174702127,-20.46460822327654,-21.272480961477047,-13.12715004268609
binance_cm_real_011058,2024-03-11,1710176836100,1710176893017,56917,long,2,False,,False,,1710176939929,72466.0,1710176879976,72474.0,46912,-1.1038441372078263,-4.112395202620909,-0.276859756517827,3.174874082410428,1.8646730424473095,5.629861007103139,2.0660001473097154
binance_cm_real_011059,2024-03-11,1710184036045,1710184036045,0,short,1,False,,True,time_resolution,1710184078097,72771.8,1710184019996,72715.2,42052,7.783792109490976,-7.783792109490976,-7.7816100917446285,-7.769694563463103,-7.730760521322409,-7.718748727552082,-9.660522018881743
binance_cm_real_011060,2024-03-11,1710184174024,1710184253040,79016,short,6,False,,False,,1710184259695,72860.9,1710184199705,72753.1,6655,14.817238028343583,-29.84587478687937,-21.044748483078482,-26.02094247688519,-8.708650245553684,-14.698372139676735,-14.739187167658656
binance_cm_real_011061,2024-03-11,1710184722041,1710184726084,4043,short,3,False,,True,time_resolution,1710184739775,72910.5,1710184679977,72774.2,13691,18.7291650062801,-18.7291650062801,-18.255766262693214,-22.910949903010867,-23.611864844699568,-20.252582488162034,-17.650712154548586
binance_cm_real_011062,2024-03-11,1710185735087,1710185853089,118002,long,8,False,,False,,1710185879953,72184.0,1710185819556,72276.0,26864,-12.728983341634844,7.533926265274433,12.740269151978751,20.65477486964362,19.98463004503521,14.888917234264724,11.244850979369032
binance_cm_real_011063,2024-03-11,1710187117067,1710187120059,2992,long,2,False,,True,time_resolution,1710187139643,71988.0,1710187079895,72015.5,19584,-3.818622379904326,16.95970144863881,3.8218899680940543,3.830340078461319,3.8357984360055255,3.826892136378003,2.303548887758563
binance_cm_real_011064,2024-03-11,1710192180089,1710192180089,0,short,1,False,,True,time_resolution,1710192236758,72374.4,1710192179997,72375.0,56669,-0.08290155440494933,0.08290155440494933,-0.24856984326132192,0.08303832162645008,0.08293958348161556,0.08337840695362075,0.08296295074559001
binance_cm_real_011065,2024-03-11,1710192325110,1710192329107,3997,short,2,False,,True,time_resolution,1710192359907,72468.9,1710192298957,72428.5,30800,5.577914771118301,-5.577914771118301,-6.947173784371677,-5.573850767112237,-1.9202808921530479,-5.601475218585271,-4.943382936813151
binance_cm_real_011066,2024-03-11,1710192493076,1710192493076,0,short,1,False,,True,time_resolution,1710192533864,72492.1,1710192479292,72494.5,40788,-0.33105959762384446,2.786499569701955,0.33084084613607967,0.3311783353833828,0.33168982111677536,0.3322478885866076,0.33086961720858277
binance_cm_real_011067,2024-03-11,1710194240094,1710194240094,0,short,1,False,,True,time_resolution,1710194279351,72630.1,1710194219996,72522.2,39257,14.878202812381414,-14.878202812381414,-14.880476636198502,-15.826888094526701,-11.552537228213183,-14.864109201695323,-14.87111503723986
binance_cm_real_011068,2024-03-11,1710195432063,1710195432063,0,short,1,False,,True,time_resolution,1710195479654,72800.0,1710195418963,72763.1,47591,5.0712517745937395,-1.6921308954720606,-5.074539729041004,-5.061171965091216,-8.507156035538962,-5.043645496046061,-5.031079521180047
binance_cm_real_011069,2024-03-11,1710195524067,1710195524067,0,short,1,False,,True,time_resolution,1710195537667,72824.6,1710195479654,72800.0,13600,3.379120879121679,-3.379120879121679,-3.377547891452646,-3.3695019899243235,-3.368889499150537,-3.359247409545084,-3.3603749493786452
binance_cm_real_011070,2024-03-11,1710198124049,1710198124049,0,long,1,False,,True,time_resolution,1710198179784,72537.7,1710198119402,72531.4,55735,0.8685893282085981,-0.8685893282085981,-2.7839038558147973,-1.8871439422915053,-4.64403512913081,-0.8659825196559297,4.111124305036526
binance_cm_real_011071,2024-03-11,1710198399116,1710198422063,22947,long,3,False,,False,,1710198477811,72446.1,1710198419999,72460.0,55748,-1.9182997515862792,1.9182997515862792,1.919726969291724,1.9137109421548502,1.9131681228049153,1.917545100294903,1.9149819338034924
binance_cm_real_011072,2024-03-11,1710199008061,1710199008061,0,long,1,False,,True,time_resolution,1710199016566,72403.7,1710198959976,72473.8,8505,-9.672460944507645,9.672460944507645,9.665594382542611,9.662601950869133,9.649670371137319,9.663724112746687,9.646397398994448
binance_cm_real_011073,2024-03-11,1710201287030,1710201287030,0,long,1,False,,True,time_resolution,1710201297262,72185.1,1710201239927,72236.5,10232,-7.115516394065906,7.115516394065906,7.119084743953419,7.140238552955093,7.126576307253174,7.124161263821016,7.070961307072636
binance_cm_real_011074,2024-03-12,1710201600333,1710201600333,0,long,1,False,,True,time_resolution,1710201656897,72280.9,1710201599849,72196.1,56564,11.74578682227826,-11.74578682227826,-11.76375953737373,-11.75186439501398,-11.741253018018192,-11.721687783863635,-11.657320763526258
binance_cm_real_011075,2024-03-12,1710205047033,1710205047033,0,long,1,False,,True,time_resolution,1710205079874,72137.0,1710205019951,72200.8,32841,-8.836467185959561,8.836467185959561,14.563395426045712,10.531572451412483,10.910858086539506,7.8945305959265895,3.8604422585544285
binance_cm_real_011076,2024-03-12,1710205202068,1710205212059,9991,long,2,False,,True,time_resolution,1710205259317,72139.9,1710205199704,72132.6,47258,1.0120250760389002,-1.0120250760389002,-1.012875211949929,-3.2892588970372074,-1.0158717306066194,-1.0183730380808171,-3.8226068751747775
binance_cm_real_011077,2024-03-12,1710207913084,1710207915042,1958,short,2,False,,True,time_resolution,1710207959593,72539.0,1710207899992,72561.5,44551,-3.1008179268620415,1.474106778375998,3.099018282054133,-5.637025389459487,3.0958421868230737,-0.21693770602888662,-2.3132430125621966
binance_cm_real_011078,2024-03-12,1710208510070,1710208510070,0,short,1,False,,True,time_resolution,1710208558561,72602.1,1710208498056,72618.3,48491,-2.2308426388385696,2.2308426388385696,2.2305445872175174,2.2258710148915526,2.2232776585186897,2.2220393615776217,2.215009030557354
binance_cm_real_011079,2024-03-12,1710212993066,1710213041035,47969,long,3,False,,False,,1710213058040,72160.0,1710212999744,72185.0,17005,-3.4633234051395716,3.4633234051395716,3.4663662918342197,3.4496496130369607,3.4439286020905584,3.4386971407385545,3.4703306836477523
binance_cm_real_011080,2024-03-12,1710213447039,1710213475047,28008,long,2,False,,True,time_resolution,1710213479992,72050.2,1710213419962,72176.0,4945,-17.429616493017473,14.903599910135387,-3.978969397726587,28.486955778445683,18.013679024591678,11.355819454302356,16.058194856853095
binance_cm_real_011081,2024-03-12,1710213544041,1710213544041,0,long,1,False,,True,time_resolution,1710213599839,72052.6,1710213539405,72032.0,55798,2.8598400710803284,-11.506301128696972,32.992385002256185,0.9773867470503426,-16.758071687223204,-8.053036648976171,-2.871144069162888
binance_cm_real_011082,2024-03-12,1710213650083,1710213810084,160001,long,13,False,,False,,1710213839699,71616.9,1710213779953,71695.9,29615,-11.018761184391296,11.018761184391296,11.06844160879448,11.058348589776667,12.654584047709115,17.10805263721653,11.131353734958793
binance_cm_real_011083,2024-03-12,1710214331045,1710214331045,0,long,1,False,,True,time_resolution,1710214379895,71768.1,1710214319751,71687.8,48850,11.201348067593496,-11.201348067593496,-14.816846566371431,-11.210291278355282,-11.19354421876122,-16.466107508135302,-2.364456145391017
binance_cm_real_011084,2024-03-12,1710216326061,1710216359072,33011,long,4,False,,True,time_resolution,1710216359972,71422.7,1710216298983,71577.8,900,-21.668729689932608,26.821153219147117,33.399707785083194,11.77310390029362,16.713568155769877,21.784896631231035,20.676182575538036
