ts,oi,volume
2026-09-04 00:05:00+00:00,3105502824.155,16405498.7353
2026-09-04 00:10:00+00:00,3113594412.535,30276169.7733
2026-09-04 00:15:00+00:00,3117042866.3955,14881279.242
2026-09-04 00:20:00+00:00,3117069967.4297,27592289.7919
2026-09-04 00:25:00+00:00,3114453922.0835,13616137.6813
2026-09-04 00:30:00+00:00,3121951546.0043,12791485.4307
2026-09-04 00:35:00+00:00,3125529248.3646,19044619.327
2026-09-04 00:40:00+00:00,3124947251.4441,21165505.0172
2026-09-04 00:45:00+00:00,3125333258.2434,44720640.6882
2026-09-04 00:50:00+00:00,3123746765.7489,26353000.0472
2026-09-04 00:55:00+00:00,3124935263.3405,41941126.3004
2026-09-04 01:00:00+00:00,3128026214.8287,22873934.3997
2026-09-04 01:05:00+00:00,3131297589.8977,27334995.8625
2026-09-04 01:10:00+00:00,3130065868.8802,20971144.0597
2026-09-04 01:15:00+00:00,3128885563.872,12998069.0272
2026-09-04 01:20:00+00:00,3123151738.469,13822343.1629
2026-09-04 01:25:00+00:00,3113042240.0399,50767415.5527
2026-09-04 01:30:00+00:00,3112702061.1847,23239252.3091
2026-09-04 01:35:00+00:00,3116140993.6085,14195926.8693
2026-09-04 01:40:00+00:00,3113926295.9207,16309353.1097
2026-09-04 01:45:00+00:00,3117532879.7101,17587487.6746
2026-09-04 01:50:00+00:00,3124488198.3409,13518394.9924
2026-09-04 01:55:00+00:00,3123703647.9787,16938380.203
2026-09-04 02:00:00+00:00,3120158305.2681,10955486.7738
2026-09-04 02:05:00+00:00,3118723965.3895,13573425.4165
2026-09-04 02:10:00+00:00,3119077330.6907,17721554.6525
2026-09-04 02:15:00+00:00,3120630015.6851,8003899.1611
2026-09-04 02:20:00+00:00,3117514522.7993,15548072.2317
2026-09-04 02:25:00+00:00,3118535743.1045,20094508.312
2026-09-04 02:30:00+00:00,3119210989.0165,13427659.7459
2026-09-04 02:35:00+00:00,3116201194.2418,12169826.1642
2026-09-04 02:40:00+00:00,3117337297.9272,13190897.5886
2026-09-04 02:45:00+00:00,3113818330.0786,6183277.1636
2026-09-04 02:50:00+00:00,3114770444.9496,16110680.8046
2026-09-04 02:55:00+00:00,3116636462.7656,14861522.1849
2026-09-04 03:00:00+00:00,3117946184.6733,13867533.263
2026-09-04 03:05:00+00:00,3120912416.2592,31511141.9101
2026-09-04 03:10:00+00:00,3118868265.8561,22034642.981
2026-09-04 03:15:00+00:00,3118997737.7198,9856395.3637
2026-09-04 03:20:00+00:00,3118939135.646,7561372.2514
2026-09-04 03:25:00+00:00,3117529395.9856,7189543.9061
2026-09-04 03:30:00+00:00,3117314583.4835,10098505.9302
2026-09-04 03:35:00+00:00,3116846184.7553,9664339.2352
2026-09-04 03:40:00+00:00,3117365401.8545,7150805.888
2026-09-04 03:45:00+00:00,3118791768.0925,7447967.6257
2026-09-04 03:50:00+00:00,3119789208.0882,9192300.0075
2026-09-04 03:55:00+00:00,3116883693.7763,6381456.4002
2026-09-04 04:00:00+00:00,3114491782.3153,5512737.3924
2026-09-04 04:05:00+00:00,3116083920.1568,7603207.5564
2026-09-04 04:10:00+00:00,3119328456.1386,6793514.5937
2026-09-04 04:15:00+00:00,3120301447.8864,6337306.6027
2026-09-04 04:20:00+00:00,3124157021.8055,27586601.2598
2026-09-04 04:25:00+00:00,3125904533.1505,28692537.6491
2026-09-04 04:30:00+00:00,3125777503.2965,50238979.0195
2026-09-04 04:35:00+00:00,3124223526.142,26774767.2221
2026-09-04 04:40:00+00:00,3117178126.5654,16075074.4517
2026-09-04 04:45:00+00:00,3120795555.3348,13558677.8422
2026-09-04 04:50:00+00:00,3121003661.4937,11814885.5612
2026-09-04 04:55:00+00:00,3121959260.5326,7235524.2761
2026-09-04 05:00:00+00:00,3118064296.4513,8220660.0877
2026-09-04 05:05:00+00:00,3118244789.2909,9518337.5965
2026-09-04 05:10:00+00:00,3116607364.9486,9378099.6705
2026-09-04 05:15:00+00:00,3115636847.0591,8967853.5314
2026-09-04 05:20:00+00:00,3117609188.2004,21755207.1266
2026-09-04 05:25:00+00:00,3119547983.9051,9120990.7888
2026-09-04 05:30:00+00:00,3116353939.2038,11957136.276
2026-09-04 05:35:00+00:00,3117357467.0611,19620747.9357
